ts_et,und
09:55:04,7536.10
09:56:04,7535.95
09:57:04,7536.75
09:58:04,7540.30
09:59:04,7540.30
10:00:04,7538.45
10:01:04,7535.70
10:02:04,7531.45
10:03:04,7532.30
10:04:04,7534.05
10:05:04,7529.30
10:06:04,7530.10
10:07:04,7531.25
10:08:04,7532.20
10:09:04,7527.60
10:10:04,7529.85
10:11:04,7525.05
10:12:04,7525.05
10:13:04,7528.40
10:14:04,7525.80
10:15:04,7528.00
10:16:04,7519.25
10:17:04,7517.90
10:18:05,7519.10
10:19:05,7522.00
10:20:05,7527.85
10:21:05,7528.20
10:22:05,7530.70
10:23:05,7532.80
10:24:05,7529.20
10:25:05,7525.95
10:26:05,7529.25
10:27:05,7532.85
10:28:05,7529.75
10:29:05,7528.00
10:30:05,7533.40
10:31:05,7532.95
10:32:05,7534.55
10:33:05,7540.25
10:34:05,7541.00
10:35:05,7546.40
10:36:05,7546.45
10:37:05,7545.40
10:38:05,7543.15
10:39:05,7544.10
10:40:05,7545.65
10:41:05,7547.20
10:42:05,7545.50
10:43:05,7541.30
10:44:05,7539.60
10:45:05,7536.95
10:46:05,7540.40
10:47:05,7535.50
10:48:05,7536.05
10:49:05,7537.50
10:50:05,7533.20
10:51:05,7534.85
10:52:05,7538.25
10:53:05,7539.45
10:54:05,7538.55
10:55:05,7542.20
10:56:05,7543.20
10:57:05,7542.15
10:58:05,7544.45
10:59:05,7543.45
11:00:05,7545.90
11:01:05,7543.15
11:02:05,7541.85
11:03:05,7540.15
11:04:05,7539.05
11:05:05,7548.25
11:06:05,7550.25
11:07:05,7550.10
11:08:05,7552.00
11:09:05,7555.35
11:10:05,7553.55
11:11:05,7553.45
11:12:05,7550.90
11:13:05,7552.25
11:14:05,7552.05
11:15:05,7552.25
11:16:05,7550.45
11:17:05,7549.05
11:18:05,7547.15
11:19:05,7544.05
11:20:05,7543.15
11:21:05,7546.40
11:22:05,7547.60
11:23:05,7547.55
11:24:05,7549.35
11:25:05,7550.95
11:26:05,7550.25
11:27:05,7551.00
11:28:05,7552.00
11:29:05,7552.45
11:30:05,7553.20
11:31:05,7553.00
11:32:05,7551.75
11:33:05,7548.90
11:34:05,7544.85
11:35:05,7545.95
11:36:05,7544.05
