ts_et,spot,expiry,strike,right,bid,ask
2026-09-03 09:30:41,770.0,20260903,768.0,P,0.58,0.64
2026-09-03 09:30:41,770.0,20260903,768.0,C,2.51,2.65
2026-09-03 09:30:41,770.0,20260903,769.0,P,0.85,0.92
2026-09-03 09:30:41,770.0,20260903,769.0,C,1.85,1.89
2026-09-03 09:30:41,770.0,20260903,770.0,P,1.23,1.26
2026-09-03 09:30:41,770.0,20260903,770.0,C,1.22,1.3
2026-09-03 09:30:41,770.0,20260903,771.0,P,1.53,2.01
2026-09-03 09:30:41,770.0,20260903,771.0,C,0.74,0.8
2026-09-03 09:30:41,770.0,20260903,772.0,P,2.15,2.73
2026-09-03 09:30:41,770.0,20260903,772.0,C,0.41,0.48
2026-09-03 09:30:41,770.0,20260903,773.0,P,2.88,3.57
2026-09-03 09:30:41,770.0,20260903,773.0,C,0.21,0.26
2026-09-03 09:30:41,770.0,20260903,774.0,P,3.75,4.46
2026-09-03 09:30:41,770.0,20260903,774.0,C,0.1,0.14
2026-09-03 09:30:41,770.0,20260903,775.0,P,4.72,5.4
2026-09-03 09:30:41,770.0,20260903,775.0,C,0.05,0.07
2026-09-03 09:30:41,770.0,20260903,776.0,P,5.69,6.37
2026-09-03 09:30:41,770.0,20260903,776.0,C,0.02,0.04
2026-09-03 09:30:41,770.0,20260903,777.0,P,6.68,7.36
2026-09-03 09:30:41,770.0,20260903,777.0,C,0.01,0.03
2026-09-03 09:30:41,770.0,20260903,778.0,P,7.64,8.32
2026-09-03 09:30:41,770.0,20260903,778.0,C,0.01,0.02
2026-09-03 09:30:41,770.0,20260903,779.0,P,8.63,9.31
2026-09-03 09:30:41,770.0,20260903,779.0,C,,0.02
2026-09-03 09:30:41,770.0,20260903,780.0,P,9.63,10.31
2026-09-03 09:30:41,770.0,20260903,780.0,C,,0.03
2026-09-03 09:30:51,769.93,20260903,760.0,P,0.04,0.05
2026-09-03 09:30:51,769.93,20260903,760.0,C,9.69,10.37
2026-09-03 09:30:51,769.93,20260903,761.0,P,0.05,0.06
2026-09-03 09:30:51,769.93,20260903,761.0,C,8.73,9.38
2026-09-03 09:30:51,769.93,20260903,762.0,P,0.07,0.08
2026-09-03 09:30:51,769.93,20260903,762.0,C,7.75,8.4
2026-09-03 09:30:51,769.93,20260903,763.0,P,0.09,0.11
2026-09-03 09:30:51,769.93,20260903,763.0,C,6.78,7.43
2026-09-03 09:30:51,769.93,20260903,764.0,P,0.13,0.15
2026-09-03 09:30:51,769.93,20260903,764.0,C,5.82,6.47
2026-09-03 09:30:51,769.93,20260903,765.0,P,0.2,0.21
2026-09-03 09:30:51,769.93,20260903,765.0,C,4.88,5.52
2026-09-03 09:30:51,769.93,20260903,766.0,P,0.28,0.3
2026-09-03 09:30:51,769.93,20260903,766.0,C,3.98,4.62
2026-09-03 09:30:51,769.93,20260903,767.0,P,0.4,0.42
2026-09-03 09:30:51,769.93,20260903,767.0,C,3.45,3.51
2026-09-03 09:30:51,769.93,20260903,768.0,P,0.59,0.61
2026-09-03 09:30:51,769.93,20260903,768.0,C,2.64,2.69
2026-09-03 09:30:51,769.93,20260903,769.0,P,0.86,0.88
2026-09-03 09:30:51,769.93,20260903,769.0,C,1.92,1.95
2026-09-03 09:30:51,769.93,20260903,770.0,P,1.23,1.25
2026-09-03 09:30:51,769.93,20260903,770.0,C,1.3,1.32
2026-09-03 09:30:51,769.93,20260903,771.0,P,1.55,2.01
2026-09-03 09:30:51,769.93,20260903,771.0,C,0.81,0.82
2026-09-03 09:30:51,769.93,20260903,772.0,P,2.09,2.7
2026-09-03 09:30:51,769.93,20260903,772.0,C,0.46,0.48
2026-09-03 09:30:51,769.93,20260903,773.0,P,2.87,3.49
2026-09-03 09:30:51,769.93,20260903,773.0,C,0.23,0.24
2026-09-03 09:30:51,769.93,20260903,774.0,P,3.74,4.42
2026-09-03 09:30:51,769.93,20260903,774.0,C,0.11,0.13
2026-09-03 09:30:51,769.93,20260903,775.0,P,4.78,5.41
2026-09-03 09:30:51,769.93,20260903,775.0,C,0.04,0.08
2026-09-03 09:30:51,769.93,20260903,776.0,P,5.76,6.38
2026-09-03 09:30:51,769.93,20260903,776.0,C,0.01,0.06
2026-09-03 09:30:51,769.93,20260903,777.0,P,6.59,7.37
2026-09-03 09:30:51,769.93,20260903,777.0,C,0.01,0.03
2026-09-03 09:30:51,769.93,20260903,778.0,P,7.74,8.36
2026-09-03 09:30:51,769.93,20260903,778.0,C,0.01,0.02
2026-09-03 09:30:51,769.93,20260903,779.0,P,8.73,9.36
2026-09-03 09:30:51,769.93,20260903,779.0,C,0.01,0.02
2026-09-03 09:30:51,769.93,20260903,780.0,P,9.73,10.36
2026-09-03 09:30:51,769.93,20260903,780.0,C,,0.03
2026-09-03 09:31:01,769.94,20260903,760.0,P,0.04,0.05
2026-09-03 09:31:01,769.94,20260903,760.0,C,9.69,10.32
2026-09-03 09:31:01,769.94,20260903,761.0,P,0.05,0.06
2026-09-03 09:31:01,769.94,20260903,761.0,C,8.71,9.33
2026-09-03 09:31:01,769.94,20260903,762.0,P,0.07,0.08
2026-09-03 09:31:01,769.94,20260903,762.0,C,7.73,8.35
2026-09-03 09:31:01,769.94,20260903,763.0,P,0.09,0.11
2026-09-03 09:31:01,769.94,20260903,763.0,C,6.76,7.38
2026-09-03 09:31:01,769.94,20260903,764.0,P,0.13,0.15
2026-09-03 09:31:01,769.94,20260903,764.0,C,5.8,6.42
2026-09-03 09:31:01,769.94,20260903,765.0,P,0.2,0.21
2026-09-03 09:31:01,769.94,20260903,765.0,C,4.86,5.48
2026-09-03 09:31:01,769.94,20260903,766.0,P,0.29,0.3
2026-09-03 09:31:01,769.94,20260903,766.0,C,3.95,4.54
2026-09-03 09:31:01,769.94,20260903,767.0,P,0.42,0.44
2026-09-03 09:31:01,769.94,20260903,767.0,C,3.35,3.41
2026-09-03 09:31:01,769.94,20260903,768.0,P,0.61,0.62
2026-09-03 09:31:01,769.94,20260903,768.0,C,2.55,2.6
2026-09-03 09:31:01,769.94,20260903,769.0,P,0.9,0.92
2026-09-03 09:31:01,769.94,20260903,769.0,C,1.84,1.87
2026-09-03 09:31:01,769.94,20260903,770.0,P,1.29,1.31
2026-09-03 09:31:01,769.94,20260903,770.0,C,1.24,1.25
2026-09-03 09:31:01,769.94,20260903,771.0,P,1.55,2.0
2026-09-03 09:31:01,769.94,20260903,771.0,C,0.76,0.78
2026-09-03 09:31:01,769.94,20260903,772.0,P,2.23,2.75
2026-09-03 09:31:01,769.94,20260903,772.0,C,0.43,0.45
2026-09-03 09:31:01,769.94,20260903,773.0,P,2.98,3.57
2026-09-03 09:31:01,769.94,20260903,773.0,C,0.22,0.24
2026-09-03 09:31:01,769.94,20260903,774.0,P,3.84,4.46
2026-09-03 09:31:01,769.94,20260903,774.0,C,0.11,0.13
2026-09-03 09:31:01,769.94,20260903,775.0,P,4.78,5.34
2026-09-03 09:31:01,769.94,20260903,775.0,C,0.05,0.07
2026-09-03 09:31:01,769.94,20260903,776.0,P,5.76,6.31
2026-09-03 09:31:01,769.94,20260903,776.0,C,0.03,0.04
2026-09-03 09:31:01,769.94,20260903,777.0,P,6.68,7.3
2026-09-03 09:31:01,769.94,20260903,777.0,C,0.02,0.03
2026-09-03 09:31:01,769.94,20260903,778.0,P,7.67,8.3
2026-09-03 09:31:01,769.94,20260903,778.0,C,0.01,0.02
2026-09-03 09:31:01,769.94,20260903,779.0,P,8.67,9.29
2026-09-03 09:31:01,769.94,20260903,779.0,C,0.01,0.02
2026-09-03 09:31:01,769.94,20260903,780.0,P,9.66,10.29
2026-09-03 09:31:01,769.94,20260903,780.0,C,,0.03
2026-09-03 09:31:11,770.02,20260903,760.0,P,0.03,0.04
2026-09-03 09:31:11,770.02,20260903,760.0,C,9.69,10.31
2026-09-03 09:31:11,770.02,20260903,761.0,P,0.04,0.06
2026-09-03 09:31:11,770.02,20260903,761.0,C,8.71,9.33
2026-09-03 09:31:11,770.02,20260903,762.0,P,0.06,0.08
2026-09-03 09:31:11,770.02,20260903,762.0,C,7.73,8.34
2026-09-03 09:31:11,770.02,20260903,763.0,P,0.09,0.1
2026-09-03 09:31:11,770.02,20260903,763.0,C,6.76,7.37
2026-09-03 09:31:11,770.02,20260903,764.0,P,0.13,0.14
2026-09-03 09:31:11,770.02,20260903,764.0,C,5.8,6.41
2026-09-03 09:31:11,770.02,20260903,765.0,P,0.18,0.2
2026-09-03 09:31:11,770.02,20260903,765.0,C,4.86,5.47
2026-09-03 09:31:11,770.02,20260903,766.0,P,0.27,0.29
2026-09-03 09:31:11,770.02,20260903,766.0,C,4.02,4.56
2026-09-03 09:31:11,770.02,20260903,767.0,P,0.39,0.41
2026-09-03 09:31:11,770.02,20260903,767.0,C,3.41,3.47
2026-09-03 09:31:11,770.02,20260903,768.0,P,0.58,0.6
2026-09-03 09:31:11,770.02,20260903,768.0,C,2.6,2.65
2026-09-03 09:31:11,770.02,20260903,769.0,P,0.85,0.87
2026-09-03 09:31:11,770.02,20260903,769.0,C,1.89,1.92
2026-09-03 09:31:11,770.02,20260903,770.0,P,1.23,1.25
2026-09-03 09:31:11,770.02,20260903,770.0,C,1.27,1.29
2026-09-03 09:31:11,770.02,20260903,771.0,P,1.55,2.0
2026-09-03 09:31:11,770.02,20260903,771.0,C,0.78,0.8
2026-09-03 09:31:11,770.02,20260903,772.0,P,2.21,2.71
2026-09-03 09:31:11,770.02,20260903,772.0,C,0.44,0.45
2026-09-03 09:31:11,770.02,20260903,773.0,P,2.96,3.5
2026-09-03 09:31:11,770.02,20260903,773.0,C,0.22,0.24
2026-09-03 09:31:11,770.02,20260903,774.0,P,3.84,4.46
2026-09-03 09:31:11,770.02,20260903,774.0,C,0.11,0.12
2026-09-03 09:31:11,770.02,20260903,775.0,P,4.77,5.34
2026-09-03 09:31:11,770.02,20260903,775.0,C,0.05,0.06
2026-09-03 09:31:11,770.02,20260903,776.0,P,5.74,6.32
2026-09-03 09:31:11,770.02,20260903,776.0,C,0.02,0.04
2026-09-03 09:31:11,770.02,20260903,777.0,P,6.72,7.3
2026-09-03 09:31:11,770.02,20260903,777.0,C,0.01,0.03
2026-09-03 09:31:11,770.02,20260903,778.0,P,7.71,8.3
2026-09-03 09:31:11,770.02,20260903,778.0,C,0.01,0.02
2026-09-03 09:31:11,770.02,20260903,779.0,P,8.69,9.29
2026-09-03 09:31:11,770.02,20260903,779.0,C,,0.02
2026-09-03 09:31:11,770.02,20260903,780.0,P,9.67,10.29
2026-09-03 09:31:11,770.02,20260903,780.0,C,,0.02
2026-09-03 09:31:21,769.84,20260903,760.0,P,0.03,0.04
2026-09-03 09:31:21,769.84,20260903,760.0,C,9.64,10.27
2026-09-03 09:31:21,769.84,20260903,761.0,P,0.04,0.06
2026-09-03 09:31:21,769.84,20260903,761.0,C,8.65,9.28
2026-09-03 09:31:21,769.84,20260903,762.0,P,0.06,0.07
2026-09-03 09:31:21,769.84,20260903,762.0,C,7.67,8.29
2026-09-03 09:31:21,769.84,20260903,763.0,P,0.08,0.1
2026-09-03 09:31:21,769.84,20260903,763.0,C,6.69,7.32
2026-09-03 09:31:21,769.84,20260903,764.0,P,0.12,0.13
2026-09-03 09:31:21,769.84,20260903,764.0,C,5.75,6.36
2026-09-03 09:31:21,769.84,20260903,765.0,P,0.17,0.19
2026-09-03 09:31:21,769.84,20260903,765.0,C,4.82,5.41
2026-09-03 09:31:21,769.84,20260903,766.0,P,0.26,0.28
2026-09-03 09:31:21,769.84,20260903,766.0,C,3.95,4.5
2026-09-03 09:31:21,769.84,20260903,767.0,P,0.39,0.41
2026-09-03 09:31:21,769.84,20260903,767.0,C,3.32,3.38
2026-09-03 09:31:21,769.84,20260903,768.0,P,0.58,0.6
2026-09-03 09:31:21,769.84,20260903,768.0,C,2.51,2.56
2026-09-03 09:31:21,769.84,20260903,769.0,P,0.87,0.89
2026-09-03 09:31:21,769.84,20260903,769.0,C,1.77,1.79
2026-09-03 09:31:21,769.84,20260903,770.0,P,1.25,1.27
2026-09-03 09:31:21,769.84,20260903,770.0,C,1.19,1.21
2026-09-03 09:31:21,769.84,20260903,771.0,P,1.62,1.98
2026-09-03 09:31:21,769.84,20260903,771.0,C,0.72,0.74
2026-09-03 09:31:21,769.84,20260903,772.0,P,2.21,2.71
2026-09-03 09:31:21,769.84,20260903,772.0,C,0.4,0.42
2026-09-03 09:31:21,769.84,20260903,773.0,P,3.06,3.6
2026-09-03 09:31:21,769.84,20260903,773.0,C,0.2,0.22
2026-09-03 09:31:21,769.84,20260903,774.0,P,3.94,4.5
2026-09-03 09:31:21,769.84,20260903,774.0,C,0.1,0.11
2026-09-03 09:31:21,769.84,20260903,775.0,P,4.83,5.46
2026-09-03 09:31:21,769.84,20260903,775.0,C,0.04,0.06
2026-09-03 09:31:21,769.84,20260903,776.0,P,5.8,6.41
2026-09-03 09:31:21,769.84,20260903,776.0,C,0.02,0.04
2026-09-03 09:31:21,769.84,20260903,777.0,P,6.79,7.4
2026-09-03 09:31:21,769.84,20260903,777.0,C,0.01,0.03
2026-09-03 09:31:21,769.84,20260903,778.0,P,7.79,8.4
2026-09-03 09:31:21,769.84,20260903,778.0,C,0.01,0.02
2026-09-03 09:31:21,769.84,20260903,779.0,P,8.78,9.39
2026-09-03 09:31:21,769.84,20260903,779.0,C,,0.02
2026-09-03 09:31:31,769.9,20260903,760.0,P,0.03,0.04
2026-09-03 09:31:31,769.9,20260903,760.0,C,9.63,10.25
2026-09-03 09:31:31,769.9,20260903,761.0,P,0.04,0.06
2026-09-03 09:31:31,769.9,20260903,761.0,C,8.64,9.26
2026-09-03 09:31:31,769.9,20260903,762.0,P,0.06,0.07
2026-09-03 09:31:31,769.9,20260903,762.0,C,7.66,8.28
2026-09-03 09:31:31,769.9,20260903,763.0,P,0.08,0.1
2026-09-03 09:31:31,769.9,20260903,763.0,C,6.68,7.25
2026-09-03 09:31:31,769.9,20260903,764.0,P,0.12,0.14
2026-09-03 09:31:31,769.9,20260903,764.0,C,5.72,6.29
2026-09-03 09:31:31,769.9,20260903,765.0,P,0.18,0.2
2026-09-03 09:31:31,769.9,20260903,765.0,C,4.78,5.34
2026-09-03 09:31:31,769.9,20260903,766.0,P,0.27,0.29
2026-09-03 09:31:31,769.9,20260903,766.0,C,3.87,4.49
2026-09-03 09:31:31,769.9,20260903,767.0,P,0.4,0.42
2026-09-03 09:31:31,769.9,20260903,767.0,C,3.23,3.29
2026-09-03 09:31:31,769.9,20260903,768.0,P,0.6,0.62
2026-09-03 09:31:31,769.9,20260903,768.0,C,2.44,2.49
2026-09-03 09:31:31,769.9,20260903,769.0,P,0.84,0.86
2026-09-03 09:31:31,769.9,20260903,769.0,C,1.8,1.82
2026-09-03 09:31:31,769.9,20260903,770.0,P,1.29,1.31
2026-09-03 09:31:31,769.9,20260903,770.0,C,1.15,1.17
2026-09-03 09:31:31,769.9,20260903,771.0,P,1.62,2.03
2026-09-03 09:31:31,769.9,20260903,771.0,C,0.69,0.71
2026-09-03 09:31:31,769.9,20260903,772.0,P,2.21,2.78
2026-09-03 09:31:31,769.9,20260903,772.0,C,0.38,0.4
2026-09-03 09:31:31,769.9,20260903,773.0,P,2.99,3.58
2026-09-03 09:31:31,769.9,20260903,773.0,C,0.19,0.2
2026-09-03 09:31:31,769.9,20260903,774.0,P,3.88,4.5
2026-09-03 09:31:31,769.9,20260903,774.0,C,0.09,0.11
2026-09-03 09:31:31,769.9,20260903,775.0,P,4.83,5.46
2026-09-03 09:31:31,769.9,20260903,775.0,C,0.05,0.06
2026-09-03 09:31:31,769.9,20260903,776.0,P,5.81,6.44
2026-09-03 09:31:31,769.9,20260903,776.0,C,0.02,0.04
2026-09-03 09:31:31,769.9,20260903,777.0,P,6.8,7.43
2026-09-03 09:31:31,769.9,20260903,777.0,C,0.01,0.03
2026-09-03 09:31:31,769.9,20260903,778.0,P,7.8,8.42
2026-09-03 09:31:31,769.9,20260903,778.0,C,0.01,0.02
2026-09-03 09:31:31,769.9,20260903,779.0,P,8.79,9.42
2026-09-03 09:31:31,769.9,20260903,779.0,C,,0.02
2026-09-03 09:31:31,769.9,20260903,780.0,P,9.78,10.39
2026-09-03 09:31:31,769.9,20260903,780.0,C,,0.02
2026-09-03 09:31:41,770.06,20260903,760.0,P,0.03,0.04
2026-09-03 09:31:41,770.06,20260903,760.0,C,9.71,10.25
2026-09-03 09:31:41,770.06,20260903,761.0,P,0.04,0.05
2026-09-03 09:31:41,770.06,20260903,761.0,C,8.74,9.26
2026-09-03 09:31:41,770.06,20260903,762.0,P,0.06,0.07
2026-09-03 09:31:41,770.06,20260903,762.0,C,7.74,8.28
2026-09-03 09:31:41,770.06,20260903,763.0,P,0.08,0.09
2026-09-03 09:31:41,770.06,20260903,763.0,C,6.78,7.31
2026-09-03 09:31:41,770.06,20260903,764.0,P,0.11,0.13
2026-09-03 09:31:41,770.06,20260903,764.0,C,5.81,6.34
2026-09-03 09:31:41,770.06,20260903,765.0,P,0.16,0.18
2026-09-03 09:31:41,770.06,20260903,765.0,C,4.87,5.4
2026-09-03 09:31:41,770.06,20260903,766.0,P,0.25,0.26
2026-09-03 09:31:41,770.06,20260903,766.0,C,3.98,4.49
2026-09-03 09:31:41,770.06,20260903,767.0,P,0.36,0.38
2026-09-03 09:31:41,770.06,20260903,767.0,C,3.42,3.48
2026-09-03 09:31:41,770.06,20260903,768.0,P,0.54,0.56
2026-09-03 09:31:41,770.06,20260903,768.0,C,2.6,2.65
2026-09-03 09:31:41,770.06,20260903,769.0,P,0.8,0.89
2026-09-03 09:31:41,770.06,20260903,769.0,C,1.86,1.9
2026-09-03 09:31:41,770.06,20260903,770.0,P,1.18,1.2
2026-09-03 09:31:41,770.06,20260903,770.0,C,1.26,1.28
2026-09-03 09:31:41,770.06,20260903,771.0,P,1.62,1.98
2026-09-03 09:31:41,770.06,20260903,771.0,C,0.77,0.79
2026-09-03 09:31:41,770.06,20260903,772.0,P,2.19,2.67
2026-09-03 09:31:41,770.06,20260903,772.0,C,0.43,0.45
2026-09-03 09:31:41,770.06,20260903,773.0,P,2.87,3.53
2026-09-03 09:31:41,770.06,20260903,773.0,C,0.22,0.23
2026-09-03 09:31:41,770.06,20260903,774.0,P,3.88,4.38
2026-09-03 09:31:41,770.06,20260903,774.0,C,0.1,0.11
2026-09-03 09:31:41,770.06,20260903,775.0,P,4.83,5.39
2026-09-03 09:31:41,770.06,20260903,775.0,C,0.05,0.07
2026-09-03 09:31:41,770.06,20260903,776.0,P,5.81,6.37
2026-09-03 09:31:41,770.06,20260903,776.0,C,0.03,0.04
2026-09-03 09:31:41,770.06,20260903,777.0,P,6.8,7.43
2026-09-03 09:31:41,770.06,20260903,777.0,C,0.01,0.03
2026-09-03 09:31:41,770.06,20260903,778.0,P,7.8,8.32
2026-09-03 09:31:41,770.06,20260903,778.0,C,0.01,0.02
2026-09-03 09:31:41,770.06,20260903,779.0,P,8.79,9.42
2026-09-03 09:31:41,770.06,20260903,779.0,C,,0.02
2026-09-03 09:31:41,770.06,20260903,780.0,P,9.79,10.42
2026-09-03 09:31:41,770.06,20260903,780.0,C,,0.02
2026-09-03 09:31:51,770.06,20260903,760.0,P,0.03,0.04
2026-09-03 09:31:51,770.06,20260903,760.0,C,9.77,10.44
2026-09-03 09:31:51,770.06,20260903,761.0,P,0.04,0.06
2026-09-03 09:31:51,770.06,20260903,761.0,C,8.78,9.45
2026-09-03 09:31:51,770.06,20260903,762.0,P,0.06,0.08
2026-09-03 09:31:51,770.06,20260903,762.0,C,7.79,8.46
2026-09-03 09:31:51,770.06,20260903,763.0,P,0.08,0.1
2026-09-03 09:31:51,770.06,20260903,763.0,C,6.88,7.48
2026-09-03 09:31:51,770.06,20260903,764.0,P,0.11,0.13
2026-09-03 09:31:51,770.06,20260903,764.0,C,5.85,6.52
2026-09-03 09:31:51,770.06,20260903,765.0,P,0.17,0.19
2026-09-03 09:31:51,770.06,20260903,765.0,C,4.91,5.58
2026-09-03 09:31:51,770.06,20260903,766.0,P,0.25,0.27
2026-09-03 09:31:51,770.06,20260903,766.0,C,4.0,4.62
2026-09-03 09:31:51,770.06,20260903,767.0,P,0.36,0.4
2026-09-03 09:31:51,770.06,20260903,767.0,C,3.37,3.51
2026-09-03 09:31:51,770.06,20260903,768.0,P,0.54,0.6
2026-09-03 09:31:51,770.06,20260903,768.0,C,2.29,2.82
2026-09-03 09:31:51,770.06,20260903,769.0,P,0.83,0.85
2026-09-03 09:31:51,770.06,20260903,769.0,C,1.88,1.9
2026-09-03 09:31:51,770.06,20260903,770.0,P,1.19,1.27
2026-09-03 09:31:51,770.06,20260903,770.0,C,1.24,1.28
2026-09-03 09:31:51,770.06,20260903,771.0,P,1.7,1.92
2026-09-03 09:31:51,770.06,20260903,771.0,C,0.73,0.8
2026-09-03 09:31:51,770.06,20260903,772.0,P,2.1,2.71
2026-09-03 09:31:51,770.06,20260903,772.0,C,0.41,0.45
2026-09-03 09:31:51,770.06,20260903,773.0,P,2.92,3.41
2026-09-03 09:31:51,770.06,20260903,773.0,C,0.2,0.24
2026-09-03 09:31:51,770.06,20260903,774.0,P,3.88,4.4
2026-09-03 09:31:51,770.06,20260903,774.0,C,0.1,0.12
2026-09-03 09:31:51,770.06,20260903,775.0,P,4.7,5.29
2026-09-03 09:31:51,770.06,20260903,775.0,C,0.05,0.07
2026-09-03 09:31:51,770.06,20260903,776.0,P,5.68,6.28
2026-09-03 09:31:51,770.06,20260903,776.0,C,0.03,0.04
2026-09-03 09:31:51,770.06,20260903,777.0,P,6.69,7.34
2026-09-03 09:31:51,770.06,20260903,777.0,C,0.01,0.03
2026-09-03 09:31:51,770.06,20260903,778.0,P,7.66,8.26
2026-09-03 09:31:51,770.06,20260903,778.0,C,0.01,0.03
2026-09-03 09:31:51,770.06,20260903,779.0,P,8.66,9.26
2026-09-03 09:31:51,770.06,20260903,779.0,C,0.01,0.02
2026-09-03 09:31:51,770.06,20260903,780.0,P,9.66,10.26
2026-09-03 09:31:51,770.06,20260903,780.0,C,,0.02
2026-09-03 09:32:01,769.95,20260903,760.0,P,0.03,0.04
2026-09-03 09:32:01,769.95,20260903,760.0,C,9.79,10.44
2026-09-03 09:32:01,769.95,20260903,761.0,P,0.04,0.06
2026-09-03 09:32:01,769.95,20260903,761.0,C,8.81,9.45
2026-09-03 09:32:01,769.95,20260903,762.0,P,0.06,0.07
2026-09-03 09:32:01,769.95,20260903,762.0,C,7.82,8.46
2026-09-03 09:32:01,769.95,20260903,763.0,P,0.08,0.09
2026-09-03 09:32:01,769.95,20260903,763.0,C,6.92,7.48
2026-09-03 09:32:01,769.95,20260903,764.0,P,0.12,0.13
2026-09-03 09:32:01,769.95,20260903,764.0,C,5.9,6.5
2026-09-03 09:32:01,769.95,20260903,765.0,P,0.16,0.18
2026-09-03 09:32:01,769.95,20260903,765.0,C,4.96,5.54
2026-09-03 09:32:01,769.95,20260903,766.0,P,0.25,0.27
2026-09-03 09:32:01,769.95,20260903,766.0,C,4.07,4.6
2026-09-03 09:32:01,769.95,20260903,767.0,P,0.36,0.38
2026-09-03 09:32:01,769.95,20260903,767.0,C,3.45,3.51
2026-09-03 09:32:01,769.95,20260903,768.0,P,0.54,0.56
2026-09-03 09:32:01,769.95,20260903,768.0,C,2.64,2.69
2026-09-03 09:32:01,769.95,20260903,769.0,P,0.84,0.86
2026-09-03 09:32:01,769.95,20260903,769.0,C,1.87,1.89
2026-09-03 09:32:01,769.95,20260903,770.0,P,1.19,1.21
2026-09-03 09:32:01,769.95,20260903,770.0,C,1.29,1.31
2026-09-03 09:32:01,769.95,20260903,771.0,P,1.55,1.93
