strike,oi_c,oi_p,iv_c,iv_p,gamma_c,gamma_p,call_raw,put_raw,net_raw,gl_call,gl_put,gl_net
7355.0,34.0,941.0,,0.15566736944667692,0.0006422617667683844,0.0006422617667683844,0.021836900070125072,-0.6043683225290498,-0.5825314224589248,2010187.0,-55634887.0,-53624700.0
7360.0,15.0,277.0,,0.1543514457959492,0.0007207386384713427,0.0007207386384713427,0.010811079577070141,-0.19964460285656194,-0.1888335232794918,979755.0,-18092811.0,-17113056.0
7365.0,27.0,82.0,,0.1517231541785692,0.0007883677597269075,0.0007883677597269075,0.021285929512626502,-0.06464615629760641,-0.0433602267849799,1930793.0,-5863891.0,-3933097.0
7370.0,89.0,634.0,,0.14976797591546842,0.0008741866525458752,0.0008741866525458752,0.07780261207658289,-0.5542343377140848,-0.4764317256375019,6965834.0,-49621781.0,-42655947.0
7375.0,119.0,557.0,,0.1482922732916631,0.0009775164368304773,0.0009775164368304773,0.1163244559828268,-0.5444766553145759,-0.4281521993317491,10117942.0,-47358772.0,-37240829.0
7380.0,45.0,544.0,,0.14642511123551524,0.0010853583732463358,0.0010853583732463358,0.04884112679608511,-0.5904349550460066,-0.5415938282499215,4180852.0,-50541850.0,-46360998.0
7385.0,30.0,250.0,,0.1442206348907209,0.0011989289957845982,0.0011989289957845982,0.03596786987353794,-0.2997322489461495,-0.2637643790726116,3040619.0,-25338494.0,-22297875.0
7390.0,37.0,1138.0,,0.14290061976924429,0.0013412923706064785,0.0013412923706064785,0.0496278177124397,-1.5263907177501725,-1.476762900037733,4083439.0,-125593343.0,-121509904.0
7395.0,47.0,545.0,,0.1411247640432702,0.001489644426786442,0.001489644426786442,0.07001328805896277,-0.8118562125986108,-0.7418429245396481,5610506.0,-65057991.0,-59447486.0
7400.0,229.0,1995.0,,0.1408789831958776,0.0016816189959709305,0.0016816189959709305,0.38509075007734306,-3.3548298969620065,-2.9697391468846632,29786245.0,-259491519.0,-229705274.0
7405.0,70.0,199.0,,0.13822406835776047,0.0018455722994446405,0.0018455722994446405,0.12919006096112484,-0.36726888758948345,-0.2380788266283586,9893274.0,-28125165.0,-18231891.0
7410.0,61.0,667.0,,0.136889898641922,0.002051106895248432,0.002051106895248432,0.12511752061015435,-1.368088299130704,-1.2429707785205495,9376932.0,-102531372.0,-93154440.0
7415.0,37.0,259.0,,0.13504615294246808,0.0022658500609392417,0.0022658500609392417,0.08383645225475195,-0.5868551657832636,-0.5030187135285116,6187660.0,-43313622.0,-37125962.0
7420.0,85.0,677.0,,0.1337638697371738,0.002509043794849882,0.002509043794849882,0.21326872256223997,-1.69862264911337,-1.48535392655113,15459297.0,-123128752.0,-107669456.0
7425.0,227.0,1292.0,0.0634487965538023,0.1322374027329757,0.002767402856785105,0.002767402856785105,0.6282004484902188,-3.575484490966356,-2.947284042476137,44864338.0,-255351209.0,-210486871.0
