ts_et,und
10:10:46,7724.75
10:11:50,7724.60
10:12:54,7727.35
10:13:58,7727.65
10:15:02,7728.18
10:16:06,7729.75
10:17:11,7730.05
10:18:15,7730.75
10:19:19,7731.20
10:20:23,7731.07
10:21:27,7731.10
10:22:31,7730.52
10:23:35,7729.80
10:24:39,7729.80
10:25:44,7730.60
10:26:48,7730.20
10:27:52,7730.85
10:28:56,7728.55
10:30:01,7729.20
10:31:05,7729.93
10:32:09,7730.05
10:33:14,7729.90
10:34:18,7730.05
10:35:22,7729.95
10:36:26,7730.00
10:37:30,7732.18
10:38:34,7733.48
10:39:38,7735.65
10:40:42,7734.57
10:41:46,7735.02
10:42:50,7734.32
10:43:54,7735.57
10:44:58,7736.85
10:46:03,7739.02
10:47:07,7740.62
10:48:12,7741.55
10:49:16,7740.15
10:50:20,7739.20
10:51:24,7739.65
10:52:28,7739.55
10:53:32,7738.85
10:54:36,7738.10
10:55:41,7737.10
10:56:45,7737.80
10:57:49,7735.95
10:58:53,7736.75
10:59:57,7737.80
11:01:01,7736.25
11:02:05,7736.70
11:03:10,7739.30
11:04:14,7740.30
11:05:18,7740.80
11:06:22,7740.95
11:07:26,7744.10
11:08:30,7743.40
11:09:34,7744.90
11:10:38,7747.00
11:11:42,7747.85
11:12:47,7745.70
11:13:51,7745.60
11:14:55,7745.55
11:15:59,7747.25
11:17:03,7747.60
11:18:07,7745.45
11:19:11,7745.50
11:20:15,7746.15
11:21:20,7745.15
11:22:24,7746.45
11:23:28,7746.40
11:24:32,7746.45
11:25:36,7746.75
11:26:40,7747.85
11:27:44,7749.80
11:28:48,7750.12
11:29:52,7748.02
11:30:57,7750.95
11:32:01,7752.68
11:33:05,7755.25
11:34:09,7755.45
11:35:13,7754.12
11:36:17,7754.65
11:37:21,7754.05
11:38:25,7751.75
11:39:29,7749.80
11:40:34,7748.23
11:41:38,7749.50
11:42:42,7750.90
11:43:46,7751.43
11:44:50,7750.10
11:45:54,7752.75
11:46:58,7752.75
11:48:02,7752.82
11:49:07,7752.10
11:50:11,7752.88
11:51:15,7752.02
11:52:19,7751.18
11:53:23,7750.15
11:54:27,7751.50
11:55:31,7752.32
11:56:35,7752.25
11:57:39,7751.30
11:58:44,7752.12
11:59:48,7752.98
12:00:52,7754.15
12:01:56,7754.05
12:03:00,7753.40
12:04:04,7752.95
12:05:08,7753.25
12:06:12,7754.62
