ts_et,spot,expiry,strike,right,bid,ask
2026-09-21 11:33:52,7729.85,20260921,7825.0,C,0.05,0.1
2026-09-21 11:34:02,7730.32,20260921,7555.0,P,0.15,0.2
2026-09-21 11:34:02,7730.32,20260921,7555.0,C,175.0,175.6
2026-09-21 11:34:02,7730.32,20260921,7580.0,P,0.2,0.25
2026-09-21 11:34:02,7730.32,20260921,7580.0,C,150.0,150.6
2026-09-21 11:34:02,7730.32,20260921,7600.0,P,0.2,0.25
2026-09-21 11:34:02,7730.32,20260921,7600.0,C,130.1,130.7
2026-09-21 11:34:02,7730.32,20260921,7625.0,P,0.25,0.3
2026-09-21 11:34:02,7730.32,20260921,7625.0,C,105.2,105.5
2026-09-21 11:34:02,7730.32,20260921,7635.0,P,0.3,0.35
2026-09-21 11:34:02,7730.32,20260921,7635.0,C,95.3,95.6
2026-09-21 11:34:02,7730.32,20260921,7640.0,P,0.3,0.35
2026-09-21 11:34:02,7730.32,20260921,7640.0,C,90.3,90.6
2026-09-21 11:34:02,7730.32,20260921,7645.0,P,0.35,0.4
2026-09-21 11:34:02,7730.32,20260921,7645.0,C,85.3,85.6
2026-09-21 11:34:02,7730.32,20260921,7650.0,P,0.35,0.4
2026-09-21 11:34:02,7730.32,20260921,7650.0,C,80.3,80.7
2026-09-21 11:34:02,7730.32,20260921,7655.0,P,0.4,0.45
2026-09-21 11:34:02,7730.32,20260921,7655.0,C,75.4,75.7
2026-09-21 11:34:02,7730.32,20260921,7660.0,P,0.45,0.5
2026-09-21 11:34:02,7730.32,20260921,7660.0,C,70.4,70.7
2026-09-21 11:34:02,7730.32,20260921,7665.0,P,0.45,0.5
2026-09-21 11:34:02,7730.32,20260921,7665.0,C,65.4,65.8
2026-09-21 11:34:02,7730.32,20260921,7670.0,P,0.5,0.6
2026-09-21 11:34:02,7730.32,20260921,7670.0,C,60.4,60.8
2026-09-21 11:34:02,7730.32,20260921,7675.0,P,0.6,0.65
2026-09-21 11:34:02,7730.32,20260921,7675.0,C,55.5,55.9
2026-09-21 11:34:02,7730.32,20260921,7680.0,P,0.65,0.7
2026-09-21 11:34:02,7730.32,20260921,7680.0,C,50.5,51.0
2026-09-21 11:34:02,7730.32,20260921,7685.0,P,0.75,0.8
2026-09-21 11:34:02,7730.32,20260921,7685.0,C,45.6,46.1
2026-09-21 11:34:02,7730.32,20260921,7690.0,P,0.8,0.9
2026-09-21 11:34:02,7730.32,20260921,7690.0,C,41.0,41.3
2026-09-21 11:34:02,7730.32,20260921,7695.0,P,0.95,1.0
2026-09-21 11:34:02,7730.32,20260921,7695.0,C,36.1,36.5
2026-09-21 11:34:02,7730.32,20260921,7700.0,P,1.15,1.2
2026-09-21 11:34:02,7730.32,20260921,7700.0,C,31.3,31.7
2026-09-21 11:34:02,7730.32,20260921,7705.0,P,1.45,1.5
2026-09-21 11:34:02,7730.32,20260921,7705.0,C,26.6,26.8
2026-09-21 11:34:02,7730.32,20260921,7710.0,P,1.85,1.9
2026-09-21 11:34:02,7730.32,20260921,7710.0,C,22.0,22.2
2026-09-21 11:34:02,7730.32,20260921,7715.0,P,2.5,2.55
2026-09-21 11:34:02,7730.32,20260921,7715.0,C,17.5,17.7
2026-09-21 11:34:02,7730.32,20260921,7720.0,P,3.4,3.5
2026-09-21 11:34:02,7730.32,20260921,7720.0,C,13.4,13.6
2026-09-21 11:34:02,7730.32,20260921,7725.0,P,4.8,4.9
2026-09-21 11:34:02,7730.32,20260921,7725.0,C,9.9,10.0
2026-09-21 11:34:02,7730.32,20260921,7730.0,P,6.7,6.8
2026-09-21 11:34:02,7730.32,20260921,7730.0,C,7.0,7.1
2026-09-21 11:34:02,7730.32,20260921,7735.0,P,9.4,9.5
2026-09-21 11:34:02,7730.32,20260921,7735.0,C,4.7,4.8
2026-09-21 11:34:02,7730.32,20260921,7740.0,P,12.7,12.9
2026-09-21 11:34:02,7730.32,20260921,7740.0,C,3.0,3.1
2026-09-21 11:34:02,7730.32,20260921,7745.0,P,16.6,16.8
2026-09-21 11:34:02,7730.32,20260921,7745.0,C,1.95,2.05
2026-09-21 11:34:02,7730.32,20260921,7750.0,P,21.0,21.2
2026-09-21 11:34:02,7730.32,20260921,7750.0,C,1.3,1.35
2026-09-21 11:34:02,7730.32,20260921,7755.0,P,25.5,25.7
2026-09-21 11:34:02,7730.32,20260921,7755.0,C,0.85,0.95
2026-09-21 11:34:02,7730.32,20260921,7760.0,P,30.2,30.5
2026-09-21 11:34:02,7730.32,20260921,7760.0,C,0.6,0.65
2026-09-21 11:34:02,7730.32,20260921,7765.0,P,35.2,35.5
2026-09-21 11:34:02,7730.32,20260921,7765.0,C,0.45,0.5
2026-09-21 11:34:02,7730.32,20260921,7770.0,P,40.1,40.4
2026-09-21 11:34:02,7730.32,20260921,7770.0,C,0.35,0.4
2026-09-21 11:34:02,7730.32,20260921,7775.0,P,45.0,45.3
2026-09-21 11:34:02,7730.32,20260921,7775.0,C,0.25,0.3
2026-09-21 11:34:02,7730.32,20260921,7780.0,P,49.9,50.3
2026-09-21 11:34:02,7730.32,20260921,7780.0,C,0.2,0.25
2026-09-21 11:34:02,7730.32,20260921,7785.0,P,54.9,55.2
2026-09-21 11:34:02,7730.32,20260921,7785.0,C,0.15,0.2
2026-09-21 11:34:02,7730.32,20260921,7790.0,P,59.9,60.2
2026-09-21 11:34:02,7730.32,20260921,7790.0,C,0.15,0.2
2026-09-21 11:34:02,7730.32,20260921,7795.0,P,64.8,65.2
2026-09-21 11:34:02,7730.32,20260921,7795.0,C,0.1,0.15
2026-09-21 11:34:02,7730.32,20260921,7800.0,P,69.8,70.1
2026-09-21 11:34:02,7730.32,20260921,7800.0,C,0.1,0.15
2026-09-21 11:34:02,7730.32,20260921,7805.0,P,74.8,75.1
2026-09-21 11:34:02,7730.32,20260921,7805.0,C,0.05,0.1
2026-09-21 11:34:02,7730.32,20260921,7810.0,P,79.8,80.1
2026-09-21 11:34:02,7730.32,20260921,7810.0,C,0.05,0.1
2026-09-21 11:34:02,7730.32,20260921,7815.0,P,84.7,85.2
2026-09-21 11:34:02,7730.32,20260921,7815.0,C,0.05,0.1
2026-09-21 11:34:02,7730.32,20260921,7820.0,P,89.7,90.2
2026-09-21 11:34:02,7730.32,20260921,7820.0,C,0.05,0.1
2026-09-21 11:34:02,7730.32,20260921,7825.0,P,94.7,95.2
2026-09-21 11:34:02,7730.32,20260921,7825.0,C,0.05,0.1
2026-09-21 11:34:12,7730.1,20260921,7555.0,P,0.15,0.2
2026-09-21 11:34:12,7730.1,20260921,7555.0,C,175.0,175.5
2026-09-21 11:34:12,7730.1,20260921,7580.0,P,0.2,0.25
2026-09-21 11:34:12,7730.1,20260921,7580.0,C,150.0,150.6
2026-09-21 11:34:12,7730.1,20260921,7600.0,P,0.2,0.25
2026-09-21 11:34:12,7730.1,20260921,7600.0,C,130.1,130.6
2026-09-21 11:34:12,7730.1,20260921,7625.0,P,0.25,0.3
2026-09-21 11:34:12,7730.1,20260921,7625.0,C,105.2,105.5
2026-09-21 11:34:12,7730.1,20260921,7635.0,P,0.3,0.35
2026-09-21 11:34:12,7730.1,20260921,7635.0,C,95.2,95.5
2026-09-21 11:34:12,7730.1,20260921,7640.0,P,0.3,0.35
2026-09-21 11:34:12,7730.1,20260921,7640.0,C,90.2,90.6
2026-09-21 11:34:12,7730.1,20260921,7645.0,P,0.35,0.4
2026-09-21 11:34:12,7730.1,20260921,7645.0,C,85.3,85.6
2026-09-21 11:34:12,7730.1,20260921,7650.0,P,0.35,0.4
2026-09-21 11:34:12,7730.1,20260921,7650.0,C,80.3,80.6
2026-09-21 11:34:12,7730.1,20260921,7655.0,P,0.4,0.45
2026-09-21 11:34:12,7730.1,20260921,7655.0,C,75.3,75.6
2026-09-21 11:34:12,7730.1,20260921,7660.0,P,0.45,0.5
2026-09-21 11:34:12,7730.1,20260921,7660.0,C,70.3,70.7
2026-09-21 11:34:12,7730.1,20260921,7665.0,P,0.45,0.5
2026-09-21 11:34:12,7730.1,20260921,7665.0,C,65.4,65.7
2026-09-21 11:34:12,7730.1,20260921,7670.0,P,0.5,0.55
2026-09-21 11:34:12,7730.1,20260921,7670.0,C,60.4,60.8
2026-09-21 11:34:12,7730.1,20260921,7675.0,P,0.55,0.65
2026-09-21 11:34:12,7730.1,20260921,7675.0,C,55.5,55.8
2026-09-21 11:34:12,7730.1,20260921,7680.0,P,0.65,0.7
2026-09-21 11:34:12,7730.1,20260921,7680.0,C,50.6,50.9
2026-09-21 11:34:12,7730.1,20260921,7685.0,P,0.7,0.8
2026-09-21 11:34:12,7730.1,20260921,7685.0,C,45.6,46.0
2026-09-21 11:34:12,7730.1,20260921,7690.0,P,0.85,0.9
2026-09-21 11:34:12,7730.1,20260921,7690.0,C,40.5,40.8
2026-09-21 11:34:12,7730.1,20260921,7695.0,P,1.0,1.05
2026-09-21 11:34:12,7730.1,20260921,7695.0,C,35.6,35.9
2026-09-21 11:34:12,7730.1,20260921,7700.0,P,1.2,1.25
2026-09-21 11:34:12,7730.1,20260921,7700.0,C,30.8,31.1
2026-09-21 11:34:12,7730.1,20260921,7705.0,P,1.5,1.55
2026-09-21 11:34:12,7730.1,20260921,7705.0,C,26.2,26.4
2026-09-21 11:34:12,7730.1,20260921,7710.0,P,1.9,1.95
2026-09-21 11:34:12,7730.1,20260921,7710.0,C,21.6,21.8
2026-09-21 11:34:12,7730.1,20260921,7715.0,P,2.5,2.55
2026-09-21 11:34:12,7730.1,20260921,7715.0,C,17.4,17.6
2026-09-21 11:34:12,7730.1,20260921,7720.0,P,3.4,3.5
2026-09-21 11:34:12,7730.1,20260921,7720.0,C,13.3,13.5
2026-09-21 11:34:12,7730.1,20260921,7725.0,P,4.8,5.0
2026-09-21 11:34:12,7730.1,20260921,7725.0,C,9.8,9.9
2026-09-21 11:34:12,7730.1,20260921,7730.0,P,6.9,7.0
2026-09-21 11:34:12,7730.1,20260921,7730.0,C,6.7,6.8
2026-09-21 11:34:12,7730.1,20260921,7735.0,P,9.7,9.8
2026-09-21 11:34:12,7730.1,20260921,7735.0,C,4.5,4.6
2026-09-21 11:34:12,7730.1,20260921,7740.0,P,13.1,13.3
2026-09-21 11:34:12,7730.1,20260921,7740.0,C,2.9,2.95
2026-09-21 11:34:12,7730.1,20260921,7745.0,P,17.0,17.2
2026-09-21 11:34:12,7730.1,20260921,7745.0,C,1.85,1.9
2026-09-21 11:34:12,7730.1,20260921,7750.0,P,21.3,21.5
2026-09-21 11:34:12,7730.1,20260921,7750.0,C,1.2,1.25
2026-09-21 11:34:12,7730.1,20260921,7755.0,P,25.9,26.1
2026-09-21 11:34:12,7730.1,20260921,7755.0,C,0.8,0.9
2026-09-21 11:34:12,7730.1,20260921,7760.0,P,30.7,31.0
2026-09-21 11:34:12,7730.1,20260921,7760.0,C,0.55,0.65
2026-09-21 11:34:12,7730.1,20260921,7765.0,P,35.5,35.8
2026-09-21 11:34:12,7730.1,20260921,7765.0,C,0.4,0.5
2026-09-21 11:34:12,7730.1,20260921,7770.0,P,40.4,40.7
2026-09-21 11:34:12,7730.1,20260921,7770.0,C,0.3,0.35
2026-09-21 11:34:12,7730.1,20260921,7775.0,P,45.3,45.6
2026-09-21 11:34:12,7730.1,20260921,7775.0,C,0.25,0.3
2026-09-21 11:34:12,7730.1,20260921,7780.0,P,50.3,50.6
2026-09-21 11:34:12,7730.1,20260921,7780.0,C,0.2,0.25
2026-09-21 11:34:12,7730.1,20260921,7785.0,P,55.2,55.5
2026-09-21 11:34:12,7730.1,20260921,7785.0,C,0.15,0.2
2026-09-21 11:34:12,7730.1,20260921,7790.0,P,60.2,60.5
2026-09-21 11:34:12,7730.1,20260921,7790.0,C,0.1,0.2
2026-09-21 11:34:12,7730.1,20260921,7795.0,P,65.2,65.5
2026-09-21 11:34:12,7730.1,20260921,7795.0,C,0.1,0.15
2026-09-21 11:34:12,7730.1,20260921,7800.0,P,70.2,70.5
2026-09-21 11:34:12,7730.1,20260921,7800.0,C,0.1,0.15
2026-09-21 11:34:12,7730.1,20260921,7805.0,P,75.1,75.5
2026-09-21 11:34:12,7730.1,20260921,7805.0,C,0.05,0.1
2026-09-21 11:34:12,7730.1,20260921,7810.0,P,80.1,80.4
2026-09-21 11:34:12,7730.1,20260921,7810.0,C,0.05,0.1
2026-09-21 11:34:12,7730.1,20260921,7815.0,P,85.0,85.5
2026-09-21 11:34:12,7730.1,20260921,7815.0,C,0.05,0.1
2026-09-21 11:34:12,7730.1,20260921,7820.0,P,90.0,90.5
2026-09-21 11:34:12,7730.1,20260921,7820.0,C,0.05,0.1
2026-09-21 11:34:12,7730.1,20260921,7825.0,P,95.0,95.5
2026-09-21 11:34:12,7730.1,20260921,7825.0,C,0.05,0.1
2026-09-21 11:34:22,7730.05,20260921,7555.0,P,0.15,0.2
2026-09-21 11:34:22,7730.05,20260921,7555.0,C,174.6,175.5
2026-09-21 11:34:22,7730.05,20260921,7580.0,P,0.2,0.25
2026-09-21 11:34:22,7730.05,20260921,7580.0,C,149.6,150.5
2026-09-21 11:34:22,7730.05,20260921,7600.0,P,0.2,0.25
2026-09-21 11:34:22,7730.05,20260921,7600.0,C,129.9,130.5
2026-09-21 11:34:22,7730.05,20260921,7625.0,P,0.25,0.3
2026-09-21 11:34:22,7730.05,20260921,7625.0,C,105.1,105.6
2026-09-21 11:34:22,7730.05,20260921,7635.0,P,0.3,0.35
2026-09-21 11:34:22,7730.05,20260921,7635.0,C,95.1,95.5
2026-09-21 11:34:22,7730.05,20260921,7640.0,P,0.3,0.35
2026-09-21 11:34:22,7730.05,20260921,7640.0,C,90.2,90.5
2026-09-21 11:34:22,7730.05,20260921,7645.0,P,0.35,0.4
2026-09-21 11:34:22,7730.05,20260921,7645.0,C,85.2,85.6
2026-09-21 11:34:22,7730.05,20260921,7650.0,P,0.35,0.4
2026-09-21 11:34:22,7730.05,20260921,7650.0,C,80.2,80.7
2026-09-21 11:34:22,7730.05,20260921,7655.0,P,0.4,0.45
2026-09-21 11:34:22,7730.05,20260921,7655.0,C,75.2,75.6
2026-09-21 11:34:22,7730.05,20260921,7660.0,P,0.45,0.5
2026-09-21 11:34:22,7730.05,20260921,7660.0,C,70.3,70.6
2026-09-21 11:34:22,7730.05,20260921,7665.0,P,0.45,0.55
2026-09-21 11:34:22,7730.05,20260921,7665.0,C,65.3,65.6
2026-09-21 11:34:22,7730.05,20260921,7670.0,P,0.5,0.55
2026-09-21 11:34:22,7730.05,20260921,7670.0,C,60.4,60.7
2026-09-21 11:34:22,7730.05,20260921,7675.0,P,0.55,0.65
2026-09-21 11:34:22,7730.05,20260921,7675.0,C,55.4,55.7
2026-09-21 11:34:22,7730.05,20260921,7680.0,P,0.65,0.7
2026-09-21 11:34:22,7730.05,20260921,7680.0,C,50.5,50.8
2026-09-21 11:34:22,7730.05,20260921,7685.0,P,0.75,0.8
2026-09-21 11:34:22,7730.05,20260921,7685.0,C,45.6,45.9
2026-09-21 11:34:22,7730.05,20260921,7690.0,P,0.85,0.9
2026-09-21 11:34:22,7730.05,20260921,7690.0,C,40.7,41.1
2026-09-21 11:34:22,7730.05,20260921,7695.0,P,0.95,1.05
2026-09-21 11:34:22,7730.05,20260921,7695.0,C,35.9,36.2
2026-09-21 11:34:22,7730.05,20260921,7700.0,P,1.15,1.25
2026-09-21 11:34:22,7730.05,20260921,7700.0,C,31.1,31.4
2026-09-21 11:34:22,7730.05,20260921,7705.0,P,1.45,1.5
2026-09-21 11:34:22,7730.05,20260921,7705.0,C,26.4,26.6
2026-09-21 11:34:22,7730.05,20260921,7710.0,P,1.85,1.95
2026-09-21 11:34:22,7730.05,20260921,7710.0,C,21.8,22.0
2026-09-21 11:34:22,7730.05,20260921,7715.0,P,2.55,2.6
2026-09-21 11:34:22,7730.05,20260921,7715.0,C,17.1,17.4
2026-09-21 11:34:22,7730.05,20260921,7720.0,P,3.5,3.6
2026-09-21 11:34:22,7730.05,20260921,7720.0,C,13.1,13.3
2026-09-21 11:34:22,7730.05,20260921,7725.0,P,4.9,5.1
2026-09-21 11:34:22,7730.05,20260921,7725.0,C,9.6,9.8
2026-09-21 11:34:22,7730.05,20260921,7730.0,P,6.8,7.0
2026-09-21 11:34:22,7730.05,20260921,7730.0,C,6.8,7.0
2026-09-21 11:34:22,7730.05,20260921,7735.0,P,9.5,9.7
2026-09-21 11:34:22,7730.05,20260921,7735.0,C,4.6,4.7
2026-09-21 11:34:22,7730.05,20260921,7740.0,P,12.9,13.1
2026-09-21 11:34:22,7730.05,20260921,7740.0,C,2.95,3.1
2026-09-21 11:34:22,7730.05,20260921,7745.0,P,16.8,17.0
2026-09-21 11:34:22,7730.05,20260921,7745.0,C,1.9,1.95
2026-09-21 11:34:22,7730.05,20260921,7750.0,P,21.1,21.4
2026-09-21 11:34:22,7730.05,20260921,7750.0,C,1.25,1.3
2026-09-21 11:34:22,7730.05,20260921,7755.0,P,25.7,26.0
2026-09-21 11:34:22,7730.05,20260921,7755.0,C,0.85,0.9
2026-09-21 11:34:22,7730.05,20260921,7760.0,P,30.4,30.7
2026-09-21 11:34:22,7730.05,20260921,7760.0,C,0.6,0.65
2026-09-21 11:34:22,7730.05,20260921,7765.0,P,35.0,35.4
2026-09-21 11:34:22,7730.05,20260921,7765.0,C,0.45,0.5
2026-09-21 11:34:22,7730.05,20260921,7770.0,P,40.0,40.4
2026-09-21 11:34:22,7730.05,20260921,7770.0,C,0.3,0.4
2026-09-21 11:34:22,7730.05,20260921,7775.0,P,45.0,45.3
2026-09-21 11:34:22,7730.05,20260921,7775.0,C,0.25,0.3
2026-09-21 11:34:22,7730.05,20260921,7780.0,P,49.9,50.2
2026-09-21 11:34:22,7730.05,20260921,7780.0,C,0.2,0.25
2026-09-21 11:34:22,7730.05,20260921,7785.0,P,54.9,55.2
2026-09-21 11:34:22,7730.05,20260921,7785.0,C,0.15,0.2
2026-09-21 11:34:22,7730.05,20260921,7790.0,P,59.9,60.2
2026-09-21 11:34:22,7730.05,20260921,7790.0,C,0.1,0.2
2026-09-21 11:34:22,7730.05,20260921,7795.0,P,64.8,65.1
2026-09-21 11:34:22,7730.05,20260921,7795.0,C,0.1,0.15
2026-09-21 11:34:22,7730.05,20260921,7800.0,P,69.8,70.1
2026-09-21 11:34:22,7730.05,20260921,7800.0,C,0.1,0.15
2026-09-21 11:34:22,7730.05,20260921,7805.0,P,74.8,75.1
2026-09-21 11:34:22,7730.05,20260921,7805.0,C,0.05,0.1
2026-09-21 11:34:22,7730.05,20260921,7810.0,P,79.8,80.1
2026-09-21 11:34:22,7730.05,20260921,7810.0,C,0.05,0.1
2026-09-21 11:34:22,7730.05,20260921,7815.0,P,84.6,85.2
2026-09-21 11:34:22,7730.05,20260921,7815.0,C,0.05,0.1
2026-09-21 11:34:22,7730.05,20260921,7820.0,P,89.6,90.3
2026-09-21 11:34:22,7730.05,20260921,7820.0,C,0.05,0.1
2026-09-21 11:34:22,7730.05,20260921,7825.0,P,94.6,95.3
2026-09-21 11:34:22,7730.05,20260921,7825.0,C,0.05,0.1
2026-09-21 11:34:32,7729.6,20260921,7555.0,P,0.15,0.2
2026-09-21 11:34:32,7729.6,20260921,7555.0,C,174.5,175.1
2026-09-21 11:34:32,7729.6,20260921,7580.0,P,0.2,0.25
2026-09-21 11:34:32,7729.6,20260921,7580.0,C,149.5,150.1
2026-09-21 11:34:32,7729.6,20260921,7600.0,P,0.2,0.25
2026-09-21 11:34:32,7729.6,20260921,7600.0,C,129.5,130.1
2026-09-21 11:34:32,7729.6,20260921,7625.0,P,0.25,0.3
2026-09-21 11:34:32,7729.6,20260921,7625.0,C,104.8,105.1
2026-09-21 11:34:32,7729.6,20260921,7635.0,P,0.3,0.35
2026-09-21 11:34:32,7729.6,20260921,7635.0,C,94.8,95.1
2026-09-21 11:34:32,7729.6,20260921,7640.0,P,0.3,0.35
2026-09-21 11:34:32,7729.6,20260921,7640.0,C,89.8,90.1
2026-09-21 11:34:32,7729.6,20260921,7645.0,P,0.35,0.4
2026-09-21 11:34:32,7729.6,20260921,7645.0,C,84.8,85.1
2026-09-21 11:34:32,7729.6,20260921,7650.0,P,0.35,0.4
2026-09-21 11:34:32,7729.6,20260921,7650.0,C,79.9,80.2
2026-09-21 11:34:32,7729.6,20260921,7655.0,P,0.4,0.45
2026-09-21 11:34:32,7729.6,20260921,7655.0,C,74.9,75.2
2026-09-21 11:34:32,7729.6,20260921,7660.0,P,0.45,0.5
2026-09-21 11:34:32,7729.6,20260921,7660.0,C,69.9,70.2
2026-09-21 11:34:32,7729.6,20260921,7665.0,P,0.45,0.55
2026-09-21 11:34:32,7729.6,20260921,7665.0,C,65.0,65.3
2026-09-21 11:34:32,7729.6,20260921,7670.0,P,0.55,0.6
2026-09-21 11:34:32,7729.6,20260921,7670.0,C,60.0,60.3
2026-09-21 11:34:32,7729.6,20260921,7675.0,P,0.6,0.65
2026-09-21 11:34:32,7729.6,20260921,7675.0,C,55.1,55.4
2026-09-21 11:34:32,7729.6,20260921,7680.0,P,0.65,0.7
2026-09-21 11:34:32,7729.6,20260921,7680.0,C,50.2,50.5
2026-09-21 11:34:32,7729.6,20260921,7685.0,P,0.75,0.8
2026-09-21 11:34:32,7729.6,20260921,7685.0,C,45.3,45.6
2026-09-21 11:34:32,7729.6,20260921,7690.0,P,0.85,0.9
2026-09-21 11:34:32,7729.6,20260921,7690.0,C,40.1,40.5
2026-09-21 11:34:32,7729.6,20260921,7695.0,P,1.0,1.05
2026-09-21 11:34:32,7729.6,20260921,7695.0,C,35.3,35.6
2026-09-21 11:34:32,7729.6,20260921,7700.0,P,1.2,1.25
2026-09-21 11:34:32,7729.6,20260921,7700.0,C,30.5,30.8
2026-09-21 11:34:32,7729.6,20260921,7705.0,P,1.5,1.55
2026-09-21 11:34:32,7729.6,20260921,7705.0,C,25.9,26.1
2026-09-21 11:34:32,7729.6,20260921,7710.0,P,1.95,2.0
2026-09-21 11:34:32,7729.6,20260921,7710.0,C,21.3,21.5
2026-09-21 11:34:32,7729.6,20260921,7715.0,P,2.7,2.75
2026-09-21 11:34:32,7729.6,20260921,7715.0,C,16.5,16.7
2026-09-21 11:34:32,7729.6,20260921,7720.0,P,3.7,3.8
2026-09-21 11:34:32,7729.6,20260921,7720.0,C,12.6,12.8
2026-09-21 11:34:32,7729.6,20260921,7725.0,P,5.2,5.3
2026-09-21 11:34:32,7729.6,20260921,7725.0,C,9.2,9.3
2026-09-21 11:34:32,7729.6,20260921,7730.0,P,7.1,7.2
2026-09-21 11:34:32,7729.6,20260921,7730.0,C,6.5,6.7
2026-09-21 11:34:32,7729.6,20260921,7735.0,P,9.9,10.0
2026-09-21 11:34:32,7729.6,20260921,7735.0,C,4.3,4.4
2026-09-21 11:34:32,7729.6,20260921,7740.0,P,13.3,13.5
2026-09-21 11:34:32,7729.6,20260921,7740.0,C,2.8,2.85
2026-09-21 11:34:32,7729.6,20260921,7745.0,P,17.3,17.5
2026-09-21 11:34:32,7729.6,20260921,7745.0,C,1.8,1.85
2026-09-21 11:34:32,7729.6,20260921,7750.0,P,21.6,21.9
2026-09-21 11:34:32,7729.6,20260921,7750.0,C,1.15,1.25
2026-09-21 11:34:32,7729.6,20260921,7755.0,P,26.3,26.5
2026-09-21 11:34:32,7729.6,20260921,7755.0,C,0.8,0.85
2026-09-21 11:34:32,7729.6,20260921,7760.0,P,31.0,31.3
2026-09-21 11:34:32,7729.6,20260921,7760.0,C,0.55,0.6
2026-09-21 11:34:32,7729.6,20260921,7765.0,P,35.8,36.1
2026-09-21 11:34:32,7729.6,20260921,7765.0,C,0.4,0.45
2026-09-21 11:34:32,7729.6,20260921,7770.0,P,40.7,41.0
2026-09-21 11:34:32,7729.6,20260921,7770.0,C,0.3,0.35
2026-09-21 11:34:32,7729.6,20260921,7775.0,P,45.6,46.0
2026-09-21 11:34:32,7729.6,20260921,7775.0,C,0.25,0.3
2026-09-21 11:34:32,7729.6,20260921,7780.0,P,50.6,50.9
2026-09-21 11:34:32,7729.6,20260921,7780.0,C,0.2,0.25
2026-09-21 11:34:32,7729.6,20260921,7785.0,P,55.6,55.9
2026-09-21 11:34:32,7729.6,20260921,7785.0,C,0.15,0.2
2026-09-21 11:34:32,7729.6,20260921,7790.0,P,60.5,60.8
2026-09-21 11:34:32,7729.6,20260921,7790.0,C,0.1,0.2
2026-09-21 11:34:32,7729.6,20260921,7795.0,P,65.5,65.8
2026-09-21 11:34:32,7729.6,20260921,7795.0,C,0.1,0.15
2026-09-21 11:34:32,7729.6,20260921,7800.0,P,70.5,70.8
2026-09-21 11:34:32,7729.6,20260921,7800.0,C,0.1,0.15
2026-09-21 11:34:32,7729.6,20260921,7805.0,P,75.5,75.8
2026-09-21 11:34:32,7729.6,20260921,7805.0,C,0.05,0.1
2026-09-21 11:34:32,7729.6,20260921,7810.0,P,80.5,80.8
2026-09-21 11:34:32,7729.6,20260921,7810.0,C,0.05,0.1
2026-09-21 11:34:32,7729.6,20260921,7815.0,P,85.2,85.9
2026-09-21 11:34:32,7729.6,20260921,7815.0,C,0.05,0.1
2026-09-21 11:34:32,7729.6,20260921,7820.0,P,90.2,90.9
2026-09-21 11:34:32,7729.6,20260921,7820.0,C,0.05,0.1
2026-09-21 11:34:32,7729.6,20260921,7825.0,P,95.2,95.9
2026-09-21 11:34:32,7729.6,20260921,7825.0,C,0.05,0.1
2026-09-21 11:34:42,7729.2,20260921,7555.0,P,0.15,0.2
2026-09-21 11:34:42,7729.2,20260921,7555.0,C,174.0,174.6
2026-09-21 11:34:42,7729.2,20260921,7580.0,P,0.2,0.25
2026-09-21 11:34:42,7729.2,20260921,7580.0,C,149.1,149.7
2026-09-21 11:34:42,7729.2,20260921,7600.0,P,0.2,0.25
2026-09-21 11:34:42,7729.2,20260921,7600.0,C,129.1,129.7
2026-09-21 11:34:42,7729.2,20260921,7625.0,P,0.25,0.3
2026-09-21 11:34:42,7729.2,20260921,7625.0,C,104.3,104.6
2026-09-21 11:34:42,7729.2,20260921,7635.0,P,0.3,0.35
2026-09-21 11:34:42,7729.2,20260921,7635.0,C,94.1,94.4
2026-09-21 11:34:42,7729.2,20260921,7640.0,P,0.3,0.35
2026-09-21 11:34:42,7729.2,20260921,7640.0,C,89.1,89.4
2026-09-21 11:34:42,7729.2,20260921,7645.0,P,0.35,0.4
2026-09-21 11:34:42,7729.2,20260921,7645.0,C,84.2,84.5
2026-09-21 11:34:42,7729.2,20260921,7650.0,P,0.35,0.45
2026-09-21 11:34:42,7729.2,20260921,7650.0,C,79.2,79.5
2026-09-21 11:34:42,7729.2,20260921,7655.0,P,0.4,0.45
2026-09-21 11:34:42,7729.2,20260921,7655.0,C,74.2,74.5
2026-09-21 11:34:42,7729.2,20260921,7660.0,P,0.45,0.5
2026-09-21 11:34:42,7729.2,20260921,7660.0,C,69.3,69.6
2026-09-21 11:34:42,7729.2,20260921,7665.0,P,0.5,0.55
2026-09-21 11:34:42,7729.2,20260921,7665.0,C,64.3,64.6
2026-09-21 11:34:42,7729.2,20260921,7670.0,P,0.55,0.6
2026-09-21 11:34:42,7729.2,20260921,7670.0,C,59.4,59.7
2026-09-21 11:34:42,7729.2,20260921,7675.0,P,0.6,0.65
2026-09-21 11:34:42,7729.2,20260921,7675.0,C,54.4,54.8
2026-09-21 11:34:42,7729.2,20260921,7680.0,P,0.7,0.75
2026-09-21 11:34:42,7729.2,20260921,7680.0,C,49.5,49.8
2026-09-21 11:34:42,7729.2,20260921,7685.0,P,0.75,0.85
2026-09-21 11:34:42,7729.2,20260921,7685.0,C,44.6,44.9
2026-09-21 11:34:42,7729.2,20260921,7690.0,P,0.9,0.95
2026-09-21 11:34:42,7729.2,20260921,7690.0,C,39.7,40.0
