ts_et,und
08:30:06,7667.05
08:31:10,7666.50
08:32:14,7672.65
08:33:18,7670.65
08:34:22,7674.00
08:35:26,7668.75
08:36:30,7667.35
08:37:35,7672.15
08:38:39,7675.15
08:39:43,7672.80
08:40:47,7675.10
08:41:51,7673.90
08:42:55,7675.60
08:43:59,7679.90
08:45:03,7680.45
08:46:07,7683.30
08:47:11,7679.50
08:48:16,7680.15
08:49:20,7680.20
08:50:24,7675.40
08:51:28,7675.80
08:52:32,7678.95
08:53:36,7680.25
08:54:40,7681.80
08:55:44,7683.10
08:56:48,7685.70
08:57:52,7684.55
08:58:56,7684.70
09:00:01,7686.25
09:01:05,7685.95
09:02:09,7685.00
09:03:13,7685.70
09:04:17,7686.40
09:05:21,7686.40
09:06:25,7684.70
09:07:29,7685.60
09:08:33,7685.10
09:09:37,7683.45
09:10:41,7682.65
09:11:45,7683.60
09:12:49,7680.50
09:13:54,7679.90
09:14:58,7679.75
09:16:02,7678.95
09:17:06,7679.20
09:18:10,7680.20
09:19:14,7679.00
09:20:18,7678.00
09:21:22,7677.00
09:22:26,7674.65
09:23:30,7675.70
09:24:34,7672.70
09:25:39,7672.50
09:26:43,7668.55
09:27:47,7668.10
09:28:51,7669.40
09:29:55,7669.20
09:30:59,7669.45
09:32:03,7668.60
09:33:07,7668.70
09:34:11,7668.50
09:35:15,7669.15
09:36:20,7669.40
09:37:24,7672.50
09:38:28,7672.00
09:39:32,7670.30
09:40:36,7672.00
09:41:40,7670.65
09:42:44,7670.25
09:43:48,7670.25
09:44:52,7671.65
09:45:56,7669.35
09:47:00,7670.85
09:48:05,7670.45
09:49:09,7672.30
09:50:13,7673.30
09:51:17,7674.40
09:52:21,7676.00
09:53:25,7675.90
09:54:29,7674.00
09:55:33,7673.80
09:56:37,7675.30
09:57:41,7675.90
09:58:45,7675.60
09:59:50,7675.50
10:00:54,7678.20
10:01:58,7679.35
10:03:02,7680.60
10:04:06,7679.60
10:05:10,7679.55
10:06:14,7681.45
10:07:18,7681.80
10:08:22,7681.30
10:09:27,7681.50
10:10:31,7680.50
10:11:35,7681.20
10:12:39,7681.50
10:13:43,7679.90
10:14:47,7680.20
10:15:51,7677.95
10:16:55,7675.50
10:17:59,7674.70
10:19:04,7676.05
10:20:08,7675.60
10:21:12,7677.30
10:22:16,7675.80
10:23:20,7675.45
10:24:24,7675.70
10:25:28,7675.50
10:26:32,7675.95
10:27:36,7675.80
10:28:41,7676.30
10:29:45,7677.00
10:30:49,7675.10
