Date,High,Low,Close
2025-03-13,5597.77978515625,5504.64990234375,5521.52001953125
2025-03-14,5645.27001953125,5563.85009765625,5638.93994140625
2025-03-17,5703.52001953125,5631.1201171875,5675.1201171875
2025-03-18,5654.52978515625,5597.759765625,5614.66015625
2025-03-19,5715.330078125,5622.2001953125,5675.2900390625
2025-03-20,5711.14990234375,5632.330078125,5662.89013671875
2025-03-21,5670.83984375,5603.10009765625,5667.56005859375
2025-03-24,5775.14013671875,5718.080078125,5767.56982421875
2025-03-25,5786.9501953125,5760.419921875,5776.64990234375
2025-03-26,5783.6201171875,5694.41015625,5712.2001953125
2025-03-27,5732.27978515625,5670.93994140625,5693.31005859375
2025-03-28,5685.89013671875,5572.419921875,5580.93994140625
2025-03-31,5627.56005859375,5488.72998046875,5611.85009765625
2025-04-01,5650.56982421875,5558.52001953125,5633.06982421875
2025-04-02,5695.31005859375,5571.47998046875,5670.97021484375
2025-04-03,5499.52978515625,5390.830078125,5396.52001953125
2025-04-04,5292.14013671875,5069.89990234375,5074.080078125
2025-04-07,5246.56982421875,4835.0400390625,5062.25
2025-04-08,5267.47021484375,4910.419921875,4982.77001953125
2025-04-09,5481.33984375,4948.43017578125,5456.89990234375
2025-04-10,5353.14990234375,5115.27001953125,5268.0498046875
2025-04-11,5381.4599609375,5220.77001953125,5363.35986328125
2025-04-14,5459.4599609375,5358.02001953125,5405.97021484375
2025-04-15,5450.41015625,5386.43994140625,5396.6298828125
2025-04-16,5367.240234375,5220.7900390625,5275.7001953125
2025-04-17,5328.31005859375,5255.580078125,5282.7001953125
2025-04-21,5232.93994140625,5101.6298828125,5158.2001953125
2025-04-22,5309.60986328125,5207.669921875,5287.759765625
2025-04-23,5469.68994140625,5356.169921875,5375.85986328125
2025-04-24,5489.39990234375,5371.9599609375,5484.77001953125
2025-04-25,5528.10986328125,5455.85986328125,5525.2099609375
2025-04-28,5553.66015625,5468.64013671875,5528.75
2025-04-29,5571.9501953125,5505.7001953125,5560.830078125
2025-04-30,5581.83984375,5433.240234375,5569.06005859375
2025-05-01,5658.91015625,5597.35009765625,5604.14013671875
2025-05-02,5700.7001953125,5642.27978515625,5686.669921875
2025-05-05,5683.3798828125,5634.47998046875,5650.3798828125
2025-05-06,5649.580078125,5586.0400390625,5606.91015625
2025-05-07,5654.72998046875,5578.64013671875,5631.27978515625
2025-05-08,5720.10009765625,5635.3798828125,5663.93994140625
2025-05-09,5691.68994140625,5644.14990234375,5659.91015625
2025-05-12,5845.3701171875,5786.080078125,5844.18994140625
2025-05-13,5906.64013671875,5845.02001953125,5886.5498046875
2025-05-14,5906.5498046875,5872.10986328125,5892.580078125
2025-05-15,5924.2099609375,5865.16015625,5916.93017578125
2025-05-16,5958.6201171875,5907.35986328125,5958.3798828125
2025-05-19,5968.60986328125,5895.68994140625,5963.60009765625
2025-05-20,5953.06005859375,5909.259765625,5940.4599609375
2025-05-21,5938.3701171875,5830.91015625,5844.60986328125
2025-05-22,5878.080078125,5825.81982421875,5842.009765625
2025-05-23,5829.509765625,5767.41015625,5802.81982421875
2025-05-27,5924.330078125,5854.06982421875,5921.5400390625
2025-05-28,5939.919921875,5881.8798828125,5888.5498046875
2025-05-29,5943.1298828125,5873.7998046875,5912.169921875
2025-05-30,5922.14013671875,5843.66015625,5911.68994140625
2025-06-02,5937.39990234375,5861.43017578125,5935.93994140625
2025-06-03,5981.35009765625,5929.0,5970.3701171875
2025-06-04,5990.47998046875,5966.10986328125,5970.81005859375
2025-06-05,5999.7001953125,5921.2001953125,5939.2998046875
2025-06-06,6016.8701171875,5978.6298828125,6000.35986328125
2025-06-09,6021.31005859375,5994.18017578125,6005.8798828125
2025-06-10,6043.009765625,6000.27978515625,6038.81005859375
2025-06-11,6059.39990234375,6002.31982421875,6022.240234375
2025-06-12,6045.43017578125,6003.8798828125,6045.259765625
2025-06-13,6026.16015625,5963.2099609375,5976.97021484375
2025-06-16,6050.830078125,6004.0,6033.10986328125
2025-06-17,6023.25,5974.7998046875,5982.72021484375
2025-06-18,6018.25,5971.89013671875,5980.8701171875
2025-06-20,6018.2001953125,5952.56005859375,5967.83984375
2025-06-23,6028.77001953125,5943.22998046875,6025.169921875
2025-06-24,6101.759765625,6059.25,6092.18017578125
2025-06-25,6108.509765625,6080.08984375,6092.16015625
2025-06-26,6146.52001953125,6107.27001953125,6141.02001953125
2025-06-27,6187.68017578125,6132.35009765625,6173.06982421875
2025-06-30,6215.080078125,6174.97021484375,6204.9501953125
2025-07-01,6210.77978515625,6177.97021484375,6198.009765625
2025-07-02,6227.60009765625,6188.2900390625,6227.419921875
2025-07-03,6284.64990234375,6246.4599609375,6279.35009765625
2025-07-07,6262.06982421875,6201.0,6229.97998046875
2025-07-08,6242.7001953125,6217.75,6225.52001953125
2025-07-09,6269.16015625,6231.43017578125,6263.259765625
2025-07-10,6290.22021484375,6251.43994140625,6280.4599609375
2025-07-11,6269.43994140625,6237.60009765625,6259.75
2025-07-14,6273.31005859375,6239.22021484375,6268.56005859375
2025-07-15,6302.0400390625,6241.68017578125,6243.759765625
2025-07-16,6268.1201171875,6201.58984375,6263.7001953125
2025-07-17,6304.68994140625,6262.27001953125,6297.35986328125
2025-07-18,6315.60986328125,6285.27001953125,6296.7900390625
2025-07-21,6336.080078125,6303.7900390625,6305.60009765625
2025-07-22,6316.1201171875,6281.7099609375,6309.6201171875
2025-07-23,6360.64013671875,6317.490234375,6358.91015625
2025-07-24,6381.31005859375,6360.56982421875,6363.35009765625
2025-07-25,6395.81982421875,6368.52978515625,6388.64013671875
2025-07-28,6401.06982421875,6375.7900390625,6389.77001953125
2025-07-29,6409.259765625,6363.919921875,6370.85986328125
2025-07-30,6396.5400390625,6336.3798828125,6362.89990234375
2025-07-31,6427.02001953125,6327.64013671875,6339.39013671875
2025-08-01,6287.27978515625,6212.68994140625,6238.009765625
2025-08-04,6330.68994140625,6271.7099609375,6329.93994140625
2025-08-05,6346.0,6289.3701171875,6299.18994140625
2025-08-06,6352.830078125,6301.10986328125,6345.06005859375
2025-08-07,6389.7099609375,6310.31982421875,6340.0
2025-08-08,6395.16015625,6355.22021484375,6389.4501953125
2025-08-11,6407.25,6364.06005859375,6373.4501953125
2025-08-12,6446.5498046875,6385.759765625,6445.759765625
2025-08-13,6480.27978515625,6445.02001953125,6466.580078125
2025-08-14,6473.919921875,6441.06982421875,6468.5400390625
2025-08-15,6481.33984375,6441.85009765625,6449.7998046875
2025-08-18,6455.35009765625,6437.7001953125,6449.14990234375
2025-08-19,6456.47998046875,6400.22021484375,6411.3701171875
2025-08-20,6408.39990234375,6343.85986328125,6395.77978515625
2025-08-21,6393.64990234375,6352.7099609375,6370.169921875
2025-08-22,6478.89013671875,6384.58984375,6466.91015625
2025-08-25,6466.89013671875,6438.06005859375,6439.31982421875
2025-08-26,6468.3701171875,6429.2099609375,6465.93994140625
2025-08-27,6487.06005859375,6457.83984375,6481.39990234375
2025-08-28,6508.22998046875,6466.9599609375,6501.85986328125
2025-08-29,6491.759765625,6444.56982421875,6460.259765625
2025-09-02,6416.5400390625,6360.580078125,6415.5400390625
2025-09-03,6453.669921875,6416.169921875,6448.259765625
2025-09-04,6502.5400390625,6445.97998046875,6502.080078125
2025-09-05,6532.64990234375,6443.97998046875,6481.5
2025-09-08,6508.669921875,6483.2900390625,6495.14990234375
2025-09-09,6518.22998046875,6483.080078125,6512.60986328125
2025-09-10,6555.97021484375,6516.33984375,6532.0400390625
2025-09-11,6592.89013671875,6545.7998046875,6587.47021484375
2025-09-12,6600.2099609375,6579.490234375,6584.2900390625
2025-09-15,6619.6201171875,6602.06982421875,6615.27978515625
2025-09-16,6626.990234375,6600.10986328125,6606.759765625
2025-09-17,6624.39013671875,6551.14990234375,6600.35009765625
2025-09-18,6656.7998046875,6611.89013671875,6631.9599609375
2025-09-19,6671.81982421875,6630.31005859375,6664.35986328125
2025-09-22,6698.8798828125,6648.06982421875,6693.75
2025-09-23,6699.52001953125,6645.580078125,6656.919921875
2025-09-24,6672.66015625,6621.759765625,6637.97021484375
2025-09-25,6619.0,6569.22021484375,6604.72021484375
2025-09-26,6648.97021484375,6604.43017578125,6643.7001953125
2025-09-29,6677.31005859375,6644.490234375,6661.2099609375
2025-09-30,6691.25,6641.0,6688.4599609375
2025-10-01,6718.47998046875,6656.2001953125,6711.2001953125
2025-10-02,6731.93994140625,6693.22998046875,6715.35009765625
2025-10-03,6750.8701171875,6705.669921875,6715.7900390625
2025-10-06,6749.52001953125,6717.77978515625,6740.27978515625
2025-10-07,6754.490234375,6699.9599609375,6714.58984375
2025-10-08,6755.64013671875,6718.08984375,6753.72021484375
2025-10-09,6764.580078125,6716.169921875,6735.10986328125
2025-10-10,6762.39990234375,6550.77978515625,6552.509765625
2025-10-13,6668.68017578125,6620.7099609375,6654.72021484375
2025-10-14,6680.7001953125,6555.06982421875,6644.31005859375
2025-10-15,6724.1201171875,6612.10986328125,6671.06005859375
2025-10-16,6709.33984375,6593.990234375,6629.06982421875
2025-10-17,6678.8798828125,6603.759765625,6664.009765625
2025-10-20,6744.35009765625,6690.0498046875,6735.1298828125
2025-10-21,6752.16015625,6722.02978515625,6735.35009765625
2025-10-22,6741.75,6655.68994140625,6699.39990234375
2025-10-23,6749.52978515625,6700.14013671875,6738.43994140625
2025-10-24,6807.10986328125,6772.06982421875,6791.68994140625
2025-10-27,6877.27978515625,6843.93994140625,6875.16015625
2025-10-28,6911.2998046875,6870.72998046875,6890.89013671875
2025-10-29,6920.33984375,6851.91015625,6890.58984375
2025-10-30,6880.75,6820.68994140625,6822.33984375
2025-10-31,6879.169921875,6814.259765625,6840.2001953125
2025-11-03,6882.31982421875,6820.6201171875,6851.97021484375
2025-11-04,6820.2099609375,6766.7099609375,6771.5498046875
2025-11-05,6829.77978515625,6763.10986328125,6796.2900390625
2025-11-06,6796.68017578125,6707.509765625,6720.31982421875
2025-11-07,6730.10986328125,6631.43994140625,6728.7998046875
2025-11-10,6841.31982421875,6770.56005859375,6832.43017578125
2025-11-11,6855.1298828125,6806.8701171875,6846.60986328125
2025-11-12,6869.91015625,6829.6201171875,6850.919921875
2025-11-13,6828.0498046875,6724.72021484375,6737.490234375
2025-11-14,6774.31005859375,6646.8701171875,6734.10986328125
2025-11-17,6754.5,6638.89990234375,6672.41015625
2025-11-18,6666.6298828125,6574.31982421875,6617.31982421875
2025-11-19,6689.75,6603.5,6642.16015625
2025-11-20,6770.35009765625,6534.0498046875,6538.759765625
2025-11-21,6660.0498046875,6521.919921875,6602.990234375
2025-11-24,6715.75,6630.7001953125,6705.1201171875
2025-11-25,6776.39990234375,6659.97998046875,6765.8798828125
2025-11-26,6831.43994140625,6783.8701171875,6812.60986328125
2025-11-28,6850.85986328125,6819.75,6849.08984375
2025-12-01,6843.64990234375,6799.93994140625,6812.6298828125
2025-12-02,6851.5498046875,6806.7099609375,6829.3701171875
2025-12-03,6862.419921875,6810.43017578125,6849.72021484375
2025-12-04,6866.47021484375,6827.1201171875,6857.1201171875
2025-12-05,6895.77978515625,6858.2900390625,6870.39990234375
2025-12-08,6878.27001953125,6827.18994140625,6846.509765625
2025-12-09,6864.919921875,6837.43017578125,6840.509765625
2025-12-10,6900.669921875,6824.68994140625,6886.68017578125
2025-12-11,6903.4599609375,6833.4501953125,6901.0
2025-12-12,6899.85009765625,6801.7900390625,6827.41015625
2025-12-15,6861.58984375,6801.490234375,6816.509765625
2025-12-16,6819.27001953125,6759.740234375,6800.259765625
2025-12-17,6812.259765625,6720.43017578125,6721.43017578125
2025-12-18,6816.1298828125,6758.5,6774.759765625
2025-12-19,6840.02001953125,6792.6201171875,6834.5
2025-12-22,6882.02978515625,6855.740234375,6878.490234375
2025-12-23,6910.8798828125,6868.81005859375,6909.7900390625
2025-12-24,6937.31982421875,6904.91015625,6932.0498046875
2025-12-26,6945.77001953125,6921.60009765625,6929.93994140625
2025-12-29,6920.2099609375,6888.759765625,6905.740234375
2025-12-30,6913.25,6893.47021484375,6896.240234375
2025-12-31,6901.419921875,6844.5498046875,6845.5
2026-01-02,6894.8701171875,6824.31005859375,6858.47021484375
2026-01-05,6920.3798828125,6891.56005859375,6902.0498046875
2026-01-06,6948.68994140625,6904.02001953125,6944.81982421875
2026-01-07,6965.68994140625,6919.18994140625,6920.93017578125
2026-01-08,6931.27978515625,6899.330078125,6921.4599609375
2026-01-09,6978.35986328125,6917.64013671875,6966.27978515625
2026-01-12,6986.330078125,6934.06982421875,6977.27001953125
2026-01-13,6985.830078125,6938.77001953125,6963.740234375
2026-01-14,6941.2998046875,6885.740234375,6926.60009765625
2026-01-15,6979.33984375,6937.93017578125,6944.47021484375
2026-01-16,6967.2998046875,6925.08984375,6940.009765625
2026-01-20,6871.169921875,6789.0498046875,6796.85986328125
2026-01-21,6910.39013671875,6804.9599609375,6875.6201171875
2026-01-22,6934.75,6893.6201171875,6913.35009765625
2026-01-23,6932.9599609375,6895.5,6915.60986328125
2026-01-26,6964.66015625,6921.60009765625,6950.22998046875
2026-01-27,6988.81982421875,6958.830078125,6978.60009765625
2026-01-28,7002.27978515625,6963.4599609375,6978.02978515625
2026-01-29,6992.83984375,6870.7998046875,6969.009765625
2026-01-30,6964.08984375,6893.47998046875,6939.02978515625
2026-02-02,6991.919921875,6914.33984375,6976.43994140625
2026-02-03,6993.080078125,6862.0498046875,6917.81005859375
2026-02-04,6936.08984375,6838.7998046875,6882.72021484375
2026-02-05,6857.85009765625,6780.1298828125,6798.39990234375
2026-02-06,6944.89013671875,6816.740234375,6932.2998046875
2026-02-09,6980.10009765625,6905.8701171875,6964.81982421875
2026-02-10,6986.830078125,6937.52978515625,6941.81005859375
2026-02-11,6993.47998046875,6911.97021484375,6941.47021484375
2026-02-12,6973.22021484375,6824.0400390625,6832.759765625
2026-02-13,6881.9599609375,6794.5498046875,6836.169921875
2026-02-17,6866.990234375,6775.5,6843.22021484375
2026-02-18,6909.1201171875,6849.66015625,6881.31005859375
2026-02-19,6879.1201171875,6833.06005859375,6861.89013671875
2026-02-20,6915.85986328125,6836.330078125,6909.509765625
2026-02-23,6916.9599609375,6819.81982421875,6837.75
2026-02-24,6899.169921875,6815.43017578125,6890.06982421875
2026-02-25,6952.509765625,6915.14990234375,6946.1298828125
2026-02-26,6947.25,6859.72998046875,6908.85986328125
2026-02-27,6882.9599609375,6831.740234375,6878.8798828125
2026-03-02,6901.009765625,6796.85009765625,6881.6201171875
2026-03-03,6840.0498046875,6710.419921875,6816.6298828125
2026-03-04,6885.93994140625,6811.64013671875,6869.5
2026-03-05,6870.43017578125,6770.77978515625,6830.7099609375
2026-03-06,6773.419921875,6711.56005859375,6740.02001953125
2026-03-09,6810.43994140625,6636.0400390625,6795.990234375
2026-03-10,6845.080078125,6759.740234375,6781.47998046875
2026-03-11,6811.14990234375,6745.58984375,6775.7998046875
2026-03-12,6740.8798828125,6670.39990234375,6672.6201171875
2026-03-13,6733.2998046875,6623.919921875,6632.18994140625
2026-03-16,6729.7900390625,6674.3701171875,6699.3798828125
2026-03-17,6754.2998046875,6710.7998046875,6716.08984375
2026-03-18,6705.18017578125,6621.66015625,6624.7001953125
2026-03-19,6636.740234375,6557.81982421875,6606.490234375
2026-03-20,6594.66015625,6473.52001953125,6506.47998046875
2026-03-23,6651.6201171875,6565.5498046875,6581.0
2026-03-24,6595.75,6525.10986328125,6556.3701171875
2026-03-25,6633.93994140625,6568.41015625,6591.89990234375
2026-03-26,6573.22021484375,6473.7900390625,6477.16015625
2026-03-27,6453.89013671875,6356.080078125,6368.85009765625
2026-03-30,6427.31005859375,6316.91015625,6343.72021484375
2026-03-31,6539.0498046875,6395.8798828125,6528.52001953125
2026-04-01,6609.669921875,6554.2900390625,6575.31982421875
2026-04-02,6601.91015625,6474.93994140625,6582.68994140625
2026-04-06,6618.1298828125,6579.72021484375,6611.830078125
2026-04-07,6618.259765625,6534.5498046875,6616.85009765625
2026-04-08,6793.5,6740.27978515625,6782.81005859375
2026-04-09,6835.31005859375,6761.5498046875,6824.66015625
2026-04-10,6845.77001953125,6808.4599609375,6816.89013671875
2026-04-13,6887.0,6790.02001953125,6886.240234375
2026-04-14,6969.419921875,6905.169921875,6967.3798828125
2026-04-15,7026.240234375,6967.1298828125,7022.9501953125
2026-04-16,7051.22998046875,7008.52001953125,7041.27978515625
2026-04-17,7147.52001953125,7074.5498046875,7126.06005859375
2026-04-20,7122.64990234375,7084.41015625,7109.14013671875
2026-04-21,7137.27001953125,7050.2001953125,7064.009765625
2026-04-22,7138.64013671875,7102.91015625,7137.89990234375
2026-04-23,7147.77978515625,7046.5498046875,7108.39990234375
2026-04-24,7168.58984375,7112.81982421875,7165.080078125
2026-04-27,7178.740234375,7146.72021484375,7173.91015625
2026-04-28,7152.52001953125,7115.169921875,7138.7998046875
2026-04-29,7145.6298828125,7107.85986328125,7135.9501953125
2026-04-30,7219.830078125,7126.14990234375,7209.009765625
2026-05-01,7272.52001953125,7229.31982421875,7230.1201171875
2026-05-04,7244.5400390625,7174.1201171875,7200.75
2026-05-05,7273.259765625,7233.6201171875,7259.22021484375
2026-05-06,7369.22021484375,7294.14013671875,7365.1201171875
2026-05-07,7385.02001953125,7321.25,7337.10986328125
2026-05-08,7401.5,7362.97021484375,7398.93017578125
2026-05-11,7428.97021484375,7384.2001953125,7412.83984375
2026-05-12,7409.56982421875,7338.5400390625,7400.9599609375
2026-05-13,7460.0400390625,7375.1298828125,7444.25
2026-05-14,7517.1201171875,7454.39990234375,7501.240234375
2026-05-15,7454.85009765625,7397.5,7408.5
2026-05-18,7434.06005859375,7353.169921875,7403.0498046875
2026-05-19,7395.31982421875,7333.68017578125,7353.60986328125
2026-05-20,7435.68994140625,7357.4599609375,7432.97021484375
2026-05-21,7465.9599609375,7389.47998046875,7445.72021484375
2026-05-22,7506.31982421875,7463.2900390625,7473.47021484375
2026-05-26,7539.08984375,7501.10009765625,7519.1201171875
2026-05-27,7530.72021484375,7499.72021484375,7520.35986328125
