ts_et,und
08:30:12,7597.15
08:31:16,7592.05
08:32:20,7593.15
08:33:24,7592.45
08:34:29,7595.25
08:35:33,7595.15
08:36:37,7598.85
08:37:41,7593.85
08:38:45,7595.20
08:39:49,7596.70
08:40:53,7599.80
08:41:57,7597.55
08:43:02,7596.90
08:44:06,7598.15
08:45:10,7595.25
08:46:14,7597.95
08:47:18,7600.50
08:48:22,7598.35
08:49:26,7602.00
08:50:30,7595.45
08:51:35,7591.25
08:52:39,7587.90
08:53:43,7588.20
08:54:47,7588.90
08:55:51,7583.55
08:56:55,7583.50
08:57:59,7584.35
08:59:04,7582.15
09:00:08,7583.65
09:01:12,7585.35
09:02:16,7590.95
09:03:20,7587.50
09:04:24,7587.65
09:05:29,7586.65
09:06:33,7585.40
09:07:37,7585.95
09:08:41,7581.35
09:09:45,7580.75
09:10:49,7582.25
09:11:53,7586.40
09:12:58,7588.55
09:14:02,7590.25
09:15:06,7588.10
09:16:10,7587.60
09:17:14,7588.90
09:18:18,7588.20
09:19:22,7591.40
09:20:26,7594.05
09:21:31,7594.60
09:22:35,7595.60
09:23:39,7596.50
09:24:43,7612.20
09:25:47,7609.05
09:26:51,7605.55
09:27:55,7602.45
09:28:59,7602.20
09:30:03,7601.50
09:31:08,7601.25
09:32:12,7602.50
09:33:16,7602.60
09:34:20,7603.40
09:35:24,7604.85
09:36:28,7605.60
09:37:32,7606.70
09:38:36,7607.75
09:39:41,7607.05
09:40:45,7606.50
09:41:49,7606.60
09:42:53,7604.90
09:43:57,7601.20
09:45:01,7600.90
09:46:05,7601.35
09:47:10,7601.25
09:48:14,7598.35
09:49:18,7601.20
09:50:22,7600.75
09:51:26,7599.80
09:52:30,7603.60
09:53:34,7605.00
09:54:38,7604.25
09:55:43,7604.90
09:56:47,7605.80
09:57:51,7608.10
09:58:55,7607.55
09:59:59,7607.30
10:01:03,7604.20
10:02:07,7601.80
10:03:11,7600.00
10:04:16,7602.95
10:05:20,7604.90
10:06:24,7604.65
10:07:28,7605.60
10:08:32,7607.15
10:09:36,7605.30
10:10:40,7607.50
10:11:45,7605.65
10:12:49,7605.55
10:13:53,7604.60
10:14:57,7603.70
10:16:01,7603.90
10:17:05,7604.15
10:18:09,7605.10
10:19:13,7602.90
10:20:17,7605.00
10:21:22,7600.75
10:22:26,7601.65
10:23:30,7604.60
10:24:34,7604.80
10:25:38,7605.50
10:26:42,7606.40
10:27:46,7607.35
10:28:51,7608.10
10:29:55,7605.55
10:30:59,7606.50
10:32:03,7605.95
10:33:07,7605.30
10:34:11,7607.70
10:35:15,7608.05
10:36:20,7611.15
10:37:24,7610.80
10:38:28,7610.95
10:39:32,7604.35
10:40:36,7606.60
10:41:40,7605.15
10:42:44,7606.20
10:43:48,7606.85
10:44:53,7606.85
10:45:57,7605.60
10:47:01,7603.30
10:48:05,7601.80
10:49:09,7602.70
10:50:13,7603.40
10:51:17,7602.85
10:52:21,7604.05
10:53:25,7604.25
10:54:29,7601.75
10:55:34,7598.40
10:56:38,7596.05
10:57:42,7596.45
10:58:46,7598.75
10:59:50,7599.25
11:00:54,7602.40
11:01:58,7601.60
11:03:02,7599.70
11:04:06,7598.95
11:05:11,7599.45
11:06:15,7599.55
11:07:19,7599.25
11:08:23,7595.05
11:09:27,7595.20
11:10:31,7595.15
11:11:35,7592.10
11:12:39,7593.95
11:13:44,7595.45
11:14:48,7594.95
11:15:52,7596.75
11:16:56,7594.45
11:18:00,7593.10
11:19:04,7594.00
11:20:08,7595.50
11:21:12,7594.85
11:22:16,7595.80
11:23:21,7595.05
11:24:25,7594.25
11:25:29,7593.10
11:26:33,7592.75
11:27:37,7592.70
11:28:41,7592.90
11:29:45,7594.15
11:30:49,7595.70
11:31:53,7595.45
11:32:58,7596.50
11:34:02,7595.75
11:35:06,7589.15
11:36:10,7589.85
11:37:14,7592.85
11:38:18,7594.30
11:39:22,7595.65
11:40:26,7594.95
11:41:31,7597.00
11:42:35,7598.65
11:43:39,7599.05
11:44:43,7600.40
11:45:47,7604.05
11:46:51,7606.25
11:47:55,7605.65
11:48:59,7604.00
11:50:04,7602.20
11:51:08,7602.40
11:52:12,7601.50
11:53:16,7603.20
11:54:20,7604.95
11:55:24,7605.75
11:56:28,7605.65
11:57:32,7604.60
11:58:36,7605.80
11:59:41,7604.45
12:00:45,7605.25
12:01:49,7605.10
12:02:53,7606.00
12:03:57,7601.65
12:05:01,7603.55
12:06:05,7603.55
12:07:09,7603.60
12:08:13,7604.30
12:09:18,7603.20
12:10:22,7605.50
12:11:26,7606.60
12:12:30,7607.05
12:13:34,7605.65
12:14:38,7603.55
12:15:42,7603.80
12:16:46,7605.25
12:17:50,7604.40
12:18:55,7603.70
12:19:59,7603.40
12:21:03,7603.75
12:22:07,7602.85
12:23:11,7601.80
12:24:15,7600.50
12:25:19,7600.05
12:26:24,7599.50
12:27:28,7600.25
12:28:32,7600.25
12:29:36,7599.85
12:30:40,7598.45
12:31:44,7599.20
12:32:48,7598.55
12:33:52,7598.20
12:34:56,7598.90
12:36:01,7600.60
12:37:05,7599.05
12:38:09,7596.80
12:39:13,7596.70
12:40:17,7594.50
12:41:21,7594.80
12:42:25,7596.05
12:43:29,7596.30
12:44:34,7597.20
12:45:38,7596.85
12:46:42,7596.10
12:47:46,7596.65
12:48:50,7596.10
12:49:54,7596.20
12:50:58,7597.10
12:52:03,7598.25
12:53:07,7597.55
12:54:11,7597.50
12:55:15,7597.10
12:56:19,7596.15
12:57:23,7597.90
12:58:27,7597.05
12:59:31,7596.50
13:00:36,7596.62
13:01:40,7597.12
13:02:44,7593.35
13:03:48,7592.50
13:04:52,7593.07
13:05:56,7593.02
13:07:00,7593.50
13:08:04,7595.05
13:09:08,7592.40
13:10:13,7589.93
13:11:17,7589.90
13:12:21,7589.62
13:13:25,7591.05
13:14:29,7592.30
13:15:33,7589.55
13:16:37,7590.15
13:17:42,7589.43
13:18:46,7588.40
13:19:50,7590.50
13:20:54,7592.05
13:21:58,7592.25
13:23:02,7593.10
13:24:06,7592.32
13:25:10,7592.05
13:26:15,7590.43
13:27:19,7590.02
13:28:23,7592.43
13:29:27,7591.23
13:30:31,7588.77
13:31:35,7589.12
13:32:39,7588.40
13:33:43,7587.88
13:34:48,7588.65
13:35:52,7589.48
13:36:56,7590.00
13:38:00,7590.27
13:39:04,7591.07
13:40:08,7592.18
13:41:12,7591.27
13:42:17,7591.82
13:43:21,7591.25
13:44:25,7591.75
13:45:29,7590.05
13:46:33,7590.45
13:47:37,7590.05
13:48:41,7588.45
13:49:45,7590.88
13:50:50,7590.10
13:51:54,7595.70
13:52:58,7596.55
13:54:02,7595.15
13:55:06,7593.15
13:56:10,7594.45
13:57:14,7593.40
13:58:18,7590.52
13:59:22,7591.90
14:00:27,7591.00
14:01:31,7590.18
14:02:35,7589.32
14:03:39,7588.20
14:04:43,7587.82
14:05:48,7587.73
14:06:52,7589.27
14:07:56,7588.32
14:09:00,7588.73
14:10:04,7592.68
14:11:08,7591.18
14:12:12,7589.62
14:13:16,7592.23
14:14:21,7591.62
14:15:25,7591.65
14:16:29,7590.23
14:17:33,7590.48
14:18:37,7588.82
14:19:41,7588.32
14:20:45,7589.43
14:21:50,7588.82
14:22:54,7589.20
14:23:58,7587.48
14:25:02,7590.35
14:26:06,7589.62
14:27:10,7589.68
14:28:14,7589.20
14:29:19,7589.85
14:30:23,7589.48
14:31:27,7589.07
14:32:31,7590.77
14:33:35,7591.55
14:34:39,7592.80
14:35:43,7592.18
14:36:47,7592.27
14:37:52,7591.02
14:38:56,7593.62
14:40:00,7593.60
14:41:04,7594.25
14:42:08,7594.98
14:43:12,7594.98
14:44:16,7595.88
14:45:20,7595.18
14:46:25,7593.73
14:47:29,7593.75
14:48:33,7592.38
14:49:37,7593.23
14:50:41,7593.07
14:51:45,7592.45
14:52:49,7592.12
14:53:54,7591.68
14:54:58,7592.88
14:56:02,7592.23
14:57:06,7592.05
14:58:10,7591.12
14:59:14,7590.62
15:15:43,7591.68
15:16:46,7591.68
15:17:50,7591.68
15:18:54,7591.68
15:19:59,7591.68
