ts_et,und
08:30:12,7681.55
08:31:16,7682.60
08:32:21,7684.00
08:33:25,7683.95
08:34:29,7687.20
08:35:33,7694.40
08:36:37,7695.45
08:37:41,7693.15
08:38:45,7690.00
08:39:49,7693.05
08:40:53,7687.10
08:41:57,7691.50
08:43:02,7694.35
08:44:06,7695.75
08:45:10,7693.40
08:46:14,7691.25
08:47:18,7690.60
08:48:22,7688.60
08:49:26,7688.10
08:50:30,7690.10
08:51:35,7685.60
08:52:39,7686.80
08:53:43,7686.20
08:54:47,7685.05
08:55:51,7690.70
08:56:55,7684.85
08:57:59,7681.60
08:59:03,7685.10
09:00:07,7686.60
09:01:12,7684.40
09:02:16,7686.35
09:03:20,7680.25
09:04:24,7681.00
09:05:28,7678.50
09:06:32,7681.30
09:07:36,7679.65
09:08:41,7679.60
09:09:45,7683.30
09:10:49,7683.50
09:11:53,7682.00
09:12:57,7680.45
09:14:01,7680.30
09:15:05,7678.25
09:16:09,7675.40
09:17:13,7674.50
09:18:17,7674.80
09:19:22,7675.65
09:20:26,7676.35
09:21:30,7680.35
09:22:34,7678.85
09:23:38,7683.90
09:24:42,7686.95
09:25:46,7685.35
09:26:50,7683.25
09:27:55,7680.30
09:28:59,7680.00
09:30:03,7680.45
09:31:07,7681.80
09:32:11,7684.65
09:33:15,7683.55
09:34:19,7685.00
09:35:23,7678.25
09:36:28,7683.20
09:37:32,7685.70
09:38:36,7684.30
09:39:40,7689.75
09:40:44,7686.70
09:41:48,7687.20
09:42:52,7689.45
09:43:57,7689.75
09:45:01,7690.30
09:46:05,7691.30
09:47:09,7692.90
09:48:13,7688.55
09:49:17,7685.40
09:50:21,7685.15
09:51:25,7685.95
09:52:29,7687.00
09:53:33,7690.60
09:54:38,7685.95
09:55:42,7687.65
09:56:46,7685.85
09:57:50,7684.60
09:58:54,7685.90
09:59:58,7690.85
10:01:02,7691.90
10:02:06,7698.55
10:03:11,7695.90
10:04:15,7699.35
10:05:19,7695.60
10:06:23,7689.45
10:07:27,7690.00
10:08:31,7687.50
10:09:35,7682.90
10:10:39,7683.40
10:11:44,7680.75
10:12:48,7682.40
10:13:52,7685.05
10:14:56,7685.70
10:16:00,7685.55
10:17:04,7685.60
10:18:08,7686.35
10:19:13,7688.85
10:20:17,7686.25
10:21:21,7682.60
10:22:25,7681.90
10:23:29,7680.25
10:24:33,7681.00
10:25:37,7680.75
10:26:41,7681.50
10:27:45,7683.95
10:28:50,7685.05
10:29:54,7685.65
10:30:58,7685.05
10:32:02,7684.00
10:33:06,7683.35
10:34:10,7678.75
10:44:08,7674.25
10:45:12,7673.00
10:46:16,7672.10
10:47:20,7673.75
10:48:25,7674.35
10:49:29,7674.55
10:50:33,7673.60
10:51:37,7674.55
10:52:41,7677.90
10:53:45,7676.40
10:54:49,7676.80
10:55:53,7678.35
10:56:57,7677.00
10:58:02,7675.95
10:59:06,7675.70
11:00:10,7677.10
11:01:14,7675.80
11:02:18,7674.52
11:03:22,7679.05
11:04:26,7677.65
11:05:30,7676.60
11:06:35,7675.45
11:07:39,7675.80
11:08:43,7676.30
11:09:47,7677.60
11:10:51,7676.80
11:11:55,7678.75
11:12:59,7676.50
11:14:03,7674.00
11:15:08,7673.95
11:16:12,7674.75
11:17:16,7674.43
11:18:20,7674.18
11:19:24,7675.07
11:20:28,7674.30
11:21:32,7674.30
11:22:36,7674.93
11:23:41,7678.75
11:24:45,7679.30
11:25:49,7677.40
11:26:53,7677.50
11:27:57,7676.70
11:29:01,7676.35
11:30:05,7675.80
11:31:09,7673.60
11:32:14,7673.25
11:33:18,7674.57
11:34:22,7676.85
11:35:26,7679.05
11:36:30,7680.20
11:37:34,7682.05
11:38:38,7680.65
11:39:42,7682.40
11:40:47,7683.50
11:41:51,7683.15
11:42:55,7682.60
11:43:59,7682.60
11:45:03,7684.85
11:46:07,7682.95
