ts_et,und
08:30:18,7522.90
08:31:22,7521.35
08:32:26,7524.35
08:33:30,7529.85
08:34:35,7533.35
08:35:39,7536.45
08:36:43,7537.55
08:37:47,7539.10
08:38:51,7538.25
08:39:55,7540.55
08:40:59,7538.85
08:42:03,7539.20
08:43:07,7534.30
08:44:11,7536.25
08:45:15,7538.30
08:46:19,7539.55
08:47:23,7541.50
08:48:24,7542.25
08:49:28,7544.10
08:50:32,7542.20
08:51:36,7545.60
08:52:40,7547.75
08:53:44,7549.65
08:54:49,7551.30
08:55:53,7553.55
08:56:57,7552.65
08:58:01,7554.75
08:59:05,7556.60
09:00:09,7556.20
09:01:13,7556.30
09:02:17,7557.35
09:03:21,7561.75
09:04:25,7554.85
09:05:30,7556.45
09:06:34,7558.85
09:07:38,7557.75
09:08:42,7558.65
09:09:46,7559.15
09:10:50,7561.65
09:12:01,7562.65
09:13:05,7561.60
09:14:09,7559.95
09:15:13,7562.10
09:16:17,7565.50
09:17:21,7566.05
09:18:25,7567.55
09:19:29,7566.45
09:20:33,7566.45
09:21:37,7566.85
09:22:41,7567.15
09:23:46,7568.65
09:24:50,7569.50
09:25:54,7569.25
09:26:58,7569.20
09:28:02,7568.10
09:29:06,7568.25
09:30:10,7567.95
09:31:14,7568.75
09:32:18,7568.00
09:33:22,7567.85
09:34:26,7566.90
09:35:30,7568.00
09:36:34,7568.80
09:37:39,7570.60
09:38:43,7570.45
09:39:47,7571.35
09:40:51,7573.30
09:41:55,7572.75
09:42:59,7572.85
09:44:03,7572.65
09:45:07,7572.45
09:46:11,7571.35
09:47:15,7572.05
09:48:19,7571.95
09:49:23,7571.75
09:50:28,7572.35
09:51:32,7572.80
09:52:36,7572.90
09:53:40,7573.15
09:54:44,7572.45
09:55:48,7574.50
09:56:52,7576.12
09:57:56,7575.35
09:59:00,7576.43
10:00:05,7576.55
10:01:09,7576.18
10:02:13,7576.70
10:03:17,7575.95
10:04:21,7575.35
10:05:25,7575.43
10:06:29,7571.50
10:07:33,7575.12
10:08:37,7573.10
10:09:41,7572.50
10:10:46,7572.20
10:11:50,7572.45
10:12:54,7573.00
10:13:58,7574.10
10:15:02,7574.25
10:16:06,7576.07
10:17:10,7574.82
10:18:14,7576.20
10:19:18,7576.68
10:20:22,7578.12
10:21:26,7577.38
10:22:30,7577.48
10:23:35,7578.88
10:24:39,7579.73
10:25:43,7580.02
10:26:47,7578.77
10:27:51,7577.45
10:28:55,7575.05
10:29:59,7574.60
10:31:03,7576.27
10:32:08,7575.85
10:33:12,7575.95
10:34:16,7577.70
10:35:20,7576.20
10:36:24,7576.62
10:37:28,7577.38
10:38:32,7577.50
10:39:36,7577.85
10:40:40,7579.32
10:41:44,7581.07
10:42:48,7580.60
10:43:53,7579.73
10:44:57,7579.93
10:45:57,7582.45
10:47:01,7582.85
10:48:05,7583.05
10:49:09,7582.95
10:50:14,7583.80
10:51:18,7584.00
10:52:22,7584.70
10:53:26,7584.35
10:54:30,7585.45
10:55:34,7583.85
10:56:38,7583.75
10:57:42,7582.10
10:58:46,7583.25
10:59:50,7583.35
11:00:55,7584.20
11:01:59,7584.30
11:03:03,7583.80
11:04:07,7583.55
11:05:11,7583.40
11:06:15,7583.30
11:07:19,7583.00
11:08:23,7583.20
11:09:27,7582.60
11:10:31,7582.50
11:11:35,7581.65
11:12:40,7582.05
11:13:44,7581.85
11:14:48,7583.45
11:15:52,7584.10
11:16:56,7585.20
11:18:00,7585.80
11:19:04,7585.60
11:20:08,7585.60
11:21:12,7584.75
11:22:16,7585.05
11:23:21,7585.90
11:24:25,7585.35
11:25:29,7586.40
11:26:33,7585.40
11:27:37,7586.45
11:28:41,7588.00
11:29:45,7588.90
11:30:49,7588.30
11:31:53,7588.35
11:32:57,7588.10
11:34:02,7587.80
11:35:06,7587.50
11:36:10,7586.95
11:37:14,7586.75
11:38:18,7586.55
11:39:22,7587.05
11:40:26,7586.80
11:41:30,7586.80
11:42:34,7585.90
11:43:39,7587.10
11:44:43,7588.20
11:45:47,7587.80
11:46:51,7588.10
11:47:55,7587.30
11:48:59,7586.75
11:50:03,7586.75
11:51:07,7586.40
11:52:11,7584.90
11:53:16,7584.80
11:54:20,7584.65
11:55:24,7584.35
11:56:28,7584.40
11:57:32,7585.55
11:58:36,7586.80
11:59:40,7585.35
12:00:44,7584.80
12:01:48,7586.00
12:02:53,7585.95
12:03:57,7584.30
12:05:01,7585.65
12:06:05,7584.65
12:07:09,7583.95
12:08:13,7583.95
12:09:17,7586.05
12:10:21,7585.85
12:11:25,7589.25
12:12:29,7588.50
12:13:34,7588.65
12:14:38,7588.35
12:15:42,7588.80
12:16:46,7589.12
12:17:50,7589.48
12:18:54,7590.30
12:19:58,7591.12
12:21:02,7590.40
12:22:06,7591.40
12:23:10,7592.80
12:24:14,7593.32
12:25:18,7593.48
12:26:23,7592.38
12:27:27,7595.12
12:28:31,7594.93
12:29:35,7594.05
12:30:39,7594.93
12:31:43,7594.68
12:32:47,7594.43
12:33:51,7595.45
12:34:55,7597.18
12:35:59,7597.32
12:37:03,7596.85
12:38:08,7595.88
12:39:12,7595.62
12:40:16,7596.07
12:41:20,7596.38
12:42:24,7596.32
12:43:28,7596.48
12:44:32,7596.98
