ts_et,und
08:30:06,7690.80
08:31:07,7691.80
08:32:11,7690.05
08:33:15,7684.80
08:34:19,7681.45
08:35:23,7677.10
08:36:27,7677.55
08:37:31,7679.15
08:38:35,7680.35
08:39:39,7680.40
08:40:43,7681.45
08:41:47,7679.90
08:42:52,7680.65
08:43:56,7677.15
08:45:00,7676.05
08:46:04,7677.25
08:47:08,7674.35
08:48:12,7682.50
08:49:16,7680.90
08:50:20,7678.95
08:51:24,7677.65
08:52:29,7677.15
08:53:33,7678.20
08:54:37,7681.45
08:55:41,7682.70
08:56:45,7681.70
08:57:49,7681.45
08:58:53,7680.65
08:59:57,7679.60
09:01:01,7678.05
09:02:05,7677.35
09:03:10,7677.30
09:04:14,7675.25
09:05:18,7675.85
09:06:22,7677.20
09:07:26,7674.75
09:08:30,7673.65
09:09:34,7673.55
09:10:38,7671.90
09:11:42,7674.10
09:12:46,7673.40
09:13:50,7673.90
09:14:55,7675.60
09:15:59,7675.00
09:17:03,7676.05
09:18:07,7676.35
09:19:11,7674.85
09:20:15,7675.95
09:21:19,7675.85
09:22:23,7676.30
09:23:27,7670.85
09:24:31,7670.20
09:25:36,7666.45
09:26:40,7665.90
09:27:45,7665.40
09:28:49,7667.20
09:29:53,7666.80
09:30:57,7668.45
09:32:01,7667.20
09:33:05,7666.55
09:34:09,7667.50
09:35:13,7667.20
09:36:18,7671.80
09:37:22,7673.40
09:38:26,7674.10
09:39:30,7673.35
09:40:34,7675.50
09:41:38,7676.45
09:42:42,7677.25
09:43:46,7676.10
09:44:50,7674.55
09:45:54,7675.10
09:46:59,7674.40
09:48:03,7674.30
09:49:07,7673.40
09:50:11,7672.00
09:51:15,7673.50
09:52:19,7672.95
09:53:23,7672.95
09:54:27,7673.90
09:55:31,7675.25
09:56:36,7677.75
09:57:40,7679.60
09:58:44,7679.50
09:59:48,7676.45
10:00:52,7679.60
10:01:56,7679.65
10:03:00,7675.85
10:04:04,7676.50
10:05:08,7675.40
10:06:13,7676.65
10:07:17,7678.55
10:08:21,7674.15
10:09:25,7675.10
10:10:29,7676.40
10:11:33,7674.90
10:12:37,7675.70
10:13:41,7676.00
10:14:45,7674.65
10:15:50,7674.45
10:16:54,7673.70
10:17:58,7672.10
10:19:02,7673.05
10:20:06,7674.85
10:21:10,7675.40
10:22:14,7677.50
10:23:18,7677.00
10:24:22,7675.40
10:25:26,7678.65
10:26:31,7676.60
10:27:35,7676.70
10:28:39,7678.70
10:29:43,7677.15
10:30:47,7674.70
10:31:51,7672.45
10:32:55,7674.35
10:33:59,7673.65
10:35:03,7674.70
10:36:07,7674.60
10:37:11,7675.70
10:38:15,7675.50
10:39:20,7673.15
10:40:24,7672.90
10:41:28,7671.55
10:42:32,7674.30
10:43:36,7674.85
10:44:40,7674.65
10:45:44,7675.80
10:46:48,7676.80
10:47:52,7675.45
10:48:56,7676.45
10:50:00,7676.20
10:51:04,7677.70
10:52:09,7678.45
10:53:13,7678.35
10:54:17,7678.50
10:55:21,7678.40
10:56:25,7676.70
10:57:29,7674.00
10:58:33,7673.10
10:59:37,7671.30
11:00:41,7670.30
11:01:45,7669.65
11:02:49,7669.25
11:03:54,7670.45
11:04:58,7669.25
11:06:02,7668.00
11:07:06,7668.85
11:08:10,7668.45
11:09:14,7669.10
11:10:18,7669.60
11:11:22,7671.90
11:12:26,7674.60
11:13:31,7672.80
11:14:35,7672.70
11:15:39,7674.40
11:16:43,7672.30
11:17:47,7670.30
11:18:51,7670.55
11:19:55,7673.35
11:20:59,7673.45
11:22:03,7672.80
11:23:07,7671.40
11:24:12,7671.15
11:25:16,7672.30
11:26:20,7672.00
11:27:24,7674.50
11:28:28,7675.50
11:29:32,7675.70
11:30:36,7675.50
11:31:40,7674.40
11:32:44,7673.90
11:33:49,7675.40
11:34:53,7675.40
11:35:57,7675.00
11:37:01,7675.10
11:38:05,7674.05
11:39:09,7671.70
11:40:13,7669.90
11:41:17,7671.70
11:42:21,7674.35
11:43:26,7673.30
11:44:30,7673.30
11:45:34,7672.85
11:46:38,7672.30
11:47:42,7673.10
11:48:46,7673.50
11:49:50,7675.25
11:50:54,7675.50
11:51:58,7676.10
11:53:02,7676.20
11:54:07,7675.70
11:55:11,7675.50
11:56:15,7676.43
11:57:19,7676.30
11:58:23,7677.23
11:59:27,7675.95
12:00:31,7675.50
12:01:35,7674.60
12:02:39,7674.25
12:03:43,7674.40
12:04:47,7673.35
12:05:51,7674.55
12:06:56,7673.85
12:08:00,7674.35
12:09:04,7673.15
12:10:08,7673.45
12:11:12,7674.45
12:12:16,7675.07
12:13:20,7675.75
12:14:24,7676.00
12:15:29,7675.88
12:16:33,7677.60
12:17:37,7677.43
12:18:41,7676.30
12:19:45,7675.20
12:20:49,7675.55
12:21:53,7675.40
12:22:57,7676.30
12:24:01,7676.70
12:25:05,7675.75
12:26:10,7672.80
12:27:14,7672.60
12:28:18,7672.50
12:29:22,7672.20
12:30:26,7671.30
12:31:30,7670.00
12:32:34,7671.20
12:33:38,7671.95
12:34:42,7671.25
12:35:46,7672.40
12:36:50,7674.60
12:37:55,7674.40
12:38:59,7673.65
12:40:03,7675.88
12:41:07,7676.50
12:42:11,7678.00
12:43:15,7677.35
12:44:19,7679.07
12:45:23,7680.00
12:46:27,7679.82
12:47:31,7680.35
12:48:36,7680.65
12:49:40,7680.90
12:50:44,7684.38
12:51:48,7684.52
12:52:52,7684.65
12:53:56,7684.98
12:55:00,7685.00
12:56:04,7684.12
12:57:08,7683.88
12:58:13,7681.45
12:59:17,7681.90
13:00:21,7679.77
13:01:25,7681.15
13:02:29,7681.77
13:03:33,7682.90
13:04:37,7683.23
13:05:41,7682.82
13:06:45,7684.02
13:07:49,7683.52
13:08:53,7683.82
13:09:58,7683.77
13:11:02,7683.18
13:12:06,7683.05
13:13:10,7682.57
13:14:14,7683.10
13:15:18,7684.50
13:16:22,7683.98
13:17:26,7683.52
13:18:30,7683.80
13:19:34,7684.23
13:20:39,7685.07
13:21:43,7683.73
13:22:47,7682.77
13:23:51,7684.23
13:24:55,7683.93
13:25:59,7682.12
13:27:03,7681.52
13:28:07,7681.68
13:29:12,7681.88
13:30:16,7680.52
13:31:20,7680.38
13:32:24,7680.10
13:33:28,7679.85
13:34:32,7678.98
13:35:36,7677.43
13:36:40,7674.60
13:37:44,7674.48
13:38:48,7671.75
13:39:53,7672.40
13:40:57,7672.40
13:42:01,7670.20
13:43:05,7671.20
13:44:09,7669.30
13:45:13,7670.50
13:46:17,7669.60
13:47:21,7670.50
13:48:26,7669.90
13:49:30,7670.85
13:50:34,7670.30
13:51:38,7671.30
13:52:42,7672.80
13:53:46,7673.55
13:54:50,7673.73
13:55:54,7673.20
13:56:58,7674.77
13:58:03,7674.35
13:59:07,7675.20
14:00:11,7675.05
14:01:15,7676.77
14:02:19,7675.90
14:03:23,7676.30
14:04:27,7675.52
14:05:31,7676.10
14:06:35,7675.18
14:07:39,7675.48
14:08:44,7676.68
14:09:48,7677.50
14:10:52,7678.27
14:11:56,7677.73
14:13:00,7678.07
14:14:04,7678.12
14:15:08,7679.77
14:16:12,7678.93
14:17:17,7679.35
14:18:21,7678.38
14:19:25,7678.77
14:20:29,7678.77
14:21:33,7677.68
14:22:37,7678.68
14:23:41,7682.27
14:24:45,7682.02
14:25:50,7680.62
14:26:54,7682.02
14:27:58,7683.32
14:29:02,7683.10
14:30:06,7683.77
14:31:10,7681.12
14:32:14,7681.32
14:33:18,7680.57
14:34:22,7681.02
14:35:27,7682.25
14:36:31,7684.12
14:37:35,7683.98
14:38:39,7684.07
14:39:43,7684.18
14:40:47,7684.32
14:41:51,7685.02
14:42:55,7687.18
14:43:59,7688.98
15:02:01,7691.73
15:13:15,7685.54
15:14:19,7685.54
15:15:23,7685.54
15:16:27,7685.54
15:17:31,7685.54
15:18:51,7685.54
15:19:56,7685.54
