ts_et,und
08:30:12,7766.80
08:31:16,7767.35
08:32:20,7768.70
08:33:24,7771.80
08:34:29,7775.25
08:35:33,7780.00
08:36:37,7780.50
08:37:41,7783.85
08:38:45,7783.05
08:39:49,7786.05
08:40:54,7784.60
08:41:58,7783.50
08:43:02,7783.75
08:44:06,7780.80
08:45:10,7781.15
08:46:14,7787.00
08:47:25,7788.90
08:48:29,7791.90
08:49:33,7791.15
08:50:37,7791.60
08:51:41,7792.05
08:52:45,7792.35
08:53:50,7791.60
08:54:54,7793.40
08:55:58,7792.50
08:57:02,7795.50
08:58:06,7796.35
08:59:10,7798.90
09:00:14,7798.50
09:01:18,7802.10
09:02:23,7804.05
09:03:27,7802.80
09:04:31,7802.40
09:05:35,7806.40
09:06:39,7803.85
09:07:43,7802.10
09:08:47,7802.65
09:09:51,7804.20
09:10:55,7804.55
09:12:00,7807.25
09:13:04,7806.75
09:14:08,7807.25
09:15:12,7806.85
09:16:16,7806.50
09:17:20,7803.60
09:18:24,7806.75
09:19:28,7808.20
09:20:33,7807.20
09:21:33,7810.00
09:22:37,7811.80
09:23:41,7814.00
09:24:45,7813.95
09:25:50,7813.90
09:26:54,7813.20
09:27:58,7813.05
09:29:02,7815.00
09:30:06,7814.40
09:31:10,7813.10
09:32:15,7815.25
09:33:19,7815.10
09:34:23,7814.50
09:35:27,7815.70
09:36:31,7814.85
09:37:36,7814.05
09:38:40,7811.30
09:39:44,7813.50
09:40:48,7813.20
09:41:52,7810.95
09:42:56,7810.90
09:44:00,7809.75
09:45:05,7808.20
09:46:09,7805.40
09:47:13,7805.90
09:48:17,7803.60
09:49:21,7798.50
09:50:25,7801.75
09:51:29,7801.00
09:52:34,7800.95
09:53:38,7799.85
09:54:42,7800.10
09:55:46,7796.90
09:56:50,7799.50
09:57:54,7800.50
09:58:59,7802.70
10:00:03,7801.05
10:01:07,7804.45
10:02:11,7804.70
10:03:15,7801.55
10:04:19,7797.75
10:05:23,7796.68
10:06:27,7796.95
10:07:31,7796.55
10:08:36,7794.30
10:09:40,7795.02
10:10:44,7796.15
10:11:48,7795.93
10:12:52,7794.18
10:13:56,7794.75
10:15:00,7794.07
10:16:04,7793.32
10:17:09,7795.35
10:18:13,7793.02
10:19:17,7792.27
10:20:21,7794.68
10:21:25,7794.20
10:22:29,7792.32
10:23:33,7791.57
10:24:38,7791.95
10:25:42,7790.23
10:26:46,7789.60
10:27:50,7787.15
10:28:55,7782.30
10:29:59,7784.65
10:31:03,7784.75
10:32:07,7784.75
10:33:11,7783.40
10:34:15,7783.60
10:35:19,7783.05
10:36:24,7781.20
10:37:28,7780.95
10:38:32,7780.15
10:39:36,7781.95
10:40:40,7781.45
10:41:44,7783.40
10:42:48,7785.35
10:43:53,7785.15
10:44:57,7782.40
10:46:01,7782.15
10:47:05,7783.95
10:48:09,7782.55
10:49:13,7780.00
10:50:17,7781.60
10:51:21,7781.20
10:52:26,7779.80
10:53:30,7780.10
10:54:34,7780.30
10:55:38,7779.40
10:56:42,7780.35
10:57:46,7780.55
10:58:50,7778.25
10:59:55,7777.05
11:00:59,7780.02
11:02:03,7780.60
11:03:07,7782.90
11:04:11,7782.95
11:05:15,7781.80
11:06:19,7785.50
11:07:24,7783.95
11:08:28,7783.70
11:09:32,7782.10
11:10:36,7782.40
11:11:40,7783.65
11:12:44,7781.80
11:13:48,7780.73
11:14:52,7779.68
11:15:57,7780.43
11:17:01,7779.10
11:18:05,7780.32
11:19:09,7780.20
11:20:13,7780.95
11:21:17,7781.55
11:22:22,7783.30
11:23:26,7782.62
11:24:30,7782.60
11:25:34,7785.60
11:26:38,7786.00
11:27:42,7786.95
11:28:46,7786.90
11:29:51,7787.45
11:30:55,7788.50
11:31:59,7787.80
11:33:03,7788.10
11:34:07,7789.50
11:35:11,7789.10
11:36:15,7788.30
11:37:19,7787.70
11:38:24,7787.80
11:39:28,7786.30
11:40:32,7784.60
11:41:36,7785.57
11:42:40,7786.50
11:43:44,7786.50
11:44:48,7787.05
11:45:53,7787.70
11:46:57,7787.70
11:48:01,7788.70
11:49:05,7789.00
11:50:09,7788.40
11:51:13,7790.15
11:52:17,7789.80
11:53:21,7789.95
11:54:26,7789.00
11:55:30,7788.95
11:56:34,7788.60
11:57:38,7789.50
11:58:42,7789.50
11:59:46,7789.90
12:00:50,7791.60
12:01:54,7792.75
12:02:58,7791.95
12:04:03,7792.50
12:05:07,7792.48
12:06:11,7793.65
12:07:15,7793.90
12:08:19,7795.07
12:09:23,7794.70
12:10:27,7794.88
12:11:31,7795.10
12:12:36,7794.57
12:13:40,7794.10
12:14:44,7794.12
12:15:48,7795.60
12:16:52,7795.52
