strike,oi_c,oi_p,iv_c,iv_p,gamma_c,gamma_p,call_raw,put_raw,net_raw,gl_call,gl_put,gl_net
7260.0,436.0,1607.0,,0.2160842932254062,0.0012711469422975819,0.0012711469422975819,0.5542200668417457,-2.042733136272214,-1.4885130694304682,13840022.0,-113179059.0,-99339038.0
7265.0,297.0,284.0,,0.21483074004201466,0.0013612149537280923,0.0013612149537280923,0.4042808412572434,-0.3865850468587782,0.017695794398465192,9266931.0,-18460314.0,-9193384.0
7270.0,575.0,593.0,,0.21284393605681956,0.0014510271454242774,0.0014510271454242774,0.8343406086189595,-0.8604590972365964,-0.02611848861763688,9286690.0,-42641383.0,-33354693.0
7275.0,351.0,1294.0,,0.21126992964361924,0.0015488850859889157,0.0015488850859889157,0.5436586651821094,-2.0042573012696567,-1.4605986360875474,9520503.0,-14522802.0,-5002298.0
7280.0,215.0,506.0,,0.21001755261454735,0.001653921028988046,0.001653921028988046,0.35559302123242986,-0.8368840406679513,-0.48129101943552144,7401360.0,-43897721.0,-36496361.0
7285.0,40.0,392.0,,0.20775567591202737,0.0017581188700003711,0.0017581188700003711,0.07032475480001485,-0.6891825970401455,-0.6188578422401306,2045048.0,-10047408.0,-8002360.0
7290.0,170.0,2222.0,,0.2063976889346235,0.0018730361186758986,0.0018730361186758986,0.3184161401749028,-4.161886255697847,-3.843470115522944,15395487.0,-22113518.0,-6718031.0
7295.0,56.0,170.0,,0.2046531417225378,0.0019912321232573344,0.0019912321232573344,0.11150899890241073,-0.33850946095374684,-0.22700046205133612,390787.0,-23740335.0,-23349548.0
7300.0,915.0,7452.0,,0.20362105005770825,0.002117592418094693,0.002117592418094693,1.9375970625566443,-15.780298699641653,-13.842701637085009,56352423.0,-109846389.0,-53493967.0
7305.0,93.0,207.0,,0.2011399716346718,0.002244022565809043,0.002244022565809043,0.208694098620241,-0.46451267112247185,-0.25581857250223083,4067043.0,-17124392.0,-13057349.0
7310.0,99.0,660.0,,0.2002870850422367,0.002380254265261386,0.002380254265261386,0.2356451722608772,-1.5709678150725146,-1.3353226428116374,16011307.0,-72330798.0,-56319491.0
7315.0,26.0,198.0,,0.19896590754817817,0.0025193231761934044,0.0025193231761934044,0.06550240258102852,-0.4988259888862941,-0.4333235863052656,4345863.0,-27249738.0,-22903874.0
7320.0,242.0,483.0,,0.19721346676979534,0.002662429521068126,0.002662429521068126,0.6443079440984866,-1.285953458675905,-0.6416455145774184,6516051.0,-38727471.0,-32211421.0
7325.0,454.0,1361.0,,0.19589402275327245,0.0028092302769006715,0.0028092302769006715,1.2753905457129049,-3.823362406861814,-2.547971861148909,33392565.0,-118286739.0,-84894174.0
7330.0,218.0,324.0,,0.19452386408588246,0.002959026910684066,0.002959026910684066,0.6450678665291264,-0.9587247190616374,-0.31365685253251097,18347249.0,-79951152.0,-61603903.0
7335.0,50.0,162.0,,0.19308099087622524,0.003111519597266981,0.003111519597266981,0.15557597986334906,-0.5040661747572509,-0.3484901948939019,11756554.0,-25612492.0,-13855938.0
7340.0,430.0,535.0,,0.1915458621706214,0.003266471893716073,0.003266471893716073,1.4045829142979114,-1.747562463138099,-0.34297954884018766,25987363.0,-50076772.0,-24089409.0
7345.0,143.0,266.0,,0.19025367932751594,0.0034207679436203957,0.0034207679436203957,0.4891698159377166,-0.9099242730030253,-0.4207544570653087,13378980.0,-28126265.0,-14747285.0
7350.0,1675.0,2432.0,0.0789176491028582,0.18880979991146973,0.0035761897170214596,0.0035761897170214596,5.990117776010945,-8.69729339179619,-2.7071756157852453,34579197.0,-172895986.0,-138316789.0
7355.0,134.0,209.0,0.09030252525457555,0.18753068298946826,0.0037287334425431732,0.0037287334425431732,0.4996502813007852,-0.7793052894915232,-0.279655008190738,26433036.0,-24780971.0,1652065.0
7360.0,276.0,1843.0,0.09615965507449444,0.18637297703057282,0.003876928415411391,0.003876928415411391,1.070032242653544,-7.145179069603194,-6.07514682694965,22333061.0,-80055436.0,-57722374.0
7365.0,110.0,228.0,0.1010862755101078,0.18560757408115758,0.004014551696595946,0.004014551696595946,0.441600686625554,-0.9153177868238757,-0.47371710019832164,12129778.0,-49589386.0,-37459608.0
7370.0,415.0,1262.0,0.10467409291832593,0.18457773760698856,0.0041497213684830074,0.0041497213684830074,1.7221343679204482,-5.236948367025556,-3.5148139991051073,21890681.0,-51016418.0,-29125737.0
7375.0,678.0,1154.0,0.1076569596637386,0.1835734434493648,0.0042769111729753706,0.0042769111729753706,2.8997457752773013,-4.9355554936135775,-2.035809718336276,31312390.0,-163093369.0,-131780979.0
7380.0,726.0,860.0,0.10953586967945564,0.18257066667244784,0.004395128040159813,0.004395128040159813,3.1908629571560243,-3.779810114537439,-0.5889471573814147,26027978.0,-54837573.0,-28809594.0
7385.0,146.0,214.0,0.11110750890796685,0.1821098009587754,0.004490768390507096,0.004490768390507096,0.6556521850140361,-0.9610244355685186,-0.30537225055448247,22169502.0,-28738243.0,-6568741.0
7390.0,336.0,1455.0,0.11240606446677115,0.18159314576614097,0.004574628223061745,0.004574628223061745,1.5370750829487463,-6.65608406455484,-5.119008981606093,21131061.0,-58110417.0,-36979356.0
7395.0,151.0,374.0,0.11345714070319672,0.18100944130640478,0.004646164786890191,0.004646164786890191,0.7015708828204189,-1.7376656302969316,-1.0360947474765125,20430717.0,-35645081.0,-15214364.0
7400.0,1266.0,3484.0,0.11373381202899165,0.18061906776946865,0.004697929964726463,0.004697929964726463,5.947579335343702,-16.367587997106995,-10.420008661763292,153465839.0,-172006835.0,-18540997.0
7405.0,212.0,303.0,0.11435192880469361,0.18040818637934064,0.004729134056756167,0.004729134056756167,1.0025764200323073,-1.4329276191971185,-0.43035119916481124,21514164.0,-18767675.0,2746489.0
7410.0,631.0,684.0,0.11449675041480316,0.18063764711264232,0.0074659787494814585,0.0074659787494814585,4.7110325909228,-5.106729464645317,-0.3956968737225175,120647929.0,-24082823.0,96565106.0
7415.0,228.0,420.0,0.11498449976259702,0.1807689880873085,0.007401611697859481,0.007401611697859481,1.6875674671119616,-3.108676913100982,-1.4211094459890203,21914831.0,-23582264.0,-1667433.0
7420.0,470.0,612.0,0.11501853053869786,0.18134569005279455,0.007303430548940506,0.007303430548940506,3.432612358002038,-4.46969949595159,-1.0370871379495523,37033145.0,-25656950.0,11376195.0
7425.0,769.0,560.0,0.11459627280507426,0.1818393417668294,0.007170870851370777,0.007170870851370777,5.514399684704127,-4.0156876767676355,1.4987120079364917,200197317.0,-101570697.0,98626619.0
7430.0,390.0,366.0,0.1145639613347482,0.18308662786665822,0.006956828183552834,0.006956828183552834,2.7131629915856053,-2.5461991151803374,0.16696387640526789,52097670.0,-64005709.0,-11908039.0
7435.0,148.0,142.0,0.11439262589860144,0.18513419438963727,0.006696959190025729,0.006696959190025729,0.991149960123808,-0.9509682049836535,0.04018175514015443,39457454.0,-21726573.0,17730881.0
7440.0,238.0,512.0,0.11441853768322424,0.18690683528174398,0.0063819058767576545,0.0063819058767576545,1.5188935986683219,-3.267535808899919,-1.7486422102315973,54310668.0,-35039141.0,19271527.0
7445.0,161.0,153.0,0.114393251274064,0.18899701334915392,0.006031060437714909,0.006031060437714909,0.9710007304721003,-0.922752246970381,0.048248483501719286,27781033.0,-19021248.0,8759785.0
7450.0,4227.0,635.0,0.11437006142943869,0.19174870404345293,0.005650092180723541,0.005650092180723541,23.88293964791841,-3.5878085347594486,20.29513111315896,199900933.0,-165340946.0,34559987.0
7455.0,225.0,151.0,0.11442264686943791,0.1946308076140256,0.005246406230559763,0.005246406230559763,1.1804414018759466,-0.7922073408145242,0.38823406106142244,31790446.0,-22918694.0,8871752.0
