ts_et,und
08:30:07,7804.20
08:31:11,7803.25
08:32:15,7806.65
08:33:19,7802.80
08:34:23,7803.55
08:35:28,7804.75
08:36:32,7801.35
08:37:36,7800.00
08:38:40,7801.95
08:39:44,7800.85
08:40:48,7801.25
08:41:52,7803.20
08:42:56,7805.25
08:44:00,7805.70
08:45:04,7805.90
08:46:09,7806.40
08:47:13,7802.40
08:48:17,7802.70
08:49:21,7803.00
08:50:25,7801.40
08:51:29,7805.55
08:52:33,7807.30
08:53:37,7806.20
08:54:42,7807.10
08:55:46,7805.40
08:56:50,7805.65
08:57:54,7805.10
08:58:58,7804.65
09:00:02,7804.15
09:01:06,7806.05
09:02:10,7804.50
09:03:14,7805.60
09:04:18,7806.35
09:05:22,7808.05
09:06:27,7809.30
09:07:31,7808.40
09:08:35,7809.50
09:09:39,7808.20
09:10:43,7807.90
09:11:47,7805.70
09:12:51,7807.85
09:13:55,7807.30
09:14:59,7805.70
09:16:04,7804.35
09:17:08,7803.35
09:18:12,7802.85
09:19:16,7801.70
09:20:20,7800.40
09:21:24,7798.80
09:22:29,7796.60
09:23:33,7797.90
09:24:37,7798.25
09:25:41,7797.70
09:26:45,7795.75
09:27:49,7795.45
09:28:53,7794.35
09:29:57,7795.55
09:31:02,7792.05
09:32:06,7792.75
09:33:10,7791.60
09:34:14,7790.60
09:35:18,7792.00
09:36:22,7793.90
09:37:26,7796.20
09:38:30,7794.10
09:39:35,7794.80
09:40:39,7793.00
09:41:43,7792.70
09:42:47,7793.85
09:43:51,7793.45
09:44:55,7793.55
09:45:59,7793.25
09:47:03,7795.20
09:48:07,7795.45
09:49:11,7794.95
09:50:16,7794.40
09:51:20,7794.10
09:52:24,7794.05
09:53:28,7795.90
09:54:32,7793.10
09:55:36,7792.70
09:56:40,7792.10
09:57:44,7792.25
09:58:48,7791.50
09:59:52,7789.95
10:01:01,7791.70
10:02:05,7792.38
10:03:09,7790.45
10:04:13,7791.73
10:05:17,7791.50
10:06:21,7792.30
10:07:26,7791.65
10:08:30,7789.20
10:09:34,7789.30
10:10:38,7788.40
10:11:42,7789.25
10:12:46,7788.95
10:13:50,7788.82
10:14:54,7786.80
10:15:58,7787.15
10:17:02,7787.27
10:18:06,7787.93
10:19:10,7788.15
10:20:14,7788.05
10:21:18,7786.98
10:22:23,7784.75
10:23:27,7784.32
10:24:31,7782.02
10:25:35,7782.57
10:26:39,7781.48
10:27:43,7783.18
10:28:47,7782.12
10:29:51,7784.43
10:30:55,7784.27
10:31:59,7782.88
10:33:03,7783.38
10:34:08,7783.38
