ts_et,und
08:30:06,7757.90
08:31:10,7756.35
08:32:14,7757.55
08:33:18,7758.15
08:34:22,7756.65
08:35:27,7754.30
08:36:31,7753.35
08:37:35,7753.65
08:38:39,7753.40
08:39:43,7751.73
08:40:47,7752.00
08:41:51,7750.85
08:42:55,7749.85
08:44:00,7749.73
08:45:04,7749.35
08:46:08,7744.77
08:47:08,7743.80
08:48:12,7742.50
08:49:16,7740.55
08:50:20,7741.65
08:51:24,7739.90
08:52:28,7739.05
08:53:33,7740.70
08:54:37,7738.50
08:55:41,7736.35
08:56:45,7735.05
08:57:49,7737.15
08:58:53,7738.45
08:59:57,7736.75
09:01:01,7739.60
09:02:05,7735.95
09:03:10,7735.40
09:04:14,7733.85
09:05:18,7735.05
09:06:22,7733.70
09:07:26,7732.95
09:08:30,7731.90
09:09:34,7729.50
09:10:38,7726.88
09:11:39,7726.75
09:12:43,7725.40
09:13:47,7725.15
09:14:51,7727.15
09:15:55,7727.85
09:16:59,7727.65
09:18:03,7724.00
09:19:07,7721.95
09:20:11,7721.45
09:21:15,7721.00
09:22:20,7716.20
09:23:24,7715.05
09:24:28,7717.15
09:25:32,7719.40
09:26:36,7714.05
09:27:40,7715.85
09:28:44,7718.00
09:29:48,7719.30
09:30:53,7720.75
09:31:57,7720.25
09:33:01,7721.70
09:34:05,7723.40
09:35:09,7724.00
09:36:13,7726.40
09:37:17,7726.35
09:38:21,7721.10
09:39:25,7719.50
09:40:30,7718.05
09:41:34,7720.75
09:42:38,7720.35
09:43:42,7720.80
09:44:46,7722.75
09:45:50,7722.00
09:46:54,7723.10
09:47:58,7721.00
09:49:03,7722.20
09:50:07,7722.70
09:51:11,7718.75
09:52:15,7724.35
09:53:19,7728.20
09:54:23,7733.00
09:55:27,7731.70
09:56:31,7730.85
09:57:35,7731.25
09:58:40,7730.55
09:59:44,7732.70
10:00:48,7728.90
10:01:52,7730.10
10:02:56,7728.50
10:04:00,7727.20
10:05:04,7728.45
10:06:08,7727.15
10:07:13,7727.20
10:08:17,7729.35
10:09:21,7729.85
10:10:25,7729.60
10:11:29,7729.20
10:12:33,7727.55
10:13:37,7727.15
10:14:42,7727.85
10:15:46,7727.50
10:16:50,7726.40
10:17:54,7724.30
10:18:58,7724.30
10:20:02,7726.15
10:21:06,7725.40
10:22:11,7728.10
10:23:15,7729.15
10:24:19,7727.60
10:25:23,7729.50
10:26:27,7727.40
10:27:31,7725.40
10:28:35,7722.70
10:29:40,7719.90
10:30:44,7718.70
10:31:48,7719.40
10:32:52,7720.30
10:33:56,7719.90
10:35:00,7719.25
10:36:04,7720.10
10:37:08,7719.15
10:38:13,7719.65
10:39:17,7720.00
10:40:21,7718.90
10:41:25,7718.50
10:42:29,7717.95
10:43:33,7720.40
10:44:37,7722.20
10:45:41,7721.85
10:46:45,7720.85
10:47:50,7717.45
10:48:54,7717.70
10:49:58,7714.80
10:51:02,7715.45
10:52:06,7713.55
10:53:10,7713.25
10:54:14,7715.10
10:55:19,7716.55
10:56:23,7716.25
10:57:27,7715.95
10:58:31,7715.80
10:59:35,7715.50
11:00:39,7713.88
11:01:43,7714.00
11:02:47,7713.75
11:03:52,7713.20
11:04:56,7713.80
11:06:00,7713.75
11:07:04,7713.00
11:08:08,7715.00
11:09:12,7714.62
11:10:16,7714.05
11:11:20,7714.70
11:12:25,7715.30
11:13:29,7715.35
11:14:33,7715.20
11:15:37,7715.50
11:16:41,7714.80
11:17:45,7712.75
11:18:49,7711.80
11:19:53,7712.60
11:20:57,7711.57
11:22:02,7712.30
11:23:06,7712.35
11:24:10,7712.45
11:25:14,7713.12
11:26:18,7713.90
11:27:22,7712.48
11:28:26,7713.05
11:29:30,7714.07
11:30:35,7715.20
11:31:39,7715.90
11:32:43,7716.77
11:33:47,7714.80
11:34:51,7713.75
11:35:55,7713.70
11:36:59,7714.45
11:38:03,7713.55
11:39:07,7712.65
11:40:12,7712.55
11:41:16,7711.32
11:42:20,7710.27
11:43:24,7710.12
11:44:28,7709.32
11:45:32,7708.98
11:46:36,7707.73
11:47:41,7709.70
11:48:45,7707.62
11:49:49,7706.10
11:50:54,7704.50
11:51:58,7702.75
11:53:03,7702.70
11:54:07,7701.10
11:55:11,7700.60
11:56:15,7700.60
11:57:19,7702.10
11:58:23,7702.10
11:59:27,7704.40
12:00:31,7705.45
12:01:36,7706.25
12:02:40,7700.45
12:03:44,7698.65
12:04:48,7697.30
12:05:52,7700.10
12:06:56,7697.80
12:08:00,7698.45
12:09:04,7699.15
12:10:08,7701.60
12:11:13,7700.90
12:12:17,7698.50
12:13:21,7699.00
12:14:25,7699.65
12:15:29,7700.20
12:16:33,7700.75
12:17:37,7702.70
12:18:42,7705.25
12:19:46,7708.90
12:20:50,7707.05
12:21:54,7705.65
12:22:58,7707.45
12:24:02,7704.70
12:25:06,7701.25
12:26:10,7702.05
12:27:14,7703.50
12:28:18,7703.30
12:29:23,7702.60
12:30:27,7701.25
12:31:31,7702.30
12:32:35,7702.30
12:33:39,7704.05
12:34:43,7705.15
12:35:47,7703.05
12:36:52,7703.30
12:37:56,7705.25
12:39:00,7704.50
12:40:04,7703.55
12:41:08,7704.85
12:42:12,7708.65
12:43:16,7714.65
12:44:20,7713.85
12:45:25,7715.00
12:46:29,7716.95
12:47:33,7714.68
12:48:37,7712.80
12:49:41,7713.95
12:50:45,7714.55
12:51:49,7713.35
12:52:53,7714.25
12:53:57,7713.50
12:55:02,7714.05
12:56:06,7714.10
12:57:10,7714.40
12:58:14,7717.80
12:59:18,7719.38
13:00:22,7718.52
13:01:26,7718.82
13:02:31,7716.60
13:03:35,7713.55
13:04:39,7712.00
13:05:43,7710.45
13:06:47,7712.50
13:07:51,7712.80
13:08:55,7714.30
13:10:00,7714.25
13:11:04,7713.55
13:12:08,7713.50
13:13:12,7713.68
13:14:16,7713.23
13:15:20,7713.68
13:16:24,7714.82
13:17:28,7712.80
13:18:33,7715.23
13:19:37,7716.27
13:20:41,7715.20
13:21:45,7714.02
13:22:49,7714.02
13:23:53,7714.82
13:24:57,7714.73
13:26:02,7714.20
13:27:06,7713.75
13:28:10,7712.77
13:29:14,7712.43
13:30:18,7712.32
13:31:22,7709.90
13:32:26,7710.20
13:33:31,7710.50
13:34:35,7710.80
13:35:39,7710.55
13:36:43,7710.35
13:37:47,7708.90
13:38:51,7706.70
13:39:55,7706.68
13:40:59,7707.15
