ts_et,und
08:30:13,7723.00
08:31:17,7724.20
08:32:21,7723.60
08:33:25,7720.25
08:34:29,7721.45
08:35:33,7718.50
08:36:37,7717.90
08:37:42,7719.55
08:38:46,7718.25
08:39:50,7715.55
08:40:54,7713.65
08:41:58,7713.40
08:43:02,7719.45
08:44:07,7721.40
08:45:11,7723.75
08:46:15,7724.15
08:47:19,7719.35
08:48:23,7714.65
08:49:27,7708.35
08:50:32,7706.65
08:51:37,7702.90
08:52:41,7707.90
08:53:45,7714.40
08:54:49,7715.05
08:55:54,7721.15
08:56:58,7721.80
08:58:02,7721.45
08:59:06,7722.15
09:00:10,7720.70
09:01:14,7719.20
09:02:19,7718.15
09:03:23,7717.45
09:04:27,7719.30
09:05:31,7719.55
09:06:35,7716.45
09:07:39,7715.80
09:08:43,7717.45
09:09:47,7717.35
09:10:52,7716.30
09:13:05,7713.45
09:13:47,7713.90
09:14:51,7710.25
09:15:55,7711.45
09:16:59,7717.55
09:18:04,7717.70
09:19:08,7720.35
09:20:12,7716.65
09:21:16,7720.15
09:22:20,7715.10
09:23:24,7716.50
09:24:28,7716.15
09:25:32,7714.15
09:26:37,7714.60
09:27:41,7716.15
09:28:45,7719.35
09:29:49,7719.25
09:30:53,7718.80
09:31:57,7721.90
09:33:01,7722.40
09:34:05,7722.85
09:35:10,7721.60
09:36:14,7725.00
09:37:18,7726.85
09:38:22,7730.00
09:39:26,7731.20
09:40:30,7732.50
09:41:34,7732.45
09:42:38,7729.55
09:43:43,7730.20
09:44:47,7730.55
09:45:51,7731.30
09:46:55,7730.85
09:47:59,7732.25
09:49:03,7729.35
09:50:07,7727.65
09:51:11,7728.70
09:52:15,7729.85
09:53:20,7732.05
09:54:24,7733.40
09:55:28,7733.95
09:56:32,7737.25
09:57:36,7737.38
09:58:40,7738.32
09:59:45,7740.95
10:00:49,7740.50
10:01:53,7743.95
10:02:58,7741.10
10:04:02,7741.10
10:05:06,7741.50
10:06:10,7741.75
10:07:14,7740.30
10:08:18,7738.80
10:09:22,7736.70
10:10:26,7736.00
10:11:30,7735.70
10:12:35,7737.80
10:13:39,7739.50
10:14:43,7736.65
10:15:47,7734.20
10:16:51,7736.25
10:17:55,7736.35
10:18:59,7734.70
10:20:03,7735.10
10:21:07,7733.35
10:22:12,7733.15
