strike,oi_c,oi_p,iv_c,iv_p,gamma_c,gamma_p,call_raw,put_raw,net_raw,gl_call,gl_put,gl_net
7335.0,44.0,403.0,,0.18532418061743589,0.0010149055147062784,0.0010149055147062784,0.044655842647076255,-0.4090069224266302,-0.36435107977955394,3671287.0,-33625648.0,-29954361.0
7340.0,47.0,358.0,,0.18421048240721294,0.0011089775188763418,0.0011089775188763418,0.05212194338718806,-0.39701395175773035,-0.3448920083705423,4316394.0,-32878063.0,-28561669.0
7345.0,43.0,166.0,,0.18269577639246293,0.0012056566187369352,0.0012056566187369352,0.05184323460568822,-0.20013899871033125,-0.14829576410464304,4310234.0,-16639507.0,-12329274.0
7350.0,405.0,2800.0,,0.18177500025773533,0.0013161802595966648,0.0013161802595966648,0.5330530051366492,-3.6853047268706614,-3.1522517217340122,44451912.0,-307321858.0,-262869947.0
7355.0,72.0,378.0,,0.17997301872642502,0.001424683875333285,0.001424683875333285,0.10257723902399651,-0.5385305048759818,-0.43595326585198524,8587988.0,-45086939.0,-36498951.0
7360.0,120.0,349.0,,0.1786563668253229,0.0015464050770218761,0.0015464050770218761,0.18556860924262514,-0.5396953718806348,-0.35412676263800963,15522890.0,-45145738.0,-29622848.0
7365.0,47.0,274.0,,0.176934493565895,0.0016721031953335678,0.0016721031953335678,0.07858885018067768,-0.4581562755213976,-0.3795674253407199,6579869.0,-38359233.0,-31779365.0
7370.0,92.0,765.0,,0.17556058477636535,0.0018098927908986942,0.0018098927908986942,0.16651013676267987,-1.384567985037501,-1.2180578482748212,13910122.0,-115665688.0,-101755566.0
7375.0,306.0,973.0,,0.17376998699786095,0.0019524305400665499,0.0019524305400665499,0.5974437452603643,-1.899714915484753,-1.3022711702243888,49864763.0,-158556911.0,-108692148.0
7380.0,143.0,847.0,,0.17284386126278492,0.002111392123175322,0.002111392123175322,0.30192907361407106,-1.7883491283294979,-1.4864200547154267,24984461.0,-147984883.0,-123000422.0
7385.0,100.0,378.0,,0.17142440504415726,0.002274526230800204,0.002274526230800204,0.22745262308002037,-0.8597709152424771,-0.6323182921624567,18703626.0,-70699707.0,-51996081.0
