ts_et,und
08:30:06,7642.45
08:31:10,7643.75
08:32:14,7644.00
08:33:18,7644.55
08:34:22,7641.90
08:35:26,7638.50
08:36:30,7636.85
08:37:35,7637.65
08:38:39,7640.80
08:39:43,7639.90
08:40:47,7642.25
08:41:51,7642.00
08:42:55,7640.30
08:43:59,7638.60
08:45:03,7639.50
08:46:07,7640.60
08:47:11,7639.20
08:48:15,7637.50
08:49:20,7636.05
08:50:24,7633.80
08:51:28,7631.85
08:52:32,7633.35
08:53:36,7633.30
08:54:40,7629.50
08:55:44,7630.65
08:56:48,7630.65
08:57:52,7628.50
08:58:56,7628.00
09:00:01,7627.25
09:01:05,7627.70
09:02:09,7623.85
09:03:13,7621.10
09:04:17,7621.35
09:05:21,7619.85
09:06:25,7622.30
09:07:29,7619.90
09:08:34,7620.70
09:09:38,7623.50
09:10:42,7627.45
09:11:46,7628.80
09:12:50,7625.85
09:13:54,7624.65
09:14:58,7622.25
09:16:03,7621.50
09:17:07,7618.15
09:18:11,7620.60
09:19:15,7622.35
09:20:19,7623.75
09:21:23,7623.30
09:22:27,7624.35
09:23:31,7624.65
09:24:35,7622.45
09:25:39,7621.15
09:26:44,7622.55
09:27:48,7623.45
09:28:23,7625.25
09:29:27,7623.45
09:30:31,7623.95
09:31:35,7623.20
09:32:39,7622.50
09:33:43,7622.50
09:34:48,7621.20
09:35:52,7621.90
09:36:56,7621.15
09:38:00,7622.35
09:39:04,7623.40
09:40:08,7624.50
09:41:12,7624.10
09:42:16,7622.60
09:43:20,7619.90
09:44:25,7619.10
09:45:29,7618.90
09:46:33,7622.60
09:47:37,7621.85
09:48:41,7621.90
09:49:45,7624.40
09:50:49,7624.15
09:51:53,7627.40
09:52:57,7629.50
09:54:02,7628.55
09:55:06,7628.15
09:56:10,7627.20
09:57:14,7626.35
09:58:18,7628.15
09:59:22,7628.15
10:00:26,7628.95
10:01:30,7628.10
10:02:34,7625.05
10:03:38,7625.05
10:04:43,7626.90
10:05:47,7627.15
10:06:51,7630.05
10:07:55,7629.50
10:08:59,7629.60
10:10:03,7627.20
10:11:07,7629.20
10:12:11,7625.75
10:13:16,7625.50
10:14:20,7626.70
10:15:24,7625.90
10:16:28,7626.25
10:17:32,7626.20
10:18:36,7625.50
10:19:40,7626.85
10:20:44,7627.80
10:21:49,7626.40
10:22:53,7627.35
10:23:57,7628.25
10:25:01,7627.85
10:26:05,7629.00
10:27:09,7629.00
10:28:14,7629.40
10:29:18,7628.50
10:30:22,7629.55
10:31:26,7626.05
10:32:30,7625.90
10:33:34,7626.65
10:34:38,7626.15
10:35:29,7627.75
10:36:33,7628.10
10:37:38,7627.30
10:38:42,7624.95
10:39:46,7622.70
10:40:50,7621.75
10:41:54,7622.35
10:42:58,7622.50
10:44:02,7622.80
10:45:06,7623.30
10:46:10,7621.90
10:47:15,7621.10
10:48:19,7621.35
10:49:23,7621.40
10:50:27,7621.10
10:51:31,7622.95
10:52:35,7620.70
