ts_et,und
08:30:11,7641.55
08:31:15,7639.10
08:32:19,7633.65
08:33:23,7632.10
08:34:27,7628.65
08:35:31,7625.25
08:36:35,7622.60
08:37:39,7624.60
08:38:44,7622.55
08:39:48,7621.55
08:40:52,7620.90
08:41:56,7619.65
08:43:00,7620.85
08:44:04,7621.90
08:45:08,7620.75
08:46:13,7619.80
08:47:17,7622.55
08:48:21,7622.55
08:49:25,7620.85
08:50:29,7624.70
08:51:33,7623.15
08:52:37,7624.80
08:53:41,7622.65
08:54:46,7623.65
08:55:50,7622.55
08:56:54,7621.95
08:57:58,7620.35
08:59:02,7620.25
09:00:06,7622.35
09:01:06,7616.60
09:02:10,7616.15
09:03:15,7615.25
09:04:19,7617.60
09:05:23,7615.30
09:06:27,7616.15
09:07:31,7613.50
09:08:35,7613.35
09:09:39,7614.90
09:10:44,7615.50
09:11:48,7613.95
09:12:52,7615.60
09:13:56,7618.70
09:15:00,7622.65
09:16:04,7622.65
09:17:08,7625.00
09:18:13,7623.20
09:19:17,7625.55
09:20:21,7624.60
09:21:25,7626.30
09:22:29,7628.90
09:23:33,7630.75
09:24:37,7630.90
09:25:41,7631.25
09:26:46,7631.15
09:27:50,7632.15
09:28:54,7630.10
09:29:58,7628.00
09:31:02,7629.70
09:32:06,7628.10
09:33:10,7629.85
09:34:15,7628.70
09:35:19,7630.70
09:36:23,7629.15
09:37:27,7630.00
09:38:31,7630.75
09:39:35,7630.40
09:40:39,7630.70
09:41:44,7632.15
09:42:48,7632.40
09:43:52,7631.75
09:44:56,7630.85
09:46:00,7628.10
09:47:04,7625.45
09:48:08,7624.20
09:49:13,7622.45
09:50:17,7623.05
09:51:21,7622.50
09:52:25,7621.90
09:53:29,7621.05
09:54:33,7617.80
09:55:37,7617.70
09:56:41,7617.05
09:57:45,7620.65
09:58:49,7619.45
09:59:54,7619.00
10:00:58,7619.50
10:02:02,7618.35
10:03:06,7618.90
10:04:10,7619.50
10:05:14,7616.80
10:06:18,7615.25
10:07:22,7617.00
10:08:26,7619.00
10:09:30,7619.35
10:10:35,7618.90
10:11:39,7620.10
10:12:43,7622.10
10:13:47,7622.70
10:14:51,7623.30
10:15:55,7621.40
10:16:59,7624.20
10:18:03,7625.15
10:19:07,7625.30
10:20:11,7624.50
10:21:16,7623.60
10:22:20,7622.80
10:23:24,7623.80
10:24:28,7622.90
10:25:32,7627.05
10:26:36,7626.40
10:27:40,7628.40
10:28:44,7626.15
10:29:48,7627.05
10:30:52,7628.05
10:31:56,7627.40
10:33:01,7627.40
10:34:05,7626.35
10:35:09,7628.30
10:36:13,7629.40
10:37:17,7630.00
10:38:21,7630.50
10:39:25,7631.00
10:40:29,7632.40
10:41:33,7633.90
10:42:38,7634.62
10:43:42,7635.12
10:44:46,7634.27
10:45:50,7634.52
10:46:54,7634.80
10:47:58,7634.30
10:49:02,7634.55
10:50:06,7635.43
10:51:10,7633.48
10:52:14,7633.95
10:53:18,7633.85
10:54:23,7635.45
10:55:27,7635.38
10:56:31,7633.05
10:57:35,7632.75
10:58:39,7634.02
10:59:43,7635.50
11:00:47,7636.48
11:01:51,7636.07
11:02:55,7636.52
11:03:59,7636.90
11:05:04,7635.32
11:06:08,7633.12
11:07:12,7632.75
11:08:16,7633.95
11:09:20,7634.45
11:10:24,7636.25
11:11:28,7634.50
11:12:32,7633.85
11:13:37,7633.48
11:14:41,7633.62
11:15:45,7634.10
11:16:49,7635.05
11:17:53,7635.57
11:18:57,7635.38
11:20:01,7634.65
11:21:05,7634.70
11:22:10,7635.55
11:23:14,7635.82
11:24:18,7636.88
11:25:22,7637.10
11:26:26,7636.55
11:27:30,7637.23
11:28:34,7637.15
11:29:38,7636.23
11:30:42,7637.98
11:31:47,7636.00
11:32:51,7632.95
11:33:55,7631.90
11:34:59,7632.57
11:36:03,7632.20
11:37:07,7633.77
11:38:11,7634.00
11:39:15,7634.02
11:40:19,7633.32
11:41:23,7635.18
11:42:28,7635.77
11:43:32,7635.90
11:44:36,7636.93
11:45:40,7637.43
11:46:44,7636.88
11:47:48,7637.12
11:48:52,7636.18
11:49:56,7636.05
11:51:00,7635.82
11:52:05,7635.98
11:53:09,7636.93
11:54:13,7636.25
