ts_et,und
08:30:06,7734.75
08:31:10,7736.85
08:32:14,7734.00
08:33:18,7735.30
08:34:22,7737.05
08:35:26,7736.80
08:36:30,7738.10
08:37:34,7741.65
08:38:38,7739.75
08:39:42,7739.45
08:40:46,7742.65
08:41:50,7744.60
08:42:55,7744.25
08:43:59,7744.20
08:45:03,7743.45
08:46:07,7741.50
08:47:11,7740.70
08:48:15,7744.70
08:49:19,7745.30
08:50:23,7738.60
08:51:27,7735.45
08:52:31,7737.90
08:53:36,7736.75
08:54:40,7736.85
08:55:44,7736.25
08:56:48,7738.05
08:57:52,7738.70
08:58:56,7739.10
09:00:00,7731.40
09:01:04,7744.90
09:02:08,7740.05
09:03:12,7737.70
09:04:17,7732.55
09:05:21,7732.75
09:06:25,7726.95
09:07:29,7726.70
09:08:33,7725.25
09:09:37,7732.95
09:10:41,7726.70
09:11:45,7722.60
09:12:49,7724.50
09:13:53,7717.70
09:14:58,7719.35
09:16:02,7722.60
09:17:32,7726.10
09:18:36,7730.60
09:19:40,7733.35
09:20:44,7734.75
09:21:49,7737.75
09:22:53,7739.75
09:23:57,7732.60
09:25:01,7733.35
09:26:05,7729.55
09:27:09,7730.15
09:28:13,7724.95
09:29:17,7726.45
09:30:21,7730.00
09:31:26,7727.40
09:32:30,7730.95
09:33:34,7733.95
09:34:38,7738.05
09:35:42,7738.85
09:36:46,7739.05
09:37:50,7742.15
09:38:54,7743.00
09:39:58,7742.00
09:41:02,7745.80
09:42:07,7745.00
09:43:11,7747.00
09:44:15,7751.05
09:45:19,7752.65
09:46:23,7750.95
09:47:27,7754.70
09:48:31,7754.35
09:49:35,7755.10
09:50:39,7758.15
09:51:44,7756.40
09:52:48,7759.25
09:53:53,7762.60
09:54:57,7763.75
09:56:01,7764.90
09:57:05,7765.20
09:58:09,7766.00
09:59:13,7766.75
10:00:18,7768.35
10:01:22,7770.15
10:02:26,7767.45
10:03:30,7766.00
10:04:34,7766.70
10:05:38,7766.90
10:06:42,7766.85
10:07:46,7766.30
10:08:50,7762.00
10:09:54,7759.80
10:10:58,7761.30
10:12:03,7760.15
10:13:07,7759.55
10:14:11,7760.45
10:15:15,7760.30
10:16:19,7762.75
10:17:23,7761.50
10:18:27,7762.10
10:19:31,7761.95
10:20:35,7764.95
10:21:40,7762.60
10:22:44,7762.00
10:23:48,7764.80
10:24:52,7766.65
10:25:56,7768.20
10:27:00,7768.65
10:28:04,7767.20
10:29:08,7767.40
10:30:12,7767.35
10:31:17,7765.00
10:32:21,7766.00
10:33:25,7765.80
10:34:29,7763.60
10:35:33,7762.75
