ts_et,und
08:11:49,7474.70
08:12:53,7475.10
09:12:56,7475.30
09:13:56,7475.45
08:13:57,7475.50
09:14:56,7475.60
08:15:02,7475.60
09:15:56,7475.50
08:16:06,7475.55
09:16:56,7475.20
08:17:10,7475.25
09:17:56,7477.90
08:18:14,7478.55
09:18:56,7478.40
08:19:18,7478.20
09:19:56,7478.30
08:20:22,7478.45
09:20:56,7478.00
08:21:26,7478.80
09:21:56,7479.10
08:22:31,7479.00
09:22:56,7479.15
08:23:35,7478.75
09:23:56,7478.90
08:24:39,7478.80
09:24:56,7479.25
08:30:10,7486.65
09:31:05,7480.80
08:31:14,7480.55
09:32:05,7477.85
08:32:18,7478.65
09:33:05,7478.80
08:33:23,7476.35
09:34:05,7476.45
08:34:27,7478.90
09:35:05,7478.75
08:35:31,7480.00
09:36:05,7484.50
08:36:35,7484.95
09:37:05,7480.50
08:37:39,7478.35
09:38:05,7477.70
08:38:43,7478.35
09:39:05,7481.00
08:39:47,7478.35
09:40:05,7475.90
08:40:51,7471.70
09:41:05,7472.90
08:41:55,7470.20
09:42:05,7469.95
08:43:00,7469.25
09:43:05,7471.00
08:44:04,7469.85
09:44:05,7469.60
09:45:05,7470.10
08:45:08,7469.60
09:46:05,7470.95
08:46:12,7471.45
09:47:05,7469.20
08:47:16,7469.95
09:48:05,7470.05
08:48:20,7470.20
09:49:05,7474.15
08:49:24,7473.75
09:50:05,7475.10
08:50:28,7476.85
09:51:05,7472.55
08:51:32,7473.90
09:52:05,7467.80
08:52:37,7471.75
09:53:05,7472.30
08:53:41,7473.80
09:54:05,7476.00
08:54:45,7472.65
09:55:05,7474.35
08:55:49,7473.00
09:56:05,7472.65
08:56:53,7472.10
09:57:05,7471.65
08:57:57,7473.35
09:58:05,7473.45
08:59:01,7472.45
09:59:05,7472.65
10:00:05,7478.65
09:00:05,7478.85
10:01:05,7480.60
09:01:09,7480.80
10:02:05,7480.10
09:02:13,7479.40
10:03:05,7477.10
09:03:17,7476.85
10:04:05,7477.90
09:04:21,7477.30
10:05:05,7478.50
09:05:25,7477.00
10:06:05,7478.15
09:06:29,7479.15
10:07:05,7479.90
09:07:34,7477.45
10:08:05,7477.90
09:08:38,7477.40
10:09:05,7478.85
09:09:42,7477.10
10:10:05,7477.45
09:10:46,7474.35
10:11:05,7475.50
09:11:50,7476.05
10:12:05,7477.55
09:12:54,7477.85
10:13:05,7476.85
09:13:58,7480.35
10:14:05,7480.60
09:15:02,7482.10
10:15:05,7481.10
10:16:05,7475.10
09:16:06,7475.65
10:17:05,7475.25
09:17:11,7474.75
10:18:05,7479.20
09:18:15,7480.25
10:19:05,7484.65
09:19:19,7484.85
10:20:05,7485.65
09:20:23,7485.00
10:21:05,7482.75
09:21:27,7483.75
10:22:05,7482.25
09:22:31,7482.75
10:23:05,7482.90
09:23:35,7483.80
10:24:05,7484.85
09:24:39,7485.40
10:25:05,7484.55
09:25:44,7487.55
10:26:05,7488.60
09:26:53,7488.85
10:27:05,7488.65
09:27:57,7491.05
10:28:05,7493.75
09:29:01,7490.65
10:29:05,7490.75
09:30:05,7493.55
10:30:05,7494.15
10:31:05,7494.65
09:31:09,7494.65
10:32:05,7496.15
09:32:13,7495.45
10:33:05,7492.40
09:33:17,7493.10
09:34:21,7492.50
10:35:05,7492.90
09:35:25,7494.15
10:36:05,7491.00
09:36:29,7490.75
10:37:05,7490.10
09:37:33,7490.05
10:38:05,7490.80
09:38:38,7486.90
10:39:05,7486.95
09:39:42,7488.10
10:40:05,7487.50
09:40:46,7489.00
10:41:05,7487.30
09:41:50,7484.90
10:42:05,7483.85
09:42:54,7485.45
10:43:05,7487.55
09:43:58,7489.85
10:44:05,7491.05
09:45:02,7491.00
10:45:05,7492.45
10:46:05,7493.70
09:46:06,7492.85
10:47:05,7492.00
09:47:11,7492.05
10:48:05,7495.40
09:48:15,7497.00
10:49:05,7495.25
09:49:19,7494.60
10:50:05,7493.40
09:50:23,7493.10
10:51:05,7493.60
09:51:27,7493.85
10:52:05,7494.20
09:52:31,7494.30
10:53:05,7491.60
09:53:35,7491.35
10:54:05,7491.65
09:54:39,7491.15
10:55:05,7491.65
09:55:43,7491.60
10:56:05,7491.65
09:56:47,7490.85
10:57:05,7489.90
09:57:52,7490.05
10:58:05,7491.45
09:58:56,7492.25
10:59:05,7491.45
10:00:00,7492.45
11:00:05,7493.10
10:01:04,7493.15
11:01:05,7493.40
10:02:08,7488.95
11:02:34,7487.40
10:03:12,7483.80
