ts_et,und
08:30:05,7611.70
08:31:09,7608.90
08:32:13,7602.90
08:33:18,7605.25
08:34:18,7599.45
08:35:22,7603.85
08:36:26,7605.90
08:37:30,7607.55
08:38:34,7607.30
08:39:38,7608.40
08:40:42,7608.65
08:41:47,7607.75
08:42:51,7607.10
08:43:55,7608.05
08:44:59,7611.40
08:46:03,7609.85
08:47:07,7609.25
08:48:11,7606.45
08:49:15,7604.65
08:50:19,7605.35
08:51:23,7604.85
08:52:28,7606.60
08:53:32,7607.75
08:54:36,7606.95
08:55:40,7607.30
08:56:44,7607.05
08:57:48,7607.15
08:58:52,7606.25
08:59:56,7606.95
09:01:00,7604.20
09:02:05,7603.45
09:03:09,7602.60
09:04:13,7601.85
09:05:17,7600.90
09:06:21,7601.70
09:07:25,7598.75
09:08:29,7598.50
09:09:33,7597.15
09:10:38,7595.60
09:11:42,7592.95
09:12:46,7592.85
09:13:50,7592.25
09:14:54,7592.00
09:15:58,7592.70
09:17:02,7591.95
09:18:06,7594.05
09:19:10,7594.70
09:20:15,7593.65
09:21:19,7593.40
09:22:23,7586.45
09:23:27,7584.30
09:24:31,7587.15
09:25:35,7587.65
09:26:39,7587.25
09:27:43,7588.30
09:28:48,7587.50
09:29:52,7587.45
09:30:56,7584.25
09:32:00,7587.20
09:33:04,7585.35
09:34:08,7585.30
09:35:12,7585.55
09:36:16,7585.50
09:37:21,7587.80
09:38:25,7583.30
09:39:29,7583.40
09:40:33,7582.25
09:41:37,7582.65
09:42:41,7583.05
09:43:45,7582.55
09:44:49,7582.85
09:45:53,7584.60
09:46:58,7583.90
09:48:02,7583.65
09:49:06,7582.70
09:50:16,7579.95
09:51:20,7578.85
09:52:24,7575.75
09:53:28,7573.90
09:54:32,7576.25
09:55:36,7576.60
09:56:41,7576.20
09:57:45,7579.10
09:58:49,7578.95
09:59:53,7576.60
10:00:57,7579.85
10:02:01,7581.20
10:03:05,7578.65
10:04:10,7582.25
10:05:14,7584.15
10:06:18,7582.90
10:07:22,7582.70
10:08:26,7580.25
10:09:30,7581.00
10:10:35,7580.80
10:11:39,7579.55
10:12:43,7581.10
10:13:47,7579.45
10:14:51,7580.75
10:15:55,7580.55
10:16:59,7581.75
10:18:03,7583.80
10:19:07,7584.90
10:20:12,7583.95
10:21:16,7583.25
10:22:20,7583.95
10:23:24,7584.25
10:24:28,7585.45
10:25:32,7585.65
10:26:36,7584.50
10:27:40,7585.25
10:28:44,7585.70
10:29:49,7585.60
10:30:53,7585.30
10:31:57,7584.00
10:33:01,7581.90
10:34:05,7582.05
10:35:09,7584.25
10:36:13,7584.50
10:37:17,7585.55
10:38:21,7585.45
10:39:25,7585.25
10:40:30,7585.90
10:41:34,7587.00
10:42:38,7587.90
10:43:42,7588.20
10:44:46,7587.15
10:45:50,7586.55
10:46:54,7585.60
10:47:58,7584.85
10:49:02,7584.80
10:50:07,7584.05
10:51:11,7584.20
10:52:15,7583.25
10:53:19,7583.30
10:54:23,7582.35
10:55:27,7582.65
10:56:31,7583.80
10:57:35,7584.15
10:58:39,7583.50
10:59:44,7583.45
11:00:48,7582.35
11:01:52,7584.40
11:02:56,7584.05
11:04:00,7584.00
11:05:04,7584.60
11:06:08,7583.95
11:07:12,7581.40
11:08:17,7580.25
11:09:21,7579.20
11:10:25,7579.60
11:11:29,7579.30
11:12:33,7579.25
11:13:37,7579.90
11:14:41,7579.20
11:15:45,7580.10
11:16:49,7580.05
11:17:54,7580.80
11:18:58,7581.30
11:20:02,7582.60
11:21:06,7583.50
11:22:10,7584.40
11:23:14,7585.80
11:24:18,7587.45
11:25:22,7588.15
11:26:26,7587.95
11:27:31,7589.25
11:28:35,7589.40
11:29:39,7587.70
11:30:43,7585.15
11:31:47,7586.35
11:32:51,7589.30
11:33:55,7589.10
11:34:59,7588.10
11:36:04,7587.40
11:37:08,7588.70
11:38:12,7588.25
11:39:16,7586.95
11:40:20,7587.00
11:41:24,7586.80
11:42:28,7588.00
11:43:32,7587.20
11:44:36,7587.00
11:45:41,7588.55
11:46:45,7588.45
11:47:49,7587.35
11:48:53,7585.55
11:49:57,7586.30
11:51:01,7586.50
11:52:05,7586.75
11:53:09,7590.05
11:54:13,7591.65
11:55:17,7591.90
11:56:22,7590.20
11:57:26,7588.85
11:58:30,7588.10
11:59:34,7587.60
12:00:38,7588.65
12:01:42,7589.10
12:02:46,7586.30
12:03:50,7585.00
12:04:54,7584.30
12:05:58,7583.20
12:07:03,7583.55
12:08:07,7585.20
12:09:11,7584.50
12:10:15,7584.40
12:11:19,7587.05
12:12:23,7584.60
12:13:27,7584.82
12:14:31,7584.40
12:15:35,7582.70
12:16:39,7582.05
12:17:44,7581.25
12:18:48,7581.10
12:19:52,7581.40
12:20:56,7582.55
12:22:00,7581.40
12:23:04,7579.70
12:24:08,7579.90
12:25:12,7579.30
12:26:17,7580.40
12:27:21,7579.85
12:28:25,7579.85
12:29:29,7579.30
12:30:33,7581.10
12:31:37,7582.20
12:32:41,7582.90
12:33:45,7582.70
12:34:49,7582.40
12:35:53,7582.65
12:36:57,7581.55
12:38:02,7582.68
12:39:06,7581.95
12:40:10,7582.55
12:41:14,7583.00
12:42:18,7582.65
12:43:22,7581.50
12:44:26,7583.40
12:45:30,7583.70
12:46:35,7583.70
12:47:39,7582.90
12:48:43,7582.10
12:49:47,7581.32
12:50:51,7582.00
12:51:55,7582.68
12:52:59,7582.90
12:54:04,7583.88
12:55:08,7584.30
12:56:12,7584.32
12:57:16,7585.30
12:58:20,7584.45
12:59:24,7584.70
13:00:28,7585.18
13:01:33,7584.12
13:02:37,7586.50
13:03:41,7585.85
13:04:45,7586.40
13:05:49,7586.30
13:06:53,7586.93
13:07:57,7587.12
13:09:01,7587.00
13:10:05,7588.52
13:11:09,7587.82
13:12:14,7589.48
13:13:18,7589.38
13:14:22,7589.75
13:15:26,7589.57
13:16:30,7587.00
13:17:34,7587.02
13:18:38,7587.40
13:19:42,7587.15
13:20:47,7588.12
13:21:51,7587.45
13:22:55,7587.32
13:23:59,7586.07
13:25:03,7586.48
13:26:07,7586.60
13:27:11,7586.45
13:28:15,7586.57
13:29:20,7588.25
13:30:24,7587.10
13:31:28,7585.68
13:32:32,7584.70
13:33:36,7584.02
13:34:40,7584.07
13:35:44,7584.50
13:36:48,7584.48
13:37:53,7584.30
13:38:57,7584.93
13:40:01,7584.68
13:41:05,7583.70
13:42:09,7585.90
13:43:13,7584.45
13:44:17,7584.38
13:45:22,7583.20
13:46:26,7583.40
13:47:30,7582.38
13:48:34,7581.70
13:49:38,7579.70
13:50:42,7581.95
13:51:46,7582.18
13:52:50,7582.93
13:53:55,7582.80
13:54:59,7582.90
13:56:03,7583.02
13:57:07,7583.95
13:58:11,7584.80
13:59:15,7585.43
14:00:19,7585.88
14:01:24,7587.27
14:02:28,7585.40
14:03:32,7585.65
14:04:36,7585.45
14:05:40,7585.50
14:06:44,7585.48
14:07:48,7584.57
14:08:52,7585.62
14:09:57,7585.18
14:11:01,7585.23
14:12:05,7584.23
14:13:09,7583.62
14:14:13,7583.32
14:15:17,7583.32
14:16:21,7583.38
14:17:25,7583.45
14:18:29,7583.32
14:19:34,7584.02
14:20:38,7583.82
14:21:42,7583.48
14:22:46,7583.73
14:23:50,7583.82
14:24:54,7582.82
14:25:58,7581.77
14:27:02,7583.07
14:28:06,7582.93
14:29:11,7582.38
14:30:15,7581.88
14:31:19,7582.12
14:32:23,7582.12
14:33:27,7581.88
14:35:03,7581.32
14:36:08,7580.75
14:37:12,7580.77
14:38:16,7579.73
14:39:20,7578.48
14:40:24,7578.52
14:41:28,7578.43
14:42:32,7579.27
14:43:36,7578.57
14:44:40,7579.70
14:45:45,7578.68
14:46:49,7580.12
14:47:53,7581.02
14:48:57,7580.07
14:50:01,7581.27
14:51:05,7579.12
14:52:09,7579.27
14:53:14,7578.16
14:54:18,7579.40
14:55:22,7580.93
14:56:26,7581.68
14:57:30,7581.64
14:58:34,7581.35
14:59:38,7581.16
15:00:42,7582.65
15:01:47,7583.55
15:02:51,7584.68
15:03:55,7585.12
15:04:59,7585.12
15:06:03,7585.12
15:07:07,7585.12
15:08:11,7585.12
15:17:40,7585.12
15:18:44,7585.12
15:19:49,7585.12
