ts_et,und
07:42:34,7703.40
07:43:38,7703.05
07:44:42,7703.95
07:45:46,7703.55
07:46:50,7703.45
07:47:54,7703.35
07:48:59,7704.70
07:50:03,7705.75
07:51:07,7706.85
07:52:11,7704.75
07:53:15,7704.85
07:54:19,7705.95
07:55:23,7707.25
07:56:27,7706.50
07:57:32,7706.75
07:58:36,7707.40
07:59:40,7707.95
08:00:44,7707.30
08:01:48,7707.40
08:02:52,7705.15
08:03:56,7705.65
08:05:00,7706.85
08:06:04,7708.15
08:07:08,7707.90
08:08:12,7708.10
08:09:17,7707.25
08:10:21,7707.30
08:11:25,7708.40
08:12:29,7707.95
08:13:33,7707.15
08:14:37,7707.30
08:15:41,7707.60
08:16:45,7708.40
08:17:49,7708.10
08:18:53,7708.30
08:19:57,7708.65
08:21:01,7708.75
08:22:05,7708.55
08:23:09,7708.95
08:24:14,7708.25
08:30:10,7707.00
08:31:14,7705.85
08:32:18,7703.75
08:33:22,7702.75
08:34:27,7704.85
08:35:31,7700.75
08:36:35,7698.90
08:37:40,7698.30
08:38:44,7700.55
08:39:48,7696.80
08:40:52,7693.05
08:41:56,7690.10
08:43:00,7687.95
08:44:04,7689.35
08:45:08,7688.05
08:46:13,7690.45
08:47:17,7689.40
08:48:21,7689.30
08:49:25,7689.60
08:50:29,7689.50
08:51:33,7686.15
08:52:37,7687.50
08:53:41,7684.40
08:54:45,7686.60
08:55:49,7691.65
08:56:54,7692.70
08:57:58,7695.15
08:59:02,7693.20
09:00:06,7689.50
09:01:10,7688.80
09:02:14,7682.00
09:03:18,7683.60
09:04:22,7681.05
09:05:26,7683.95
09:06:31,7681.55
09:07:35,7682.05
09:08:39,7680.85
09:09:43,7681.40
09:10:48,7677.90
09:11:52,7676.70
09:12:56,7678.95
09:14:00,7681.55
09:15:04,7679.60
09:16:08,7681.20
09:17:12,7679.85
09:18:17,7677.85
09:19:21,7677.60
09:20:25,7679.20
09:21:29,7682.20
09:22:33,7682.20
09:23:37,7681.40
09:24:41,7685.05
09:25:45,7686.05
09:26:49,7682.25
09:27:54,7679.15
09:28:58,7679.85
09:30:02,7681.95
09:31:06,7680.00
09:32:10,7680.60
09:33:14,7680.15
09:34:18,7683.85
09:35:22,7683.95
09:36:27,7684.30
09:37:31,7682.25
09:38:35,7682.40
09:39:39,7683.35
09:40:43,7682.95
09:41:47,7686.20
09:42:51,7685.30
09:43:55,7684.95
09:44:59,7685.90
09:46:04,7683.75
09:47:08,7684.30
09:48:12,7685.20
09:49:16,7686.85
09:50:20,7686.95
09:51:24,7690.68
09:52:28,7688.45
09:53:32,7690.88
09:54:36,7690.05
09:55:41,7693.35
09:56:45,7692.88
09:57:49,7689.62
09:58:53,7688.65
09:59:57,7691.12
10:01:01,7691.15
10:02:05,7692.02
10:03:09,7690.35
10:04:13,7691.93
10:05:17,7691.55
10:06:21,7692.50
10:07:26,7691.25
10:08:30,7691.43
10:09:34,7691.55
10:10:38,7693.50
10:11:42,7695.07
10:12:46,7695.52
10:13:51,7697.35
10:14:55,7695.25
10:15:59,7696.55
10:17:03,7696.85
10:18:07,7697.70
10:19:11,7696.80
10:20:15,7695.05
10:21:19,7693.85
10:22:23,7689.90
10:23:28,7690.00
10:24:32,7692.70
10:25:36,7694.90
10:26:40,7695.60
10:27:44,7695.05
10:28:48,7695.55
10:29:52,7693.05
10:30:56,7694.00
10:32:00,7693.95
10:33:04,7693.10
10:34:09,7692.10
10:35:13,7693.10
10:36:17,7689.80
10:37:21,7690.20
10:38:25,7689.50
10:39:29,7689.00
10:40:33,7689.50
10:41:37,7692.50
10:42:41,7694.65
10:43:45,7694.20
10:44:49,7694.85
10:45:53,7693.90
10:46:58,7692.85
10:48:02,7691.10
10:49:06,7690.70
10:50:10,7690.50
10:51:14,7690.75
10:52:18,7690.85
10:53:22,7691.10
10:54:26,7691.25
10:55:30,7690.10
10:56:34,7690.55
10:57:39,7690.95
10:58:43,7691.10
10:59:47,7688.65
11:00:51,7688.10
11:01:55,7687.85
11:02:59,7688.30
11:04:03,7688.77
11:05:07,7691.15
11:06:11,7692.25
11:07:16,7691.15
11:08:20,7691.45
11:09:24,7689.68
11:10:28,7688.45
11:11:32,7685.80
11:12:36,7686.30
11:13:40,7687.00
11:14:45,7687.50
11:15:49,7686.23
11:16:53,7683.25
11:17:57,7684.80
11:19:01,7684.52
11:20:05,7684.02
11:21:09,7686.27
11:22:13,7687.00
11:23:17,7688.30
11:24:21,7688.20
11:25:26,7690.70
11:26:30,7689.85
11:27:34,7688.82
11:28:38,7687.57
11:29:42,7686.23
11:30:46,7685.68
11:31:50,7686.60
11:32:54,7686.57
11:33:58,7687.30
11:35:03,7687.10
11:36:07,7686.45
11:37:11,7686.38
11:38:15,7685.52
11:39:19,7685.68
11:40:23,7685.57
11:41:27,7684.75
11:42:31,7685.23
11:43:36,7684.05
11:44:40,7685.25
11:45:44,7684.68
11:46:48,7686.18
11:47:52,7686.93
11:48:56,7687.32
11:50:00,7687.48
11:51:04,7689.25
11:52:08,7686.93
11:53:12,7686.57
11:54:16,7688.55
11:55:21,7687.20
11:56:25,7682.43
11:57:29,7684.57
11:58:33,7685.10
11:59:37,7683.43
12:00:41,7687.07
12:01:45,7692.25
12:02:49,7693.00
12:03:53,7693.00
12:04:57,7693.50
12:06:02,7693.65
12:07:06,7695.90
12:08:10,7692.80
12:09:14,7691.57
12:10:18,7691.25
12:11:22,7691.68
12:12:26,7691.35
12:13:30,7690.90
12:14:34,7691.50
12:15:39,7691.40
12:16:43,7691.20
12:17:47,7691.95
12:18:51,7691.55
12:19:55,7691.65
12:20:59,7690.62
12:22:03,7690.65
12:23:07,7690.38
12:24:11,7690.45
12:25:16,7690.50
12:26:20,7687.93
12:27:24,7687.68
12:28:28,7688.57
12:29:32,7689.35
12:30:36,7690.60
12:31:40,7690.07
12:32:44,7691.50
12:33:48,7692.30
12:34:53,7692.52
12:35:57,7692.82
12:37:01,7692.30
12:38:05,7693.30
12:39:09,7692.77
12:40:13,7691.77
12:41:17,7690.10
12:42:21,7690.43
12:43:26,7690.12
12:44:30,7689.62
12:45:34,7689.45
12:46:38,7689.70
12:47:42,7689.98
12:48:46,7690.23
12:49:50,7690.68
12:50:54,7690.90
12:51:58,7691.40
12:53:03,7692.60
12:54:07,7692.88
12:55:11,7692.48
12:56:15,7691.57
12:57:19,7690.23
12:58:23,7690.50
12:59:27,7690.90
13:00:31,7690.43
13:01:35,7690.45
13:02:40,7690.62
13:03:44,7690.80
13:04:48,7690.90
