occ_root,theta_root,theta_root_alt,expiry,date,right,right_v3,strike,strike_v3,strike_v2,n_trades,n_legs,n_order_fills,first_fill_ts_et,last_fill_ts_et
SPXW,SPXW,SPX,20260903,20260903,C,call,7800.0,7800.000,7800000,1,1,1,2026-09-03 09:33:59,2026-09-03 09:33:59
SPXW,SPXW,SPX,20260904,20260904,P,put,7640.0,7640.000,7640000,1,1,1,2026-09-04 10:05:17,2026-09-04 10:05:17
SPXW,SPXW,SPX,20260904,20260904,P,put,7650.0,7650.000,7650000,1,1,1,2026-09-04 10:07:05,2026-09-04 10:07:05
SPXW,SPXW,SPX,20260904,20260904,P,put,7655.0,7655.000,7655000,1,1,2,2026-09-04 09:30:30,2026-09-04 09:30:40
SPXW,SPXW,SPX,20260904,20260904,P,put,7665.0,7665.000,7665000,1,1,1,2026-09-04 10:05:17,2026-09-04 10:05:17
SPXW,SPXW,SPX,20260904,20260904,P,put,7675.0,7675.000,7675000,1,1,1,2026-09-04 10:07:05,2026-09-04 10:07:05
SPXW,SPXW,SPX,20260904,20260904,P,put,7680.0,7680.000,7680000,1,1,2,2026-09-04 09:30:30,2026-09-04 09:30:40
SPXW,SPXW,SPX,20260904,20260904,P,put,7710.0,7710.000,7710000,1,1,2,2026-09-04 10:06:14,2026-09-04 10:18:07
SPXW,SPXW,SPX,20260904,20260904,P,put,7725.0,7725.000,7725000,1,1,2,2026-09-04 09:32:25,2026-09-04 09:43:02
SPXW,SPXW,SPX,20260904,20260904,C,call,7735.0,7735.000,7735000,1,1,1,2026-09-04 10:06:37,2026-09-04 10:06:37
SPXW,SPXW,SPX,20260904,20260904,P,put,7735.0,7735.000,7735000,1,1,2,2026-09-04 10:06:14,2026-09-04 10:18:07
SPXW,SPXW,SPX,20260904,20260904,C,call,7750.0,7750.000,7750000,2,2,2,2026-09-04 09:32:48,2026-09-04 10:07:37
SPXW,SPXW,SPX,20260904,20260904,P,put,7750.0,7750.000,7750000,1,1,2,2026-09-04 09:32:25,2026-09-04 09:43:02
SPXW,SPXW,SPX,20260904,20260904,C,call,7760.0,7760.000,7760000,1,1,1,2026-09-04 10:06:37,2026-09-04 10:06:37
SPXW,SPXW,SPX,20260904,20260904,C,call,7775.0,7775.000,7775000,2,2,2,2026-09-04 09:32:48,2026-09-04 10:07:37
SPXW,SPXW,SPX,20260904,20260904,C,call,7805.0,7805.000,7805000,1,1,1,2026-09-04 10:05:54,2026-09-04 10:05:54
SPXW,SPXW,SPX,20260904,20260904,C,call,7815.0,7815.000,7815000,1,1,2,2026-09-04 09:31:54,2026-09-04 09:31:55
SPXW,SPXW,SPX,20260904,20260904,C,call,7830.0,7830.000,7830000,1,1,1,2026-09-04 10:05:54,2026-09-04 10:05:54
SPXW,SPXW,SPX,20260904,20260904,C,call,7840.0,7840.000,7840000,1,1,2,2026-09-04 09:31:43,2026-09-04 09:31:54
