ts_et,und
04:19:36,7463.75
04:20:40,7465.60
04:21:44,7465.85
04:22:48,7465.20
04:23:42,7466.05
04:23:52,7467.10
04:24:57,7468.40
04:26:01,7469.70
04:27:05,7470.85
04:28:09,7470.40
04:29:13,7471.10
04:30:17,7470.40
04:31:21,7470.40
04:32:25,7468.35
04:33:29,7467.55
04:34:33,7466.80
04:35:37,7468.65
04:36:41,7466.75
04:37:46,7465.25
04:38:50,7466.80
04:39:54,7468.60
04:40:58,7467.20
04:42:02,7465.40
04:43:06,7464.70
04:44:10,7464.40
04:45:14,7465.10
04:46:18,7465.80
04:47:22,7467.40
04:48:26,7468.25
04:49:31,7466.90
04:50:35,7467.70
04:51:39,7469.70
04:52:43,7469.30
04:53:47,7470.00
04:54:51,7470.70
04:55:55,7469.80
04:56:59,7469.70
04:58:03,7470.50
04:59:07,7470.75
05:00:11,7470.60
05:01:15,7472.55
05:02:20,7471.80
05:03:24,7468.50
05:04:28,7469.70
05:05:32,7471.00
05:06:36,7472.20
05:07:40,7472.60
05:08:44,7474.10
05:09:48,7472.70
05:10:52,7472.85
05:11:56,7473.50
05:13:00,7474.10
05:14:04,7475.80
05:15:09,7477.55
05:16:13,7477.95
05:17:17,7477.85
05:18:21,7477.80
05:19:25,7475.50
05:20:29,7476.10
05:21:33,7476.15
05:22:37,7473.25
05:23:41,7474.65
05:24:45,7475.30
05:25:49,7474.10
05:26:53,7474.10
05:27:58,7476.05
05:29:02,7475.60
05:30:06,7476.40
05:31:10,7478.00
05:32:14,7477.95
05:33:18,7478.50
05:34:22,7479.60
05:35:26,7480.35
05:36:30,7480.40
05:37:34,7479.70
05:38:38,7479.80
05:39:43,7481.65
05:40:47,7481.20
05:41:51,7481.50
05:42:55,7480.05
05:43:59,7480.35
05:45:03,7480.05
05:46:07,7480.30
05:47:11,7480.35
05:48:15,7480.50
05:49:19,7479.20
05:50:24,7479.15
05:51:28,7478.80
05:52:32,7477.35
05:53:36,7478.50
05:54:40,7478.60
08:30:13,7451.30
08:31:17,7450.30
08:32:21,7449.75
08:33:25,7445.45
09:34:24,7438.80
08:34:29,7439.15
09:35:24,7436.95
08:35:33,7435.95
09:36:24,7438.45
08:36:37,7435.20
09:37:24,7436.25
08:37:41,7438.15
09:38:24,7436.80
08:38:45,7441.15
09:39:24,7440.30
08:39:49,7440.50
09:40:24,7446.95
08:40:53,7447.35
09:41:24,7449.10
08:41:58,7447.50
09:42:24,7442.50
08:43:02,7438.75
09:43:24,7440.70
08:44:06,7436.10
09:44:24,7434.50
08:45:10,7436.55
09:45:24,7441.30
08:46:14,7447.85
09:46:24,7448.40
08:47:18,7447.50
09:47:24,7447.75
08:48:22,7453.55
09:48:24,7454.10
09:49:24,7453.20
08:49:26,7454.10
09:50:24,7455.75
08:50:31,7455.80
09:51:24,7456.10
08:51:35,7456.50
09:52:24,7459.75
08:52:39,7462.35
09:53:24,7462.55
08:53:43,7463.95
09:54:24,7465.65
08:54:47,7464.95
09:55:24,7466.60
08:55:51,7466.55
09:56:24,7465.10
08:56:56,7466.75
09:57:24,7466.70
08:58:00,7468.45
09:58:30,7469.60
08:59:05,7472.85
09:59:30,7472.70
09:00:09,7475.05
10:00:30,7472.75
09:01:13,7481.20
10:01:30,7480.45
09:02:17,7480.85
10:02:30,7479.90
09:03:21,7480.90
10:03:30,7481.15
09:04:25,7479.10
10:04:30,7478.30
09:05:29,7484.80
10:05:30,7484.15
10:06:30,7486.85
09:06:33,7487.80
10:07:30,7485.80
09:07:38,7485.95
10:08:30,7487.75
09:08:42,7487.40
10:09:30,7486.05
09:09:46,7487.85
10:10:30,7489.55
09:10:51,7491.20
10:11:36,7491.15
09:11:55,7490.30
10:12:36,7488.80
09:12:59,7488.10
10:13:36,7486.40
09:14:03,7486.05
10:14:36,7484.85
09:15:08,7488.40
10:15:36,7493.35
09:16:12,7492.95
10:16:36,7491.35
09:17:16,7496.85
10:17:36,7496.35
09:18:20,7493.10
10:18:36,7493.80
09:19:24,7492.75
10:19:36,7492.55
09:20:28,7491.45
10:20:36,7490.85
09:21:32,7488.55
10:21:36,7489.45
10:22:36,7490.90
09:22:36,7491.15
10:23:36,7491.65
09:23:40,7492.75
10:24:36,7495.05
09:24:44,7493.35
10:25:36,7494.60
09:25:48,7493.90
10:26:36,7493.10
09:26:53,7493.05
10:27:36,7494.25
09:27:57,7493.55
10:28:36,7490.70
09:29:01,7489.75
10:29:36,7488.70
09:30:05,7490.50
10:30:36,7488.65
09:31:09,7490.55
10:31:36,7489.30
09:32:13,7486.10
10:32:36,7486.05
09:33:17,7481.75
10:33:36,7484.45
09:34:21,7485.70
10:34:36,7488.50
09:35:25,7484.05
10:35:36,7485.65
09:36:29,7489.45
10:36:36,7489.25
09:37:33,7491.30
10:37:36,7490.95
10:38:36,7489.95
09:38:38,7490.70
10:39:36,7491.90
09:39:42,7492.20
10:40:36,7489.50
09:40:46,7490.10
10:41:36,7490.65
09:41:50,7489.75
10:42:36,7489.95
09:42:54,7487.10
10:43:36,7485.20
09:43:58,7484.15
10:44:36,7484.05
09:45:02,7483.35
10:45:36,7484.40
09:46:06,7481.40
10:46:36,7478.75
09:47:10,7485.80
10:47:36,7489.45
09:48:14,7488.40
10:48:36,7486.50
09:49:19,7484.85
10:49:36,7484.40
09:50:23,7482.55
10:50:36,7480.95
09:51:27,7480.15
10:51:36,7480.75
09:52:31,7480.50
10:52:36,7481.15
09:53:35,7479.05
10:53:36,7479.05
10:54:36,7478.55
09:54:39,7478.55
10:55:36,7482.15
09:55:43,7484.60
10:56:36,7480.05
09:56:47,7479.80
10:57:36,7482.50
09:57:51,7480.90
10:58:36,7476.30
09:58:55,7474.55
10:59:36,7475.75
09:59:59,7476.25
11:00:36,7473.75
10:01:04,7471.70
11:01:42,7469.85
10:02:04,7470.50
11:02:42,7470.60
10:03:08,7470.80
11:03:42,7469.35
10:04:12,7468.90
11:04:42,7467.55
10:05:16,7471.30
11:05:42,7469.70
10:06:20,7469.45
11:06:42,7469.35
10:07:24,7471.35
11:07:42,7468.65
10:08:29,7473.20
11:08:42,7474.05
10:09:33,7473.80
11:09:42,7474.05
10:10:37,7472.50
11:10:42,7470.70
10:11:41,7470.85
11:11:42,7470.70
11:12:42,7471.40
10:12:45,7471.60
11:13:42,7468.15
10:13:49,7468.35
11:14:42,7468.30
10:14:53,7468.40
11:15:42,7467.15
10:15:57,7466.75
11:16:42,7466.70
10:17:01,7466.75
11:17:42,7466.65
10:18:05,7466.30
11:18:42,7470.00
10:19:09,7472.85
11:19:42,7472.25
10:20:13,7469.50
11:20:42,7468.80
10:21:17,7471.00
11:21:42,7473.00
10:22:22,7472.80
11:22:42,7473.90
10:23:26,7469.30
11:23:42,7468.10
10:24:30,7467.30
11:24:42,7466.55
10:25:34,7473.20
11:25:42,7472.70
10:26:38,7474.30
11:26:42,7473.55
10:27:42,7474.50
11:27:42,7474.50
11:28:42,7477.45
10:28:46,7477.00
