strike,oi_c,oi_p,iv_c,iv_p,gamma_c,gamma_p,call_raw,put_raw,net_raw,gl_call,gl_put,gl_net
7395.0,0.0,2624.0,0.3377313761968992,0.20744077330597457,0.00020971453246283034,0.00020971453246283034,0.0,-0.5502909331824668,-0.5502909331824668,0,-4584600.0,-4584600.0
7400.0,82.0,1724.0,0.33211800362887167,0.2035290942461324,0.00021703375560993974,0.00021703375560993974,0.01779676796001506,-0.3741661946715361,-0.35636942671152105,191025.0,-4016184.0,-3825159.0
7405.0,0.0,193.0,0.3264910026323941,0.1996121307919607,0.00022476555077166401,0.00022476555077166401,0.0,-0.04337975129893115,-0.04337975129893115,0,-449608.0,-449608.0
7410.0,0.0,238.0,0.32084987958768707,0.195689671756156,0.00023294265825810046,0.00023294265825810046,0.0,-0.05544035266542791,-0.05544035266542791,0,-693048.0,-693048.0
7415.0,0.0,637.0,0.3151941151602062,0.19401923925897563,0.0002551908431151036,0.0002551908431151036,0.0,-0.16255656706432098,-0.16255656706432098,0,-2596892.0,-2596892.0
7420.0,3.0,480.0,0.3095231623325816,0.1900481371627869,0.00026484733255779133,0.00026484733255779133,0.000794541997673374,-0.12712671962773983,-0.12633217763006646,13977.0,-2236390.0,-2222413.0
7425.0,31.0,441.0,0.3038364442364928,0.1881207647611344,0.0002889497171256819,0.0002889497171256819,0.008957441230896139,-0.1274268252524257,-0.11846938402152957,180542.0,-2568355.0,-2387813.0
7430.0,13.0,248.0,0.298869974182519,0.1841018025206911,0.0003003477108074575,0.0003003477108074575,0.0039045202404969477,-0.07448623228024946,-0.07058171203975251,98424.0,-1877636.0,-1779212.0
7435.0,2.0,463.0,0.29314075595280953,0.180075739482895,0.00031247788996876955,0.00031247788996876955,0.0006249557799375391,-0.1446772630555403,-0.14405230727560275,17472.0,-4044722.0,-4027250.0
7440.0,82.0,641.0,0.2881085484185259,0.1760422726167997,0.000325406835891934,0.000325406835891934,0.026683360543138586,-0.20858578180672968,-0.1819024212635911,907369.0,-7092969.0,-6185600.0
7445.0,0.0,257.0,0.28233389933190856,0.17200108107946052,0.00033920907093833787,0.00033920907093833787,0.0,-0.08717673123115283,-0.08717673123115283,0,-3292852.0,-3292852.0
7450.0,734.0,2697.0,0.27792255728266135,0.1697220775988911,0.0003698784246453068,0.0003698784246453068,0.2714907636896552,-0.9975621112683924,-0.7260713475787373,11114395.0,-40838586.0,-29724191.0
7455.0,3.0,373.0,0.270725789336041,0.16727913740299513,0.0004021498474358634,0.0004021498474358634,0.0012064495423075902,-0.15000189309357703,-0.14879544355126945,52415.0,-6516982.0,-6464566.0
7460.0,3.0,359.0,0.264890631218851,0.16314685154061268,0.0004204620181007564,0.0004204620181007564,0.001261386054302269,-0.15094586449817154,-0.14968447844386928,61151.0,-7317772.0,-7256621.0
7465.0,0.0,370.0,0.2590335115247678,0.15900492230361551,0.0004401452397472225,0.0004401452397472225,0.0,-0.16285373870647232,-0.16285373870647232,0,-8619421.0,-8619421.0
7470.0,48.0,1406.0,0.25380894550255734,0.15633235998330405,0.0004784888214549124,0.0004784888214549124,0.022967463429835796,-0.6727552829656068,-0.649787819535771,1285925.0,-37666872.0,-36380947.0
7475.0,11.0,2296.0,0.24853821717652624,0.15352470228418857,0.0005193026322869174,0.0005193026322869174,0.005712328955156091,-1.1923188437307624,-1.1866065147756062,345942.0,-72207456.0,-71861515.0
7480.0,24.0,1025.0,0.24258968350519958,0.15184416708607618,0.0005794762799781125,0.0005794762799781125,0.0139074307194747,-0.5939631869775653,-0.5800557562580906,852624.0,-36414144.0,-35561520.0
7485.0,0.0,927.0,0.2372354201757717,0.14872345417855093,0.0006263279272217113,0.0006263279272217113,0.0,-0.5806059885345264,-0.5806059885345264,0,-37791504.0,-37791504.0
7490.0,20.0,1160.0,0.23183110163322249,0.14549821223712614,0.0006767413286299381,0.0006767413286299381,0.013534826572598762,-0.7850199412107282,-0.7714851146381294,920181.0,-53370526.0,-52450345.0
7495.0,1.0,309.0,0.22637522465774387,0.14319857775813996,0.0007476738109633555,0.0007476738109633555,0.0007476738109633555,-0.23103120758767687,-0.2302835337767135,51833.0,-16016399.0,-15964566.0
7500.0,405.0,1929.0,0.22202658711982812,0.14067238848405456,0.0008231016274728763,0.0008231016274728763,0.3333561591265149,-1.5877630393951785,-1.2544068802686636,23822800.0,-113467113.0,-89644313.0
7505.0,5.0,267.0,0.2153020553805953,0.1388000151347113,0.000919312006945066,0.000919312006945066,0.00459656003472533,-0.24545630585433262,-0.24085974581960728,329052.0,-17571390.0,-17242337.0
7510.0,7.0,368.0,0.2102382710074466,0.13661020112715838,0.001020911194913474,0.001020911194913474,0.007146378364394319,-0.37569531972815845,-0.36854894136376415,517748.0,-27218735.0,-26700988.0
7515.0,980.0,383.0,0.20563034315077858,0.13414245843440217,0.0011290535938965399,0.0011290535938965399,1.1064725220186091,-0.43242752646237476,0.6740449955562344,80475112.0,-31450988.0,49024124.0
7520.0,85.0,422.0,0.19932358212059212,0.13208226267786152,0.0012588012118075708,0.0012588012118075708,0.10699810300364351,-0.5312141113827948,-0.4242160083791513,7772039.0,-38585889.0,-30813849.0
7525.0,25.0,532.0,0.19452713285167675,0.1296961525017584,0.001396836614352453,0.001396836614352453,0.034920915358811325,-0.743117078835505,-0.7081961634766937,2547971.0,-54220820.0,-51672849.0
7530.0,12.0,502.0,0.18910917288326523,0.1286447883587686,0.001581369540935265,0.001581369540935265,0.01897643449122318,-0.793847509549503,-0.7748710750582798,1362800.0,-57010484.0,-55647684.0
7535.0,8.0,379.0,0.18359603485006604,0.12559275809257894,0.0017402826569446258,0.0017402826569446258,0.013922261255557006,-0.6595671269820131,-0.6456448657264562,1006376.0,-47677049.0,-46670673.0
7540.0,1.0,455.0,0.17893222979916518,0.1245712119281317,0.001965974341122903,0.001965974341122903,0.001965974341122903,-0.8945183252109209,-0.892552350869798,139192.0,-63332364.0,-63193172.0
7545.0,0.0,477.0,0.1741096655007891,0.12176030926526941,0.0021738326457553616,0.0021738326457553616,0.0,-1.0369181720253076,-1.0369181720253076,0,-73617431.0,-73617431.0
7550.0,69.0,4024.0,0.16956784318907905,0.1201494986308281,0.0024336099477334427,0.0024336099477334427,0.16791908639360756,-9.792846429679374,-9.624927343285766,11734061.0,-684316838.0,-672582777.0
7555.0,11.0,266.0,0.1652577751351439,0.1180301523932042,0.002708826647232565,0.002708826647232565,0.029797093119558214,-0.7205478881638623,-0.690750795044304,2062837.0,-49883155.0,-47820317.0
7560.0,8.0,1713.0,0.16072127745063108,0.11669927721980343,0.003027548731763999,0.003027548731763999,0.02422038985411199,-5.18619097751173,-5.161970587657618,1653997.0,-354162128.0,-352508131.0
7565.0,12.0,274.0,0.1559562645479093,0.11476837709710001,0.0033634031890097576,0.0033634031890097576,0.040360838268117094,-0.9215724737886736,-0.8812116355205565,2725601.0,-62234553.0,-59508952.0
7570.0,14.0,422.0,0.151720639864228,0.11308299580164748,0.0037324017482162552,0.0037324017482162552,0.05225362447502757,-1.5750735377472598,-1.5228199132722322,3481547.0,-104943786.0,-101462239.0
7575.0,123.0,1228.0,0.1479228499157829,0.11104187996163922,0.00412741256506512,0.00412741256506512,0.5076717455030098,-5.068462629899967,-4.560790884396957,33453256.0,-333988605.0,-300535349.0
7580.0,12.0,660.0,0.14482336062812556,0.10930502994945815,0.004553978836723253,0.004553978836723253,0.05464774604067904,-3.0056260322373474,-2.9509782861966682,3550270.0,-195264840.0,-191714570.0
7585.0,21.0,360.0,0.1409536563029396,0.10772872855147111,0.005005375088346604,0.005005375088346604,0.10511287685527868,-1.8019350318047773,-1.6968221549494986,6726643.0,-115313882.0,-108587239.0
7590.0,25.0,355.0,0.1376470002164948,0.10582623683387281,0.005481321471547071,0.005481321471547071,0.1370330367886768,-1.9458691223992104,-1.8088360856105337,8633981.0,-122602535.0,-113968553.0
7595.0,15.0,1158.0,0.13447937805551408,0.10392910351883725,0.005977226284254094,0.005977226284254094,0.0896583942638114,-6.921628037166241,-6.831969642902429,5547297.0,-428251297.0,-422704001.0
7600.0,1055.0,1473.0,0.13108264322550836,0.10195263734678627,0.006489273598445012,0.006489273598445012,6.846183646359488,-9.558700010509503,-2.712516364150015,414736860.0,-579059142.0,-164322282.0
7605.0,13.0,338.0,0.12771130349983467,0.10044135587232862,0.006985910452951128,0.006985910452951128,0.09081683588836466,-2.361237733097481,-2.2704208972091164,5398204.0,-140353301.0,-134955098.0
7610.0,25.0,652.0,0.1254226823516247,0.09835781512128472,0.007499688527537586,0.007499688527537586,0.18749221318843964,-4.889796919954506,-4.702304706766066,10876196.0,-283651184.0,-272774988.0
7615.0,31.0,688.0,0.12242498769377223,0.09597173385453042,0.008017988334602388,0.008017988334602388,0.24855763837267403,-5.516375974206443,-5.267818335833769,14010054.0,-310932817.0,-296922763.0
7620.0,39.0,672.0,0.11977442653714077,0.09376409048687752,0.008494591288488187,0.008494591288488187,0.3312890602510393,-5.7083653458640615,-5.377076285613022,18147959.0,-312703293.0,-294555334.0
7625.0,55.0,609.0,0.11685800131939074,0.09188528652390854,0.008888036237056807,0.008888036237056807,0.48884199303812437,-5.412814068367595,-4.923972075329471,26137813.0,-289416878.0,-263279064.0
7630.0,56.0,634.0,0.1141382655718126,0.0897014757496428,0.009230483184967928,0.009230483184967928,0.5169070583582039,-5.852126339269666,-5.335219280911462,26873958.0,-304251601.0,-277377643.0
7635.0,39.0,327.0,0.11206317366766734,0.08739079543476597,0.007399950510134803,0.007399950510134803,0.2885980698952573,-2.4197838168140806,-2.131185746918823,18715792.0,-156924722.0,-138208929.0
7640.0,61.0,420.0,0.10952751512810295,0.08459278728329775,0.007509232022933873,0.007509232022933873,0.45806315339896625,-3.1538774496322266,-2.6958142962332605,28918159.0,-199108636.0,-170190477.0
7645.0,47.0,294.0,0.10699369685065958,0.08171797207246584,0.007546420411653618,0.007546420411653618,0.35468175934772006,-2.2186476010261638,-1.8639658416784437,21761127.0,-136122796.0,-114361669.0
7650.0,105.0,888.0,0.10495698515929042,0.07835859933042162,0.007468425884400961,0.007468425884400961,0.784184717862101,-6.631962185348054,-5.847777467485953,46780745.0,-395631446.0,-348850701.0
7655.0,99.0,238.0,0.1028564671278668,0.07460724804364262,0.00730570831018715,0.00730570831018715,0.7232651227085278,-1.7387585778245416,-1.0154934551160137,41801282.0,-100491971.0,-58690689.0
7660.0,100.0,405.0,0.10066112540664925,0.07056149674279937,0.0070539912311554575,0.0070539912311554575,0.7053991231155458,-2.8568664486179602,-2.1514673255024146,39428029.0,-159683519.0,-120255490.0
7665.0,94.0,696.0,0.09932475314524652,0.06508685155608214,0.00667402157221437,0.00667402157221437,0.6273580277881508,-4.645119014261201,-4.017760986473051,33941884.0,-251314376.0,-217372492.0
7670.0,487.0,529.0,0.09766838485711374,,0.006230205179973054,0.006230205179973054,3.034109922646877,-3.2957785402057453,-0.2616686175588683,158263062.0,-171912032.0,-13648970.0
7675.0,460.0,846.0,0.09604897290331729,,0.0057168058992528,0.0057168058992528,2.629730713656288,-4.836417790767869,-2.2066870771115807,131807262.0,-242410746.0,-110603485.0
7680.0,661.0,346.0,0.0954542516652548,,0.005152646161279623,0.005152646161279623,3.4058991126058307,-1.7828155718027494,1.6230835408030813,163993812.0,-85842449.0,78151363.0
7685.0,202.0,317.0,0.09418314965076263,,0.0045670912383460075,0.0045670912383460075,0.9225524301458935,-1.4477679225556843,-0.5252154924097908,42704574.0,-67016584.0,-24312010.0
