ts_et,spot,expiry,strike,right,bid,ask
2026-09-03 09:30:38,7700.65,20260903,7700.0,C,12.7,12.9
2026-09-03 09:30:38,7700.65,20260903,7705.0,P,14.9,15.1
2026-09-03 09:30:38,7700.65,20260903,7705.0,C,9.9,10.1
2026-09-03 09:30:38,7700.65,20260903,7710.0,P,17.8,18.0
2026-09-03 09:30:38,7700.65,20260903,7710.0,C,7.8,8.0
2026-09-03 09:30:38,7700.65,20260903,7715.0,P,20.8,21.2
2026-09-03 09:30:38,7700.65,20260903,7715.0,C,5.9,6.1
2026-09-03 09:30:38,7700.65,20260903,7720.0,P,24.3,24.7
2026-09-03 09:30:38,7700.65,20260903,7720.0,C,4.4,4.5
2026-09-03 09:30:38,7700.65,20260903,7725.0,P,28.1,28.5
2026-09-03 09:30:38,7700.65,20260903,7725.0,C,3.2,3.3
2026-09-03 09:30:38,7700.65,20260903,7730.0,P,31.9,32.6
2026-09-03 09:30:38,7700.65,20260903,7730.0,C,2.3,2.35
2026-09-03 09:30:38,7700.65,20260903,7735.0,P,36.3,37.1
2026-09-03 09:30:38,7700.65,20260903,7735.0,C,1.6,1.65
2026-09-03 09:30:38,7700.65,20260903,7740.0,P,40.8,41.6
2026-09-03 09:30:38,7700.65,20260903,7740.0,C,1.1,1.2
2026-09-03 09:30:38,7700.65,20260903,7745.0,P,44.9,46.1
2026-09-03 09:30:38,7700.65,20260903,7745.0,C,0.8,0.9
2026-09-03 09:30:38,7700.65,20260903,7750.0,P,49.8,50.7
2026-09-03 09:30:38,7700.65,20260903,7750.0,C,0.55,0.65
2026-09-03 09:30:38,7700.65,20260903,7755.0,P,54.6,55.7
2026-09-03 09:30:38,7700.65,20260903,7755.0,C,0.4,0.5
2026-09-03 09:30:38,7700.65,20260903,7760.0,P,59.4,60.6
2026-09-03 09:30:38,7700.65,20260903,7760.0,C,0.3,0.35
2026-09-03 09:30:38,7700.65,20260903,7765.0,P,64.3,65.5
2026-09-03 09:30:38,7700.65,20260903,7765.0,C,0.2,0.3
2026-09-03 09:30:38,7700.65,20260903,7770.0,P,69.2,70.4
2026-09-03 09:30:38,7700.65,20260903,7770.0,C,0.15,0.25
2026-09-03 09:30:38,7700.65,20260903,7775.0,P,74.1,75.3
2026-09-03 09:30:38,7700.65,20260903,7775.0,C,0.15,0.2
2026-09-03 09:30:38,7700.65,20260903,7780.0,P,79.1,80.3
2026-09-03 09:30:38,7700.65,20260903,7780.0,C,0.1,0.15
2026-09-03 09:30:38,7700.65,20260903,7785.0,P,83.9,84.9
2026-09-03 09:30:38,7700.65,20260903,7785.0,C,0.1,0.15
2026-09-03 09:30:38,7700.65,20260903,7790.0,P,88.7,89.9
2026-09-03 09:30:38,7700.65,20260903,7790.0,C,0.05,0.15
2026-09-03 09:30:38,7700.65,20260903,7795.0,P,93.8,94.9
2026-09-03 09:30:38,7700.65,20260903,7795.0,C,0.05,0.1
2026-09-03 09:30:47,7699.95,20260903,7565.0,P,0.2,0.25
2026-09-03 09:30:47,7699.95,20260903,7565.0,C,134.8,136.6
2026-09-03 09:30:47,7699.95,20260903,7590.0,P,0.3,0.35
2026-09-03 09:30:47,7699.95,20260903,7590.0,C,109.9,111.8
2026-09-03 09:30:47,7699.95,20260903,7605.0,P,0.45,0.5
2026-09-03 09:30:47,7699.95,20260903,7605.0,C,95.6,96.6
2026-09-03 09:30:47,7699.95,20260903,7610.0,P,0.5,0.55
2026-09-03 09:30:47,7699.95,20260903,7610.0,C,90.6,91.7
2026-09-03 09:30:47,7699.95,20260903,7615.0,P,0.6,0.65
2026-09-03 09:30:47,7699.95,20260903,7615.0,C,85.7,86.8
2026-09-03 09:30:47,7699.95,20260903,7620.0,P,0.7,0.75
2026-09-03 09:30:47,7699.95,20260903,7620.0,C,80.8,81.9
2026-09-03 09:30:47,7699.95,20260903,7625.0,P,0.8,0.9
2026-09-03 09:30:47,7699.95,20260903,7625.0,C,76.0,77.0
2026-09-03 09:30:47,7699.95,20260903,7630.0,P,0.95,1.05
2026-09-03 09:30:47,7699.95,20260903,7630.0,C,71.1,72.1
2026-09-03 09:30:47,7699.95,20260903,7635.0,P,1.15,1.2
2026-09-03 09:30:47,7699.95,20260903,7635.0,C,66.3,67.3
2026-09-03 09:30:47,7699.95,20260903,7640.0,P,1.35,1.45
2026-09-03 09:30:47,7699.95,20260903,7640.0,C,61.5,62.5
2026-09-03 09:30:47,7699.95,20260903,7645.0,P,1.65,1.7
2026-09-03 09:30:47,7699.95,20260903,7645.0,C,56.8,57.8
2026-09-03 09:30:47,7699.95,20260903,7650.0,P,1.95,2.05
2026-09-03 09:30:47,7699.95,20260903,7650.0,C,52.1,52.6
2026-09-03 09:30:47,7699.95,20260903,7655.0,P,2.35,2.45
2026-09-03 09:30:47,7699.95,20260903,7655.0,C,47.5,48.4
2026-09-03 09:30:47,7699.95,20260903,7660.0,P,2.85,2.9
2026-09-03 09:30:47,7699.95,20260903,7660.0,C,42.9,43.8
2026-09-03 09:30:47,7699.95,20260903,7665.0,P,3.4,3.5
2026-09-03 09:30:47,7699.95,20260903,7665.0,C,38.5,39.2
2026-09-03 09:30:47,7699.95,20260903,7670.0,P,4.1,4.3
2026-09-03 09:30:47,7699.95,20260903,7670.0,C,33.9,34.5
2026-09-03 09:30:47,7699.95,20260903,7675.0,P,5.0,5.1
2026-09-03 09:30:47,7699.95,20260903,7675.0,C,29.8,30.3
2026-09-03 09:30:47,7699.95,20260903,7680.0,P,6.0,6.2
2026-09-03 09:30:47,7699.95,20260903,7680.0,C,25.8,26.3
2026-09-03 09:30:47,7699.95,20260903,7685.0,P,7.3,7.4
2026-09-03 09:30:47,7699.95,20260903,7685.0,C,22.2,22.5
2026-09-03 09:30:47,7699.95,20260903,7690.0,P,8.7,8.9
2026-09-03 09:30:47,7699.95,20260903,7690.0,C,18.6,19.0
2026-09-03 09:30:47,7699.95,20260903,7695.0,P,10.7,11.0
2026-09-03 09:30:47,7699.95,20260903,7695.0,C,15.2,15.5
2026-09-03 09:30:47,7699.95,20260903,7700.0,P,12.8,13.0
2026-09-03 09:30:47,7699.95,20260903,7700.0,C,12.3,12.6
2026-09-03 09:30:47,7699.95,20260903,7705.0,P,15.2,15.5
2026-09-03 09:30:47,7699.95,20260903,7705.0,C,9.8,10.0
2026-09-03 09:30:47,7699.95,20260903,7710.0,P,17.7,18.0
2026-09-03 09:30:47,7699.95,20260903,7710.0,C,7.8,8.0
2026-09-03 09:30:47,7699.95,20260903,7715.0,P,20.8,21.2
2026-09-03 09:30:47,7699.95,20260903,7715.0,C,5.9,6.0
2026-09-03 09:30:47,7699.95,20260903,7720.0,P,24.3,24.8
2026-09-03 09:30:47,7699.95,20260903,7720.0,C,4.4,4.5
2026-09-03 09:30:47,7699.95,20260903,7725.0,P,28.1,28.7
2026-09-03 09:30:47,7699.95,20260903,7725.0,C,3.2,3.3
2026-09-03 09:30:47,7699.95,20260903,7730.0,P,32.0,32.7
2026-09-03 09:30:47,7699.95,20260903,7730.0,C,2.25,2.35
2026-09-03 09:30:47,7699.95,20260903,7735.0,P,36.3,37.1
2026-09-03 09:30:47,7699.95,20260903,7735.0,C,1.65,1.7
2026-09-03 09:30:47,7699.95,20260903,7740.0,P,40.4,41.3
2026-09-03 09:30:47,7699.95,20260903,7740.0,C,1.1,1.2
2026-09-03 09:30:47,7699.95,20260903,7745.0,P,44.8,46.2
2026-09-03 09:30:47,7699.95,20260903,7745.0,C,0.8,0.85
2026-09-03 09:30:47,7699.95,20260903,7750.0,P,50.1,50.9
2026-09-03 09:30:47,7699.95,20260903,7750.0,C,0.55,0.65
2026-09-03 09:30:47,7699.95,20260903,7755.0,P,54.3,55.8
2026-09-03 09:30:47,7699.95,20260903,7755.0,C,0.4,0.5
2026-09-03 09:30:47,7699.95,20260903,7760.0,P,59.2,60.7
2026-09-03 09:30:47,7699.95,20260903,7760.0,C,0.3,0.35
2026-09-03 09:30:47,7699.95,20260903,7765.0,P,60.4,65.6
2026-09-03 09:30:47,7699.95,20260903,7765.0,C,0.25,0.3
2026-09-03 09:30:47,7699.95,20260903,7770.0,P,65.7,70.6
2026-09-03 09:30:47,7699.95,20260903,7770.0,C,0.2,0.25
2026-09-03 09:30:47,7699.95,20260903,7775.0,P,70.3,75.5
2026-09-03 09:30:47,7699.95,20260903,7775.0,C,0.15,0.2
2026-09-03 09:30:47,7699.95,20260903,7780.0,P,79.2,80.5
2026-09-03 09:30:47,7699.95,20260903,7780.0,C,0.1,0.15
2026-09-03 09:30:47,7699.95,20260903,7785.0,P,84.2,85.4
2026-09-03 09:30:47,7699.95,20260903,7785.0,C,0.1,0.15
2026-09-03 09:30:47,7699.95,20260903,7790.0,P,89.2,90.4
2026-09-03 09:30:47,7699.95,20260903,7790.0,C,0.05,0.15
2026-09-03 09:30:47,7699.95,20260903,7795.0,P,94.2,95.4
2026-09-03 09:30:47,7699.95,20260903,7795.0,C,0.05,0.1
2026-09-03 09:30:57,7699.3,20260903,7565.0,P,0.2,0.25
2026-09-03 09:30:57,7699.3,20260903,7565.0,C,131.4,141.4
2026-09-03 09:30:57,7699.3,20260903,7590.0,P,0.3,0.4
2026-09-03 09:30:57,7699.3,20260903,7590.0,C,109.1,110.5
2026-09-03 09:30:57,7699.3,20260903,7605.0,P,0.45,0.5
2026-09-03 09:30:57,7699.3,20260903,7605.0,C,94.6,95.6
2026-09-03 09:30:57,7699.3,20260903,7610.0,P,0.55,0.6
2026-09-03 09:30:57,7699.3,20260903,7610.0,C,89.6,90.7
2026-09-03 09:30:57,7699.3,20260903,7615.0,P,0.6,0.65
2026-09-03 09:30:57,7699.3,20260903,7615.0,C,84.7,85.8
2026-09-03 09:30:57,7699.3,20260903,7620.0,P,0.7,0.75
2026-09-03 09:30:57,7699.3,20260903,7620.0,C,79.8,80.9
2026-09-03 09:30:57,7699.3,20260903,7625.0,P,0.85,0.9
2026-09-03 09:30:57,7699.3,20260903,7625.0,C,75.0,76.0
2026-09-03 09:30:57,7699.3,20260903,7630.0,P,1.0,1.05
2026-09-03 09:30:57,7699.3,20260903,7630.0,C,70.1,71.1
2026-09-03 09:30:57,7699.3,20260903,7635.0,P,1.2,1.25
2026-09-03 09:30:57,7699.3,20260903,7635.0,C,65.3,66.3
2026-09-03 09:30:57,7699.3,20260903,7640.0,P,1.45,1.5
2026-09-03 09:30:57,7699.3,20260903,7640.0,C,60.6,61.5
2026-09-03 09:30:57,7699.3,20260903,7645.0,P,1.7,1.75
2026-09-03 09:30:57,7699.3,20260903,7645.0,C,55.8,56.8
2026-09-03 09:30:57,7699.3,20260903,7650.0,P,2.05,2.1
2026-09-03 09:30:57,7699.3,20260903,7650.0,C,51.2,51.9
2026-09-03 09:30:57,7699.3,20260903,7655.0,P,2.45,2.55
2026-09-03 09:30:57,7699.3,20260903,7655.0,C,46.6,47.4
2026-09-03 09:30:57,7699.3,20260903,7660.0,P,2.95,3.1
2026-09-03 09:30:57,7699.3,20260903,7660.0,C,42.1,42.9
2026-09-03 09:30:57,7699.3,20260903,7665.0,P,3.5,3.7
2026-09-03 09:30:57,7699.3,20260903,7665.0,C,37.7,38.4
2026-09-03 09:30:57,7699.3,20260903,7670.0,P,4.3,4.4
2026-09-03 09:30:57,7699.3,20260903,7670.0,C,33.3,34.0
2026-09-03 09:30:57,7699.3,20260903,7675.0,P,5.1,5.3
2026-09-03 09:30:57,7699.3,20260903,7675.0,C,29.2,29.9
2026-09-03 09:30:57,7699.3,20260903,7680.0,P,6.2,6.4
2026-09-03 09:30:57,7699.3,20260903,7680.0,C,25.3,25.9
2026-09-03 09:30:57,7699.3,20260903,7685.0,P,7.4,7.6
2026-09-03 09:30:57,7699.3,20260903,7685.0,C,21.7,22.0
2026-09-03 09:30:57,7699.3,20260903,7690.0,P,9.0,9.2
2026-09-03 09:30:57,7699.3,20260903,7690.0,C,18.2,18.5
2026-09-03 09:30:57,7699.3,20260903,7695.0,P,10.5,10.7
2026-09-03 09:30:57,7699.3,20260903,7695.0,C,15.6,15.8
2026-09-03 09:30:57,7699.3,20260903,7700.0,P,12.5,12.7
2026-09-03 09:30:57,7699.3,20260903,7700.0,C,12.7,12.9
2026-09-03 09:30:57,7699.3,20260903,7705.0,P,14.8,15.1
2026-09-03 09:30:57,7699.3,20260903,7705.0,C,10.1,10.3
2026-09-03 09:30:57,7699.3,20260903,7710.0,P,18.2,18.5
2026-09-03 09:30:57,7699.3,20260903,7710.0,C,7.5,7.7
2026-09-03 09:30:57,7699.3,20260903,7715.0,P,21.4,21.7
2026-09-03 09:30:57,7699.3,20260903,7715.0,C,5.7,5.9
2026-09-03 09:30:57,7699.3,20260903,7720.0,P,24.7,25.3
2026-09-03 09:30:57,7699.3,20260903,7720.0,C,4.2,4.4
2026-09-03 09:30:57,7699.3,20260903,7725.0,P,28.5,29.2
2026-09-03 09:30:57,7699.3,20260903,7725.0,C,3.0,3.2
2026-09-03 09:30:57,7699.3,20260903,7730.0,P,32.6,33.3
2026-09-03 09:30:57,7699.3,20260903,7730.0,C,2.2,2.3
2026-09-03 09:30:57,7699.3,20260903,7735.0,P,36.9,37.7
2026-09-03 09:30:57,7699.3,20260903,7735.0,C,1.55,1.65
2026-09-03 09:30:57,7699.3,20260903,7740.0,P,41.2,42.3
2026-09-03 09:30:57,7699.3,20260903,7740.0,C,1.1,1.15
2026-09-03 09:30:57,7699.3,20260903,7745.0,P,45.1,46.2
2026-09-03 09:30:57,7699.3,20260903,7745.0,C,0.8,0.9
2026-09-03 09:30:57,7699.3,20260903,7750.0,P,49.8,51.0
2026-09-03 09:30:57,7699.3,20260903,7750.0,C,0.55,0.65
2026-09-03 09:30:57,7699.3,20260903,7755.0,P,54.7,55.7
2026-09-03 09:30:57,7699.3,20260903,7755.0,C,0.4,0.5
2026-09-03 09:30:57,7699.3,20260903,7760.0,P,59.6,60.7
2026-09-03 09:30:57,7699.3,20260903,7760.0,C,0.3,0.35
2026-09-03 09:30:57,7699.3,20260903,7765.0,P,64.5,65.7
2026-09-03 09:30:57,7699.3,20260903,7765.0,C,0.25,0.3
2026-09-03 09:30:57,7699.3,20260903,7770.0,P,69.5,70.6
2026-09-03 09:30:57,7699.3,20260903,7770.0,C,0.2,0.25
2026-09-03 09:30:57,7699.3,20260903,7775.0,P,74.3,75.3
2026-09-03 09:30:57,7699.3,20260903,7775.0,C,0.15,0.2
2026-09-03 09:30:57,7699.3,20260903,7780.0,P,79.2,80.3
2026-09-03 09:30:57,7699.3,20260903,7780.0,C,0.1,0.15
2026-09-03 09:30:57,7699.3,20260903,7785.0,P,84.2,85.3
2026-09-03 09:30:57,7699.3,20260903,7785.0,C,0.1,0.15
2026-09-03 09:30:57,7699.3,20260903,7790.0,P,89.1,90.2
2026-09-03 09:30:57,7699.3,20260903,7790.0,C,0.05,0.15
2026-09-03 09:30:57,7699.3,20260903,7795.0,P,94.2,95.2
2026-09-03 09:30:57,7699.3,20260903,7795.0,C,0.05,0.1
2026-09-03 09:31:07,7699.45,20260903,7565.0,P,0.2,0.25
2026-09-03 09:31:07,7699.45,20260903,7565.0,C,131.4,141.4
2026-09-03 09:31:07,7699.45,20260903,7590.0,P,0.3,0.35
2026-09-03 09:31:07,7699.45,20260903,7590.0,C,110.0,111.2
2026-09-03 09:31:07,7699.45,20260903,7605.0,P,0.45,0.5
2026-09-03 09:31:07,7699.45,20260903,7605.0,C,95.3,96.3
2026-09-03 09:31:07,7699.45,20260903,7610.0,P,0.5,0.55
2026-09-03 09:31:07,7699.45,20260903,7610.0,C,90.3,91.4
2026-09-03 09:31:07,7699.45,20260903,7615.0,P,0.6,0.65
2026-09-03 09:31:07,7699.45,20260903,7615.0,C,85.4,86.5
2026-09-03 09:31:07,7699.45,20260903,7620.0,P,0.7,0.75
2026-09-03 09:31:07,7699.45,20260903,7620.0,C,80.5,81.2
2026-09-03 09:31:07,7699.45,20260903,7625.0,P,0.8,0.85
2026-09-03 09:31:07,7699.45,20260903,7625.0,C,75.6,76.7
2026-09-03 09:31:07,7699.45,20260903,7630.0,P,0.95,1.0
2026-09-03 09:31:07,7699.45,20260903,7630.0,C,70.8,71.9
2026-09-03 09:31:07,7699.45,20260903,7635.0,P,1.15,1.2
2026-09-03 09:31:07,7699.45,20260903,7635.0,C,66.0,67.0
2026-09-03 09:31:07,7699.45,20260903,7640.0,P,1.35,1.45
2026-09-03 09:31:07,7699.45,20260903,7640.0,C,60.9,61.9
2026-09-03 09:31:07,7699.45,20260903,7645.0,P,1.65,1.7
2026-09-03 09:31:07,7699.45,20260903,7645.0,C,56.3,57.2
2026-09-03 09:31:07,7699.45,20260903,7650.0,P,1.95,2.05
2026-09-03 09:31:07,7699.45,20260903,7650.0,C,51.5,52.3
2026-09-03 09:31:07,7699.45,20260903,7655.0,P,2.35,2.45
2026-09-03 09:31:07,7699.45,20260903,7655.0,C,46.9,47.9
2026-09-03 09:31:07,7699.45,20260903,7660.0,P,2.85,2.95
2026-09-03 09:31:07,7699.45,20260903,7660.0,C,42.6,43.2
2026-09-03 09:31:07,7699.45,20260903,7665.0,P,3.4,3.5
2026-09-03 09:31:07,7699.45,20260903,7665.0,C,38.2,38.8
2026-09-03 09:31:07,7699.45,20260903,7670.0,P,4.2,4.3
2026-09-03 09:31:07,7699.45,20260903,7670.0,C,33.1,33.8
2026-09-03 09:31:07,7699.45,20260903,7675.0,P,5.1,5.2
2026-09-03 09:31:07,7699.45,20260903,7675.0,C,29.0,29.7
2026-09-03 09:31:07,7699.45,20260903,7680.0,P,6.1,6.3
2026-09-03 09:31:07,7699.45,20260903,7680.0,C,25.1,25.7
2026-09-03 09:31:07,7699.45,20260903,7685.0,P,7.4,7.6
2026-09-03 09:31:07,7699.45,20260903,7685.0,C,21.5,21.8
2026-09-03 09:31:07,7699.45,20260903,7690.0,P,9.0,9.1
2026-09-03 09:31:07,7699.45,20260903,7690.0,C,18.1,18.4
2026-09-03 09:31:07,7699.45,20260903,7695.0,P,10.3,10.5
2026-09-03 09:31:07,7699.45,20260903,7695.0,C,15.0,15.3
2026-09-03 09:31:07,7699.45,20260903,7700.0,P,12.4,12.5
2026-09-03 09:31:07,7699.45,20260903,7700.0,C,12.2,12.4
2026-09-03 09:31:07,7699.45,20260903,7705.0,P,14.9,15.0
2026-09-03 09:31:07,7699.45,20260903,7705.0,C,9.5,9.7
2026-09-03 09:31:07,7699.45,20260903,7710.0,P,18.2,18.5
2026-09-03 09:31:07,7699.45,20260903,7710.0,C,7.4,7.6
2026-09-03 09:31:07,7699.45,20260903,7715.0,P,21.2,21.5
2026-09-03 09:31:07,7699.45,20260903,7715.0,C,5.6,5.8
2026-09-03 09:31:07,7699.45,20260903,7720.0,P,24.5,25.2
2026-09-03 09:31:07,7699.45,20260903,7720.0,C,4.1,4.3
2026-09-03 09:31:07,7699.45,20260903,7725.0,P,28.4,29.1
2026-09-03 09:31:07,7699.45,20260903,7725.0,C,3.0,3.1
2026-09-03 09:31:07,7699.45,20260903,7730.0,P,32.4,33.2
2026-09-03 09:31:07,7699.45,20260903,7730.0,C,2.2,2.25
2026-09-03 09:31:07,7699.45,20260903,7735.0,P,36.8,37.6
2026-09-03 09:31:07,7699.45,20260903,7735.0,C,1.55,1.6
2026-09-03 09:31:07,7699.45,20260903,7740.0,P,41.3,42.3
2026-09-03 09:31:07,7699.45,20260903,7740.0,C,1.05,1.15
2026-09-03 09:31:07,7699.45,20260903,7745.0,P,44.8,45.9
2026-09-03 09:31:07,7699.45,20260903,7745.0,C,0.8,0.85
2026-09-03 09:31:07,7699.45,20260903,7750.0,P,49.6,50.7
2026-09-03 09:31:07,7699.45,20260903,7750.0,C,0.55,0.6
2026-09-03 09:31:07,7699.45,20260903,7755.0,P,54.4,55.5
2026-09-03 09:31:07,7699.45,20260903,7755.0,C,0.4,0.45
2026-09-03 09:31:07,7699.45,20260903,7760.0,P,59.3,60.4
2026-09-03 09:31:07,7699.45,20260903,7760.0,C,0.3,0.35
2026-09-03 09:31:07,7699.45,20260903,7765.0,P,64.2,65.3
2026-09-03 09:31:07,7699.45,20260903,7765.0,C,0.2,0.3
2026-09-03 09:31:07,7699.45,20260903,7770.0,P,69.0,70.3
2026-09-03 09:31:07,7699.45,20260903,7770.0,C,0.15,0.2
2026-09-03 09:31:07,7699.45,20260903,7775.0,P,74.1,75.2
2026-09-03 09:31:07,7699.45,20260903,7775.0,C,0.1,0.2
2026-09-03 09:31:07,7699.45,20260903,7780.0,P,79.1,80.2
2026-09-03 09:31:07,7699.45,20260903,7780.0,C,0.1,0.15
2026-09-03 09:31:07,7699.45,20260903,7785.0,P,84.1,85.2
2026-09-03 09:31:07,7699.45,20260903,7785.0,C,0.1,0.15
2026-09-03 09:31:07,7699.45,20260903,7790.0,P,89.1,90.1
2026-09-03 09:31:07,7699.45,20260903,7790.0,C,0.05,0.1
2026-09-03 09:31:07,7699.45,20260903,7795.0,P,94.1,95.2
2026-09-03 09:31:07,7699.45,20260903,7795.0,C,0.05,0.1
2026-09-03 09:31:17,7698.9,20260903,7565.0,P,0.2,0.25
2026-09-03 09:31:17,7698.9,20260903,7565.0,C,134.6,136.4
2026-09-03 09:31:17,7698.9,20260903,7590.0,P,0.25,0.35
2026-09-03 09:31:17,7698.9,20260903,7590.0,C,110.1,111.4
2026-09-03 09:31:17,7698.9,20260903,7605.0,P,0.4,0.45
2026-09-03 09:31:17,7698.9,20260903,7605.0,C,95.3,96.1
2026-09-03 09:31:17,7698.9,20260903,7610.0,P,0.45,0.5
2026-09-03 09:31:17,7698.9,20260903,7610.0,C,90.4,91.2
2026-09-03 09:31:17,7698.9,20260903,7615.0,P,0.55,0.6
2026-09-03 09:31:17,7698.9,20260903,7615.0,C,85.5,86.3
2026-09-03 09:31:17,7698.9,20260903,7620.0,P,0.6,0.65
2026-09-03 09:31:17,7698.9,20260903,7620.0,C,80.7,81.3
2026-09-03 09:31:17,7698.9,20260903,7625.0,P,0.7,0.8
2026-09-03 09:31:17,7698.9,20260903,7625.0,C,75.8,76.4
2026-09-03 09:31:17,7698.9,20260903,7630.0,P,0.85,0.9
2026-09-03 09:31:17,7698.9,20260903,7630.0,C,70.9,71.5
2026-09-03 09:31:17,7698.9,20260903,7635.0,P,1.0,1.1
2026-09-03 09:31:17,7698.9,20260903,7635.0,C,66.1,66.7
2026-09-03 09:31:17,7698.9,20260903,7640.0,P,1.25,1.3
2026-09-03 09:31:17,7698.9,20260903,7640.0,C,61.3,61.9
2026-09-03 09:31:17,7698.9,20260903,7645.0,P,1.45,1.55
2026-09-03 09:31:17,7698.9,20260903,7645.0,C,56.5,57.1
2026-09-03 09:31:17,7698.9,20260903,7650.0,P,1.75,1.85
2026-09-03 09:31:17,7698.9,20260903,7650.0,C,51.9,52.4
2026-09-03 09:31:17,7698.9,20260903,7655.0,P,2.15,2.2
2026-09-03 09:31:17,7698.9,20260903,7655.0,C,46.9,47.6
2026-09-03 09:31:17,7698.9,20260903,7660.0,P,2.65,2.7
2026-09-03 09:31:17,7698.9,20260903,7660.0,C,42.4,43.1
2026-09-03 09:31:17,7698.9,20260903,7665.0,P,3.2,3.4
2026-09-03 09:31:17,7698.9,20260903,7665.0,C,38.0,38.7
2026-09-03 09:31:17,7698.9,20260903,7670.0,P,3.8,4.0
2026-09-03 09:31:17,7698.9,20260903,7670.0,C,33.7,34.0
2026-09-03 09:31:17,7698.9,20260903,7675.0,P,4.7,4.8
2026-09-03 09:31:17,7698.9,20260903,7675.0,C,29.5,29.8
2026-09-03 09:31:17,7698.9,20260903,7680.0,P,5.7,5.9
2026-09-03 09:31:17,7698.9,20260903,7680.0,C,25.6,25.8
2026-09-03 09:31:17,7698.9,20260903,7685.0,P,6.9,7.1
2026-09-03 09:31:17,7698.9,20260903,7685.0,C,21.8,22.0
2026-09-03 09:31:17,7698.9,20260903,7690.0,P,8.4,8.6
2026-09-03 09:31:17,7698.9,20260903,7690.0,C,18.3,18.5
2026-09-03 09:31:17,7698.9,20260903,7695.0,P,10.5,10.6
2026-09-03 09:31:17,7698.9,20260903,7695.0,C,14.6,14.7
2026-09-03 09:31:17,7698.9,20260903,7700.0,P,12.7,12.8
2026-09-03 09:31:17,7698.9,20260903,7700.0,C,11.7,11.9
2026-09-03 09:31:17,7698.9,20260903,7705.0,P,15.2,15.3
2026-09-03 09:31:17,7698.9,20260903,7705.0,C,9.2,9.3
2026-09-03 09:31:17,7698.9,20260903,7710.0,P,17.6,17.7
2026-09-03 09:31:17,7698.9,20260903,7710.0,C,7.5,7.6
2026-09-03 09:31:17,7698.9,20260903,7715.0,P,20.7,20.9
