time,year,rev,side,R,tick_fav,confirm_bar,breadth_agree,breadth_slope,trin_exhaust,vix_gate,score
2022-01-26 09:15:00,2022,IB,-1,-0.17857142857142858,False,False,False,False,False,True,0
2022-01-26 09:30:00,2022,Trap,-1,-1.0,False,False,False,True,False,True,0
2022-01-26 09:45:00,2022,IB,-1,-1.0,False,False,False,True,False,True,0
2022-01-26 11:15:00,2022,IB,1,-1.0,False,False,True,False,False,False,1
2022-01-26 12:05:00,2022,Trap,-1,-1.0,False,False,False,True,False,True,0
2022-01-26 13:15:00,2022,IB,-1,2.0,False,False,False,True,False,True,0
2022-01-26 13:50:00,2022,BO,-1,-0.3859060402684564,False,False,False,True,False,True,0
2022-01-26 14:30:00,2022,Trap,1,1.154320987654321,False,False,False,False,False,False,0
2022-01-27 08:50:00,2022,BO,1,-1.0,False,False,True,False,False,False,1
2022-01-27 10:00:00,2022,IB,1,-1.0,False,False,True,False,False,False,1
2022-01-27 11:15:00,2022,BO,-1,2.0,False,False,False,True,False,True,0
2022-01-27 12:05:00,2022,Trap,-1,0.4625,False,False,True,True,False,True,1
2022-01-27 12:25:00,2022,OB,-1,-1.0,False,False,True,True,False,True,1
2022-01-27 13:05:00,2022,BO,1,-1.0,False,False,False,True,False,False,0
2022-01-27 13:45:00,2022,IB,1,-1.0,False,False,False,False,False,False,0
2022-01-27 13:55:00,2022,Trap,-1,-1.0,False,False,True,False,False,True,1
2022-01-27 14:05:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-01-27 14:15:00,2022,Trap,-1,-1.0,False,False,True,True,False,True,1
2022-01-28 08:40:00,2022,OB,-1,-1.0,False,False,True,False,False,True,1
2022-01-28 11:00:00,2022,OB,1,-1.0,False,False,True,True,False,False,1
2022-01-28 11:55:00,2022,OB,-1,-1.0,False,False,True,True,False,True,1
2022-01-28 12:10:00,2022,BO,1,-1.0,False,False,False,True,False,False,0
2022-01-28 12:35:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-01-28 14:25:00,2022,BO,1,2.0,False,False,True,True,False,False,1
2022-01-31 10:25:00,2022,IB,-1,-1.0,False,False,False,True,False,True,0
2022-01-31 10:50:00,2022,IB,1,1.425,False,False,True,False,False,False,1
2022-01-31 14:15:00,2022,BO,-1,-1.0,False,False,False,True,False,True,0
2022-01-31 15:05:00,2022,Trap,-1,-1.1607142857142858,False,False,False,False,False,True,0
2022-02-01 08:45:00,2022,Trap,-1,-0.5466666666666666,False,False,False,False,False,True,0
2022-02-01 09:15:00,2022,Trap,1,0.42857142857142855,False,False,True,True,False,False,1
2022-02-01 10:25:00,2022,IB,-1,-1.0,False,False,False,False,False,True,0
2022-02-01 12:00:00,2022,IB,1,0.0,False,False,True,True,False,False,1
2022-02-01 14:50:00,2022,IB,1,1.6111111111111112,False,False,True,True,False,False,1
2022-02-02 08:50:00,2022,BO,-1,-0.010869565217391304,False,False,True,False,False,True,1
2022-02-02 09:45:00,2022,OB,1,-1.0,False,False,False,True,False,False,0
2022-02-02 12:25:00,2022,Trap,-1,-1.0,False,False,True,False,False,True,1
2022-02-02 12:50:00,2022,Trap,-1,-1.0,False,False,True,False,False,True,1
2022-02-02 13:15:00,2022,IB,-1,-1.0,False,False,True,False,False,True,1
2022-02-02 13:35:00,2022,Trap,1,-1.0,False,False,False,False,False,False,0
2022-02-02 14:20:00,2022,Trap,1,-1.0,False,False,True,True,False,False,1
2022-02-02 14:30:00,2022,IB,-1,-1.0,False,False,True,False,False,True,1
2022-02-02 15:05:00,2022,Trap,-1,2.0,False,False,False,False,False,True,0
2022-02-03 09:50:00,2022,Trap,-1,-1.0,False,False,True,True,False,True,1
2022-02-03 10:10:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-02-03 10:25:00,2022,IB,-1,2.0,False,False,True,True,False,True,1
2022-02-03 10:55:00,2022,Trap,-1,2.0,False,False,True,True,False,True,1
2022-02-03 11:15:00,2022,IB,1,-1.0,False,False,False,False,False,False,0
2022-02-03 13:05:00,2022,Trap,1,-1.0,False,False,False,False,False,False,0
2022-02-03 13:15:00,2022,Trap,-1,2.0,False,False,True,False,False,True,1
2022-02-03 13:30:00,2022,OB,-1,2.0,False,False,True,True,False,True,1
2022-02-03 13:45:00,2022,OB,-1,-1.0,False,False,True,True,False,True,1
2022-02-03 15:05:00,2022,BO,1,-1.031055900621118,False,False,False,False,False,False,0
2022-02-04 08:45:00,2022,Trap,1,-1.0,False,False,True,False,False,False,1
2022-02-04 09:30:00,2022,BO,-1,-0.5188679245283019,False,False,False,False,True,True,1
2022-02-04 12:05:00,2022,OB,1,1.1111111111111112,False,False,True,True,False,False,1
2022-02-04 13:20:00,2022,OB,-1,-1.0,False,False,False,True,False,True,0
2022-02-04 14:45:00,2022,BO,-1,1.4202898550724639,False,False,False,True,False,True,0
2022-02-07 08:50:00,2022,Trap,-1,-1.0,False,False,False,False,False,True,0
2022-02-07 09:45:00,2022,IB,-1,2.0,False,False,False,False,False,True,0
2022-02-07 10:10:00,2022,OB,-1,0.13725490196078433,False,False,False,True,False,True,0
2022-02-07 12:50:00,2022,Trap,-1,-1.0,False,False,False,False,False,True,0
2022-02-07 13:00:00,2022,IB,1,-1.0,False,False,True,True,False,False,1
2022-02-07 14:25:00,2022,IB,-1,2.0,False,False,False,True,False,True,0
2022-02-08 09:30:00,2022,IB,-1,-1.0,False,False,True,False,False,True,1
2022-02-08 10:35:00,2022,IB,1,0.7105263157894737,False,False,True,True,False,False,1
2022-02-08 11:10:00,2022,Trap,-1,-1.0,False,False,False,False,False,True,0
2022-02-08 11:25:00,2022,Trap,1,2.0,False,False,True,True,False,False,1
2022-02-08 11:50:00,2022,Trap,-1,2.0,False,False,False,False,False,True,0
2022-02-08 12:35:00,2022,Trap,1,-1.0,False,False,True,True,False,False,1
2022-02-08 14:10:00,2022,Trap,1,2.0,False,False,True,True,False,False,1
2022-02-08 14:35:00,2022,Trap,1,4.769230769230769,False,False,True,True,False,False,1
2022-02-08 14:55:00,2022,Trap,1,3.0,False,False,True,True,False,False,1
2022-02-09 09:10:00,2022,BO,1,-1.0,False,False,True,True,False,False,1
2022-02-09 09:20:00,2022,BO,-1,-1.0,False,False,False,False,False,True,0
2022-02-09 09:35:00,2022,BO,1,-0.45614035087719296,False,False,True,True,False,False,1
2022-02-09 10:15:00,2022,BO,-1,-0.18181818181818182,False,False,False,True,False,True,0
2022-02-09 13:55:00,2022,BO,-1,2.0,False,False,False,True,False,True,0
2022-02-09 14:45:00,2022,Trap,-1,-1.0,False,False,False,False,False,True,0
2022-02-10 08:40:00,2022,Trap,1,0.4772727272727273,False,False,False,False,False,False,0
2022-02-10 10:35:00,2022,Trap,-1,-1.0,False,False,False,True,True,True,1
2022-02-10 10:50:00,2022,BO,1,-1.0,False,False,True,True,False,False,1
2022-02-10 11:50:00,2022,Trap,-1,1.32,False,False,False,True,False,True,0
2022-02-10 13:20:00,2022,BO,-1,-1.0,False,False,True,True,False,True,1
2022-02-10 14:35:00,2022,Trap,-1,-0.3815789473684211,False,False,True,True,False,True,1
2022-02-10 14:50:00,2022,BO,-1,-1.0,False,False,True,True,False,True,1
2022-02-10 15:00:00,2022,OB,1,0.0,False,False,False,False,False,False,0
2022-02-11 09:00:00,2022,IB,-1,0.5102040816326531,False,False,False,False,False,True,0
2022-02-11 09:15:00,2022,Trap,-1,0.4166666666666667,False,False,False,False,False,True,0
2022-02-11 10:35:00,2022,BO,-1,2.0,False,False,False,True,False,True,0
2022-02-11 12:30:00,2022,IB,-1,2.0,False,False,True,True,False,True,1
2022-02-11 12:55:00,2022,Trap,1,-1.0,True,False,False,False,False,False,1
2022-02-11 13:20:00,2022,IB,1,-1.0,False,False,False,True,False,False,0
2022-02-11 13:30:00,2022,IB,-1,0.4392523364485981,False,False,True,False,False,True,1
2022-02-11 14:50:00,2022,Trap,1,-0.6186440677966102,False,False,False,True,False,False,0
2022-02-14 08:55:00,2022,Trap,1,-1.0,False,False,True,False,False,False,1
2022-02-14 09:05:00,2022,BO,-1,-0.6068376068376068,False,False,True,True,False,True,1
2022-02-14 11:30:00,2022,BO,1,-1.0,False,False,False,False,False,False,0
2022-02-14 11:40:00,2022,Trap,-1,-1.0,False,False,True,False,False,True,1
2022-02-14 11:50:00,2022,BO,1,-1.0,False,False,False,True,False,False,0
2022-02-14 12:55:00,2022,BO,-1,-1.0,False,False,True,True,False,True,1
2022-02-14 14:15:00,2022,Trap,1,3.676056338028169,False,False,False,True,False,False,0
2022-02-15 08:35:00,2022,Trap,1,0.0778688524590164,False,True,True,False,False,False,2
2022-02-15 11:10:00,2022,Trap,-1,2.0,False,False,False,False,False,True,0
2022-02-15 13:10:00,2022,OB,-1,-1.0,False,False,False,True,False,True,0
2022-02-15 13:20:00,2022,IB,1,-1.0,False,False,True,False,False,False,1
2022-02-15 14:40:00,2022,OB,-1,-1.0,False,False,False,True,False,True,0
2022-02-16 10:30:00,2022,Trap,1,-1.0,False,False,True,True,False,False,1
2022-02-16 12:55:00,2022,BO,1,-1.0,False,False,False,False,False,False,0
2022-02-16 13:25:00,2022,BO,1,-1.1037735849056605,False,False,True,True,False,False,1
2022-02-17 08:50:00,2022,OB,-1,0.12307692307692308,False,False,True,False,False,True,1
2022-02-17 10:50:00,2022,IB,1,-1.0,False,False,False,False,False,False,0
2022-02-17 11:00:00,2022,IB,-1,0.972972972972973,False,False,True,False,False,True,1
2022-02-17 12:25:00,2022,IB,-1,2.0,False,False,True,True,False,True,1
2022-02-17 12:35:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-02-17 13:10:00,2022,BO,-1,2.0,False,False,True,True,False,True,1
2022-02-17 13:25:00,2022,Trap,-1,2.0,False,False,True,True,False,True,1
2022-02-17 14:00:00,2022,BO,-1,2.0,False,False,True,True,False,True,1
2022-02-18 08:55:00,2022,Trap,1,-1.0,False,False,True,False,False,False,1
2022-02-18 10:05:00,2022,BO,-1,0.686046511627907,False,False,True,True,False,True,1
2022-02-18 10:50:00,2022,IB,-1,2.0,False,False,True,True,False,True,1
2022-02-18 12:20:00,2022,IB,-1,-1.0,False,False,True,True,False,True,1
2022-02-18 12:40:00,2022,IB,1,2.0,False,False,False,True,False,False,0
2022-02-18 13:20:00,2022,IB,1,2.0,False,False,False,True,False,False,0
2022-02-18 13:40:00,2022,Trap,-1,-1.0,False,False,True,False,False,True,1
2022-02-18 14:10:00,2022,Trap,-1,2.0,False,False,True,True,False,True,1
2022-02-18 14:45:00,2022,IB,1,-1.264367816091954,False,False,False,False,False,False,0
2022-02-21 09:50:00,2022,IB,-1,0.8833333333333333,False,False,False,False,False,True,0
2022-02-21 11:20:00,2022,OB,1,-1.0,False,False,False,False,False,False,0
2022-02-22 08:50:00,2022,BO,1,-0.6490066225165563,False,False,False,False,False,False,0
2022-02-22 12:20:00,2022,Trap,-1,-1.0,False,False,True,True,False,True,1
2022-02-22 12:45:00,2022,BO,-1,-1.0,False,False,True,True,False,True,1
2022-02-22 13:10:00,2022,BO,-1,-1.0,False,False,True,True,False,True,1
2022-02-22 15:05:00,2022,BO,1,0.4632352941176471,False,False,False,False,False,False,0
2022-02-23 09:25:00,2022,BO,-1,-0.6181818181818182,False,False,True,True,False,True,1
2022-02-23 09:45:00,2022,Trap,-1,-1.0,False,False,True,True,False,True,1
2022-02-23 10:55:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-02-23 11:55:00,2022,OB,-1,2.0,False,False,False,True,False,True,0
2022-02-23 12:30:00,2022,Trap,-1,-1.0,False,False,True,True,False,True,1
2022-02-23 14:30:00,2022,Trap,1,-1.0,False,False,False,False,False,False,0
2022-02-23 14:40:00,2022,IB,-1,6.030769230769231,False,False,True,False,False,True,1
2022-02-24 08:40:00,2022,Trap,1,1.255639097744361,False,False,False,False,False,False,0
2022-02-24 09:15:00,2022,Trap,1,-0.023255813953488372,False,False,False,True,False,False,0
2022-02-24 11:15:00,2022,BO,-1,-1.0,False,False,True,True,False,True,1
2022-02-24 12:10:00,2022,Trap,1,2.0,False,False,False,False,False,False,0
2022-02-24 12:40:00,2022,OB,1,2.0,False,False,False,True,False,False,0
2022-02-24 13:00:00,2022,Trap,-1,-1.0,False,False,True,False,False,True,1
2022-02-24 13:35:00,2022,OB,1,2.0,False,False,False,True,False,False,0
2022-02-24 14:55:00,2022,Trap,1,0.9320388349514563,False,False,True,True,False,False,1
2022-02-25 08:45:00,2022,Trap,-1,-1.0,False,False,False,False,False,True,0
2022-02-25 09:00:00,2022,Trap,-1,-1.0,False,False,False,False,False,True,0
2022-02-25 09:45:00,2022,Trap,1,2.0,False,False,True,True,False,False,1
2022-02-25 10:55:00,2022,BO,1,0.8214285714285714,False,False,True,True,False,False,1
2022-02-25 11:55:00,2022,OB,-1,-1.0,False,False,False,True,False,True,0
2022-02-25 12:20:00,2022,Trap,1,0.2962962962962963,False,False,True,False,False,False,1
2022-02-25 13:00:00,2022,IB,-1,-1.0,False,False,False,True,False,True,0
2022-02-25 14:45:00,2022,Trap,1,-4.410256410256411,False,False,True,True,False,False,1
2022-02-28 08:40:00,2022,Trap,1,2.0,False,False,False,False,False,False,0
2022-02-28 10:25:00,2022,BO,1,-1.0,False,False,True,True,False,False,1
2022-02-28 10:40:00,2022,Trap,-1,2.0,False,False,False,False,False,True,0
2022-02-28 11:10:00,2022,Trap,-1,2.0,False,False,True,True,False,True,1
2022-02-28 12:05:00,2022,BO,1,-1.0,False,False,False,False,False,False,0
2022-02-28 12:20:00,2022,Trap,-1,0.4383561643835616,False,False,True,False,False,True,1
2022-02-28 12:55:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-02-28 13:10:00,2022,BO,-1,-1.0,False,False,True,True,False,True,1
2022-02-28 14:25:00,2022,BO,1,-1.0,False,False,False,True,False,False,0
2022-02-28 14:35:00,2022,Trap,-1,-1.0,False,False,True,True,False,True,1
2022-02-28 14:50:00,2022,BO,1,0.4330708661417323,False,False,False,True,False,False,0
2022-03-01 09:20:00,2022,Trap,1,-1.0,False,False,False,False,False,False,0
2022-03-01 10:35:00,2022,BO,-1,1.0769230769230769,False,False,True,True,False,True,1
2022-03-01 11:20:00,2022,OB,1,-1.0,False,False,False,False,False,False,0
2022-03-01 11:50:00,2022,BO,1,-1.0,False,False,False,True,False,False,0
2022-03-01 12:10:00,2022,Trap,-1,2.0,False,False,True,False,False,True,1
2022-03-01 14:05:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-03-01 14:15:00,2022,Trap,-1,2.0,False,False,True,True,False,True,1
2022-03-01 15:00:00,2022,OB,1,0.7522123893805309,False,False,False,False,False,False,0
2022-03-02 08:50:00,2022,BO,1,-1.0,False,False,True,False,False,False,1
2022-03-02 09:00:00,2022,IB,-1,-1.0,False,False,False,False,False,True,0
2022-03-02 10:05:00,2022,IB,1,0.9719626168224299,False,False,True,False,False,False,1
2022-03-02 10:45:00,2022,BO,-1,-1.0,False,False,False,False,False,True,0
2022-03-02 12:35:00,2022,Trap,1,-1.0,False,False,True,True,False,False,1
2022-03-02 14:15:00,2022,IB,-1,-1.0,False,False,False,True,False,True,0
2022-03-02 15:00:00,2022,Trap,-1,-1.267605633802817,False,False,False,True,False,True,0
2022-03-03 08:45:00,2022,Trap,1,-1.0,False,False,False,False,False,False,0
2022-03-03 09:25:00,2022,BO,-1,0.6025641025641025,False,False,True,True,False,True,1
2022-03-03 09:40:00,2022,Trap,-1,-1.0,False,False,True,True,False,True,1
2022-03-03 10:25:00,2022,Trap,1,2.0,False,False,False,False,False,False,0
2022-03-03 14:20:00,2022,IB,1,-1.0,False,False,False,False,False,False,0
2022-03-03 14:55:00,2022,Trap,1,-2.923076923076923,False,False,False,True,False,False,0
2022-03-04 09:00:00,2022,Trap,1,-1.0,False,False,False,False,False,False,0
2022-03-04 09:10:00,2022,Trap,-1,0.1702127659574468,False,False,True,True,False,True,1
2022-03-04 11:10:00,2022,Trap,1,2.0,False,False,False,False,False,False,0
2022-03-04 11:55:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-03-04 12:20:00,2022,BO,-1,2.0,False,False,True,False,False,True,1
2022-03-04 12:40:00,2022,OB,1,-1.0,False,False,False,False,False,False,0
2022-03-04 13:25:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-03-04 14:15:00,2022,Trap,-1,-1.0,False,False,True,True,False,True,1
2022-03-07 08:35:00,2022,IB,-1,2.0,False,True,True,False,False,True,2
2022-03-07 10:50:00,2022,Trap,1,-1.0,False,False,False,False,False,False,0
2022-03-07 11:00:00,2022,IB,-1,0.759493670886076,False,False,True,True,False,True,1
2022-03-07 12:05:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-03-07 13:15:00,2022,Trap,1,-1.0,False,False,False,False,False,False,0
2022-03-07 14:55:00,2022,BO,-1,0.2911392405063291,False,False,True,True,False,True,1
2022-03-08 08:55:00,2022,Trap,-1,0.23,False,False,False,False,False,True,0
2022-03-08 09:20:00,2022,Trap,1,-1.0,False,False,True,True,False,False,1
2022-03-08 12:30:00,2022,BO,-1,1.5537190082644627,False,False,False,False,False,True,0
2022-03-08 14:15:00,2022,IB,-1,2.0,False,False,False,False,False,True,0
2022-03-08 14:35:00,2022,BO,-1,-1.7358490566037736,False,False,False,True,False,True,0
2022-03-09 09:05:00,2022,IB,1,0.6140350877192983,False,False,True,True,False,False,1
2022-03-09 14:10:00,2022,IB,1,-1.0,False,False,True,True,False,False,1
2022-03-09 14:40:00,2022,Trap,-1,4.934782608695652,False,False,False,False,False,True,0
2022-03-09 14:55:00,2022,OB,-1,3.3448275862068964,False,False,False,False,False,True,0
2022-03-10 09:00:00,2022,OB,1,-1.0,False,False,False,False,False,False,0
2022-03-10 09:30:00,2022,BO,-1,0.1686746987951807,False,False,True,True,False,True,1
2022-03-10 11:35:00,2022,Trap,-1,-1.0,False,False,True,False,False,True,1
2022-03-10 13:05:00,2022,Trap,1,0.3188405797101449,False,False,False,True,False,False,0
2022-03-10 14:25:00,2022,Trap,-1,-1.0,False,False,True,True,False,True,1
2022-03-10 14:55:00,2022,Trap,1,1.3636363636363635,False,False,False,True,False,False,0
2022-03-11 08:40:00,2022,Trap,-1,2.0,False,False,False,False,False,True,0
2022-03-11 09:10:00,2022,BO,-1,0.6195652173913043,False,False,True,True,False,True,1
2022-03-11 09:55:00,2022,Trap,1,-1.0,False,False,False,False,False,False,0
2022-03-11 10:10:00,2022,BO,-1,2.0,False,False,True,False,False,True,1
2022-03-11 11:30:00,2022,Trap,-1,-1.0,False,False,True,False,False,True,1
2022-03-11 13:00:00,2022,OB,-1,2.0,False,False,True,True,False,True,1
2022-03-11 13:30:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-03-11 14:10:00,2022,BO,-1,2.0,False,False,True,True,False,True,1
2022-03-11 14:30:00,2022,Trap,-1,2.0,False,False,True,True,False,True,1
2022-03-14 09:55:00,2022,OB,1,-1.0,False,False,False,False,False,False,0
2022-03-14 10:45:00,2022,BO,-1,2.0,False,False,True,True,False,True,1
2022-03-14 11:10:00,2022,BO,-1,2.0,False,False,True,True,False,True,1
2022-03-14 11:50:00,2022,Trap,-1,2.0,False,False,True,True,False,True,1
2022-03-14 13:40:00,2022,OB,1,3.95,False,False,False,False,False,False,0
2022-03-14 14:35:00,2022,BO,-1,-1.0,False,False,True,True,False,True,1
2022-03-14 14:55:00,2022,Trap,-1,-1.0,False,False,True,True,False,True,1
2022-03-14 15:05:00,2022,BO,1,2.62,False,False,False,False,False,False,0
2022-03-15 08:45:00,2022,IB,-1,-1.0,False,False,True,False,False,True,1
2022-03-15 09:05:00,2022,BO,1,0.6493506493506493,False,False,False,False,False,False,0
2022-03-15 11:00:00,2022,OB,-1,-1.0,False,False,False,True,False,True,0
2022-03-15 11:50:00,2022,BO,-1,-0.5333333333333333,False,False,False,False,False,True,0
2022-03-15 12:15:00,2022,BO,-1,-1.0,False,False,False,True,False,True,0
2022-03-15 13:20:00,2022,IB,-1,-1.0,False,False,False,True,False,True,0
2022-03-15 14:25:00,2022,BO,1,3.7450980392156863,False,False,True,True,False,False,1
2022-03-16 08:40:00,2022,BO,1,0.12452830188679245,False,False,True,False,False,False,1
2022-03-16 08:55:00,2022,Trap,-1,-1.0,False,False,False,False,False,True,0
2022-03-16 09:20:00,2022,OB,1,-0.216,False,False,True,True,False,False,1
2022-03-16 12:10:00,2022,OB,-1,2.0,False,False,False,True,False,True,0
2022-03-16 13:10:00,2022,BO,-1,-1.0,False,False,False,True,False,True,0
2022-03-16 13:45:00,2022,BO,1,1.0730337078651686,False,False,True,True,False,False,1
2022-03-16 14:20:00,2022,IB,1,0.7087378640776699,False,False,True,True,False,False,1
2022-03-17 08:40:00,2022,Trap,1,2.0,False,False,False,False,False,False,0
2022-03-17 09:35:00,2022,Trap,-1,2.0,False,False,False,False,False,True,0
2022-03-17 09:50:00,2022,BO,-1,-1.0,False,False,False,False,False,True,0
2022-03-17 10:50:00,2022,Trap,-1,-1.0,False,False,False,True,False,True,0
2022-03-17 12:15:00,2022,Trap,-1,-1.0,False,False,False,True,False,True,0
2022-03-17 12:25:00,2022,Trap,1,0.625,False,False,True,True,False,False,1
2022-03-17 13:05:00,2022,BO,-1,2.0,False,False,False,False,False,True,0
2022-03-17 14:05:00,2022,OB,1,-1.0,False,False,True,True,False,False,1
2022-03-17 14:15:00,2022,OB,-1,-1.0,False,False,False,True,False,True,0
2022-03-17 14:45:00,2022,BO,1,-1.0545454545454545,False,False,True,True,False,False,1
2022-03-18 09:05:00,2022,IB,1,0.20967741935483872,False,False,False,True,False,False,0
2022-03-18 09:20:00,2022,Trap,-1,-1.0,False,False,True,False,False,True,1
2022-03-21 08:50:00,2022,OB,-1,0.1016949152542373,False,False,True,False,False,True,1
2022-03-21 10:10:00,2022,Trap,-1,-1.0,False,False,True,False,False,True,1
2022-03-21 11:35:00,2022,Trap,-1,0.25925925925925924,False,False,True,True,False,True,1
2022-03-21 11:45:00,2022,Trap,1,-1.0,False,False,False,False,False,False,0
2022-03-21 12:20:00,2022,BO,-1,-1.0,False,False,True,True,False,True,1
2022-03-21 12:40:00,2022,OB,1,0.46938775510204084,False,False,False,False,False,False,0
2022-03-21 13:25:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-03-21 14:15:00,2022,BO,1,2.9130434782608696,False,False,False,True,False,False,0
2022-03-21 15:00:00,2022,BO,1,0.7368421052631579,False,False,False,True,False,False,0
2022-03-22 10:35:00,2022,IB,-1,-0.5483870967741935,False,False,False,True,False,True,0
2022-03-22 12:25:00,2022,Trap,-1,-1.0,False,False,False,False,False,True,0
2022-03-22 13:35:00,2022,Trap,1,2.0,False,False,True,False,False,False,1
2022-03-23 09:10:00,2022,Trap,1,0.3333333333333333,False,False,False,False,False,False,0
2022-03-23 09:45:00,2022,IB,-1,-1.0,False,False,True,False,False,True,1
2022-03-23 09:55:00,2022,Trap,1,2.0,False,False,False,True,False,False,0
2022-03-23 11:20:00,2022,Trap,1,-1.0,False,False,True,True,False,False,1
2022-03-23 12:20:00,2022,Trap,-1,1.4482758620689655,False,False,False,True,False,True,0
2022-03-23 12:55:00,2022,Trap,1,-1.0,False,False,False,True,False,False,0
2022-03-23 14:00:00,2022,IB,-1,0.175,False,False,True,True,False,True,1
2022-03-23 14:55:00,2022,Trap,-1,-0.5538461538461539,False,False,True,True,False,True,1
2022-03-24 08:45:00,2022,Trap,1,2.0,False,False,True,False,False,False,1
2022-03-24 09:20:00,2022,BO,-1,-1.0,False,False,False,True,False,True,0
2022-03-24 10:45:00,2022,Trap,1,-1.0,False,False,True,True,False,False,1
2022-03-24 11:05:00,2022,Trap,-1,-1.0,False,False,False,True,False,True,0
2022-03-24 11:30:00,2022,Trap,-1,-1.0,False,False,False,True,False,True,0
2022-03-24 13:25:00,2022,Trap,-1,-1.0,False,False,False,True,False,True,0
2022-03-24 13:50:00,2022,Trap,-1,-1.0,False,False,False,True,False,True,0
2022-03-24 14:35:00,2022,Trap,-1,-1.0,False,False,False,False,False,True,0
2022-03-25 08:40:00,2022,Trap,-1,-1.0,False,False,False,False,False,True,0
2022-03-25 08:50:00,2022,Trap,1,-1.0,False,False,True,False,False,False,1
2022-03-25 09:25:00,2022,OB,1,-1.0,False,False,True,False,False,False,1
2022-03-25 09:55:00,2022,IB,-1,2.0,False,False,False,False,False,True,0
2022-03-25 11:50:00,2022,IB,1,2.0,False,False,True,True,False,False,1
2022-03-25 13:30:00,2022,IB,1,-1.0,False,False,True,True,False,False,1
2022-03-25 14:05:00,2022,Trap,-1,-1.0,False,False,False,True,False,True,0
2022-03-25 14:25:00,2022,OB,-1,-1.0,False,False,False,True,False,True,0
2022-03-25 14:50:00,2022,BO,1,0.26229508196721313,False,False,True,True,False,False,1
2022-03-28 08:55:00,2022,IB,1,-1.0,False,False,False,False,False,False,0
2022-03-28 09:30:00,2022,Trap,1,-1.0,False,False,False,False,False,False,0
2022-03-28 13:30:00,2022,OB,1,2.0,False,False,False,True,False,False,0
2022-03-28 14:50:00,2022,OB,1,-1.0,False,False,False,True,False,False,0
2022-03-29 09:10:00,2022,OB,-1,-1.0,False,False,False,True,False,True,0
2022-03-29 09:30:00,2022,Trap,1,-0.2641509433962264,False,False,True,True,False,False,1
2022-03-29 09:40:00,2022,Trap,-1,-1.0,False,False,False,False,False,True,0
2022-03-29 11:05:00,2022,BO,-1,2.0,False,False,False,False,False,True,0
2022-03-29 11:30:00,2022,BO,-1,-1.0,False,False,False,True,False,True,0
2022-03-29 11:45:00,2022,Trap,1,2.0,False,False,True,True,False,False,1
2022-03-29 13:20:00,2022,Trap,-1,-1.0,False,False,False,False,False,True,0
2022-03-29 13:30:00,2022,Trap,1,2.0,False,False,True,True,False,False,1
2022-03-29 14:10:00,2022,OB,1,-0.625,False,False,True,True,False,False,1
2022-03-29 14:35:00,2022,OB,1,-1.0,False,False,True,True,False,False,1
2022-03-29 14:55:00,2022,Trap,-1,0.35,False,False,False,True,False,True,0
2022-03-30 09:10:00,2022,Trap,-1,2.0,False,False,False,False,False,True,0
2022-03-30 10:00:00,2022,Trap,-1,-0.08108108108108109,False,False,False,True,False,True,0
2022-03-30 10:30:00,2022,Trap,-1,-1.0,False,False,True,True,False,True,1
2022-03-30 11:05:00,2022,BO,1,-1.0,False,False,False,True,False,False,0
2022-03-30 12:10:00,2022,BO,-1,2.0,False,False,True,True,False,True,1
2022-03-30 12:25:00,2022,OB,-1,2.0,False,False,True,True,False,True,1
2022-03-30 13:20:00,2022,IB,-1,2.0,False,False,True,True,False,True,1
2022-03-30 13:45:00,2022,Trap,-1,2.0,False,False,True,True,False,True,1
2022-03-30 14:25:00,2022,OB,-1,-1.0,False,False,True,True,False,True,1
2022-03-30 14:35:00,2022,BO,1,0.3684210526315789,False,False,False,True,False,False,0
2022-03-30 14:50:00,2022,Trap,1,-0.10256410256410256,False,False,False,True,False,False,0
2022-03-31 09:35:00,2022,Trap,1,-0.8571428571428571,False,False,False,True,True,False,1
2022-03-31 09:50:00,2022,Trap,1,-1.0,False,False,False,True,True,False,1
2022-03-31 11:55:00,2022,OB,-1,-1.0,False,False,True,True,False,True,1
2022-03-31 13:00:00,2022,Trap,-1,2.0,False,False,True,True,False,True,1
2022-04-01 09:25:00,2022,BO,-1,0.5507246376811594,False,False,False,True,False,True,0
2022-04-01 10:55:00,2022,Trap,1,-1.0,False,False,True,False,False,False,1
2022-04-01 11:45:00,2022,Trap,1,-1.0,False,False,True,False,False,False,1
2022-04-01 13:05:00,2022,BO,1,1.4545454545454546,False,False,True,True,False,False,1
2022-04-01 14:55:00,2022,BO,1,-0.07954545454545454,False,False,True,True,False,False,1
2022-04-04 09:15:00,2022,OB,-1,-1.0,False,False,False,False,False,True,0
