DateTime,bar,kind,es_close,tick_bar_ext,tick_extreme_800,tick_extreme_1000,bull_div_near,bear_div_near,trin_level,vix_level,breadth_ratio,breadth_slope
2021-06-25 08:55:00,5,L,5063.25,-308.0,False,False,False,False,0.99,,1.761287461853465,
2021-06-25 09:25:00,11,H,5068.0,294.0,False,False,True,False,0.89,,2.1259589872272158,0.3646715253737507
2021-06-25 10:05:00,19,L,5065.0,-287.0,False,False,False,False,0.78,,1.9578544061302683,0.01567899004273854
2021-06-25 10:40:00,26,H,5067.25,-277.0,False,False,False,False,0.78,,1.8686614811020714,-0.11788254145049559
2021-06-25 11:00:00,30,L,5067.25,207.0,False,False,False,False,0.78,,1.8951917457177538,-0.03595846276388959
2021-06-25 11:20:00,34,H,5067.5,-345.0,False,False,False,False,0.72,,2.078039522161438,0.1235494967071078
2021-06-25 12:40:00,50,L,5066.0,257.0,False,False,False,False,0.75,,1.8265343804623453,0.01606744441516539
2021-06-25 14:15:00,69,H,5072.5,313.0,False,False,True,False,0.7,,2.3557424036834322,0.3578011901843099
2021-06-25 14:35:00,73,L,5071.25,-462.0,False,False,False,False,0.67,,2.2312858655266123,-0.05908750032252863
2021-06-28 08:30:00,0,H,5075.5,264.0,False,False,False,False,1.1,,0.7320863628795027,
2021-06-28 08:45:00,3,L,5067.5,-402.0,False,False,False,False,1.25,,0.424162579567985,
2021-06-28 09:50:00,16,H,5073.0,563.0,False,False,False,False,1.32,,0.4218121322283496,-0.058916754925868065
2021-06-28 10:35:00,25,L,5068.0,378.0,False,False,False,False,1.34,,0.3849229943036882,-0.027796974009557995
2021-06-28 11:10:00,32,H,5070.5,-517.0,False,False,False,False,1.34,,0.39346968762931,0.0013271987080506475
2021-06-28 12:10:00,44,L,5064.5,-555.0,False,False,False,True,1.37,,0.3527134052866016,-0.019934468304201147
2021-06-28 14:40:00,74,H,5078.0,379.0,False,False,True,False,1.49,,0.4005626608874373,0.014656281350484524
2021-06-29 08:30:00,0,L,5087.5,542.0,False,False,False,False,1.03,,1.7418626343954047,
2021-06-29 08:50:00,4,H,5087.0,-293.0,False,False,True,False,1.2,,1.137635710887149,
2021-06-29 09:15:00,9,L,5086.5,-370.0,False,False,False,False,1.39,,0.9617695627437104,-0.2915332955473431
2021-06-29 09:35:00,13,H,5088.25,-410.0,False,False,True,False,1.35,,1.0024116512164134,0.06646155465877002
2021-06-29 10:10:00,20,L,5085.75,331.0,False,False,False,False,1.55,,0.8457609277122987,-0.12651556625792293
2021-06-29 10:25:00,23,H,5086.75,-258.0,False,False,False,False,1.29,,1.10122908528046,0.2530327545680464
2021-06-29 10:55:00,29,L,5084.75,209.0,False,False,False,False,1.14,,0.9975682681940186,-0.10366081708644148
2021-06-29 11:25:00,35,H,5085.25,-413.0,False,False,False,False,1.22,,0.7829893877045884,-0.2145788804894302
2021-06-29 11:45:00,39,L,5084.0,-350.0,False,False,False,True,1.17,,0.7911550066661989,-0.17104763774358633
2021-06-29 12:00:00,42,H,5084.5,-274.0,False,False,False,True,1.2,,0.7246276598618141,0.03682222023021242
2021-06-29 12:50:00,52,L,5082.0,-316.0,False,False,False,True,1.17,,0.7300136067413048,0.030688384371403976
2021-06-29 13:10:00,56,H,5084.25,374.0,False,False,False,False,1.22,,0.6915901160720643,-0.04346067612916016
2021-06-29 13:45:00,63,L,5078.0,-421.0,False,False,False,True,1.31,,0.49893122777935306,-0.1578960571900886
2021-06-29 14:25:00,71,H,5082.25,380.0,False,False,False,False,1.22,,0.6137120694405187,0.042293077524563016
2021-06-29 14:50:00,76,L,5082.0,534.0,False,False,False,False,1.26,,0.5910798601126149,-0.04363825484382877
2021-06-30 08:30:00,0,L,5078.5,-391.0,False,False,False,False,1.09,,0.678453509425924,
2021-06-30 10:00:00,18,H,5086.5,-568.0,False,False,True,False,0.85,,1.208130140037809,-0.667833641544572
2021-06-30 10:35:00,25,L,5085.0,324.0,False,False,False,False,0.88,,1.3424115921303064,0.1368031339311746
2021-06-30 11:15:00,33,H,5085.5,232.0,False,False,False,False,0.92,,1.364112698527812,0.05235068206854265
2021-06-30 11:30:00,36,L,5085.25,417.0,False,False,False,False,0.93,,1.4957050627370878,0.14079948488873373
2021-06-30 11:55:00,41,H,5085.0,-498.0,False,False,False,False,0.97,,1.318461010819069,-0.042472148408673194
2021-06-30 13:10:00,56,L,5083.0,-382.0,False,False,False,False,1.02,,1.2714253282379204,0.02456911530770922
2021-06-30 14:55:00,77,H,5086.0,-552.0,False,False,True,False,0.92,,1.4233441888444067,0.09833475001599123
2021-07-01 08:30:00,0,L,5096.25,1048.0,True,True,False,False,0.74,,3.442091031996395,
2021-07-01 08:45:00,3,H,5098.5,-318.0,False,False,True,False,0.72,,2.7906233981309887,
2021-07-01 09:00:00,6,L,5099.25,-342.0,False,False,True,False,0.86,,1.8966861598440545,-1.5454048721523403
2021-07-01 09:15:00,9,H,5099.0,448.0,False,False,True,False,0.89,,2.627884803442206,-0.1627385946887827
2021-07-01 09:30:00,12,L,5098.75,-252.0,False,False,True,False,0.87,,2.3912901912901914,0.49460403144613685
2021-07-01 09:50:00,16,H,5100.5,473.0,False,False,True,False,0.96,,2.0867490852823134,-0.3430983611028293
2021-07-01 10:20:00,22,L,5094.75,-301.0,False,False,False,False,1.13,,1.477001594213753,-0.6097474910685603
2021-07-01 10:55:00,29,H,5100.25,-414.0,False,False,False,False,1.05,,1.7568913501673762,0.03661835639676414
2021-07-01 11:50:00,40,L,5099.25,293.0,False,False,False,False,1.19,,1.6788950786845687,-0.023338148573608164
2021-07-01 12:35:00,49,H,5106.25,-502.0,False,False,True,False,1.21,,1.706127853315576,-0.06676969304141966
2021-07-01 13:00:00,54,L,5105.0,-418.0,False,False,False,False,1.23,,1.5311699402220325,-0.25050453523121674
2021-07-01 14:00:00,66,H,5109.25,474.0,False,False,True,False,1.24,,1.640357221471023,-0.01007419156589684
2021-07-01 14:50:00,76,L,5107.25,-503.0,False,False,False,False,1.15,,1.5079043885165044,-0.3277430520916884
2021-07-02 08:50:00,4,H,5123.75,-280.0,False,False,True,False,1.31,,0.5654977026315312,
2021-07-02 09:10:00,8,L,5122.0,-279.0,False,False,False,False,1.53,,0.4413966327621795,-0.1553436049288222
2021-07-02 09:25:00,11,H,5124.0,433.0,False,False,True,False,1.36,,0.5597982875210598,0.015330240953521979
2021-07-02 09:40:00,14,L,5123.25,395.0,False,False,True,False,1.33,,0.5432322001218793,0.10183556735969984
2021-07-02 10:55:00,29,H,5129.75,-257.0,False,False,True,False,1.13,,0.7259420814764657,0.0037800335542401697
2021-07-02 11:15:00,33,L,5130.25,-341.0,False,False,False,False,1.21,,0.6821532499660382,-0.052101954891285995
2021-07-02 12:05:00,43,H,5137.5,457.0,False,False,True,False,1.21,,0.7948704333050127,0.07772050888560911
2021-07-02 12:20:00,46,L,5137.25,334.0,False,False,True,False,1.16,,0.8414764915235282,0.07247151978750699
2021-07-02 13:30:00,60,H,5140.5,-311.0,False,False,True,False,1.17,,0.8811654141852903,0.07987954401098996
2021-07-02 14:00:00,66,L,5139.25,-254.0,False,False,False,False,1.13,,0.8871095176081472,0.0059441034228568945
2021-07-02 14:50:00,76,H,5145.0,411.0,False,False,True,False,1.16,,0.9042881191560996,0.014328531097176467
2021-07-05 09:40:00,14,H,5144.5,,False,False,True,False,,,,
2021-07-05 10:15:00,21,L,5144.25,,False,False,False,False,,,,
2021-07-05 10:30:00,24,H,5145.0,,False,False,True,False,,,,
2021-07-05 10:50:00,28,L,5144.0,,False,False,False,False,,,,
2021-07-05 11:50:00,40,H,5142.0,,False,False,False,False,,,,
2021-07-06 08:30:00,42,H,5139.5,-246.0,False,False,False,False,1.58,,0.3824472420976361,
2021-07-06 11:20:00,76,L,5109.75,-536.0,False,False,False,True,1.9,,0.16420924333761572,-0.035543797255389864
2021-07-06 13:30:00,102,H,5129.0,573.0,False,False,False,False,1.81,,0.2310345938458069,0.026204029025242798
2021-07-06 13:50:00,106,L,5123.75,-406.0,False,False,False,False,1.95,,0.21487800664586867,-0.011695809209028962
2021-07-06 14:50:00,118,H,5133.0,615.0,False,False,False,False,1.95,,0.2644761624419858,0.02065420855166647
2021-07-07 08:30:00,0,L,5144.25,393.0,False,False,False,False,1.12,,1.3382101300479123,
2021-07-07 08:45:00,3,H,5146.25,433.0,False,False,True,False,1.77,,0.7350921435499514,
2021-07-07 09:45:00,15,L,5128.25,570.0,False,False,False,True,2.22,,0.2335865677377398,-0.11080967688487361
2021-07-07 11:15:00,33,H,5148.0,452.0,False,False,True,False,2.0,,0.4446968447345477,0.00896317487187831
2021-07-07 12:10:00,44,L,5143.25,-559.0,False,False,False,False,1.99,,0.43722624465731436,-0.013388420701365644
2021-07-07 13:00:00,54,H,5150.75,742.0,False,False,False,False,1.68,,0.5760462796728506,0.19553449983474325
2021-07-07 13:40:00,62,L,5145.25,490.0,False,False,False,False,1.75,,0.4517040586264713,-0.05389334138778962
2021-07-07 14:00:00,66,H,5151.75,620.0,False,False,False,False,1.63,,0.543960853234088,0.08203445110595681
2021-07-07 14:25:00,71,L,5149.75,537.0,False,False,False,False,1.71,,0.5745008547292251,0.050757296813048414
2021-07-07 14:50:00,76,H,5151.25,482.0,False,False,False,False,1.73,,0.5663063483575925,-0.006990877472024315
2021-07-08 08:30:00,0,H,5098.75,-1478.0,True,True,False,False,2.58,,0.029389110225763612,
2021-07-08 09:20:00,10,L,5083.25,-624.0,False,False,False,True,2.05,,0.059920610243973216,0.004735079702108583
2021-07-08 09:45:00,15,H,5087.0,-603.0,False,False,False,False,1.8,,0.08824710601921523,0.01328646916210069
2021-07-08 10:00:00,18,L,5088.25,575.0,False,False,False,False,1.33,,0.1508293591394855,0.06515799194013529
2021-07-08 11:00:00,30,H,5115.25,599.0,False,False,True,False,1.05,,0.3597955558375232,0.19109989705765335
2021-07-08 11:20:00,34,L,5111.5,-606.0,False,False,False,False,1.23,,0.2773686376342713,-0.08562806827931913
2021-07-08 11:55:00,41,H,5120.25,-414.0,False,False,True,False,1.12,,0.3520001377031121,0.013558808306887493
2021-07-08 12:15:00,45,L,5115.75,-455.0,False,False,False,False,1.21,,0.2573722825584762,-0.11010037430107011
2021-07-08 12:40:00,50,H,5119.0,378.0,False,False,False,False,1.27,,0.26369328215531457,0.010767798523560856
2021-07-08 14:15:00,69,L,5103.75,-661.0,False,False,False,False,1.46,,0.17381975675873365,-0.0009097300132762387
2021-07-08 14:35:00,73,H,5110.25,-569.0,False,False,False,False,1.35,,0.21359347050232888,0.02864856549963432
2021-07-08 14:50:00,76,L,5105.75,744.0,False,False,False,False,1.3,,0.20768738901569667,0.013096460732387433
2021-07-09 08:30:00,0,L,5131.0,1288.0,True,True,False,False,0.72,,6.656997607655502,
2021-07-09 10:40:00,26,H,5156.0,381.0,False,False,True,False,0.41,,8.659764763538348,1.1463527463709662
2021-07-09 11:20:00,34,L,5151.5,-318.0,False,False,False,False,0.33,,10.73301534098234,1.9054730017917532
2021-07-09 11:45:00,39,H,5154.25,485.0,False,False,False,False,0.34,,10.618222381578423,1.499852881879809
2021-07-09 12:10:00,44,L,5151.5,-309.0,False,False,False,False,0.34,,10.504661142349807,-0.49738239756177904
2021-07-09 14:15:00,69,H,5161.75,414.0,False,False,True,False,0.42,,9.166044218703316,-0.5002191124726405
2021-07-09 14:45:00,75,L,5161.0,-309.0,False,False,False,False,0.38,,9.694322121240514,0.528277902537198
2021-07-12 08:30:00,0,L,5156.75,-350.0,False,False,False,False,2.25,,0.23862223065410315,
2021-07-12 09:40:00,14,H,5171.75,-399.0,False,False,True,False,1.41,,0.8562984976060756,0.2625697264665997
2021-07-12 10:35:00,25,L,5166.5,-368.0,False,False,False,False,1.39,,0.8116185710493077,0.15510843543368302
2021-07-12 11:20:00,34,H,5169.75,-598.0,False,False,False,False,1.32,,0.8454061608831916,-0.024620908589861212
2021-07-12 11:55:00,41,L,5170.25,-454.0,False,False,False,False,1.24,,0.8835067079870775,0.06561447507777973
2021-07-12 12:35:00,49,H,5172.0,465.0,False,False,True,False,1.28,,0.9995750672281699,0.0649453582535151
2021-07-12 12:50:00,52,L,5170.25,300.0,False,False,True,False,1.23,,1.0017513674849994,0.04574333289018351
2021-07-12 13:30:00,60,H,5174.75,524.0,False,False,True,False,1.3,,1.0695227993286087,0.08225572969092498
2021-07-12 14:05:00,67,L,5173.75,282.0,False,False,False,False,1.27,,1.0399073560175895,-0.04270682925039693
2021-07-12 14:30:00,72,H,5175.25,-416.0,False,False,True,False,1.31,,1.0075641403715718,-0.027645954048659993
2021-07-13 08:30:00,0,L,5169.25,-724.0,False,False,False,False,0.86,,0.5246410782302959,
2021-07-13 09:35:00,13,H,5179.0,396.0,False,False,True,False,0.97,,0.4836808912212862,0.09180096713134428
2021-07-13 10:00:00,18,L,5176.25,-423.0,False,False,False,False,1.08,,0.38573867817364776,-0.05535621096929505
2021-07-13 10:25:00,23,H,5181.75,439.0,False,False,True,False,1.12,,0.4030966805824254,-0.02824365361150394
2021-07-13 10:45:00,27,L,5181.5,353.0,False,False,False,False,1.0,,0.4651189749847468,0.07319351739635055
2021-07-13 11:00:00,30,H,5180.75,272.0,False,False,True,False,0.97,,0.48104895469475,0.06357359078098884
2021-07-13 11:30:00,36,L,5180.75,-394.0,False,False,False,False,0.92,,0.4956825250670507,0.014633570372300675
2021-07-13 11:50:00,40,H,5180.0,-349.0,False,False,False,False,0.84,,0.5370676135216691,0.051135715360517864
2021-07-13 12:40:00,50,L,5167.0,-567.0,False,False,False,True,0.78,,0.46030461926826993,-0.0235989061297589
2021-07-13 12:55:00,53,H,5169.25,305.0,False,False,False,True,0.67,,0.5836389730505501,0.11061785719530876
2021-07-13 14:30:00,72,L,5163.0,-608.0,False,False,False,True,0.69,,0.42142436173947934,-0.0246998966641227
2021-07-14 09:35:00,13,L,5171.5,-525.0,False,False,False,True,1.05,,0.9235712108065007,-0.5138759835389152
2021-07-14 09:50:00,16,H,5176.0,396.0,False,False,False,True,1.08,,0.9689775658818535,-1.2537611073503885
2021-07-14 10:55:00,29,L,5154.75,-436.0,False,False,False,True,0.96,,0.5271366993691489,-0.08193350560164037
2021-07-14 11:40:00,38,H,5171.75,317.0,False,False,False,False,1.08,,0.6953443443715818,0.10147620774527233
2021-07-14 12:25:00,47,L,5164.5,-345.0,False,False,False,False,1.07,,0.6701901842826683,-0.0811797969475101
2021-07-14 13:20:00,58,H,5173.5,-389.0,False,False,False,False,1.05,,0.7088073490174948,0.016079818213782238
2021-07-14 13:40:00,62,L,5170.75,567.0,False,False,False,False,0.99,,0.6922093826024065,-0.009361737041002294
2021-07-14 14:05:00,67,H,5174.5,545.0,False,False,False,False,1.06,,0.7467623105026157,0.05635536989058887
2021-07-14 14:30:00,72,L,5169.25,-552.0,False,False,False,False,1.08,,0.6406078035860556,-0.08525603287296868
2021-07-14 14:45:00,75,H,5170.0,555.0,False,False,False,False,1.07,,0.6538762985201519,-0.048065344904005936
2021-07-15 09:00:00,6,H,5159.0,370.0,False,False,True,False,0.67,,1.2153581833121685,0.7981208751657695
2021-07-15 10:00:00,18,L,5147.25,-646.0,False,False,False,False,0.93,,0.6668593680998836,-0.026717933006625727
2021-07-15 10:45:00,27,H,5155.75,439.0,False,False,False,False,0.85,,0.9787720621980911,0.185188531938148
2021-07-15 11:10:00,32,L,5148.75,603.0,False,False,False,False,0.96,,0.8715777797082468,-0.15451789905443303
2021-07-15 11:50:00,40,H,5152.5,-356.0,False,False,False,False,1.02,,0.7228264158208874,-0.05001417933626329
2021-07-15 12:55:00,53,L,5132.5,-758.0,False,False,False,True,1.3,,0.28308470324508966,-0.11599567727052262
2021-07-15 13:25:00,59,H,5144.25,486.0,False,False,False,False,1.13,,0.4065292667292959,0.12344456348420624
2021-07-15 13:45:00,63,L,5143.75,-709.0,False,False,False,False,1.12,,0.43237190970978145,0.06995630377061313
2021-07-15 14:00:00,66,H,5147.25,436.0,False,False,False,False,1.12,,0.4457347726121351,0.05163684816645753
2021-07-15 14:20:00,70,L,5146.75,471.0,False,False,False,False,1.1,,0.47524640129606927,0.06846695910562905
2021-07-15 15:00:00,78,H,5150.0,180.0,False,False,False,False,,,,
2021-07-16 08:30:00,0,H,5164.0,1137.0,True,True,False,False,1.34,,2.046687697160883,
2021-07-16 09:25:00,11,L,5136.75,-530.0,False,False,False,True,1.92,,0.3364631139269386,-0.6709934863293819
2021-07-16 09:55:00,17,H,5143.0,421.0,False,False,False,False,1.46,,0.565716047235879,0.22925293330894037
2021-07-16 10:15:00,21,L,5137.75,-526.0,False,False,False,True,1.68,,0.4840724755809137,0.09917793997592445
2021-07-16 11:20:00,34,H,5144.5,-450.0,False,False,False,False,1.57,,0.5349107177080652,-0.07579536314164748
2021-07-16 11:45:00,39,L,5141.0,-548.0,False,False,False,False,1.67,,0.4125787386086466,-0.19449656223250122
2021-07-16 12:15:00,45,H,5144.75,-252.0,False,False,False,False,1.71,,0.39351303760626044,-0.019065701002386137
2021-07-16 12:40:00,50,L,5135.5,-602.0,False,False,False,False,1.83,,0.3099214548383969,-0.08410595931327969
2021-07-16 12:55:00,53,H,5136.5,459.0,False,False,False,False,1.92,,0.2924105230083693,-0.06069787403711474
2021-07-16 14:50:00,76,L,5117.25,524.0,False,False,False,True,2.19,,0.18309044491131027,-0.03229507287617836
2021-07-19 08:30:00,0,H,5062.5,-1402.0,True,True,False,False,2.82,,0.03311649911295092,
2021-07-19 09:15:00,9,L,5036.25,-651.0,False,False,False,True,1.97,,0.04098346395734206,-0.0020278737877593156
2021-07-19 10:45:00,27,H,5055.25,683.0,False,False,False,False,1.47,,0.12987732645750813,0.0319916785912326
2021-07-19 11:50:00,40,L,5031.25,566.0,False,False,False,True,1.78,,0.07268546135542629,-0.03952562028133648
2021-07-19 12:15:00,45,H,5034.0,622.0,False,False,False,False,1.9,,0.0785604877936038,0.007768265673328195
2021-07-19 12:30:00,48,L,5024.75,-715.0,False,False,False,True,1.55,,0.08157468852672327,-0.0026637186015783104
2021-07-19 13:20:00,58,H,5034.75,-538.0,False,False,False,False,1.31,,0.10538800026895176,0.013120241618787984
2021-07-19 13:45:00,63,L,5028.5,-659.0,False,False,False,True,1.38,,0.09368832828839711,-0.010220075212182808
2021-07-19 14:10:00,68,H,5033.5,722.0,False,False,False,False,1.37,,0.09819949188114437,0.008419278507390507
2021-07-19 14:25:00,71,L,5027.25,611.0,False,False,False,False,1.38,,0.09698230741233424,0.0058613845352137595
2021-07-20 08:30:00,0,L,5060.25,815.0,True,False,False,False,0.99,,2.1625832736882673,
2021-07-20 10:20:00,22,H,5109.0,652.0,False,False,True,False,0.59,,10.752274225444957,1.8042759852337813
2021-07-20 10:35:00,25,L,5103.0,-493.0,False,False,True,False,0.62,,9.65884663849974,1.5039993902368085
2021-07-20 12:00:00,42,H,5116.25,-671.0,False,False,True,False,0.76,,7.595161181015203,-3.5597565942021427
2021-07-20 12:50:00,52,L,5114.0,358.0,False,False,False,False,0.66,,7.975756811831684,1.3302076920999566
2021-07-20 13:30:00,60,H,5121.75,579.0,False,False,False,False,0.7,,8.30355295615501,-0.897424326716699
2021-07-20 13:45:00,63,L,5120.25,-501.0,False,False,False,False,0.68,,8.174483555185276,-0.9276222509190948
2021-07-20 14:25:00,71,H,5125.0,596.0,False,False,True,False,0.6,,9.742749180953913,1.2883992447136432
2021-07-20 15:05:00,79,L,5117.25,-310.0,False,False,False,False,,,,
2021-07-21 08:30:00,0,L,5131.25,1174.0,True,True,False,False,0.78,,5.331313620940378,
2021-07-21 09:00:00,6,H,5138.5,546.0,False,False,True,False,0.53,,7.915839447561502,2.5845258266211237
2021-07-21 09:30:00,12,L,5134.5,-623.0,False,False,False,False,0.53,,6.231343903046402,-1.6844955445150998
2021-07-21 11:00:00,30,H,5143.0,-389.0,False,False,True,False,0.45,,7.260567676708986,-1.8777752749839802
2021-07-21 11:55:00,41,L,5139.0,-339.0,False,False,False,False,0.46,,6.479143179255919,-3.3958213899050786
2021-07-21 12:50:00,52,H,5144.0,366.0,False,False,True,False,0.43,,6.983166400134669,-0.28671182753070124
2021-07-21 13:20:00,58,L,5141.75,-684.0,False,False,False,False,0.44,,6.719175202568414,-0.2639911975662548
2021-07-21 14:15:00,69,H,5147.5,363.0,False,False,True,False,0.41,,7.298627613521231,0.15261390673886943
2021-07-21 14:50:00,76,L,5148.5,709.0,False,False,True,False,0.4,,6.937369044365491,-0.836293665669964
2021-07-22 08:30:00,0,H,5150.25,-322.0,False,False,False,False,1.72,,0.3391068790018059,
2021-07-22 08:50:00,4,L,5146.75,-484.0,False,False,False,False,2.41,,0.16618732623909502,
2021-07-22 09:40:00,14,H,5156.25,414.0,False,False,True,False,1.99,,0.22243571879079455,0.0173173184774231
2021-07-22 10:45:00,27,L,5148.0,-540.0,False,False,False,False,1.91,,0.18779375552547586,0.016564119886998213
2021-07-22 11:00:00,30,H,5145.5,-527.0,False,False,False,False,2.12,,0.1715599795374899,-0.015994452563111244
2021-07-22 11:20:00,34,L,5141.75,-349.0,False,False,False,True,1.93,,0.17857727697203327,-0.0034070275731294397
2021-07-22 13:15:00,57,H,5158.0,545.0,False,False,True,False,1.29,,0.3748469229042712,0.09760584284667861
2021-07-22 13:40:00,62,L,5158.25,-388.0,False,False,False,False,1.38,,0.3315015708640299,-0.05051816016375105
2021-07-22 13:55:00,65,H,5160.75,544.0,False,False,True,False,1.26,,0.39690055326158413,0.023062492293845938
2021-07-22 14:40:00,74,L,5157.0,-736.0,False,False,False,False,1.44,,0.30193564369896164,-0.03723307117064939
2021-07-23 08:45:00,3,H,5179.0,303.0,False,False,True,True,3.22,,0.6287190294302732,
2021-07-23 09:20:00,10,L,5177.75,364.0,False,False,False,False,2.97,,0.3932112402077946,-0.03301016455137312
2021-07-23 10:30:00,24,H,5195.25,-450.0,False,False,True,False,2.72,,0.5428109223774858,-0.00041229270265596973
2021-07-23 11:05:00,31,L,5191.75,302.0,False,False,False,False,2.67,,0.5013283539756075,-0.0762497261377405
2021-07-23 11:20:00,34,H,5195.75,-276.0,False,False,False,False,2.72,,0.5156609149259278,0.014799661378857576
2021-07-23 11:35:00,37,L,5195.0,317.0,False,False,False,False,2.68,,0.5134405652717737,0.012112211296166242
