date,ns,side,px,sz,ratio,hold
2026-07-22,1784722857091000000,support,7554.25,32,1.103448275862069,1
2026-07-22,1784722857091000000,resistance,7554.5,48,1.6551724137931034,0
2026-07-22,1784722860003000000,support,7554.25,41,1.4137931034482758,0
2026-07-22,1784722860003000000,resistance,7554.5,42,1.4482758620689655,0
2026-07-22,1784722863012000000,support,7554.25,17,0.5862068965517241,0
2026-07-22,1784722863012000000,resistance,7554.5,47,1.6206896551724137,0
2026-07-22,1784722866007000000,support,7554.5,37,1.2758620689655173,0
2026-07-22,1784722866007000000,resistance,7554.75,36,1.2413793103448276,1
2026-07-22,1784722869034000000,support,7554.5,38,1.3103448275862069,0
2026-07-22,1784722869034000000,resistance,7554.75,35,1.206896551724138,1
2026-07-22,1784722872042000000,support,7554.25,67,2.310344827586207,0
2026-07-22,1784722872042000000,resistance,7554.75,14,0.4827586206896552,1
2026-07-22,1784722875020000000,support,7555.0,25,0.8620689655172413,0
2026-07-22,1784722875020000000,resistance,7555.25,48,1.6551724137931034,1
2026-07-22,1784722878117000000,support,7555.0,39,1.3448275862068966,0
2026-07-22,1784722878117000000,resistance,7555.25,31,1.0689655172413792,1
2026-07-22,1784722881023000000,support,7555.0,24,0.8275862068965517,0
2026-07-22,1784722881023000000,resistance,7555.25,43,1.4827586206896552,1
2026-07-22,1784722884000000000,support,7555.0,24,0.8275862068965517,0
2026-07-22,1784722884000000000,resistance,7555.25,34,1.1724137931034482,1
2026-07-22,1784722887016000000,support,7554.75,3,0.10344827586206896,0
2026-07-22,1784722887016000000,resistance,7555.0,45,1.5517241379310345,1
2026-07-22,1784722890166000000,support,7554.75,15,0.5172413793103449,0
2026-07-22,1784722890166000000,resistance,7555.0,47,1.6206896551724137,1
2026-07-22,1784722893003000000,support,7554.5,14,0.4827586206896552,0
2026-07-22,1784722893003000000,resistance,7554.75,40,1.3793103448275863,1
2026-07-22,1784722896055000000,support,7554.0,163,5.620689655172414,0
2026-07-22,1784722896055000000,resistance,7554.25,37,1.2758620689655173,1
2026-07-22,1784722899012000000,support,7554.0,164,5.655172413793103,0
2026-07-22,1784722899012000000,resistance,7554.25,48,1.6551724137931034,1
2026-07-22,1784722902081000000,support,7554.0,39,1.3448275862068966,0
2026-07-22,1784722902081000000,resistance,7554.25,52,1.793103448275862,1
2026-07-22,1784722905021000000,support,7553.75,66,2.2758620689655173,0
2026-07-22,1784722905021000000,resistance,7554.0,19,0.6551724137931034,1
2026-07-22,1784722908004000000,support,7554.0,36,1.2413793103448276,0
2026-07-22,1784722908004000000,resistance,7554.25,47,1.6206896551724137,1
2026-07-22,1784722911010000000,support,7553.5,63,2.1724137931034484,0
2026-07-22,1784722911010000000,resistance,7554.0,4,0.13793103448275862,1
2026-07-22,1784722914040000000,support,7554.0,34,1.1724137931034482,0
2026-07-22,1784722914040000000,resistance,7554.25,51,1.7586206896551724,1
2026-07-22,1784722917036000000,support,7554.0,24,0.8275862068965517,0
2026-07-22,1784722917036000000,resistance,7554.25,53,1.8275862068965518,1
2026-07-22,1784722920024000000,support,7553.5,31,1.0689655172413792,0
2026-07-22,1784722920024000000,resistance,7553.75,45,1.5517241379310345,1
2026-07-22,1784722923056000000,support,7553.5,27,0.9310344827586207,0
2026-07-22,1784722923056000000,resistance,7553.75,38,1.3103448275862069,1
2026-07-22,1784722926036000000,support,7553.75,27,0.9310344827586207,0
2026-07-22,1784722926036000000,resistance,7554.0,35,1.206896551724138,1
2026-07-22,1784722929067000000,support,7553.75,13,0.4482758620689655,0
2026-07-22,1784722929067000000,resistance,7554.0,51,1.7586206896551724,1
2026-07-22,1784722932001000000,support,7553.25,61,2.103448275862069,0
2026-07-22,1784722932001000000,resistance,7553.75,40,1.3793103448275863,1
2026-07-22,1784722935012000000,support,7553.5,32,1.103448275862069,0
2026-07-22,1784722935012000000,resistance,7553.75,38,1.3103448275862069,1
2026-07-22,1784722938006000000,support,7553.25,44,1.5172413793103448,0
2026-07-22,1784722938006000000,resistance,7553.5,27,0.9310344827586207,1
2026-07-22,1784722941045000000,support,7553.25,46,1.5862068965517242,0
2026-07-22,1784722941045000000,resistance,7553.5,24,0.8275862068965517,1
2026-07-22,1784722944014000000,support,7553.5,17,0.5862068965517241,0
2026-07-22,1784722944014000000,resistance,7553.75,58,2.0,1
2026-07-22,1784722947048000000,support,7553.0,62,2.1379310344827585,0
2026-07-22,1784722947048000000,resistance,7553.25,16,0.5517241379310345,1
2026-07-22,1784722950013000000,support,7552.5,41,1.4137931034482758,1
2026-07-22,1784722950013000000,resistance,7552.75,15,0.5172413793103449,0
2026-07-22,1784722953013000000,support,7552.0,53,1.8275862068965518,1
2026-07-22,1784722953013000000,resistance,7552.25,27,0.9310344827586207,0
2026-07-22,1784722956050000000,support,7551.75,64,2.206896551724138,1
2026-07-22,1784722956050000000,resistance,7552.25,9,0.3103448275862069,0
2026-07-22,1784722959002000000,support,7552.0,46,1.5862068965517242,1
2026-07-22,1784722959002000000,resistance,7552.25,16,0.5517241379310345,0
2026-07-22,1784722962040000000,support,7553.0,47,1.6206896551724137,1
2026-07-22,1784722962040000000,resistance,7553.5,49,1.6896551724137931,1
2026-07-22,1784722965048000000,support,7553.0,46,1.5862068965517242,1
2026-07-22,1784722965048000000,resistance,7553.25,30,1.0344827586206897,1
2026-07-22,1784722968022000000,support,7553.0,21,0.7241379310344828,1
2026-07-22,1784722968022000000,resistance,7553.25,40,1.3793103448275863,1
2026-07-22,1784722971034000000,support,7553.0,34,1.1724137931034482,1
2026-07-22,1784722971034000000,resistance,7553.25,33,1.1379310344827587,1
2026-07-22,1784722974071000000,support,7553.0,34,1.1724137931034482,1
2026-07-22,1784722974071000000,resistance,7553.25,32,1.103448275862069,1
2026-07-22,1784722977011000000,support,7553.0,42,1.4482758620689655,1
2026-07-22,1784722977011000000,resistance,7553.25,40,1.3793103448275863,1
2026-07-22,1784722980021000000,support,7552.75,39,1.3448275862068966,1
2026-07-22,1784722980021000000,resistance,7553.0,40,1.3793103448275863,0
2026-07-22,1784722983003000000,support,7552.75,48,1.6551724137931034,1
2026-07-22,1784722983003000000,resistance,7553.0,43,1.4827586206896552,0
2026-07-22,1784722986020000000,support,7552.5,70,2.413793103448276,1
2026-07-22,1784722986020000000,resistance,7553.0,2,0.06896551724137931,0
2026-07-22,1784722989030000000,support,7552.75,45,1.5517241379310345,1
2026-07-22,1784722989030000000,resistance,7553.0,16,0.5517241379310345,0
2026-07-22,1784722992002000000,support,7553.25,46,1.5862068965517242,1
2026-07-22,1784722992002000000,resistance,7553.5,30,1.0344827586206897,0
2026-07-22,1784722995108000000,support,7553.25,48,1.6551724137931034,1
2026-07-22,1784722995108000000,resistance,7553.5,33,1.1379310344827587,0
2026-07-22,1784722998049000000,support,7553.5,47,1.6206896551724137,0
2026-07-22,1784722998049000000,resistance,7554.0,57,1.9655172413793103,1
2026-07-22,1784723001032000000,support,7553.25,52,1.793103448275862,1
2026-07-22,1784723001032000000,resistance,7553.5,28,0.9655172413793104,0
2026-07-22,1784723004004000000,support,7553.0,43,1.4827586206896552,1
2026-07-22,1784723004004000000,resistance,7553.25,18,0.6206896551724138,0
2026-07-22,1784723007063000000,support,7552.75,57,1.9655172413793103,1
2026-07-22,1784723007063000000,resistance,7553.0,29,1.0,0
2026-07-22,1784723010039000000,support,7552.75,47,1.6206896551724137,1
2026-07-22,1784723010039000000,resistance,7553.0,32,1.103448275862069,0
2026-07-22,1784723013038000000,support,7553.0,26,0.896551724137931,1
2026-07-22,1784723013038000000,resistance,7553.25,56,1.9310344827586208,0
2026-07-22,1784723016060000000,support,7553.0,32,1.103448275862069,1
2026-07-22,1784723016060000000,resistance,7553.25,37,1.2758620689655173,0
2026-07-22,1784723019032000000,support,7553.0,37,1.2758620689655173,1
2026-07-22,1784723019032000000,resistance,7553.25,28,0.9655172413793104,0
2026-07-22,1784723022096000000,support,7553.0,45,1.5517241379310345,1
2026-07-22,1784723022096000000,resistance,7553.25,23,0.7931034482758621,0
2026-07-22,1784723025012000000,support,7553.0,41,1.4137931034482758,1
2026-07-22,1784723025012000000,resistance,7553.25,28,0.9655172413793104,0
2026-07-22,1784723028003000000,support,7553.0,44,1.5172413793103448,1
2026-07-22,1784723028003000000,resistance,7553.25,17,0.5862068965517241,0
2026-07-22,1784723031008000000,support,7553.25,10,0.3448275862068966,1
2026-07-22,1784723031008000000,resistance,7553.5,41,1.4137931034482758,0
2026-07-22,1784723034026000000,support,7553.25,91,3.1379310344827585,1
2026-07-22,1784723034026000000,resistance,7553.5,23,0.7931034482758621,0
2026-07-22,1784723037028000000,support,7553.0,53,1.8275862068965518,1
2026-07-22,1784723037028000000,resistance,7553.25,22,0.7586206896551724,0
2026-07-22,1784723040031000000,support,7553.5,8,0.27586206896551724,1
2026-07-22,1784723040031000000,resistance,7553.75,50,1.7241379310344827,1
2026-07-22,1784723043000000000,support,7554.0,23,0.7931034482758621,0
2026-07-22,1784723043000000000,resistance,7554.25,43,1.4827586206896552,1
2026-07-22,1784723046043000000,support,7553.75,53,1.8275862068965518,0
2026-07-22,1784723046043000000,resistance,7554.0,31,1.0689655172413792,1
2026-07-22,1784723049002000000,support,7554.0,14,0.4827586206896552,0
2026-07-22,1784723049002000000,resistance,7554.25,33,1.1379310344827587,1
2026-07-22,1784723052048000000,support,7554.0,31,1.0689655172413792,0
2026-07-22,1784723052048000000,resistance,7554.25,31,1.0689655172413792,1
2026-07-22,1784723055057000000,support,7553.75,12,0.41379310344827586,0
2026-07-22,1784723055057000000,resistance,7554.0,37,1.2758620689655173,1
2026-07-22,1784723058010000000,support,7553.75,25,0.8620689655172413,0
2026-07-22,1784723058010000000,resistance,7554.0,35,1.206896551724138,1
2026-07-22,1784723061053000000,support,7553.75,37,1.2758620689655173,0
2026-07-22,1784723061053000000,resistance,7554.0,16,0.5517241379310345,1
2026-07-22,1784723064033000000,support,7553.75,35,1.206896551724138,0
2026-07-22,1784723064033000000,resistance,7554.0,14,0.4827586206896552,1
2026-07-22,1784723067044000000,support,7553.5,97,3.3448275862068964,0
2026-07-22,1784723067044000000,resistance,7553.75,38,1.3103448275862069,1
2026-07-22,1784723070008000000,support,7553.25,33,1.1379310344827587,0
2026-07-22,1784723070008000000,resistance,7553.5,32,1.103448275862069,0
2026-07-22,1784723073011000000,support,7553.25,45,1.5517241379310345,0
2026-07-22,1784723073011000000,resistance,7553.5,22,0.7586206896551724,0
2026-07-22,1784723076046000000,support,7553.25,46,1.5862068965517242,0
2026-07-22,1784723076046000000,resistance,7553.5,17,0.5862068965517241,0
2026-07-22,1784723079010000000,support,7553.25,15,0.5172413793103449,0
2026-07-22,1784723079010000000,resistance,7553.5,45,1.5517241379310345,0
2026-07-22,1784723082035000000,support,7553.5,25,0.8620689655172413,0
2026-07-22,1784723082035000000,resistance,7553.75,30,1.0344827586206897,1
2026-07-22,1784723085012000000,support,7553.5,35,1.206896551724138,0
2026-07-22,1784723085012000000,resistance,7553.75,19,0.6551724137931034,1
2026-07-22,1784723088041000000,support,7553.5,45,1.5517241379310345,0
2026-07-22,1784723088041000000,resistance,7553.75,2,0.06896551724137931,1
2026-07-22,1784723091069000000,support,7553.5,77,2.6551724137931036,0
2026-07-22,1784723091069000000,resistance,7553.75,13,0.4482758620689655,1
2026-07-22,1784723094054000000,support,7553.75,19,0.6551724137931034,0
2026-07-22,1784723094054000000,resistance,7554.0,38,1.3103448275862069,1
2026-07-22,1784723097044000000,support,7554.0,20,0.6896551724137931,0
2026-07-22,1784723097044000000,resistance,7554.25,43,1.4827586206896552,1
2026-07-22,1784723100034000000,support,7554.0,22,0.7586206896551724,0
2026-07-22,1784723100034000000,resistance,7554.25,23,0.7931034482758621,1
2026-07-22,1784723103060000000,support,7553.75,32,1.103448275862069,0
2026-07-22,1784723103060000000,resistance,7554.0,27,0.9310344827586207,1
2026-07-22,1784723106050000000,support,7553.0,34,1.1724137931034482,0
2026-07-22,1784723106050000000,resistance,7553.25,26,0.896551724137931,1
2026-07-22,1784723109076000000,support,7552.75,19,0.6551724137931034,1
2026-07-22,1784723109076000000,resistance,7553.0,56,1.9310344827586208,1
2026-07-22,1784723112012000000,support,7553.25,30,1.0344827586206897,0
2026-07-22,1784723112012000000,resistance,7553.5,31,1.0689655172413792,1
2026-07-22,1784723115035000000,support,7553.0,27,0.9310344827586207,0
2026-07-22,1784723115035000000,resistance,7553.25,32,1.103448275862069,1
2026-07-22,1784723118041000000,support,7552.75,42,1.4482758620689655,1
2026-07-22,1784723118041000000,resistance,7553.0,9,0.3103448275862069,1
2026-07-22,1784723121026000000,support,7552.75,26,0.896551724137931,1
2026-07-22,1784723121026000000,resistance,7553.0,29,1.0,1
2026-07-22,1784723124040000000,support,7552.75,34,1.1724137931034482,1
2026-07-22,1784723124040000000,resistance,7553.0,25,0.8620689655172413,1
2026-07-22,1784723127035000000,support,7552.25,43,1.4827586206896552,1
2026-07-22,1784723127035000000,resistance,7552.5,27,0.9310344827586207,0
2026-07-22,1784723130014000000,support,7552.5,39,1.3448275862068966,1
2026-07-22,1784723130014000000,resistance,7552.75,12,0.41379310344827586,1
2026-07-22,1784723133041000000,support,7552.5,39,1.3448275862068966,1
2026-07-22,1784723133041000000,resistance,7552.75,10,0.3448275862068966,1
2026-07-22,1784723136000000000,support,7552.5,37,1.2758620689655173,1
2026-07-22,1784723136000000000,resistance,7552.75,21,0.7241379310344828,1
2026-07-22,1784723139015000000,support,7552.75,27,0.9310344827586207,1
2026-07-22,1784723139015000000,resistance,7553.0,34,1.1724137931034482,1
2026-07-22,1784723142030000000,support,7553.0,31,1.0689655172413792,1
2026-07-22,1784723142030000000,resistance,7553.25,25,0.8620689655172413,1
2026-07-22,1784723145012000000,support,7553.0,37,1.2758620689655173,1
2026-07-22,1784723145012000000,resistance,7553.25,15,0.5172413793103449,1
2026-07-22,1784723148041000000,support,7553.0,34,1.1724137931034482,1
2026-07-22,1784723148041000000,resistance,7553.25,21,0.7241379310344828,1
2026-07-22,1784723151005000000,support,7552.75,28,0.9655172413793104,1
2026-07-22,1784723151005000000,resistance,7553.0,36,1.2413793103448276,1
2026-07-22,1784723154041000000,support,7552.75,24,0.8275862068965517,1
2026-07-22,1784723154041000000,resistance,7553.0,33,1.1379310344827587,1
2026-07-22,1784723157030000000,support,7552.75,12,0.41379310344827586,1
2026-07-22,1784723157030000000,resistance,7553.0,34,1.1724137931034482,1
2026-07-22,1784723160029000000,support,7552.5,50,1.7241379310344827,1
2026-07-22,1784723160029000000,resistance,7552.75,15,0.5172413793103449,0
2026-07-22,1784723163000000000,support,7552.75,18,0.6206896551724138,1
2026-07-22,1784723163000000000,resistance,7553.0,36,1.2413793103448276,1
2026-07-22,1784723166058000000,support,7552.5,52,1.793103448275862,1
2026-07-22,1784723166058000000,resistance,7553.0,43,1.4827586206896552,1
2026-07-22,1784723169040000000,support,7552.75,21,0.7241379310344828,1
2026-07-22,1784723169040000000,resistance,7553.0,32,1.103448275862069,1
2026-07-22,1784723172001000000,support,7552.75,24,0.8275862068965517,1
2026-07-22,1784723172001000000,resistance,7553.0,26,0.896551724137931,1
2026-07-22,1784723175012000000,support,7552.75,15,0.5172413793103449,1
2026-07-22,1784723175012000000,resistance,7553.0,29,1.0,1
2026-07-22,1784723178029000000,support,7552.75,9,0.3103448275862069,1
2026-07-22,1784723178029000000,resistance,7553.0,30,1.0344827586206897,1
2026-07-22,1784723181069000000,support,7552.5,37,1.2758620689655173,1
2026-07-22,1784723181069000000,resistance,7552.75,11,0.3793103448275862,0
2026-07-22,1784723184041000000,support,7552.75,13,0.4482758620689655,1
2026-07-22,1784723184041000000,resistance,7553.0,41,1.4137931034482758,1
2026-07-22,1784723187129000000,support,7552.75,26,0.896551724137931,1
2026-07-22,1784723187129000000,resistance,7553.0,19,0.6551724137931034,1
2026-07-22,1784723190042000000,support,7553.0,4,0.13793103448275862,1
2026-07-22,1784723190042000000,resistance,7553.25,40,1.3793103448275863,1
2026-07-22,1784723193017000000,support,7552.75,43,1.4827586206896552,1
2026-07-22,1784723193017000000,resistance,7553.0,63,2.1724137931034484,1
2026-07-22,1784723196041000000,support,7552.75,58,2.0,1
2026-07-22,1784723196041000000,resistance,7553.0,24,0.8275862068965517,1
2026-07-22,1784723199031000000,support,7553.0,17,0.5862068965517241,1
2026-07-22,1784723199031000000,resistance,7553.25,18,0.6206896551724138,1
2026-07-22,1784723202059000000,support,7553.0,20,0.6896551724137931,1
2026-07-22,1784723202059000000,resistance,7553.25,33,1.1379310344827587,1
2026-07-22,1784723205118000000,support,7553.0,32,1.103448275862069,1
2026-07-22,1784723205118000000,resistance,7553.25,10,0.3448275862068966,1
2026-07-22,1784723208038000000,support,7553.0,46,1.5862068965517242,1
2026-07-22,1784723208038000000,resistance,7553.25,21,0.7241379310344828,1
2026-07-22,1784723211026000000,support,7553.25,21,0.7241379310344828,1
2026-07-22,1784723211026000000,resistance,7553.5,54,1.8620689655172413,1
2026-07-22,1784723214036000000,support,7553.0,39,1.3448275862068966,1
2026-07-22,1784723214036000000,resistance,7553.25,11,0.3793103448275862,1
2026-07-22,1784723217022000000,support,7553.0,40,1.3793103448275863,1
2026-07-22,1784723217022000000,resistance,7553.25,14,0.4827586206896552,1
2026-07-22,1784723220027000000,support,7553.0,39,1.3448275862068966,1
2026-07-22,1784723220027000000,resistance,7553.25,15,0.5172413793103449,1
2026-07-22,1784723223041000000,support,7553.0,21,0.7241379310344828,1
2026-07-22,1784723223041000000,resistance,7553.25,37,1.2758620689655173,1
2026-07-22,1784723226042000000,support,7553.0,29,1.0,1
2026-07-22,1784723226042000000,resistance,7553.25,31,1.0689655172413792,1
2026-07-22,1784723229002000000,support,7553.0,26,0.896551724137931,1
2026-07-22,1784723229002000000,resistance,7553.25,31,1.0689655172413792,1
2026-07-22,1784723232023000000,support,7553.0,28,0.9655172413793104,1
2026-07-22,1784723232023000000,resistance,7553.25,25,0.8620689655172413,1
2026-07-22,1784723235001000000,support,7553.0,9,0.3103448275862069,1
2026-07-22,1784723235001000000,resistance,7553.25,39,1.3448275862068966,1
2026-07-22,1784723238014000000,support,7553.25,24,0.8275862068965517,1
2026-07-22,1784723238014000000,resistance,7553.5,30,1.0344827586206897,1
2026-07-22,1784723241037000000,support,7553.25,24,0.8275862068965517,1
2026-07-22,1784723241037000000,resistance,7553.5,30,1.0344827586206897,0
2026-07-22,1784723244040000000,support,7553.25,28,0.9655172413793104,1
2026-07-22,1784723244040000000,resistance,7553.5,34,1.1724137931034482,0
2026-07-22,1784723247047000000,support,7553.25,26,0.896551724137931,1
2026-07-22,1784723247047000000,resistance,7553.5,37,1.2758620689655173,0
2026-07-22,1784723250059000000,support,7553.25,19,0.6551724137931034,1
2026-07-22,1784723250059000000,resistance,7553.5,33,1.1379310344827587,0
2026-07-22,1784723253013000000,support,7553.25,12,0.41379310344827586,1
2026-07-22,1784723253013000000,resistance,7553.5,34,1.1724137931034482,0
2026-07-22,1784723256199000000,support,7553.25,36,1.2413793103448276,1
2026-07-22,1784723256199000000,resistance,7553.5,11,0.3793103448275862,0
2026-07-22,1784723259026000000,support,7553.25,33,1.1379310344827587,1
2026-07-22,1784723259026000000,resistance,7553.5,19,0.6551724137931034,0
2026-07-22,1784723262151000000,support,7553.25,7,0.2413793103448276,1
2026-07-22,1784723262151000000,resistance,7553.5,36,1.2413793103448276,0
2026-07-22,1784723265056000000,support,7553.0,41,1.4137931034482758,1
2026-07-22,1784723265056000000,resistance,7553.5,40,1.3793103448275863,0
2026-07-22,1784723268053000000,support,7553.25,40,1.3793103448275863,1
2026-07-22,1784723268053000000,resistance,7553.5,14,0.4827586206896552,0
2026-07-22,1784723271001000000,support,7553.5,32,1.103448275862069,1
2026-07-22,1784723271001000000,resistance,7553.75,49,1.6896551724137931,0
2026-07-22,1784723274085000000,support,7553.25,31,1.0689655172413792,1
2026-07-22,1784723274085000000,resistance,7553.5,14,0.4827586206896552,0
2026-07-22,1784723277049000000,support,7553.5,2,0.06896551724137931,1
2026-07-22,1784723277049000000,resistance,7553.75,44,1.5172413793103448,0
2026-07-22,1784723280035000000,support,7553.5,19,0.6551724137931034,1
2026-07-22,1784723280035000000,resistance,7553.75,57,1.9655172413793103,0
2026-07-22,1784723283073000000,support,7553.0,44,1.5172413793103448,1
2026-07-22,1784723283073000000,resistance,7553.25,10,0.3448275862068966,0
2026-07-22,1784723286144000000,support,7553.0,34,1.1724137931034482,1
2026-07-22,1784723286144000000,resistance,7553.25,28,0.9655172413793104,0
2026-07-22,1784723289060000000,support,7553.0,14,0.4827586206896552,1
2026-07-22,1784723289060000000,resistance,7553.25,39,1.3448275862068966,0
2026-07-22,1784723292029000000,support,7553.25,18,0.6206896551724138,1
2026-07-22,1784723292029000000,resistance,7553.5,34,1.1724137931034482,0
2026-07-22,1784723295012000000,support,7553.5,16,0.5517241379310345,1
2026-07-22,1784723295012000000,resistance,7553.75,49,1.6896551724137931,0
2026-07-22,1784723298071000000,support,7553.5,27,0.9310344827586207,1
2026-07-22,1784723298071000000,resistance,7553.75,55,1.896551724137931,0
2026-07-22,1784723301043000000,support,7554.25,42,1.4482758620689655,1
2026-07-22,1784723301043000000,resistance,7554.5,41,1.4137931034482758,0
2026-07-22,1784723304025000000,support,7554.25,37,1.2758620689655173,1
2026-07-22,1784723304025000000,resistance,7554.75,41,1.4137931034482758,0
2026-07-22,1784723307024000000,support,7554.5,31,1.0689655172413792,1
2026-07-22,1784723307024000000,resistance,7554.75,20,0.6896551724137931,0
2026-07-22,1784723310001000000,support,7554.75,18,0.6206896551724138,0
2026-07-22,1784723310001000000,resistance,7555.0,16,0.5517241379310345,1
2026-07-22,1784723313062000000,support,7554.75,29,1.0,0
2026-07-22,1784723313062000000,resistance,7555.0,23,0.7931034482758621,1
2026-07-22,1784723316000000000,support,7555.25,16,0.5517241379310345,0
2026-07-22,1784723316000000000,resistance,7555.5,39,1.3448275862068966,1
2026-07-22,1784723319042000000,support,7554.75,32,1.103448275862069,0
2026-07-22,1784723319042000000,resistance,7555.0,23,0.7931034482758621,1
2026-07-22,1784723322005000000,support,7554.25,71,2.4482758620689653,0
2026-07-22,1784723322005000000,resistance,7554.75,3,0.10344827586206896,1
2026-07-22,1784723325062000000,support,7554.75,24,0.8275862068965517,0
2026-07-22,1784723325062000000,resistance,7555.0,24,0.8275862068965517,1
2026-07-22,1784723328064000000,support,7554.75,39,1.3448275862068966,0
2026-07-22,1784723328064000000,resistance,7555.0,6,0.20689655172413793,1
2026-07-22,1784723331015000000,support,7555.0,28,0.9655172413793104,0
2026-07-22,1784723331015000000,resistance,7555.25,30,1.0344827586206897,1
2026-07-22,1784723334006000000,support,7554.5,32,1.103448275862069,0
2026-07-22,1784723334006000000,resistance,7554.75,14,0.4827586206896552,1
2026-07-22,1784723337048000000,support,7553.75,60,2.0689655172413794,0
2026-07-22,1784723337048000000,resistance,7554.5,38,1.3103448275862069,1
2026-07-22,1784723340035000000,support,7554.25,38,1.3103448275862069,0
2026-07-22,1784723340035000000,resistance,7554.5,41,1.4137931034482758,1
2026-07-22,1784723343032000000,support,7554.5,38,1.3103448275862069,0
2026-07-22,1784723343032000000,resistance,7554.75,14,0.4827586206896552,1
2026-07-22,1784723346041000000,support,7554.75,32,1.103448275862069,0
2026-07-22,1784723346041000000,resistance,7555.0,42,1.4482758620689655,1
2026-07-22,1784723349105000000,support,7554.5,25,0.8620689655172413,0
2026-07-22,1784723349105000000,resistance,7554.75,37,1.2758620689655173,1
2026-07-22,1784723352061000000,support,7554.5,25,0.8620689655172413,0
2026-07-22,1784723352061000000,resistance,7554.75,36,1.2413793103448276,1
2026-07-22,1784723355000000000,support,7554.5,20,0.6896551724137931,0
2026-07-22,1784723355000000000,resistance,7554.75,39,1.3448275862068966,1
2026-07-22,1784723358077000000,support,7554.25,73,2.5172413793103448,0
2026-07-22,1784723358077000000,resistance,7554.5,24,0.8275862068965517,1
2026-07-22,1784723361051000000,support,7554.5,29,1.0,0
2026-07-22,1784723361051000000,resistance,7554.75,29,1.0,1
2026-07-22,1784723364012000000,support,7554.5,26,0.896551724137931,0
2026-07-22,1784723364012000000,resistance,7554.75,32,1.103448275862069,1
2026-07-22,1784723367058000000,support,7553.75,42,1.4482758620689655,0
2026-07-22,1784723367058000000,resistance,7554.0,21,0.7241379310344828,1
2026-07-22,1784723370057000000,support,7554.0,38,1.3103448275862069,0
2026-07-22,1784723370057000000,resistance,7554.25,15,0.5172413793103449,1
2026-07-22,1784723373013000000,support,7554.0,33,1.1379310344827587,0
2026-07-22,1784723373013000000,resistance,7554.25,19,0.6551724137931034,1
2026-07-22,1784723376067000000,support,7553.75,36,1.2413793103448276,0
2026-07-22,1784723376067000000,resistance,7554.0,33,1.1379310344827587,1
2026-07-22,1784723379013000000,support,7553.5,52,1.793103448275862,0
2026-07-22,1784723379013000000,resistance,7553.75,23,0.7931034482758621,1
2026-07-22,1784723382022000000,support,7553.75,20,0.6896551724137931,0
2026-07-22,1784723382022000000,resistance,7554.0,54,1.8620689655172413,1
2026-07-22,1784723385022000000,support,7553.25,41,1.4137931034482758,1
2026-07-22,1784723385022000000,resistance,7553.5,31,1.0689655172413792,0
2026-07-22,1784723388242000000,support,7553.25,34,1.1724137931034482,1
2026-07-22,1784723388242000000,resistance,7553.5,30,1.0344827586206897,0
2026-07-22,1784723391011000000,support,7553.25,36,1.2413793103448276,1
2026-07-22,1784723391011000000,resistance,7553.5,31,1.0689655172413792,0
2026-07-22,1784723394048000000,support,7553.0,2,0.06896551724137931,1
2026-07-22,1784723394048000000,resistance,7553.25,51,1.7586206896551724,0
2026-07-22,1784723397011000000,support,7552.75,62,2.1379310344827585,1
2026-07-22,1784723397011000000,resistance,7553.25,45,1.5517241379310345,0
2026-07-22,1784723400022000000,support,7552.75,46,1.5862068965517242,1
2026-07-22,1784723400022000000,resistance,7553.0,21,0.7241379310344828,0
2026-07-22,1784723403051000000,support,7553.0,32,1.103448275862069,1
2026-07-22,1784723403051000000,resistance,7553.25,34,1.1724137931034482,0
2026-07-22,1784723406043000000,support,7552.75,44,1.5172413793103448,1
2026-07-22,1784723406043000000,resistance,7553.0,35,1.206896551724138,0
2026-07-22,1784723409084000000,support,7553.0,23,0.7931034482758621,1
2026-07-22,1784723409084000000,resistance,7553.25,47,1.6206896551724137,0
2026-07-22,1784723412036000000,support,7553.0,38,1.3103448275862069,1
2026-07-22,1784723412036000000,resistance,7553.25,26,0.896551724137931,0
2026-07-22,1784723415033000000,support,7553.25,26,0.896551724137931,1
2026-07-22,1784723415033000000,resistance,7553.5,38,1.3103448275862069,0
2026-07-22,1784723418083000000,support,7553.25,37,1.2758620689655173,1
2026-07-22,1784723418083000000,resistance,7553.5,19,0.6551724137931034,0
2026-07-22,1784723421138000000,support,7553.0,48,1.6551724137931034,1
2026-07-22,1784723421138000000,resistance,7553.25,11,0.3793103448275862,0
2026-07-22,1784723424084000000,support,7553.0,45,1.5517241379310345,1
2026-07-22,1784723424084000000,resistance,7553.25,20,0.6896551724137931,0
2026-07-22,1784723427013000000,support,7553.0,27,0.9310344827586207,1
2026-07-22,1784723427013000000,resistance,7553.25,30,1.0344827586206897,0
2026-07-22,1784723430044000000,support,7553.5,15,0.5172413793103449,1
2026-07-22,1784723430044000000,resistance,7553.75,47,1.6206896551724137,0
2026-07-22,1784723433038000000,support,7553.5,30,1.0344827586206897,1
2026-07-22,1784723433038000000,resistance,7553.75,40,1.3793103448275863,0
2026-07-22,1784723436042000000,support,7553.5,8,0.27586206896551724,1
2026-07-22,1784723436042000000,resistance,7553.75,45,1.5517241379310345,0
2026-07-22,1784723439018000000,support,7553.5,14,0.4827586206896552,1
2026-07-22,1784723439018000000,resistance,7553.75,39,1.3448275862068966,0
