Date,dir,count,book,regime,fire_bar,sig_bar,fill,stop,R,net,Rpts
2021-08-02,S,1,T1,NEUTRAL,3,2,5202.0,5211.0,1.0,445.0,9.0
2021-08-02,S,1,T2,NEUTRAL,3,2,5202.0,5211.0,2.0,895.0,9.0
2021-08-02,S,1,T1,NEUTRAL,5,4,5187.75,5196.5,1.0,432.5,8.75
2021-08-02,S,1,T2,NEUTRAL,5,4,5187.75,5196.5,-1.0,-442.5,8.75
2021-08-09,L,1,T1,NEUTRAL,3,2,5226.5,5219.75,-1.0,-342.5,6.75
2021-08-09,L,1,T2,NEUTRAL,3,2,5226.5,5219.75,-1.0,-342.5,6.75
2021-08-09,L,1,T1,NEUTRAL,5,4,5227.0,5223.5,1.0,170.0,3.5
2021-08-09,L,1,T2,NEUTRAL,5,4,5227.0,5223.5,-1.0,-180.0,3.5
2021-08-10,L,1,T1,NEUTRAL,3,2,5235.0,5221.5,-1.0,-680.0,13.5
2021-08-10,L,1,T2,NEUTRAL,3,2,5235.0,5221.5,-1.0,-680.0,13.5
2021-08-10,L,1,T1,NEUTRAL,5,4,5234.25,5230.25,-1.0,-205.0,4.0
2021-08-10,L,1,T2,NEUTRAL,5,4,5234.25,5230.25,-1.0,-205.0,4.0
2021-08-11,L,1,T1,NEUTRAL,4,3,5235.0,5229.25,1.0,282.5,5.75
2021-08-11,L,1,T2,NEUTRAL,4,3,5235.0,5229.25,-1.0,-292.5,5.75
2021-08-11,L,1,T1,NEUTRAL,6,5,5238.5,5234.0,-1.0,-230.0,4.5
2021-08-11,L,1,T2,NEUTRAL,6,5,5238.5,5234.0,-1.0,-230.0,4.5
2021-08-16,L,1,T1,NEUTRAL,3,2,5242.0,5231.75,1.0,507.5,10.25
2021-08-16,L,1,T2,NEUTRAL,3,2,5242.0,5231.75,2.0,1020.0,10.25
2021-08-17,S,1,T1,NEUTRAL,3,2,5239.75,5253.25,1.0,670.0,13.5
2021-08-17,S,1,T2,NEUTRAL,3,2,5239.75,5253.25,2.0,1345.0,13.5
2021-08-18,S,1,T1,NEUTRAL,3,2,5235.0,5248.25,1.0,657.5,13.25
2021-08-18,S,1,T2,NEUTRAL,3,2,5235.0,5248.25,2.0,1320.0,13.25
2021-08-18,S,1,T1,BEAR,6,5,5219.25,5245.25,1.0,1295.0,26.0
2021-08-18,S,1,T2,BEAR,6,5,5219.25,5245.25,-1.0,-1305.0,26.0
2021-08-19,L,1,T1,NEUTRAL,3,2,5200.0,5177.5,-1.0,-1130.0,22.5
2021-08-19,L,1,T2,NEUTRAL,3,2,5200.0,5177.5,-1.0,-1130.0,22.5
2021-08-19,L,1,T1,NEUTRAL,6,5,5204.0,5183.25,-1.0,-1042.5,20.75
2021-08-19,L,1,T2,NEUTRAL,6,5,5204.0,5183.25,-1.0,-1042.5,20.75
2021-08-19,L,2,T1,NEUTRAL,7,6,5213.0,5177.0,-1.0,-1805.0,36.0
2021-08-19,L,2,T2,NEUTRAL,7,6,5213.0,5177.0,-1.0,-1805.0,36.0
2021-08-20,S,1,T1,NEUTRAL,3,2,5222.5,5233.5,-1.0,-555.0,11.0
2021-08-20,S,1,T2,NEUTRAL,3,2,5222.5,5233.5,-1.0,-555.0,11.0
2021-08-20,S,1,T1,BULL,5,4,5234.0,5238.75,1.0,232.5,4.75
2021-08-20,S,1,T2,BULL,5,4,5234.0,5238.75,-1.0,-242.5,4.75
2021-08-23,S,1,T1,NEUTRAL,5,4,5278.25,5285.5,-1.0,-367.5,7.25
2021-08-23,S,1,T2,NEUTRAL,5,4,5278.25,5285.5,-1.0,-367.5,7.25
2021-08-23,S,1,T1,NEUTRAL,7,6,5278.75,5284.25,-1.0,-280.0,5.5
2021-08-23,S,1,T2,NEUTRAL,7,6,5278.75,5284.25,-1.0,-280.0,5.5
2021-08-24,S,1,T1,NEUTRAL,3,2,5282.0,5287.75,-1.0,-292.5,5.75
2021-08-24,S,1,T2,NEUTRAL,3,2,5282.0,5287.75,-1.0,-292.5,5.75
2021-08-24,S,1,T1,BULL,7,6,5284.75,5288.25,1.0,170.0,3.5
2021-08-24,S,1,T2,BULL,7,6,5284.75,5288.25,-1.0,-180.0,3.5
2021-08-25,S,1,T1,NEUTRAL,5,4,5292.75,5297.0,-1.0,-217.5,4.25
2021-08-25,S,1,T2,NEUTRAL,5,4,5292.75,5297.0,-1.0,-217.5,4.25
2021-08-26,L,1,T1,NEUTRAL,3,2,5282.5,5264.5,-1.0,-905.0,18.0
2021-08-26,L,1,T2,NEUTRAL,3,2,5282.5,5264.5,-1.0,-905.0,18.0
2021-08-27,L,1,T1,NEUTRAL,3,2,5302.25,5291.5,-1.0,-542.5,10.75
2021-08-27,L,1,T2,NEUTRAL,3,2,5302.25,5291.5,-1.0,-542.5,10.75
2021-08-30,L,1,T1,NEUTRAL,5,4,5331.75,5326.75,-1.0,-255.0,5.0
2021-08-30,L,1,T2,NEUTRAL,5,4,5331.75,5326.75,-1.0,-255.0,5.0
2021-08-31,S,1,T1,NEUTRAL,4,3,5323.5,5328.25,1.0,232.5,4.75
2021-08-31,S,1,T2,NEUTRAL,4,3,5323.5,5328.25,-1.0,-242.5,4.75
2021-08-31,S,1,T1,NEUTRAL,6,5,5316.75,5322.5,-1.0,-292.5,5.75
2021-08-31,S,1,T2,NEUTRAL,6,5,5316.75,5322.5,-1.0,-292.5,5.75
2021-08-31,S,2,T1,BEAR,7,6,5314.75,5322.75,-1.0,-405.0,8.0
2021-08-31,S,2,T2,BEAR,7,6,5314.75,5322.75,-1.0,-405.0,8.0
2021-09-01,L,1,T1,NEUTRAL,3,2,5330.5,5324.0,-1.0,-330.0,6.5
2021-09-01,L,1,T2,NEUTRAL,3,2,5330.5,5324.0,-1.0,-330.0,6.5
2021-09-02,S,1,T1,NEUTRAL,3,2,5335.25,5340.75,1.0,270.0,5.5
2021-09-02,S,1,T2,NEUTRAL,3,2,5335.25,5340.75,2.0,545.0,5.5
2021-09-02,S,1,T1,NEUTRAL,4,3,5333.75,5341.0,1.0,357.5,7.25
2021-09-02,S,1,T2,NEUTRAL,4,3,5333.75,5341.0,-1.0,-367.5,7.25
2021-09-03,L,1,T1,NEUTRAL,3,2,5333.75,5324.25,-1.0,-480.0,9.5
2021-09-03,L,1,T2,NEUTRAL,3,2,5333.75,5324.25,-1.0,-480.0,9.5
2021-09-07,L,1,T1,NEUTRAL,3,2,5321.25,5310.5,-1.0,-542.5,10.75
2021-09-07,L,1,T2,NEUTRAL,3,2,5321.25,5310.5,-1.0,-542.5,10.75
2021-09-08,L,1,T1,NEUTRAL,3,2,5312.0,5291.25,-1.0,-1042.5,20.75
2021-09-08,L,1,T2,NEUTRAL,3,2,5312.0,5291.25,-1.0,-1042.5,20.75
2021-09-08,L,1,T1,NEUTRAL,5,4,5311.25,5303.25,-1.0,-405.0,8.0
2021-09-08,L,1,T2,NEUTRAL,5,4,5311.25,5303.25,-1.0,-405.0,8.0
2021-09-10,L,1,T1,NEUTRAL,4,3,5292.0,5276.0,-1.0,-805.0,16.0
2021-09-10,L,1,T2,NEUTRAL,4,3,5292.0,5276.0,-1.0,-805.0,16.0
2021-09-13,L,1,T1,NEUTRAL,4,3,5266.25,5253.5,-1.0,-642.5,12.75
2021-09-13,L,1,T2,NEUTRAL,4,3,5266.25,5253.5,-1.0,-642.5,12.75
2021-09-13,L,1,T1,BEAR,6,5,5257.25,5245.25,1.0,595.0,12.0
2021-09-13,L,1,T2,BEAR,6,5,5257.25,5245.25,-1.0,-605.0,12.0
2021-09-13,L,2,T1,BEAR,7,6,5263.75,5243.25,-1.0,-1030.0,20.5
2021-09-13,L,2,T2,BEAR,7,6,5263.75,5243.25,-1.0,-1030.0,20.5
2021-09-14,L,1,T1,NEUTRAL,3,2,5262.25,5248.0,-1.0,-717.5,14.25
2021-09-14,L,1,T2,NEUTRAL,3,2,5262.25,5248.0,-1.0,-717.5,14.25
2021-09-14,L,1,T1,BEAR,7,6,5245.75,5234.0,-1.0,-592.5,11.75
2021-09-14,L,1,T2,BEAR,7,6,5245.75,5234.0,-1.0,-592.5,11.75
2021-09-16,L,1,T1,NEUTRAL,3,2,5259.5,5242.0,1.0,870.0,17.5
2021-09-16,L,1,T2,NEUTRAL,3,2,5259.5,5242.0,-1.0,-880.0,17.5
2021-09-16,L,1,T1,BULL,6,5,5275.0,5255.5,-1.0,-980.0,19.5
2021-09-16,L,1,T2,BULL,6,5,5275.0,5255.5,-1.0,-980.0,19.5
2021-09-17,L,1,T1,NEUTRAL,4,3,5245.75,5231.0,-1.0,-742.5,14.75
2021-09-17,L,1,T2,NEUTRAL,4,3,5245.75,5231.0,-1.0,-742.5,14.75
2021-09-17,L,1,T1,BEAR,7,6,5237.5,5225.0,-1.0,-630.0,12.5
2021-09-17,L,1,T2,BEAR,7,6,5237.5,5225.0,-1.0,-630.0,12.5
2021-09-20,L,1,T1,NEUTRAL,7,6,5124.0,5102.5,1.0,1070.0,21.5
2021-09-20,L,1,T2,NEUTRAL,7,6,5124.0,5102.5,-1.0,-1080.0,21.5
2021-09-21,L,1,T1,NEUTRAL,3,2,5170.0,5145.25,-1.0,-1242.5,24.75
2021-09-21,L,1,T2,NEUTRAL,3,2,5170.0,5145.25,-1.0,-1242.5,24.75
2021-09-21,L,1,T1,NEUTRAL,6,5,5165.0,5150.0,-1.0,-755.0,15.0
2021-09-21,L,1,T2,NEUTRAL,6,5,5165.0,5150.0,-1.0,-755.0,15.0
2021-09-22,S,1,T1,NEUTRAL,4,3,5196.0,5211.25,-1.0,-767.5,15.25
2021-09-22,S,1,T2,NEUTRAL,4,3,5196.0,5211.25,-1.0,-767.5,15.25
2021-09-22,S,1,T1,NEUTRAL,6,5,5184.0,5215.75,-1.0,-1592.5,31.75
2021-09-22,S,1,T2,NEUTRAL,6,5,5184.0,5215.75,-1.0,-1592.5,31.75
2021-09-23,L,1,T1,NEUTRAL,4,3,5253.5,5246.25,1.0,357.5,7.25
2021-09-23,L,1,T2,NEUTRAL,4,3,5253.5,5246.25,-1.0,-367.5,7.25
2021-09-24,S,1,T1,NEUTRAL,3,2,5236.25,5248.0,-1.0,-592.5,11.75
2021-09-24,S,1,T2,NEUTRAL,3,2,5236.25,5248.0,-1.0,-592.5,11.75
2021-09-24,S,1,T1,NEUTRAL,5,4,5246.25,5252.0,-1.0,-292.5,5.75
2021-09-24,S,1,T2,NEUTRAL,5,4,5246.25,5252.0,-1.0,-292.5,5.75
2021-09-27,S,1,T1,NEUTRAL,3,2,5243.25,5255.75,-1.0,-630.0,12.5
2021-09-27,S,1,T2,NEUTRAL,3,2,5243.25,5255.75,-1.0,-630.0,12.5
2021-09-27,S,1,T1,NEUTRAL,7,6,5245.0,5252.5,1.0,370.0,7.5
2021-09-27,S,1,T2,NEUTRAL,7,6,5245.0,5252.5,-1.0,-380.0,7.5
2021-09-28,L,1,T1,NEUTRAL,5,4,5165.25,5143.5,-1.0,-1092.5,21.75
2021-09-28,L,1,T2,NEUTRAL,5,4,5165.25,5143.5,-1.0,-1092.5,21.75
2021-09-29,S,1,T1,NEUTRAL,3,2,5169.25,5185.75,-1.0,-830.0,16.5
2021-09-29,S,1,T2,NEUTRAL,3,2,5169.25,5185.75,-1.0,-830.0,16.5
2021-09-29,S,1,T1,NEUTRAL,5,4,5157.75,5168.75,-1.0,-555.0,11.0
2021-09-29,S,1,T2,NEUTRAL,5,4,5157.75,5168.75,-1.0,-555.0,11.0
2021-09-29,S,1,T1,NEUTRAL,7,6,5173.75,5184.75,1.0,545.0,11.0
2021-09-29,S,1,T2,NEUTRAL,7,6,5173.75,5184.75,-1.0,-555.0,11.0
2021-09-30,L,1,T1,NEUTRAL,5,4,5137.0,5113.25,-1.0,-1192.5,23.75
2021-09-30,L,1,T2,NEUTRAL,5,4,5137.0,5113.25,-1.0,-1192.5,23.75
2021-10-01,L,1,T1,NEUTRAL,3,2,5124.5,5085.75,1.0,1932.5,38.75
2021-10-01,L,1,T2,NEUTRAL,3,2,5124.5,5085.75,-1.0,-1942.5,38.75
2021-10-04,L,1,T1,NEUTRAL,5,4,5096.25,5077.75,-1.0,-930.0,18.5
2021-10-04,L,1,T2,NEUTRAL,5,4,5096.25,5077.75,-1.0,-930.0,18.5
2021-10-05,L,1,T1,NEUTRAL,5,4,5161.75,5152.25,-1.0,-480.0,9.5
2021-10-05,L,1,T2,NEUTRAL,5,4,5161.75,5152.25,-1.0,-480.0,9.5
2021-10-06,S,1,T1,NEUTRAL,3,2,5107.0,5128.75,-1.0,-1092.5,21.75
2021-10-06,S,1,T2,NEUTRAL,3,2,5107.0,5128.75,-1.0,-1092.5,21.75
2021-10-06,S,1,T1,BULL,7,6,5144.25,5159.0,-1.0,-742.5,14.75
2021-10-06,S,1,T2,BULL,7,6,5144.25,5159.0,-1.0,-742.5,14.75
2021-10-11,S,1,T1,NEUTRAL,3,2,5204.25,5216.25,1.0,595.0,12.0
2021-10-11,S,1,T2,NEUTRAL,3,2,5204.25,5216.25,2.0,1195.0,12.0
2021-10-12,L,1,T1,NEUTRAL,3,2,5168.5,5152.5,-1.0,-805.0,16.0
2021-10-12,L,1,T2,NEUTRAL,3,2,5168.5,5152.5,-1.0,-805.0,16.0
2021-10-12,L,1,T1,NEUTRAL,5,4,5165.75,5150.0,-1.0,-792.5,15.75
2021-10-12,L,1,T2,NEUTRAL,5,4,5165.75,5150.0,-1.0,-792.5,15.75
2021-10-13,L,1,T1,NEUTRAL,3,2,5147.5,5130.25,1.0,857.5,17.25
2021-10-13,L,1,T2,NEUTRAL,3,2,5147.5,5130.25,-1.0,-867.5,17.25
2021-10-13,L,1,T1,NEUTRAL,7,6,5165.25,5152.0,-1.0,-667.5,13.25
2021-10-13,L,1,T2,NEUTRAL,7,6,5165.25,5152.0,-1.0,-667.5,13.25
2021-10-14,S,1,T1,NEUTRAL,7,6,5232.0,5239.5,-1.0,-380.0,7.5
2021-10-14,S,1,T2,NEUTRAL,7,6,5232.0,5239.5,-1.0,-380.0,7.5
2021-10-15,L,1,T1,NEUTRAL,4,3,5267.75,5259.25,1.0,420.0,8.5
2021-10-15,L,1,T2,NEUTRAL,4,3,5267.75,5259.25,-1.0,-430.0,8.5
2021-10-18,L,1,T1,NEUTRAL,5,4,5283.0,5277.5,1.0,270.0,5.5
2021-10-18,L,1,T2,NEUTRAL,5,4,5283.0,5277.5,-1.0,-280.0,5.5
2021-10-19,S,1,T1,NEUTRAL,5,4,5314.75,5319.5,1.0,232.5,4.75
2021-10-19,S,1,T2,NEUTRAL,5,4,5314.75,5319.5,-1.0,-242.5,4.75
2021-10-20,S,1,T1,NEUTRAL,3,2,5331.75,5341.5,-1.0,-492.5,9.75
2021-10-20,S,1,T2,NEUTRAL,3,2,5331.75,5341.5,-1.0,-492.5,9.75
2021-10-20,S,1,T1,NEUTRAL,7,6,5333.0,5339.0,-1.0,-305.0,6.0
2021-10-20,S,1,T2,NEUTRAL,7,6,5333.0,5339.0,-1.0,-305.0,6.0
2021-10-21,S,1,T1,NEUTRAL,3,2,5327.0,5342.75,-1.0,-792.5,15.75
2021-10-21,S,1,T2,NEUTRAL,3,2,5327.0,5342.75,-1.0,-792.5,15.75
2021-10-21,S,1,T1,NEUTRAL,5,4,5332.25,5337.75,-1.0,-280.0,5.5
2021-10-21,S,1,T2,NEUTRAL,5,4,5332.25,5337.75,-1.0,-280.0,5.5
2021-10-22,L,1,T1,NEUTRAL,4,3,5339.75,5324.0,-1.0,-792.5,15.75
2021-10-22,L,1,T2,NEUTRAL,4,3,5339.75,5324.0,-1.0,-792.5,15.75
2021-10-25,S,1,T1,NEUTRAL,6,5,5365.5,5372.0,-1.0,-330.0,6.5
2021-10-25,S,1,T2,NEUTRAL,6,5,5365.5,5372.0,-1.0,-330.0,6.5
2021-10-25,S,1,T1,NEUTRAL,7,6,5364.25,5373.25,-1.0,-455.0,9.0
2021-10-25,S,1,T2,NEUTRAL,7,6,5364.25,5373.25,-1.0,-455.0,9.0
2021-10-26,S,1,T1,NEUTRAL,3,2,5391.5,5398.5,1.0,345.0,7.0
2021-10-26,S,1,T2,NEUTRAL,3,2,5391.5,5398.5,2.0,695.0,7.0
2021-10-26,S,1,T1,NEUTRAL,7,6,5378.75,5387.25,-1.0,-430.0,8.5
2021-10-26,S,1,T2,NEUTRAL,7,6,5378.75,5387.25,-1.0,-430.0,8.5
2021-10-27,L,1,T1,NEUTRAL,3,2,5379.0,5369.0,-1.0,-505.0,10.0
2021-10-27,L,1,T2,NEUTRAL,3,2,5379.0,5369.0,-1.0,-505.0,10.0
2021-10-28,S,1,T1,NEUTRAL,3,2,5383.25,5394.0,-1.0,-542.5,10.75
2021-10-28,S,1,T2,NEUTRAL,3,2,5383.25,5394.0,-1.0,-542.5,10.75
2021-10-29,S,1,T1,NEUTRAL,5,4,5400.25,5406.0,1.0,282.5,5.75
2021-10-29,S,1,T2,NEUTRAL,5,4,5400.25,5406.0,-1.0,-292.5,5.75
2021-11-01,L,1,T1,NEUTRAL,3,2,5408.75,5396.0,-1.0,-642.5,12.75
2021-11-01,L,1,T2,NEUTRAL,3,2,5408.75,5396.0,-1.0,-642.5,12.75
2021-11-01,L,1,T1,NEUTRAL,6,5,5408.25,5395.5,-1.0,-642.5,12.75
2021-11-01,L,1,T2,NEUTRAL,6,5,5408.25,5395.5,-1.0,-642.5,12.75
2021-11-02,S,1,T1,NEUTRAL,3,2,5424.0,5432.25,-1.0,-417.5,8.25
2021-11-02,S,1,T2,NEUTRAL,3,2,5424.0,5432.25,-1.0,-417.5,8.25
2021-11-02,S,1,T1,NEUTRAL,5,4,5428.75,5435.0,-1.0,-317.5,6.25
2021-11-02,S,1,T2,NEUTRAL,5,4,5428.75,5435.0,-1.0,-317.5,6.25
2021-11-03,S,1,T1,NEUTRAL,3,2,5424.0,5429.75,-1.0,-292.5,5.75
2021-11-03,S,1,T2,NEUTRAL,3,2,5424.0,5429.75,-1.0,-292.5,5.75
2021-11-03,S,1,T1,NEUTRAL,5,4,5423.75,5429.25,-1.0,-280.0,5.5
2021-11-03,S,1,T2,NEUTRAL,5,4,5423.75,5429.25,-1.0,-280.0,5.5
2021-11-04,S,1,T1,NEUTRAL,3,2,5465.75,5484.0,-1.0,-917.5,18.25
2021-11-04,S,1,T2,NEUTRAL,3,2,5465.75,5484.0,-1.0,-917.5,18.25
2021-11-04,S,1,T1,NEUTRAL,6,5,5469.0,5478.0,-1.0,-455.0,9.0
2021-11-04,S,1,T2,NEUTRAL,6,5,5469.0,5478.0,-1.0,-455.0,9.0
2021-11-05,S,1,T1,NEUTRAL,3,2,5509.5,5518.25,1.0,432.5,8.75
2021-11-05,S,1,T2,NEUTRAL,3,2,5509.5,5518.25,2.0,870.0,8.75
2021-11-05,S,1,T1,NEUTRAL,7,6,5493.25,5502.5,-1.0,-467.5,9.25
2021-11-05,S,1,T2,NEUTRAL,7,6,5493.25,5502.5,-1.0,-467.5,9.25
2021-11-08,L,1,T1,NEUTRAL,5,4,5504.25,5496.0,-1.0,-417.5,8.25
2021-11-08,L,1,T2,NEUTRAL,5,4,5504.25,5496.0,-1.0,-417.5,8.25
2021-11-09,S,1,T1,NEUTRAL,3,2,5476.25,5494.0,-1.0,-892.5,17.75
2021-11-09,S,1,T2,NEUTRAL,3,2,5476.25,5494.0,-1.0,-892.5,17.75
2021-11-09,S,1,T1,NEUTRAL,5,4,5475.75,5485.75,-1.0,-505.0,10.0
2021-11-09,S,1,T2,NEUTRAL,5,4,5475.75,5485.75,-1.0,-505.0,10.0
2021-11-09,S,2,T1,NEUTRAL,7,6,5478.75,5486.0,-1.0,-367.5,7.25
2021-11-09,S,2,T2,NEUTRAL,7,6,5478.75,5486.0,-1.0,-367.5,7.25
2021-11-10,S,1,T1,NEUTRAL,3,2,5479.5,5487.0,1.0,370.0,7.5
2021-11-10,S,1,T2,NEUTRAL,3,2,5479.5,5487.0,2.0,745.0,7.5
2021-11-11,L,1,T1,NEUTRAL,3,2,5462.25,5452.5,-1.0,-492.5,9.75
2021-11-11,L,1,T2,NEUTRAL,3,2,5462.25,5452.5,-1.0,-492.5,9.75
2021-11-11,L,1,T1,BEAR,5,4,5461.0,5452.25,-1.0,-442.5,8.75
2021-11-11,L,1,T2,BEAR,5,4,5461.0,5452.25,-1.0,-442.5,8.75
2021-11-12,S,1,T1,NEUTRAL,4,3,5479.25,5487.75,-1.0,-430.0,8.5
2021-11-12,S,1,T2,NEUTRAL,4,3,5479.25,5487.75,-1.0,-430.0,8.5
2021-11-12,S,1,T1,NEUTRAL,6,5,5478.0,5484.25,-1.0,-317.5,6.25
2021-11-12,S,1,T2,NEUTRAL,6,5,5478.0,5484.25,-1.0,-317.5,6.25
2021-11-15,L,1,T1,NEUTRAL,6,5,5487.25,5479.0,-1.0,-417.5,8.25
2021-11-15,L,1,T2,NEUTRAL,6,5,5487.25,5479.0,-1.0,-417.5,8.25
2021-11-16,S,1,T1,NEUTRAL,6,5,5512.5,5519.0,1.0,320.0,6.5
2021-11-16,S,1,T2,NEUTRAL,6,5,5512.5,5519.0,-1.0,-330.0,6.5
2021-11-17,S,1,T1,NEUTRAL,3,2,5492.5,5502.25,-1.0,-492.5,9.75
2021-11-17,S,1,T2,NEUTRAL,3,2,5492.5,5502.25,-1.0,-492.5,9.75
2021-11-17,S,1,T1,NEUTRAL,4,3,5490.5,5506.0,-1.0,-780.0,15.5
2021-11-17,S,1,T2,NEUTRAL,4,3,5490.5,5506.0,-1.0,-780.0,15.5
2021-11-17,S,2,T1,NEUTRAL,6,5,5493.0,5501.75,-1.0,-442.5,8.75
2021-11-17,S,2,T2,NEUTRAL,6,5,5493.0,5501.75,-1.0,-442.5,8.75
2021-11-22,S,1,T1,NEUTRAL,3,2,5534.0,5549.25,1.0,757.5,15.25
