Date,dir,count,book,regime,fire_bar,sig_bar,fill,stop,R,net,Rpts
2021-06-25,S,1,T2,NEUTRAL,4,3,5063.0,5069.25,-1.0,-317.5,6.25
2021-06-25,S,1,T1,NEUTRAL,6,5,5065.5,5068.5,-1.0,-155.0,3.0
2021-06-25,S,1,T2,NEUTRAL,6,5,5065.5,5068.5,-1.0,-155.0,3.0
2021-06-25,S,2,T1,NEUTRAL,8,7,5065.25,5068.5,-1.0,-167.5,3.25
2021-06-25,S,2,T2,NEUTRAL,8,7,5065.25,5068.5,-1.0,-167.5,3.25
2021-06-28,L,1,T1,NEUTRAL,3,2,5073.75,5068.25,-1.0,-280.0,5.5
2021-06-28,L,1,T2,NEUTRAL,3,2,5073.75,5068.25,-1.0,-280.0,5.5
2021-06-28,L,1,T1,NEUTRAL,6,5,5071.25,5066.25,-1.0,-255.0,5.0
2021-06-28,L,1,T2,NEUTRAL,6,5,5071.25,5066.25,-1.0,-255.0,5.0
2021-06-28,L,2,T1,BEAR,9,8,5067.75,5063.5,1.0,207.5,4.25
2021-06-28,L,2,T2,BEAR,9,8,5067.75,5063.5,2.0,420.0,4.25
2021-06-29,L,1,T1,NEUTRAL,3,2,5088.25,5084.0,-1.0,-217.5,4.25
2021-06-29,L,1,T2,NEUTRAL,3,2,5088.25,5084.0,-1.0,-217.5,4.25
2021-06-29,L,1,T1,NEUTRAL,10,9,5084.5,5081.0,-1.0,-180.0,3.5
2021-06-29,L,1,T2,NEUTRAL,10,9,5084.5,5081.0,-1.0,-180.0,3.5
2021-06-29,L,2,T1,BEAR,12,11,5082.5,5076.25,-1.0,-317.5,6.25
2021-06-29,L,2,T2,BEAR,12,11,5082.5,5076.25,-1.0,-317.5,6.25
2021-06-30,S,1,T1,NEUTRAL,4,3,5083.0,5088.5,-1.0,-280.0,5.5
2021-06-30,S,1,T2,NEUTRAL,4,3,5083.0,5088.5,-1.0,-280.0,5.5
2021-06-30,S,1,T1,NEUTRAL,7,6,5082.25,5086.25,-1.0,-205.0,4.0
2021-06-30,S,1,T2,NEUTRAL,7,6,5082.25,5086.25,-1.0,-205.0,4.0
2021-06-30,S,2,T1,NEUTRAL,9,8,5082.75,5086.25,-1.0,-180.0,3.5
2021-06-30,S,2,T2,NEUTRAL,9,8,5082.75,5086.25,-1.0,-180.0,3.5
2021-07-01,S,1,T1,NEUTRAL,4,3,5096.75,5102.75,-1.0,-305.0,6.0
2021-07-01,S,1,T2,NEUTRAL,4,3,5096.75,5102.75,-1.0,-305.0,6.0
2021-07-01,S,1,T1,BULL,13,12,5107.0,5110.5,-1.0,-180.0,3.5
2021-07-01,S,1,T2,BULL,13,12,5107.0,5110.5,-1.0,-180.0,3.5
2021-07-02,L,1,T1,NEUTRAL,4,3,5125.5,5122.25,1.0,157.5,3.25
2021-07-02,L,1,T2,NEUTRAL,4,3,5125.5,5122.25,2.0,320.0,3.25
2021-07-02,L,1,T1,NEUTRAL,7,6,5131.25,5128.5,1.0,132.5,2.75
2021-07-02,L,1,T2,NEUTRAL,7,6,5131.25,5128.5,2.0,270.0,2.75
2021-07-02,L,1,T1,NEUTRAL,10,9,5139.75,5135.5,1.0,207.5,4.25
2021-07-02,L,1,T2,NEUTRAL,10,9,5139.75,5135.5,-1.0,-217.5,4.25
2021-07-02,L,1,T1,BULL,12,11,5141.75,5137.0,1.0,232.5,4.75
2021-07-02,L,1,T2,BULL,12,11,5141.75,5137.0,-1.0,-242.5,4.75
2021-07-06,L,1,T1,NEUTRAL,5,4,5118.25,5109.25,-1.0,-455.0,9.0
2021-07-06,L,1,T2,NEUTRAL,5,4,5118.25,5109.25,-1.0,-455.0,9.0
2021-07-06,L,1,T1,BEAR,8,7,5116.0,5105.5,1.0,520.0,10.5
2021-07-06,L,1,T2,BEAR,8,7,5116.0,5105.5,2.0,1045.0,10.5
2021-07-07,L,1,T1,NEUTRAL,4,3,5133.75,5119.5,1.0,707.5,14.25
2021-07-07,L,1,T2,NEUTRAL,4,3,5133.75,5119.5,-1.0,-717.5,14.25
2021-07-07,L,1,T1,NEUTRAL,9,8,5146.25,5140.75,1.0,270.0,5.5
2021-07-07,L,1,T2,NEUTRAL,9,8,5146.25,5140.75,-1.0,-280.0,5.5
2021-07-07,L,1,T1,BULL,12,11,5151.0,5142.0,-1.0,-455.0,9.0
2021-07-07,L,1,T2,BULL,12,11,5151.0,5142.0,-1.0,-455.0,9.0
2021-07-08,L,1,T1,NEUTRAL,4,3,5097.0,5083.0,1.0,695.0,14.0
2021-07-08,L,1,T2,NEUTRAL,4,3,5097.0,5083.0,-1.0,-705.0,14.0
2021-07-08,L,1,T1,NEUTRAL,12,11,5110.0,5102.75,-1.0,-367.5,7.25
2021-07-08,L,1,T2,NEUTRAL,12,11,5110.0,5102.75,-1.0,-367.5,7.25
2021-07-08,L,2,T1,NEUTRAL,13,12,5111.25,5100.25,-1.0,-555.0,11.0
2021-07-08,L,2,T2,NEUTRAL,13,12,5111.25,5100.25,-1.0,-555.0,11.0
2021-07-09,S,1,T1,NEUTRAL,6,5,5150.25,5157.5,-1.0,-367.5,7.25
2021-07-09,S,1,T2,NEUTRAL,6,5,5150.25,5157.5,-1.0,-367.5,7.25
2021-07-09,S,1,T1,BULL,13,12,5158.25,5162.25,-1.0,-205.0,4.0
2021-07-09,S,1,T2,BULL,13,12,5158.25,5162.25,-1.0,-205.0,4.0
2021-07-09,S,2,T1,NEUTRAL,14,13,5157.5,5163.75,-1.0,-317.5,6.25
2021-07-09,S,2,T2,NEUTRAL,14,13,5157.5,5163.75,-1.0,-317.5,6.25
2021-07-12,S,1,T1,NEUTRAL,4,3,5168.25,5172.5,-1.0,-217.5,4.25
2021-07-12,S,1,T2,NEUTRAL,4,3,5168.25,5172.5,-1.0,-217.5,4.25
2021-07-12,S,1,T1,NEUTRAL,7,6,5168.5,5172.25,-1.0,-192.5,3.75
2021-07-12,S,1,T2,NEUTRAL,7,6,5168.5,5172.25,-1.0,-192.5,3.75
2021-07-12,S,2,T1,BULL,9,8,5169.0,5172.0,-1.0,-155.0,3.0
2021-07-12,S,2,T2,BULL,9,8,5169.0,5172.0,-1.0,-155.0,3.0
2021-07-13,S,1,T1,NEUTRAL,6,5,5179.0,5182.5,1.0,170.0,3.5
2021-07-13,S,1,T2,NEUTRAL,6,5,5179.0,5182.5,2.0,345.0,3.5
2021-07-13,S,1,T1,NEUTRAL,8,7,5178.25,5181.25,1.0,145.0,3.0
2021-07-13,S,1,T2,NEUTRAL,8,7,5178.25,5181.25,2.0,295.0,3.0
2021-07-13,S,1,T1,NEUTRAL,12,11,5160.75,5169.5,-1.0,-442.5,8.75
2021-07-13,S,1,T2,NEUTRAL,12,11,5160.75,5169.5,-1.0,-442.5,8.75
2021-07-14,L,1,T1,NEUTRAL,6,5,5165.5,5153.75,-1.0,-592.5,11.75
2021-07-14,L,1,T2,NEUTRAL,6,5,5165.5,5153.75,-1.0,-592.5,11.75
2021-07-14,L,1,T1,NEUTRAL,9,8,5171.25,5162.75,-1.0,-430.0,8.5
2021-07-14,L,1,T2,NEUTRAL,9,8,5171.25,5162.75,-1.0,-430.0,8.5
2021-07-14,L,2,T1,BULL,12,11,5174.0,5169.0,-1.0,-255.0,5.0
2021-07-14,L,2,T2,BULL,12,11,5174.0,5169.0,-1.0,-255.0,5.0
2021-07-15,S,1,T1,NEUTRAL,3,2,5148.75,5160.5,1.0,582.5,11.75
2021-07-15,S,1,T2,NEUTRAL,3,2,5148.75,5160.5,-1.0,-592.5,11.75
2021-07-15,S,1,T1,NEUTRAL,6,5,5151.0,5158.75,1.0,382.5,7.75
2021-07-15,S,1,T2,NEUTRAL,6,5,5151.0,5158.75,2.0,770.0,7.75
2021-07-15,S,2,T1,BEAR,8,7,5148.0,5154.5,1.0,320.0,6.5
2021-07-15,S,2,T2,BEAR,8,7,5148.0,5154.5,2.0,645.0,6.5
2021-07-16,S,1,T1,NEUTRAL,4,3,5135.75,5146.25,-1.0,-530.0,10.5
2021-07-16,S,1,T2,NEUTRAL,4,3,5135.75,5146.25,-1.0,-530.0,10.5
2021-07-16,S,1,T1,NEUTRAL,7,6,5140.0,5147.25,1.0,357.5,7.25
2021-07-16,S,1,T2,NEUTRAL,7,6,5140.0,5147.25,2.0,720.0,7.25
2021-07-16,S,2,T1,NEUTRAL,9,8,5139.75,5145.75,1.0,295.0,6.0
2021-07-16,S,2,T2,NEUTRAL,9,8,5139.75,5145.75,2.0,595.0,6.0
2021-07-19,L,1,T1,NEUTRAL,3,2,5049.25,5030.5,-1.0,-942.5,18.75
2021-07-19,L,1,T2,NEUTRAL,3,2,5049.25,5030.5,-1.0,-942.5,18.75
2021-07-19,L,1,T1,BEAR,10,9,5033.5,5023.25,1.0,507.5,10.25
2021-07-19,L,1,T2,BEAR,10,9,5033.5,5023.25,2.0,1020.0,10.25
2021-07-19,L,2,T1,BEAR,12,11,5038.0,5023.25,1.0,732.5,14.75
2021-07-19,L,2,T2,BEAR,12,11,5038.0,5023.25,-1.0,-742.5,14.75
2021-07-20,S,1,T1,NEUTRAL,5,4,5102.75,5110.25,-1.0,-380.0,7.5
2021-07-20,S,1,T2,NEUTRAL,5,4,5102.75,5110.25,-1.0,-380.0,7.5
2021-07-20,S,1,T1,BULL,8,7,5116.25,5124.75,-1.0,-430.0,8.5
2021-07-20,S,1,T2,BULL,8,7,5116.25,5124.75,-1.0,-430.0,8.5
2021-07-20,S,2,T1,BULL,9,8,5112.25,5125.5,-1.0,-667.5,13.25
2021-07-20,S,2,T2,BULL,9,8,5112.25,5125.5,-1.0,-667.5,13.25
2021-08-02,S,1,T1,NEUTRAL,4,3,5203.25,5211.0,1.0,382.5,7.75
2021-08-02,S,1,T2,NEUTRAL,4,3,5203.25,5211.0,2.0,770.0,7.75
2021-08-02,S,1,T1,NEUTRAL,9,8,5190.5,5196.5,1.0,295.0,6.0
2021-08-02,S,1,T2,NEUTRAL,9,8,5190.5,5196.5,2.0,595.0,6.0
2021-08-02,S,1,T1,BEAR,12,11,5189.0,5193.5,1.0,220.0,4.5
2021-08-02,S,1,T2,BEAR,12,11,5189.0,5193.5,2.0,445.0,4.5
2021-08-09,L,1,T1,NEUTRAL,3,2,5223.25,5217.5,1.0,282.5,5.75
2021-08-09,L,1,T2,NEUTRAL,3,2,5223.25,5217.5,-1.0,-292.5,5.75
2021-08-09,L,1,T1,NEUTRAL,5,4,5224.0,5220.25,1.0,182.5,3.75
2021-08-09,L,1,T2,NEUTRAL,5,4,5224.0,5220.25,-1.0,-192.5,3.75
2021-08-09,L,2,T1,NEUTRAL,8,7,5226.25,5223.5,1.0,132.5,2.75
2021-08-09,L,2,T2,NEUTRAL,8,7,5226.25,5223.5,-1.0,-142.5,2.75
2021-08-10,S,1,T1,NEUTRAL,3,2,5231.25,5238.0,1.0,332.5,6.75
2021-08-10,S,1,T2,NEUTRAL,3,2,5231.25,5238.0,-1.0,-342.5,6.75
2021-08-10,S,1,T1,NEUTRAL,7,6,5232.0,5236.75,1.0,232.5,4.75
2021-08-10,S,1,T2,NEUTRAL,7,6,5232.0,5236.75,-1.0,-242.5,4.75
2021-08-10,S,2,T1,BEAR,12,11,5230.0,5232.75,1.0,132.5,2.75
2021-08-10,S,2,T2,BEAR,12,11,5230.0,5232.75,-1.0,-142.5,2.75
2021-08-11,S,1,T1,NEUTRAL,3,2,5237.25,5241.25,1.0,195.0,4.0
2021-08-11,S,1,T2,NEUTRAL,3,2,5237.25,5241.25,-1.0,-205.0,4.0
2021-08-11,S,1,T1,NEUTRAL,9,8,5234.75,5238.5,-1.0,-192.5,3.75
2021-08-11,S,1,T2,NEUTRAL,9,8,5234.75,5238.5,-1.0,-192.5,3.75
2021-08-16,L,1,T1,NEUTRAL,4,3,5239.0,5231.75,1.0,357.5,7.25
2021-08-16,L,1,T2,NEUTRAL,4,3,5239.0,5231.75,2.0,720.0,7.25
2021-08-17,S,1,T1,NEUTRAL,4,3,5243.25,5253.25,1.0,495.0,10.0
2021-08-17,S,1,T2,NEUTRAL,4,3,5243.25,5253.25,2.0,995.0,10.0
2021-08-17,S,1,T1,NEUTRAL,11,10,5223.0,5232.5,-1.0,-480.0,9.5
2021-08-17,S,1,T2,NEUTRAL,11,10,5223.0,5232.5,-1.0,-480.0,9.5
2021-08-17,S,2,T1,BULL,13,12,5231.5,5238.5,-1.0,-355.0,7.0
2021-08-17,S,2,T2,BULL,13,12,5231.5,5238.5,-1.0,-355.0,7.0
2021-08-18,S,1,T1,NEUTRAL,3,2,5241.0,5249.5,1.0,420.0,8.5
2021-08-18,S,1,T2,NEUTRAL,3,2,5241.0,5249.5,2.0,845.0,8.5
2021-08-18,S,1,T1,NEUTRAL,8,7,5232.25,5237.0,-1.0,-242.5,4.75
2021-08-18,S,1,T2,NEUTRAL,8,7,5232.25,5237.0,-1.0,-242.5,4.75
2021-08-18,S,2,T1,NEUTRAL,10,9,5232.5,5237.75,1.0,257.5,5.25
2021-08-18,S,2,T2,NEUTRAL,10,9,5232.5,5237.75,2.0,520.0,5.25
2021-08-18,S,1,T1,BEAR,12,11,5227.0,5239.0,1.0,595.0,12.0
2021-08-18,S,1,T2,BEAR,12,11,5227.0,5239.0,2.0,1195.0,12.0
2021-08-19,S,1,T1,NEUTRAL,3,2,5186.5,5203.25,-1.0,-842.5,16.75
2021-08-19,S,1,T2,NEUTRAL,3,2,5186.5,5203.25,-1.0,-842.5,16.75
2021-08-19,S,1,T1,BULL,8,7,5203.25,5212.5,1.0,457.5,9.25
2021-08-19,S,1,T2,BULL,8,7,5203.25,5212.5,2.0,920.0,9.25
2021-08-19,S,2,T1,NEUTRAL,13,12,5198.25,5212.75,-1.0,-730.0,14.5
2021-08-19,S,2,T2,NEUTRAL,13,12,5198.25,5212.75,-1.0,-730.0,14.5
2021-08-20,S,1,T1,NEUTRAL,4,3,5223.0,5233.5,-1.0,-530.0,10.5
2021-08-20,S,1,T2,NEUTRAL,4,3,5223.0,5233.5,-1.0,-530.0,10.5
2021-08-20,L,1,T1,NEUTRAL,12,11,5232.25,5227.0,1.0,257.5,5.25
2021-08-20,L,1,T2,NEUTRAL,12,11,5232.25,5227.0,-1.0,-267.5,5.25
2021-08-23,S,1,T1,NEUTRAL,7,6,5279.75,5282.75,-1.0,-155.0,3.0
2021-08-23,S,1,T2,NEUTRAL,7,6,5279.75,5282.75,-1.0,-155.0,3.0
2021-08-23,S,1,T1,NEUTRAL,8,7,5279.0,5285.0,-1.0,-305.0,6.0
2021-08-23,S,1,T2,NEUTRAL,8,7,5279.0,5285.0,-1.0,-305.0,6.0
2021-08-23,S,2,T1,NEUTRAL,9,8,5278.25,5285.5,-1.0,-367.5,7.25
2021-08-23,S,2,T2,NEUTRAL,9,8,5278.25,5285.5,-1.0,-367.5,7.25
2021-08-24,S,1,T1,NEUTRAL,4,3,5283.25,5287.75,1.0,220.0,4.5
2021-08-24,S,1,T2,NEUTRAL,4,3,5283.25,5287.75,-1.0,-230.0,4.5
2021-08-24,S,1,T1,BULL,13,12,5285.5,5288.25,1.0,132.5,2.75
2021-08-24,S,1,T2,BULL,13,12,5285.5,5288.25,2.0,270.0,2.75
2021-08-25,S,1,T1,NEUTRAL,3,2,5283.5,5288.25,-1.0,-242.5,4.75
2021-08-25,S,1,T2,NEUTRAL,3,2,5283.5,5288.25,-1.0,-242.5,4.75
2021-08-25,S,1,T1,BULL,8,7,5293.0,5297.0,-1.0,-205.0,4.0
2021-08-25,S,1,T2,BULL,8,7,5293.0,5297.0,-1.0,-205.0,4.0
2021-08-25,S,2,T1,BULL,10,9,5292.75,5295.75,-1.0,-155.0,3.0
2021-08-25,S,2,T2,BULL,10,9,5292.75,5295.75,-1.0,-155.0,3.0
2021-08-26,L,1,T1,NEUTRAL,6,5,5281.5,5273.5,-1.0,-405.0,8.0
2021-08-26,L,1,T2,NEUTRAL,6,5,5281.5,5273.5,-1.0,-405.0,8.0
2021-08-27,L,1,T1,NEUTRAL,5,4,5302.0,5295.0,1.0,345.0,7.0
2021-08-27,L,1,T2,NEUTRAL,5,4,5302.0,5295.0,-1.0,-355.0,7.0
2021-08-27,L,1,T1,NEUTRAL,12,11,5307.0,5303.75,-1.0,-167.5,3.25
2021-08-27,L,1,T2,NEUTRAL,12,11,5307.0,5303.75,-1.0,-167.5,3.25
2021-08-30,S,1,T1,NEUTRAL,6,5,5329.0,5333.5,-1.0,-230.0,4.5
2021-08-30,S,1,T2,NEUTRAL,6,5,5329.0,5333.5,-1.0,-230.0,4.5
2021-08-30,S,1,T1,NEUTRAL,11,10,5330.0,5334.25,1.0,207.5,4.25
2021-08-30,S,1,T2,NEUTRAL,11,10,5330.0,5334.25,-1.0,-217.5,4.25
2021-08-30,S,2,T1,NEUTRAL,13,12,5329.5,5333.25,1.0,182.5,3.75
2021-08-30,S,2,T2,NEUTRAL,13,12,5329.5,5333.25,-1.0,-192.5,3.75
2021-08-31,L,1,T1,NEUTRAL,3,2,5323.25,5313.0,-1.0,-517.5,10.25
2021-08-31,L,1,T2,NEUTRAL,3,2,5323.25,5313.0,-1.0,-517.5,10.25
2021-08-31,L,1,T1,NEUTRAL,10,9,5322.25,5317.0,-1.0,-267.5,5.25
2021-08-31,L,1,T2,NEUTRAL,10,9,5322.25,5317.0,-1.0,-267.5,5.25
2021-08-31,L,2,T1,BEAR,12,11,5322.5,5316.25,-1.0,-317.5,6.25
2021-08-31,L,2,T2,BEAR,12,11,5322.5,5316.25,-1.0,-317.5,6.25
2021-09-01,L,1,T1,NEUTRAL,3,2,5329.75,5322.25,-1.0,-380.0,7.5
2021-09-01,L,1,T2,NEUTRAL,3,2,5329.75,5322.25,-1.0,-380.0,7.5
2021-09-01,L,1,T1,NEUTRAL,6,5,5329.0,5325.5,1.0,170.0,3.5
2021-09-01,L,1,T2,NEUTRAL,6,5,5329.0,5325.5,-1.0,-180.0,3.5
2021-09-02,L,1,T1,NEUTRAL,3,2,5339.25,5333.25,-1.0,-305.0,6.0
2021-09-02,L,1,T2,NEUTRAL,3,2,5339.25,5333.25,-1.0,-305.0,6.0
2021-09-02,L,1,T1,NEUTRAL,8,7,5338.0,5333.75,-1.0,-217.5,4.25
2021-09-02,L,1,T2,NEUTRAL,8,7,5338.0,5333.75,-1.0,-217.5,4.25
2021-09-02,L,2,T1,BEAR,11,10,5329.25,5322.0,1.0,357.5,7.25
2021-09-02,L,2,T2,BEAR,11,10,5329.25,5322.0,-1.0,-367.5,7.25
2021-09-03,S,1,T1,NEUTRAL,3,2,5325.0,5333.5,-1.0,-430.0,8.5
2021-09-03,S,1,T2,NEUTRAL,3,2,5325.0,5333.5,-1.0,-430.0,8.5
2021-09-03,S,1,T1,BULL,6,5,5327.75,5334.0,-1.0,-317.5,6.25
2021-09-03,S,1,T2,BULL,6,5,5327.75,5334.0,-1.0,-317.5,6.25
2021-09-03,S,2,T1,BULL,11,10,5334.75,5338.0,-1.0,-167.5,3.25
2021-09-03,S,2,T2,BULL,11,10,5334.75,5338.0,-1.0,-167.5,3.25
2021-09-07,S,1,T1,NEUTRAL,4,3,5312.0,5321.0,-1.0,-455.0,9.0
2021-09-07,S,1,T2,NEUTRAL,4,3,5312.0,5321.0,-1.0,-455.0,9.0
2021-09-07,S,1,T1,NEUTRAL,10,9,5323.75,5327.5,1.0,182.5,3.75
2021-09-07,S,1,T2,NEUTRAL,10,9,5323.75,5327.5,2.0,370.0,3.75
2021-09-07,S,2,T1,NEUTRAL,13,12,5320.75,5326.25,1.0,270.0,5.5
2021-09-07,S,2,T2,NEUTRAL,13,12,5320.75,5326.25,-1.0,-280.0,5.5
2021-09-08,S,1,T1,NEUTRAL,3,2,5309.5,5320.0,1.0,520.0,10.5
2021-09-08,S,1,T2,NEUTRAL,3,2,5309.5,5320.0,-1.0,-530.0,10.5
2021-09-08,S,1,T1,NEUTRAL,5,4,5296.25,5307.0,-1.0,-542.5,10.75
2021-09-08,S,1,T2,NEUTRAL,5,4,5296.25,5307.0,-1.0,-542.5,10.75
2021-09-08,S,2,T1,NEUTRAL,8,7,5304.25,5311.0,-1.0,-342.5,6.75
2021-09-08,S,2,T2,NEUTRAL,8,7,5304.25,5311.0,-1.0,-342.5,6.75
2021-09-10,S,1,T1,NEUTRAL,5,4,5277.25,5287.0,-1.0,-492.5,9.75
2021-09-10,S,1,T2,NEUTRAL,5,4,5277.25,5287.0,-1.0,-492.5,9.75
2021-09-10,S,1,T1,NEUTRAL,8,7,5290.25,5296.25,1.0,295.0,6.0
2021-09-10,S,1,T2,NEUTRAL,8,7,5290.25,5296.25,2.0,595.0,6.0
2021-09-10,S,2,T1,NEUTRAL,9,8,5289.75,5297.0,1.0,357.5,7.25
2021-09-10,S,2,T2,NEUTRAL,9,8,5289.75,5297.0,2.0,720.0,7.25
2021-09-13,S,1,T1,NEUTRAL,4,3,5257.5,5274.0,-1.0,-830.0,16.5
2021-09-13,S,1,T2,NEUTRAL,4,3,5257.5,5274.0,-1.0,-830.0,16.5
2021-09-13,S,1,T1,NEUTRAL,6,5,5255.25,5266.0,-1.0,-542.5,10.75
2021-09-13,S,1,T2,NEUTRAL,6,5,5255.25,5266.0,-1.0,-542.5,10.75
2021-09-13,S,2,T1,NEUTRAL,8,7,5255.75,5264.75,1.0,445.0,9.0
2021-09-13,S,2,T2,NEUTRAL,8,7,5255.75,5264.75,-1.0,-455.0,9.0
2021-09-14,L,1,T1,NEUTRAL,5,4,5260.5,5251.5,-1.0,-455.0,9.0
2021-09-14,L,1,T2,NEUTRAL,5,4,5260.5,5251.5,-1.0,-455.0,9.0
2021-09-14,L,1,T1,BEAR,9,8,5254.25,5242.5,-1.0,-592.5,11.75
2021-09-14,L,1,T2,BEAR,9,8,5254.25,5242.5,-1.0,-592.5,11.75
2021-09-14,L,2,T1,BEAR,12,11,5244.5,5234.0,-1.0,-530.0,10.5
2021-09-14,L,2,T2,BEAR,12,11,5244.5,5234.0,-1.0,-530.0,10.5
2021-09-15,L,1,T1,NEUTRAL,4,3,5255.0,5244.25,1.0,532.5,10.75
2021-09-15,L,1,T2,NEUTRAL,4,3,5255.0,5244.25,2.0,1070.0,10.75
2021-09-15,L,1,T1,NEUTRAL,6,5,5257.0,5250.25,1.0,332.5,6.75
2021-09-15,L,1,T2,NEUTRAL,6,5,5257.0,5250.25,2.0,670.0,6.75
2021-09-15,L,1,T1,NEUTRAL,11,10,5279.75,5273.75,1.0,295.0,6.0
2021-09-15,L,1,T2,NEUTRAL,11,10,5279.75,5273.75,-1.0,-305.0,6.0
2021-09-15,L,1,T1,BULL,13,12,5284.75,5274.25,-1.0,-530.0,10.5
2021-09-15,L,1,T2,BULL,13,12,5284.75,5274.25,-1.0,-530.0,10.5
2021-09-16,L,1,T1,NEUTRAL,5,4,5254.0,5245.0,1.0,445.0,9.0
2021-09-16,L,1,T2,NEUTRAL,5,4,5254.0,5245.0,2.0,895.0,9.0
2021-09-16,L,1,T1,NEUTRAL,9,8,5264.5,5257.25,1.0,357.5,7.25
2021-09-16,L,1,T2,NEUTRAL,9,8,5264.5,5257.25,2.0,720.0,7.25
2021-09-16,L,2,T1,BULL,10,9,5270.0,5255.5,1.0,720.0,14.5
2021-09-16,L,2,T2,BULL,10,9,5270.0,5255.5,-1.0,-730.0,14.5
2021-09-17,L,1,T1,NEUTRAL,6,5,5241.25,5231.0,-1.0,-517.5,10.25
2021-09-17,L,1,T2,NEUTRAL,6,5,5241.25,5231.0,-1.0,-517.5,10.25
2021-09-17,L,1,T1,BEAR,12,11,5235.75,5225.0,-1.0,-542.5,10.75
2021-09-17,L,1,T2,BEAR,12,11,5235.75,5225.0,-1.0,-542.5,10.75
2021-09-20,S,1,T1,NEUTRAL,4,3,5154.0,5169.0,1.0,745.0,15.0
2021-09-20,S,1,T2,NEUTRAL,4,3,5154.0,5169.0,2.0,1495.0,15.0
2021-09-20,S,1,T1,NEUTRAL,10,9,5129.75,5138.75,1.0,445.0,9.0
2021-09-20,S,1,T2,NEUTRAL,10,9,5129.75,5138.75,2.0,895.0,9.0
2021-09-21,L,1,T1,NEUTRAL,5,4,5168.5,5146.25,-1.0,-1117.5,22.25
2021-09-21,L,1,T2,NEUTRAL,5,4,5168.5,5146.25,-1.0,-1117.5,22.25
2021-09-21,L,1,T1,NEUTRAL,11,10,5163.75,5150.0,-1.0,-692.5,13.75
