Date,book,yr,d1,d2,d3,d4,d6,d8,d10,d12,d16,sb_atr,sb_pos,ema_ext,tod,stop_net
2022-12-09,2EL,2022,-917.5,-917.5,-917.5,-917.5,-917.5,-917.5,-917.5,-917.5,-917.5,0.1459549624854045,0.971428571317551,0.11692648361225916,10,-917.5
2022-12-09,2EL,2022,-917.5,-917.5,-917.5,-917.5,-917.5,-917.5,-917.5,-917.5,-917.5,0.05421184321934946,0.23076923069822486,0.013194637166368242,11,-917.5
2022-12-12,2ES,2022,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,,0.07521773556611243,0.7368421051080333,0.009764302194252313,13,-967.5
2022-12-19,2ES,2022,882.5,895.0,907.5,920.0,945.0,970.0,995.0,1020.0,1070.0,0.08888888890370371,0.16666666663888888,0.1358281736292594,10,882.5
2022-12-19,2ES,2022,907.5,920.0,932.5,945.0,970.0,995.0,1020.0,1045.0,,0.05925925927407408,0.562499999859375,0.03757618151567941,11,907.5
2022-12-28,2ES,2022,,,,,,,,,,0.0713481036575291,0.9473684208531856,0.03708205700659922,9,2432.5
2022-12-28,2ES,2022,1732.5,1745.0,1757.5,1770.0,1795.0,1820.0,1845.0,1870.0,1920.0,0.0713481036575291,0.8947368419168975,0.17646415067561155,9,1732.5
2023-01-11,2EL,2023,1070.0,1082.5,1095.0,1107.5,1132.5,1157.5,1182.5,1207.5,,0.046257359142136245,0.9090909087603305,0.06881680767005197,11,1070.0
2023-01-12,2ES,2023,-917.5,-917.5,-917.5,-917.5,-917.5,-917.5,-917.5,-917.5,-917.5,0.12484394508531002,0.8333333332222223,0.0035873656244456297,10,-917.5
2023-01-17,2EL,2023,-855.0,-855.0,-855.0,-855.0,-855.0,-855.0,-855.0,-855.0,-855.0,0.08904719503116652,0.64999999987,0.23022455190960664,9,-855.0
2023-01-18,2ES,2023,920.0,932.5,945.0,957.5,982.5,1007.5,1032.5,1057.5,1107.5,0.07396449706114398,0.5333333331911111,0.07112543871659552,13,920.0
2023-01-19,2EL,2023,-542.5,-530.0,-517.5,-505.0,-480.0,-455.0,-430.0,-405.0,-355.0,0.08379888270018622,0.8333333331481482,0.13566120535585605,13,-542.5
2023-01-20,2EL,2023,2420.0,2432.5,2445.0,2457.5,2482.5,2507.5,,,,0.08723599634527089,0.8421052629806094,0.11366733076840929,9,2420.0
2023-01-20,2EL,2023,1832.5,1845.0,1857.5,1870.0,1895.0,1920.0,1945.0,,,0.06887052343434344,0.4666666665422222,0.11501827306498967,11,1832.5
2023-01-20,2EL,2023,,,,,,,,,,0.04591368229568411,0.6999999997199999,0.1253055043686171,13,782.5
2023-01-23,2EL,2023,,,,,,,,,,0.09560229447418739,0.59999999988,0.35223919820528027,9,407.5
2023-01-31,2EL,2023,1232.5,1245.0,1257.5,1270.0,1295.0,1320.0,1345.0,1370.0,1420.0,0.10541447055103019,0.8636363634793388,0.10307727450168246,10,1232.5
2023-01-31,2EL,2023,995.0,1007.5,1020.0,1032.5,1057.5,1082.5,1107.5,1132.5,1182.5,0.04312410160038333,0.555555555308642,0.06579103580899688,12,995.0
2023-02-07,2EL,2023,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,0.07240204431005111,0.7058823527750865,0.1283379726377232,11,-892.5
2023-02-15,2EL,2023,382.5,395.0,407.5,420.0,445.0,470.0,495.0,520.0,570.0,0.04711425207695328,0.6666666664444444,0.09651509057340386,13,382.5
2023-02-17,2ES,2023,-867.5,-867.5,-867.5,-867.5,-867.5,-867.5,-867.5,-867.5,-867.5,0.057496682901371075,0.4615384613964497,0.002853342789649004,12,-867.5
2023-02-22,2EL,2023,-742.5,-742.5,-742.5,-742.5,,,,,,0.06753246755324675,0.538461538295858,0.12104117243666755,12,-742.5
2023-03-01,2ES,2023,-167.5,-155.0,-142.5,-130.0,-105.0,-80.0,-55.0,-30.0,20.0,0.09557945044205496,0.2499999999375,0.14861784318371415,13,-167.5
2023-03-02,2EL,2023,2032.5,2045.0,2057.5,2070.0,,,,,,0.21078735278363298,0.7647058822629758,0.049354308245597514,9,2032.5
2023-03-02,2EL,2023,1970.0,1982.5,1995.0,2007.5,2032.5,2057.5,2082.5,2107.5,,0.06199628024798512,0.59999999976,0.03336886181447277,10,1970.0
2023-03-03,2EL,2023,1570.0,1582.5,1595.0,1607.5,1632.5,1657.5,1682.5,1707.5,1757.5,0.08976660684619989,0.8666666664355556,0.321284549887594,9,1570.0
2023-03-03,2EL,2023,1057.5,1070.0,1082.5,1095.0,,,,,,0.05385996411729504,0.8888888884938271,0.14367910252788865,11,1057.5
2023-03-03,2EL,2023,682.5,695.0,707.5,720.0,745.0,770.0,795.0,820.0,,0.041891083207660086,0.714285713877551,0.10248568076971988,12,682.5
2023-03-06,2EL,2023,-680.0,-680.0,-680.0,-680.0,,,,,,0.12557077627853883,0.9999999998181818,0.23525274449892586,9,-680.0
2023-03-06,2EL,2023,-680.0,-680.0,-680.0,-680.0,-680.0,-680.0,-680.0,,,0.06849315070776256,0.6666666664444444,0.26746026810957685,9,-680.0
2023-03-06,2EL,2023,-680.0,-680.0,-680.0,-680.0,-680.0,-680.0,-680.0,-680.0,-680.0,0.07420091326484018,0.9230769227928994,0.19521799346998436,10,-680.0
2023-03-07,2ES,2023,-717.5,-717.5,-717.5,-717.5,-717.5,-717.5,-717.5,-717.5,1257.5,0.21012931036637933,0.9487179486206443,0.35783700793068607,10,-717.5
2023-03-09,2ES,2023,,,,,,,,,,0.07949125598304187,0.6666666664888888,0.07146359323829629,11,3945.0
2023-03-20,2ES,2023,-255.0,-242.5,-230.0,-217.5,-192.5,-167.5,-142.5,-117.5,-67.5,0.06515775035665294,0.9473684208531856,0.04855509954870163,12,-255.0
2023-03-28,2ES,2023,-1030.0,-1030.0,-1030.0,-1030.0,-1030.0,-1030.0,-867.5,-842.5,-792.5,0.037009622516654336,0.19999999992,0.07416077360640641,13,-1030.0
2023-04-04,2ES,2023,-380.0,,,,,,,,,0.05421389849186792,0.3636363635041322,0.08071883868107664,13,-380.0
2023-04-05,2ES,2023,-342.5,-330.0,-317.5,-305.0,,,,,,0.06789524735208535,0.7142857140816327,0.01286071175098003,10,-342.5
2023-04-05,2EL,2023,220.0,232.5,245.0,257.5,,,,,,0.03879728420950534,0.249999999875,0.06025401468464714,13,220.0
2023-04-06,2EL,2023,1182.5,1195.0,1207.5,1220.0,1245.0,1270.0,1295.0,1320.0,1370.0,0.14882655983972526,0.3461538461005917,0.0005032346593248714,9,1182.5
2023-04-06,2EL,2023,282.5,295.0,307.5,320.0,,,,,,0.07441327993131082,0.7692307689940828,0.19285593356038366,11,282.5
2023-04-06,2EL,2023,70.0,82.5,95.0,107.5,132.5,157.5,,,,0.04579278765884374,0.1249999999375,0.13343039574508056,12,70.0
2023-04-06,2EL,2023,70.0,82.5,95.0,107.5,132.5,157.5,,,,0.04579278765884374,0.6249999996875,0.05948866339211311,13,70.0
2023-04-11,2ES,2023,-555.0,-555.0,-555.0,-555.0,-555.0,-555.0,-555.0,-555.0,-555.0,0.12526096036186501,0.9444444442345679,0.01933967649574286,9,-555.0
2023-04-11,2EL,2023,-5.0,7.5,20.0,32.5,,,,,,0.12526096036186501,0.9444444442345679,0.07983141153442301,10,-5.0
2023-04-11,2EL,2023,-192.5,-180.0,-167.5,-155.0,-130.0,-105.0,-80.0,-55.0,-5.0,0.08350730691718859,0.9999999996666666,0.10379974409659297,11,-192.5
2023-04-12,2EL,2023,-542.5,-542.5,-542.5,-542.5,-542.5,-542.5,-542.5,-542.5,-542.5,0.08614501079684135,0.5833333331388889,0.052604805527125646,12,-542.5
2023-04-13,2EL,2023,1357.5,1370.0,1382.5,1395.0,1420.0,1445.0,1470.0,1495.0,1545.0,0.1362397820435967,0.04999999999,0.22246539564843487,10,1357.5
2023-04-13,2EL,2023,32.5,45.0,,,,,,,,0.10217983653950953,0.6666666664888888,0.209747033766476,13,32.5
2023-04-14,2ES,2023,-555.0,-542.5,-530.0,-517.5,,,,,,0.1473414478155029,0.8695652172400756,0.20586735908151285,10,-555.0
2023-04-17,2ES,2023,-642.5,-642.5,-642.5,-642.5,-642.5,-642.5,-642.5,-642.5,-642.5,0.07233273058468957,0.3333333332222222,0.0759356954455634,10,-642.5
2023-04-17,2ES,2023,-642.5,-642.5,-642.5,-642.5,-642.5,-642.5,-642.5,-642.5,-642.5,0.07836045813140446,0.0,0.12027145941875125,11,-642.5
2023-04-24,2ES,2023,-567.5,-567.5,-567.5,-567.5,,,,,,0.08119079840324762,0.8333333330555556,0.16594628060442504,10,-567.5
2023-04-24,2ES,2023,-567.5,-567.5,-567.5,-567.5,-567.5,-567.5,-567.5,-567.5,-567.5,0.09472259813261164,0.8571428568979592,0.14141601140017906,11,-567.5
2023-04-24,2EL,2023,432.5,445.0,457.5,470.0,495.0,520.0,545.0,,,0.08119079840324762,0.9999999996666666,0.0626378235491817,12,432.5
2023-04-24,2EL,2023,232.5,245.0,257.5,270.0,295.0,320.0,345.0,370.0,,0.05412719894451962,0.749999999625,0.05370004588368634,13,232.5
2023-04-25,2ES,2023,,,,,,,,,,0.06387508874378992,0.9999999995555555,0.10500271965853376,11,695.0
2023-04-25,2ES,2023,-230.0,-217.5,-205.0,-192.5,-167.5,-142.5,,,,0.08516678498225692,0.74999999975,0.30218167270347135,12,-230.0
2023-04-27,2EL,2023,1495.0,1507.5,1520.0,1532.5,1557.5,,,,,0.05326231693741679,0.6249999996875,0.2718531035098615,11,1495.0
2023-04-27,2EL,2023,1457.5,1470.0,1482.5,1495.0,1520.0,1545.0,1570.0,,,0.05326231693741679,0.6249999996875,0.20387314573610868,11,1457.5
2023-04-28,2EL,2023,-605.0,-605.0,-605.0,-605.0,-605.0,432.5,457.5,482.5,532.5,0.04461440410452518,0.714285713877551,0.1276509928254024,12,-605.0
2023-05-02,2ES,2023,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,0.1045068582887002,0.437499999890625,0.5840518237298379,10,-592.5
2023-05-08,2ES,2023,-742.5,-742.5,-742.5,-517.5,-492.5,-467.5,-442.5,-417.5,-367.5,0.09819121449095608,0.8421052629806094,0.11014798333109879,9,-742.5
2023-05-11,2ES,2023,-705.0,-705.0,-705.0,-705.0,-505.0,-480.0,-455.0,-430.0,-380.0,0.08767123289863014,0.7499999998125,0.0876222060880686,13,-705.0
2023-05-12,2ES,2023,-630.0,-630.0,-630.0,-630.0,-630.0,-630.0,-630.0,-630.0,-630.0,0.151607034590661,0.8799999998592,0.18561764609694584,13,-630.0
2023-05-19,2ES,2023,32.5,45.0,57.5,70.0,95.0,120.0,145.0,170.0,220.0,0.21710526318421053,0.8181818180826447,0.21164552290096444,11,32.5
2023-05-22,2ES,2023,132.5,145.0,157.5,170.0,195.0,220.0,245.0,270.0,,0.08275862071724138,0.4999999998333333,0.03354802193232523,10,132.5
2023-05-24,2ES,2023,-630.0,-630.0,-630.0,-630.0,-630.0,-630.0,,,,0.14833127320148332,0.49999999991666666,0.3079688511407779,9,-630.0
2023-05-26,2ES,2023,-605.0,-605.0,-605.0,-605.0,-605.0,-605.0,-605.0,-605.0,-480.0,0.10904425916613214,0.8235294115709343,0.05989514793150195,13,-605.0
2023-06-05,2ES,2023,645.0,657.5,670.0,682.5,707.5,732.5,757.5,782.5,832.5,0.10355987057605179,0.499999999875,0.04672775772948558,9,645.0
2023-06-06,2ES,2023,-605.0,-605.0,-605.0,-605.0,-605.0,,,,,0.05795235031551835,0.555555555308642,0.0811364417122446,12,-605.0
2023-06-07,2ES,2023,1032.5,1045.0,1057.5,1070.0,1095.0,,,,,0.09485094853658538,0.7142857140816327,0.014196209136191698,9,1032.5
2023-06-07,2ES,2023,545.0,557.5,,,,,,,,0.13550135504065042,0.24999999995,0.06402045143102017,10,545.0
2023-06-07,2ES,2023,207.5,220.0,232.5,245.0,270.0,295.0,320.0,345.0,395.0,0.06097560978319784,0.8888888884938271,0.14033769371292576,11,207.5
2023-06-09,2ES,2023,-580.0,-580.0,-580.0,-580.0,-580.0,-580.0,-580.0,-580.0,-580.0,0.10673782524349566,0.312499999921875,0.22434760785968771,11,-580.0
2023-06-13,2ES,2023,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,0.13097576950884088,0.29999999994,0.21952983811424884,9,-592.5
2023-06-13,2EL,2023,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,0.06548788476751802,0.39999999984,0.07380948396367389,12,-592.5
2023-06-14,2EL,2023,-567.5,-567.5,-567.5,,,,,,,0.0742240216194332,0.9999999996363637,0.10699047227748214,10,-567.5
2023-06-15,2EL,2023,607.5,620.0,632.5,645.0,670.0,695.0,720.0,745.0,795.0,0.06313131315656566,0.9999999996,0.19485151917729354,11,607.5
2023-06-20,2ES,2023,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,0.11857707512516469,0.888888888691358,0.14805044737631246,10,-592.5
2023-06-26,2ES,2023,570.0,,,,,,,,,0.14945652176630436,0.9545454543719009,0.17012659800422586,10,570.0
2023-06-26,2ES,2023,182.5,195.0,207.5,220.0,245.0,270.0,295.0,320.0,370.0,0.09510869567934783,0.7857142854897959,0.05206440887921259,12,182.5
2023-06-28,2EL,2023,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,0.12265978052937379,0.9999999997894736,0.19443186522679462,9,-592.5
2023-06-29,2EL,2023,-555.0,,,,,,,,,0.1449275362594893,0.9047619045895692,0.1346051124218765,11,-555.0
2023-06-29,2ES,2023,-555.0,-555.0,-555.0,-555.0,-555.0,-467.5,-442.5,-417.5,,0.06901311251897861,0.4999999998,0.049088277837811375,13,-555.0
2023-07-13,2EL,2023,82.5,95.0,,,,,,,,0.09523809527619048,0.59999999976,0.1075783276841061,13,82.5
2023-07-17,2EL,2023,-242.5,-230.0,-217.5,-205.0,-180.0,,,,,0.057416267980861246,0.8333333327777778,0.1006593422271572,13,-242.5
2023-07-25,2EL,2023,245.0,257.5,270.0,282.5,307.5,332.5,357.5,382.5,,0.049301561248972885,0.16666666655555554,0.15018270215945048,11,245.0
2023-07-25,2EL,2023,-480.0,-480.0,-480.0,-480.0,132.5,157.5,,,,0.04108463437962202,0.39999999968,0.05752658027503156,12,-480.0
2023-08-01,2ES,2023,-142.5,-130.0,-117.5,-105.0,-80.0,-55.0,-30.0,-5.0,45.0,0.11527377524495677,0.99999999975,0.11985743112677548,10,-142.5
2023-08-07,2EL,2023,532.5,545.0,557.5,570.0,595.0,620.0,645.0,,,0.06553079950196593,0.79999999968,0.11889472512109404,12,532.5
2023-08-09,2EL,2023,-617.5,-617.5,,,,,,,,0.10664993728983689,0.9999999997647059,0.15407112408165277,13,-617.5
2023-08-14,2EL,2023,445.0,457.5,470.0,482.5,507.5,532.5,557.5,582.5,,0.09316770188819876,0.8666666664355556,0.13705327640884477,10,445.0
2023-08-21,2EL,2023,1370.0,,,,,,,,,0.14348785874172187,0.9615384613905326,0.001973391657358328,11,1370.0
2023-08-22,2ES,2023,-730.0,-730.0,-730.0,-730.0,-730.0,7.5,32.5,57.5,107.5,0.10063559324152542,0.8947368419168975,0.11317612826156094,12,-730.0
2023-08-23,2EL,2023,382.5,395.0,407.5,420.0,445.0,470.0,495.0,,,0.06400000002133334,0.3333333332222222,0.10945417303124365,11,382.5
2023-08-25,2EL,2023,1007.5,1020.0,1032.5,1045.0,1070.0,,,,,0.15337423314928425,0.6999999999066666,0.09563791524496824,11,1007.5
2023-08-28,2ES,2023,-280.0,-267.5,-255.0,-242.5,-217.5,-192.5,-167.5,-142.5,-92.5,0.0819277108626506,0.2941176469896194,0.14895776819245937,9,-280.0
2023-08-28,2EL,2023,-792.5,-792.5,-792.5,-792.5,-792.5,-792.5,-792.5,-792.5,-792.5,0.04337349399518072,0.7777777774320987,0.12964619964070853,12,-792.5
2023-08-31,2ES,2023,195.0,207.5,220.0,232.5,257.5,282.5,307.5,,,0.07782101169260701,0.87499999978125,0.13373233789285216,11,195.0
2023-09-12,2ES,2023,-505.0,-505.0,-505.0,-505.0,,,,,,0.12223071049656226,0.187499999953125,0.20866059281695096,9,-505.0
2023-09-12,2ES,2023,-505.0,-505.0,-505.0,-505.0,-505.0,,,,,0.0993124522841864,0.8461538458934911,0.24383748780275197,9,-505.0
2023-09-12,2ES,2023,270.0,282.5,295.0,,,,,,,0.06111535526355997,0.3749999998125,0.14146564187476618,13,270.0
2023-09-13,2ES,2023,-455.0,-455.0,-455.0,-455.0,-455.0,-455.0,-455.0,-455.0,-455.0,0.31195840558058924,0.05555555554938271,0.1329828880088873,9,-455.0
2023-09-15,2ES,2023,482.5,495.0,507.5,520.0,545.0,570.0,595.0,620.0,670.0,0.1621160409897611,0.9473684208531856,0.29663060768724087,10,482.5
2023-09-15,2ES,2023,-217.5,-205.0,-192.5,-180.0,-155.0,-130.0,-105.0,-80.0,-30.0,0.09385665532423208,0.9999999996363637,0.24355833316304154,13,-217.5
2023-09-19,2ES,2023,-480.0,-480.0,-480.0,-480.0,,,,,,0.07240547066773935,0.555555555308642,0.13486344472167097,10,-480.0
2023-09-19,2EL,2023,282.5,295.0,307.5,320.0,345.0,370.0,,,,0.08849557525341915,0.0,0.210315626689507,13,282.5
2023-09-20,2ES,2023,2695.0,2707.5,2720.0,2732.5,2757.5,2782.5,2807.5,2832.5,2882.5,0.11556240372881355,0.9333333330844444,0.015440392734236509,9,2695.0
2023-09-20,2EL,2023,-505.0,,,,,,,,,0.061633282003081664,0.1249999999375,0.06675407461558595,11,-505.0
2023-09-20,2EL,2023,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,0.06933744224961479,0.44444444424691354,0.09328373501054692,11,-505.0
2023-09-20,2ES,2023,2307.5,2320.0,2332.5,2345.0,2370.0,2395.0,2420.0,2445.0,2495.0,0.28505392915254235,0.5135135134579986,0.08468271400051217,13,2307.5
2023-09-22,2ES,2023,-555.0,-555.0,,,,,,,,0.08977900555248618,0.6153846151952662,0.24042236176243542,13,-555.0
2023-09-22,2ES,2023,-555.0,-555.0,-555.0,-555.0,-555.0,-555.0,-555.0,-555.0,-555.0,0.13812154698895027,0.84999999983,0.2513245996867593,13,-555.0
2023-10-03,2EL,2023,-755.0,-755.0,-755.0,-755.0,-755.0,-755.0,-755.0,-755.0,-755.0,0.12288786484383,0.8333333331944445,0.08530493804067853,11,-755.0
2023-10-04,2ES,2023,-792.5,-792.5,-792.5,-792.5,-792.5,,,,,0.05774783447545717,0.3333333332222222,0.10047881084069248,12,-792.5
2023-10-05,2ES,2023,-780.0,-780.0,-780.0,,,,,,,0.10390895598218704,0.9523809521995464,0.15192765085232654,9,-780.0
2023-10-05,2ES,2023,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,0.09401286493814943,0.6842105261717452,0.2521092236099849,10,-780.0
2023-10-05,2EL,2023,920.0,,,,,,,,,0.09896091046016824,0.19999999996,0.024713071829696173,12,920.0
2023-10-05,2EL,2023,-92.5,-80.0,-67.5,,,,,,,0.08906481941613063,0.888888888691358,0.14284975845637593,13,-92.5
2023-10-06,2EL,2023,20.0,32.5,45.0,57.5,82.5,107.5,,,,0.07522567705115346,0.5333333331911111,0.19036152462410985,13,20.0
2023-10-09,2EL,2023,82.5,,,,,,,,,0.08869179602660754,0.9999999998,0.16154612874921448,13,82.5
2023-10-11,2ES,2023,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,0.06840530142796067,0.0,0.07653930784520119,9,-892.5
2023-10-13,2EL,2023,-392.5,-380.0,-367.5,-355.0,-330.0,-305.0,-280.0,-255.0,-205.0,0.11245674742214534,0.6923076922011834,0.04327049524095748,13,-392.5
2023-10-19,2EL,2023,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,0.25311025312741314,0.8474576270611893,0.2908536237879616,11,-892.5
2023-10-25,2ES,2023,-17.5,-5.0,7.5,20.0,45.0,70.0,95.0,120.0,,0.10043668124017467,0.30434782603402644,0.16202381137483277,12,-17.5
2023-10-25,2ES,2023,-117.5,-105.0,-92.5,-80.0,,,,,,0.06550218342358079,0.6666666664888888,0.03241670938725261,13,-117.5
2023-10-27,2EL,2023,-880.0,-880.0,-880.0,-880.0,-880.0,-880.0,-880.0,-880.0,-880.0,0.07349762215304799,0.8823529409688581,0.019634259706966674,11,-880.0
2023-10-31,2EL,2023,257.5,270.0,282.5,,,,,,,0.07829491084819487,0.888888888691358,0.10008540412151147,12,257.5
2023-10-31,2EL,2023,57.5,70.0,82.5,95.0,120.0,145.0,,,,0.052196607237929536,0.5833333331388889,0.041227664346145,13,57.5
2023-11-06,2ES,2023,-492.5,-480.0,-467.5,,,,,,,0.06572295249747219,0.9999999996923077,0.11227738719968876,12,-492.5
2023-11-06,2ES,2023,-755.0,-567.5,-555.0,-542.5,-517.5,,,,,0.05055611731041456,0.59999999976,0.0735023241627464,12,-755.0
2023-11-07,2EL,2023,-167.5,-155.0,-142.5,-130.0,-105.0,-80.0,-55.0,-30.0,20.0,0.06080707575456053,0.7272727270082644,0.13587836629009944,10,-167.5
2023-11-10,2EL,2023,520.0,532.5,545.0,557.5,582.5,,,,,0.060864272696287275,0.89999999964,0.19792850269854523,13,520.0
2023-11-10,2EL,2023,457.5,470.0,482.5,495.0,520.0,,,,,0.06695069996348144,0.9090909087603305,0.13086728361093694,13,457.5
2023-11-13,2EL,2023,-167.5,-155.0,-142.5,-130.0,-105.0,-80.0,-55.0,-30.0,20.0,0.047169811344339625,0.1249999999375,0.07328431713708511,11,-167.5
2023-11-17,2EL,2023,32.5,45.0,57.5,70.0,95.0,120.0,,,,0.027586206924137935,0.7499999992499999,0.06613721308917618,11,32.5
2023-11-20,2EL,2023,570.0,582.5,595.0,607.5,,,,,,0.0498930862722737,0.8571428566530612,0.08147183457827255,11,570.0
2023-11-24,2ES,2023,-105.0,-92.5,-80.0,,,,,,,0.049301561248972885,0.49999999966666664,0.02352955510569037,10,-105.0
2023-11-28,2EL,2023,507.5,,,,,,,,,0.15233949949945594,0.8571428568979592,0.10492853953527805,9,507.5
2023-11-28,2EL,2023,-367.5,-367.5,-367.5,-367.5,,,,,,0.17410228513601742,0.87499999978125,0.28387001870169065,10,-367.5
2023-11-29,2ES,2023,-342.5,-342.5,-342.5,-342.5,-342.5,332.5,357.5,382.5,432.5,0.06904487921749138,0.3333333331111111,0.10283936873103029,11,-342.5
2023-11-30,2EL,2023,-367.5,-367.5,-367.5,-367.5,-367.5,-367.5,-367.5,-367.5,-367.5,0.19334049413533835,0.05555555554320987,0.10238087463796164,9,-367.5
2023-12-01,2ES,2023,-380.0,-380.0,-380.0,-380.0,-380.0,-380.0,-380.0,-380.0,-380.0,0.17489711938271604,0.17647058819377162,0.15925365308798917,13,-380.0
2023-12-01,2EL,2023,132.5,145.0,157.5,170.0,195.0,220.0,245.0,270.0,,0.10288065847736626,0.79999999968,0.11020897382046696,13,132.5
2023-12-05,2ES,2023,-392.5,-392.5,-392.5,-392.5,-392.5,-392.5,-392.5,-242.5,-192.5,0.19289340105583758,0.26315789468144046,0.15766411946637635,11,-392.5
2023-12-06,2ES,2023,882.5,895.0,907.5,920.0,945.0,970.0,995.0,1020.0,,0.11695906436647174,0.08333333330555555,0.13916387377204362,11,882.5
2023-12-06,2ES,2023,720.0,732.5,745.0,757.5,782.5,807.5,832.5,857.5,907.5,0.07797270959064329,0.6249999996875,0.056396993148059425,12,720.0
2023-12-07,2EL,2023,-242.5,-230.0,-217.5,-205.0,-180.0,-155.0,-130.0,-105.0,-55.0,0.07233273059674504,0.6249999996875,0.055052714900670305,13,-242.5
2023-12-08,2EL,2023,-467.5,-467.5,-467.5,795.0,820.0,845.0,870.0,895.0,945.0,0.07563025213445379,0.8888888884938271,0.18577933695966192,10,-467.5
2023-12-11,2EL,2023,570.0,582.5,595.0,,,,,,,0.04618937647421093,0.6666666662222221,0.06869427816443895,11,570.0
2023-12-12,2EL,2023,820.0,832.5,845.0,857.5,882.5,907.5,932.5,957.5,1007.5,0.07423904976985896,0.29999999988,0.11542398494744426,10,820.0
2023-12-12,2EL,2023,670.0,682.5,695.0,707.5,732.5,757.5,782.5,807.5,,0.06681514479584262,0.44444444424691354,0.09766006528835752,12,670.0
2023-12-13,2ES,2023,-542.5,-542.5,-542.5,-542.5,,,,,,0.04319654430525558,0.8333333327777778,0.06621135576532435,11,-542.5
2023-12-15,2EL,2023,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,132.5,,0.18229166669270835,0.8928571427295918,0.08922768776156906,9,-592.5
2023-12-15,2EL,2023,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,,0.07161458335937501,0.9090909087603305,0.10313673848443727,9,-592.5
2023-12-15,2ES,2023,-67.5,-55.0,,,,,,,,0.06510416669270834,0.59999999976,0.02404976978212403,12,-67.5
2023-12-19,2EL,2023,70.0,82.5,95.0,107.5,132.5,157.5,182.5,207.5,257.5,0.0770847933006307,0.9090909087603305,0.12031500746585802,10,70.0
2023-12-19,2EL,2023,195.0,207.5,220.0,232.5,,,,,,0.09810791873861248,0.9999999997142857,0.05005022699742417,12,195.0
2023-12-19,2EL,2023,107.5,120.0,132.5,145.0,170.0,195.0,,,,0.028030833945339877,0.49999999949999996,0.06674398637793032,13,107.5
2023-12-28,2ES,2023,-30.0,-17.5,-5.0,7.5,32.5,57.5,82.5,107.5,,0.044191919217171714,0.5714285711020408,0.013513714752110844,10,-30.0
2023-12-29,2ES,2023,232.5,,,,,,,,,0.08082292434974284,0.1818181817520661,0.2528767686519404,10,232.5
2023-12-29,2ES,2023,-530.0,,,,,,,,,0.08082292434974284,0.9090909087603305,0.24273274654800447,11,-530.0
2023-12-29,2EL,2023,-117.5,-105.0,-92.5,-80.0,-55.0,,,,,0.08082292434974284,0.3636363635041322,0.11916797335898169,13,-117.5
2024-01-05,2ES,2024,-567.5,-567.5,-567.5,-567.5,-567.5,-567.5,-567.5,-567.5,-567.5,0.08879781423497268,0.8461538458934911,0.1714096684981201,12,-567.5
2024-01-11,2ES,2024,-542.5,,,,,,,,,0.14967925875980043,0.2380952380498866,0.24885438558975498,9,-542.5
2024-01-11,2EL,2024,670.0,682.5,695.0,707.5,732.5,,,,,0.09978617251603705,0.6428571426734694,0.2391813581093723,12,670.0
2024-01-11,2EL,2024,,,,,,,,,,0.12829650751247326,0.2222222221728395,0.26308607392197736,13,207.5
2024-01-16,2EL,2024,-580.0,-580.0,-580.0,-580.0,-580.0,-580.0,-580.0,-580.0,-580.0,0.17810026387862798,0.8148148146941016,0.20304993473900737,9,-580.0
2024-01-16,2ES,2024,-580.0,-580.0,-580.0,-442.5,-417.5,-392.5,-367.5,-342.5,-292.5,0.11213720319261214,0.5882352939792388,0.2289718133842309,11,-580.0
2024-01-18,2ES,2024,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,0.11125654452879581,0.41176470578546714,0.16632515266144726,9,-592.5
2024-01-18,2ES,2024,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,,0.09162303667539266,0.2142857142244898,0.16947027121350114,11,-592.5
2024-01-19,2EL,2024,2020.0,2032.5,2045.0,2057.5,2082.5,2107.5,,,,0.07702182287548139,0.4166666665277778,0.08144735292966351,10,2020.0
2024-01-22,2ES,2024,207.5,220.0,232.5,245.0,270.0,295.0,320.0,345.0,,0.0796080833067973,0.8461538458934911,0.018955637767471067,10,207.5
