session_date,eod_date,source,hvl,cr,ps
2011-07-13,2011-07-12,spx_approx,1320.0,1400.0,1250.0
2011-07-14,2011-07-13,spx_approx,1325.0,1400.0,1320.0
2011-07-15,2011-07-14,spx_approx,1335.0,1400.0,1300.0
2011-07-18,2011-07-15,spx_approx,1310.0,1400.0,1250.0
2011-07-19,2011-07-18,spx_approx,1310.0,1400.0,1250.0
2011-07-20,2011-07-19,spx_approx,1305.0,1400.0,1250.0
2011-07-21,2011-07-20,spx_approx,1305.0,1400.0,1250.0
2011-07-22,2011-07-21,spx_approx,1300.0,1400.0,1250.0
2011-07-25,2011-07-22,spx_approx,1310.0,1400.0,1250.0
2011-07-26,2011-07-25,spx_approx,1310.0,1400.0,1250.0
2011-07-27,2011-07-26,spx_approx,1315.0,1400.0,1250.0
2011-07-28,2011-07-27,spx_approx,1320.0,1400.0,1250.0
2011-07-29,2011-07-28,spx_approx,1320.0,1400.0,1250.0
2011-08-01,2011-07-29,spx_approx,1320.0,1400.0,1250.0
2011-08-02,2011-08-01,spx_approx,1315.0,1400.0,1250.0
2011-08-03,2011-08-02,spx_approx,1315.0,1400.0,1250.0
2011-08-04,2011-08-03,spx_approx,1310.0,1400.0,1250.0
2011-08-05,2011-08-04,spx_approx,1305.0,1400.0,1200.0
2011-08-08,2011-08-05,spx_approx,1295.0,1400.0,1200.0
2011-08-09,2011-08-08,spx_approx,1295.0,1400.0,1200.0
2011-08-10,2011-08-09,spx_approx,1295.0,1400.0,1200.0
2011-08-11,2011-08-10,spx_approx,1275.0,1400.0,1100.0
2011-08-12,2011-08-11,spx_approx,1295.0,1400.0,1100.0
2011-08-15,2011-08-12,spx_approx,1285.0,1400.0,1200.0
2011-08-16,2011-08-15,spx_approx,1275.0,1400.0,1200.0
2011-08-17,2011-08-16,spx_approx,1275.0,1400.0,1200.0
2011-08-18,2011-08-17,spx_approx,1275.0,1400.0,1200.0
2011-08-19,2011-08-18,spx_approx,1275.0,1400.0,1150.0
2011-08-22,2011-08-19,spx_approx,1275.0,1400.0,1100.0
2011-08-23,2011-08-22,spx_approx,1275.0,1400.0,1100.0
2011-08-24,2011-08-23,spx_approx,1275.0,1400.0,1100.0
2011-08-25,2011-08-24,spx_approx,1250.0,1400.0,1100.0
2011-08-26,2011-08-25,spx_approx,1250.0,1400.0,1100.0
2011-08-29,2011-08-26,spx_approx,1250.0,1400.0,1100.0
2011-08-30,2011-08-29,spx_approx,1250.0,1400.0,1100.0
2011-08-31,2011-08-30,spx_approx,1250.0,1400.0,1100.0
2011-09-01,2011-08-31,spx_approx,1225.0,1400.0,1100.0
2011-09-02,2011-09-01,spx_approx,1225.0,1400.0,1100.0
2011-09-06,2011-09-02,spx_approx,1225.0,1400.0,1100.0
2011-09-07,2011-09-06,spx_approx,1225.0,1400.0,1100.0
2011-09-08,2011-09-07,spx_approx,1225.0,1400.0,1100.0
2011-09-09,2011-09-08,spx_approx,1225.0,1400.0,1100.0
2011-09-12,2011-09-09,spx_approx,1225.0,1400.0,1100.0
2011-09-13,2011-09-12,spx_approx,1225.0,1400.0,1100.0
2011-09-14,2011-09-13,spx_approx,1225.0,1400.0,1100.0
2011-09-15,2011-09-14,spx_approx,1225.0,1400.0,1100.0
2011-09-16,2011-09-15,spx_approx,1200.0,1400.0,1100.0
2011-09-19,2011-09-16,spx_approx,1210.0,1400.0,1100.0
2011-09-20,2011-09-19,spx_approx,1200.0,1400.0,1100.0
2011-09-21,2011-09-20,spx_approx,1200.0,1400.0,1100.0
2011-09-22,2011-09-21,spx_approx,1205.0,1400.0,1100.0
2011-09-23,2011-09-22,spx_approx,1205.0,1400.0,1100.0
2011-09-26,2011-09-23,spx_approx,1200.0,1400.0,1100.0
2011-09-27,2011-09-26,spx_approx,1195.0,1400.0,1100.0
2011-09-28,2011-09-27,spx_approx,1180.0,1400.0,1100.0
2011-09-29,2011-09-28,spx_approx,1195.0,1400.0,1100.0
2011-09-30,2011-09-29,spx_approx,1195.0,1400.0,1100.0
2011-10-03,2011-09-30,spx_approx,1195.0,1400.0,1100.0
2011-10-04,2011-10-03,spx_approx,1195.0,1400.0,1100.0
2011-10-05,2011-10-04,spx_approx,1195.0,1400.0,1100.0
2011-10-06,2011-10-05,spx_approx,1185.0,1400.0,1100.0
2011-10-07,2011-10-06,spx_approx,1175.0,1400.0,1100.0
2011-10-10,2011-10-07,spx_approx,1180.0,1400.0,1100.0
2011-10-11,2011-10-10,spx_approx,1175.0,1400.0,1100.0
2011-10-12,2011-10-11,spx_approx,1175.0,1225.0,1100.0
2011-10-13,2011-10-12,spx_approx,1180.0,1225.0,1100.0
2011-10-14,2011-10-13,spx_approx,1190.0,1250.0,1100.0
2011-10-17,2011-10-14,spx_approx,1195.0,1250.0,1100.0
2011-10-18,2011-10-17,spx_approx,1195.0,1250.0,1100.0
2011-10-19,2011-10-18,spx_approx,1195.0,1250.0,1100.0
2011-10-20,2011-10-19,spx_approx,1200.0,1250.0,1100.0
2011-10-21,2011-10-20,spx_approx,1200.0,1250.0,1100.0
2011-10-24,2011-10-21,spx_approx,1205.0,1250.0,1100.0
2011-10-25,2011-10-24,spx_approx,1205.0,1250.0,1100.0
2011-10-26,2011-10-25,spx_approx,1220.0,1250.0,1100.0
2011-10-27,2011-10-26,spx_approx,1220.0,1300.0,1100.0
2011-10-28,2011-10-27,spx_approx,1220.0,1300.0,1100.0
2011-10-31,2011-10-28,spx_approx,1220.0,1400.0,1100.0
2011-11-01,2011-10-31,spx_approx,1220.0,1300.0,1100.0
2011-11-02,2011-11-01,spx_approx,1225.0,1300.0,1100.0
2011-11-03,2011-11-02,spx_approx,1225.0,1300.0,1100.0
2011-11-04,2011-11-03,spx_approx,1225.0,1300.0,1100.0
2011-11-07,2011-11-04,spx_approx,1225.0,1300.0,1100.0
2011-11-08,2011-11-07,spx_approx,1225.0,1300.0,1100.0
2011-11-09,2011-11-08,spx_approx,1225.0,1300.0,1100.0
2011-11-10,2011-11-09,spx_approx,1235.0,1300.0,1100.0
2011-11-11,2011-11-10,spx_approx,1230.0,1300.0,1100.0
2011-11-14,2011-11-11,spx_approx,1225.0,1300.0,1100.0
2011-11-15,2011-11-14,spx_approx,1230.0,1300.0,1200.0
2011-11-16,2011-11-15,spx_approx,1230.0,1300.0,1200.0
2011-11-17,2011-11-16,spx_approx,1245.0,1300.0,1200.0
2011-11-18,2011-11-17,spx_approx,1245.0,1300.0,1200.0
2011-11-21,2011-11-18,spx_approx,1240.0,1300.0,1100.0
2011-11-22,2011-11-21,spx_approx,1245.0,1300.0,1100.0
2011-11-23,2011-11-22,spx_approx,1230.0,1300.0,1150.0
2011-11-25,2011-11-23,spx_approx,1225.0,1300.0,1150.0
2011-11-28,2011-11-25,spx_approx,1225.0,1300.0,1100.0
2011-11-29,2011-11-28,spx_approx,1225.0,1300.0,1100.0
2011-11-30,2011-11-29,spx_approx,1225.0,1300.0,1100.0
2011-12-01,2011-11-30,spx_approx,1220.0,1300.0,1100.0
2011-12-02,2011-12-01,spx_approx,1225.0,1300.0,1200.0
2011-12-05,2011-12-02,spx_approx,1225.0,1300.0,1150.0
2011-12-06,2011-12-05,spx_approx,1225.0,1300.0,1200.0
2011-12-07,2011-12-06,spx_approx,1225.0,1300.0,1200.0
2011-12-08,2011-12-07,spx_approx,1225.0,1300.0,1200.0
2011-12-09,2011-12-08,spx_approx,1225.0,1300.0,1200.0
2011-12-12,2011-12-09,spx_approx,1225.0,1300.0,1200.0
2011-12-13,2011-12-12,spx_approx,1240.0,1300.0,1200.0
2011-12-14,2011-12-13,spx_approx,1250.0,1300.0,1200.0
2011-12-15,2011-12-14,spx_approx,1255.0,1300.0,1200.0
2011-12-16,2011-12-15,spx_approx,1250.0,1300.0,1200.0
2011-12-19,2011-12-16,spx_approx,1245.0,1300.0,1100.0
2011-12-20,2011-12-19,spx_approx,1245.0,1300.0,1200.0
2011-12-21,2011-12-20,spx_approx,1225.0,1300.0,1200.0
2011-12-22,2011-12-21,spx_approx,1225.0,1300.0,1200.0
2011-12-23,2011-12-22,spx_approx,1225.0,1300.0,1200.0
2011-12-27,2011-12-23,spx_approx,1235.0,1300.0,1200.0
2011-12-28,2011-12-27,spx_approx,1235.0,1300.0,1200.0
2011-12-29,2011-12-28,spx_approx,1240.0,1300.0,1200.0
2011-12-30,2011-12-29,spx_approx,1230.0,1300.0,1200.0
2012-01-03,2011-12-30,spx_approx,1245.0,1300.0,1200.0
2012-01-04,2012-01-03,spx_approx,1245.0,1300.0,1200.0
2012-01-05,2012-01-04,spx_approx,1245.0,1300.0,1200.0
2012-01-06,2012-01-05,spx_approx,1245.0,1300.0,1200.0
2012-01-09,2012-01-06,spx_approx,1245.0,1300.0,1200.0
2012-01-10,2012-01-09,spx_approx,1250.0,1300.0,1200.0
2012-01-11,2012-01-10,spx_approx,1250.0,1300.0,1200.0
2012-01-12,2012-01-11,spx_approx,1250.0,1300.0,1200.0
2012-01-13,2012-01-12,spx_approx,1250.0,1300.0,1200.0
2012-01-17,2012-01-13,spx_approx,1250.0,1300.0,1200.0
2012-01-18,2012-01-17,spx_approx,1260.0,1300.0,1200.0
2012-01-19,2012-01-18,spx_approx,1265.0,1300.0,1200.0
2012-01-20,2012-01-19,spx_approx,1270.0,1325.0,1200.0
2012-01-23,2012-01-20,spx_approx,1270.0,1350.0,1200.0
2012-01-24,2012-01-23,spx_approx,1275.0,1350.0,1280.0
2012-01-25,2012-01-24,spx_approx,1280.0,1350.0,1280.0
2012-01-26,2012-01-25,spx_approx,1280.0,1350.0,1200.0
2012-01-27,2012-01-26,spx_approx,1285.0,1350.0,1200.0
2012-01-30,2012-01-27,spx_approx,1295.0,1350.0,1200.0
2012-01-31,2012-01-30,spx_approx,1295.0,1350.0,1280.0
2012-02-01,2012-01-31,spx_approx,1295.0,1350.0,1200.0
2012-02-02,2012-02-01,spx_approx,1290.0,1350.0,1200.0
2012-02-03,2012-02-02,spx_approx,1295.0,1350.0,1200.0
2012-02-06,2012-02-03,spx_approx,1295.0,1350.0,1200.0
2012-02-07,2012-02-06,spx_approx,1295.0,1350.0,1200.0
2012-02-08,2012-02-07,spx_approx,1295.0,1350.0,1200.0
2012-02-09,2012-02-08,spx_approx,1300.0,1350.0,1200.0
2012-02-10,2012-02-09,spx_approx,1305.0,1350.0,1200.0
2012-02-13,2012-02-10,spx_approx,1305.0,1350.0,1200.0
2012-02-14,2012-02-13,spx_approx,1310.0,1350.0,1200.0
2012-02-15,2012-02-14,spx_approx,1315.0,1350.0,1200.0
2012-02-16,2012-02-15,spx_approx,1315.0,1350.0,1200.0
2012-02-17,2012-02-16,spx_approx,1320.0,1350.0,1200.0
2012-02-21,2012-02-17,spx_approx,1320.0,1400.0,1200.0
2012-02-22,2012-02-21,spx_approx,1320.0,1400.0,1200.0
2012-02-23,2012-02-22,spx_approx,1325.0,1400.0,1200.0
2012-02-24,2012-02-23,spx_approx,1325.0,1400.0,1200.0
2012-02-27,2012-02-24,spx_approx,1325.0,1400.0,1300.0
2012-02-28,2012-02-27,spx_approx,1330.0,1400.0,1300.0
2012-02-29,2012-02-28,spx_approx,1330.0,1400.0,1300.0
2012-03-01,2012-02-29,spx_approx,1335.0,1400.0,1300.0
2012-03-02,2012-03-01,spx_approx,1340.0,1400.0,1300.0
2012-03-05,2012-03-02,spx_approx,1335.0,1400.0,1300.0
2012-03-06,2012-03-05,spx_approx,1340.0,1400.0,1300.0
2012-03-07,2012-03-06,spx_approx,1345.0,1400.0,1300.0
2012-03-08,2012-03-07,spx_approx,1345.0,1400.0,1300.0
2012-03-09,2012-03-08,spx_approx,1340.0,1400.0,1300.0
2012-03-12,2012-03-09,spx_approx,1335.0,1400.0,1300.0
2012-03-13,2012-03-12,spx_approx,1340.0,1400.0,1300.0
2012-03-14,2012-03-13,spx_approx,1345.0,1400.0,1300.0
2012-03-15,2012-03-14,spx_approx,1350.0,1400.0,1300.0
2012-03-16,2012-03-15,spx_approx,1355.0,1400.0,1300.0
2012-03-19,2012-03-16,spx_approx,1365.0,1400.0,1300.0
2012-03-20,2012-03-19,spx_approx,1370.0,1400.0,1300.0
2012-03-21,2012-03-20,spx_approx,1370.0,1425.0,1300.0
2012-03-22,2012-03-21,spx_approx,1370.0,1400.0,1300.0
2012-03-23,2012-03-22,spx_approx,1375.0,1400.0,1300.0
2012-03-26,2012-03-23,spx_approx,1370.0,1400.0,1300.0
2012-03-27,2012-03-26,spx_approx,1370.0,1425.0,1300.0
2012-03-28,2012-03-27,spx_approx,1375.0,1425.0,1300.0
2012-03-29,2012-03-28,spx_approx,1375.0,1400.0,1300.0
2012-03-30,2012-03-29,spx_approx,1375.0,1400.0,1300.0
2012-04-02,2012-03-30,spx_approx,1375.0,1450.0,1300.0
2012-04-03,2012-04-02,spx_approx,1375.0,1450.0,1300.0
2012-04-04,2012-04-03,spx_approx,1385.0,1450.0,1300.0
2012-04-05,2012-04-04,spx_approx,1395.0,1450.0,1300.0
2012-04-09,2012-04-05,spx_approx,1390.0,1450.0,1300.0
2012-04-10,2012-04-09,spx_approx,1395.0,1450.0,1300.0
2012-04-11,2012-04-10,spx_approx,1395.0,1450.0,1350.0
2012-04-12,2012-04-11,spx_approx,1395.0,1450.0,1350.0
2012-04-13,2012-04-12,spx_approx,1380.0,1400.0,1300.0
2012-04-16,2012-04-13,spx_approx,1395.0,1450.0,1300.0
2012-04-17,2012-04-16,spx_approx,1395.0,1400.0,1350.0
2012-04-18,2012-04-17,spx_approx,1385.0,1400.0,1350.0
2012-04-19,2012-04-18,spx_approx,1395.0,1400.0,1350.0
2012-04-20,2012-04-19,spx_approx,1395.0,1450.0,1375.0
2012-04-23,2012-04-20,spx_approx,1375.0,1450.0,1300.0
2012-04-24,2012-04-23,spx_approx,1375.0,1450.0,1300.0
2012-04-25,2012-04-24,spx_approx,1375.0,1425.0,1300.0
2012-04-26,2012-04-25,spx_approx,1375.0,1450.0,1350.0
2012-04-27,2012-04-26,spx_approx,1370.0,1450.0,1350.0
2012-04-30,2012-04-27,spx_approx,1375.0,1450.0,1350.0
2012-05-01,2012-04-30,spx_approx,1375.0,1450.0,1350.0
2012-05-02,2012-05-01,spx_approx,1380.0,1425.0,1350.0
2012-05-03,2012-05-02,spx_approx,1380.0,1425.0,1350.0
2012-05-04,2012-05-03,spx_approx,1390.0,1450.0,1350.0
2012-05-07,2012-05-04,spx_approx,1380.0,1450.0,1350.0
2012-05-08,2012-05-07,spx_approx,1380.0,1450.0,1350.0
2012-05-09,2012-05-08,spx_approx,1380.0,1450.0,1350.0
2012-05-10,2012-05-09,spx_approx,1375.0,1450.0,1350.0
2012-05-11,2012-05-10,spx_approx,1375.0,1450.0,1350.0
2012-05-14,2012-05-11,spx_approx,1375.0,1450.0,1300.0
2012-05-15,2012-05-14,spx_approx,1375.0,1450.0,1300.0
2012-05-16,2012-05-15,spx_approx,1375.0,1450.0,1300.0
2012-05-17,2012-05-16,spx_approx,1375.0,1450.0,1300.0
2012-05-18,2012-05-17,spx_approx,1370.0,1450.0,1300.0
2012-05-21,2012-05-18,spx_approx,1370.0,1450.0,1300.0
2012-05-22,2012-05-21,spx_approx,1350.0,1450.0,1300.0
2012-05-23,2012-05-22,spx_approx,1345.0,1450.0,1300.0
2012-05-24,2012-05-23,spx_approx,1345.0,1450.0,1300.0
2012-05-25,2012-05-24,spx_approx,1335.0,1450.0,1300.0
2012-05-29,2012-05-25,spx_approx,1345.0,1450.0,1300.0
2012-05-30,2012-05-29,spx_approx,1345.0,1450.0,1300.0
2012-05-31,2012-05-30,spx_approx,1345.0,1450.0,1300.0
2012-06-01,2012-05-31,spx_approx,1345.0,1450.0,1300.0
2012-06-04,2012-06-01,spx_approx,1345.0,1450.0,1250.0
2012-06-05,2012-06-04,spx_approx,1345.0,1450.0,1250.0
2012-06-06,2012-06-05,spx_approx,1335.0,1450.0,1250.0
2012-06-07,2012-06-06,spx_approx,1325.0,1450.0,1300.0
2012-06-08,2012-06-07,spx_approx,1325.0,1450.0,1300.0
2012-06-11,2012-06-08,spx_approx,1335.0,1400.0,1300.0
2012-06-12,2012-06-11,spx_approx,1335.0,1450.0,1300.0
2012-06-13,2012-06-12,spx_approx,1335.0,1400.0,1300.0
2012-06-14,2012-06-13,spx_approx,1335.0,1400.0,1300.0
2012-06-15,2012-06-14,spx_approx,1325.0,1400.0,1250.0
2012-06-18,2012-06-15,spx_approx,1325.0,1400.0,1250.0
2012-06-19,2012-06-18,spx_approx,1325.0,1400.0,1250.0
2012-06-20,2012-06-19,spx_approx,1325.0,1400.0,1250.0
2012-06-21,2012-06-20,spx_approx,1325.0,1400.0,1250.0
2012-06-22,2012-06-21,spx_approx,1340.0,1400.0,1250.0
2012-06-25,2012-06-22,spx_approx,1335.0,1400.0,1250.0
2012-06-26,2012-06-25,spx_approx,1340.0,1400.0,1250.0
2012-06-27,2012-06-26,spx_approx,1335.0,1400.0,1250.0
2012-06-28,2012-06-27,spx_approx,1330.0,1400.0,1250.0
2012-06-29,2012-06-28,spx_approx,1330.0,1400.0,1250.0
2012-07-02,2012-06-29,spx_approx,1330.0,1400.0,1250.0
2012-07-03,2012-07-02,spx_approx,1330.0,1400.0,1300.0
2012-07-05,2012-07-03,spx_approx,1335.0,1400.0,1300.0
2012-07-06,2012-07-05,spx_approx,1335.0,1400.0,1300.0
2012-07-09,2012-07-06,spx_approx,1340.0,1400.0,1300.0
2012-07-10,2012-07-09,spx_approx,1345.0,1400.0,1300.0
2012-07-11,2012-07-10,spx_approx,1345.0,1400.0,1300.0
2012-07-12,2012-07-11,spx_approx,1345.0,1400.0,1300.0
2012-07-13,2012-07-12,spx_approx,1345.0,1400.0,1300.0
2012-07-16,2012-07-13,spx_approx,1335.0,1400.0,1300.0
2012-07-17,2012-07-16,spx_approx,1335.0,1400.0,1300.0
2012-07-18,2012-07-17,spx_approx,1330.0,1400.0,1250.0
2012-07-19,2012-07-18,spx_approx,1335.0,1375.0,1250.0
2012-07-20,2012-07-19,spx_approx,1345.0,1375.0,1250.0
2012-07-23,2012-07-20,spx_approx,1350.0,1400.0,1300.0
2012-07-24,2012-07-23,spx_approx,1355.0,1400.0,1300.0
2012-07-25,2012-07-24,spx_approx,1355.0,1400.0,1300.0
2012-07-26,2012-07-25,spx_approx,1355.0,1400.0,1300.0
2012-07-27,2012-07-26,spx_approx,1350.0,1400.0,1300.0
2012-07-30,2012-07-27,spx_approx,1350.0,1400.0,1300.0
2012-07-31,2012-07-30,spx_approx,1350.0,1400.0,1300.0
2012-08-01,2012-07-31,spx_approx,1355.0,1400.0,1300.0
2012-08-02,2012-08-01,spx_approx,1355.0,1400.0,1300.0
2012-08-03,2012-08-02,spx_approx,1365.0,1400.0,1300.0
2012-08-06,2012-08-03,spx_approx,1350.0,1400.0,1300.0
2012-08-07,2012-08-06,spx_approx,1355.0,1400.0,1300.0
2012-08-08,2012-08-07,spx_approx,1355.0,1400.0,1300.0
2012-08-09,2012-08-08,spx_approx,1355.0,1400.0,1300.0
2012-08-10,2012-08-09,spx_approx,1355.0,1400.0,1300.0
2012-08-13,2012-08-10,spx_approx,1360.0,1400.0,1300.0
2012-08-14,2012-08-13,spx_approx,1365.0,1400.0,1300.0
2012-08-15,2012-08-14,spx_approx,1370.0,1400.0,1300.0
2012-08-16,2012-08-15,spx_approx,1370.0,1400.0,1300.0
2012-08-17,2012-08-16,spx_approx,1370.0,1425.0,1300.0
2012-08-20,2012-08-17,spx_approx,1380.0,1450.0,1300.0
2012-08-21,2012-08-20,spx_approx,1390.0,1450.0,1300.0
2012-08-22,2012-08-21,spx_approx,1390.0,1450.0,1300.0
2012-08-23,2012-08-22,spx_approx,1390.0,1450.0,1300.0
2012-08-24,2012-08-23,spx_approx,1395.0,1450.0,1300.0
2012-08-27,2012-08-24,spx_approx,1395.0,1450.0,1350.0
2012-08-28,2012-08-27,spx_approx,1395.0,1450.0,1350.0
2012-08-29,2012-08-28,spx_approx,1395.0,1450.0,1350.0
2012-08-30,2012-08-29,spx_approx,1395.0,1450.0,1350.0
2012-08-31,2012-08-30,spx_approx,1400.0,1450.0,1350.0
2012-09-04,2012-08-31,spx_approx,1395.0,1450.0,1350.0
2012-09-05,2012-09-04,spx_approx,1395.0,1450.0,1350.0
2012-09-06,2012-09-05,spx_approx,1395.0,1450.0,1350.0
2012-09-07,2012-09-06,spx_approx,1395.0,1450.0,1350.0
2012-09-10,2012-09-07,spx_approx,1395.0,1450.0,1350.0
2012-09-11,2012-09-10,spx_approx,1400.0,1450.0,1350.0
2012-09-12,2012-09-11,spx_approx,1400.0,1450.0,1350.0
2012-09-13,2012-09-12,spx_approx,1400.0,1450.0,1350.0
2012-09-14,2012-09-13,spx_approx,1400.0,1450.0,1350.0
2012-09-17,2012-09-14,spx_approx,1405.0,1450.0,1300.0
2012-09-18,2012-09-17,spx_approx,1410.0,1450.0,1350.0
2012-09-19,2012-09-18,spx_approx,1410.0,1450.0,1350.0
2012-09-20,2012-09-19,spx_approx,1410.0,1450.0,1350.0
2012-09-21,2012-09-20,spx_approx,1420.0,1450.0,1350.0
2012-09-24,2012-09-21,spx_approx,1420.0,1500.0,1350.0
2012-09-25,2012-09-24,spx_approx,1420.0,1500.0,1350.0
2012-09-26,2012-09-25,spx_approx,1430.0,1500.0,1350.0
2012-09-27,2012-09-26,spx_approx,1435.0,1500.0,1350.0
2012-09-28,2012-09-27,spx_approx,1430.0,1500.0,1350.0
2012-10-01,2012-09-28,spx_approx,1425.0,1500.0,1350.0
2012-10-02,2012-10-01,spx_approx,1430.0,1500.0,1350.0
2012-10-03,2012-10-02,spx_approx,1430.0,1500.0,1350.0
2012-10-04,2012-10-03,spx_approx,1430.0,1500.0,1350.0
2012-10-05,2012-10-04,spx_approx,1430.0,1500.0,1350.0
2012-10-08,2012-10-05,spx_approx,1430.0,1500.0,1350.0
2012-10-09,2012-10-08,spx_approx,1435.0,1500.0,1350.0
2012-10-10,2012-10-09,spx_approx,1440.0,1500.0,1350.0
2012-10-11,2012-10-10,spx_approx,1445.0,1500.0,1400.0
2012-10-12,2012-10-11,spx_approx,1445.0,1500.0,1400.0
2012-10-15,2012-10-12,spx_approx,1445.0,1500.0,1400.0
2012-10-16,2012-10-15,spx_approx,1435.0,1500.0,1350.0
2012-10-17,2012-10-16,spx_approx,1430.0,1500.0,1350.0
2012-10-18,2012-10-17,spx_approx,1425.0,1465.0,1350.0
2012-10-19,2012-10-18,spx_approx,1430.0,1500.0,1350.0
2012-10-22,2012-10-19,spx_approx,1445.0,1500.0,1350.0
2012-10-23,2012-10-22,spx_approx,1445.0,1500.0,1400.0
2012-10-24,2012-10-23,spx_approx,1440.0,1500.0,1400.0
2012-10-25,2012-10-24,spx_approx,1440.0,1500.0,1400.0
2012-10-26,2012-10-25,spx_approx,1435.0,1500.0,1400.0
2012-10-31,2012-10-26,spx_approx,1430.0,1500.0,1350.0
2012-11-01,2012-10-31,spx_approx,1430.0,1500.0,1350.0
2012-11-02,2012-11-01,spx_approx,1420.0,1500.0,1350.0
2012-11-05,2012-11-02,spx_approx,1425.0,1500.0,1350.0
2012-11-06,2012-11-05,spx_approx,1425.0,1500.0,1350.0
2012-11-07,2012-11-06,spx_approx,1425.0,1500.0,1350.0
2012-11-08,2012-11-07,spx_approx,1425.0,1450.0,1375.0
2012-11-09,2012-11-08,spx_approx,1425.0,1450.0,1375.0
2012-11-12,2012-11-09,spx_approx,1425.0,1450.0,1350.0
2012-11-13,2012-11-12,spx_approx,1425.0,1450.0,1375.0
2012-11-14,2012-11-13,spx_approx,1420.0,1450.0,1375.0
2012-11-15,2012-11-14,spx_approx,1420.0,1450.0,1350.0
2012-11-16,2012-11-15,spx_approx,1415.0,1450.0,1350.0
2012-11-19,2012-11-16,spx_approx,1400.0,1450.0,1350.0
2012-11-20,2012-11-19,spx_approx,1395.0,1450.0,1350.0
2012-11-21,2012-11-20,spx_approx,1390.0,1450.0,1350.0
2012-11-23,2012-11-21,spx_approx,1385.0,1450.0,1300.0
2012-11-26,2012-11-23,spx_approx,1395.0,1450.0,1300.0
2012-11-27,2012-11-26,spx_approx,1395.0,1450.0,1300.0
2012-11-28,2012-11-27,spx_approx,1395.0,1450.0,1300.0
2012-11-29,2012-11-28,spx_approx,1395.0,1450.0,1350.0
2012-11-30,2012-11-29,spx_approx,1390.0,1450.0,1300.0
2012-12-03,2012-11-30,spx_approx,1400.0,1450.0,1350.0
2012-12-04,2012-12-03,spx_approx,1400.0,1450.0,1350.0
2012-12-05,2012-12-04,spx_approx,1400.0,1450.0,1350.0
2012-12-06,2012-12-05,spx_approx,1400.0,1450.0,1350.0
2012-12-07,2012-12-06,spx_approx,1400.0,1450.0,1350.0
2012-12-10,2012-12-07,spx_approx,1400.0,1450.0,1350.0
2012-12-11,2012-12-10,spx_approx,1400.0,1450.0,1350.0
2012-12-12,2012-12-11,spx_approx,1400.0,1450.0,1350.0
2012-12-13,2012-12-12,spx_approx,1400.0,1450.0,1350.0
2012-12-14,2012-12-13,spx_approx,1405.0,1450.0,1350.0
2012-12-17,2012-12-14,spx_approx,1405.0,1450.0,1350.0
2012-12-18,2012-12-17,spx_approx,1400.0,1450.0,1350.0
2012-12-19,2012-12-18,spx_approx,1400.0,1450.0,1350.0
2012-12-20,2012-12-19,spx_approx,1405.0,1450.0,1350.0
2012-12-21,2012-12-20,spx_approx,1405.0,1450.0,1350.0
2012-12-24,2012-12-21,spx_approx,1420.0,1450.0,1350.0
2012-12-26,2012-12-24,spx_approx,1420.0,1450.0,1350.0
2012-12-27,2012-12-26,spx_approx,1420.0,1450.0,1400.0
2012-12-28,2012-12-27,spx_approx,1425.0,1450.0,1400.0
2012-12-31,2012-12-28,spx_approx,1425.0,1450.0,1350.0
2013-01-02,2012-12-31,spx_approx,1420.0,1450.0,1350.0
2013-01-03,2013-01-02,spx_approx,1410.0,1475.0,1350.0
2013-01-04,2013-01-03,spx_approx,1410.0,1475.0,1350.0
2013-01-07,2013-01-04,spx_approx,1420.0,1475.0,1350.0
2013-01-08,2013-01-07,spx_approx,1420.0,1475.0,1350.0
2013-01-09,2013-01-08,spx_approx,1420.0,1475.0,1350.0
2013-01-10,2013-01-09,spx_approx,1420.0,1475.0,1350.0
2013-01-11,2013-01-10,spx_approx,1425.0,1475.0,1350.0
2013-01-14,2013-01-11,spx_approx,1425.0,1475.0,1350.0
2013-01-15,2013-01-14,spx_approx,1425.0,1475.0,1350.0
2013-01-16,2013-01-15,spx_approx,1430.0,1475.0,1350.0
2013-01-17,2013-01-16,spx_approx,1435.0,1475.0,1350.0
2013-01-18,2013-01-17,spx_approx,1440.0,1475.0,1350.0
2013-01-22,2013-01-18,spx_approx,1445.0,1475.0,1350.0
2013-01-23,2013-01-22,spx_approx,1445.0,1500.0,1400.0
2013-01-24,2013-01-23,spx_approx,1445.0,1500.0,1400.0
2013-01-25,2013-01-24,spx_approx,1445.0,1500.0,1350.0
2013-01-28,2013-01-25,spx_approx,1455.0,1500.0,1350.0
2013-01-29,2013-01-28,spx_approx,1460.0,1500.0,1400.0
2013-01-30,2013-01-29,spx_approx,1465.0,1500.0,1400.0
2013-01-31,2013-01-30,spx_approx,1470.0,1500.0,1400.0
2013-02-01,2013-01-31,spx_approx,1470.0,1500.0,1400.0
2013-02-04,2013-02-01,spx_approx,1470.0,1525.0,1450.0
2013-02-05,2013-02-04,spx_approx,1470.0,1500.0,1400.0
2013-02-06,2013-02-05,spx_approx,1470.0,1525.0,1450.0
2013-02-07,2013-02-06,spx_approx,1470.0,1525.0,1450.0
2013-02-08,2013-02-07,spx_approx,1475.0,1525.0,1450.0
2013-02-11,2013-02-08,spx_approx,1470.0,1525.0,1400.0
2013-02-12,2013-02-11,spx_approx,1475.0,1525.0,1450.0
