DateTime,Open,High,Low,Close,Volume,tr,atr,atr_fast,atr_slow,kelt_mid,kelt_up,kelt_dn,kelt_pos,free_bar,pct_outside_20,macd_fast,macd_sig,macd_new_hi,macd_new_lo,macd_zero_cross,macd_drive,ma_slope,ma_slope_state,triple_ma,vol_ratio,compressed,ret,sigma_spike,ger,climax,dow_state,leg_count,retr_depth
2026-06-11 10:30:00,7352.25,7375.5,7347.75,7361.5,68541,27.75,36.025,46.5,37.9375,7377.839050390196,7458.895300390195,7296.782800390196,0,0,0.0,-4.225000000000364,-19.409374999999955,0,0,0,0,-3.1175000000000184,-1,-1,1.2257001647446457,0,0.0012240734444066703,0.4593573442068474,0.33598679379598373,0,-1,1063,0.6461538461538462
2026-06-11 11:00:00,7361.5,7384.25,7356.25,7359.25,66659,28.0,36.65,39.3,38.1375,7376.0686646387485,7458.531164638748,7293.606164638749,0,0,0.0,5.074999999999818,-18.33697916666665,0,0,1,0,-2.775,-1,-1,1.0304818092428711,0,-0.00030564423011614217,-0.11990550112168867,0.3203677845329954,0,-1,1063,0.6461538461538462
2026-06-11 11:30:00,7359.25,7380.0,7345.75,7346.0,59115,34.25,35.6,36.8,38.475,7373.204982292201,7453.304982292201,7293.1049822922005,0,0,0.0,3.95833333333303,-16.285937500000045,0,0,0,0,-2.3919999999999164,-1,-1,0.9564652371669914,0,-0.001800455209430285,-0.7062838947271385,0.30166245495855587,0,-1,1063,0.6461538461538462
2026-06-11 12:00:00,7346.25,7407.75,7333.0,7406.25,96420,74.75,37.6375,41.75,40.025,7376.352126835801,7461.036501835801,7291.667751835801,0,0,0.0,12.5,-13.528645833333371,0,0,0,0,-1.9159999999998945,-1,-1,1.0430980637101812,0,0.008201742444867932,3.201050748299824,0.301960705444532,0,-1,1063,0.6461538461538462
2026-06-11 12:30:00,7406.5,7447.75,7403.25,7430.5,171918,44.5,37.0125,41.85,40.7125,7381.509067137154,7464.787192137153,7298.230942137154,0,0,0.0,26.925000000000182,-10.055208333333383,0,0,0,0,-1.52549999999992,-1,-1,1.0279398219220142,0,0.0032742616033756278,1.024841349476379,0.3241376285214551,0,0,1064,0.9095238095238095
2026-06-11 13:00:00,7430.5,7439.0,7406.0,7426.0,90469,33.0,36.2,42.9,40.775,7385.746298838378,7467.1962988383775,7304.296298838378,0,0,0.0,44.266666666667334,-5.330729166666686,1,0,0,0,-1.3079999999999017,-1,0,1.0521152667075413,0,-0.0006056120045757618,-0.20115435436020895,0.3474889105727371,0,0,1064,0.9095238095238095
2026-06-11 13:30:00,7426.0,7444.5,7421.75,7438.75,51751,22.75,35.1625,41.85,41.0,7390.79427037758,7469.90989537758,7311.678645377579,0,0,0.0,49.07499999999982,-0.7104166666666742,1,0,0,0,-1.3489999999999782,-1,0,1.0207317073170732,0,0.0017169404793966336,0.5769011474424348,0.37481198749581407,0,0,1064,0.9095238095238095
2026-06-11 14:00:00,7439.0,7463.25,7434.25,7460.5,83137,29.0,35.2875,40.8,41.53125,7397.432911294,7476.829786294001,7318.036036294,0,0,0.0,49.94999999999982,3.6968749999999773,1,0,0,1,-1.5469999999999344,-1,0,0.9823927765237019,0,0.0029238783397749213,0.97680935840873,0.4074230833987249,0,0,1064,0.9095238095238095
2026-06-11 14:30:00,7460.25,7481.25,7453.75,7455.5,208418,27.5,35.1875,31.35,40.275,7402.963110218381,7482.134985218381,7323.791235218381,0,0,0.0,47.90833333333285,7.912499999999966,0,0,0,1,-1.4665000000000874,-1,0,0.7783985102420857,0,-0.0006701963675357359,-0.22260886838609137,0.43224449945200216,0,0,1064,0.9095238095238095
2026-06-11 15:00:00,7455.75,7470.0,7451.5,7468.0,45684,18.5,34.75,26.15,39.3125,7409.157099721393,7487.344599721393,7330.969599721393,0,0,0.0,46.108333333332666,12.27708333333328,0,0,0,1,-1.2015000000001237,-1,0,0.6651828298887122,0,0.001676614579840363,0.5561234788923974,0.4598769442675191,0,0,1064,0.9095238095238095
2026-06-12 08:30:00,7486.0,7488.5,7429.0,7445.25,53784,59.5,36.2375,31.45,39.0125,7412.594518795546,7494.128893795546,7331.060143795546,0,0,0.0,32.649999999999636,16.17604166666655,0,0,0,0,-1.0105000000000472,-1,0,0.806151874399231,0,-0.0030463310123192144,-1.0132106188563315,0.47159359404317813,0,0,1064,0.9095238095238095
2026-06-12 09:00:00,7446.0,7491.25,7444.25,7475.5,29443,47.0,37.3375,36.3,38.25625,7418.585517005494,7502.594892005493,7334.576142005494,0,0,0.0,27.691666666666606,19.8645833333332,0,0,0,0,-0.9030000000000655,-1,0,0.9488645646136251,0,0.0040629931835733935,1.3073049949265596,0.4950946067133303,0,0,1064,0.9095238095238095
2026-06-12 09:30:00,7475.25,7506.75,7450.75,7503.75,43459,56.0,38.8375,41.7,38.70625,7426.696420147828,7514.080795147827,7339.312045147828,0,0,0.0,23.83333333333303,22.418229166666492,0,0,0,0,-0.6274999999999636,0,0,1.0773453899564025,0,0.0037790114373621453,1.1893228509012739,0.5290412940839306,0,0,1064,0.9095238095238095
2026-06-12 10:00:00,7503.75,7525.0,7495.5,7522.0,23710,29.5,39.0,42.1,38.13125,7435.7729515623205,7523.5229515623205,7348.0229515623205,0,0,0.0,37.84166666666715,25.060416666666526,0,0,0,0,-0.2710000000000036,0,0,1.1040812981478445,0,0.002432117274695944,0.7747557428512379,0.567505986924396,0,0,1064,0.9095238095238095
2026-06-12 10:30:00,7522.25,7522.5,7464.0,7468.5,24522,58.5,40.65,50.1,38.0875,7438.88981331829,7530.35231331829,7347.4273133182905,0,0,0.0,31.70833333333303,26.93281249999984,0,0,0,0,-0.04549999999999273,0,1,1.3153921890383986,0,-0.007112470087742628,-2.3110826709995234,0.6032485500773423,0,0,1064,0.9095238095238095
2026-06-12 11:00:00,7468.25,7502.0,7461.25,7485.75,22513,40.75,41.8,46.35,37.875,7443.352688240358,7537.402688240358,7349.302688240357,0,0,0.0,19.733333333332666,28.43749999999983,0,0,0,0,0.040500000000065484,0,1,1.2237623762376237,0,0.0023097007431212013,0.6451794525702248,0.6399823080834234,0,0,1064,0.9095238095238095
2026-06-12 11:30:00,7486.0,7496.25,7481.75,7495.0,13389,14.5,39.325,39.85,37.2875,7448.271479836514,7536.752729836514,7359.790229836514,0,0,0.0,5.108333333332666,29.020833333333144,0,0,0,0,0.05850000000009459,0,1,1.0687227623198123,0,0.0012356811274756296,0.3456579379020297,0.6630513402251086,0,0,1064,0.9095238095238095
2026-06-12 12:00:00,7495.0,7509.75,7491.5,7501.0,15845,18.25,37.9,32.3,36.96875,7453.293243661608,7538.568243661608,7368.018243661609,0,0,0.0,11.891666666667334,29.446874999999864,0,0,0,0,0.17350000000005822,0,1,0.8737109044801352,0,0.0008005336891261372,0.23822171044383708,0.690843389673186,0,0,1064,0.9095238095238095
2026-06-12 12:30:00,7501.25,7502.5,7489.0,7493.0,7181,13.5,36.075,29.1,36.5875,7457.07483950336,7538.2435895033595,7375.90608950336,0,0,0.0,10.558333333333394,29.859374999999886,0,0,0,0,0.1704999999999927,0,1,0.7953536043730783,0,-0.0010665244634048276,-0.3206670874048212,0.7279867156388601,0,0,1064,0.9095238095238095
2026-06-12 13:00:00,7493.0,7501.25,7484.5,7493.0,10776,16.75,34.7125,20.75,35.88125,7460.496283360183,7538.599408360183,7382.393158360183,0,0,0.0,7.391666666667334,29.540104166666595,0,0,0,0,0.020499999999992725,0,1,0.5782964640306567,0,0.0,0.0,0.7592694381519491,0,0,1064,0.9095238095238095
2026-06-12 13:30:00,7493.0,7504.0,7490.0,7490.75,10053,14.0,34.025,15.4,35.025,7463.377589706832,7539.933839706831,7386.821339706832,0,0,0.0,-0.5749999999998181,27.821354166666595,0,0,1,0,0.01499999999987267,0,1,0.43968593861527483,1,-0.000300280261577468,-0.09621849655692785,0.7868248619084938,0,0,1064,0.9095238095238095
2026-06-12 14:00:00,7490.5,7502.5,7490.0,7494.75,9913,12.5,33.25,15.0,34.95,7466.36543830618,7541.17793830618,7391.55293830618,0,0,0.0,-1.9166666666669698,24.9348958333332,0,0,0,0,0.44549999999990175,0,1,0.42918454935622313,1,0.0005339919233722235,0.1704736139416581,0.816207292645841,0,0,1064,0.9095238095238095
2026-06-12 14:30:00,7494.75,7499.75,7481.25,7496.0,38744,18.5,32.4625,15.05,34.03125,7469.187777515115,7542.228402515115,7396.1471525151155,0,0,0.0,-0.14166666666733363,21.858854166666504,0,0,0,0,1.2779999999998837,1,1,0.4422405876951332,1,0.000166783415057159,0.053433123979993294,0.8505400260664343,0,0,1064,0.9095238095238095
2026-06-12 15:00:00,7496.0,7505.0,7495.5,7504.75,9944,9.5,29.2,14.25,33.41875,7472.574655847009,7538.274655847009,7406.874655847009,0,0,0.0,6.25,19.127604166666515,0,0,1,0,2.06299999999992,1,1,0.4264073312137647,1,0.0011672892209177999,0.3812648135099406,0.8620793999683907,0,0,1064,0.9095238095238095
2026-06-15 08:30:00,7599.25,7622.5,7598.5,7614.25,108536,117.75,32.8625,34.45,34.9375,7486.067545766342,7560.008170766342,7412.126920766342,1,1,0.05,31.508333333333212,18.102604166666538,0,0,0,0,3.0960000000000947,1,1,0.986046511627907,0,0.014590759185848956,5.711278980837458,0.8670740881900996,0,0,1064,0.9095238095238095
2026-06-15 09:00:00,7614.25,7621.0,7605.5,7617.25,74904,15.5,31.9875,34.75,34.09375,7498.561112836214,7570.5329878362145,7426.589237836214,1,1,0.1,58.774999999999636,18.894270833333223,1,0,0,0,3.882000000000153,1,1,1.0192483959670027,0,0.00039399809567597366,0.09837892015934646,0.8744664916770237,0,0,1064,0.9095238095238095
2026-06-15 09:30:00,7617.25,7625.0,7610.0,7623.0,52271,15.0,31.6,35.25,33.38125,7510.412435423242,7581.512435423242,7439.312435423241,1,1,0.15,85.39166666666733,22.190624999999955,1,0,0,0,4.406000000000131,1,1,1.055982025837858,0,0.0007548656011027166,0.18933217409898115,0.8775562875953911,0,0,1064,0.9095238095238095
2026-06-15 10:00:00,7623.25,7634.0,7623.0,7632.75,46920,11.0,30.7,33.75,32.99375,7522.0636320496,7591.138632049599,7452.9886320496,1,1,0.2,78.38333333333321,25.358854166666617,0,0,0,1,4.503500000000076,1,1,1.0229210077666224,0,0.0012790240062967584,0.3207791520158882,0.8782300572334432,0,0,1064,0.9095238095238095
2026-06-15 10:30:00,7633.0,7644.5,7629.25,7643.25,47122,15.25,30.0875,34.9,32.6375,7533.605190902019,7601.3020659020185,7465.908315902019,1,1,0.25,72.02499999999964,28.37083333333328,0,0,0,1,4.154499999999916,1,1,1.0693220988127152,0,0.0013756509776947645,0.346737464332554,0.8860630624227543,0,0,1064,0.9095238095238095
2026-06-15 11:00:00,7643.25,7648.75,7641.0,7646.75,39157,7.75,29.55,12.9,32.15,7544.380887006589,7610.868387006589,7477.8933870065885,1,1,0.3,64.5666666666666,30.041145833333246,0,0,0,1,4.0739999999999785,1,1,0.401244167962675,1,0.0004579203872698834,0.11609564637432906,0.8897878105772028,0,0,1064,0.9095238095238095
2026-06-15 11:30:00,7646.75,7648.25,7636.75,7640.5,32234,11.5,27.15,12.1,31.69375,7553.535088244057,7614.622588244057,7492.447588244057,1,1,0.35,52.17500000000018,31.320312499999943,0,0,0,0,4.004500000000007,1,1,0.38177874186550975,1,-0.0008173407002974864,-0.20708737887752462,0.9008174528271816,0,0,1064,0.9095238095238095
2026-06-15 12:00:00,7640.25,7646.5,7632.5,7643.5,40967,14.0,25.5,11.9,31.41875,7562.103175077957,7619.478175077957,7504.728175077957,1,1,0.4,37.38333333333321,32.42343749999998,0,0,0,0,3.986999999999898,1,1,0.3787547244877661,1,0.0003926444604409607,0.101953531040798,0.9041652857558751,0,0,1064,0.9095238095238095
2026-06-15 12:30:00,7643.25,7645.25,7632.0,7633.5,26395,13.25,23.3625,12.35,31.1,7568.902872689579,7621.46849768958,7516.337247689579,1,1,0.45,19.21666666666715,33.30520833333338,0,0,0,0,3.951999999999953,1,1,0.3971061093247588,1,-0.0013083011709295045,-0.3443047254166025,0.9009138364805128,0,0,1064,0.9095238095238095
2026-06-15 13:00:00,7633.75,7635.5,7628.0,7628.75,33702,7.5,22.2625,10.8,30.63125,7574.602599100096,7624.693224100096,7524.511974100096,1,1,0.5,2.899999999999636,32.74322916666665,0,0,0,0,3.793999999999869,1,1,0.3525811058967558,1,-0.0006222571559573176,-0.16450462765613436,0.8963221595130634,0,0,1064,0.9095238095238095
2026-06-15 13:30:00,7628.75,7636.25,7625.75,7631.5,33024,10.5,19.8625,11.35,30.25625,7580.021399185801,7624.712024185801,7535.330774185801,1,1,0.55,-2.824999999999818,31.906770833333326,0,0,1,0,3.8849999999999456,1,1,0.37512910555670315,1,0.0003604784532196259,0.09542432879424212,0.9056900210705416,0,0,1064,0.9095238095238095
2026-06-15 14:00:00,7631.75,7634.5,7624.75,7625.0,34475,9.75,18.3125,11.0,30.05625,7584.30507545382,7625.50820045382,7543.10195045382,0,0,0.55,-6.433333333333394,31.04270833333328,0,0,0,0,4.0675000000000185,1,1,0.3659804533166979,1,-0.0008517329489615699,-0.2578856955688597,0.9083763094294941,0,0,1064,0.9095238095238095
2026-06-15 14:30:00,7625.0,7631.5,7616.5,7630.0,159129,15.0,18.3375,11.2,28.83125,7588.656973029647,7629.9163480296465,7547.397598029647,1,0,0.6,-6.716666666667152,30.658854166666572,0,1,0,0,4.313000000000102,1,1,0.3884673748103186,1,0.0006557377049181135,0.19770846256459085,0.9102512745788408,0,0,1064,0.9095238095238095
2026-06-15 15:00:00,7630.25,7631.75,7626.25,7628.0,34367,5.5,17.7,9.65,27.8,7592.403927979205,7632.228927979205,7552.578927979205,0,0,0.6,-7.408333333332848,30.315624999999955,0,1,0,-1,4.587000000000171,1,1,0.3471223021582734,1,-0.0002621231979029748,-0.07903880938801897,0.9100348287878702,0,0,1064,0.9095238095238095
2026-06-16 08:30:00,7627.75,7636.75,7621.75,7622.75,101845,15.0,17.775,11.15,26.925,7595.294030076424,7635.287780076424,7555.300280076424,0,0,0.6,-6.108333333332666,29.94270833333337,0,0,0,-1,4.67400000000016,1,1,0.4141132776230269,1,-0.0006882538017829454,-0.20689845235942986,0.9102437468377207,0,0,1064,0.9095238095238095
2026-06-16 09:00:00,7622.75,7634.0,7612.25,7612.25,106675,21.75,18.025,13.4,26.36875,7596.90888435486,7637.465134354859,7556.35263435486,0,0,0.6,-8.574999999999818,29.016145833333383,0,1,0,-1,4.711999999999989,1,1,0.5081772931974402,0,-0.001377455642648684,-0.41537819587836056,0.9076815577829942,0,0,1064,0.9095238095238095
2026-06-16 09:30:00,7612.0,7621.5,7604.0,7611.0,99168,17.5,18.2,14.95,26.1125,7598.250895368683,7639.200895368683,7557.300895368683,0,0,0.6,-11.29166666666697,26.34114583333337,0,1,0,-1,4.6769999999999525,1,1,0.5725227381522259,0,-0.00016420900522184922,-0.0490296828545774,0.9053321718999097,0,0,1064,0.9095238095238095
2026-06-16 10:00:00,7611.0,7619.25,7604.5,7608.0,68671,14.75,18.3125,14.9,25.78125,7599.179381524046,7640.382506524046,7557.976256524046,0,0,0.6,-12.658333333332848,21.87656250000009,0,1,0,-1,4.611999999999989,1,1,0.577939393939394,0,-0.00039416633819466806,-0.11776809059628446,0.9010455969620986,0,0,1064,0.9095238095238095
2026-06-16 10:30:00,7608.0,7616.75,7599.0,7610.0,83480,17.75,18.275,17.35,25.36875,7600.209916616994,7641.328666616993,7559.091166616994,0,0,0.6,-11.058333333333394,15.848437500000045,0,0,0,-1,4.669499999999971,1,1,0.6839122936683913,0,0.0002628811777076745,0.07830138338889996,0.89595493967553,0,0,1064,0.9095238095238095
2026-06-16 11:00:00,7609.75,7622.25,7609.5,7616.25,49540,12.75,18.4375,16.9,23.81875,7601.737543605852,7643.221918605852,7560.253168605852,0,0,0.6,-8.058333333333394,10.445833333333383,0,0,0,0,4.890500000000065,1,0,0.709525059039622,0,0.0008212877792379558,0.24468714611416797,0.8719328529837324,0,0,1064,0.9095238095238095
2026-06-16 11:30:00,7616.0,7617.0,7606.0,7610.5,46642,11.0,13.1,14.75,22.98125,7602.572063262438,7632.047063262438,7573.097063262438,0,0,0.55,-5.125,5.623958333333405,0,0,0,0,5.179500000000007,1,0,0.6418275768289367,0,-0.0007549647136058102,-0.22501572513427087,0.8353959537067468,0,1,1065,2.275741710296684
2026-06-16 12:00:00,7610.25,7611.5,7602.0,7605.75,33435,9.5,12.8,13.15,22.39375,7602.87472390411,7631.674723904111,7574.07472390411,0,0,0.5,-4.616666666666788,1.3000000000000682,0,0,0,0,5.38799999999992,1,0,0.5872174155735417,0,-0.0006241377044872154,-0.7666296274002677,0.7934874698178128,0,1,1065,2.275741710296684
2026-06-16 12:30:00,7605.5,7611.5,7598.75,7605.75,35739,12.75,12.6875,12.75,22.14375,7603.148559722767,7631.695434722767,7574.601684722767,0,0,0.45,-5.691666666666606,-2.316666666666606,0,0,0,0,5.281499999999869,1,0,0.5757832345469941,0,0.0,0.0,0.7509976738994455,0,1,1065,2.275741710296684
2026-06-16 13:00:00,7605.5,7607.5,7601.75,7605.25,28146,5.75,12.425,10.35,21.5625,7603.348696892027,7631.304946892027,7575.392446892027,0,0,0.4,-5.16666666666697,-4.976041666666617,0,0,0,0,5.03849999999984,1,0,0.48,1,-6.573973638368535e-05,-0.08267076345882664,0.7078025519482259,0,1,1065,2.275741710296684
2026-06-16 13:30:00,7605.25,7606.75,7600.5,7602.0,27173,6.25,11.975,9.05,21.03125,7603.220249568977,7630.1639995689775,7576.276499568977,0,0,0.35,-4.341666666667152,-6.448437500000011,0,0,0,0,4.9324999999999815,1,0,0.43031203566121845,1,-0.0004273363794746743,-0.5893764435078725,0.6613425751500821,0,1,1065,2.275741710296684
2026-06-16 14:00:00,7602.0,7603.0,7584.75,7596.25,65440,18.25,12.5,10.5,21.025,7602.556416276693,7630.681416276693,7574.431416276693,0,0,0.3,-5.908333333332848,-6.998958333333292,0,0,0,0,4.891500000000178,1,0,0.49940546967895366,1,-0.000756379900026305,-1.2065839515683054,0.6208527558314219,0,1,1065,2.275741710296684
2026-06-16 14:30:00,7596.25,7597.75,7583.0,7588.0,143229,14.75,12.6625,11.55,19.90625,7601.170090917009,7629.660715917009,7572.679465917008,0,0,0.25,-9.358333333332666,-7.407291666666595,0,0,0,0,4.904000000000087,1,0,0.5802197802197803,0,-0.0010860622017442312,-1.7768224020475603,0.576806878619863,0,1,1065,2.275741710296684
