DateTime,Open,High,Low,Close,Volume,tr,atr,atr_fast,atr_slow,kelt_mid,kelt_up,kelt_dn,kelt_pos,free_bar,pct_outside_20,macd_fast,macd_sig,macd_new_hi,macd_new_lo,macd_zero_cross,macd_drive,ma_slope,ma_slope_state,triple_ma,vol_ratio,compressed,ret,sigma_spike,ger,climax,dow_state,leg_count,retr_depth
2026-05-12 10:30:00,7429.5,7444.0,7427.25,7433.75,147948,16.75,21.3875,26.2,21.25,7464.108718123851,7512.230593123851,7415.986843123851,0,0,0.3,-43.766666666667334,9.841666666666526,0,1,0,0,2.449000000000069,1,1,1.2329411764705882,0,0.0005720438791305682,0.23061614755178017,0.796502027781394,0,1,549,1.693798449612403
2026-05-12 11:30:00,7433.75,7457.0,7424.75,7450.0,140301,32.25,21.95,28.2,21.70625,7462.765030683484,7512.152530683484,7413.377530683484,0,0,0.3,-41.44999999999982,6.219791666666538,0,0,0,-1,2.033000000000084,1,1,1.2991649870429023,0,0.002185976122414557,0.938055925591717,0.7793134345999438,0,1,549,1.693798449612403
2026-05-12 12:30:00,7450.0,7471.25,7448.0,7468.25,147498,23.25,22.0125,30.0,22.06875,7463.287408713628,7512.815533713628,7413.759283713628,0,0,0.3,-24.53333333333285,2.732812499999909,0,0,0,-1,2.0255000000000107,1,0,1.3593882752761257,0,0.0024496644295302072,1.033829550728491,0.7751747790496538,0,1,549,1.693798449612403
2026-05-12 13:30:00,7468.25,7480.75,7464.0,7477.25,113207,16.75,21.5375,24.55,20.9625,7464.61717931233,7513.076554312331,7416.15780431233,0,0,0.3,-6.683333333333394,0.3755208333332689,0,0,0,0,2.379499999999825,1,0,1.171138938580799,0,0.0012051015967595724,0.5011859168239293,0.768780937559486,0,1,549,1.693798449612403
2026-05-12 14:30:00,7477.25,7495.0,7477.0,7481.25,229475,18.0,19.775,21.4,21.09375,7466.201257473061,7510.69500747306,7421.707507473061,0,0,0.25,6.133333333333212,-1.1817708333334167,0,0,1,0,2.6599999999998545,1,0,1.0145185185185184,0,0.0005349560333010039,0.22486925589903456,0.7523915199007839,0,1,550,0.8375286041189931
2026-05-13 08:30:00,7490.5,7493.25,7460.25,7488.75,264280,33.0,20.6875,24.65,21.68125,7468.34875676134,7514.89563176134,7421.80188176134,0,0,0.2,15.16666666666697,-1.7843750000000682,0,0,0,0,2.926000000000022,1,0,1.1369270683194004,0,0.001002506265664227,0.5154650447171812,0.7398692305709018,0,1,550,0.8375286041189931
2026-05-13 09:30:00,7488.75,7499.5,7483.25,7498.5,125664,16.25,20.7875,21.45,21.89375,7471.220303736451,7517.992178736451,7424.44842873645,0,0,0.15,21.649999999999636,-1.505208333333428,0,0,0,0,3.181000000000131,1,0,0.9797316585783613,0,0.0013019529293940568,0.6653094622598867,0.7310118564129813,0,1,550,0.8375286041189931
2026-05-13 10:30:00,7498.5,7526.0,7495.25,7523.75,134976,30.75,21.8125,22.95,22.4125,7476.223131952027,7525.301256952027,7427.145006952027,0,0,0.1,33.016666666667334,-0.21458333333339397,0,0,0,0,3.582500000000073,1,0,1.0239821528165085,0,0.0033673401346936416,1.7100543577667855,0.7304297978182185,0,1,550,0.8375286041189931
2026-05-13 11:30:00,7523.5,7535.25,7520.0,7532.25,104497,15.25,22.0625,22.65,22.55625,7481.559024147073,7531.199649147073,7431.918399147073,1,0,0.15,39.84166666666715,1.3703125000000114,0,0,0,0,4.1209999999999125,1,0,1.0041562759767249,0,0.0011297557733842556,0.5378852022539036,0.7303662738092513,0,1,550,0.8375286041189931
2026-05-13 12:30:00,7532.0,7545.0,7527.0,7541.5,88699,18.0,22.0,22.65,22.60625,7487.267688514018,7536.767688514018,7437.767688514018,1,0,0.2,42.975000000000364,3.046875000000057,0,0,0,0,4.561499999999978,1,1,1.001935305501797,0,0.0012280527066945712,0.5824020760743441,0.7363766782187391,0,1,550,0.8375286041189931
2026-05-13 13:30:00,7541.5,7543.5,7532.0,7541.0,103672,11.5,21.9,18.35,21.2375,7492.385051512683,7541.660051512683,7443.110051512684,0,0,0.2,38.0,4.305729166666765,0,0,0,0,4.905499999999938,1,1,0.8640376692171866,0,-6.6299807730541e-05,-0.03198578366387706,0.7391242220142215,0,1,550,0.8375286041189931
2026-05-13 14:30:00,7541.0,7542.5,7527.75,7533.75,165083,14.75,21.0375,18.05,20.975,7496.324570416237,7543.658945416238,7448.990195416237,0,0,0.2,30.125,5.229687500000068,0,0,0,0,4.976499999999942,1,1,0.8605482717520858,0,-0.0009614109534544779,-0.4642087870744278,0.7405442551232448,0,1,550,0.8375286041189931
2026-05-14 08:30:00,7542.25,7569.25,7541.0,7565.0,236646,35.5,21.525,19.0,21.55625,7502.8650875194535,7551.296337519453,7454.433837519454,1,0,0.2,28.28333333333285,6.47500000000008,0,0,0,0,5.085000000000036,1,1,0.8814149028703973,0,0.00414800066368004,1.9934844092664765,0.7391990568868547,0,1,550,0.8375286041189931
2026-05-14 09:30:00,7565.0,7594.25,7562.75,7591.25,170399,31.5,22.7375,22.25,22.0125,7511.282698231887,7562.442073231887,7460.123323231886,1,1,0.2,33.63333333333321,8.321354166666708,0,0,0,0,5.146500000000015,1,1,1.0107893242475867,0,0.0034699272967613215,1.5666802686956005,0.7387915949330011,0,1,550,0.8375286041189931
2026-05-14 10:30:00,7591.0,7601.25,7584.0,7585.5,144129,17.25,22.7875,22.1,22.01875,7518.351012685993,7569.622887685993,7467.0791376859925,1,1,0.25,40.45833333333303,11.559375000000045,0,0,0,0,5.09900000000016,1,1,1.003690036900369,0,-0.0007574510126791001,-0.3264898789378094,0.7374313874836848,0,1,550,0.8375286041189931
2026-05-14 11:30:00,7585.75,7589.0,7568.25,7574.75,169319,20.75,23.2875,23.95,22.20625,7523.722344811136,7576.119219811137,7471.325469811136,0,0,0.25,35.108333333332666,15.497395833333314,0,0,0,0,4.9520000000000435,1,1,1.0785251899802983,0,-0.0014171775097224781,-0.6106644831583748,0.7323376695470005,0,1,550,0.8375286041189931
2026-05-14 12:30:00,7574.75,7588.75,7572.25,7581.0,123587,16.5,23.0,24.3,22.35,7529.177359591028,7580.927359591028,7477.427359591028,1,0,0.3,23.441666666666606,19.697916666666686,0,0,0,0,4.727499999999964,1,1,1.087248322147651,0,0.0008251097395952645,0.34954897934740925,0.7373643883025636,0,1,550,0.8375286041189931
2026-05-14 13:30:00,7581.25,7592.5,7579.0,7586.25,90498,13.5,22.9625,19.9,22.275,7534.6128491537875,7586.278474153787,7482.947224153788,0,0,0.3,17.441666666666606,23.378645833333337,0,0,0,0,4.646500000000015,1,1,0.8933782267115601,0,0.0006925207756232066,0.30596843636725585,0.7423888413853351,0,1,550,0.8375286041189931
2026-05-14 14:30:00,7586.5,7592.5,7583.75,7588.25,165043,8.75,21.2,15.35,22.025,7539.7211492343795,7587.421149234379,7492.02114923438,1,0,0.35,16.34166666666715,25.933333333333337,0,0,0,0,4.6144999999999525,1,1,0.6969353007945517,0,0.00026363486571101546,0.11648897937745407,0.7664001179624862,0,1,550,0.8375286041189931
2026-05-15 08:30:00,7520.75,7529.0,7481.5,7513.5,408541,106.75,24.85,33.25,23.71875,7537.2238969263435,7593.136396926344,7481.311396926343,0,0,0.35,-3.3583333333326664,26.141145833333383,0,0,1,0,4.346499999999923,1,1,1.401844532279315,0,-0.009850756103185865,-5.535215719112558,0.7811298617084751,0,1,551,1.9316939890710383
2026-05-15 09:30:00,7513.75,7525.0,7503.25,7514.75,210109,21.75,25.1,33.45,23.24375,7535.083525790501,7591.558525790501,7478.608525790501,0,0,0.35,-24.566666666666606,24.222395833333394,0,0,0,0,3.69399999999996,1,1,1.4390965313256254,0,0.00016636720569640495,0.0583830702912829,0.794268633011656,0,1,551,1.9316939890710383
2026-05-15 10:30:00,7514.5,7521.75,7493.0,7515.25,169451,28.75,24.925,35.9,23.4375,7533.194618572358,7589.275868572358,7477.113368572358,0,0,0.35,-47.05000000000018,20.333854166666697,0,1,0,0,2.851999999999953,1,1,1.5317333333333332,0,6.653581290128052e-05,0.02333788170768912,0.7964158550990754,0,1,551,1.9316939890710383
2026-05-15 11:30:00,7515.25,7531.75,7504.25,7527.75,109560,27.5,25.1375,38.7,23.575,7532.676083470229,7589.235458470229,7476.116708470229,0,0,0.35,-38.57499999999982,16.56979166666673,0,0,0,-1,2.1725000000001273,1,1,1.6415694591728527,0,0.0016632846545356905,0.5885463685435652,0.7937016585636751,0,1,551,1.9316939890710383
2026-05-15 12:30:00,7527.75,7537.0,7517.25,7519.5,112735,19.75,25.2875,40.9,23.4125,7531.421218377826,7588.318093377827,7474.524343377826,0,0,0.35,-29.816666666666606,12.64270833333336,0,0,0,0,1.8855000000000472,1,1,1.746930058729311,0,-0.0010959450034870866,-0.3911261533438553,0.7858871602495257,0,1,551,1.9316939890710383
2026-05-15 13:30:00,7519.5,7521.0,7502.25,7504.0,132823,18.75,25.325,23.3,22.55,7528.8096737704145,7585.790923770414,7471.828423770415,0,0,0.35,-25.41666666666697,8.564062499999977,0,0,0,0,1.7384999999999309,1,1,1.033259423503326,0,-0.002061307267770429,-0.7323973330977951,0.7703904156849402,0,1,551,1.9316939890710383
2026-05-15 14:30:00,7503.75,7510.75,7470.5,7481.0,278250,40.25,25.6875,27.0,23.1875,7524.256371506566,7582.053246506566,7466.459496506566,0,0,0.35,-31.625,3.9015624999999545,0,0,0,0,1.4529999999999745,1,0,1.1644204851752022,0,-0.00306503198294239,-1.0710032690471336,0.7392964224345666,0,1,551,1.9316939890710383
2026-05-18 08:30:00,7499.75,7515.5,7476.5,7496.5,344139,39.0,26.825,29.05,23.80625,7521.61290755356,7581.96915755356,7461.25665755356,0,0,0.35,-30.84166666666715,-0.40104166666674246,0,0,0,0,1.0979999999998653,1,0,1.220267786820688,0,0.002071915519315626,0.7042781603202833,0.7088019025879482,0,1,551,1.9316939890710383
2026-05-18 09:30:00,7496.25,7499.75,7456.5,7457.5,272628,43.25,27.45,32.2,24.63125,7515.506916357983,7577.269416357983,7453.744416357983,0,0,0.35,-33.46666666666715,-4.375520833333439,0,0,0,0,0.6960000000000036,0,0,1.3072824156305507,0,-0.005202427799639864,-1.754356421536646,0.6602557001155354,0,1,551,1.9316939890710383
2026-05-18 10:30:00,7457.5,7480.25,7446.0,7449.5,180154,34.25,28.4,35.1,25.23125,7509.220543371509,7573.120543371509,7445.320543371509,0,0,0.3,-30.09166666666715,-8.02395833333344,0,0,0,0,0.35050000000010184,0,0,1.3911320287342086,0,-0.0010727455581629464,-0.34951976910848465,0.6127373160920968,0,1,551,1.9316939890710383
2026-05-18 11:30:00,7449.5,7476.0,7443.0,7474.75,148658,33.0,29.15,37.95,25.575,7505.937634478984,7571.525134478984,7440.350134478985,0,0,0.25,-33.46666666666715,-12.217708333333462,0,0,0,0,0.25050000000001094,0,0,1.4838709677419357,0,0.003389489227464848,1.1115085326161176,0.5742211938263924,0,1,551,1.9316939890710383
2026-05-18 12:30:00,7474.75,7475.25,7437.75,7448.25,129697,37.5,30.45,37.4,26.175,7500.443574052415,7568.956074052415,7431.931074052415,0,0,0.25,-29.899999999999636,-16.615104166666754,0,0,0,0,0.27450000000008,0,0,1.428844317096466,0,-0.003545269072544266,-1.1246740721032435,0.5290919540380488,0,1,551,1.9316939890710383
2026-05-18 13:30:00,7448.25,7481.75,7434.75,7456.25,222181,47.0,32.0625,39.0,26.55,7496.234662237899,7568.375287237899,7424.094037237899,0,0,0.25,-21.75,-20.168750000000045,0,0,0,0,0.4835000000000946,0,0,1.4689265536723164,0,0.0010740778035109866,0.3329743282731965,0.49021646028703636,0,1,551,1.9316939890710383
2026-05-18 14:30:00,7456.25,7489.5,7454.0,7483.25,198697,35.5,32.0625,37.45,26.79375,7494.998027739051,7567.138652739051,7422.857402739051,0,0,0.2,-14.466666666667152,-22.538020833333405,0,0,0,0,0.7970000000000255,1,0,1.3977140191275952,0,0.0036211232187761677,1.115494936911742,0.4562490732108409,0,1,551,1.9316939890710383
2026-05-19 08:30:00,7448.0,7463.25,7417.5,7424.5,414419,65.75,33.775,43.75,28.25625,7488.2839298591425,7564.277679859142,7412.290179859143,0,0,0.15,-12.883333333333212,-24.433333333333394,0,0,0,0,0.7165000000000873,0,0,1.5483300154833002,0,-0.007850866936157441,-2.4470385937682892,0.40903748754564695,0,1,551,1.9316939890710383
2026-05-19 09:30:00,7424.5,7440.0,7415.5,7422.5,230803,24.5,34.1375,42.05,28.4625,7482.018793682081,7558.828168682081,7405.209418682081,0,0,0.1,-15.983333333332666,-26.453645833333383,0,0,0,0,0.2894999999999527,0,0,1.4773825208607818,0,-0.0002693784093205087,-0.07800715983149274,0.36547033422014497,0,1,551,1.9316939890710383
2026-05-19 10:30:00,7422.5,7447.75,7420.5,7445.25,160835,27.25,34.4625,40.0,28.875,7478.517003807598,7556.057628807597,7400.976378807598,0,0,0.1,-25.074999999999818,-27.81093750000008,0,0,0,0,-0.21750000000010913,0,-1,1.3852813852813852,0,0.0030650050522060823,0.8864662876370811,0.33137075295451235,0,1,551,1.9316939890710383
2026-05-19 11:30:00,7445.25,7476.5,7443.5,7470.25,155661,33.0,35.2875,37.2,29.14375,7477.729670111636,7557.126545111636,7398.332795111635,0,0,0.05,-7.199999999999818,-26.725520833333405,0,0,0,0,-0.59399999999996,0,-1,1.2764314818786189,0,0.003357845606259069,0.9385456469076031,0.3025652846352833,0,1,551,1.9316939890710383
2026-05-19 12:30:00,7470.25,7476.0,7458.0,7458.75,129142,18.0,35.5125,33.7,29.2375,7475.922082481957,7555.825207481957,7396.018957481957,0,0,0.05,4.758333333333212,-23.487500000000068,0,0,1,0,-0.5914999999999964,0,-1,1.15262932877298,0,-0.0015394397777852564,-0.4179176928792527,0.2690260802305814,0,1,551,1.9316939890710383
2026-05-19 13:30:00,7458.75,7463.5,7438.75,7447.75,140460,24.75,36.3125,25.5,28.75625,7473.239027007485,7554.942152007485,7391.535902007485,0,0,0.0,5.766666666667334,-20.71614583333337,0,0,0,0,-0.5135000000000218,0,-1,0.8867637470115192,0,-0.0014747779453662124,-0.4016223858079362,0.23597519577705667,0,1,551,1.9316939890710383
2026-05-19 14:30:00,7447.75,7450.5,7426.25,7436.0,229033,24.25,32.1875,25.45,28.51875,7469.692453006772,7542.114328006772,7397.270578006772,0,0,0.0,-1.7749999999996362,-18.963541666666686,0,0,1,0,-0.5860000000000583,0,-1,0.8923953539338154,0,-0.001577657681850253,-0.4304538217586732,0.2192697667093361,0,1,551,1.9316939890710383
2026-05-20 08:30:00,7456.25,7485.0,7438.0,7479.0,357593,49.0,33.55,29.8,29.325,7470.578886053745,7546.066386053745,7395.091386053745,0,0,0.0,1.8999999999996362,-17.256250000000023,0,0,1,0,-0.5680000000000291,0,-1,1.0161977834612106,0,0.005782678859602042,1.9185792995579927,0.21990570324391917,0,1,551,1.9316939890710383
2026-05-20 09:30:00,7478.75,7519.25,7474.0,7493.0,288002,45.25,34.375,32.25,29.65,7472.714230239103,7550.057980239103,7395.370480239103,0,0,0.0,13.308333333333394,-14.447916666666686,0,0,0,0,-0.3884999999999309,0,-1,1.087689713322091,0,0.0018719080090920936,0.56277179479481,0.22985743492847663,0,0,552,1.050919377652051
2026-05-20 10:30:00,7493.0,7509.75,7485.25,7489.25,145592,24.5,34.225,33.55,29.68125,7474.289065454426,7551.295315454427,7397.282815454426,0,0,0.0,30.45833333333303,-10.616666666666674,0,0,0,0,-0.23549999999995636,0,-1,1.1303432301537166,0,-0.0005004671026290763,-0.14898734280697343,0.23627105895439385,0,0,552,1.050919377652051
2026-05-20 11:30:00,7489.5,7503.75,7485.0,7501.5,127108,18.75,34.175,32.35,29.73125,7476.880583030195,7553.7743330301955,7399.986833030195,0,0,0.0,30.258333333333212,-6.6338541666666515,0,0,0,0,-0.15300000000006547,0,-1,1.0880807231448393,0,0.0016356778048536302,0.4908066429386702,0.25601871449538405,0,0,552,1.050919377652051
2026-05-20 12:30:00,7501.75,7507.25,7493.25,7501.0,85107,14.0,33.9375,30.3,29.63125,7479.177670360653,7555.537045360653,7402.818295360653,0,0,0.0,25.074999999999818,-3.185937499999966,0,0,0,0,-0.180500000000211,0,0,1.022569078253533,0,-6.665333599942258e-05,-0.01988404330866425,0.2817093493753294,0,0,552,1.050919377652051
2026-05-20 13:30:00,7500.75,7509.75,7496.5,7508.25,84468,13.25,32.5875,23.15,29.1375,7481.9464636596385,7555.268338659638,7408.624588659639,0,0,0.0,25.108333333332666,0.47500000000002274,0,0,0,0,-0.16700000000000728,0,0,0.7945087945087945,0,0.0009665377949605869,0.2910683340008399,0.32239284818893943,0,0,552,1.050919377652051
2026-05-20 14:30:00,7508.25,7516.25,7505.5,7509.25,157633,10.75,31.175,16.25,29.0,7484.546800453959,7554.690550453959,7414.403050453959,0,0,0.0,23.79166666666697,3.8307291666666856,0,0,0,0,-0.010499999999865395,0,0,0.5603448275862069,0,0.00013318682782270663,0.041014615650742554,0.35763093245717875,0,0,552,1.050919377652051
2026-05-21 08:30:00,7485.0,7505.0,7471.75,7483.5,327251,37.5,30.8875,18.85,29.16875,7484.44710517263,7553.943980172629,7414.95023017263,0,0,0.0,15.483333333332666,6.157812499999977,0,0,0,0,0.019500000000243746,0,0,0.6462395543175488,0,-0.0034291041049372417,-1.0659781065088205,0.3900565936511775,0,0,552,1.050919377652051
2026-05-21 09:30:00,7483.5,7492.25,7469.75,7486.5,213401,22.5,30.3,19.6,29.35,7484.642618965712,7552.817618965712,7416.467618965712,0,0,0.0,4.358333333332666,7.334374999999966,0,0,0,0,0.14100000000016735,0,0,0.6678023850085179,0,0.0004008819402685493,0.12994338396331906,0.4231462469503646,0,0,552,1.050919377652051
2026-05-21 10:30:00,7486.25,7498.25,7476.25,7486.5,135459,22.0,29.75,21.2,29.45,7484.819512397549,7551.757012397549,7417.882012397549,0,0,0.0,-8.274999999999636,7.622395833333314,0,0,1,0,0.40749999999989084,0,0,0.7198641765704584,0,0.0,0.0,0.4473315188436248,0,0,552,1.050919377652051
2026-05-21 11:30:00,7486.5,7529.25,7479.25,7520.25,191628,50.0,30.375,28.55,30.4125,7488.193844550164,7556.537594550164,7419.850094550164,0,0,0.0,-0.1499999999996362,8.611979166666629,0,0,0,0,0.824999999999909,1,0,0.9387587340731607,0,0.0045081146062913025,1.5122185426948493,0.490164465713269,0,0,552,1.050919377652051
2026-05-21 12:30:00,7520.25,7548.0,7518.25,7532.25,184539,29.75,29.5125,32.35,30.7875,7492.38966887872,7558.79279387872,7425.98654387872,0,0,0.0,11.175000000000182,10.877604166666629,0,0,1,0,1.3139999999998508,1,0,1.0507511165245635,0,0.0015956916325921,0.5302972457990278,0.5277646130303975,0,0,552,1.050919377652051
2026-05-21 13:30:00,7532.0,7535.75,7499.25,7525.75,174843,36.5,29.5625,32.15,30.8125,7495.566843271223,7562.082468271223,7429.051218271223,0,0,0.0,20.608333333332666,12.615624999999909,0,0,0,0,1.4704999999999928,1,0,1.0434077079107504,0,-0.0008629559560556777,-0.2860621719476702,0.5548038220507385,0,0,552,1.050919377652051
2026-05-21 14:30:00,7525.5,7531.5,7518.0,7529.75,167929,13.5,26.95,30.35,30.3625,7498.822382007297,7559.459882007297,7438.184882007297,0,0,0.0,20.949999999999818,13.627604166666572,0,0,0,0,1.394499999999971,1,0,0.9995883079456567,0,0.0005315084875261444,0.1808448189298776,0.5960122676931465,0,0,552,1.050919377652051
2026-05-22 08:30:00,7558.0,7577.5,7540.0,7552.5,248957,47.75,28.1125,35.5,31.125,7503.93453610184,7567.187661101841,7440.68141110184,0,0,0.0,22.550000000000182,14.676562499999875,0,0,0,0,1.2739999999998872,1,0,1.140562248995984,0,0.003021348650353639,1.3552126512185887,0.6360730831237125,0,0,552,1.050919377652051
2026-05-22 09:30:00,7552.5,7575.0,7549.75,7574.75,122658,25.25,28.0125,30.55,31.2375,7510.6788659969025,7573.706990996902,7447.650740996903,1,0,0.05,32.233333333332666,16.802083333333144,1,0,0,0,1.3164999999999965,1,0,0.9779911964785915,0,0.002946044356173516,1.2951954770311895,0.6767600374123617,0,0,552,1.050919377652051
2026-05-22 10:30:00,7574.75,7576.5,7564.0,7569.5,94814,12.5,26.9875,27.1,31.1375,7516.280878759102,7577.002753759102,7455.559003759102,0,0,0.05,39.45833333333303,19.14947916666648,1,0,0,0,1.4375,1,0,0.8703331995182658,0,-0.0006930921812601243,-0.30550151282299576,0.7086493076182728,0,0,552,1.050919377652051
2026-05-22 11:30:00,7569.5,7583.75,7562.75,7583.5,106513,21.0,27.1375,24.0,31.325,7522.682699829664,7583.742074829664,7461.623324829664,0,0,0.05,39.79166666666697,20.80468749999983,1,0,0,1,1.4660000000000764,1,1,0.7661612130885874,0,0.0018495277098884433,0.8351446277478526,0.746352428414614,0,0,552,1.050919377652051
2026-05-22 12:30:00,7583.25,7585.25,7563.75,7568.25,102013,21.5,26.975,25.6,31.64375,7527.02244270303,7587.71619270303,7466.328692703029,0,0,0.05,29.449999999999818,20.741666666666504,0,0,0,0,1.2725000000000364,1,1,0.8090065178747778,0,-0.0020109448143996733,-0.9282415387322528,0.7777349115266569,0,0,552,1.050919377652051
2026-05-22 13:30:00,7568.5,7570.25,7550.25,7551.0,94497,20.0,26.7625,20.05,29.475,7529.3060195884555,7589.521644588455,7469.090394588456,0,0,0.05,16.83333333333303,19.902604166666492,0,0,0,0,0.8964999999999236,1,1,0.6802374893977947,0,-0.002279258745416679,-1.0362557649197872,0.8076688163803881,0,0,552,1.050919377652051
2026-05-22 14:30:00,7551.25,7558.25,7545.0,7555.5,142027,13.25,24.975,17.65,29.2625,7531.800684389555,7587.994434389555,7475.606934389554,0,0,0.05,3.975000000000364,18.583854166666526,0,0,0,0,0.5699999999998908,0,1,0.6031610422896198,0,0.0005959475566150729,0.2654970546301394,0.818658341258802,0,0,552,1.050919377652051
2026-05-25 08:30:00,7619.75,7627.0,7619.75,7620.5,14183,71.5,26.2875,29.45,30.33125,7540.248238257216,7599.3951132572165,7481.101363257216,1,1,0.1,12.566666666666606,17.799999999999898,0,0,0,0,0.6350000000000364,0,1,0.9709458067174943,0,0.008603004433856087,4.504998399719276,0.8346985644885677,0,0,552,1.050919377652051
2026-05-25 09:30:00,7620.75,7631.0,7615.5,7619.5,28637,15.5,25.8375,28.35,30.03125,7547.796025089862,7605.930400089862,7489.661650089863,1,1,0.15,26.024999999999636,17.93958333333319,0,0,0,0,0.8635000000001127,1,1,0.9440166493236213,0,-0.0001312249852372105,-0.05004126223012728,0.8507828787770162,0,0,552,1.050919377652051
2026-05-25 10:30:00,7619.5,7622.0,7617.0,7617.0,10401,5.0,25.15,25.05,29.6625,7554.386879843209,7610.974379843208,7497.799379843209,1,1,0.2,37.80000000000018,19.33437499999991,0,0,0,0,1.0085000000000945,1,1,0.8445006321112516,0,-0.00032810551873485583,-0.12553617500568925,0.8556834996668359,0,0,552,1.050919377652051
2026-05-25 11:30:00,7617.25,7626.0,7616.5,7625.75,6387,9.5,24.925,22.95,29.43125,7561.183367477189,7617.264617477189,7505.102117477189,1,0,0.25,32.225000000000364,21.07604166666664,0,0,0,0,0.9895000000000437,1,1,0.779783393501805,0,0.0011487462255481695,0.43844195872549113,0.8628507734129833,0,0,552,1.050919377652051
2026-05-26 08:30:00,7595.25,7614.0,7586.25,7611.0,230181,39.5,26.2375,28.2,29.4125,7565.927808669838,7624.962183669838,7506.893433669838,0,0,0.25,25.766666666667334,23.203645833333326,0,0,0,0,0.7590000000000146,0,1,0.958776030599235,0,-0.0019342359767892114,-0.7400131967564134,0.8619504278446636,0,0,552,1.050919377652051
2026-05-26 09:30:00,7610.75,7616.5,7592.0,7593.25,161627,24.5,26.925,18.8,29.05,7568.529922129854,7629.111172129854,7507.948672129854,0,0,0.25,15.475000000000364,24.180208333333326,0,0,0,0,0.6110000000000582,0,1,0.6471600688468159,0,-0.0023321508343187025,-0.8685149781111506,0.8550642785965081,0,0,552,1.050919377652051
