DateTime,nt,db,diff,is_roll_day
2022-09-26,-0.04982735723771581,-0.009757442116868797,0.04006991512084701,False
2022-03-21,0.03335615768365452,-0.0012231264995060664,0.034579284183160586,False
2022-09-21,0.004696589635480697,-0.017647371498431985,0.022343961133912682,False
2022-06-24,0.008954737870400464,0.028204019883293796,0.019249282012893332,False
2022-06-27,0.018180840191490466,-0.00099842354177615,0.019179263733266616,False
2021-11-29,-0.004281874914590311,0.014156598727289582,0.018438473641879893,False
2022-03-16,0.007489898492165192,0.0220130411335,0.014523142641334807,False
2021-07-26,0.016903610337583697,0.003010033444815985,0.013893576892767712,False
2023-01-30,0.002134971880858094,-0.009082512315270908,0.011217484196129002,False
2021-12-06,0.001065110678892367,0.01153327442682417,0.010468163747931802,False
2021-08-09,0.00844065017122464,-0.0005224660397074032,0.008963116210932043,False
2021-07-21,-0.00024421217153458574,0.007035761075258273,0.007279973246792859,False
2021-12-13,-0.0021850958255564823,-0.007381070255186972,0.00519597442963049,True
2021-10-07,0.0015491116812702543,0.006733682843538036,0.0051845711622677815,False
2021-08-16,0.006395570828560571,0.0023143774796900995,0.004081193348870471,False
2021-08-12,-0.0005724098454493731,0.002748945447651474,0.003321355293100847,False
2021-10-11,-0.0030934312919909113,-0.006366073138043271,0.00327264184605236,False
2022-03-11,-0.013121682720660499,-0.01008321096426823,0.003038471756392269,False
2021-12-08,-0.002225654069767491,0.0004966139954853954,0.0027222680652528863,False
2022-03-10,-0.001766091051805363,-0.004385964912280715,0.0026198738604753524,False
2021-11-22,-0.00022751057924197404,-0.002481837462208425,0.002254326882966451,False
2022-03-14,-0.005079428315322931,-0.007021360759493667,0.0019419324441707353,True
2023-01-24,-0.0015597379640220899,0.00036269430051816265,0.0019224322645402525,False
2021-08-02,-0.003939466730722985,-0.0021994835995027273,0.0017399831312202574,False
2021-09-09,-0.0028244598220590333,-0.003835718963420387,0.0010112591413613536,False
2021-11-23,-0.0008647369379209957,0.00013570976205556917,0.0010004466999765649,False
2021-09-10,-0.006561865646981024,-0.0055879038317054874,0.0009739618152755369,False
