Date,dir,count,book,regime,fire_bar,sig_bar,fill,stop,R,net,Rpts
2021-06-18,S,2,T2,BEAR,56,55,4969.75,4973.75,-1.0,-205.0,4.0
2021-06-18,L,1,T1,NEUTRAL,70,69,4976.75,4973.75,-1.0,-155.0,3.0
2021-06-18,L,1,T2,NEUTRAL,70,69,4976.75,4973.75,-1.0,-155.0,3.0
2021-06-18,L,2,T1,NEUTRAL,73,72,4974.75,4970.25,-1.0,-230.0,4.5
2021-06-18,L,2,T2,NEUTRAL,73,72,4974.75,4970.25,-1.0,-230.0,4.5
2021-06-18,L,1,T1,BULL,184,183,4977.0,4975.25,-1.0,-92.5,1.75
2021-06-18,L,1,T2,BULL,184,183,4977.0,4975.25,-1.0,-92.5,1.75
2021-06-18,L,2,T1,BULL,188,187,4976.25,4974.75,-1.0,-80.0,1.5
2021-06-18,L,2,T2,BULL,188,187,4976.25,4974.75,-1.0,-80.0,1.5
2021-06-18,L,1,T1,NEUTRAL,194,193,4973.0,4971.5,-1.0,-80.0,1.5
2021-06-18,L,1,T2,NEUTRAL,194,193,4973.0,4971.5,-1.0,-80.0,1.5
2021-06-18,L,2,T1,BEAR,200,199,4969.5,4967.5,1.0,95.0,2.0
2021-06-18,L,2,T2,BEAR,200,199,4969.5,4967.5,2.0,195.0,2.0
2021-06-18,L,1,T1,NEUTRAL,222,221,4975.25,4973.5,1.0,82.5,1.75
2021-06-18,L,1,T2,NEUTRAL,222,221,4975.25,4973.5,-1.0,-92.5,1.75
2021-06-18,L,1,T1,NEUTRAL,229,228,4976.75,4975.25,-1.0,-80.0,1.5
2021-06-18,L,1,T2,NEUTRAL,229,228,4976.75,4975.25,-1.0,-80.0,1.5
2021-06-18,L,2,T1,BEAR,236,235,4972.75,4971.0,-1.0,-92.5,1.75
2021-06-18,L,2,T2,BEAR,236,235,4972.75,4971.0,-1.0,-92.5,1.75
2021-06-18,S,1,T1,BEAR,239,238,4969.5,4971.5,-1.0,-105.0,2.0
2021-06-18,S,1,T2,BEAR,239,238,4969.5,4971.5,-1.0,-105.0,2.0
2021-06-18,S,1,T1,BEAR,243,242,4970.0,4972.5,-1.0,-130.0,2.5
2021-06-18,S,1,T2,BEAR,243,242,4970.0,4972.5,-1.0,-130.0,2.5
2021-06-18,L,1,T1,NEUTRAL,249,248,4973.25,4971.25,-1.0,-105.0,2.0
2021-06-18,L,1,T2,NEUTRAL,249,248,4973.25,4971.25,-1.0,-105.0,2.0
2021-06-18,L,2,T1,NEUTRAL,252,251,4973.75,4972.25,-1.0,-80.0,1.5
2021-06-18,L,2,T2,NEUTRAL,252,251,4973.75,4972.25,-1.0,-80.0,1.5
2021-06-18,S,1,T1,BEAR,258,257,4968.25,4970.25,1.0,95.0,2.0
2021-06-18,S,1,T2,BEAR,258,257,4968.25,4970.25,-1.0,-105.0,2.0
2021-06-18,S,1,T1,BEAR,269,268,4969.5,4971.0,-1.0,-80.0,1.5
2021-06-18,S,1,T2,BEAR,269,268,4969.5,4971.0,-1.0,-80.0,1.5
2021-06-18,S,2,T1,BEAR,271,270,4969.0,4971.25,-1.0,-117.5,2.25
2021-06-18,S,2,T2,BEAR,271,270,4969.0,4971.25,-1.0,-117.5,2.25
2021-06-18,L,1,T1,NEUTRAL,278,277,4974.75,4971.5,-1.0,-167.5,3.25
2021-06-18,L,1,T2,NEUTRAL,278,277,4974.75,4971.5,-1.0,-167.5,3.25
2021-06-18,L,2,T1,NEUTRAL,280,279,4974.0,4972.25,-1.0,-92.5,1.75
2021-06-18,L,2,T2,NEUTRAL,280,279,4974.0,4972.25,-1.0,-92.5,1.75
2021-06-18,S,1,T1,BEAR,312,311,4967.0,4969.5,1.0,120.0,2.5
2021-06-18,S,1,T2,BEAR,312,311,4967.0,4969.5,2.0,245.0,2.5
2021-06-18,S,1,T1,BEAR,315,314,4965.25,4966.75,-1.0,-80.0,1.5
2021-06-18,S,1,T2,BEAR,315,314,4965.25,4966.75,-1.0,-80.0,1.5
2021-06-18,S,1,T1,BEAR,320,319,4965.75,4967.25,-1.0,-80.0,1.5
2021-06-18,S,1,T2,BEAR,320,319,4965.75,4967.25,-1.0,-80.0,1.5
2021-06-18,L,1,T1,NEUTRAL,324,323,4967.0,4964.75,-1.0,-117.5,2.25
2021-06-18,L,1,T2,NEUTRAL,324,323,4967.0,4964.75,-1.0,-117.5,2.25
2021-06-18,L,2,T1,BEAR,330,329,4963.5,4961.5,-1.0,-105.0,2.0
2021-06-18,L,2,T2,BEAR,330,329,4963.5,4961.5,-1.0,-105.0,2.0
2021-06-18,L,1,T1,BULL,354,353,4972.25,4970.25,-1.0,-105.0,2.0
2021-06-18,L,1,T2,BULL,354,353,4972.25,4970.25,-1.0,-105.0,2.0
2021-06-18,L,1,T1,NEUTRAL,366,365,4969.25,4966.5,1.0,132.5,2.75
2021-06-18,L,1,T2,NEUTRAL,366,365,4969.25,4966.5,-1.0,-142.5,2.75
2021-06-18,L,2,T1,NEUTRAL,368,367,4969.0,4966.75,1.0,107.5,2.25
2021-06-18,L,2,T2,NEUTRAL,368,367,4969.0,4966.75,2.0,220.0,2.25
2021-06-18,S,1,T1,NEUTRAL,385,384,4968.0,4970.75,1.0,132.5,2.75
2021-06-18,S,1,T2,NEUTRAL,385,384,4968.0,4970.75,2.0,270.0,2.75
2021-06-18,S,2,T1,NEUTRAL,386,385,4965.75,4971.25,1.0,270.0,5.5
2021-06-18,S,2,T2,NEUTRAL,386,385,4965.75,4971.25,2.0,545.0,5.5
2021-06-18,S,1,T1,BEAR,390,389,4960.75,4963.75,1.0,145.0,3.0
2021-06-18,S,1,T2,BEAR,390,389,4960.75,4963.75,2.0,295.0,3.0
2021-06-18,S,1,T1,BEAR,397,396,4951.0,4953.75,1.0,132.5,2.75
2021-06-18,S,1,T2,BEAR,397,396,4951.0,4953.75,-1.0,-142.5,2.75
2021-06-21,L,1,T1,NEUTRAL,7,6,4967.0,4964.0,1.0,145.0,3.0
2021-06-21,L,1,T2,NEUTRAL,7,6,4967.0,4964.0,2.0,295.0,3.0
2021-06-21,L,1,T1,NEUTRAL,10,9,4967.75,4965.5,1.0,107.5,2.25
2021-06-21,L,1,T2,NEUTRAL,10,9,4967.75,4965.5,2.0,220.0,2.25
2021-06-21,L,2,T1,NEUTRAL,14,13,4969.75,4966.5,1.0,157.5,3.25
2021-06-21,L,2,T2,NEUTRAL,14,13,4969.75,4966.5,2.0,320.0,3.25
2021-06-21,L,1,T1,BULL,30,29,4984.75,4981.75,1.0,145.0,3.0
2021-06-21,L,1,T2,BULL,30,29,4984.75,4981.75,2.0,295.0,3.0
2021-06-21,L,1,T1,BULL,39,38,4991.25,4988.5,-1.0,-142.5,2.75
2021-06-21,L,1,T2,BULL,39,38,4991.25,4988.5,-1.0,-142.5,2.75
2021-06-21,L,1,T1,BULL,41,40,4993.0,4991.0,-1.0,-105.0,2.0
2021-06-21,L,1,T2,BULL,41,40,4993.0,4991.0,-1.0,-105.0,2.0
2021-06-21,S,1,T1,NEUTRAL,49,48,4990.5,4993.5,-1.0,-155.0,3.0
2021-06-21,S,1,T2,NEUTRAL,49,48,4990.5,4993.5,-1.0,-155.0,3.0
2021-06-21,S,2,T1,NEUTRAL,55,54,4990.75,4994.0,-1.0,-167.5,3.25
2021-06-21,S,2,T2,NEUTRAL,55,54,4990.75,4994.0,-1.0,-167.5,3.25
2021-06-21,L,1,T1,NEUTRAL,112,111,5005.5,5003.25,-1.0,-117.5,2.25
2021-06-21,L,1,T2,NEUTRAL,112,111,5005.5,5003.25,-1.0,-117.5,2.25
2021-06-21,L,2,T1,NEUTRAL,113,112,5005.75,5002.75,1.0,145.0,3.0
2021-06-21,L,2,T2,NEUTRAL,113,112,5005.75,5002.75,2.0,295.0,3.0
2021-06-21,L,1,T1,NEUTRAL,119,118,5006.5,5004.5,-1.0,-105.0,2.0
2021-06-21,L,1,T2,NEUTRAL,119,118,5006.5,5004.5,-1.0,-105.0,2.0
2021-06-21,L,2,T1,BEAR,122,121,5005.75,5003.25,1.0,120.0,2.5
2021-06-21,L,2,T2,BEAR,122,121,5005.75,5003.25,-1.0,-130.0,2.5
2021-06-21,L,1,T1,NEUTRAL,132,131,5007.75,5006.25,-1.0,-80.0,1.5
2021-06-21,L,1,T2,NEUTRAL,132,131,5007.75,5006.25,-1.0,-80.0,1.5
2021-06-21,L,1,T1,NEUTRAL,134,133,5007.75,5005.0,-1.0,-142.5,2.75
2021-06-21,L,1,T2,NEUTRAL,134,133,5007.75,5005.0,-1.0,-142.5,2.75
2021-06-21,L,1,T1,NEUTRAL,136,135,5008.0,5006.25,-1.0,-92.5,1.75
2021-06-21,L,1,T2,NEUTRAL,136,135,5008.0,5006.25,-1.0,-92.5,1.75
2021-06-21,L,1,T1,BULL,140,139,5009.0,5007.25,-1.0,-92.5,1.75
2021-06-21,L,1,T2,BULL,140,139,5009.0,5007.25,-1.0,-92.5,1.75
2021-06-21,S,1,T1,NEUTRAL,149,148,5007.25,5009.0,1.0,82.5,1.75
2021-06-21,S,1,T2,NEUTRAL,149,148,5007.25,5009.0,2.0,170.0,1.75
2021-06-21,S,2,T1,NEUTRAL,154,153,5007.25,5008.75,1.0,70.0,1.5
2021-06-21,S,2,T2,NEUTRAL,154,153,5007.25,5008.75,2.0,145.0,1.5
2021-06-21,S,1,T1,BEAR,162,161,5005.25,5007.0,-1.0,-92.5,1.75
2021-06-21,S,1,T2,BEAR,162,161,5005.25,5007.0,-1.0,-92.5,1.75
2021-06-21,L,1,T1,NEUTRAL,176,175,5004.75,5003.25,1.0,70.0,1.5
2021-06-21,L,1,T2,NEUTRAL,176,175,5004.75,5003.25,-1.0,-80.0,1.5
2021-06-21,L,2,T1,BULL,180,179,5006.25,5004.75,-1.0,-80.0,1.5
2021-06-21,L,2,T2,BULL,180,179,5006.25,5004.75,-1.0,-80.0,1.5
2021-06-21,L,1,T1,NEUTRAL,237,236,5006.5,5005.0,1.0,70.0,1.5
2021-06-21,L,1,T2,NEUTRAL,237,236,5006.5,5005.0,2.0,145.0,1.5
2021-06-21,L,1,T1,NEUTRAL,241,240,5007.25,5006.0,1.0,57.5,1.25
2021-06-21,L,1,T2,NEUTRAL,241,240,5007.25,5006.0,2.0,120.0,1.25
2021-06-21,L,1,T1,BULL,243,242,5008.25,5006.75,1.0,70.0,1.5
2021-06-21,L,1,T2,BULL,243,242,5008.25,5006.75,2.0,145.0,1.5
2021-06-21,L,1,T1,BULL,248,247,5008.5,5006.75,1.0,82.5,1.75
2021-06-21,L,1,T2,BULL,248,247,5008.5,5006.75,2.0,170.0,1.75
2021-06-21,L,1,T1,BULL,254,253,5012.5,5010.25,1.0,107.5,2.25
2021-06-21,L,1,T2,BULL,254,253,5012.5,5010.25,-1.0,-117.5,2.25
2021-06-21,L,2,T1,BULL,257,256,5013.0,5011.25,1.0,82.5,1.75
2021-06-21,L,2,T2,BULL,257,256,5013.0,5011.25,-1.0,-92.5,1.75
2021-06-21,L,1,T1,BULL,262,261,5015.0,5013.25,-1.0,-92.5,1.75
2021-06-21,L,1,T2,BULL,262,261,5015.0,5013.25,-1.0,-92.5,1.75
2021-06-21,L,1,T1,BULL,264,263,5015.5,5013.75,-1.0,-92.5,1.75
2021-06-21,L,1,T2,BULL,264,263,5015.5,5013.75,-1.0,-92.5,1.75
2021-06-21,S,1,T1,NEUTRAL,269,268,5012.25,5014.25,-1.0,-105.0,2.0
2021-06-21,S,1,T2,NEUTRAL,269,268,5012.25,5014.25,-1.0,-105.0,2.0
2021-06-21,S,1,T1,NEUTRAL,273,272,5012.5,5014.5,1.0,95.0,2.0
2021-06-21,S,1,T2,NEUTRAL,273,272,5012.5,5014.5,-1.0,-105.0,2.0
2021-06-21,S,1,T1,NEUTRAL,282,281,5011.25,5012.5,-1.0,-67.5,1.25
2021-06-21,S,1,T2,NEUTRAL,282,281,5011.25,5012.5,-1.0,-67.5,1.25
2021-06-21,S,2,T1,NEUTRAL,285,284,5011.25,5012.75,-1.0,-80.0,1.5
2021-06-21,S,2,T2,NEUTRAL,285,284,5011.25,5012.75,-1.0,-80.0,1.5
2021-06-21,S,1,T1,NEUTRAL,301,300,5010.5,5012.0,1.0,70.0,1.5
2021-06-21,S,1,T2,NEUTRAL,301,300,5010.5,5012.0,-1.0,-80.0,1.5
2021-06-21,S,1,T1,BEAR,308,307,5010.25,5011.75,1.0,70.0,1.5
2021-06-21,S,1,T2,BEAR,308,307,5010.25,5011.75,-1.0,-80.0,1.5
2021-06-21,S,2,T1,BEAR,313,312,5009.25,5011.0,-1.0,-92.5,1.75
2021-06-21,S,2,T2,BEAR,313,312,5009.25,5011.0,-1.0,-92.5,1.75
2021-06-21,L,1,T1,BEAR,326,325,5012.0,5010.75,-1.0,-67.5,1.25
2021-06-21,L,1,T2,BEAR,326,325,5012.0,5010.75,-1.0,-67.5,1.25
2021-06-21,L,1,T1,NEUTRAL,327,326,5012.5,5010.5,1.0,95.0,2.0
2021-06-21,L,1,T2,NEUTRAL,327,326,5012.5,5010.5,-1.0,-105.0,2.0
2021-06-21,L,1,T1,NEUTRAL,331,330,5013.0,5010.75,-1.0,-117.5,2.25
2021-06-21,L,1,T2,NEUTRAL,331,330,5013.0,5010.75,-1.0,-117.5,2.25
2021-06-21,L,2,T1,NEUTRAL,334,333,5013.0,5011.25,1.0,82.5,1.75
2021-06-21,L,2,T2,NEUTRAL,334,333,5013.0,5011.25,-1.0,-92.5,1.75
2021-06-21,L,1,T1,BULL,338,337,5014.5,5012.0,-1.0,-130.0,2.5
2021-06-21,L,1,T2,BULL,338,337,5014.5,5012.0,-1.0,-130.0,2.5
2021-06-21,L,1,T1,BULL,340,339,5015.0,5013.5,-1.0,-80.0,1.5
2021-06-21,L,1,T2,BULL,340,339,5015.0,5013.5,-1.0,-80.0,1.5
2021-06-21,L,2,T1,BULL,343,342,5014.25,5012.5,-1.0,-92.5,1.75
2021-06-21,L,2,T2,BULL,343,342,5014.25,5012.5,-1.0,-92.5,1.75
2021-06-21,S,1,T1,NEUTRAL,348,347,5010.25,5012.25,-1.0,-105.0,2.0
2021-06-21,S,1,T2,NEUTRAL,348,347,5010.25,5012.25,-1.0,-105.0,2.0
2021-06-21,S,2,T1,BULL,351,350,5011.25,5013.25,1.0,95.0,2.0
2021-06-21,S,2,T2,BULL,351,350,5011.25,5013.25,-1.0,-105.0,2.0
2021-06-21,S,1,T1,NEUTRAL,357,356,5008.5,5010.25,-1.0,-92.5,1.75
2021-06-21,S,1,T2,NEUTRAL,357,356,5008.5,5010.25,-1.0,-92.5,1.75
2021-06-21,S,1,T1,NEUTRAL,364,363,5011.25,5013.25,-1.0,-105.0,2.0
2021-06-21,S,1,T2,NEUTRAL,364,363,5011.25,5013.25,-1.0,-105.0,2.0
2021-06-21,S,2,T1,BULL,367,366,5012.0,5013.75,-1.0,-92.5,1.75
2021-06-21,S,2,T2,BULL,367,366,5012.0,5013.75,-1.0,-92.5,1.75
2021-06-21,L,1,T1,BULL,373,372,5013.5,5011.5,-1.0,-105.0,2.0
2021-06-21,L,1,T2,BULL,373,372,5013.5,5011.5,-1.0,-105.0,2.0
2021-06-21,S,1,T1,NEUTRAL,382,381,5010.0,5012.75,-1.0,-142.5,2.75
2021-06-21,S,1,T2,NEUTRAL,382,381,5010.0,5012.75,-1.0,-142.5,2.75
2021-06-21,L,1,T1,BULL,388,387,5014.0,5011.5,1.0,120.0,2.5
2021-06-21,L,1,T2,BULL,388,387,5014.0,5011.5,-1.0,-130.0,2.5
2021-06-21,L,1,T1,BULL,392,391,5015.0,5011.75,1.0,157.5,3.25
2021-06-21,L,1,T2,BULL,392,391,5015.0,5011.75,-1.0,-167.5,3.25
2021-06-21,L,1,T1,BULL,399,398,5017.75,5016.0,-1.0,-92.5,1.75
2021-06-21,L,1,T2,BULL,399,398,5017.75,5016.0,-1.0,-92.5,1.75
2021-06-21,L,2,T1,BULL,402,401,5017.75,5016.0,-1.0,-92.5,1.75
2021-06-21,L,2,T2,BULL,402,401,5017.75,5016.0,-1.0,-92.5,1.75
2021-06-22,L,1,T1,NEUTRAL,4,3,5012.5,5009.0,-1.0,-180.0,3.5
2021-06-22,L,1,T2,NEUTRAL,4,3,5012.5,5009.0,-1.0,-180.0,3.5
2021-06-22,L,1,T1,BEAR,11,10,5011.0,5008.0,1.0,145.0,3.0
2021-06-22,L,1,T2,BEAR,11,10,5011.0,5008.0,-1.0,-155.0,3.0
2021-06-22,L,2,T1,BEAR,13,12,5011.0,5009.0,-1.0,-105.0,2.0
2021-06-22,L,2,T2,BEAR,13,12,5011.0,5009.0,-1.0,-105.0,2.0
2021-06-22,L,1,T1,NEUTRAL,21,20,5012.75,5010.0,-1.0,-142.5,2.75
2021-06-22,L,1,T2,NEUTRAL,21,20,5012.75,5010.0,-1.0,-142.5,2.75
2021-06-22,S,1,T1,BEAR,25,24,5007.75,5010.0,-1.0,-117.5,2.25
2021-06-22,S,1,T2,BEAR,25,24,5007.75,5010.0,-1.0,-117.5,2.25
2021-06-22,S,2,T1,BEAR,29,28,5008.75,5011.25,1.0,120.0,2.5
2021-06-22,S,2,T2,BEAR,29,28,5008.75,5011.25,-1.0,-130.0,2.5
2021-06-22,L,1,T1,BEAR,36,35,5011.0,5009.0,1.0,95.0,2.0
2021-06-22,L,1,T2,BEAR,36,35,5011.0,5009.0,2.0,195.0,2.0
2021-06-22,L,1,T1,NEUTRAL,38,37,5015.0,5012.25,-1.0,-142.5,2.75
2021-06-22,L,1,T2,NEUTRAL,38,37,5015.0,5012.25,-1.0,-142.5,2.75
2021-06-22,L,1,T1,NEUTRAL,45,44,5013.75,5011.75,1.0,95.0,2.0
2021-06-22,L,1,T2,NEUTRAL,45,44,5013.75,5011.75,2.0,195.0,2.0
2021-06-22,L,1,T1,BULL,50,49,5016.25,5014.75,1.0,70.0,1.5
2021-06-22,L,1,T2,BULL,50,49,5016.25,5014.75,2.0,145.0,1.5
2021-06-22,L,2,T1,BULL,52,51,5016.75,5015.0,1.0,82.5,1.75
2021-06-22,L,2,T2,BULL,52,51,5016.75,5015.0,2.0,170.0,1.75
2021-06-22,L,1,T1,BULL,59,58,5017.5,5015.5,1.0,95.0,2.0
2021-06-22,L,1,T2,BULL,59,58,5017.5,5015.5,2.0,195.0,2.0
2021-06-22,L,2,T1,BULL,62,61,5018.5,5016.5,1.0,95.0,2.0
2021-06-22,L,2,T2,BULL,62,61,5018.5,5016.5,2.0,195.0,2.0
2021-06-22,L,1,T1,BULL,67,66,5018.75,5017.5,-1.0,-67.5,1.25
2021-06-22,L,1,T2,BULL,67,66,5018.75,5017.5,-1.0,-67.5,1.25
2021-06-22,L,2,T1,BULL,68,67,5019.0,5017.25,1.0,82.5,1.75
2021-06-22,L,2,T2,BULL,68,67,5019.0,5017.25,2.0,170.0,1.75
2021-06-22,L,1,T1,BULL,86,85,5023.0,5021.5,1.0,70.0,1.5
2021-06-22,L,1,T2,BULL,86,85,5023.0,5021.5,2.0,145.0,1.5
2021-06-22,L,1,T1,BULL,89,88,5023.5,5022.0,1.0,70.0,1.5
2021-06-22,L,1,T2,BULL,89,88,5023.5,5022.0,2.0,145.0,1.5
2021-06-22,L,1,T1,BULL,91,90,5024.0,5022.75,-1.0,-67.5,1.25
2021-06-22,L,1,T2,BULL,91,90,5024.0,5022.75,-1.0,-67.5,1.25
2021-06-22,L,1,T1,BULL,94,93,5023.75,5022.25,1.0,70.0,1.5
2021-06-22,L,1,T2,BULL,94,93,5023.75,5022.25,2.0,145.0,1.5
2021-06-22,L,2,T1,BULL,96,95,5024.25,5022.25,1.0,95.0,2.0
2021-06-22,L,2,T2,BULL,96,95,5024.25,5022.25,2.0,195.0,2.0
2021-06-22,L,1,T1,BULL,100,99,5025.75,5024.25,1.0,70.0,1.5
2021-06-22,L,1,T2,BULL,100,99,5025.75,5024.25,2.0,145.0,1.5
2021-06-22,L,1,T1,BULL,104,103,5029.0,5027.25,1.0,82.5,1.75
2021-06-22,L,1,T2,BULL,104,103,5029.0,5027.25,-1.0,-92.5,1.75
2021-06-22,L,1,T1,BULL,106,105,5030.25,5028.25,-1.0,-105.0,2.0
2021-06-22,L,1,T2,BULL,106,105,5030.25,5028.25,-1.0,-105.0,2.0
2021-06-22,L,1,T1,BULL,111,110,5029.75,5027.75,-1.0,-105.0,2.0
2021-06-22,L,1,T2,BULL,111,110,5029.75,5027.75,-1.0,-105.0,2.0
2021-06-22,L,2,T1,BULL,114,113,5029.5,5027.5,-1.0,-105.0,2.0
2021-06-22,L,2,T2,BULL,114,113,5029.5,5027.5,-1.0,-105.0,2.0
2021-06-22,S,1,T1,NEUTRAL,133,132,5026.5,5028.25,1.0,82.5,1.75
2021-06-22,S,1,T2,NEUTRAL,133,132,5026.5,5028.25,-1.0,-92.5,1.75
2021-06-22,S,1,T1,BEAR,138,137,5026.5,5028.25,1.0,82.5,1.75
2021-06-22,S,1,T2,BEAR,138,137,5026.5,5028.25,-1.0,-92.5,1.75
2021-06-22,S,2,T1,BEAR,145,144,5026.25,5027.5,1.0,57.5,1.25
2021-06-22,S,2,T2,BEAR,145,144,5026.25,5027.5,-1.0,-67.5,1.25
2021-06-22,S,1,T1,BEAR,150,149,5024.25,5025.75,-1.0,-80.0,1.5
2021-06-22,S,1,T2,BEAR,150,149,5024.25,5025.75,-1.0,-80.0,1.5
2021-06-22,S,1,T1,BEAR,155,154,5026.5,5028.25,-1.0,-92.5,1.75
2021-06-22,S,1,T2,BEAR,155,154,5026.5,5028.25,-1.0,-92.5,1.75
2021-06-22,L,1,T1,NEUTRAL,161,160,5028.5,5027.0,-1.0,-80.0,1.5
2021-06-22,L,1,T2,NEUTRAL,161,160,5028.5,5027.0,-1.0,-80.0,1.5
2021-06-22,L,1,T1,NEUTRAL,164,163,5028.75,5027.5,-1.0,-67.5,1.25
2021-06-22,L,1,T2,NEUTRAL,164,163,5028.75,5027.5,-1.0,-67.5,1.25
2021-06-22,S,1,T1,BEAR,169,168,5026.75,5028.25,-1.0,-80.0,1.5
2021-06-22,S,1,T2,BEAR,169,168,5026.75,5028.25,-1.0,-80.0,1.5
2021-06-22,S,1,T1,BEAR,172,171,5026.25,5027.5,-1.0,-67.5,1.25
2021-06-22,S,1,T2,BEAR,172,171,5026.25,5027.5,-1.0,-67.5,1.25
2021-06-22,L,1,T1,NEUTRAL,176,175,5028.5,5027.5,1.0,45.0,1.0
2021-06-22,L,1,T2,NEUTRAL,176,175,5028.5,5027.5,-1.0,-55.0,1.0
2021-06-22,L,1,T1,NEUTRAL,180,179,5029.75,5028.5,-1.0,-67.5,1.25
2021-06-22,L,1,T2,NEUTRAL,180,179,5029.75,5028.5,-1.0,-67.5,1.25
2021-06-22,L,1,T1,NEUTRAL,187,186,5028.0,5026.5,-1.0,-80.0,1.5
2021-06-22,L,1,T2,NEUTRAL,187,186,5028.0,5026.5,-1.0,-80.0,1.5
2021-06-22,L,2,T1,NEUTRAL,194,193,5028.0,5026.75,1.0,57.5,1.25
2021-06-22,L,2,T2,NEUTRAL,194,193,5028.0,5026.75,-1.0,-67.5,1.25
2021-06-22,S,1,T1,NEUTRAL,229,228,5027.0,5028.5,-1.0,-80.0,1.5
2021-06-22,S,1,T2,NEUTRAL,229,228,5027.0,5028.5,-1.0,-80.0,1.5
2021-06-22,S,1,T1,NEUTRAL,239,238,5028.5,5029.5,-1.0,-55.0,1.0
2021-06-22,S,1,T2,NEUTRAL,239,238,5028.5,5029.5,-1.0,-55.0,1.0
2021-06-22,S,2,T1,NEUTRAL,245,244,5028.25,5029.5,-1.0,-67.5,1.25
2021-06-22,S,2,T2,NEUTRAL,245,244,5028.25,5029.5,-1.0,-67.5,1.25
2021-06-22,S,1,T1,NEUTRAL,404,403,5036.5,5038.0,-1.0,-80.0,1.5
2021-06-22,S,1,T2,NEUTRAL,404,403,5036.5,5038.0,-1.0,-80.0,1.5
2021-06-23,S,1,T1,NEUTRAL,3,2,5037.5,5041.25,-1.0,-192.5,3.75
2021-06-23,S,1,T2,NEUTRAL,3,2,5037.5,5041.25,-1.0,-192.5,3.75
2021-06-23,S,1,T1,NEUTRAL,7,6,5039.0,5040.75,1.0,82.5,1.75
2021-06-23,S,1,T2,NEUTRAL,7,6,5039.0,5040.75,-1.0,-92.5,1.75
2021-06-23,S,2,T1,NEUTRAL,10,9,5037.5,5039.5,-1.0,-105.0,2.0
2021-06-23,S,2,T2,NEUTRAL,10,9,5037.5,5039.5,-1.0,-105.0,2.0
2021-06-23,S,1,T1,NEUTRAL,87,86,5038.75,5040.5,-1.0,-92.5,1.75
2021-06-23,S,1,T2,NEUTRAL,87,86,5038.75,5040.5,-1.0,-92.5,1.75
2021-06-23,S,2,T1,BULL,91,90,5039.25,5041.0,-1.0,-92.5,1.75
2021-06-23,S,2,T2,BULL,91,90,5039.25,5041.0,-1.0,-92.5,1.75
2021-06-23,S,1,T1,NEUTRAL,92,91,5037.75,5042.5,1.0,232.5,4.75
2021-06-23,S,1,T2,NEUTRAL,92,91,5037.75,5042.5,-1.0,-242.5,4.75
2021-06-23,S,1,T1,NEUTRAL,100,99,5034.5,5036.0,-1.0,-80.0,1.5
2021-06-23,S,1,T2,NEUTRAL,100,99,5034.5,5036.0,-1.0,-80.0,1.5
2021-06-23,S,2,T1,NEUTRAL,103,102,5034.25,5035.75,-1.0,-80.0,1.5
