DateTime,Open,High,Low,Close,Volume,tr,atr,atr_fast,atr_slow,kelt_mid,kelt_up,kelt_dn,kelt_pos,free_bar,pct_outside_20,macd_fast,macd_sig,macd_new_hi,macd_new_lo,macd_zero_cross,macd_drive,ma_slope,ma_slope_state,triple_ma,vol_ratio,compressed,ret,sigma_spike,ger,climax,dow_state,leg_count,retr_depth
2025-06-19,6226.5,6226.75,6197.0,6205.75,110389,70.75,63.3375,66.75,72.0625,6233.3358731182325,6375.845248118232,6090.826498118233,0,0,0.0,-39.30000000000018,25.928125000000023,0,0,0,0,16.514499999999952,1,1,0.9262792714657415,0,-0.009891906984164978,-1.5854785583327047,0.8357180708024362,0,0,62,0.8269525267993875
2025-06-20,6288.0,6298.5,6230.75,6250.0,1075792,92.75,64.05,68.8,72.525,6234.922932821258,6379.035432821258,6090.810432821258,0,0,0.0,-40.63333333333321,22.584375000000023,0,0,0,-1,14.544500000000061,1,1,0.9486384005515338,0,0.007130483825484424,1.0631052090077455,0.8300137057230714,0,0,62,0.8269525267993875
2025-06-23,6252.5,6309.0,6220.75,6304.25,1091501,88.25,64.4,72.55,72.5625,6241.525510647805,6386.425510647805,6096.625510647806,0,0,0.0,-30.04166666666697,20.038541666666674,0,0,0,0,12.978500000000167,1,1,0.9998277347114556,0,0.008680000000000021,1.3224807902566436,0.8296860914746842,0,0,62,0.8269525267993875
2025-06-24,6346.0,6382.75,6336.5,6371.5,758923,78.5,64.65,75.55,72.7875,6253.904033443252,6399.366533443252,6108.441533443252,0,0,0.0,19.733333333332666,19.45364583333327,0,0,1,0,12.064500000000134,1,1,1.037952945217242,0,0.010667406908038135,1.7151623550003507,0.8319026249412179,0,0,62,0.8269525267993875
2025-06-25,6382.5,6387.75,6358.25,6372.75,740278,29.5,63.1625,71.95,69.5,6265.222696924848,6407.338321924848,6123.107071924847,0,0,0.0,54.25,19.935416666666583,0,0,0,0,12.960499999999957,1,1,1.0352517985611511,0,0.00019618614141103663,0.030632204681172868,0.8397880839420472,0,0,62,0.8269525267993875
2025-06-26,6393.0,6427.5,6386.75,6417.75,830579,54.75,62.2875,68.75,68.85,6279.7491067415285,6419.895981741529,6139.602231741528,0,0,0.0,83.00833333333321,21.71249999999992,0,0,0,0,13.721499999999924,1,1,0.9985475671750182,0,0.007061315758503106,1.1420273996036345,0.8470435875461773,0,0,62,0.8269525267993875
2025-06-27,6431.75,6466.5,6410.75,6447.25,1108812,55.75,61.1,61.35,67.35625,6295.701572766145,6433.176572766145,6158.226572766144,1,0,0.05,90.23333333333267,24.53749999999991,0,0,0,0,14.915499999999884,1,1,0.9108286164980978,0,0.0045966265435706255,0.7291787644977203,0.8530406734108569,0,0,62,0.8269525267993875
2025-06-30,6475.75,6493.0,6451.75,6473.75,1075902,45.75,59.2625,52.85,67.09375,6312.658565836035,6445.999190836035,6179.317940836036,1,1,0.1,108.64999999999964,29.106249999999875,0,0,0,0,16.707999999999902,1,1,0.7877037727061016,0,0.004110279576563736,0.6506836902006665,0.8543866853710931,0,0,62,0.8269525267993875
2025-07-01,6462.75,6489.0,6455.0,6472.5,1099508,34.0,58.3125,43.95,66.325,6327.881559565937,6459.084684565937,6196.678434565937,1,0,0.15,106.17500000000018,33.618749999999864,0,0,0,0,17.945499999999992,1,1,0.6626460610629477,0,-0.000193087468623232,-0.030742964185866084,0.8526316274194032,0,0,62,0.8269525267993875
2025-07-02,6472.5,6504.0,6465.75,6500.25,809787,38.25,58.9875,45.7,65.30625,6344.297601512038,6477.019476512039,6211.575726512038,1,0,0.2,100.59166666666715,36.57395833333322,0,0,0,0,18.008500000000094,1,1,0.6997798832424156,0,0.004287369640787908,0.6833755672011665,0.8549833059794002,0,0,62,0.8269525267993875
2025-07-03,6520.75,6560.75,6520.25,6551.0,539274,60.5,58.0,46.85,64.575,6363.983544225177,6494.483544225177,6233.483544225177,1,1,0.25,91.8166666666666,39.33020833333319,0,0,0,0,17.252500000000147,1,1,0.7255129694154084,0,0.0078073920233836525,1.2417718549508503,0.8621207332714669,0,0,62,0.8269525267993875
2025-07-04,6512.0,6520.25,6506.75,6511.0,33215,44.25,56.475,44.55,64.49375,6377.985111441827,6505.053861441827,6250.916361441827,1,1,0.3,78.55000000000018,41.26770833333319,0,0,0,0,15.64950000000008,1,1,0.6907646089737377,0,-0.00610593802472903,-0.9805805578253999,0.8587076031721687,0,0,62,0.8269525267993875
2025-07-07,6529.5,6537.25,6473.75,6497.0,1040750,63.5,58.2625,48.1,61.15,6389.319862733081,6520.410487733081,6258.229237733081,0,0,0.3,58.191666666666606,43.41302083333318,0,0,0,0,14.540999999999986,1,1,0.7865903515944399,0,-0.002150207341422239,-0.3414048294611576,0.8536858692537047,0,0,62,0.8269525267993875
2025-07-08,6508.5,6516.25,6490.0,6499.75,906283,26.25,57.35,46.55,60.21875,6399.837018663264,6528.874518663264,6270.799518663263,0,0,0.3,28.28333333333285,43.99427083333319,0,0,0,0,13.643999999999778,1,1,0.7730150492994291,0,0.00042327227951366453,0.066656037115565,0.8475314727999944,0,0,62,0.8269525267993875
2025-07-09,6522.75,6542.75,6503.5,6537.25,965699,43.0,56.575,47.5,60.41875,6412.923969266762,6540.217719266761,6285.630219266762,0,0,0.3,20.58333333333303,45.432291666666515,0,0,0,0,13.165999999999803,1,1,0.7861797869038998,0,0.005769452671256614,0.9129754534193267,0.8505017599546516,0,0,62,0.8269525267993875
2025-07-10,6535.25,6563.0,6523.5,6547.75,758441,39.5,56.4125,43.3,59.90625,6425.764543622308,6552.692668622309,6298.836418622308,0,0,0.3,24.5,47.16197916666653,0,0,0,0,13.04949999999999,1,1,0.7227960354720918,0,0.0016061799686413192,0.2527002271388949,0.8514087520390843,0,0,62,0.8269525267993875
2025-07-11,6518.0,6540.25,6506.0,6524.75,820397,41.75,54.375,42.8,59.63125,6435.191729943994,6557.535479943994,6312.847979943994,0,0,0.3,25.08333333333303,51.18593749999985,0,0,0,0,12.54300000000012,1,1,0.7177444712294309,0,-0.003512657019586918,-0.5530931453324857,0.8597277573305474,0,0,62,0.8269525267993875
2025-07-14,6521.75,6542.5,6508.0,6536.0,736543,34.5,52.625,37.0,58.6125,6444.792517568376,6563.198767568376,6326.386267568376,0,0,0.3,18.441666666666606,54.87812499999984,0,0,0,0,12.121500000000106,1,1,0.6312646619748348,0,0.0017242039924900698,0.2911688607379231,0.8600409917553351,0,0,62,0.8269525267993875
2025-07-15,6565.5,6569.25,6503.75,6504.75,1002292,65.5,52.725,44.85,59.09375,6450.502753990435,6569.134003990435,6331.871503990435,0,0,0.3,0.8833333333332121,56.81093749999985,0,0,0,0,11.77450000000008,1,1,0.7589635113696457,0,-0.0047812117503059914,-0.8369258871831438,0.8652297019272023,0,0,62,0.8269525267993875
2025-07-16,6526.0,6536.25,6468.5,6528.5,1245915,67.75,53.7375,49.8,58.075,6457.931063134203,6578.840438134203,6337.021688134203,0,0,0.3,-0.691666666666606,55.5343749999999,0,0,1,0,11.663500000000022,1,1,0.8575118381403357,0,0.0036511779853183324,0.6786989338873566,0.8731687188044133,0,0,62,0.8269525267993875
2025-07-17,6532.0,6573.0,6529.5,6568.0,834826,44.5,52.425,50.8,57.88125,6468.413819026184,6586.370069026184,6350.457569026184,0,0,0.3,8.274999999999636,52.660937499999875,0,0,1,0,11.960999999999967,1,1,0.8776590001079796,0,0.006050394424446548,1.124327449866797,0.8967773773027089,0,0,62,0.8269525267993875
2025-07-18,6579.5,6581.0,6550.75,6561.75,825309,30.25,49.3,48.5,56.675,6477.302979118928,6588.2279791189285,6366.377979118928,0,0,0.3,22.199999999999818,48.86041666666654,0,0,0,0,12.026999999999953,1,1,0.8557565063961182,0,-0.00095158343483559,-0.2046526420303341,0.9163278437997404,0,0,62,0.8269525267993875
2025-07-21,6573.0,6601.5,6568.5,6575.5,777851,39.75,46.875,49.55,55.6375,6486.655076345697,6592.123826345697,6381.186326345697,0,0,0.3,30.016666666667334,45.096874999999955,0,0,0,0,11.361999999999899,1,1,0.8905863850820039,0,0.002095477578389904,0.45462260707943924,0.9208193465429492,0,0,62,0.8269525267993875
2025-07-22,6575.5,6581.25,6546.25,6572.25,957924,35.0,44.7,43.45,54.675,6494.806973836583,6595.381973836583,6394.231973836583,0,0,0.3,24.183333333333394,39.817708333333314,0,0,0,0,10.186999999999989,1,1,0.7946959304983997,0,-0.0004942589917116269,-0.11311461303050943,0.917054765799951,0,0,62,0.8269525267993875
2025-07-23,6600.25,6633.5,6581.0,6631.5,972780,61.25,46.2875,42.15,54.725,6507.825357280718,6611.972232280718,6403.678482280718,1,0,0.35,38.00833333333321,35.55729166666663,0,0,0,0,9.114000000000123,1,1,0.7702147099132023,0,0.00901517745064484,2.306527397079045,0.919587793098019,0,0,62,0.8269525267993875
2025-07-24,6629.75,6645.75,6623.75,6631.75,875664,22.0,44.65,37.65,53.46875,6519.627704206365,6620.090204206364,6419.165204206365,1,1,0.4,48.358333333332666,32.29270833333322,0,0,0,0,8.38100000000004,1,1,0.7041496201052017,0,3.7698861494295244e-05,0.008910519988387006,0.918261612066645,0,0,62,0.8269525267993875
2025-07-25,6632.5,6658.5,6630.0,6652.5,649019,28.5,43.2875,37.3,52.19375,6532.2822085676635,6629.679083567664,6434.885333567663,1,1,0.4,62.33333333333303,30.449999999999875,0,0,0,0,8.30649999999996,1,1,0.7146449527002754,0,0.003128887548535353,0.7673816850546483,0.9198492582884278,0,0,62,0.8269525267993875
2025-07-28,6656.5,6661.75,6636.25,6650.75,760293,25.5,42.275,34.45,50.76875,6543.564855370743,6638.683605370743,6448.446105370744,1,0,0.4,57.274999999999636,29.12031249999984,0,0,0,0,8.257999999999992,1,1,0.6785670318847717,0,-0.0002630590003758204,-0.06520240758108023,0.9204407298234452,0,0,62,0.8269525267993875
2025-07-29,6664.25,6667.5,6623.75,6631.25,963678,43.75,42.7625,36.2,50.5375,6551.915821525911,6648.131446525911,6455.700196525911,0,0,0.35,44.45833333333303,28.261979166666492,0,0,0,0,8.055500000000029,1,1,0.716299777393025,0,-0.002932000150358993,-0.7314752214342035,0.914919676707132,0,0,62,0.8269525267993875
2025-07-30,6639.5,6662.75,6594.25,6659.25,1093878,68.5,44.275,37.65,51.63125,6562.138124237729,6661.756874237729,6462.51937423773,0,0,0.3,33.63333333333321,28.596354166666515,0,0,0,0,8.500500000000102,1,1,0.7292095387967558,0,0.004222431668237547,1.0274552104507872,0.9134575615711915,0,0,62,0.8269525267993875
2025-07-31,6674.25,6678.5,6585.75,6594.25,1522038,92.75,45.8875,51.8,51.94375,6565.19639811985,6668.443273119849,6461.94952311985,0,0,0.25,12.175000000000182,28.070833333333212,0,0,0,0,8.978499999999986,1,1,0.9972325833233063,0,-0.009760858955588092,-2.376595765997877,0.8947382439472348,0,0,62,0.8269525267993875
2025-08-01,6538.5,6539.0,6467.0,6495.5,1806249,127.25,50.0375,71.55,53.25625,6558.558645917959,6671.14302091796,6445.974270917959,0,0,0.2,-26.449999999999818,24.886458333333223,0,0,1,0,9.114999999999963,1,1,1.3435042835347963,0,-0.014975167759790686,-3.339148041862741,0.8583143205722257,0,1,63,2.6282407407407407
2025-08-04,6530.75,6593.0,6529.5,6591.5,1003058,97.5,51.7375,85.95,55.0,6561.6959177352965,6678.105292735297,6445.286542735296,0,0,0.2,-50.63333333333321,20.154166666666583,0,1,0,0,8.95600000000004,1,1,1.5627272727272727,0,0.014779462704949564,2.6955371770374184,0.8465098312836391,0,1,63,2.6282407407407407
2025-08-05,6591.25,6599.25,6543.0,6556.75,1175534,56.25,53.2375,88.45,55.29375,6561.224877950983,6681.009252950983,6441.440502950983,0,0,0.2,-61.58333333333303,15.152604166666606,0,1,0,-1,8.128500000000077,1,1,1.59963829546739,0,-0.005271941136311908,-0.8258779137603903,0.8261122050985594,0,1,63,2.6282407407407407
2025-08-06,6562.5,6607.0,6553.25,6597.5,1006688,53.75,53.775,85.5,55.175,6564.6796514794605,6685.67340147946,6443.685901479461,0,0,0.2,-24.183333333333394,13.585937499999943,0,0,0,0,7.832499999999982,1,1,1.549614861803353,0,0.006214969306439944,0.9526501265940145,0.8101935094781748,0,1,63,2.6282407407407407
2025-08-07,6634.75,6642.0,6562.0,6602.0,1209769,80.0,55.8,82.95,56.10625,6568.233970386178,6693.783970386178,6442.683970386178,0,0,0.2,-17.70833333333303,12.522395833333292,0,0,0,0,7.822999999999956,1,1,1.4784449147822212,0,0.0006820765441455379,0.1042340964042816,0.7941917364285295,0,1,64,0.14902237097058305
2025-08-08,6610.5,6652.75,6607.25,6652.75,998187,50.75,56.25,67.65,55.3125,6576.283116063685,6702.845616063685,6449.720616063685,0,0,0.2,14.266666666667334,12.896875000000023,0,0,1,0,8.1,1,1,1.2230508474576272,0,0.007687064525901288,1.1756468929301158,0.7933296758154225,0,1,64,0.14902237097058305
2025-08-11,6643.75,6659.0,6615.0,6624.5,903179,44.0,56.725,56.95,54.675,6580.875200248096,6708.506450248096,6453.243950248096,0,0,0.2,25.891666666667334,13.127604166666742,0,0,0,0,8.407500000000073,1,1,1.0416095107453134,0,-0.004246364285445892,-0.6374658301200664,0.7842522429587779,0,1,64,0.14902237097058305
2025-08-12,6651.25,6697.5,6636.0,6694.0,994186,73.0,57.1,60.3,54.9125,6591.648990700658,6720.123990700658,6463.173990700658,0,0,0.2,50.28333333333285,14.394270833333337,0,0,0,0,8.471000000000094,1,1,1.0981106305486,0,0.010491357838327442,1.552003252551846,0.792156556442037,0,1,64,0.14902237097058305
2025-08-13,6717.0,6730.0,6694.25,6714.25,922693,36.0,55.5125,56.75,54.625,6603.325277300595,6728.228402300595,6478.422152300595,0,0,0.2,65.28333333333285,16.963020833333303,0,0,0,0,8.6375,1,0,1.0389016018306636,0,0.003025097101882368,0.4341292845463266,0.7946357319930357,0,1,64,0.14902237097058305
2025-08-14,6695.0,6723.5,6690.25,6709.0,960783,33.25,54.95,47.4,53.6875,6613.3895366053,6737.0270366053,6489.7520366053,0,0,0.2,81.97500000000036,19.7109375,0,0,0,0,8.853999999999996,1,1,0.8828870779976716,0,-0.0007819190527609265,-0.11235722541480889,0.7913530597637223,0,1,64,0.14902237097058305
2025-08-15,6724.25,6725.5,6689.0,6696.0,889657,36.5,55.2625,44.55,52.28125,6621.257199785748,6745.597824785747,6496.916574785748,0,0,0.2,62.59166666666715,20.600520833333405,0,0,0,0,8.997999999999866,1,1,0.8521219366407651,0,-0.0019376956327321615,-0.28132956206338605,0.7875609371619169,0,1,64,0.14902237097058305
2025-08-18,6692.0,6702.75,6684.75,6696.5,709613,18.0,54.175,39.35,50.525,6628.423180758534,6750.316930758534,6506.529430758534,0,0,0.2,46.17500000000018,19.590625000000102,0,0,0,0,8.785999999999968,1,1,0.7788223651657595,0,7.467144563921835e-05,0.010811783806967422,0.7860977762464998,0,1,64,0.14902237097058305
2025-08-19,6693.75,6703.75,6646.75,6661.25,1057152,57.0,55.275,36.15,49.9875,6631.549544495816,6755.918294495816,6507.180794495816,0,0,0.2,19.808333333333394,17.248958333333462,0,0,0,0,8.19499999999989,1,1,0.7231807951987997,0,-0.005263943851265607,-0.7623434622468418,0.7790397670319268,0,1,64,0.14902237097058305
2025-08-20,6655.5,6658.25,6590.25,6640.75,1365261,71.0,55.7625,43.15,51.025,6632.425778353358,6757.891403353357,6506.960153353358,0,0,0.15,-2.933333333333394,14.28697916666681,0,0,1,0,7.476999999999952,1,1,0.8456638902498775,0,-0.0030775004691311336,-0.4372697373918103,0.7624773549139366,0,1,64,0.14902237097058305
2025-08-21,6622.75,6639.75,6597.75,6618.5,1006229,43.0,56.8125,45.1,50.73125,6631.099513748276,6758.927638748276,6503.271388748276,0,0,0.1,-30.58333333333303,10.27343750000017,0,0,0,0,6.8570000000000615,1,1,0.8889983984230627,0,-0.003350525166585072,-0.492640420499513,0.7442583596870131,0,1,64,0.14902237097058305
2025-08-22,6635.25,6723.75,6630.0,6711.75,1212239,105.25,60.65,58.85,51.96875,6638.780512438916,6775.243012438916,6502.318012438916,0,0,0.05,-19.649999999999636,8.284375000000182,0,0,0,0,6.897999999999866,1,1,1.1324113048707156,0,0.014089295157513115,2.0584443324888655,0.7422398057493302,0,1,64,0.14902237097058305
2025-08-25,6697.5,6710.25,6680.5,6686.5,760972,31.25,60.9375,61.5,51.60625,6643.325225539972,6780.434600539972,6506.215850539972,0,0,0.0,-10.600000000000364,9.275000000000148,0,0,0,0,7.20649999999996,1,1,1.1917161196560493,0,-0.003762059075501867,-0.5002530066294806,0.7366300614263156,0,1,64,0.14902237097058305
2025-08-26,6678.25,6714.0,6672.0,6713.5,865497,42.0,60.85,58.5,51.80625,6650.008537393308,6786.921037393308,6513.096037393308,0,0,0.0,19.116666666666788,13.634375000000148,0,0,1,0,7.81899999999996,1,1,1.1292073832790446,0,0.004037986988708608,0.5328042873754579,0.7424770702511891,0,1,64,0.14902237097058305
2025-08-27,6701.5,6730.0,6700.25,6721.25,746600,29.75,58.9125,50.25,51.59375,6656.793438593945,6789.346563593946,6524.240313593945,0,0,0.0,21.58333333333303,18.832291666666777,0,0,0,0,8.473999999999979,1,1,0.9739551786795881,0,0.0011543904073880729,0.15223840949247353,0.7428864364739379,0,1,64,0.14902237097058305
2025-08-28,6727.5,6750.5,6708.25,6744.25,943490,42.25,56.3875,50.1,51.1375,6665.122634918332,6791.9945099183315,6538.250759918332,0,0,0.0,37.308333333333394,22.67552083333345,0,0,0,0,9.025500000000102,1,1,0.9797115619652896,0,0.003421982518132749,0.45399605786943625,0.7618436675145024,0,1,64,0.14902237097058305
2025-08-29,6726.5,6730.25,6683.0,6702.25,1123304,61.25,53.0875,41.3,51.5625,6668.658574449919,6788.1054494499185,6549.211699449919,0,0,0.0,32.933333333333394,25.840625000000102,0,0,0,0,9.554000000000087,1,1,0.8009696969696969,0,-0.00622752715275976,-0.8696655929028232,0.7941897892692599,0,1,64,0.14902237097058305
2025-09-01,6701.5,6711.5,6695.25,6710.5,33201,16.25,49.025,38.3,50.38125,6672.643472121355,6782.949722121355,6562.337222121356,0,0,0.0,27.949999999999818,26.695833333333383,0,0,0,0,9.383500000000094,1,1,0.7602034487036347,0,0.0012309299115969008,0.19400770403645953,0.8051186109389172,0,1,64,0.14902237097058305
