Date,time,rev,side,entry,stop,bar,ext8,ext10
2021-06-18,2021-06-18 10:40:00,OB,1,4972.0,4960.5,25,True,True
2021-06-18,2021-06-18 11:40:00,IB,-1,4972.75,4977.5,37,True,True
2021-06-18,2021-06-18 11:55:00,Trap,1,4971.75,4967.75,40,True,True
2021-06-18,2021-06-18 12:25:00,IB,-1,4972.0,4977.0,46,True,False
2021-06-18,2021-06-18 13:40:00,IB,-1,4968.5,4973.25,61,False,False
2021-06-18,2021-06-18 14:20:00,BO,1,4970.25,4960.5,69,False,False
2021-06-18,2021-06-18 14:35:00,IB,-1,4968.5,4974.0,72,False,False
2021-06-21,2021-06-21 10:25:00,BO,1,5005.75,5001.75,22,False,False
2021-06-21,2021-06-21 11:25:00,Trap,-1,5003.75,5007.5,34,False,False
2021-06-21,2021-06-21 12:15:00,Trap,1,5005.25,5003.0,44,True,True
2021-06-21,2021-06-21 12:35:00,BO,1,5008.25,5004.75,48,False,False
2021-06-21,2021-06-21 13:05:00,BO,-1,5011.5,5015.25,54,False,False
2021-06-21,2021-06-21 14:10:00,IB,1,5014.5,5010.75,67,False,False
2021-06-21,2021-06-21 14:35:00,Trap,1,5013.0,5008.5,72,True,True
2021-06-21,2021-06-21 14:55:00,Trap,1,5014.75,5008.5,76,True,True
2021-06-22,2021-06-22 09:10:00,Trap,1,5013.25,5005.25,7,True,True
2021-06-22,2021-06-22 09:55:00,OB,1,5021.75,5017.5,16,False,False
2021-06-22,2021-06-22 12:20:00,Trap,-1,5026.75,5030.25,45,True,True
2021-06-22,2021-06-22 13:20:00,OB,1,5029.25,5027.25,57,False,False
2021-06-22,2021-06-22 13:40:00,IB,1,5033.75,5028.25,61,False,False
2021-06-22,2021-06-22 13:50:00,Trap,-1,5030.75,5034.25,63,True,True
2021-06-22,2021-06-22 14:10:00,BO,1,5038.5,5033.5,67,False,False
2021-06-23,2021-06-23 08:55:00,Trap,-1,5036.75,5042.0,4,False,False
2021-06-23,2021-06-23 10:35:00,Trap,-1,5034.75,5038.25,24,False,False
2021-06-23,2021-06-23 11:40:00,BO,-1,5032.5,5039.0,37,False,False
2021-06-23,2021-06-23 14:00:00,Trap,1,5038.5,5037.0,65,False,False
2021-06-24,2021-06-24 09:00:00,Trap,-1,5053.75,5057.25,5,False,False
2021-06-24,2021-06-24 09:25:00,BO,1,5058.75,5053.25,10,False,False
2021-06-24,2021-06-24 09:55:00,BO,-1,5054.75,5060.0,16,False,False
2021-06-24,2021-06-24 10:20:00,OB,-1,5054.25,5056.75,21,False,False
2021-06-24,2021-06-24 10:40:00,Trap,-1,5053.5,5055.75,25,False,False
2021-06-24,2021-06-24 11:40:00,Trap,1,5055.5,5053.25,37,False,False
2021-06-24,2021-06-24 14:25:00,IB,-1,5055.75,5059.0,70,False,False
2021-06-25,2021-06-25 10:10:00,Trap,1,5065.0,5063.25,19,True,True
2021-06-25,2021-06-25 11:30:00,OB,-1,5065.75,5068.5,35,True,True
2021-06-25,2021-06-25 13:40:00,OB,1,5069.75,5067.75,61,False,False
2021-06-25,2021-06-25 14:25:00,Trap,-1,5071.75,5074.75,70,True,True
2021-06-28,2021-06-28 08:40:00,Trap,-1,5072.5,5077.5,1,True,True
2021-06-28,2021-06-28 09:55:00,OB,1,5073.0,5069.0,16,False,False
2021-06-28,2021-06-28 12:40:00,IB,1,5066.0,5064.0,49,False,False
2021-06-28,2021-06-28 13:05:00,OB,1,5071.25,5068.25,54,False,False
2021-06-28,2021-06-28 13:55:00,Trap,1,5074.0,5072.25,64,False,False
2021-06-28,2021-06-28 14:20:00,Trap,1,5076.0,5072.5,69,False,False
2021-06-28,2021-06-28 14:55:00,Trap,1,5080.25,5076.0,76,False,False
2021-06-29,2021-06-29 09:35:00,IB,1,5089.5,5085.25,12,False,False
2021-06-29,2021-06-29 11:20:00,IB,1,5085.5,5083.75,33,False,False
2021-06-29,2021-06-29 13:00:00,Trap,1,5083.5,5081.25,53,True,True
2021-06-30,2021-06-30 08:35:00,Trap,-1,5078.5,5085.75,0,True,True
2021-06-30,2021-06-30 11:30:00,BO,-1,5083.0,5086.0,35,False,False
2021-06-30,2021-06-30 13:10:00,IB,-1,5082.0,5084.25,55,False,False
2021-06-30,2021-06-30 13:20:00,Trap,1,5083.75,5080.75,57,True,True
2021-06-30,2021-06-30 14:40:00,OB,1,5088.5,5084.75,73,False,False
2021-07-01,2021-07-01 10:15:00,OB,-1,5097.25,5102.25,20,False,False
2021-07-01,2021-07-01 13:25:00,BO,1,5106.75,5104.0,58,False,False
2021-07-02,2021-07-02 09:55:00,IB,1,5124.5,5122.5,16,False,False
2021-07-02,2021-07-02 11:35:00,IB,1,5132.25,5129.75,36,False,False
2021-07-02,2021-07-02 12:35:00,Trap,-1,5135.75,5137.75,48,False,False
2021-07-02,2021-07-02 13:25:00,Trap,1,5140.5,5138.75,58,False,False
2021-07-02,2021-07-02 15:05:00,BO,-1,5139.5,5146.5,78,False,False
2021-07-05,2021-07-05 09:30:00,OB,1,5143.75,5141.75,11,False,False
2021-07-05,2021-07-05 11:05:00,IB,1,5144.75,5143.75,30,False,False
2021-07-05,2021-07-05 12:00:00,OB,-1,5141.0,5145.25,41,True,True
2021-07-06,2021-07-06 09:20:00,BO,-1,5128.25,5133.0,51,False,False
2021-07-06,2021-07-06 10:20:00,IB,-1,5113.0,5117.75,63,False,False
2021-07-06,2021-07-06 11:10:00,BO,-1,5106.75,5117.5,73,False,False
2021-07-06,2021-07-06 13:20:00,Trap,1,5125.5,5121.75,99,False,False
2021-07-06,2021-07-06 13:35:00,OB,1,5129.0,5125.0,102,False,False
2021-07-07,2021-07-07 11:00:00,Trap,-1,5142.75,5146.5,29,True,True
2021-07-07,2021-07-07 11:25:00,Trap,-1,5146.0,5149.5,34,True,True
2021-07-07,2021-07-07 11:45:00,IB,-1,5143.5,5147.75,38,False,False
2021-07-07,2021-07-07 12:05:00,IB,-1,5142.75,5146.0,42,False,False
2021-07-07,2021-07-07 12:50:00,IB,1,5146.75,5141.5,51,False,False
2021-07-07,2021-07-07 13:50:00,Trap,1,5148.25,5142.25,63,True,True
2021-07-07,2021-07-07 14:35:00,Trap,1,5152.25,5148.5,72,False,False
2021-07-08,2021-07-08 09:30:00,Trap,1,5094.25,5079.75,11,True,True
2021-07-08,2021-07-08 10:10:00,Trap,1,5097.75,5084.25,19,False,False
2021-07-08,2021-07-08 11:35:00,BO,1,5118.5,5111.0,36,False,False
2021-07-08,2021-07-08 12:50:00,Trap,-1,5115.75,5120.5,51,True,False
2021-07-08,2021-07-08 14:15:00,BO,-1,5104.25,5110.75,68,False,False
2021-07-08,2021-07-08 14:25:00,Trap,1,5107.25,5100.5,70,True,True
2021-07-08,2021-07-08 14:50:00,BO,-1,5099.25,5112.5,75,False,False
2021-07-08,2021-07-08 15:00:00,OB,1,5115.0,5096.25,77,True,True
2021-07-09,2021-07-09 13:25:00,BO,1,5156.5,5154.5,58,False,False
2021-07-09,2021-07-09 13:40:00,OB,1,5158.0,5155.75,61,False,False
2021-07-09,2021-07-09 14:55:00,Trap,1,5161.75,5158.0,76,True,True
2021-07-12,2021-07-12 10:05:00,Trap,-1,5170.0,5172.0,18,False,False
2021-07-12,2021-07-12 10:40:00,BO,-1,5166.5,5169.5,25,False,False
2021-07-12,2021-07-12 11:00:00,IB,1,5170.5,5167.25,29,False,False
2021-07-12,2021-07-12 11:20:00,Trap,1,5171.25,5169.0,33,False,False
2021-07-12,2021-07-12 12:50:00,BO,-1,5169.25,5172.75,51,False,False
2021-07-12,2021-07-12 14:40:00,OB,-1,5174.0,5176.75,73,True,True
2021-07-13,2021-07-13 09:05:00,Trap,-1,5172.0,5176.0,6,False,False
2021-07-13,2021-07-13 12:10:00,OB,-1,5176.0,5180.25,43,False,False
2021-07-13,2021-07-13 12:40:00,IB,-1,5164.75,5171.75,49,False,False
2021-07-13,2021-07-13 13:45:00,BO,-1,5162.75,5169.25,62,False,False
2021-07-13,2021-07-13 14:10:00,IB,-1,5163.25,5168.0,67,False,False
2021-07-14,2021-07-14 08:50:00,IB,-1,5178.0,5184.0,3,True,True
2021-07-14,2021-07-14 09:30:00,IB,-1,5173.0,5179.25,11,False,False
2021-07-14,2021-07-14 09:50:00,BO,1,5177.0,5170.0,15,False,False
2021-07-14,2021-07-14 10:30:00,Trap,-1,5164.0,5172.75,23,False,False
2021-07-14,2021-07-14 13:15:00,Trap,1,5172.0,5168.5,56,False,False
2021-07-14,2021-07-14 13:30:00,IB,-1,5172.0,5174.5,59,True,True
2021-07-14,2021-07-14 14:05:00,IB,1,5173.5,5169.5,66,False,False
2021-07-14,2021-07-14 14:20:00,BO,-1,5169.0,5175.75,69,False,False
2021-07-14,2021-07-14 14:45:00,Trap,-1,5166.0,5171.5,74,False,False
2021-07-15,2021-07-15 08:35:00,OB,-1,5150.0,5170.25,0,False,False
2021-07-15,2021-07-15 08:50:00,Trap,1,5155.5,5144.5,3,True,True
2021-07-15,2021-07-15 09:40:00,IB,1,5157.75,5149.25,13,False,False
2021-07-15,2021-07-15 10:05:00,Trap,-1,5147.25,5154.75,18,False,False
2021-07-15,2021-07-15 10:50:00,Trap,-1,5155.75,5158.5,27,True,True
2021-07-15,2021-07-15 12:35:00,Trap,-1,5138.75,5145.0,48,False,False
2021-07-15,2021-07-15 15:00:00,BO,1,5152.5,5147.0,77,False,False
2021-07-16,2021-07-16 08:45:00,BO,-1,5157.25,5165.25,2,False,False
2021-07-16,2021-07-16 09:30:00,OB,-1,5136.75,5148.0,11,False,False
2021-07-16,2021-07-16 10:05:00,Trap,-1,5137.75,5146.0,18,False,False
2021-07-16,2021-07-16 10:55:00,Trap,1,5141.5,5134.5,28,False,False
2021-07-16,2021-07-16 12:30:00,BO,-1,5140.25,5145.5,47,False,False
2021-07-16,2021-07-16 13:05:00,Trap,-1,5133.0,5138.5,54,False,False
2021-07-16,2021-07-16 13:30:00,IB,-1,5130.25,5136.75,59,False,False
2021-07-16,2021-07-16 14:05:00,Trap,-1,5121.5,5128.25,66,False,False
2021-07-16,2021-07-16 14:15:00,Trap,1,5124.25,5120.25,68,True,True
2021-07-19,2021-07-19 08:55:00,IB,-1,5049.25,5070.5,4,False,False
2021-07-19,2021-07-19 09:30:00,IB,1,5043.75,5030.75,11,False,False
2021-07-19,2021-07-19 09:45:00,Trap,1,5047.25,5034.0,14,False,False
2021-07-19,2021-07-19 10:05:00,Trap,1,5051.5,5037.75,18,False,False
2021-07-19,2021-07-19 13:40:00,OB,-1,5025.5,5037.5,61,False,False
2021-07-19,2021-07-19 14:10:00,Trap,1,5034.25,5025.75,67,False,False
2021-07-19,2021-07-19 14:20:00,Trap,-1,5028.5,5038.75,69,True,True
2021-07-19,2021-07-19 14:55:00,OB,1,5043.25,5030.75,76,False,False
2021-07-20,2021-07-20 08:50:00,OB,1,5078.5,5056.5,3,False,False
2021-07-20,2021-07-20 09:20:00,Trap,1,5095.75,5083.5,9,False,False
2021-07-20,2021-07-20 11:10:00,Trap,-1,5113.0,5119.5,31,True,True
2021-07-20,2021-07-20 11:50:00,IB,1,5123.25,5118.75,39,False,False
2021-07-20,2021-07-20 12:10:00,OB,-1,5115.25,5125.25,43,True,True
2021-07-20,2021-07-20 12:35:00,Trap,1,5117.0,5112.75,48,True,True
2021-07-20,2021-07-20 12:45:00,Trap,-1,5113.25,5117.5,50,False,False
2021-07-20,2021-07-20 13:40:00,Trap,-1,5120.25,5123.5,61,True,True
2021-07-20,2021-07-20 14:00:00,Trap,-1,5119.5,5122.75,65,False,False
2021-07-21,2021-07-21 09:40:00,Trap,1,5137.5,5132.75,13,True,True
2021-07-21,2021-07-21 10:15:00,IB,-1,5138.0,5141.0,20,False,False
2021-07-21,2021-07-21 13:20:00,BO,-1,5141.0,5144.25,57,False,False
2021-07-21,2021-07-21 13:30:00,IB,1,5143.0,5140.5,59,True,True
2021-07-21,2021-07-21 14:30:00,IB,-1,5145.5,5148.25,71,False,False
2021-07-21,2021-07-21 15:00:00,OB,1,5150.75,5140.0,77,True,True
2021-07-22,2021-07-22 08:45:00,Trap,1,5153.25,5144.5,2,False,False
2021-07-22,2021-07-22 10:25:00,Trap,1,5153.25,5150.0,22,True,True
2021-07-22,2021-07-22 11:10:00,OB,-1,5142.0,5150.5,31,False,False
2021-07-22,2021-07-22 12:55:00,Trap,1,5156.0,5153.75,52,False,False
2021-07-22,2021-07-22 14:00:00,Trap,1,5160.75,5158.0,65,False,False
2021-07-22,2021-07-22 14:10:00,IB,-1,5159.0,5161.75,67,False,False
2021-07-22,2021-07-22 15:00:00,Trap,1,5159.25,5156.75,77,False,False
2021-07-23,2021-07-23 08:50:00,Trap,1,5179.0,5174.0,3,False,False
2021-07-23,2021-07-23 09:00:00,BO,-1,5174.0,5180.75,5,False,False
2021-07-23,2021-07-23 10:20:00,Trap,1,5192.75,5189.0,21,False,False
2021-07-23,2021-07-23 11:00:00,IB,-1,5191.5,5196.5,29,False,False
2021-07-23,2021-07-23 11:30:00,Trap,-1,5194.5,5196.75,35,True,False
2021-07-23,2021-07-23 14:35:00,BO,1,5202.75,5197.25,72,False,False
2021-07-26,2021-07-26 08:40:00,OB,1,5205.25,5196.75,1,True,True
2021-07-26,2021-07-26 14:40:00,OB,-1,5211.25,5213.0,61,True,True
2021-07-26,2021-07-26 15:00:00,BO,1,5214.0,5208.75,65,False,False
2021-07-27,2021-07-27 09:25:00,Trap,1,5193.0,5184.75,10,True,True
2021-07-27,2021-07-27 11:05:00,IB,-1,5174.5,5183.0,30,False,False
2021-07-27,2021-07-27 12:20:00,BO,-1,5169.75,5176.25,45,False,False
2021-07-27,2021-07-27 13:00:00,IB,-1,5167.25,5173.5,53,False,False
2021-07-28,2021-07-28 08:40:00,Trap,-1,5189.75,5202.5,1,True,True
2021-07-28,2021-07-28 09:45:00,IB,-1,5188.75,5200.0,14,False,False
2021-07-28,2021-07-28 10:40:00,OB,1,5197.25,5193.0,25,True,False
2021-07-28,2021-07-28 11:45:00,OB,-1,5188.5,5194.5,38,False,False
2021-07-28,2021-07-28 12:20:00,BO,-1,5185.5,5190.5,45,False,False
2021-07-28,2021-07-28 14:25:00,Trap,-1,5197.5,5203.0,70,False,False
2021-07-28,2021-07-28 14:55:00,IB,-1,5197.25,5201.25,76,False,False
2021-07-29,2021-07-29 08:35:00,IB,1,5209.75,5189.25,0,True,True
2021-07-29,2021-07-29 10:55:00,Trap,-1,5216.25,5219.0,28,False,False
2021-07-29,2021-07-29 12:30:00,IB,1,5221.25,5218.25,47,False,False
2021-07-29,2021-07-29 12:40:00,IB,-1,5220.0,5222.0,49,True,True
2021-07-29,2021-07-29 13:25:00,BO,-1,5217.0,5220.5,58,False,False
2021-07-29,2021-07-29 14:35:00,Trap,-1,5212.25,5215.0,72,False,False
2021-07-29,2021-07-29 15:05:00,BO,-1,5208.5,5213.5,78,False,False
2021-07-30,2021-07-30 08:40:00,Trap,1,5192.0,5183.25,1,True,True
2021-07-30,2021-07-30 09:50:00,Trap,-1,5190.5,5196.25,15,False,False
2021-07-30,2021-07-30 11:20:00,BO,1,5191.25,5186.5,33,False,False
2021-07-30,2021-07-30 12:25:00,Trap,-1,5190.25,5193.25,46,False,False
2021-07-30,2021-07-30 12:35:00,IB,1,5193.25,5189.5,48,False,False
2021-07-30,2021-07-30 13:30:00,OB,-1,5185.5,5191.5,59,False,False
2021-07-30,2021-07-30 14:45:00,BO,-1,5184.75,5191.5,74,False,False
2021-07-30,2021-07-30 15:05:00,OB,1,5195.0,5184.5,78,True,True
2021-08-02,2021-08-02 08:35:00,IB,1,5211.0,5192.75,0,False,False
2021-08-02,2021-08-02 11:50:00,Trap,-1,5192.5,5195.75,39,True,False
2021-08-02,2021-08-02 12:30:00,IB,-1,5193.0,5196.25,47,False,False
2021-08-02,2021-08-02 13:15:00,BO,1,5192.5,5187.75,56,False,False
2021-08-02,2021-08-02 13:35:00,Trap,1,5191.5,5189.25,60,False,False
2021-08-02,2021-08-02 14:15:00,BO,-1,5188.0,5193.0,68,False,False
2021-08-02,2021-08-02 14:45:00,OB,-1,5180.25,5186.25,74,False,False
2021-08-03,2021-08-03 08:40:00,Trap,-1,5182.25,5190.5,1,True,True
2021-08-03,2021-08-03 09:20:00,Trap,1,5177.0,5164.75,9,True,True
2021-08-03,2021-08-03 09:35:00,IB,-1,5175.0,5183.5,12,True,True
2021-08-03,2021-08-03 11:35:00,Trap,1,5198.75,5194.5,36,True,False
2021-08-03,2021-08-03 12:00:00,Trap,1,5201.75,5198.0,41,False,False
2021-08-03,2021-08-03 12:25:00,Trap,-1,5204.75,5206.5,46,False,False
2021-08-03,2021-08-03 14:00:00,IB,1,5208.5,5205.25,65,False,False
2021-08-03,2021-08-03 14:45:00,BO,-1,5210.25,5214.25,74,False,False
2021-08-04,2021-08-04 08:50:00,Trap,1,5202.75,5198.25,3,False,False
2021-08-04,2021-08-04 09:05:00,IB,1,5207.0,5198.75,6,False,False
2021-08-04,2021-08-04 09:55:00,IB,-1,5198.5,5204.0,16,False,False
2021-08-04,2021-08-04 10:10:00,Trap,1,5202.0,5196.25,19,False,False
2021-08-04,2021-08-04 11:30:00,BO,-1,5196.5,5200.75,35,False,False
2021-08-04,2021-08-04 12:55:00,OB,1,5203.5,5199.75,52,True,False
2021-08-04,2021-08-04 13:40:00,OB,1,5206.0,5203.0,61,False,False
2021-08-04,2021-08-04 14:15:00,OB,-1,5198.5,5202.25,68,False,False
2021-08-05,2021-08-05 09:00:00,IB,1,5211.25,5206.5,5,False,False
2021-08-05,2021-08-05 12:20:00,BO,1,5209.75,5207.75,45,False,False
2021-08-05,2021-08-05 13:10:00,Trap,-1,5212.25,5214.5,55,True,True
2021-08-05,2021-08-05 13:50:00,Trap,-1,5211.0,5212.75,63,False,False
2021-08-05,2021-08-05 14:15:00,Trap,-1,5211.25,5212.75,68,True,True
2021-08-06,2021-08-06 08:55:00,BO,-1,5224.75,5231.75,4,False,False
2021-08-06,2021-08-06 10:25:00,Trap,1,5227.25,5222.25,22,False,False
2021-08-06,2021-08-06 11:55:00,BO,1,5230.0,5226.75,40,False,False
2021-08-06,2021-08-06 12:45:00,Trap,-1,5228.75,5230.5,50,False,False
2021-08-06,2021-08-06 13:15:00,OB,-1,5229.0,5230.75,56,True,False
2021-08-06,2021-08-06 13:50:00,BO,-1,5225.5,5228.75,63,False,False
2021-08-06,2021-08-06 14:15:00,OB,1,5226.25,5222.75,68,True,True
2021-08-06,2021-08-06 14:35:00,OB,1,5229.25,5226.75,72,False,False
2021-08-06,2021-08-06 14:45:00,Trap,-1,5225.5,5230.25,74,True,True
2021-08-09,2021-08-09 08:40:00,OB,-1,5218.25,5231.5,1,True,True
2021-08-09,2021-08-09 08:50:00,IB,1,5223.75,5216.25,3,False,False
2021-08-09,2021-08-09 13:45:00,Trap,-1,5228.5,5231.25,62,True,True
2021-08-09,2021-08-09 14:25:00,Trap,-1,5225.75,5228.75,70,False,False
2021-08-09,2021-08-09 14:35:00,Trap,1,5228.5,5225.25,72,True,True
2021-08-09,2021-08-09 14:50:00,BO,-1,5224.75,5230.0,75,False,False
2021-08-09,2021-08-09 15:05:00,BO,1,5227.25,5223.25,78,False,False
2021-08-10,2021-08-10 08:45:00,IB,1,5230.0,5225.5,2,False,False
2021-08-10,2021-08-10 09:00:00,IB,1,5232.25,5228.75,5,False,False
2021-08-10,2021-08-10 09:15:00,OB,1,5236.5,5231.75,8,False,False
2021-08-10,2021-08-10 09:35:00,OB,-1,5229.25,5237.25,12,False,False
2021-08-10,2021-08-10 10:25:00,Trap,1,5228.75,5222.25,22,False,False
2021-08-10,2021-08-10 11:20:00,Trap,1,5234.75,5232.5,33,False,False
2021-08-10,2021-08-10 11:35:00,OB,-1,5232.5,5236.5,36,True,True
2021-08-10,2021-08-10 12:35:00,Trap,1,5233.0,5230.5,48,True,True
2021-08-11,2021-08-11 09:00:00,IB,-1,5238.75,5242.0,5,False,False
2021-08-11,2021-08-11 09:35:00,IB,-1,5237.25,5240.25,12,False,False
2021-08-11,2021-08-11 09:45:00,Trap,1,5240.0,5235.75,14,True,True
2021-08-11,2021-08-11 12:05:00,BO,1,5236.75,5234.25,42,False,False
2021-08-11,2021-08-11 12:40:00,OB,-1,5234.75,5238.0,49,False,False
2021-08-11,2021-08-11 13:10:00,Trap,1,5238.0,5235.75,55,False,False
2021-08-11,2021-08-11 13:20:00,IB,-1,5235.5,5238.0,57,True,True
2021-08-11,2021-08-11 14:45:00,BO,-1,5237.25,5240.5,74,False,False
2021-08-12,2021-08-12 09:20:00,BO,1,5235.25,5229.75,3,False,False
2021-08-12,2021-08-12 11:15:00,BO,1,5246.0,5241.75,26,False,False
2021-08-12,2021-08-12 13:35:00,Trap,1,5249.25,5247.5,54,False,False
2021-08-12,2021-08-12 13:55:00,IB,1,5251.5,5249.0,58,False,False
2021-08-12,2021-08-12 14:35:00,Trap,1,5254.0,5252.0,66,False,False
2021-08-13,2021-08-13 09:20:00,OB,1,5259.5,5254.75,9,False,False
2021-08-13,2021-08-13 09:30:00,Trap,-1,5257.25,5261.25,11,False,False
2021-08-13,2021-08-13 12:45:00,OB,1,5260.25,5258.5,50,False,False
2021-08-13,2021-08-13 13:25:00,OB,-1,5259.5,5260.75,58,False,False
2021-08-13,2021-08-13 13:40:00,BO,-1,5257.75,5259.75,61,False,False
2021-08-13,2021-08-13 14:30:00,Trap,-1,5257.75,5259.75,71,True,True
2021-08-16,2021-08-16 08:50:00,OB,-1,5239.75,5245.0,3,False,False
2021-08-16,2021-08-16 09:05:00,Trap,1,5239.5,5234.25,6,True,True
2021-08-16,2021-08-16 09:20:00,Trap,-1,5236.25,5244.5,9,False,False
2021-08-16,2021-08-16 10:35:00,IB,1,5244.5,5238.5,24,False,False
2021-08-16,2021-08-16 11:35:00,IB,-1,5246.5,5250.0,36,False,False
2021-08-16,2021-08-16 13:50:00,OB,1,5264.75,5261.0,63,False,False
2021-08-16,2021-08-16 14:00:00,Trap,-1,5264.25,5267.5,65,True,True
2021-08-16,2021-08-16 15:00:00,BO,1,5273.25,5266.75,77,False,False
2021-08-17,2021-08-17 08:40:00,Trap,1,5248.0,5239.25,1,True,True
2021-08-17,2021-08-17 08:55:00,IB,-1,5240.5,5251.25,4,False,False
2021-08-17,2021-08-17 09:30:00,Trap,1,5250.0,5242.75,11,False,False
2021-08-17,2021-08-17 10:30:00,Trap,-1,5241.5,5248.25,23,False,False
2021-08-17,2021-08-17 11:40:00,BO,-1,5223.75,5235.25,37,False,False
2021-08-17,2021-08-17 12:10:00,OB,1,5220.25,5211.25,43,True,True
2021-08-17,2021-08-17 13:35:00,BO,-1,5225.0,5230.25,60,False,False
2021-08-17,2021-08-17 13:50:00,OB,1,5229.25,5220.75,63,True,False
2021-08-18,2021-08-18 09:45:00,BO,-1,5241.0,5248.0,14,False,False
2021-08-18,2021-08-18 10:00:00,Trap,-1,5240.75,5246.5,17,False,False
2021-08-18,2021-08-18 11:30:00,BO,-1,5232.75,5239.25,35,False,False
2021-08-18,2021-08-18 13:15:00,Trap,-1,5227.5,5245.0,56,True,True
2021-08-18,2021-08-18 13:25:00,Trap,1,5230.75,5219.75,58,True,True
2021-08-18,2021-08-18 14:30:00,BO,-1,5218.5,5229.0,71,False,False
2021-08-18,2021-08-18 14:45:00,Trap,1,5217.0,5210.0,74,True,True
2021-08-19,2021-08-19 09:20:00,OB,1,5198.25,5191.75,9,False,False
2021-08-19,2021-08-19 09:40:00,BO,-1,5182.0,5194.75,13,False,False
2021-08-19,2021-08-19 10:00:00,OB,1,5197.75,5177.75,17,True,True
2021-08-19,2021-08-19 11:55:00,Trap,1,5211.25,5207.0,40,False,False
2021-08-19,2021-08-19 12:10:00,OB,-1,5202.75,5212.25,43,True,True
2021-08-19,2021-08-19 13:00:00,Trap,-1,5192.0,5202.0,53,False,False
2021-08-20,2021-08-20 08:40:00,OB,1,5211.0,5199.5,1,False,False
2021-08-20,2021-08-20 11:05:00,Trap,1,5231.75,5222.5,30,True,True
2021-08-20,2021-08-20 13:50:00,Trap,-1,5228.5,5231.75,63,False,False
2021-08-20,2021-08-20 14:15:00,Trap,1,5234.5,5230.0,68,False,False
2021-08-20,2021-08-20 14:55:00,Trap,-1,5237.25,5240.0,76,True,True
2021-08-23,2021-08-23 08:35:00,Trap,1,5259.0,5232.5,0,True,True
2021-08-23,2021-08-23 12:00:00,Trap,1,5284.5,5279.5,41,True,True
2021-08-23,2021-08-23 14:35:00,BO,1,5283.0,5279.25,72,False,False
2021-08-23,2021-08-23 15:00:00,OB,-1,5275.75,5281.25,77,False,False
2021-08-24,2021-08-24 13:50:00,IB,1,5287.25,5285.25,63,False,False
2021-08-24,2021-08-24 14:10:00,IB,-1,5286.75,5288.0,67,True,True
2021-08-24,2021-08-24 14:40:00,BO,-1,5284.0,5287.75,73,False,False
2021-08-25,2021-08-25 10:10:00,IB,1,5288.75,5286.5,19,False,False
2021-08-25,2021-08-25 10:30:00,IB,1,5291.25,5288.75,23,False,False
2021-08-25,2021-08-25 12:00:00,OB,1,5295.75,5293.5,41,True,True
2021-08-25,2021-08-25 12:30:00,OB,-1,5293.5,5295.75,47,False,False
2021-08-25,2021-08-25 13:35:00,Trap,-1,5293.5,5295.25,60,False,False
2021-08-25,2021-08-25 14:05:00,Trap,-1,5293.25,5294.5,66,False,False
2021-08-26,2021-08-26 09:25:00,BO,-1,5284.0,5289.0,10,False,False
2021-08-26,2021-08-26 12:25:00,OB,-1,5275.0,5282.0,46,False,False
2021-08-26,2021-08-26 12:35:00,Trap,1,5278.75,5274.5,48,True,True
2021-08-26,2021-08-26 13:50:00,OB,-1,5271.0,5275.0,63,False,False
2021-08-26,2021-08-26 14:20:00,IB,1,5271.75,5264.5,69,True,True
2021-08-26,2021-08-26 15:00:00,Trap,-1,5265.5,5271.0,77,False,False
2021-08-27,2021-08-27 08:35:00,IB,1,5278.0,5265.75,0,False,False
2021-08-27,2021-08-27 10:30:00,IB,-1,5295.5,5300.25,23,False,False
2021-08-27,2021-08-27 12:25:00,Trap,1,5307.25,5305.0,46,False,False
2021-08-27,2021-08-27 14:20:00,BO,1,5308.0,5305.5,69,False,False
2021-08-27,2021-08-27 14:30:00,Trap,-1,5306.25,5308.75,71,True,True
2021-08-27,2021-08-27 14:55:00,Trap,-1,5305.75,5309.5,76,True,True
2021-08-30,2021-08-30 08:55:00,IB,1,5315.75,5310.0,4,False,False
2021-08-30,2021-08-30 11:05:00,Trap,-1,5331.5,5333.25,30,True,False
2021-08-30,2021-08-30 13:40:00,Trap,-1,5330.0,5332.25,61,False,False
2021-08-30,2021-08-30 14:20:00,OB,-1,5331.25,5333.0,69,True,True
2021-08-30,2021-08-30 15:00:00,OB,-1,5325.25,5329.0,77,False,False
2021-08-31,2021-08-31 09:10:00,BO,1,5320.25,5312.0,7,False,False
2021-08-31,2021-08-31 09:35:00,Trap,1,5320.5,5316.25,12,False,False
2021-08-31,2021-08-31 11:30:00,OB,1,5327.5,5324.25,35,True,True
2021-08-31,2021-08-31 12:10:00,BO,-1,5322.5,5326.25,43,False,False
2021-08-31,2021-08-31 12:25:00,BO,-1,5318.5,5323.5,46,False,False
2021-08-31,2021-08-31 13:10:00,Trap,-1,5319.25,5322.25,55,True,False
2021-08-31,2021-08-31 13:45:00,IB,-1,5318.75,5321.5,62,False,False
2021-08-31,2021-08-31 14:40:00,Trap,1,5319.5,5315.0,73,True,True
2021-09-01,2021-09-01 10:20:00,Trap,-1,5326.5,5329.0,21,False,False
2021-09-01,2021-09-01 10:35:00,IB,1,5328.0,5324.25,24,False,False
2021-09-01,2021-09-01 13:25:00,BO,-1,5329.75,5332.75,58,False,False
2021-09-02,2021-09-02 09:40:00,Trap,-1,5336.5,5339.5,13,True,False
