date,dir,prior_bos,gap_adr,next_bos,size_adr
2010-06-23,1,0,0.7192660550458716,0,0.26422018348623855
2010-06-23,1,0,0.6605504587155964,0,0.27889908256880735
2010-06-23,1,0,0.6018348623853211,0,0.3522935779816514
2010-06-23,-1,1,0.22018348623853212,1,0.6311926605504588
2010-06-23,-1,1,0.24954128440366974,0,0.1908256880733945
2010-06-23,-1,0,0.3376146788990826,0,0.1614678899082569
2010-06-23,-1,0,0.41100917431192663,0,0.27889908256880735
2010-06-23,-1,0,0.5577981651376147,0,0.3229357798165138
2010-06-23,-1,0,0.9100917431192661,0,0.5724770642201835
2010-06-23,-1,0,0.5724770642201835,0,0.381651376146789
2010-06-23,-1,0,0.45504587155963305,0,0.20550458715596331
2010-06-23,-1,0,0.5284403669724771,0,0.22018348623853212
2010-06-24,1,1,0.5756457564575646,0,0.3247232472324723
2010-06-24,1,0,0.4575645756457565,0,0.30996309963099633
2010-06-24,1,0,0.8413284132841329,0,0.5018450184501845
2010-06-24,1,0,0.6937269372693727,0,0.3837638376383764
2010-06-24,1,0,0.4870848708487085,0,0.36900369003690037
2010-06-24,1,0,0.7527675276752768,0,0.1918819188191882
2010-06-24,1,0,1.018450184501845,0,0.3247232472324723
2010-06-24,-1,1,0.3247232472324723,0,0.2066420664206642
2010-06-24,-1,0,0.4280442804428044,1,0.6937269372693727
2010-06-24,-1,1,0.5018450184501845,0,0.35424354243542433
2010-06-24,-1,0,0.5313653136531366,0,0.17712177121771217
2010-06-24,-1,0,0.7232472324723247,0,0.6346863468634686
2010-06-24,-1,0,0.28044280442804426,1,0.4575645756457565
2010-06-24,-1,1,0.3247232472324723,0,0.30996309963099633
2010-06-25,1,1,0.39926062846580407,1,0.4436229205175601
2010-06-25,1,1,0.4879852125693161,0,0.22181146025878004
2010-06-25,1,0,0.6358595194085028,0,0.266173752310536
2010-06-25,1,0,0.5767097966728281,0,0.31053604436229204
2010-06-25,1,0,0.4879852125693161,0,0.32532347504621073
2010-06-25,1,0,0.35489833641404805,0,0.2809611829944547
2010-06-25,1,0,0.31053604436229204,1,0.6654343807763401
2010-06-25,1,1,0.2513863216266174,0,0.17744916820702403
2010-06-25,1,0,0.2513863216266174,0,0.22181146025878004
2010-06-25,1,0,0.2513863216266174,0,0.22181146025878004
2010-06-25,1,0,0.4436229205175601,0,0.32532347504621073
2010-06-25,1,0,0.532347504621072,0,0.266173752310536
2010-06-25,-1,1,0.4436229205175601,1,0.4879852125693161
2010-06-25,-1,1,0.22181146025878004,1,0.36968576709796674
2010-06-25,-1,1,0.266173752310536,0,0.20702402957486138
2010-06-25,-1,0,0.36968576709796674,0,0.22181146025878004
2010-06-25,-1,0,0.4731977818853974,0,0.1922365988909427
2010-06-25,-1,0,0.5619223659889094,0,0.2365988909426987
2010-06-25,-1,0,0.9907578558225508,0,0.2513863216266174
2010-06-25,-1,0,0.9168207024029574,0,0.17744916820702403
2010-06-25,-1,0,0.9611829944547134,0,0.22181146025878004
2010-06-25,-1,0,0.9611829944547134,0,0.41404805914972276
2010-06-25,-1,0,0.8724584103512015,0,0.41404805914972276
2010-06-25,-1,0,0.7245841035120147,0,0.2513863216266174
2010-06-28,1,1,0.6072106261859582,0,0.2732447817836812
2010-06-28,1,0,0.5313092979127134,0,0.3036053130929791
2010-06-28,1,0,0.44022770398481975,1,0.47058823529411764
2010-06-28,1,1,0.18216318785578747,1,0.2732447817836812
2010-06-28,1,1,0.36432637571157495,0,0.16698292220113853
2010-06-28,1,0,0.4098671726755218,0,0.19734345351043645
2010-06-28,1,0,0.5161290322580645,0,0.2884250474383302
2010-06-28,1,0,0.3946869070208729,0,0.2732447817836812
2010-06-28,1,0,0.45540796963946867,0,0.2428842504743833
2010-06-28,-1,1,0.2732447817836812,0,0.19734345351043645
2010-06-28,-1,0,0.3795066413662239,0,0.2125237191650854
2010-06-28,-1,0,0.6375711574952562,0,0.18216318785578747
2010-06-28,-1,0,0.7286527514231499,0,0.36432637571157495
2010-06-28,-1,0,0.5313092979127134,0,0.2125237191650854
2010-06-28,-1,0,0.5161290322580645,0,0.3036053130929791
2010-06-28,-1,0,0.5009487666034156,0,0.16698292220113853
2010-06-28,-1,0,0.6072106261859582,0,0.33396584440227706
2010-06-29,1,1,0.5627376425855514,0,0.22813688212927757
2010-06-29,1,0,0.8669201520912547,0,0.3041825095057034
2010-06-29,1,0,1.1102661596958174,0,0.5931558935361216
2010-06-29,1,0,1.0038022813688212,0,0.3193916349809886
2010-06-29,1,0,0.9277566539923955,0,0.1520912547528517
2010-06-29,1,0,1.1863117870722433,0,0.4714828897338403
2010-06-29,1,0,0.8669201520912547,0,0.1520912547528517
2010-06-29,1,0,1.064638783269962,0,0.22813688212927757
2010-06-29,1,0,1.3992395437262357,0,0.2889733840304182
2010-06-29,1,0,1.5513307984790874,0,0.5475285171102662
2010-06-29,-1,1,0.22813688212927757,1,0.532319391634981
2010-06-29,-1,1,0.3041825095057034,1,0.5475285171102662
2010-06-29,-1,1,0.5931558935361216,0,0.4866920152091255
2010-06-29,-1,0,0.42585551330798477,0,0.24334600760456274
2010-06-29,-1,0,0.33460076045627374,1,0.41064638783269963
2010-06-29,-1,1,0.4714828897338403,0,0.1520912547528517
2010-06-29,-1,0,0.4714828897338403,0,0.34980988593155893
2010-06-29,-1,0,0.34980988593155893,1,0.5627376425855514
2010-06-29,-1,1,0.2889733840304182,1,0.44106463878326996
2010-06-30,1,1,0.2777777777777778,0,0.16666666666666666
2010-06-30,1,0,0.3055555555555556,0,0.2638888888888889
2010-06-30,1,0,0.3472222222222222,1,0.4166666666666667
2010-06-30,1,1,0.3055555555555556,0,0.18055555555555555
2010-06-30,1,0,0.2916666666666667,0,0.18055555555555555
2010-06-30,1,0,0.4583333333333333,0,0.16666666666666666
2010-06-30,1,0,0.4444444444444444,0,0.18055555555555555
2010-06-30,1,0,1.125,0,0.3194444444444444
2010-06-30,-1,1,0.5138888888888888,0,0.2777777777777778
2010-06-30,-1,0,0.4027777777777778,0,0.19444444444444445
2010-06-30,-1,0,0.4722222222222222,0,0.3055555555555556
2010-06-30,-1,0,0.5833333333333334,0,0.3055555555555556
2010-06-30,-1,0,0.4583333333333333,0,0.16666666666666666
2010-06-30,-1,0,0.4722222222222222,0,0.3472222222222222
2010-06-30,-1,0,0.2916666666666667,0,0.1527777777777778
2010-06-30,-1,0,0.3194444444444444,1,0.8611111111111112
2010-07-01,1,1,0.25477707006369427,0,0.22929936305732485
2010-07-01,1,0,0.6751592356687898,0,0.24203821656050956
2010-07-01,1,0,0.802547770700637,0,0.17834394904458598
2010-07-01,1,0,1.1337579617834395,0,0.2802547770700637
2010-07-01,1,0,1.2101910828025477,0,0.5859872611464968
2010-07-01,1,0,0.9299363057324841,0,0.6496815286624203
2010-07-01,1,0,0.6114649681528662,0,0.25477707006369427
2010-07-01,1,0,0.5222929936305732,0,0.267515923566879
2010-07-01,1,0,0.535031847133758,0,0.35668789808917195
2010-07-01,1,0,0.7133757961783439,0,0.40764331210191085
2010-07-01,1,0,0.5859872611464968,0,0.35668789808917195
2010-07-01,1,0,0.5605095541401274,0,0.3057324840764331
2010-07-01,-1,1,0.22929936305732485,1,0.6496815286624203
2010-07-01,-1,1,0.24203821656050956,1,0.36942675159235666
2010-07-01,-1,1,0.17834394904458598,1,0.5095541401273885
2010-07-01,-1,1,0.2802547770700637,1,0.35668789808917195
2010-07-01,-1,1,0.5859872611464968,0,0.3057324840764331
2010-07-01,-1,0,0.9299363057324841,0,0.33121019108280253
2010-07-01,-1,0,0.8535031847133758,0,0.16560509554140126
2010-07-01,-1,0,0.9554140127388535,0,0.2802547770700637
2010-07-01,-1,0,1.0318471337579618,0,0.535031847133758
2010-07-01,-1,0,0.9044585987261147,0,0.2802547770700637
2010-07-01,-1,0,0.9808917197452229,0,0.33121019108280253
2010-07-02,1,1,0.4984025559105431,0,0.35782747603833864
2010-07-02,1,0,0.5239616613418531,0,0.17891373801916932
2010-07-02,1,0,0.8306709265175719,0,0.28115015974440893
2010-07-02,1,0,0.9329073482428115,0,0.24281150159744408
2010-07-02,1,0,0.8434504792332268,0,0.25559105431309903
2010-07-02,1,0,0.7795527156549521,0,0.6261980830670927
2010-07-02,-1,1,0.268370607028754,1,0.4984025559105431
2010-07-02,-1,1,0.35782747603833864,1,0.38338658146964855
2010-07-02,-1,1,0.17891373801916932,1,0.48562300319488816
2010-07-02,-1,1,0.28115015974440893,1,0.38338658146964855
2010-07-02,-1,1,0.24281150159744408,0,0.15335463258785942
2010-07-02,-1,0,0.3450479233226837,0,0.19169329073482427
2010-07-06,1,1,0.1894353369763206,1,0.5683060109289617
2010-07-06,1,1,0.24772313296903462,0,0.16029143897996356
2010-07-06,1,0,0.4225865209471767,0,0.24772313296903462
2010-07-06,1,0,0.8160291438979964,0,0.17486338797814208
2010-07-06,1,0,0.8597449908925319,0,0.2185792349726776
2010-07-06,1,0,1.1657559198542806,0,0.16029143897996356
2010-07-06,1,0,1.326047358834244,0,0.4080145719489982
2010-07-06,1,0,1.151183970856102,0,0.2040072859744991
2010-07-06,1,0,1.3697632058287796,0,0.26229508196721313
2010-07-06,1,0,1.4571948998178506,0,0.5537340619307832
2010-07-06,-1,1,0.5683060109289617,0,0.24772313296903462
2010-07-06,-1,0,0.4808743169398907,0,0.33515482695810567
2010-07-06,-1,0,0.39344262295081966,1,0.6411657559198543
2010-07-06,-1,1,0.17486338797814208,1,0.2185792349726776
2010-07-06,-1,1,0.2185792349726776,1,0.5245901639344263
2010-07-06,-1,1,0.16029143897996356,1,0.3205828779599271
2010-07-06,-1,1,0.4080145719489982,0,0.2331511839708561
2010-07-06,-1,0,0.3788706739526412,1,0.4225865209471767
2010-07-06,-1,1,0.26229508196721313,1,0.34972677595628415
2010-07-06,-1,1,0.5537340619307832,0,0.29143897996357016
2010-07-07,1,1,0.16551724137931034,1,0.5103448275862069
2010-07-07,1,1,0.19310344827586207,1,0.5103448275862069
2010-07-07,1,1,0.30344827586206896,0,0.2896551724137931
2010-07-07,1,0,0.3310344827586207,1,0.5517241379310345
2010-07-07,1,1,0.15172413793103448,1,0.2482758620689655
2010-07-07,-1,1,0.5103448275862069,0,0.19310344827586207
2010-07-07,-1,0,0.8275862068965517,0,0.30344827586206896
2010-07-07,-1,0,0.8137931034482758,0,0.31724137931034485
2010-07-07,-1,0,1.0482758620689656,0,0.15172413793103448
2010-07-07,-1,0,1.1448275862068966,0,0.1793103448275862
2010-07-08,1,1,0.3552833078101072,0,0.15926493108728942
2010-07-08,1,0,0.37978560490045943,0,0.22052067381316998
2010-07-08,1,0,0.5267993874425727,0,0.19601837672281777
2010-07-08,1,0,0.6125574272588055,0,0.33078101071975496
2010-07-08,1,0,0.6738131699846861,0,0.31852986217457885
2010-07-08,1,0,0.5390505359877489,0,0.4777947932618683
2010-07-08,-1,1,0.15926493108728942,1,0.18376722817764166
2010-07-08,-1,1,0.22052067381316998,1,0.3675344563552833
2010-07-08,-1,1,0.19601837672281777,1,0.28177641653905056
2010-07-08,-1,1,0.33078101071975496,1,0.39203675344563554
2010-07-08,-1,1,0.31852986217457885,0,0.18376722817764166
2010-07-08,-1,0,0.6125574272588055,0,0.15926493108728942
2010-07-09,1,1,0.18099547511312217,1,0.24132730015082957
2010-07-09,1,1,0.1689291101055807,1,0.2654600301659125
2010-07-09,1,1,0.30165912518853694,1,0.39819004524886875
2010-07-09,-1,1,0.20512820512820512,0,0.18099547511312217
2010-07-09,-1,0,0.2654600301659125,0,0.1689291101055807
2010-07-09,-1,0,0.36199095022624433,0,0.30165912518853694
2010-07-09,-1,0,0.45852187028657615,0,0.1568627450980392
2010-07-12,1,1,0.5695364238410596,0,0.423841059602649
2010-07-12,1,0,0.3708609271523179,0,0.2913907284768212
2010-07-12,1,0,0.304635761589404,0,0.18543046357615894
2010-07-12,-1,1,0.4105960264900662,1,0.5695364238410596
2010-07-12,-1,1,0.423841059602649,0,0.2251655629139073
2010-07-12,-1,0,0.4900662251655629,0,0.2251655629139073
2010-07-12,-1,0,0.4503311258278146,0,0.1986754966887417
2010-07-13,1,1,0.2127659574468085,1,0.3829787234042553
2010-07-13,1,1,0.28368794326241137,1,0.45390070921985815
2010-07-13,1,1,0.19858156028368795,0,0.15602836879432624
2010-07-13,1,0,0.3404255319148936,0,0.15602836879432624
2010-07-13,1,0,0.3546099290780142,1,0.46808510638297873
2010-07-13,-1,1,0.3829787234042553,0,0.28368794326241137
2010-07-13,-1,0,0.5531914893617021,0,0.19858156028368795
2010-07-13,-1,0,0.5106382978723404,0,0.2978723404255319
2010-07-13,-1,0,0.36879432624113473,0,0.1702127659574468
2010-07-14,1,1,0.21705426356589147,1,0.23255813953488372
2010-07-14,1,1,0.31007751937984496,1,0.4186046511627907
2010-07-14,1,1,0.17054263565891473,1,0.20155038759689922
2010-07-14,1,1,0.17054263565891473,1,0.23255813953488372
2010-07-14,1,1,0.15503875968992248,1,0.32558139534883723
2010-07-14,1,1,0.6511627906976745,0,0.15503875968992248
2010-07-14,1,0,0.7441860465116279,0,0.35658914728682173
2010-07-14,1,0,0.5581395348837209,0,0.26356589147286824
2010-07-14,-1,1,0.23255813953488372,1,0.31007751937984496
2010-07-14,-1,1,0.4186046511627907,0,0.17054263565891473
2010-07-14,-1,0,0.4496124031007752,0,0.17054263565891473
2010-07-14,-1,0,0.5116279069767442,0,0.15503875968992248
2010-07-14,-1,0,0.6821705426356589,0,0.6511627906976745
2010-07-14,-1,0,0.18604651162790697,1,0.24806201550387597
2010-07-14,-1,1,0.35658914728682173,0,0.17054263565891473
2010-07-14,-1,0,0.4496124031007752,0,0.27906976744186046
2010-07-15,1,1,0.3258655804480652,0,0.1629327902240326
2010-07-15,1,0,1.010183299389002,0,0.35845213849287166
2010-07-15,1,0,0.8472505091649695,0,0.29327902240325865
2010-07-15,1,0,0.814663951120163,0,0.5213849287169042
2010-07-15,1,0,0.5213849287169042,0,0.3095723014256619
2010-07-15,1,0,0.6843177189409368,1,0.9287169042769857
2010-07-15,1,1,0.37474541751527496,0,0.21181262729124237
2010-07-15,-1,1,0.1629327902240326,1,0.8472505091649695
2010-07-15,-1,1,0.35845213849287166,0,0.1955193482688391
2010-07-15,-1,0,0.45621181262729127,0,0.2606924643584521
2010-07-15,-1,0,0.7169042769857433,0,0.22810590631364563
2010-07-15,-1,0,0.7983706720977597,0,0.4725050916496945
2010-07-15,-1,0,1.2545824847250509,0,0.37474541751527496
2010-07-16,1,1,0.920863309352518,0,0.31654676258992803
2010-07-16,1,0,0.9928057553956835,0,0.17266187050359713
2010-07-16,1,0,1.0215827338129497,0,0.15827338129496402
2010-07-16,1,0,1.079136690647482,0,0.15827338129496402
2010-07-16,1,0,1.223021582733813,0,0.2158273381294964
2010-07-16,1,0,1.3093525179856116,0,0.18705035971223022
2010-07-16,1,0,1.5827338129496402,0,0.28776978417266186
2010-07-16,-1,1,0.31654676258992803,1,0.38848920863309355
2010-07-16,-1,1,0.17266187050359713,1,0.2014388489208633
2010-07-16,-1,1,0.15827338129496402,1,0.2158273381294964
2010-07-16,-1,1,0.15827338129496402,1,0.302158273381295
2010-07-16,-1,1,0.2158273381294964,1,0.302158273381295
2010-07-16,-1,1,0.18705035971223022,1,0.460431654676259
2010-07-16,-1,1,0.28776978417266186,0,0.2733812949640288
2010-07-19,1,1,0.1696113074204947,1,0.24028268551236748
2010-07-19,1,1,0.607773851590106,0,0.1696113074204947
2010-07-19,1,0,0.6925795053003534,0,0.38162544169611307
2010-07-19,1,0,0.508833922261484,0,0.1978798586572438
2010-07-19,1,0,0.508833922261484,0,0.3674911660777385
2010-07-19,1,0,0.4664310954063604,1,0.5653710247349824
2010-07-19,1,1,0.3674911660777385,0,0.22614840989399293
2010-07-19,-1,1,0.18374558303886926,0,0.1696113074204947
2010-07-19,-1,0,0.254416961130742,1,0.607773851590106
2010-07-19,-1,1,0.1696113074204947,1,0.254416961130742
2010-07-19,-1,1,0.38162544169611307,0,0.1978798586572438
2010-07-19,-1,0,0.38162544169611307,0,0.1978798586572438
2010-07-19,-1,0,0.5512367491166078,0,0.3250883392226148
2010-07-19,-1,0,0.7915194346289752,0,0.3674911660777385
2010-07-20,1,1,0.23236514522821577,1,0.44813278008298757
2010-07-20,1,1,0.3153526970954357,1,0.44813278008298757
2010-07-20,1,1,0.1825726141078838,1,0.4149377593360996
2010-07-20,1,1,0.2987551867219917,0,0.1825726141078838
2010-07-20,1,0,0.3651452282157676,1,1.012448132780083
2010-07-20,1,1,0.3153526970954357,0,0.24896265560165975
2010-07-20,1,0,0.24896265560165975,0,0.2157676348547718
2010-07-20,1,0,0.24896265560165975,1,0.6141078838174274
2010-07-20,1,1,0.26556016597510373,0,0.26556016597510373
2010-07-20,-1,1,0.44813278008298757,0,0.3153526970954357
2010-07-20,-1,0,0.5809128630705395,0,0.1825726141078838
2010-07-20,-1,0,0.8132780082987552,0,0.2987551867219917
2010-07-20,-1,0,0.6970954356846473,0,0.24896265560165975
2010-07-20,-1,0,1.4605809128630705,0,0.3153526970954357
2010-07-20,-1,0,1.3941908713692945,0,0.1825726141078838
2010-07-20,-1,0,1.4273858921161826,0,0.2157676348547718
2010-07-20,-1,0,1.8257261410788381,0,0.26556016597510373
2010-07-20,-1,0,1.8257261410788381,0,0.1825726141078838
2010-07-21,1,1,0.5233644859813084,0,0.2841121495327103
2010-07-21,1,0,0.4485981308411215,0,0.17943925233644858
2010-07-21,1,0,0.6579439252336449,0,0.40373831775700936
2010-07-21,1,0,0.4785046728971963,0,0.23925233644859814
2010-07-21,1,0,1.1065420560747663,0,0.19439252336448598
2010-07-21,1,0,1.2261682242990655,0,0.20934579439252338
2010-07-21,1,0,1.4654205607476636,0,0.40373831775700936
2010-07-21,1,0,1.405607476635514,0,0.2691588785046729
2010-07-21,1,0,1.3757009345794393,0,0.29906542056074764
2010-07-21,-1,1,0.2841121495327103,0,0.20934579439252338
2010-07-21,-1,0,0.2542056074766355,1,0.38878504672897196
2010-07-21,-1,1,0.40373831775700936,0,0.22429906542056074
2010-07-21,-1,0,0.41869158878504675,1,0.8672897196261682
2010-07-21,-1,1,0.19439252336448598,1,0.31401869158878504
2010-07-21,-1,1,0.20934579439252338,1,0.4485981308411215
2010-07-21,-1,1,0.40373831775700936,0,0.34392523364485983
2010-07-21,-1,0,0.32897196261682243,0,0.23925233644859814
2010-07-22,1,1,0.17627118644067796,1,0.2711864406779661
2010-07-22,1,1,0.17627118644067796,0,0.16271186440677965
2010-07-22,1,0,0.3389830508474576,0,0.2847457627118644
2010-07-22,1,0,0.2305084745762712,1,0.2847457627118644
2010-07-22,1,1,0.21694915254237288,0,0.2033898305084746
2010-07-22,1,0,0.488135593220339,0,0.2983050847457627
2010-07-22,-1,1,0.7457627118644068,0,0.17627118644067796
2010-07-22,-1,0,0.8406779661016949,0,0.17627118644067796
2010-07-22,-1,0,0.8271186440677966,0,0.3254237288135593
2010-07-22,-1,0,0.7864406779661017,0,0.17627118644067796
2010-07-22,-1,0,0.8949152542372881,0,0.21694915254237288
2010-07-22,-1,0,0.8813559322033898,0,0.4745762711864407
2010-07-23,1,1,0.20880913539967375,1,0.36541598694942906
2010-07-23,1,1,0.3915171288743883,1,0.4828711256117455
2010-07-23,1,1,0.24796084828711257,1,0.3262642740619902
2010-07-23,1,1,0.40456769983686786,0,0.2740619902120718
2010-07-23,1,0,0.43066884176182707,1,0.6655791190864601
2010-07-23,1,1,0.16965742251223492,1,0.23491027732463296
2010-07-23,1,1,0.23491027732463296,1,0.24796084828711257
2010-07-23,1,1,0.24796084828711257,0,0.18270799347471453
2010-07-23,-1,1,0.36541598694942906,1,0.3915171288743883
2010-07-23,-1,1,0.4828711256117455,0,0.24796084828711257
2010-07-23,-1,0,0.5611745513866232,0,0.40456769983686786
2010-07-23,-1,0,0.43066884176182707,0,0.300163132137031
2010-07-23,-1,0,0.7960848287112561,0,0.16965742251223492
2010-07-23,-1,0,0.8613376835236541,0,0.23491027732463296
2010-07-23,-1,0,0.8743882544861338,0,0.24796084828711257
2010-07-23,-1,0,0.8091353996737357,0,0.3132137030995106
2010-07-26,1,1,0.20125786163522014,1,0.49056603773584906
2010-07-26,1,1,0.2389937106918239,1,0.3522012578616352
2010-07-26,-1,1,0.49056603773584906,0,0.2389937106918239
2010-07-26,-1,0,0.6037735849056604,0,0.2641509433962264
2010-07-27,1,1,0.40993788819875776,0,0.19875776397515527
2010-07-27,1,0,0.5838509316770186,0,0.33540372670807456
2010-07-27,1,0,0.5341614906832298,0,0.2857142857142857
2010-07-27,1,0,0.4968944099378882,0,0.2608695652173913
2010-07-27,-1,1,0.19875776397515527,1,0.37267080745341613
2010-07-27,-1,1,0.33540372670807456,0,0.2857142857142857
2010-07-27,-1,0,0.33540372670807456,0,0.2484472049689441
2010-07-28,1,1,0.26058631921824105,0,0.18241042345276873
2010-07-28,1,0,0.4169381107491857,0,0.247557003257329
2010-07-28,1,0,0.39087947882736157,0,0.2736156351791531
2010-07-28,1,0,0.33876221498371334,0,0.1563517915309446
2010-07-28,1,0,0.46905537459283386,0,0.1563517915309446
2010-07-28,-1,1,0.19543973941368079,1,0.26058631921824105
2010-07-28,-1,1,0.18241042345276873,1,0.33876221498371334
2010-07-28,-1,1,0.247557003257329,0,0.22149837133550487
2010-07-28,-1,0,0.2996742671009772,0,0.22149837133550487
2010-07-28,-1,0,0.23452768729641693,1,0.28664495114006516
2010-07-28,-1,1,0.1563517915309446,1,0.3257328990228013
2010-07-29,1,1,0.1735985533453888,0,0.15913200723327306
2010-07-29,1,0,0.5352622061482821,0,0.1735985533453888
2010-07-29,1,0,0.5497287522603979,0,0.18806509945750452
2010-07-29,1,0,1.18625678119349,0,0.1735985533453888
2010-07-29,1,0,1.403254972875226,0,0.3037974683544304
2010-07-29,1,0,1.3309222423146474,0,0.5352622061482821
2010-07-29,1,0,1.0560578661844484,0,0.5063291139240507
2010-07-29,1,0,0.7522603978300181,0,0.2603978300180832
2010-07-29,-1,1,0.15913200723327306,1,0.5207956600361664
2010-07-29,-1,1,0.1735985533453888,1,0.18806509945750452
2010-07-29,-1,1,0.18806509945750452,1,0.8245931283905967
2010-07-29,-1,1,0.1735985533453888,1,0.39059674502712477
2010-07-29,-1,1,0.3037974683544304,0,0.2314647377938517
2010-07-29,-1,0,0.6075949367088608,0,0.2603978300180832
2010-07-29,-1,0,0.8535262206148282,0,0.20253164556962025
2010-07-30,1,1,0.24242424242424243,1,0.39057239057239057
2010-07-30,1,1,0.22895622895622897,1,0.48484848484848486
2010-07-30,1,1,0.22895622895622897,1,0.48484848484848486
2010-07-30,1,1,0.36363636363636365,0,0.20202020202020202
2010-07-30,1,0,0.3367003367003367,0,0.16161616161616163
2010-07-30,1,0,0.5925925925925926,0,0.40404040404040403
2010-07-30,1,0,0.3771043771043771,1,0.48484848484848486
2010-07-30,1,1,0.1750841750841751,1,0.18855218855218855
2010-07-30,-1,1,0.39057239057239057,0,0.22895622895622897
2010-07-30,-1,0,0.6464646464646465,0,0.22895622895622897
2010-07-30,-1,0,0.9023569023569024,0,0.36363636363636365
2010-07-30,-1,0,0.7407407407407407,0,0.1750841750841751
2010-07-30,-1,0,0.7272727272727273,0,0.4175084175084175
2010-07-30,-1,0,0.7138047138047138,0,0.18855218855218855
2010-07-30,-1,0,1.0101010101010102,0,0.1750841750841751
2010-07-30,-1,0,1.0235690235690236,0,0.3501683501683502
2010-08-02,1,1,0.3005366726296959,1,0.6583184257602862
2010-08-02,1,1,0.24329159212880144,1,0.38640429338103754
2010-08-02,-1,1,0.6583184257602862,0,0.24329159212880144
2010-08-03,1,1,0.15473887814313347,1,0.1702127659574468
2010-08-03,1,1,0.44874274661508706,1,0.5880077369439072
2010-08-03,1,1,0.402321083172147,0,0.18568665377176016
