DateTime,Open,High,Low,Close,K,D,KSignalUp,KSignalDn,ZoneSignal
2013-08-06 15:15:00,2360.75,2362.50,2350.75,2356.00,68.1159,68.1159,0,0,0
2013-08-07 15:15:00,2349.25,2351.50,2342.50,2350.00,40.3509,40.3509,0,0,0
2013-08-08 15:15:00,2357.25,2359.00,2346.50,2355.75,59.4595,59.4595,0,0,0
2013-08-09 15:15:00,2353.00,2358.25,2344.50,2348.00,23.2323,23.2323,0,0,0
2013-08-12 15:15:00,2341.75,2350.25,2340.75,2349.25,32.3810,32.3810,0,0,0
2013-08-13 15:15:00,2351.25,2356.50,2341.25,2352.75,45.7143,45.7143,0,0,0
2013-08-14 15:15:00,2352.50,2355.25,2343.00,2343.50,10.4762,10.4762,1,0,1
2013-08-15 15:15:00,2331.00,2331.25,2317.25,2318.25,2.2099,2.2099,1,0,1
2013-08-16 15:15:00,2317.75,2323.50,2311.50,2313.00,3.1579,3.1579,0,0,0
2013-08-19 15:15:00,2313.25,2319.00,2304.25,2306.50,4.1096,4.1096,0,0,0
2013-08-20 15:15:00,2307.25,2318.75,2305.25,2312.50,15.2778,15.2778,0,0,0
2013-08-21 15:15:00,2307.75,2316.75,2298.00,2298.50,0.8547,0.8547,1,0,1
2013-08-22 15:15:00,2305.75,2319.75,2305.25,2317.00,32.4786,32.4786,0,0,0
2013-08-23 15:15:00,2322.00,2324.75,2314.25,2323.25,44.1048,44.1048,0,0,0
2013-08-26 15:15:00,2324.25,2329.50,2315.25,2316.00,54.1353,54.1353,0,0,0
2013-08-27 15:15:00,2300.00,2306.25,2288.25,2290.25,4.8485,4.8485,1,0,1
2013-08-28 15:15:00,2289.00,2301.25,2286.75,2294.00,16.9591,16.9591,0,0,0
2013-08-29 15:15:00,2291.50,2306.75,2290.25,2298.75,28.0702,28.0702,0,0,0
2013-08-30 15:15:00,2301.25,2301.50,2287.50,2294.75,18.7135,18.7135,1,0,0
2013-09-02 15:15:00,2309.00,2310.25,2307.25,2309.50,53.2164,53.2164,0,0,0
2013-09-03 15:15:00,2308.50,2312.00,2292.75,2301.50,34.5029,34.5029,0,0,0
2013-09-04 15:15:00,2300.25,2316.75,2297.25,2315.75,67.8363,67.8363,0,0,0
2013-09-05 15:15:00,2314.75,2320.25,2313.25,2315.00,84.3284,84.3284,0,1,0
2013-09-06 15:15:00,2321.25,2326.00,2300.75,2316.50,75.7962,75.7962,0,0,0
2013-09-09 15:15:00,2320.50,2333.75,2320.25,2331.75,95.6757,95.6757,0,1,-1
2013-09-10 15:15:00,2342.50,2345.25,2338.75,2344.50,98.7013,98.7013,0,1,0
2013-09-11 15:15:00,2342.75,2351.00,2339.75,2350.50,99.1416,99.1416,0,1,-1
2013-09-12 15:15:00,2350.00,2352.00,2343.50,2346.50,90.7173,90.7173,0,0,0
2013-09-13 15:15:00,2348.00,2351.00,2343.75,2351.00,98.1735,98.1735,0,1,-1
2013-09-16 15:15:00,2368.25,2369.25,2356.75,2360.00,86.4964,86.4964,0,0,0
2013-09-17 15:15:00,2361.00,2368.00,2360.75,2367.75,97.8102,97.8102,0,1,-1
2013-09-18 15:15:00,2366.50,2392.00,2362.00,2386.75,92.6829,92.6829,0,0,0
2013-09-19 15:15:00,2391.75,2392.50,2382.00,2386.25,88.3721,88.3721,0,0,0
2013-09-20 15:15:00,2387.75,2388.00,2370.00,2371.50,60.1896,60.1896,0,0,0
2013-09-23 15:15:00,2369.25,2371.00,2358.25,2361.25,36.2245,36.2245,0,0,0
2013-09-24 15:15:00,2363.50,2369.75,2356.25,2361.25,35.8974,35.8974,0,0,0
2013-09-25 15:15:00,2361.00,2363.75,2353.25,2355.00,4.4586,4.4586,1,0,1
2013-09-26 15:15:00,2357.75,2366.25,2354.50,2361.25,20.3822,20.3822,0,0,0
2013-09-27 15:15:00,2352.50,2355.75,2348.75,2355.25,14.8571,14.8571,1,0,0
2013-09-30 15:15:00,2338.75,2349.75,2335.50,2346.75,19.7368,19.7368,0,0,0
2013-10-01 15:15:00,2345.25,2361.00,2344.00,2358.00,42.8571,42.8571,0,0,0
2013-10-02 15:15:00,2347.25,2356.25,2342.00,2352.25,47.1831,47.1831,0,0,0
2013-10-03 15:15:00,2351.75,2353.50,2332.00,2337.75,15.2318,15.2318,1,0,1
2013-10-04 15:15:00,2341.25,2354.75,2339.00,2353.50,62.7737,62.7737,0,0,0
2013-10-07 15:15:00,2337.75,2348.25,2335.75,2336.75,13.8686,13.8686,1,0,0
2013-10-08 15:15:00,2337.75,2340.00,2317.00,2318.25,2.8409,2.8409,1,0,1
2013-10-09 15:15:00,2321.50,2325.50,2308.75,2317.50,16.7464,16.7464,0,0,0
2013-10-10 15:15:00,2336.25,2356.50,2336.00,2354.00,86.6029,86.6029,0,1,-1
2013-10-11 15:15:00,2352.50,2368.25,2351.25,2368.00,99.5798,99.5798,0,1,-1
2013-10-14 15:15:00,2355.75,2374.75,2354.25,2373.50,98.1061,98.1061,0,0,0
2013-10-15 15:15:00,2369.00,2375.25,2358.25,2361.00,78.5714,78.5714,0,0,0
2013-10-16 15:15:00,2371.00,2385.75,2370.00,2382.50,95.7792,95.7792,0,1,-1
2013-10-17 15:15:00,2377.75,2397.25,2377.25,2397.25,100.0000,100.0000,0,1,-1
2013-10-18 15:15:00,2402.25,2409.00,2399.00,2405.25,96.2594,96.2594,0,0,0
2013-10-21 15:15:00,2408.00,2411.25,2403.50,2406.75,94.0199,94.0199,0,0,0
2013-10-22 15:15:00,2412.75,2423.25,2410.50,2418.25,93.0556,93.0556,0,0,0
2013-10-23 15:15:00,2412.00,2412.75,2403.25,2410.50,81.5217,81.5217,0,0,0
2013-10-24 15:15:00,2413.00,2419.00,2408.75,2417.00,90.3846,90.3846,0,1,-1
2013-10-25 15:15:00,2418.75,2424.50,2415.50,2422.50,96.3303,96.3303,0,1,-1
2013-10-28 15:15:00,2422.75,2428.75,2420.75,2427.00,96.6019,96.6019,0,1,-1
2013-10-29 15:15:00,2430.25,2436.75,2427.75,2436.25,98.6755,98.6755,0,1,-1
2013-10-30 15:15:00,2438.00,2439.25,2420.50,2429.50,72.9167,72.9167,0,0,0
2013-10-31 15:15:00,2425.50,2432.75,2419.00,2423.75,56.9444,56.9444,0,0,0
2013-11-01 15:15:00,2424.25,2430.00,2415.75,2423.25,55.5556,55.5556,0,0,0
2013-11-04 15:15:00,2430.75,2432.75,2424.75,2431.50,74.5902,74.5902,0,0,0
2013-11-05 15:15:00,2425.00,2431.00,2419.25,2425.50,42.1053,42.1053,0,0,0
2013-11-06 15:15:00,2434.25,2438.75,2428.75,2434.50,79.7872,79.7872,0,0,0
2013-11-07 15:15:00,2438.75,2440.25,2411.00,2414.25,11.1111,11.1111,1,0,1
2013-11-08 15:15:00,2412.00,2436.75,2412.00,2435.25,82.9060,82.9060,0,1,-1
2013-11-11 15:15:00,2435.00,2439.00,2432.75,2436.25,86.3248,86.3248,0,1,0
2013-11-12 15:15:00,2433.00,2437.25,2427.25,2433.75,77.7778,77.7778,0,0,0
2013-11-13 15:15:00,2424.25,2448.25,2424.25,2447.25,97.3154,97.3154,0,1,-1
2013-11-14 15:15:00,2449.00,2457.75,2446.00,2456.25,96.7914,96.7914,0,0,0
2013-11-15 15:15:00,2459.00,2464.75,2456.75,2462.00,94.8837,94.8837,0,0,0
2013-11-18 15:15:00,2466.75,2468.50,2453.50,2457.50,80.8696,80.8696,0,0,0
2013-11-19 15:15:00,2457.00,2462.50,2450.75,2454.00,74.3363,74.3363,0,0,0
2013-11-20 15:15:00,2457.75,2463.00,2443.25,2448.50,54.8023,54.8023,0,0,0
2013-11-21 15:15:00,2453.50,2464.25,2452.25,2462.50,86.4407,86.4407,0,1,-1
2013-11-22 15:15:00,2463.25,2472.00,2461.25,2470.00,95.8115,95.8115,0,1,-1
2013-11-25 15:15:00,2475.00,2475.50,2467.25,2471.00,86.0465,86.0465,0,0,0
2013-11-26 15:15:00,2471.00,2475.75,2467.50,2470.75,84.6154,84.6154,0,0,0
2013-11-27 15:15:00,2472.50,2476.25,2470.00,2473.00,90.1515,90.1515,0,1,0
2013-11-28 15:15:00,2477.75,2478.25,2477.00,2477.25,97.1429,97.1429,0,1,0
2013-11-29 15:15:00,2477.00,2481.25,2471.50,2473.00,78.2895,78.2895,0,0,0
2013-12-02 15:15:00,2474.25,2477.75,2465.75,2469.00,57.7586,57.7586,0,0,0
2013-12-03 15:15:00,2462.75,2467.25,2455.00,2460.25,20.0000,20.0000,0,0,0
2013-12-04 15:15:00,2454.00,2468.25,2446.50,2460.75,41.0072,41.0072,0,0,0
2013-12-05 15:15:00,2457.50,2460.75,2450.75,2453.00,18.7050,18.7050,1,0,1
2013-12-06 15:15:00,2470.00,2474.75,2465.00,2473.50,77.6978,77.6978,0,0,0
2013-12-09 15:15:00,2478.50,2480.25,2475.00,2477.75,89.9281,89.9281,0,1,0
2013-12-10 15:15:00,2473.25,2477.00,2469.75,2472.00,73.3813,73.3813,0,0,0
2013-12-11 15:15:00,2471.50,2471.75,2448.00,2449.50,8.8889,8.8889,1,0,1
2013-12-12 15:15:00,2449.50,2451.50,2440.25,2443.50,8.1250,8.1250,1,0,1
2013-12-13 15:15:00,2448.00,2449.50,2440.25,2443.75,8.7500,8.7500,0,0,0
2013-12-16 15:15:00,2452.25,2461.00,2451.75,2455.00,36.8750,36.8750,0,0,0
2013-12-17 15:15:00,2456.25,2457.00,2445.00,2447.75,18.7500,18.7500,1,0,1
2013-12-18 15:15:00,2452.00,2481.50,2435.50,2479.25,95.1087,95.1087,0,1,-1
2013-12-19 15:15:00,2473.25,2479.75,2469.75,2476.75,89.6739,89.6739,0,0,0
2013-12-20 15:15:00,2479.25,2492.50,2479.00,2488.75,93.4211,93.4211,0,1,-1
2013-12-23 15:15:00,2496.75,2499.25,2493.00,2498.25,98.4314,98.4314,0,1,0
2013-12-24 15:15:00,2498.00,2504.25,2497.75,2504.00,99.6364,99.6364,0,1,-1
2013-12-26 15:15:00,2505.75,2512.50,2505.75,2511.50,98.7013,98.7013,0,0,0
2013-12-27 15:15:00,2513.75,2514.75,2509.00,2511.25,95.5836,95.5836,0,0,0
2013-12-30 15:15:00,2511.25,2512.75,2508.25,2509.75,93.6909,93.6909,0,0,0
2013-12-31 15:15:00,2512.75,2521.25,2511.50,2521.00,99.5146,99.5146,0,1,-1
2014-01-02 15:15:00,2512.00,2512.75,2496.50,2501.00,52.0710,52.0710,0,0,0
2014-01-03 15:15:00,2503.50,2507.75,2497.75,2500.00,24.7788,24.7788,0,0,0
2014-01-06 15:15:00,2506.00,2507.25,2492.00,2495.25,11.1111,11.1111,1,0,1
2014-01-07 15:15:00,2502.50,2509.50,2501.00,2505.50,46.1538,46.1538,0,0,0
2014-01-08 15:15:00,2506.00,2509.50,2500.25,2507.00,51.2821,51.2821,0,0,0
2014-01-09 15:15:00,2512.50,2512.75,2499.00,2507.75,53.8462,53.8462,0,0,0
2014-01-10 15:15:00,2510.75,2513.50,2501.00,2512.25,69.2308,69.2308,0,0,0
2014-01-13 15:15:00,2508.25,2513.00,2484.25,2489.75,18.8034,18.8034,1,0,1
2014-01-14 15:15:00,2494.00,2509.00,2490.50,2507.75,80.3419,80.3419,0,1,-1
2014-01-15 15:15:00,2512.00,2520.50,2511.25,2516.25,88.2759,88.2759,0,1,0
2014-01-16 15:15:00,2513.75,2515.75,2509.25,2511.00,73.7931,73.7931,0,0,0
2014-01-17 15:15:00,2512.00,2515.25,2504.00,2509.00,68.2759,68.2759,0,0,0
2014-01-20 15:15:00,2508.75,2509.00,2507.75,2509.00,68.2759,68.2759,0,0,0
2014-01-21 15:15:00,2517.75,2518.75,2501.00,2513.25,80.0000,80.0000,0,0,0
2014-01-22 15:15:00,2516.00,2516.50,2509.75,2513.75,81.3793,81.3793,0,1,0
2014-01-23 15:15:00,2504.50,2504.75,2488.50,2498.50,31.2500,31.2500,0,0,0
2014-01-24 15:15:00,2486.50,2487.00,2456.00,2456.25,0.3876,0.3876,1,0,1
2014-02-03 15:15:00,2449.50,2453.75,2407.00,2407.75,0.6711,0.6711,0,0,0
2014-02-04 15:15:00,2419.50,2428.25,2413.50,2418.75,10.5145,10.5145,0,0,0
2014-02-05 15:15:00,2417.75,2425.50,2406.75,2419.00,10.9375,10.9375,0,0,0
2014-02-06 15:15:00,2425.50,2444.50,2425.25,2441.75,31.2500,31.2500,0,0,0
2014-02-07 15:15:00,2452.75,2468.75,2447.00,2468.00,55.8087,55.8087,0,0,0
2014-02-10 15:15:00,2466.50,2470.25,2461.50,2469.50,64.0306,64.0306,0,0,0
2014-02-11 15:15:00,2471.00,2494.25,2470.00,2488.25,93.1429,93.1429,0,1,-1
2014-02-12 15:15:00,2491.75,2498.00,2486.75,2492.00,93.4247,93.4247,0,1,0
2014-02-13 15:15:00,2478.00,2501.75,2477.75,2499.00,97.1053,97.1053,0,1,-1
2014-02-14 15:15:00,2498.00,2513.50,2496.25,2509.75,96.4871,96.4871,0,0,0
2014-02-17 15:15:00,2513.00,2513.25,2510.75,2511.75,98.0170,98.0170,0,1,0
2014-02-18 15:15:00,2511.75,2514.75,2506.25,2512.25,96.3100,96.3100,0,0,0
2014-02-19 15:15:00,2507.00,2519.25,2498.00,2500.00,66.6667,66.6667,0,0,0
2014-02-20 15:15:00,2502.00,2515.00,2495.75,2510.75,82.7411,82.7411,0,1,-1
2014-02-21 15:15:00,2514.50,2518.75,2507.50,2508.75,74.6988,74.6988,0,0,0
2014-02-24 15:15:00,2512.50,2531.50,2511.75,2520.75,80.0000,80.0000,0,0,0
2014-02-25 15:15:00,2520.25,2525.75,2512.00,2521.00,70.6294,70.6294,0,0,0
2014-02-26 15:15:00,2521.00,2525.75,2512.75,2516.50,58.0420,58.0420,0,0,0
2014-02-27 15:15:00,2515.50,2529.00,2513.25,2528.75,92.3077,92.3077,0,1,-1
2014-02-28 15:15:00,2527.50,2541.25,2520.00,2535.25,86.8132,86.8132,0,0,0
2014-03-03 15:15:00,2516.50,2524.25,2507.00,2518.00,48.9011,48.9011,0,0,0
2014-03-04 15:15:00,2537.25,2549.50,2537.00,2546.25,92.3529,92.3529,0,1,-1
2014-03-05 15:15:00,2547.00,2550.25,2544.00,2547.00,92.4855,92.4855,0,1,0
2014-03-06 15:15:00,2551.50,2555.75,2548.50,2551.25,90.7692,90.7692,0,0,0
2014-03-07 15:15:00,2558.50,2559.50,2544.00,2552.50,86.6667,86.6667,0,0,0
2014-03-10 15:15:00,2549.25,2552.50,2540.50,2551.75,85.2381,85.2381,0,0,0
2014-03-11 15:15:00,2554.00,2557.00,2537.75,2539.75,62.3810,62.3810,0,0,0
2014-03-12 15:15:00,2533.00,2543.25,2528.50,2542.50,67.6190,67.6190,0,0,0
2014-03-13 15:15:00,2548.75,2550.00,2516.75,2521.75,11.6959,11.6959,1,0,1
2014-03-14 15:15:00,2518.50,2528.50,2514.25,2515.00,1.6575,1.6575,1,0,0
2014-03-17 15:15:00,2526.00,2538.00,2525.00,2533.25,41.9890,41.9890,0,0,0
2014-03-18 15:15:00,2537.00,2549.25,2535.00,2546.00,70.1657,70.1657,0,0,0
2014-03-19 15:15:00,2547.25,2549.50,2524.25,2534.50,47.3684,47.3684,0,0,0
2014-03-20 15:15:00,2532.00,2548.75,2528.50,2548.50,80.1170,80.1170,0,1,-1
2014-03-21 15:15:00,2554.50,2559.00,2537.75,2539.25,55.8659,55.8659,0,0,0
2014-03-24 15:15:00,2546.00,2548.25,2523.50,2531.50,38.5475,38.5475,0,0,0
2014-03-25 15:15:00,2541.25,2546.75,2530.25,2541.50,60.8939,60.8939,0,0,0
2014-03-26 15:15:00,2548.00,2551.00,2523.75,2525.00,4.2254,4.2254,1,0,1
2014-03-27 15:15:00,2525.00,2530.50,2516.25,2523.25,16.3743,16.3743,0,0,0
2014-03-28 15:15:00,2528.25,2541.75,2527.25,2532.75,38.5965,38.5965,0,0,0
2014-03-31 15:15:00,2543.50,2550.25,2541.75,2545.25,67.8363,67.8363,0,0,0
2014-04-01 15:15:00,2553.50,2561.00,2551.50,2560.00,97.7654,97.7654,0,1,-1
2014-04-02 15:15:00,2562.00,2568.50,2558.50,2564.75,92.8230,92.8230,0,0,0
2014-04-03 15:15:00,2568.75,2569.25,2557.75,2565.75,93.3962,93.3962,0,1,0
2014-04-04 15:15:00,2573.75,2574.50,2538.00,2543.00,45.9227,45.9227,0,0,0
2014-04-07 15:15:00,2536.00,2539.75,2516.75,2520.50,7.2961,7.2961,1,0,1
2014-04-08 15:15:00,2519.25,2531.25,2513.00,2527.00,22.7642,22.7642,0,0,0
2014-04-09 15:15:00,2533.00,2548.75,2527.50,2547.50,56.0976,56.0976,0,0,0
2014-04-10 15:15:00,2548.00,2548.75,2506.00,2509.50,5.1095,5.1095,1,0,1
2014-04-11 15:15:00,2498.75,2510.75,2489.50,2494.00,5.2941,5.2941,0,0,0
2014-04-14 15:15:00,2506.00,2510.25,2491.00,2506.75,20.2941,20.2941,0,0,0
2014-04-15 15:15:00,2509.75,2522.25,2491.50,2522.00,38.2353,38.2353,0,0,0
2014-04-16 15:15:00,2531.50,2539.25,2523.00,2535.75,78.0591,78.0591,0,0,0
2014-04-17 15:15:00,2535.50,2546.00,2532.50,2540.25,85.6540,85.6540,0,1,0
2014-04-21 15:15:00,2541.25,2547.75,2538.75,2546.50,96.2025,96.2025,0,1,-1
2014-04-22 15:15:00,2549.00,2561.00,2548.00,2556.25,93.3566,93.3566,0,0,0
2014-04-23 15:15:00,2555.00,2556.00,2549.75,2554.50,90.9091,90.9091,0,0,0
2014-04-24 15:15:00,2560.50,2560.75,2546.00,2555.00,91.4286,91.4286,0,1,-1
2014-04-25 15:15:00,2549.25,2550.25,2535.25,2542.75,73.7410,73.7410,0,0,0
2014-04-28 15:15:00,2547.50,2554.00,2526.25,2548.25,66.4474,66.4474,0,0,0
2014-04-29 15:15:00,2551.75,2557.50,2547.50,2554.00,79.8561,79.8561,0,0,0
2014-04-30 15:15:00,2551.75,2562.50,2548.75,2561.00,95.8621,95.8621,0,1,-1
2014-05-01 15:15:00,2559.00,2565.00,2553.75,2559.75,86.4516,86.4516,0,0,0
2014-05-02 15:15:00,2559.25,2568.00,2554.25,2556.75,73.0539,73.0539,0,0,0
2014-05-05 15:15:00,2548.00,2562.25,2542.75,2558.25,76.6467,76.6467,0,0,0
2014-05-06 15:15:00,2556.75,2557.75,2544.00,2546.75,49.1018,49.1018,0,0,0
2014-05-07 15:15:00,2550.75,2558.00,2536.75,2556.50,72.4551,72.4551,0,0,0
2014-05-08 15:15:00,2553.50,2567.00,2547.25,2554.25,56.0000,56.0000,0,0,0
2014-05-09 15:15:00,2553.50,2557.25,2544.75,2556.00,61.6000,61.6000,0,0,0
2014-05-12 15:15:00,2564.25,2575.50,2564.00,2575.50,100.0000,100.0000,0,1,-1
2014-05-13 15:15:00,2576.50,2580.75,2574.25,2576.50,90.3409,90.3409,0,0,0
2014-05-14 15:15:00,2574.75,2575.50,2564.50,2568.00,71.0227,71.0227,0,0,0
2014-05-15 15:15:00,2563.25,2563.75,2541.25,2549.50,28.9773,28.9773,0,0,0
2014-05-16 15:15:00,2551.25,2558.00,2543.50,2557.25,46.5909,46.5909,0,0,0
2014-05-19 15:15:00,2553.00,2565.25,2551.50,2564.75,59.4937,59.4937,0,0,0
2014-05-20 15:15:00,2562.75,2563.00,2547.00,2550.50,23.4177,23.4177,0,0,0
2014-05-21 15:15:00,2557.25,2568.75,2556.75,2567.75,67.0886,67.0886,0,0,0
2014-05-22 15:15:00,2568.00,2576.25,2565.00,2572.25,78.4810,78.4810,0,0,0
2014-05-23 15:15:00,2573.75,2581.50,2573.00,2579.25,94.4099,94.4099,0,1,-1
2014-05-26 15:15:00,2584.50,2587.00,2584.00,2586.25,98.3607,98.3607,0,1,-1
2014-05-27 15:15:00,2587.00,2592.25,2585.75,2591.25,97.9487,97.9487,0,0,0
2014-05-28 15:15:00,2591.50,2594.75,2586.75,2591.75,93.7173,93.7173,0,0,0
2014-05-29 15:15:00,2594.50,2600.25,2589.50,2600.00,99.5305,99.5305,0,1,-1
2014-05-30 15:15:00,2598.25,2604.50,2596.50,2602.50,95.8115,95.8115,0,0,0
2014-06-02 15:15:00,2605.75,2606.25,2596.00,2603.75,93.9394,93.9394,0,0,0
2014-06-03 15:15:00,2600.25,2605.25,2598.75,2604.25,93.9850,93.9850,0,1,-1
2014-06-04 15:15:00,2600.75,2609.25,2599.00,2608.00,95.0495,95.0495,0,1,-1
2014-06-05 15:15:00,2610.50,2623.00,2603.25,2621.00,94.6309,94.6309,0,0,0
2014-06-06 15:15:00,2624.75,2631.75,2624.00,2631.50,99.4444,99.4444,0,1,-1
2014-06-09 15:15:00,2629.75,2637.00,2628.00,2632.50,90.5263,90.5263,0,0,0
2014-06-10 15:15:00,2629.75,2633.00,2625.25,2633.00,90.2439,90.2439,0,0,0
2014-06-11 15:15:00,2625.25,2627.50,2620.75,2626.00,73.1707,73.1707,0,0,0
2014-06-12 15:15:00,2622.75,2624.00,2606.75,2612.50,35.9477,35.9477,0,0,0
2014-06-13 15:15:00,2614.75,2619.00,2608.75,2617.50,48.6842,48.6842,0,0,0
2014-06-16 15:15:00,2614.75,2622.75,2612.00,2618.50,45.1852,45.1852,0,0,0
2014-06-17 15:15:00,2615.75,2625.00,2613.50,2623.00,53.7190,53.7190,0,0,0
2014-06-18 15:15:00,2623.75,2639.50,2618.50,2638.50,96.9466,96.9466,0,1,-1
2014-06-19 15:15:00,2639.75,2641.50,2633.25,2639.50,94.2446,94.2446,0,0,0
2014-06-20 15:15:00,2644.75,2644.75,2641.25,2642.00,92.7632,92.7632,0,0,0
2014-06-23 15:15:00,2643.75,2644.75,2639.25,2642.00,92.7632,92.7632,0,0,0
2014-06-24 15:15:00,2639.50,2649.25,2629.00,2632.50,58.6420,58.6420,0,0,0
2014-06-25 15:15:00,2627.00,2642.50,2627.00,2638.50,71.1409,71.1409,0,0,0
2014-06-26 15:15:00,2640.75,2640.75,2625.50,2638.00,68.5315,68.5315,0,0,0
2014-06-27 15:15:00,2634.25,2643.25,2633.00,2641.50,74.7967,74.7967,0,0,0
2014-06-30 15:15:00,2641.25,2646.00,2639.50,2643.75,76.8421,76.8421,0,0,0
2014-07-01 15:15:00,2646.25,2661.00,2645.50,2655.00,83.0986,83.0986,0,1,-1
2014-07-02 15:15:00,2655.00,2659.25,2654.00,2657.00,88.7324,88.7324,0,1,0
2014-07-03 15:15:00,2662.00,2667.50,2660.50,2666.75,98.2143,98.2143,0,1,-1
2014-07-04 15:15:00,2665.00,2665.50,2664.00,2664.75,93.4524,93.4524,0,0,0
2014-07-07 15:15:00,2662.75,2664.25,2656.50,2660.50,83.3333,83.3333,0,0,0
2014-07-08 15:15:00,2656.00,2656.75,2642.00,2649.75,48.5507,48.5507,0,0,0
2014-07-09 15:15:00,2651.75,2657.50,2647.50,2656.50,60.7143,60.7143,0,0,0
2014-07-10 15:15:00,2636.75,2653.25,2635.00,2647.25,37.6923,37.6923,0,0,0
2014-07-11 15:15:00,2646.75,2652.25,2642.25,2651.50,50.7692,50.7692,0,0,0
2014-07-14 15:15:00,2660.75,2663.25,2659.00,2660.25,77.6923,77.6923,0,0,0
2014-07-15 15:15:00,2661.50,2665.50,2648.00,2657.25,72.9508,72.9508,0,0,0
2014-07-16 15:15:00,2665.75,2667.25,2658.50,2663.75,89.1473,89.1473,0,1,0
2014-07-17 15:15:00,2657.75,2665.25,2638.25,2643.25,25.5814,25.5814,0,0,0
2014-07-18 15:15:00,2647.50,2663.50,2646.50,2660.75,79.8450,79.8450,0,0,0
2014-07-21 15:15:00,2655.25,2659.25,2648.25,2655.75,64.3411,64.3411,0,0,0
2014-07-22 15:15:00,2664.25,2669.75,2663.00,2663.75,80.9524,80.9524,0,1,0
2014-07-23 15:15:00,2669.00,2672.75,2665.00,2670.25,92.7536,92.7536,0,1,0
2014-07-24 15:15:00,2672.75,2675.00,2668.75,2669.75,85.7143,85.7143,0,0,0
2014-07-25 15:15:00,2665.00,2666.75,2657.25,2660.25,59.8639,59.8639,0,0,0
2014-07-28 15:15:00,2661.75,2665.25,2650.00,2662.00,64.6259,64.6259,0,0,0
2014-07-29 15:15:00,2666.00,2668.75,2651.25,2652.50,21.0526,21.0526,0,0,0
2014-07-30 15:15:00,2660.50,2663.50,2645.75,2654.75,30.7692,30.7692,0,0,0
2014-07-31 15:15:00,2640.25,2642.00,2612.75,2617.25,7.2289,7.2289,1,0,1
2014-08-01 15:15:00,2609.50,2621.50,2599.50,2607.50,10.5960,10.5960,0,0,0
2014-08-04 15:15:00,2612.50,2626.75,2604.00,2621.25,28.8079,28.8079,0,0,0
2014-08-05 15:15:00,2614.75,2619.75,2596.75,2602.25,7.6389,7.6389,1,0,1
2014-08-06 15:15:00,2594.75,2612.75,2594.50,2604.00,12.7946,12.7946,0,0,0
2014-08-07 15:15:00,2613.00,2615.00,2589.00,2594.50,6.8966,6.8966,1,0,1
2014-08-08 15:15:00,2598.25,2617.50,2593.00,2612.75,31.8792,31.8792,0,0,0
2014-08-11 15:15:00,2623.25,2630.25,2620.50,2621.75,61.7925,61.7925,0,0,0
2014-08-12 15:15:00,2619.75,2625.25,2612.75,2619.75,74.5455,74.5455,0,0,0
2014-08-13 15:15:00,2626.50,2634.50,2623.25,2633.75,98.3516,98.3516,0,1,-1
2014-08-14 15:15:00,2635.50,2643.25,2633.25,2642.75,99.0783,99.0783,0,1,-1
2014-08-15 15:15:00,2648.25,2650.25,2626.50,2642.00,86.5306,86.5306,0,0,0
2014-08-18 15:15:00,2651.50,2658.25,2650.50,2657.00,98.1949,98.1949,0,1,-1
2014-08-19 15:15:00,2661.75,2669.00,2660.00,2666.50,96.7105,96.7105,0,0,0
2014-08-20 15:15:00,2665.00,2675.25,2664.50,2672.75,96.0000,96.0000,0,0,0
2014-08-21 15:15:00,2674.25,2681.25,2672.75,2678.75,96.3504,96.3504,0,1,-1
2014-08-22 15:15:00,2677.00,2680.50,2670.75,2677.25,93.1034,93.1034,0,0,0
2014-08-25 15:15:00,2684.75,2689.00,2682.00,2684.25,92.4000,92.4000,0,0,0
2014-08-26 15:15:00,2687.00,2692.00,2686.25,2687.75,93.5115,93.5115,0,1,0
2014-08-27 15:15:00,2688.00,2689.25,2682.75,2686.50,86.7470,86.7470,0,0,0
2014-08-28 15:15:00,2679.25,2686.50,2677.25,2686.25,82.0313,82.0312,0,0,0
2014-08-29 15:15:00,2688.00,2691.00,2681.50,2689.00,89.0909,89.0909,0,1,0
2014-09-01 15:15:00,2688.50,2690.75,2688.00,2690.25,91.7647,91.7647,0,1,-1
2014-09-02 15:15:00,2693.00,2693.50,2682.00,2689.00,80.2198,80.2198,0,0,0
2014-09-03 15:15:00,2697.25,2697.75,2685.50,2688.00,52.4390,52.4390,0,0,0
2014-09-04 15:15:00,2692.00,2699.25,2680.00,2687.00,44.3182,44.3182,0,0,0
2014-09-05 15:15:00,2685.00,2695.75,2677.50,2695.00,80.6818,80.6818,0,1,-1
2014-09-08 15:15:00,2692.75,2695.50,2683.25,2690.00,57.9545,57.9545,0,0,0
2014-09-09 15:15:00,2687.50,2688.75,2672.50,2679.00,24.2991,24.2991,0,0,0
2014-09-10 15:15:00,2677.75,2685.50,2670.75,2684.50,48.2456,48.2456,0,0,0
2014-09-11 15:15:00,2676.25,2687.00,2674.50,2686.25,54.3860,54.3860,0,0,0
2014-09-12 15:15:00,2684.50,2684.75,2668.50,2673.75,17.0732,17.0732,1,0,1
2014-09-15 15:15:00,2674.75,2676.25,2666.75,2673.25,20.0000,20.0000,0,0,0
2014-09-16 15:15:00,2669.50,2691.75,2668.00,2688.75,75.8621,75.8621,0,0,0
