d,beta,r2,spot
2023-07-31,497990.3580620331,0.8789914043313524,4580.580078125
2023-08-01,441027.39372739865,0.9995299390254588,4579.509765625
2023-08-02,452589.4102083128,0.9983755680526318,4505.759765625
2023-08-03,432000.8916709991,0.9914149744240005,4504.60009765625
2023-08-04,447728.17757014313,0.9995909922356504,4484.240234375
2023-08-07,442090.35844402976,0.9944785473466259,4508.740234375
2023-08-08,448773.828776374,0.9988617142863021,4495.43994140625
2023-08-09,442549.6897958704,0.9879827553444339,4488.77978515625
2023-08-10,425141.6765234791,0.9873373542202716,4470.39990234375
2023-08-11,436065.63957459084,0.9993164775536421,4467.89990234375
2023-08-14,430252.52241727296,0.9970519676566008,4478.02001953125
2023-08-15,430795.0640791295,0.9949195820158981,4434.83984375
2023-08-16,444485.5430599563,0.9944648119852201,4407.419921875
2023-08-17,405624.723376662,0.9836178902034449,4376.2001953125
2023-08-18,424056.0890121079,0.9990424668100749,4367.1298828125
2023-08-21,437416.0056665778,0.9965201693528726,4400.169921875
2023-08-22,428277.1271884136,0.9981521146934896,4388.1201171875
2023-08-23,431016.1780158177,0.9994792036391861,4438.16015625
2023-08-24,447433.0895880558,0.9682329101017048,4393.31982421875
2023-08-25,425843.72765923914,0.9988275168426762,4414.43994140625
2023-08-28,429504.5297815735,0.9994036114103303,4422.89013671875
2023-08-29,439745.27024017135,0.9984747748190271,4497.759765625
2023-08-30,436246.6586454998,0.9995440333605586,4515.3798828125
2023-08-31,438756.5108939908,0.9826832044619983,4517.93994140625
2023-09-01,449461.84681038716,0.9976241026823893,4514.85986328125
2023-09-05,407877.2676350222,0.996277939881323,4502.580078125
2023-09-06,421221.5690483692,0.9987946302180967,4462.93017578125
2023-09-07,433158.02368195227,0.9971037121795432,4452.830078125
2023-09-08,397249.4923868595,0.9869162163886963,4453.27978515625
2023-09-11,453630.4035660134,0.9991323677671207,4486.580078125
2023-09-12,420438.47723065066,0.9974158548976411,4462.669921875
2023-09-13,418385.07400530105,0.9963052740804925,4464.91015625
2023-09-14,473796.73050941376,0.9715017716048661,4506.259765625
2023-09-15,428720.27012750146,0.998574193815018,4449.0
2023-09-18,425020.6746900884,0.9988053488821685,4449.39013671875
2023-09-19,436787.3491735235,0.9970478274172577,4446.52001953125
2023-09-20,422549.30152227794,0.9982202678003851,4408.77001953125
2023-09-21,399431.59557187994,0.9966624405567281,4340.0
2023-09-22,411391.1200235211,0.9991530145770292,4328.27978515625
2023-09-25,413955.0067398053,0.9975992243963122,4329.56005859375
2023-09-26,407144.7970636881,0.9986004945229562,4271.2099609375
2023-09-27,406104.593909877,0.9972367982864682,4266.490234375
2023-09-28,440287.02822374395,0.9067442231197975,4300.169921875
2023-09-29,411065.49818102195,0.9987678284697138,4284.89013671875
2023-10-02,401607.13064433343,0.9984192837444824,4277.60009765625
2023-10-03,410031.5799146301,0.9970175782036073,4224.9599609375
2023-10-04,406034.5291694215,0.9985927893027022,4262.91015625
2023-10-05,410636.03900981636,0.9987353436842759,4263.35986328125
2023-10-06,433057.2975994786,0.9983744945172245,4317.7099609375
2023-10-09,427094.3979704786,0.9987645454967594,4330.35986328125
2023-10-10,437690.0623342546,0.9979261104936282,4361.83984375
2023-10-11,440123.3468515803,0.9978097845712723,4374.259765625
2023-10-12,432457.0725219946,0.9990466056431659,4350.509765625
2023-10-13,413850.09629182285,0.9933294504945986,4320.2900390625
2023-10-16,441159.3068516535,0.9967211640657179,4375.2099609375
2023-10-17,442308.44330766663,0.996109334551373,4362.06005859375
2023-10-18,459877.8828046143,0.9976488901093947,4307.35009765625
2023-10-19,408003.8879033688,0.9510354132816282,4270.81005859375
2023-10-20,405376.6224774444,0.9977126373412535,4228.080078125
2023-10-23,422900.3530293352,0.9976383422741635,4223.89013671875
2023-10-24,416952.4876826491,0.9986966607353814,4251.56982421875
2023-10-25,403233.65743090084,0.9972744258401945,4190.259765625
2023-10-26,412700.7088816065,0.9766938156366115,4151.1298828125
2023-10-27,396998.45354328037,0.9882577004157939,4116.47021484375
2023-10-30,423365.47747373255,0.9947580837025568,4173.18994140625
2023-10-31,389842.1694873978,0.9979962509811493,4190.02978515625
2023-11-01,398549.59937853034,0.9979197984303919,4240.009765625
2023-11-02,429438.44542863185,0.9972058849120107,4314.7001953125
2023-11-03,417582.5517855069,0.9983021826950281,4362.8798828125
2023-11-06,420768.9024770014,0.9965897912260743,4360.89990234375
2023-11-07,418418.7530825555,0.9956368907248556,4383.490234375
2023-11-08,445220.45516864274,0.9985751294216096,4387.10009765625
2023-11-09,443686.7242979605,0.9990923708011238,4344.93017578125
2023-11-10,439423.46051375713,0.9960021544811353,4414.2099609375
2023-11-13,427952.1455552623,0.9988208252021881,4415.33984375
2023-11-14,435308.73245161393,0.9900393313160084,4503.1201171875
2023-11-15,428020.0433122288,0.994538413123671,4506.0400390625
2023-11-16,433749.0503459938,0.9926397595134274,4505.64013671875
2023-11-17,453355.02813070157,0.9952573757380457,4509.89013671875
2023-11-20,78560.86397762902,0.2459457519828223,4554.1201171875
2023-11-21,453757.9544516711,0.9959644186251628,4535.93017578125
2023-11-22,444570.426167191,0.997325440470672,4557.7900390625
2023-11-24,460516.79623602045,0.9931689676535274,4555.06982421875
2023-11-27,429578.59834962134,0.9981546898591483,4555.97021484375
2023-11-28,453738.6245848551,0.99899925404099,4551.64990234375
2023-11-29,439535.18301085336,0.9980099384990591,4549.5
2023-11-30,477898.4856936917,0.9947933760007064,4556.419921875
2023-12-01,457787.7478457807,0.9989721596526783,4591.3798828125
2023-12-04,447915.5799112991,0.9994140978443404,4566.759765625
2023-12-05,450406.1907105658,0.9997869617537427,4564.9599609375
2023-12-06,445860.844311317,0.9996420169430817,4551.8701171875
2023-12-07,462582.7295696484,0.9995868338867411,4583.5
2023-12-08,440878.2529618085,0.9988332112067705,4606.9599609375
2023-12-11,456448.1050016842,0.9974544177665526,4618.7900390625
2023-12-12,452519.1901684932,0.9980516820042071,4640.1201171875
2023-12-13,456023.8335742254,0.9972130749975744,4700.2099609375
2023-12-14,467768.299018478,0.9793168281719422,4714.47998046875
2023-12-15,451900.8351213999,0.9991372962106658,4711.10986328125
2023-12-18,445629.7708703911,0.9990078444755821,4743.68994140625
2023-12-19,457687.2664753403,0.992790358769067,4762.2099609375
2023-12-20,412574.554424299,0.9914056795878745,4716.60009765625
2023-12-21,469864.3738636788,0.9986144059820926,4741.08984375
2023-12-22,480044.79668721,0.9970791956696432,4753.740234375
2023-12-26,431667.7506294925,0.9946939801425768,4778.7099609375
2023-12-27,465020.13797219045,0.9951605694931029,4772.60986328125
2023-12-28,421253.120468395,0.9956759876411918,4790.080078125
2023-12-29,475455.73594775336,0.9983163456883253,4772.68017578125
2024-01-02,487785.74515843584,0.9946311502598522,4728.02001953125
2024-01-03,482329.4891089416,0.9895536385842679,4709.5498046875
2024-01-04,494964.2019152114,0.9743393582928173,4700.27001953125
2024-01-05,454780.5016060841,0.999290700355132,4693.8798828125
2024-01-08,481213.1756526153,0.996932448119384,4757.2001953125
2024-01-09,478227.0813048643,0.9969406591269069,4750.3701171875
2024-01-10,459772.981142451,0.9990815213515977,4777.25
2024-01-11,488170.98013234633,0.9951970455326883,4775.2099609375
2024-01-12,495098.0266519029,0.9948348724341415,4781.2998046875
2024-01-16,505751.04025440506,0.9985059217991356,4758.33984375
2024-01-17,477554.73136119137,0.997743681169259,4733.81982421875
2024-01-18,505395.19418265735,0.9934821791921629,4778.759765625
2024-01-19,477372.4147754891,0.9983352161392384,4836.77978515625
2024-01-22,471929.9585915102,0.9991168504263995,4852.509765625
2024-01-23,469946.0529995997,0.9988725654618776,4861.83984375
2024-01-24,477375.01265224785,0.9935933308102967,4877.58984375
2024-01-25,488807.8190464157,0.9910286263039818,4885.10986328125
2024-01-26,500550.85125842475,0.994755567657818,4887.27001953125
2024-01-29,475987.01784615754,0.9892791211007255,4920.72998046875
2024-01-30,511083.77639284515,0.9919200227078555,4926.009765625
2024-01-31,469946.6367719844,0.9968110231274834,4851.77978515625
2024-02-01,472549.5596773357,0.992696231946533,4902.02978515625
2024-02-02,486933.98721471406,0.99659694943562,4965.06982421875
2024-02-05,488618.8540457122,0.9980654490368103,4945.5400390625
2024-02-06,517436.0765781841,0.9829115958862992,4943.8798828125
2024-02-07,508641.2513613298,0.9980199147389336,4996.0498046875
2024-02-08,506733.17843378655,0.9980299327316037,4996.93017578125
2024-02-09,474922.316455985,0.983381811091979,5021.75
2024-02-12,490937.6334781824,0.9857048657387446,5025.3798828125
2024-02-13,489992.56531477405,0.9883001089740201,4941.240234375
2024-02-14,501720.23852097563,0.9988562031078876,4995.9501953125
2024-02-15,507844.5982539712,0.9849045536747942,5025.02978515625
2024-02-16,508433.2101463349,0.9991611802476248,5007.97998046875
2024-02-20,497870.14235053875,0.9993969373333298,4969.60009765625
2024-02-21,511866.64056748885,0.9962413298999123,4968.68994140625
2024-02-22,521756.4324048144,0.9954754235947533,5087.740234375
2024-02-23,510981.43730157573,0.9969396939349939,5091.60009765625
2024-02-26,494458.5493691458,0.9966975689138889,5076.16015625
2024-02-27,496201.36967618595,0.9984251072124269,5076.35986328125
2024-02-28,531595.5725871564,0.9979709591802083,5065.97998046875
2024-02-29,542015.5399423868,0.9919276881138196,5093.31982421875
2024-03-01,511781.07623157883,0.996736822097232,5137.06005859375
2024-03-04,499249.42804163473,0.9987876522650985,5134.25
2024-03-05,497833.0777107682,0.9882378102494519,5064.83984375
2024-03-06,496395.79509081534,0.9985514206918698,5105.72998046875
2024-03-07,538878.9345319396,0.9895820401666723,5160.1298828125
2024-03-08,485853.9455956265,0.9982642279676378,5129.1298828125
2024-03-11,487521.3650484901,0.998464325527316,5121.0498046875
2024-03-12,512713.97403962765,0.999260679700788,5174.35986328125
2024-03-13,492632.1543666951,0.9983214818175883,5164.27001953125
2024-03-14,566370.3527553629,0.9854345320364274,5137.72998046875
2024-03-15,498874.3131457852,0.9993769734123545,5115.7998046875
2024-03-18,479454.0590970791,0.9965953987683496,5159.10986328125
2024-03-19,518165.17932340165,0.9992513189791343,5171.990234375
2024-03-20,491622.87526503945,0.9914040492718288,5216.7099609375
2024-03-21,479653.8143255838,0.9896723536436708,5248.5498046875
2024-03-22,509003.6968935076,0.9967765789888314,5238.14990234375
2024-03-25,472273.681649838,0.9971210389372749,5225.18994140625
2024-03-26,458554.3428819651,0.9763992975040455,5213.52978515625
2024-03-27,508106.7099010327,0.9943419400293521,5243.81005859375
2024-03-28,522154.44643001014,0.9948344125203107,5258.3798828125
2024-04-01,536027.714409304,0.9998621003804288,5240.72998046875
2024-04-02,519932.20379753446,0.9994473878452441,5204.5400390625
2024-04-03,517878.13515199715,0.9996305353138122,5213.18017578125
2024-04-04,526704.3903717262,0.9982791082215514,5155.60009765625
2024-04-05,527028.0684781816,0.9986157028237754,5202.080078125
2024-04-08,511271.75482023804,0.9994690948423508,5204.7998046875
2024-04-09,542393.5367005294,0.995331540690767,5194.91015625
2024-04-10,508041.34241916786,0.9978910928885211,5161.4501953125
2024-04-11,516263.2872146116,0.9962018757829775,5210.169921875
2024-04-12,512584.75279374036,0.998096562423062,5122.9501953125
2024-04-15,494483.6209687875,0.9979289853757647,5060.740234375
2024-04-16,519569.14171278424,0.9958898562588235,5063.81005859375
2024-04-17,511116.57345044886,0.9988271901668813,5028.81005859375
2024-04-18,524485.0212423699,0.9908269771378985,5015.85986328125
2024-04-19,489582.10120586085,0.9934276927019858,4956.580078125
2024-04-22,485383.14246571786,0.9995296781736892,5013.02001953125
2024-04-23,498687.5662304701,0.999036258075256,5070.5
2024-04-24,559299.1837775236,0.9757615506582777,5071.02001953125
2024-04-25,503695.66007682757,0.9387595235571973,5044.60009765625
2024-04-26,533747.5777268534,0.9982108601819193,5103.56005859375
2024-04-29,443959.7386581435,0.989404873171078,5104.66015625
2024-04-30,503281.45440217573,0.994315492335135,5060.169921875
2024-05-01,547449.3602409652,0.977795534978729,5049.22998046875
2024-05-02,484513.5275246974,0.9948259557330488,5056.72998046875
2024-05-03,510836.22841201467,0.9990718494653317,5130.22998046875
2024-05-06,538890.7753890991,0.9859928247446633,5169.16015625
2024-05-07,522557.2280735816,0.9993500347432999,5186.02978515625
2024-05-08,536814.8825593331,0.9976440172791424,5188.72021484375
2024-05-09,530250.0382605232,0.9965213465399524,5210.85009765625
2024-05-10,522025.1384776302,0.9918857783406797,5221.68994140625
2024-05-13,527407.3457081524,0.9975339097985086,5220.580078125
2024-05-14,529170.5163818322,0.9992539307580921,5247.89990234375
2024-05-15,498129.51220962737,0.9896487730974828,5304.9599609375
2024-05-16,574926.5360839509,0.99044111033749,5300.93017578125
2024-05-17,534726.4051731566,0.9965462121182522,5300.7998046875
2024-05-20,504576.8515715476,0.9904427260788919,5308.080078125
2024-05-21,508424.63218769815,0.9974867294537635,5319.1298828125
2024-05-23,556212.9187933744,0.9976924097701497,5265.52978515625
2024-05-24,1.0907832295665442e-06,-0.15272755317491882,5300.31982421875
2024-05-28,565448.1673286286,0.9960504232294755,5296.89990234375
2024-05-29,522416.4115101815,0.9986528468485183,5276.5
2024-05-30,530256.3209637571,0.995639135950671,5232.25
2024-05-31,559368.1206088936,0.9502946889920666,5247.22998046875
2024-06-03,550255.132664199,0.9902701293211971,5268.47021484375
2024-06-04,529604.8844498557,0.9993971895976658,5288.740234375
2024-06-05,555149.0057972512,0.9958298693748103,5345.1201171875
2024-06-06,552772.9329721815,0.9987742697573827,5348.259765625
2024-06-07,539043.3136747583,0.9994858369470768,5349.77001953125
2024-06-10,523616.14584513544,0.9946391152784182,5355.58984375
2024-06-11,499731.3273093349,0.9954227238461706,5368.18017578125
2024-06-12,534031.8860144912,0.8491008253498644,5412.9501953125
2024-06-13,539975.6514320067,0.9985935860515291,5433.8701171875
2024-06-14,548185.1035243967,0.9809575713628359,5425.740234375
2024-06-17,498791.10386853764,0.9896942965166564,5482.75
2024-06-18,546897.1142289459,0.9969741647774232,5483.740234375
2024-06-20,510805.4679439665,0.9725874689935748,5476.72021484375
2024-06-21,548172.8765601722,0.9996604251310258,5465.56005859375
2024-06-24,510287.8990314467,0.9891204917638637,5461.33984375
2024-06-25,553645.5051197001,0.9971435998459854,5467.4599609375
2024-06-26,585166.9844714896,0.9899818716043377,5468.7099609375
2024-06-27,506395.50313492044,0.990429092961237,5478.25
2024-06-28,517098.5938115923,0.9929032823658136,5467.7998046875
2024-07-01,562880.5581385633,0.9980943666678338,5467.4599609375
2024-07-02,580698.0940011883,0.9874720364682201,5502.2998046875
2024-07-03,204384.63943239857,0.761763634766889,5527.47998046875
2024-07-05,541585.9349046845,0.9358082173349237,5567.81005859375
2024-07-08,548119.4982066642,0.9986815872263816,5567.85986328125
2024-07-09,538002.3509683073,0.9995021219845965,5576.7001953125
2024-07-11,532940.7766820065,0.9988261449232535,5588.47998046875
2024-07-12,535541.1225446435,0.9925137555857944,5625.06982421875
2024-07-15,557399.3215395665,0.9968592467151167,5626.0498046875
2024-07-16,577703.5120067092,0.9950570408770405,5660.31005859375
2024-07-17,552883.6711672792,0.9932933082772823,5591.64013671875
2024-07-18,569086.6987191485,0.9946536281460727,5545.3701171875
2024-07-19,558464.6996112317,0.999453744437055,5503.60986328125
2024-07-22,551515.1815403058,0.995428181169921,5567.7099609375
2024-07-23,568773.3742990063,0.9993963517941369,5558.47021484375
2024-07-24,5.57700594580549e-18,0.05598974777659815,5439.72998046875
2024-07-25,547888.5957678973,0.9763100782075302,5427.169921875
2024-07-26,534690.096968983,0.9993466080360206,5458.68017578125
2024-07-29,561516.077008164,0.9987250445342344,5476.9501953125
2024-07-30,510824.83419214835,0.9941508987036929,5436.56005859375
2024-07-31,533122.8118087454,0.9948698880745639,5534.47998046875
2024-08-01,526540.4712046998,0.9780161796715178,5429.85986328125
2024-08-02,520517.60376945505,0.9892012492388337,5332.6298828125
2024-08-05,490104.7586711932,0.9950025092131943,5170.77978515625
2024-08-06,508615.29190093034,0.9898388432122004,5273.740234375
2024-08-07,509813.00106929813,0.9949778695016062,5224.68017578125
2024-08-08,540418.4290915098,0.9978004576416482,5316.2900390625
2024-08-09,509449.402782268,0.9955383095295441,5341.9599609375
2024-08-12,515927.3581395044,0.9967959089951635,5334.330078125
2024-08-13,544386.7194070675,0.9954152149876208,5426.3701171875
2024-08-14,535992.2098889414,0.9976721064596236,5449.27001953125
2024-08-15,546822.5681979989,0.9937489666629249,5547.009765625
2024-08-16,540094.6733794734,0.9965238187162047,5552.240234375
2024-08-19,564992.557090794,0.9827482394850183,5592.830078125
2024-08-20,543580.320051638,0.9988730628102092,5597.02978515625
2024-08-21,589845.4277912776,0.9974783354206342,5610.0400390625
2024-08-22,550551.8116286135,0.9986459778547134,5567.83984375
2024-08-23,600366.2555962933,0.9957098251931553,5617.509765625
2024-08-26,577124.5585887058,0.9988645604100805,5615.8701171875
2024-08-27,564755.3409906966,0.999739090740826,5624.9501953125
2024-08-28,538022.9551921446,0.9975571635167887,5597.25
2024-08-29,542715.1879884698,0.9975612292438027,5597.39013671875
2024-08-30,642614.3834818644,0.9945074158974052,5625.2099609375
2024-09-03,547527.2907945379,0.9941944907121399,5516.830078125
2024-09-04,513619.1381390462,0.9964539577842748,5519.22021484375
2024-09-05,529775.7995178277,0.9955344298147727,5498.93017578125
2024-09-06,508579.7107390322,0.9870747721226367,5414.89013671875
2024-09-09,544907.1133195612,0.9985392600229454,5460.669921875
2024-09-10,541166.2369675179,0.998308662102592,5491.080078125
2024-09-11,572400.3651945691,0.9889264706287374,5533.97021484375
2024-09-12,565587.5525614448,0.9992568636572025,5599.009765625
2024-09-13,544633.702478935,0.9951879008988332,5624.27978515625
2024-09-16,570147.8109975065,0.9996566270551653,5632.72998046875
2024-09-17,582313.0604568046,0.9971742082646475,5625.3798828125
2024-09-18,512419.92492014996,0.9862580473091369,5624.169921875
2024-09-19,552719.9588500359,0.9851445835477983,5717.5400390625
2024-09-20,540139.8149607362,0.9985860973916805,5694.1298828125
2024-09-23,568840.426399838,0.9990779115545104,5713.08984375
2024-09-24,570111.623614657,0.998443633861676,5728.41015625
2024-09-25,576243.8509859409,0.9996943554260462,5715.669921875
2024-09-26,565685.0559126335,0.9996980475248245,5742.83984375
2024-09-27,613171.8486524568,0.9980381334214445,5738.740234375
2024-09-30,626333.7142577774,0.9960230602012325,5745.89990234375
2024-10-01,562331.2897578526,0.9991034370291245,5716.27978515625
2024-10-02,556363.6635361926,0.9985999390790556,5715.27978515625
2024-10-03,522587.47431031044,0.9614720186281853,5687.06005859375
2024-10-04,582152.9513050412,0.9987330588273856,5745.81005859375
2024-10-07,570553.0829381095,0.9989133695641073,5692.25
2024-10-08,565463.1126512071,0.9996758522692605,5752.1201171875
2024-10-09,580092.9169698844,0.9966566862086799,5789.56005859375
2024-10-10,570983.5334398074,0.9908359904191177,5776.89013671875
2024-10-11,285126.93189633725,0.882895051431368,5820.18017578125
2024-10-14,567022.9051740929,0.9981909948662083,5865.7998046875
2024-10-15,609588.8574609483,0.9981048502885543,5809.2099609375
2024-10-16,590553.4188239074,0.998624887484509,5841.0400390625
2024-10-17,565654.7027505148,0.9868553494564511,5844.47998046875
2024-10-18,555093.8451135396,0.9961044593597178,5859.830078125
2024-10-21,609410.3005664151,0.998598162325935,5844.41015625
2024-10-22,543188.1299744797,0.9983265721179199,5855.580078125
2024-10-23,8.299503105682682e-05,0.4514670711378289,5797.330078125
2024-10-24,521935.3624722336,0.9934905157047818,5810.35986328125
2024-10-25,574303.1394357703,0.9986836915980979,5810.9599609375
2024-10-28,571377.5305817125,0.9954329290933361,5831.68994140625
2024-10-29,541117.0602472743,0.9958607246649156,5840.259765625
2024-10-30,584856.5976525531,0.997777866516094,5819.89013671875
2024-10-31,600823.1430815605,0.983551530056494,5725.06005859375
2024-11-01,575844.0962826224,0.9996333675730924,5735.4501953125
2024-11-04,571860.2215229723,0.9994257140514454,5716.259765625
2024-11-05,592939.3442309425,0.9976060759478441,5768.72998046875
2024-11-06,583806.2382882063,0.9976150732322303,5929.759765625
2024-11-07,571985.5518838543,0.9884385653514683,5979.60009765625
2024-11-08,593919.0835482907,0.9994613074649383,5994.9599609375
2024-11-12,584336.5739179517,0.9961085335975485,5986.919921875
2024-11-13,235253.9627376213,0.6843553540395574,5996.919921875
2024-11-14,635574.1125081236,0.9809831765915498,5944.89013671875
2024-11-15,585111.8926363582,0.9983365966722515,5864.25
2024-11-18,574939.6341667009,0.9958953157222549,5893.47021484375
2024-11-19,592048.1663059981,0.9993501040433992,5911.56005859375
2024-11-20,628903.873944085,0.9953730170869448,5910.16015625
2024-11-21,565907.2317819985,0.998758099752558,5954.490234375
2024-11-22,631228.591970728,0.9966469539483546,5959.93017578125
2024-11-25,542587.2755707537,0.9841853384609371,5984.47998046875
2024-11-26,601170.6909728454,0.9975860604701828,6019.330078125
2024-11-27,601044.2948572108,0.9994926773079514,6000.8798828125
2024-11-29,604042.3703631955,0.9975452553417805,6042.1201171875
2024-12-02,581675.8488057354,0.9984196622834909,6043.990234375
2024-12-03,582309.9606576832,0.9967252405545703,6047.4501953125
2024-12-04,621133.2568801824,0.998222772507454,6087.25
2024-12-05,600149.4477843847,0.9981370142325464,6083.080078125
2024-12-06,630280.1218239345,0.9971203668802862,6085.22021484375
2024-12-09,600453.1174468559,0.9997858159126354,6055.2001953125
2024-12-10,573159.4042487829,0.9986298646855983,6032.52978515625
2024-12-11,614825.6122870748,0.9985368410782675,6085.169921875
2024-12-12,556792.895733368,0.9937447401750549,6061.4501953125
2024-12-13,586095.9701475501,0.9957294698753035,6052.9501953125
2024-12-16,595942.0936147228,0.9990346860981096,6077.330078125
2024-12-17,596570.8022609766,0.9991590892548599,6047.9501953125
2024-12-18,595342.3351236061,0.9956820638385653,5880.18994140625
2024-12-19,619120.4193171107,0.9782841644645708,5889.58984375
2024-12-20,566795.918982205,0.9978592416076657,5923.5400390625
2024-12-23,597014.9723377558,0.9997255323700506,5965.85986328125
2024-12-24,695977.8239928059,0.9739704043176947,6024.7998046875
2024-12-26,595586.4886529269,0.9935915550398869,6044.759765625
2024-12-27,633980.413376322,0.9455752834334057,5951.5498046875
2024-12-30,583530.2415389912,0.9926782704160331,5919.35986328125
2024-12-31,580485.419434275,0.998605847518803,5887.66015625
2025-01-02,570456.3079482114,0.9980814539041454,5862.35986328125
2025-01-03,570693.3520921587,0.9966525597342053,5938.2099609375
2025-01-06,603354.2230854168,0.9971597518488199,5967.669921875
2025-01-07,515846.06751253986,0.9629617246296379,5897.60009765625
2025-01-08,549762.4286091182,0.9938827696797582,5911.83984375
2025-01-10,570301.0782815831,0.994476122314763,5826.18994140625
2025-01-13,565171.8708943429,0.9979149740077591,5824.93017578125
2025-01-14,524071.4656749516,0.9646746874959012,5826.080078125
2025-01-15,525572.7932512617,0.9014094466352414,5957.52001953125
2025-01-16,602382.1369940002,0.9498373637163414,5950.509765625
2025-01-17,587915.3730801695,0.9998099709471642,6004.97998046875
2025-01-21,599363.8777662999,0.9973611783050306,6045.6298828125
2025-01-22,617987.2601595259,0.9947521537927828,6088.56005859375
2025-01-23,705279.0457214304,0.9630063811066915,6101.22021484375
2025-01-24,651833.3880886377,0.9946138071005539,6092.81982421875
2025-01-27,600963.9117472162,0.9929041104369668,6004.2001953125
2025-01-28,606852.6356962775,0.9987876502118201,6070.16015625
2025-01-29,606861.7621423937,0.9991215635862877,6042.2099609375
2025-01-30,685074.0244683773,0.990745943242625,6046.83984375
2025-01-31,618305.3329363919,0.9973393013551111,6035.0498046875
2025-02-03,596312.309805923,0.9916946137025502,6004.2998046875
2025-02-04,611472.3350542122,0.9928531586455942,6033.080078125
2025-02-05,638963.2154647294,0.994326636601796,6050.72021484375
2025-02-06,673903.8283167233,0.9886794152512927,6070.10986328125
2025-02-07,598258.950811594,0.9991073087447497,6027.47998046875
2025-02-10,563121.6958740532,0.9795982797852846,6066.2099609375
2025-02-11,610981.9816367988,0.9992687821964833,6067.240234375
2025-02-12,611298.5182859016,0.9973378301749184,6043.93994140625
2025-02-13,634734.4691962526,0.994032313085774,6110.25
2025-02-14,611743.503885068,0.9957947354832234,6115.169921875
2025-02-18,689976.4341298114,0.982729481428677,6115.43017578125
2025-02-19,610369.5642527036,0.9165097794174177,6137.89990234375
2025-02-20,614487.7967977902,0.9965921812571236,6114.47998046875
2025-02-21,599280.076235398,0.9997148546332953,6012.89013671875
2025-02-24,596583.5779436369,0.9890863543550603,6001.5
2025-02-25,589439.4566378039,0.9980946784634361,5952.08984375
2025-02-26,604310.1336967447,0.9978993571637611,5964.56982421875
2025-02-27,580272.5680120222,0.9928718986045515,5872.91015625
2025-02-28,564197.0519767798,0.9610014453024633,5909.9599609375
2025-03-03,595954.2993325625,0.9935475499438936,5824.6201171875
2025-03-04,558685.7855417539,0.9326783372250412,5812.64013671875
2025-03-05,571434.4277376132,0.9991337869479848,5841.9599609375
2025-03-06,564731.9999135516,0.9960690759621765,5732.5
2025-03-07,559486.9652197859,0.9948803930846835,5760.66015625
2025-03-10,561231.2492109499,0.9988076158513005,5607.68994140625
2025-03-11,562270.6174068856,0.9977954574598473,5602.740234375
2025-03-12,556836.9532042916,0.9989129618325753,5607.85009765625
2025-03-13,557519.5024486979,0.9936573785714381,5519.4501953125
2025-03-14,561186.5791662341,0.9791785419204094,5625.66015625
2025-03-17,582069.4722964504,0.9986919315579471,5700.35986328125
2025-03-18,554160.3137457226,0.9991052063252581,5610.47998046875
2025-03-19,426446.3956503786,0.8075198012861643,5696.72998046875
2025-03-20,589214.9445502323,0.9877319866918304,5664.47998046875
2025-03-21,533579.9348394738,0.9950183438076998,5632.5498046875
2025-03-24,560127.8986042709,0.9995212399640834,5770.8701171875
2025-03-25,541079.5351107898,0.9936165883942796,5774.7001953125
2025-03-26,540850.1108182446,0.9992237619458663,5704.27001953125
2025-03-27,627769.2290829497,0.9931144571885007,5714.7099609375
2025-03-28,548697.2254241416,0.9691566645157891,5576.14990234375
2025-03-31,554274.918970162,0.9960785371108161,5621.52001953125
2025-04-01,541591.1525343718,0.9960589740651358,5619.8798828125
2025-04-02,543828.8614435177,0.9735607668750246,5675.14013671875
2025-04-03,535133.4901389611,0.9954484561903567,5410.7900390625
2025-04-04,499849.0967298144,0.9986062356909292,5156.60986328125
2025-04-07,497296.3897859199,0.9989474523211567,5042.75
2025-04-08,484830.9003874356,0.9867290246207648,4928.259765625
2025-04-09,524694.6447992347,0.9982175260736924,5434.60009765625
2025-04-10,530074.7065216871,0.99433771567102,5164.669921875
2025-04-11,519950.64446739614,0.9990169426610593,5369.580078125
2025-04-14,526037.7719604651,0.9922257532636378,5440.7099609375
2025-04-15,533098.6910441127,0.9964978655031983,5393.1298828125
2025-04-16,515747.8557602958,0.9752166808250107,5250.669921875
2025-04-17,532513.9189180145,0.9992664254944433,5294.8701171875
2025-04-21,504536.3124439179,0.9915338168759079,5142.81005859375
2025-04-22,522066.8793023133,0.9984687232766156,5287.7900390625
2025-04-23,534030.0752277282,0.9984072497591376,5366.08984375
2025-04-24,539865.880552915,0.9988442358895974,5486.2998046875
2025-04-25,541122.5978165918,0.9964803810709612,5512.35986328125
2025-04-28,510801.9789205774,0.9665350595053077,5529.22021484375
2025-04-29,540519.8337039683,0.9956219818971918,5561.669921875
2025-04-30,531758.6525054757,0.983272002221854,5533.93994140625
2025-05-01,539504.0113292773,0.9841173763921387,5639.259765625
2025-05-02,581685.5723205162,0.999259245995774,5687.72998046875
2025-05-05,524788.7544421696,0.9942269312742047,5663.89013671875
2025-05-06,550320.2180650223,0.9950330730391594,5628.22021484375
2025-05-07,548688.0198508753,0.9998198772054782,5644.43994140625
2025-05-08,531492.2709197691,0.9924390996441362,5689.7900390625
2025-05-09,578333.8431296645,0.9996437825967724,5656.81982421875
