eod_date,n,abs_desc,raw_desc,dist_asc,sp_absval,sp_dist,n_above,n_below,pos_above,neg_below,n_pos,n_neg
2021-12-31,10,False,False,False,0.6121212121212121,0.6969696969696969,5,5,5,3,7,3
2022-01-03,10,False,False,False,0.6969696969696969,0.8060606060606059,5,5,5,2,8,2
2022-01-04,10,False,False,False,0.7212121212121211,0.8060606060606059,5,5,5,2,8,2
2022-01-05,10,False,False,False,0.006060606060606061,0.6969696969696969,5,5,5,4,6,4
2022-01-06,10,False,False,False,-0.07878787878787878,0.709090909090909,5,5,5,5,5,5
2022-01-07,10,False,False,False,-0.5878787878787878,0.7939393939393938,6,4,5,4,5,5
2022-01-10,10,False,False,False,-0.43030303030303024,0.6848484848484848,6,4,5,4,5,5
2022-01-11,10,False,False,False,-0.09090909090909088,0.7454545454545454,6,4,6,3,7,3
2022-01-12,10,False,False,False,0.19999999999999998,0.7818181818181817,6,4,6,3,7,3
2022-01-13,10,False,False,False,-0.006060606060606061,0.5757575757575757,5,5,4,5,4,6
2022-01-14,10,False,False,False,-0.5878787878787878,0.7939393939393938,6,4,5,4,5,5
2022-01-18,10,False,False,False,0.5515151515151515,0.7454545454545454,6,4,2,4,2,8
2022-01-19,10,False,False,False,0.13939393939393938,0.7818181818181817,5,5,1,5,1,9
2022-01-20,10,False,False,False,0.6,0.7333333333333332,5,5,0,5,0,10
2022-01-21,10,False,False,False,0.41818181818181815,0.6606060606060605,5,5,2,5,2,8
2022-01-24,10,False,False,False,0.11515151515151514,0.8181818181818182,4,6,2,6,2,8
2022-01-25,10,False,False,False,0.43030303030303024,0.5515151515151515,4,6,3,6,3,7
2022-01-26,10,False,False,False,0.5515151515151515,0.6606060606060605,4,6,2,6,2,8
2022-01-27,10,False,False,False,0.6484848484848483,0.7212121212121211,4,6,2,6,2,8
2022-01-28,10,False,False,False,-0.01818181818181818,0.6484848484848483,5,5,5,5,5,5
2022-01-31,10,False,False,False,-0.33333333333333326,0.7696969696969697,6,4,6,4,6,4
2022-02-01,10,False,False,False,-0.5878787878787878,0.7454545454545454,6,4,6,4,6,4
2022-02-02,10,False,False,False,-0.6484848484848483,0.6848484848484848,6,4,6,4,6,4
2022-02-03,10,False,False,False,-0.05454545454545454,0.7454545454545454,7,3,6,3,6,4
2022-02-04,10,False,False,False,-0.35757575757575755,0.6,6,4,5,4,5,5
2022-02-07,10,False,False,False,-0.4424242424242424,0.7454545454545454,8,2,5,2,5,5
2022-02-08,10,False,False,False,-0.309090909090909,0.6606060606060605,5,5,4,5,4,6
2022-02-09,10,False,False,False,-0.09090909090909088,0.6848484848484848,6,4,6,4,6,4
2022-02-10,10,False,False,False,-0.17575757575757575,0.8181818181818182,7,3,5,3,5,5
2022-02-11,10,False,False,False,0.5515151515151515,0.7333333333333332,6,4,3,4,3,7
2022-02-14,10,False,False,False,0.49090909090909085,0.8181818181818182,6,4,3,4,3,7
2022-02-15,10,False,False,False,-0.05454545454545454,0.7696969696969697,4,6,3,6,3,7
2022-02-16,10,False,False,False,0.5272727272727272,0.6969696969696969,5,5,2,4,3,7
2022-02-17,10,False,False,False,0.7575757575757575,0.5878787878787878,5,5,0,5,0,10
2022-02-18,10,False,False,False,0.6727272727272726,0.6727272727272726,4,6,3,6,3,7
2022-02-22,10,False,False,False,0.5878787878787878,0.7575757575757575,4,6,2,6,2,8
2022-02-23,10,False,False,False,0.8909090909090909,0.7818181818181817,4,6,1,6,1,9
2022-02-24,10,False,False,False,0.5878787878787878,0.7454545454545454,3,7,2,7,2,8
2022-02-25,10,False,False,False,0.33333333333333326,0.6242424242424242,6,4,5,4,5,5
2022-02-28,10,False,False,False,0.19999999999999998,0.7575757575757575,6,4,6,4,6,4
2022-03-01,10,False,False,False,0.5393939393939393,0.7696969696969697,5,5,4,5,4,6
2022-03-02,10,False,False,False,0.49090909090909085,0.6727272727272726,7,3,7,3,7,3
2022-03-03,10,False,False,False,0.5030303030303029,0.7575757575757575,6,4,6,4,6,4
2022-03-04,10,False,False,False,0.19999999999999998,0.7333333333333332,5,5,4,5,4,6
2022-03-07,10,False,False,False,0.5757575757575757,0.8181818181818182,6,4,3,4,3,7
2022-03-08,10,False,False,False,0.8424242424242423,0.6484848484848483,4,6,1,6,1,9
2022-03-09,10,False,False,False,0.6484848484848483,0.7575757575757575,4,6,3,6,3,7
2022-03-10,10,False,False,False,0.4787878787878787,0.8545454545454544,4,6,2,6,2,8
2022-03-11,10,False,False,False,0.5515151515151515,0.7939393939393938,4,6,1,6,1,9
2022-03-14,10,False,False,False,0.5393939393939393,0.7575757575757575,4,6,0,6,0,10
2022-03-15,10,False,False,False,0.5515151515151515,0.7818181818181817,4,6,2,6,2,8
2022-03-16,10,False,False,False,-0.18787878787878787,0.5272727272727272,7,3,5,3,5,5
2022-03-17,10,False,False,False,0.6121212121212121,0.7333333333333332,5,5,5,3,7,3
2022-03-18,10,False,False,False,-0.01818181818181818,0.6969696969696969,6,4,6,3,7,3
2022-03-21,10,False,False,False,-0.09090909090909088,0.7696969696969697,7,3,7,3,7,3
2022-03-22,10,False,False,False,-0.19999999999999998,0.7212121212121211,6,4,6,2,8,2
2022-03-23,10,False,False,False,0.23636363636363633,0.8060606060606059,7,3,7,3,7,3
2022-03-24,10,False,False,False,-0.22424242424242422,0.7575757575757575,6,4,6,3,7,3
2022-03-25,10,False,False,False,0.2121212121212121,0.6727272727272726,8,2,8,1,9,1
2022-03-28,10,False,False,False,0.3939393939393939,0.709090909090909,7,3,7,1,9,1
2022-03-29,10,False,False,False,0.6727272727272726,0.8424242424242423,6,4,6,2,8,2
2022-03-30,10,False,False,False,0.709090909090909,0.6606060606060605,7,3,7,2,8,2
2022-03-31,10,False,False,False,0.06666666666666665,0.6969696969696969,5,5,5,4,6,4
2022-04-01,10,False,False,False,-0.05454545454545454,0.6484848484848483,6,4,6,3,7,3
2022-04-04,10,False,False,False,0.5515151515151515,0.6969696969696969,6,4,6,3,7,3
2022-04-05,10,False,False,False,-0.35757575757575755,0.7696969696969697,7,3,7,3,7,3
2022-04-06,10,False,False,False,-0.6,0.9030303030303028,5,5,5,5,5,5
2022-04-07,10,False,False,False,-0.18787878787878787,0.406060606060606,6,4,6,3,7,3
2022-04-08,10,False,False,False,0.2606060606060606,0.6121212121212121,5,5,5,4,6,4
2022-04-11,10,False,False,False,0.01818181818181818,0.6121212121212121,5,5,3,5,3,7
2022-04-12,10,False,False,False,0.6121212121212121,0.6242424242424242,7,3,3,3,3,7
2022-04-13,10,False,False,False,0.6969696969696969,0.4424242424242424,5,5,4,4,5,5
2022-04-14,10,False,False,False,-0.13939393939393938,0.7818181818181817,3,7,3,7,3,7
2022-04-18,10,False,False,False,-0.01818181818181818,0.6606060606060605,3,7,2,7,2,8
2022-04-19,10,False,False,False,-0.28484848484848485,0.7575757575757575,6,4,6,4,6,4
2022-04-20,10,False,False,False,-0.17575757575757575,0.8424242424242423,6,4,6,4,6,4
2022-04-21,10,False,False,False,-0.23636363636363633,0.7212121212121211,4,6,3,6,3,7
2022-04-22,10,False,False,False,0.5393939393939393,0.7939393939393938,3,7,2,7,2,8
2022-04-25,10,False,False,False,0.7454545454545454,0.7575757575757575,2,8,2,8,2,8
2022-04-26,10,False,False,False,0.7939393939393938,0.7939393939393938,3,7,1,7,1,9
2022-04-27,10,False,False,False,0.8545454545454544,0.7333333333333332,4,6,2,6,2,8
2022-04-28,10,False,False,False,0.6242424242424242,0.6606060606060605,2,8,1,8,1,9
2022-04-29,10,False,False,False,0.8666666666666665,0.709090909090909,4,6,1,6,1,9
2022-05-02,10,False,False,False,0.6727272727272726,0.7696969696969697,4,6,1,6,1,9
2022-05-03,10,False,False,False,0.6969696969696969,0.8545454545454544,4,6,2,6,2,8
2022-05-04,10,False,False,False,0.22424242424242422,0.6606060606060605,2,8,2,8,2,8
2022-05-05,10,False,False,False,0.309090909090909,0.7818181818181817,4,6,0,6,0,10
2022-05-06,10,False,False,False,0.6242424242424242,0.8909090909090909,4,6,1,6,1,9
2022-05-09,10,False,False,False,0.7696969696969697,0.6606060606060605,4,6,0,6,0,10
2022-05-10,10,False,False,False,0.6484848484848483,0.8060606060606059,6,4,0,4,0,10
2022-05-11,10,False,False,False,0.6,0.6484848484848483,6,4,0,4,0,10
2022-05-12,10,False,False,False,0.3939393939393939,0.7333333333333332,6,4,0,4,0,10
2022-05-13,10,False,False,False,0.3939393939393939,0.7696969696969697,6,4,0,4,0,10
2022-05-16,10,False,False,False,0.1515151515151515,0.6484848484848483,5,5,0,5,0,10
2022-05-17,10,False,False,False,0.07878787878787878,0.7818181818181817,7,3,0,3,0,10
2022-05-18,10,False,False,False,0.24848484848484845,0.709090909090909,5,5,0,5,0,10
2022-05-19,10,False,False,False,0.4787878787878787,0.5636363636363636,5,5,0,5,0,10
2022-05-20,10,False,False,False,0.6848484848484848,0.7333333333333332,7,3,0,3,0,10
2022-05-23,10,False,False,False,-0.07878787878787878,0.7939393939393938,4,6,0,6,0,10
2022-05-24,10,False,False,False,0.7696969696969697,0.709090909090909,4,6,0,6,0,10
2022-05-25,10,False,False,False,0.3696969696969697,0.7575757575757575,4,6,0,6,0,10
2022-05-26,10,False,False,False,0.04242424242424241,0.6848484848484848,5,5,3,2,6,4
2022-05-27,10,False,False,False,0.23636363636363633,0.7939393939393938,6,4,5,3,6,4
2022-05-31,10,False,False,False,0.10303030303030303,0.8060606060606059,5,5,5,2,8,2
2022-06-01,10,False,False,False,0.5272727272727272,0.33333333333333326,6,4,5,4,5,5
2022-06-02,10,False,False,False,0.2121212121212121,0.6969696969696969,7,3,6,1,8,2
2022-06-03,10,False,False,False,0.5393939393939393,0.9393939393939393,6,4,5,4,5,5
2022-06-06,10,False,False,False,0.16363636363636364,0.6363636363636362,8,2,8,2,8,2
2022-06-07,10,False,False,False,-0.34545454545454546,0.709090909090909,6,4,6,1,9,1
2022-06-08,10,False,False,False,0.3939393939393939,0.6606060606060605,7,3,6,3,6,4
2022-06-09,10,False,False,False,-0.006060606060606061,0.6606060606060605,4,6,0,6,0,10
2022-06-10,10,False,False,False,0.709090909090909,0.7818181818181817,6,4,0,4,0,10
2022-06-13,10,False,False,False,-0.12727272727272726,0.8303030303030302,7,3,0,3,0,10
2022-06-14,10,False,False,False,0.4787878787878787,0.8787878787878788,5,5,0,5,0,10
2022-06-15,10,False,False,False,0.13939393939393938,0.7696969696969697,5,5,0,5,0,10
2022-06-16,10,False,False,False,0.23636363636363633,0.7939393939393938,5,5,0,5,0,10
2022-06-17,10,False,False,False,0.5515151515151515,0.7575757575757575,6,4,0,4,0,10
2022-06-21,10,False,False,False,0.09090909090909088,0.8909090909090909,5,5,0,5,0,10
2022-06-22,10,False,False,False,0.43030303030303024,0.5151515151515151,4,6,0,6,0,10
2022-06-23,10,False,False,False,0.5636363636363636,0.7939393939393938,7,3,0,3,0,10
2022-06-24,10,False,False,False,-0.23636363636363633,0.7212121212121211,6,4,2,3,3,7
2022-06-27,10,False,False,False,-0.006060606060606061,0.6969696969696969,5,5,4,4,5,5
2022-06-28,10,False,False,False,0.33333333333333326,0.6606060606060605,4,6,0,6,0,10
2022-06-29,10,False,False,False,0.4666666666666666,0.8060606060606059,6,4,0,4,0,10
2022-06-30,10,False,False,False,0.6727272727272726,0.7696969696969697,6,4,0,4,0,10
2022-07-01,10,False,False,False,0.709090909090909,0.8181818181818182,5,5,1,5,1,9
2022-07-05,10,False,False,False,0.22424242424242422,0.7939393939393938,5,5,0,5,0,10
2022-07-06,10,False,False,False,-0.11515151515151514,0.7333333333333332,4,6,3,6,3,7
2022-07-07,10,False,False,False,0.6727272727272726,0.5757575757575757,8,2,7,2,7,3
2022-07-08,10,False,False,False,0.07878787878787878,0.7333333333333332,7,3,6,3,6,4
2022-07-11,10,False,False,False,0.6484848484848483,0.7454545454545454,5,5,2,5,2,8
2022-07-12,10,False,False,False,0.10303030303030303,0.6121212121212121,6,4,2,4,2,8
2022-07-13,10,False,False,False,0.7939393939393938,0.6848484848484848,6,4,1,4,1,9
2022-07-14,10,False,False,False,0.5878787878787878,0.7212121212121211,5,5,0,5,0,10
2022-07-15,10,False,False,False,0.24848484848484845,0.7454545454545454,5,5,3,5,3,7
2022-07-18,10,False,False,False,0.2121212121212121,0.8666666666666665,4,6,1,6,1,9
2022-07-19,10,False,False,False,0.3939393939393939,0.7575757575757575,7,3,7,1,9,1
2022-07-20,10,False,False,False,0.6363636363636362,0.7454545454545454,6,4,6,2,8,2
2022-07-21,10,False,False,False,0.6,0.8787878787878788,6,4,6,0,10,0
2022-07-22,10,False,False,False,0.2121212121212121,0.7454545454545454,6,4,6,1,9,1
2022-07-25,10,False,False,False,-0.12727272727272726,0.709090909090909,6,4,6,2,8,2
2022-07-26,10,False,False,False,0.01818181818181818,0.6969696969696969,6,4,6,4,6,4
2022-07-27,10,False,False,False,0.7939393939393938,0.6484848484848483,5,5,5,0,10,0
2022-07-28,10,False,False,False,0.5272727272727272,0.6969696969696969,4,6,4,0,10,0
2022-07-29,10,False,False,False,0.8424242424242423,0.709090909090909,2,8,2,0,10,0
2022-08-01,10,False,False,False,0.5151515151515151,0.6121212121212121,5,5,5,1,9,1
2022-08-02,10,False,False,False,0.12727272727272726,0.7212121212121211,6,4,6,1,9,1
2022-08-03,10,False,False,False,0.7333333333333332,0.7454545454545454,7,3,7,0,10,0
2022-08-04,10,False,False,False,0.6606060606060605,0.8545454545454544,8,2,8,0,10,0
2022-08-05,10,False,False,False,0.7212121212121211,0.8666666666666665,9,1,9,0,10,0
2022-08-08,10,False,False,False,0.29696969696969694,0.7575757575757575,7,3,7,1,9,1
2022-08-09,10,False,False,False,0.43030303030303024,0.8545454545454544,7,3,6,2,7,3
2022-08-10,10,False,False,False,0.309090909090909,0.6484848484848483,6,4,6,1,9,1
2022-08-11,10,False,False,False,0.49090909090909085,0.6848484848484848,7,3,7,0,10,0
2022-08-12,10,False,False,False,0.309090909090909,0.6,3,7,3,0,10,0
2022-08-15,10,False,False,False,0.7575757575757575,0.8424242424242423,4,6,4,0,10,0
2022-08-16,10,False,False,False,0.6,0.7575757575757575,4,6,4,0,10,0
2022-08-17,10,False,False,False,0.09090909090909088,0.8181818181818182,5,5,5,1,9,1
2022-08-18,10,False,False,False,0.4666666666666666,0.8060606060606059,6,4,6,0,10,0
2022-08-19,10,False,False,False,-0.06666666666666665,0.6606060606060605,3,7,3,4,6,4
2022-08-22,10,False,False,False,0.24848484848484845,0.7333333333333332,4,6,1,6,1,9
2022-08-23,10,False,False,False,0.5030303030303029,0.7818181818181817,4,6,2,6,2,8
2022-08-24,10,False,False,False,-0.32121212121212117,0.9030303030303028,2,8,2,8,2,8
2022-08-25,10,False,False,False,0.6969696969696969,0.8787878787878788,7,3,7,2,8,2
2022-08-26,10,False,False,False,0.8303030303030302,0.7454545454545454,6,4,1,3,2,8
2022-08-29,10,False,False,False,0.6848484848484848,0.6121212121212121,5,5,0,4,1,9
2022-08-30,10,False,False,False,0.41818181818181815,0.8303030303030302,5,5,1,5,1,9
2022-08-31,10,False,False,False,0.709090909090909,0.5272727272727272,5,5,0,5,0,10
2022-09-01,10,False,False,False,0.9515151515151514,0.6606060606060605,7,3,0,3,0,10
2022-09-02,10,False,False,False,0.7939393939393938,0.7212121212121211,4,6,0,6,0,10
2022-09-06,10,False,False,False,0.3696969696969697,0.7575757575757575,5,5,0,5,0,10
2022-09-07,10,False,False,False,0.5878787878787878,0.7333333333333332,4,6,1,6,1,9
2022-09-08,10,False,False,False,0.11515151515151514,0.6848484848484848,5,5,4,5,4,6
2022-09-09,10,False,False,False,0.13939393939393938,0.6363636363636362,4,6,4,2,8,2
2022-09-12,10,False,False,False,0.23636363636363633,0.7212121212121211,6,4,6,2,8,2
2022-09-13,10,False,False,False,0.5878787878787878,0.8181818181818182,5,5,1,5,1,9
2022-09-14,10,False,False,False,0.709090909090909,0.7939393939393938,7,3,1,3,1,9
2022-09-15,10,False,False,False,0.8060606060606059,0.5757575757575757,7,3,0,3,0,10
2022-09-16,10,False,False,False,0.6606060606060605,0.9393939393939393,8,2,0,2,0,10
2022-09-19,10,False,False,False,0.9030303030303028,0.8303030303030302,5,5,0,5,0,10
2022-09-20,10,False,False,False,0.5272727272727272,0.8545454545454544,5,5,0,5,0,10
2022-09-21,10,False,False,False,0.0303030303030303,0.7575757575757575,4,6,0,6,0,10
2022-09-22,10,False,False,False,0.8545454545454544,0.4545454545454545,3,7,0,7,0,10
2022-09-23,10,False,False,False,0.2606060606060606,0.6727272727272726,5,5,0,5,0,10
2022-09-26,10,False,False,False,0.6121212121212121,0.7454545454545454,6,4,0,4,0,10
2022-09-27,10,False,False,False,0.5515151515151515,0.7575757575757575,6,4,0,4,0,10
2022-09-28,10,False,False,False,-0.11515151515151514,0.9393939393939393,3,7,0,7,0,10
2022-09-29,10,False,False,False,0.5636363636363636,0.7939393939393938,4,6,0,6,0,10
2022-09-30,10,False,False,False,0.4787878787878787,0.6848484848484848,5,5,0,5,0,10
2022-10-03,10,False,False,False,0.6484848484848483,0.5030303030303029,5,5,0,5,0,10
2022-10-04,10,False,False,False,-0.24848484848484845,0.5757575757575757,7,3,4,2,5,5
2022-10-05,10,False,False,False,0.07878787878787878,0.6727272727272726,6,4,6,2,8,2
2022-10-06,10,False,False,False,0.2727272727272727,0.6969696969696969,5,5,3,5,3,7
2022-10-07,10,False,False,False,0.43030303030303024,0.8060606060606059,5,5,0,5,0,10
2022-10-10,10,False,False,False,0.34545454545454546,0.7333333333333332,6,4,0,4,0,10
2022-10-11,10,False,False,False,0.6484848484848483,0.7939393939393938,5,5,0,5,0,10
2022-10-12,10,False,False,False,0.7696969696969697,0.8060606060606059,4,6,0,6,0,10
2022-10-13,10,False,False,False,0.5757575757575757,0.7333333333333332,6,4,1,4,1,9
2022-10-14,10,False,False,False,0.7333333333333332,0.7212121212121211,5,5,0,5,0,10
2022-10-17,10,False,False,False,-0.05454545454545454,0.6848484848484848,5,5,1,5,1,9
2022-10-18,10,False,False,False,0.6484848484848483,0.5393939393939393,5,5,2,5,2,8
2022-10-19,10,False,False,False,0.6,0.7575757575757575,5,5,2,5,2,8
2022-10-20,10,False,False,False,0.6606060606060605,0.7454545454545454,6,4,1,4,1,9
2022-10-21,10,False,False,False,-0.5272727272727272,0.7696969696969697,7,3,7,2,8,2
2022-10-24,10,False,False,False,0.8303030303030302,0.7696969696969697,5,5,4,2,7,3
2022-10-25,10,False,False,False,0.6969696969696969,0.6727272727272726,4,6,3,0,9,1
2022-10-26,10,False,False,False,0.5030303030303029,0.9030303030303028,5,5,4,2,7,3
2022-10-27,10,False,False,False,0.04242424242424241,0.7454545454545454,4,6,3,6,3,7
2022-10-28,10,False,False,False,0.4787878787878787,0.7939393939393938,5,5,5,0,10,0
2022-10-31,10,False,False,False,0.19999999999999998,0.7454545454545454,4,6,4,3,7,3
2022-11-01,10,False,False,False,0.309090909090909,0.6,6,4,6,3,7,3
2022-11-02,10,False,False,False,0.29696969696969694,0.7575757575757575,4,6,1,6,1,9
2022-11-03,10,False,False,False,0.5030303030303029,0.6121212121212121,5,5,0,5,0,10
2022-11-04,10,False,False,False,0.34545454545454546,0.9272727272727272,5,5,4,5,4,6
2022-11-07,10,False,False,False,0.4666666666666666,0.6121212121212121,6,4,6,3,7,3
2022-11-08,10,False,False,False,0.49090909090909085,0.8424242424242423,5,5,5,3,7,3
2022-11-09,10,False,False,False,0.06666666666666665,0.6121212121212121,4,6,2,6,2,8
2022-11-10,10,False,False,False,0.8303030303030302,0.6484848484848483,5,5,5,0,10,0
2022-11-11,10,False,False,False,0.6848484848484848,0.7696969696969697,4,6,4,0,10,0
2022-11-14,10,False,False,False,0.11515151515151514,0.5878787878787878,3,7,3,1,9,1
2022-11-15,10,False,False,False,0.309090909090909,0.8545454545454544,7,3,7,0,10,0
2022-11-16,10,False,False,False,0.406060606060606,0.7575757575757575,5,5,5,3,7,3
2022-11-17,10,False,False,False,0.3696969696969697,0.6242424242424242,5,5,5,5,5,5
2022-11-18,10,False,False,False,-0.006060606060606061,0.9030303030303028,3,7,3,2,8,2
2022-11-21,10,False,False,False,0.07878787878787878,0.9636363636363635,5,5,5,3,7,3
2022-11-22,10,False,False,False,0.6121212121212121,0.6969696969696969,6,4,6,0,10,0
2022-11-23,10,False,False,False,0.8181818181818182,0.7454545454545454,6,4,6,0,10,0
2022-11-25,10,False,False,False,0.5030303030303029,0.709090909090909,5,5,5,1,9,1
2022-11-28,10,False,False,False,0.2121212121212121,0.7939393939393938,4,6,3,3,6,4
2022-11-29,10,False,False,False,0.13939393939393938,0.7939393939393938,3,7,2,6,3,7
2022-11-30,10,False,False,False,0.7212121212121211,0.6242424242424242,7,3,7,0,10,0
2022-12-01,10,False,False,False,0.5151515151515151,0.7696969696969697,5,5,5,0,10,0
2022-12-02,10,False,False,False,0.4545454545454545,0.7575757575757575,7,3,7,1,9,1
2022-12-05,10,False,False,False,0.2606060606060606,0.6363636363636362,2,8,2,7,3,7
2022-12-06,10,False,False,False,0.6,0.7454545454545454,6,4,0,4,0,10
2022-12-07,10,False,False,False,0.04242424242424241,0.5878787878787878,5,5,1,4,2,8
2022-12-08,10,False,False,False,0.11515151515151514,0.6484848484848483,3,7,2,7,2,8
2022-12-09,10,False,False,False,-0.41818181818181815,0.6363636363636362,3,7,2,6,3,7
2022-12-12,10,False,False,False,0.16363636363636364,0.5272727272727272,3,7,3,6,4,6
2022-12-13,10,False,False,False,0.10303030303030303,0.6121212121212121,7,3,7,2,8,2
2022-12-14,10,False,False,False,-0.22424242424242422,0.7696969696969697,6,4,5,4,5,5
2022-12-15,10,False,False,False,0.13939393939393938,0.6363636363636362,4,6,0,5,1,9
2022-12-16,10,False,False,False,0.6848484848484848,0.7333333333333332,4,6,0,6,0,10
