eod_date,kind,strike,dist,mod25,reldist,our_rank
2021-10-21,FN,4750.0,205.9599609375,True,0.045325279235839844,59.0
2021-10-21,FN,4400.0,-144.0400390625,True,0.031698644161224365,11.0
2021-10-21,FN,4700.0,155.9599609375,True,0.03432190418243408,16.0
2021-10-21,FN,4350.0,-194.0400390625,True,0.0427020788192749,21.0
2021-10-21,FN,4575.0,30.9599609375,True,0.0068132877349853516,14.0
2021-10-22,FP,4545.0,0.0400390625,False,8.809552304978041e-06,
2021-10-22,FP,4450.0,-94.9599609375,True,0.02089346479477283,
2021-10-22,FP,4530.0,-14.9599609375,False,0.003291549555128337,
2021-10-22,FP,4500.0,-44.9599609375,True,0.009892267769995078,
2021-10-22,FP,4535.0,-9.9599609375,False,0.0021914298526505283,
2021-10-22,FP,4475.0,-69.9599609375,True,0.01539286628238401,
2021-10-22,FP,4540.0,-4.9599609375,False,0.0010913101501728306,
2021-10-22,FN,4800.0,255.0400390625,True,0.056114912033081055,100.0
2021-10-22,FN,4650.0,105.0400390625,True,0.023111343383789062,17.0
2021-10-22,FN,4750.0,205.0400390625,True,0.04511368274688721,57.0
2021-10-22,FN,4850.0,305.0400390625,True,0.0671161413192749,165.0
2021-10-22,FN,4250.0,-294.9599609375,True,0.06489825248718262,37.0
2021-10-22,FN,4700.0,155.0400390625,True,0.03411257266998291,15.0
2021-10-22,FN,4350.0,-194.9599609375,True,0.0428958535194397,19.0
2021-10-25,FP,4450.0,-116.43017578125,True,0.02549697932506556,
2021-10-25,FP,4560.0,-6.43017578125,False,0.0014081406117525397,
2021-10-25,FP,4500.0,-66.43017578125,True,0.014547507182650521,
2021-10-25,FP,4565.0,-1.43017578125,False,0.0003131933975111245,
2021-10-25,FP,4570.0,3.56982421875,False,0.0007817538167305127,
2021-10-25,FP,4475.0,-91.43017578125,True,0.02002224325385804,
2021-10-25,FN,4800.0,233.56982421875,True,0.05114936828613281,89.0
2021-10-25,FN,4750.0,183.56982421875,True,0.040199875831604004,54.0
2021-10-25,FN,4400.0,-166.43017578125,True,0.036446452140808105,14.0
2021-10-25,FN,4850.0,283.56982421875,True,0.06209874153137207,156.0
2021-10-25,FN,4700.0,133.56982421875,True,0.029250383377075195,12.0
2021-10-25,FN,4350.0,-216.43017578125,True,0.047395944595336914,19.0
2021-10-26,FP,4450.0,-135.68994140625,True,0.02958986393324259,
2021-10-26,FP,4530.0,-55.68994140625,False,0.012144288453390772,
2021-10-26,FP,4570.0,-15.68994140625,False,0.003421500713464809,
