eod_date,kind,strike,reldist,above
2021-10-01,FP,4225.0,0.030836639276407007,False
2021-10-01,FP,4425.0,0.015040916260804504,True
2021-10-01,FP,4375.0,0.003571527376501571,True
2021-10-01,FP,4250.0,0.02510194483425554,False
2021-10-01,FN,4100.0,0.059510111808776855,False
2021-10-01,FN,4550.0,0.04371440410614014,True
2021-10-01,FN,4525.0,0.037979722023010254,True
2021-10-01,FN,4150.0,0.04804074764251709,False
2021-10-01,FN,4600.0,0.0551837682723999,True
2021-10-04,FP,4000.0,0.07073781511766197,False
2021-10-04,FP,4225.0,0.01846681721803045,False
2021-10-04,FP,4150.0,0.03589048318457422,False
2021-10-04,FP,4375.0,0.016380514715057304,True
2021-10-04,FN,4360.0,0.012895822525024414,True
2021-10-04,FN,4425.0,0.027996301651000977,True
2021-10-04,FN,4475.0,0.0396120548248291,True
2021-10-04,FN,4340.0,0.008249521255493164,True
2021-10-05,FP,4225.0,0.030422880083744386,False
2021-10-05,FP,4365.0,0.0017051191560841783,True
2021-10-05,FP,4325.0,0.007474309198152507,False
2021-10-05,FP,4375.0,0.003999976244643433,True
2021-10-05,FN,4100.0,0.059108614921569824,False
2021-10-05,FN,4525.0,0.03842282295227051,True
2021-10-05,FN,4150.0,0.0476343035697937,False
2021-10-05,FN,4175.0,0.04189717769622803,False
2021-10-06,FP,4225.0,0.02954989611693226,False
2021-10-06,FP,4325.0,0.006580662888930666,False
2021-10-06,FP,4200.0,0.03529220442393266,False
2021-10-06,FP,4425.0,0.01638857033907093,True
2021-10-06,FP,4365.0,0.0026070304022700608,True
2021-10-06,FP,4375.0,0.0049039537250701315,True
2021-10-06,FP,4250.0,0.023807587809931863,False
2021-10-06,FN,4550.0,0.04510009288787842,True
2021-10-06,FN,4525.0,0.039357781410217285,True
2021-10-06,FN,4175.0,0.0410345196723938,False
2021-10-06,FN,4340.0,0.0031352639198303223,False
2021-10-06,FN,4150.0,0.04677683115005493,False
2021-10-06,FN,4600.0,0.056584715843200684,True
2021-10-06,FN,4475.0,0.02787315845489502,True
2021-10-08,FP,4325.0,0.0159092595810415,False
2021-10-08,FP,4200.0,0.044351188494884175,False
2021-10-08,FP,4425.0,0.006844283550032637,True
2021-10-08,FP,4375.0,0.004532488015504432,False
2021-10-08,FP,4440.0,0.010257315019693847,True
2021-10-08,FN,4225.0,0.03866279125213623,False
2021-10-08,FN,4550.0,0.03528618812561035,True
2021-10-08,FN,4525.0,0.029597878456115723,True
2021-10-08,FN,4240.0,0.03524976968765259,False
2021-10-08,FN,4340.0,0.012496232986450195,False
2021-10-11,FP,4325.0,0.010161556125804383,False
2021-10-11,FP,4375.0,0.0012816628785217166,True
2021-10-11,FN,4225.0,0.03304797410964966,False
2021-10-11,FN,4525.0,0.03561127185821533,True
2021-10-12,FP,4200.0,0.03327826292187874,False
2021-10-12,FP,4425.0,0.018510401564449275,True
2021-10-12,FP,4150.0,0.04478685502995161,False
2021-10-12,FN,4225.0,0.02752399444580078,False
2021-10-12,FN,4475.0,0.030019044876098633,True
2021-10-12,FN,4340.0,0.001054227352142334,False
2021-10-13,FP,4290.0,0.016467876290100047,False
2021-10-13,FP,4200.0,0.03710141734695116,False
2021-10-13,FP,4425.0,0.014482435295176455,True
2021-10-13,FP,4375.0,0.0030193569302592316,True
2021-10-13,FP,4380.0,0.004165664766750954,True
2021-10-13,FN,4385.0,0.0053119659423828125,True
2021-10-13,FN,4340.0,0.005004823207855225,False
2021-10-13,FN,4440.0,0.0179213285446167,True
2021-10-13,FN,4475.0,0.025945544242858887,True
2021-10-13,FN,4445.0,0.01906764507293701,True
2021-10-14,FP,4435.0,0.00045567982263627904,True
2021-10-14,FP,4300.0,0.029997875256519535,False
2021-10-14,FP,4430.0,0.0006722296247398951,False
2021-10-14,FP,4375.0,0.013079233545877478,False
2021-10-14,FN,4465.0,0.0072231292724609375,True
2021-10-14,FN,4485.0,0.011734724044799805,True
2021-10-14,FN,4470.0,0.00835108757019043,True
2021-10-14,FN,4455.0,0.004967331886291504,True
2021-10-15,FP,4480.0,0.0022707478152503846,True
2021-10-15,FP,4460.0,0.0022036751660675646,False
2021-10-15,FP,4525.0,0.012338199523216131,True
2021-10-15,FP,4465.0,0.0010850694207380496,False
2021-10-15,FP,4530.0,0.013456805268545757,True
2021-10-15,FP,4475.0,0.0011521420699209806,True
2021-10-15,FN,4675.0,0.04589641094207764,True
2021-10-15,FN,4650.0,0.04030334949493408,True
2021-10-15,FN,4625.0,0.03471028804779053,True
2021-10-15,FN,4375.0,0.021219968795776367,False
2021-10-15,FN,4600.0,0.029117226600646973,True
2021-10-15,FN,4575.0,0.02352428436279297,True
2021-10-18,FP,4490.0,0.0008314213037805551,True
2021-10-18,FP,4460.0,0.00585564832631158,False
2021-10-18,FP,4525.0,0.00863300253888788,True
2021-10-18,FP,4530.0,0.00974751414390318,True
2021-10-18,FP,4475.0,0.002512113511265568,False
2021-10-18,FN,4385.0,0.022573351860046387,False
2021-10-18,FN,4650.0,0.03649580478668213,True
2021-10-18,FN,4375.0,0.024802327156066895,False
2021-10-18,FN,4350.0,0.030374884605407715,False
2021-10-18,FN,4575.0,0.019778132438659668,True
2021-10-19,FP,4450.0,0.014204344484180398,False
2021-10-19,FP,4520.0,0.0013025534677537642,True
2021-10-19,FP,4490.0,0.005343259940218004,False
2021-10-19,FP,4495.0,0.0042356243722226905,False
2021-10-19,FP,4475.0,0.008666166644203832,False
2021-10-19,FP,4510.0,0.000912717668236751,False
2021-10-19,FN,4545.0,0.006840705871582031,True
2021-10-19,FN,4425.0,0.01974254846572876,False
2021-10-19,FN,4650.0,0.03010106086730957,True
2021-10-19,FN,4625.0,0.024562954902648926,True
2021-10-19,FN,4375.0,0.0308188796043396,False
2021-10-19,FN,4575.0,0.013486504554748535,True
2021-10-20,FP,4545.0,0.0024195286232271407,True
2021-10-20,FP,4450.0,0.018533134791339778,False
2021-10-20,FP,4520.0,0.003094330170079873,False
2021-10-20,FP,4530.0,0.0008887866527570454,False
2021-10-20,FP,4535.0,0.000213985105904424,True
2021-10-20,FP,4540.0,0.0013167568645657823,True
2021-10-20,FP,4510.0,0.005299873687402812,False
2021-10-20,FN,4800.0,0.05866086483001709,True
2021-10-20,FN,4650.0,0.025577783584594727,True
2021-10-20,FN,4750.0,0.04763317108154297,True
2021-10-20,FN,4250.0,0.06264400482177734,False
2021-10-20,FN,4700.0,0.03660547733306885,True
2021-10-20,FN,4350.0,0.040588557720184326,False
2021-10-20,FN,4575.0,0.00903618335723877,True
2021-10-21,FP,4545.0,0.00021125714765890535,True
2021-10-21,FP,4555.0,0.002411941981867116,True
2021-10-21,FP,4560.0,0.0035122843989712216,True
2021-10-21,FP,4530.0,0.003089770103653522,False
2021-10-21,FP,4535.0,0.0019894276865494165,False
2021-10-21,FP,4540.0,0.0008890852694453111,False
2021-10-21,FP,4510.0,0.0074911397720700545,False
2021-10-21,FN,4800.0,0.056328773498535156,True
2021-10-21,FN,4650.0,0.02331840991973877,True
2021-10-21,FN,4750.0,0.045325279235839844,True
2021-10-21,FN,4400.0,0.031698644161224365,False
2021-10-21,FN,4700.0,0.03432190418243408,True
2021-10-21,FN,4350.0,0.0427020788192749,False
2021-10-21,FN,4575.0,0.0068132877349853516,True
2021-10-22,FP,4545.0,8.809552304978041e-06,True
2021-10-22,FP,4450.0,0.02089346479477283,False
2021-10-22,FP,4560.0,0.003309168659738404,True
2021-10-22,FP,4530.0,0.003291549555128337,False
2021-10-22,FP,4535.0,0.0021914298526505283,False
2021-10-22,FP,4570.0,0.005509408064694021,True
2021-10-22,FP,4540.0,0.0010913101501728306,False
2021-10-22,FP,4575.0,0.006609527767171608,True
2021-10-22,FN,4800.0,0.056114912033081055,True
2021-10-22,FN,4650.0,0.023111343383789062,True
2021-10-22,FN,4750.0,0.04511368274688721,True
2021-10-22,FN,4400.0,0.031894683837890625,False
2021-10-22,FN,4850.0,0.0671161413192749,True
2021-10-22,FN,4250.0,0.06489825248718262,False
2021-10-22,FN,4700.0,0.03411257266998291,True
2021-10-22,FN,4350.0,0.0428958535194397,False
2021-10-25,FP,4450.0,0.02549697932506556,False
2021-10-25,FP,4560.0,0.0014081406117525397,False
2021-10-25,FP,4530.0,0.007977823897201586,False
2021-10-25,FP,4570.0,0.0007817538167305127,True
2021-10-25,FP,4540.0,0.005787929468718533,False
2021-10-25,FN,4800.0,0.05114936828613281,True
2021-10-25,FN,4750.0,0.040199875831604004,True
2021-10-25,FN,4400.0,0.036446452140808105,False
2021-10-25,FN,4850.0,0.06209874153137207,True
2021-10-25,FN,4350.0,0.047395944595336914,False
2021-10-26,FP,4580.0,0.0012408037784833459,False
2021-10-26,FP,4585.0,0.00015045531099266984,False
2021-10-26,FP,4590.0,0.0009398931564981172,True
2021-10-26,FP,4570.0,0.003421500713464809,False
2021-10-26,FP,4575.0,0.002331152245974133,False
2021-10-26,FN,4800.0,0.04673457145690918,True
2021-10-26,FN,4750.0,0.03583109378814697,True
2021-10-26,FN,4400.0,0.04049336910247803,False
2021-10-26,FN,4850.0,0.05763804912567139,True
2021-10-26,FN,4350.0,0.051396846771240234,False
2021-10-27,FP,4585.0,0.0045241714377592945,True
2021-10-27,FP,4525.0,0.008621183041251812,False
2021-10-27,FP,4590.0,0.005619617644343489,True
2021-10-27,FP,4530.0,0.007525736834667507,False
2021-10-27,FP,4570.0,0.0012378328180064901,True
2021-10-27,FP,4575.0,0.0023332790245906843,True
2021-10-27,FN,4800.0,0.05162835121154785,True
2021-10-27,FN,4750.0,0.04067385196685791,True
2021-10-27,FN,4400.0,0.0360073447227478,False
2021-10-27,FN,4850.0,0.06258285045623779,True
2021-10-27,FN,4375.0,0.04148459434509277,False
2021-10-27,FN,4250.0,0.06887072324752808,False
2021-10-28,FP,4580.0,0.0011471030855071396,False
2021-10-28,FP,4615.0,0.006486052240258777,True
2021-10-28,FP,4585.0,5.665232468343717e-05,False
2021-10-28,FP,4590.0,0.0010337984361401542,True
2021-10-28,FP,4570.0,0.0033280046071544334,False
2021-10-28,FP,4575.0,0.002237553846330731,False
2021-10-28,FN,4800.0,0.04683268070220947,True
2021-10-28,FN,4450.0,0.029498815536499023,False
2021-10-28,FN,4525.0,0.013142049312591553,False
2021-10-28,FN,4750.0,0.03592824935913086,True
2021-10-28,FN,4400.0,0.04040330648422241,False
2021-10-28,FN,4850.0,0.05773723125457764,True
2021-10-29,FP,4620.0,0.004371813822404702,True
2021-10-29,FP,4590.0,0.002150081072545995,False
2021-10-29,FP,4625.0,0.005458796304896429,True
2021-10-29,FP,4595.0,0.0010630985900542678,False
2021-10-29,FP,4570.0,0.006498011002513127,False
2021-10-29,FP,4575.0,0.005411028520021288,False
2021-10-29,FN,4800.0,0.04350316524505615,True
2021-10-29,FN,4450.0,0.03258556127548218,False
2021-10-29,FN,4750.0,0.032633304595947266,True
2021-10-29,FN,4400.0,0.043455421924591064,False
2021-10-29,FN,4850.0,0.05437302589416504,True
2021-10-29,FN,4375.0,0.04889035224914551,False
2021-11-01,FP,4675.0,0.014196569862290565,True
2021-11-01,FP,4525.0,0.018344496550403377,False
2021-11-01,FP,4625.0,0.003349547724725843,True
2021-11-01,FP,4660.0,0.010942463221021104,True
2021-11-01,FP,4575.0,0.007497474412838767,False
2021-11-01,FN,4800.0,0.041314125061035156,True
2021-11-01,FN,4750.0,0.03046715259552002,True
2021-11-01,FN,4400.0,0.045462071895599365,False
2021-11-01,FN,4850.0,0.05216109752655029,True
2021-11-01,FN,4375.0,0.050885558128356934,False
2021-11-02,FP,4675.0,0.00928973701479241,True
2021-11-02,FP,4660.0,0.006051374222231676,True
2021-11-02,FP,3960.0,0.1450722227639405,False
2021-11-02,FP,4670.0,0.008210282750605424,True
2021-11-02,FP,4575.0,0.012299348268946408,False
2021-11-02,FN,4800.0,0.03627610206604004,True
2021-11-02,FN,4750.0,0.025481581687927246,True
2021-11-02,FN,4400.0,0.05008023977279663,False
2021-11-02,FN,4850.0,0.04707062244415283,True
2021-11-02,FN,4375.0,0.05547749996185303,False
2021-11-03,FP,4625.0,0.007668360083962655,False
2021-11-03,FP,4690.0,0.006277922422965432,True
2021-11-03,FP,4660.0,0.0001588233494629332,False
2021-11-03,FP,4670.0,0.001986758574679781,True
2021-11-03,FP,4575.0,0.01839626970467656,False
2021-11-03,FN,4800.0,0.029879331588745117,True
2021-11-03,FN,4425.0,0.05058002471923828,False
2021-11-03,FN,4525.0,0.029124200344085693,False
2021-11-03,FN,4750.0,0.01915144920349121,True
2021-11-03,FN,4850.0,0.04060721397399902,True
2021-11-04,FP,4680.0,0.0018559857107078859,True
2021-11-04,FP,4690.0,0.003996703628893261,True
2021-11-04,FP,4660.0,0.0024254501256626426,False
2021-11-04,FP,4670.0,0.0002847322074773784,False
2021-11-04,FN,4800.0,0.027544617652893066,True
2021-11-04,FN,4850.0,0.03824818134307861,True
2021-11-04,FN,4900.0,0.04895174503326416,True
2021-11-04,FN,4750.0,0.01684105396270752,True
2021-11-05,FP,4675.0,0.005035511286877847,False
2021-11-05,FP,4680.0,0.003971378143869164,False
2021-11-05,FP,4660.0,0.008227910715903897,False
2021-11-05,FP,4725.0,0.005605820143208984,True
2021-11-05,FP,4670.0,0.0060996444298865304,False
2021-11-05,FN,4800.0,0.021567821502685547,True
2021-11-05,FN,4900.0,0.042850494384765625,True
2021-11-05,FN,4525.0,0.03695952892303467,False
2021-11-05,FN,4625.0,0.01567685604095459,False
2021-11-05,FN,4850.0,0.032209157943725586,True
2021-11-09,FP,4680.0,0.0008582413214477391,False
2021-11-09,FP,4675.0,0.001925700465335023,False
2021-11-09,FP,4660.0,0.005128077896997096,False
2021-11-09,FN,4800.0,0.024760723114013672,True
2021-11-09,FN,4825.0,0.0300980806350708,True
2021-11-09,FN,4850.0,0.03543531894683838,True
2021-11-10,FP,4675.0,0.007295591661489631,True
2021-11-10,FP,4660.0,0.004063627196265518,True
2021-11-10,FP,4725.0,0.018068806545569638,True
2021-11-10,FP,4575.0,0.014250838106670605,False
2021-11-10,FN,4800.0,0.03422868251800537,True
2021-11-10,FN,4450.0,0.04118388891220093,False
2021-11-10,FN,4850.0,0.045001864433288574,True
2021-11-10,FN,4775.0,0.02884197235107422,True
2021-11-11,FP,4660.0,0.0017175876185906436,True
2021-11-11,FP,4630.0,0.004731238052773756,False
2021-11-11,FP,4575.0,0.016554085116941675,False
2021-11-11,FN,4800.0,0.031812071800231934,True
2021-11-11,FN,4525.0,0.027302145957946777,False
2021-11-11,FN,4750.0,0.021064043045043945,True
2021-11-12,FP,4680.0,0.0004037123177936808,False
2021-11-12,FP,4675.0,0.0014716570695908482,False
2021-11-12,FP,4660.0,0.0046754913249825725,False
2021-11-12,FP,4685.0,0.0006642324340035977,True
2021-11-12,FN,4800.0,0.025226950645446777,True
2021-11-12,FN,4825.0,0.030566692352294922,True
2021-11-12,FN,4525.0,0.033510029315948486,False
2021-11-12,FN,4775.0,0.019887208938598633,True
2021-11-15,FP,4670.0,0.0018467196591891444,False
2021-11-15,FP,4660.0,0.003984092850497056,False
2021-11-15,FP,4685.0,0.0013593401277727235,True
2021-11-15,FP,4710.0,0.006702773106042725,True
2021-11-15,FN,4800.0,0.025939106941223145,True
2021-11-15,FN,4825.0,0.03128254413604736,True
2021-11-15,FN,4550.0,0.027495205402374268,False
2021-11-15,FN,4775.0,0.020595669746398926,True
2021-11-16,FP,4680.0,0.00578894258856022,False
2021-11-16,FP,4705.0,0.0004779860852939244,False
2021-11-16,FP,4730.0,0.004832970417972371,True
2021-11-16,FP,4710.0,0.0005842052153592903,True
2021-11-16,FN,4800.0,0.01970362663269043,True
2021-11-16,FN,4625.0,0.017473042011260986,False
2021-11-16,FN,4825.0,0.025014638900756836,True
2021-11-16,FN,4775.0,0.014392733573913574,True
2021-11-17,FP,4705.0,0.0019719501426451735,True
2021-11-17,FP,4690.0,0.0012224343955354877,False
2021-11-17,FP,4660.0,0.007611203471896699,False
2021-11-17,FP,4730.0,0.007295924372946017,True
2021-11-17,FN,4720.0,0.005166292190551758,True
2021-11-17,FN,4625.0,0.015064775943756104,False
2021-11-17,FN,4790.0,0.020073413848876953,True
2021-11-17,FN,4775.0,0.01687908172607422,True
2021-11-18,FP,4680.0,0.0055903793558411685,False
2021-11-18,FP,4705.0,0.0002783621515454193,False
2021-11-18,FP,4730.0,0.00503365505275033,True
2021-11-18,FP,4715.0,0.0018464447301729248,True
2021-11-18,FN,4760.0,0.011408090591430664,True
2021-11-18,FN,4770.0,0.013532876968383789,True
2021-11-18,FN,4685.0,0.0045279860496521,False
2021-11-18,FN,4775.0,0.014595270156860352,True
2021-11-19,FP,4675.0,0.004719846682947004,False
2021-11-19,FP,4710.0,0.002731448582528273,True
2021-11-19,FP,4650.0,0.010042200444000726,False
2021-11-19,FP,4690.0,0.0015264344263147267,False
2021-11-19,FP,4760.0,0.013376156104635717,True
2021-11-19,FP,4730.0,0.006989331591371384,True
2021-11-19,FN,4450.0,0.05262100696563721,False
2021-11-19,FN,4900.0,0.04318130016326904,True
2021-11-19,FN,5000.0,0.06447076797485352,True
2021-11-19,FN,4400.0,0.06326574087142944,False
2021-11-19,FN,4850.0,0.03253662586212158,True
2021-11-19,FN,4500.0,0.041976332664489746,False
2021-11-22,FP,4740.0,0.0064079257609936935,True
2021-11-22,FP,4710.0,3.825534478485437e-05,True
2021-11-22,FP,4775.0,0.013839207913237228,True
2021-11-22,FP,4650.0,0.012701085487632824,False
2021-11-22,FP,4760.0,0.01065437270513292,True
2021-11-22,FP,4730.0,0.0042847022889240804,True
2021-11-22,FN,4900.0,0.04037952423095703,True
2021-11-22,FN,5000.0,0.06161177158355713,True
2021-11-22,FN,4400.0,0.06578165292739868,False
2021-11-22,FN,4850.0,0.029763340950012207,True
2021-11-22,FN,4500.0,0.04454946517944336,False
2021-11-22,FN,4350.0,0.07639777660369873,False
2021-11-23,FP,4675.0,0.002492206709902689,False
2021-11-23,FP,4710.0,0.004975766074087229,True
2021-11-23,FP,4775.0,0.018844858387211616,True
2021-11-23,FP,4650.0,0.007826472984181265,False
2021-11-23,FP,4690.0,0.0007083530546645456,True
2021-11-23,FP,4730.0,0.009243179093510134,True
2021-11-23,FN,4450.0,0.05050063133239746,False
2021-11-23,FN,4900.0,0.045516133308410645,True
2021-11-23,FN,5000.0,0.06685328483581543,True
2021-11-23,FN,4850.0,0.03484761714935303,True
2021-11-23,FN,4500.0,0.03983205556869507,False
2021-11-23,FN,4375.0,0.06650340557098389,False
2021-11-24,FP,4710.0,0.0025414620624972795,True
2021-11-24,FP,4775.0,0.016376959946587055,True
2021-11-24,FP,4650.0,0.010229766753585445,False
2021-11-24,FP,4690.0,0.0017156142095302584,False
2021-11-24,FP,4725.0,0.005734269266518099,True
2021-11-24,FP,4730.0,0.006798538334524817,True
2021-11-24,FN,4450.0,0.052800536155700684,False
2021-11-24,FN,4900.0,0.04298365116119385,True
2021-11-24,FN,5000.0,0.0642690658569336,True
2021-11-24,FN,4850.0,0.03234100341796875,True
2021-11-24,FN,4500.0,0.04215782880783081,False
2021-11-24,FN,4350.0,0.07408589124679565,False
2021-11-26,FP,4675.0,0.013508399520726133,True
2021-11-26,FP,4550.0,0.013590755546673106,False
2021-11-26,FP,4650.0,0.008088568507246263,True
2021-11-26,FP,4625.0,0.0026687374937663932,True
2021-11-26,FP,4660.0,0.010256500912638078,True
2021-11-26,FP,4575.0,0.008170924533193236,False
2021-11-26,FN,4450.0,0.035270094871520996,False
2021-11-26,FN,4900.0,0.0622868537902832,True
2021-11-26,FN,5000.0,0.08396625518798828,True
2021-11-26,FN,4200.0,0.08946835994720459,False
2021-11-26,FN,4850.0,0.051447272300720215,True
2021-11-26,FN,4350.0,0.05694937705993652,False
2021-11-29,FP,4550.0,0.023707856645646896,False
2021-11-29,FP,4650.0,0.0022508864620347513,False
2021-11-29,FP,4625.0,0.007615129007937815,False
2021-11-29,FP,4660.0,0.00010518944367354788,False
2021-11-29,FP,4700.0,0.008477598629771377,True
2021-11-29,FP,4575.0,0.018343614099743943,False
2021-11-29,FN,4450.0,0.04516482353210449,False
2021-11-29,FN,4900.0,0.05139148235321045,True
2021-11-29,FN,4775.0,0.024570345878601074,True
2021-11-29,FN,5000.0,0.07284855842590332,True
2021-11-29,FN,4850.0,0.04066300392150879,True
2021-11-29,FN,4350.0,0.06662178039550781,False
2021-11-30,FP,4675.0,0.020704489078470445,True
2021-11-30,FP,4550.0,0.00658707480063303,False
2021-11-30,FP,4650.0,0.015246176302649905,True
2021-11-30,FP,4625.0,0.009787863526829144,True
2021-11-30,FP,4600.0,0.004329550751008382,True
2021-11-30,FN,4800.0,0.04799604415893555,True
2021-11-30,FN,4200.0,0.0830034613609314,False
2021-11-30,FN,5000.0,0.09166252613067627,True
2021-11-30,FN,4850.0,0.05891263484954834,True
2021-11-30,FN,4375.0,0.04479527473449707,False
2021-12-01,FP,4000.0,0.12133870569501659,False
2021-12-01,FP,4450.0,0.022489310085705982,False
2021-12-01,FP,4675.0,0.026935387718949322,True
2021-12-01,FP,4550.0,0.0005227777280814028,False
2021-12-01,FP,4525.0,0.006014410817487548,False
2021-12-01,FN,4800.0,0.05439352989196777,True
2021-12-01,FN,4100.0,0.09937214851379395,False
2021-12-01,FN,4900.0,0.07636010646820068,True
2021-12-01,FN,4200.0,0.07740563154220581,False
2021-12-01,FN,4850.0,0.065376877784729,True
2021-12-02,FP,4675.0,0.0190580588702296,True
2021-12-02,FP,4550.0,0.00818948281079257,False
2021-12-02,FP,4650.0,0.013608550534025099,True
2021-12-02,FP,4525.0,0.01363899114699696,False
2021-12-02,FP,4625.0,0.00815904219782082,True
2021-12-02,FP,4575.0,0.0027399744745880694,False
2021-12-02,FN,4800.0,0.04630565643310547,True
2021-12-02,FN,4900.0,0.06810367107391357,True
2021-12-02,FN,4200.0,0.08448261022567749,False
2021-12-02,FN,4425.0,0.035437047481536865,False
2021-12-02,FN,4850.0,0.057204604148864746,True
2021-12-02,FN,4350.0,0.05178552865982056,False
2021-12-03,FP,4000.0,0.1131233280393551,False
2021-12-03,FP,4550.0,0.008822214355233449,True
2021-12-03,FP,4525.0,0.003279235155479565,True
2021-12-03,FP,4625.0,0.025451151954495543,True
2021-12-03,FP,4600.0,0.01990817275474166,True
2021-12-03,FN,4800.0,0.06425201892852783,True
2021-12-03,FN,4900.0,0.08642387390136719,True
2021-12-03,FN,4200.0,0.06877946853637695,False
2021-12-03,FN,4850.0,0.07533800601959229,True
2021-12-03,FN,4150.0,0.0798654556274414,False
2021-12-06,FP,4675.0,0.018232339979678658,True
2021-12-06,FP,4650.0,0.012787247252514788,True
2021-12-06,FP,4525.0,0.014438216383305558,False
2021-12-06,FP,4625.0,0.007342154525350697,True
2021-12-06,FP,4500.0,0.01988330911046965,False
2021-12-06,FP,4575.0,0.003548030928977486,False
2021-12-06,FN,4800.0,0.04545783996582031,True
2021-12-06,FN,4900.0,0.0672382116317749,True
2021-12-06,FN,4425.0,0.03621858358383179,False
2021-12-06,FN,4750.0,0.03456759452819824,True
2021-12-06,FN,4850.0,0.05634796619415283,True
2021-12-06,FN,4350.0,0.05255389213562012,False
2021-12-07,FP,4705.0,0.006298766250543375,True
2021-12-07,FP,4625.0,0.010811520954566833,False
2021-12-07,FP,4725.0,0.0105763380518209,True
2021-12-07,FP,4550.0,0.02685241520935766,False
2021-12-07,FN,4425.0,0.053587257862091064,False
2021-12-07,FN,4450.0,0.0482403039932251,False
2021-12-07,FN,4900.0,0.048005104064941406,True
2021-12-07,FN,4850.0,0.03731119632720947,True
2021-12-08,FP,4705.0,0.0013195274474802066,True
2021-12-08,FP,4650.0,0.01038558923894084,False
2021-12-08,FP,4690.0,0.0018727771033618668,False
2021-12-08,FP,4625.0,0.01570609682367774,False
2021-12-08,FN,4825.0,0.026857972145080566,True
2021-12-08,FN,4850.0,0.032178521156311035,True
2021-12-08,FN,4900.0,0.04281949996948242,True
2021-12-08,FN,4525.0,0.036988139152526855,False
2021-12-09,FP,4705.0,0.005709342668897888,True
2021-12-09,FP,4680.0,0.00036550981730987253,True
2021-12-09,FP,4650.0,0.00604708960459599,False
2021-12-09,FP,4690.0,0.002503042957945123,True
2021-12-09,FP,4700.0,0.0046405760985803735,True
2021-12-09,FN,4800.0,0.026015877723693848,True
2021-12-09,FN,4450.0,0.04879772663116455,False
2021-12-09,FN,4775.0,0.020672082901000977,True
2021-12-09,FN,4525.0,0.03276628255844116,False
2021-12-09,FN,4850.0,0.03670358657836914,True
2021-12-10,FP,4680.0,0.0055206313194222645,False
2021-12-10,FP,4705.0,0.00020824152946197216,False
2021-12-10,FP,4650.0,0.011895499067374748,False
2021-12-10,FP,4690.0,0.003395675403438103,False
2021-12-10,FN,4825.0,0.02529120445251465,True
2021-12-10,FN,4850.0,0.030603647232055664,True
2021-12-10,FN,4900.0,0.041228413581848145,True
2021-12-10,FN,4525.0,0.03845745325088501,False
2021-12-13,FP,4680.0,0.0014530263673184773,False
2021-12-13,FP,4705.0,0.0038810920815741667,True
2021-12-13,FP,4650.0,0.007853968505989517,False
2021-12-13,FP,4690.0,0.0006806210122385359,True
2021-12-13,FN,4825.0,0.029484868049621582,True
2021-12-13,FN,4850.0,0.03481900691986084,True
2021-12-13,FN,4525.0,0.03452455997467041,False
2021-12-13,FN,4775.0,0.018816590309143066,True
2021-12-14,FP,4680.0,0.01002688237197158,True
