eod_date,spot,spot_eod,hvl,hvl_gex,all|flipstrike_nearspot,ex1|flipstrike_nearspot,d60|flipstrike_nearspot
2023-08-17,4370.359863,4370.359863,4500.0,-11800491.721811526,4485.0,4485.0,4470.0
2023-08-18,4369.709961,4369.709961,4495.0,-5885258.078304748,4390.0,4445.0,4390.0
2023-08-21,4399.77002,4399.77002,4475.0,-3396664.342264557,4400.0,4390.0,4400.0
2023-08-22,4387.549805,4387.549805,4430.0,-4515022.647024868,4390.0,4415.0,4390.0
2023-08-23,4436.009766,4436.009766,4410.0,-4311756.856581705,4415.0,4435.0,4415.0
2023-08-24,4376.310059,4376.310059,4435.0,-421957.9301151708,4420.0,4420.0,4420.0
2023-08-25,4405.709961,4405.709961,4435.0,-456264.1523887828,4410.0,4395.0,4410.0
2023-08-28,4433.310059,4433.310059,4435.0,-547698.5528103682,4420.0,4435.0,4420.0
2023-08-29,4497.629883,4497.629883,4435.0,-883678.6979777435,4435.0,4435.0,4435.0
2023-08-30,4514.870117,4514.870117,4435.0,-2183811.5649170466,4495.0,4495.0,4495.0
2023-08-31,4507.660156,4507.660156,4455.0,-110490.13256958024,4495.0,4495.0,4495.0
2023-09-01,4515.77002,4515.77002,4470.0,-3929607.827713507,4495.0,4495.0,4495.0
2023-09-05,4496.830078,4496.830078,4495.0,-16853886.472929668,4495.0,4495.0,4495.0
2023-09-06,4465.47998,4465.47998,4495.0,-21000296.93536838,4490.0,4490.0,4490.0
2023-09-07,4451.140137,4451.140137,4495.0,-15156740.904200068,4475.0,4475.0,4475.0
2023-09-08,4457.490234,4457.490234,4495.0,-17253500.534328464,4460.0,4470.0,4460.0
2023-09-11,4487.459961,4487.459961,4470.0,-1152319.6521362988,4470.0,4490.0,4470.0
2023-09-12,4461.899902,4461.899902,4495.0,-14104390.013531,4485.0,4485.0,4475.0
2023-09-13,4467.439941,4467.439941,4495.0,-18128751.42714152,4470.0,4480.0,4470.0
2023-09-14,4505.100098,4505.100098,4495.0,-50728417.89065407,4495.0,4495.0,4495.0
2023-09-15,4450.319824,4450.319824,4485.0,-3693693.1638604505,4490.0,4490.0,4485.0
2023-09-18,4453.529785,4453.529785,4485.0,-6072289.984356352,4490.0,4490.0,4465.0
2023-09-19,4443.950195,4443.950195,4485.0,-1377363.0744228575,4465.0,4465.0,4465.0
2023-09-20,4402.200195,4402.200195,4485.0,-2076660.764672498,4460.0,4460.0,4460.0
2023-09-21,4330.0,4330.0,4485.0,-834681.7090278721,4460.0,4460.0,4460.0
2023-09-22,4320.060059,4320.060059,4480.0,-1613847.8580694995,4460.0,4460.0,4420.0
2023-09-25,4337.439941,4337.439941,4440.0,-2771342.894151313,4405.0,4405.0,4405.0
2023-09-26,4273.529785,4273.529785,4440.0,-2067686.6403944169,4405.0,4405.0,4405.0
2023-09-27,4274.509766,4274.509766,4400.0,-13413211.842933351,4405.0,4405.0,4405.0
2023-09-28,4299.700195,4299.700195,4395.0,-385566.5813202472,4295.0,4365.0,4295.0
2023-09-29,4288.049805,4288.049805,4370.0,-2479006.146506383,4370.0,4370.0,4370.0
2023-10-02,4288.390137,4288.390137,4370.0,-1732543.2537372452,4345.0,4345.0,4345.0
2023-10-03,4229.450195,4229.450195,4365.0,-169038.88835787048,4365.0,4365.0,4365.0
2023-10-04,4263.75,4263.75,4360.0,-2422085.1009104103,4270.0,4305.0,4270.0
2023-10-05,4258.189941,4258.189941,4360.0,-2554320.841724765,4260.0,4305.0,4255.0
2023-10-06,4308.5,4308.5,4340.0,-9264381.307160636,4305.0,4305.0,4305.0
2023-10-09,4335.660156,4335.660156,4340.0,-9596228.507125895,4325.0,4335.0,4325.0
2023-10-10,4358.240234,4358.240234,4340.0,-11242647.803720728,4345.0,4345.0,4345.0
2023-10-11,4376.950195,4376.950195,4340.0,-15850430.73772565,4360.0,4365.0,4360.0
2023-10-12,4349.609863,4349.609863,4340.0,-21426122.80272114,4365.0,4345.0,4365.0
2023-10-13,4327.779785,4327.779785,4355.0,-837551.4954142538,4345.0,4345.0,4330.0
2023-10-16,4373.629883,4373.629883,4355.0,-302782.7564666665,4355.0,4365.0,4355.0
2023-10-17,4373.200195,4373.200195,4355.0,-2687527.1256783404,4365.0,4365.0,4365.0
2023-10-18,4314.600098,4314.600098,4365.0,-5041754.211347353,4370.0,4370.0,4370.0
2023-10-19,4278.0,4278.0,4345.0,-1640873.8750967523,4330.0,4330.0,4330.0
2023-10-20,4224.160156,4224.160156,4345.0,-633984.5626543694,4345.0,4345.0,4330.0
2023-10-23,4217.040039,4217.040039,4345.0,-262311.15836511465,4285.0,4285.0,4320.0
2023-10-24,4247.680176,4247.680176,4300.0,-47253456.62689938,4245.0,4285.0,4245.0
2023-10-25,4186.77002,4186.77002,4305.0,-191587.21685614093,4285.0,4285.0,4285.0
2023-10-26,4137.22998,4137.22998,4310.0,-228421.4942142374,4240.0,4240.0,4240.0
2023-10-27,4117.370117,4117.370117,4300.0,-23416472.372563235,4240.0,4240.0,4240.0
2023-10-30,4166.819824,4166.819824,4300.0,-10795049.51613998,4165.0,4235.0,4165.0
2023-10-31,4193.799805,4193.799805,4280.0,-81502.09263035006,4195.0,4195.0,4195.0
2023-11-01,4237.859863,4237.859863,4225.0,-4717248.512742009,4225.0,4235.0,4225.0
2023-11-02,4317.779785,4317.779785,4260.0,-413285.366241808,4270.0,4270.0,4270.0
2023-11-03,4358.339844,4358.339844,4275.0,-1101058.5625370294,4415.0,4415.0,4415.0
2023-11-06,4365.97998,4365.97998,4300.0,-3776659.370797627,4330.0,4330.0,4330.0
2023-11-07,4378.379883,4378.379883,4330.0,-3218603.494322875,4330.0,4330.0,4330.0
2023-11-08,4382.779785,4382.779785,4330.0,-4315961.520330776,4365.0,4365.0,4365.0
2023-11-09,4347.350098,4347.350098,4345.0,-1961615.4446600147,4360.0,4345.0,4355.0
2023-11-10,4415.240234,4415.240234,4335.0,-2579860.599968428,4370.0,4370.0,4370.0
2023-11-13,4411.549805,4411.549805,4370.0,-4481826.035184744,4370.0,4415.0,4370.0
2023-11-14,4495.700195,4495.700195,4370.0,-1805332.775915905,4415.0,4415.0,4415.0
2023-11-15,4502.879883,4502.879883,4370.0,-1776622.285129188,4420.0,4420.0,4420.0
2023-11-16,4508.240234,4508.240234,4415.0,-11558118.901785623,4495.0,4495.0,4495.0
2023-11-17,4514.02002,4514.02002,4415.0,-11105448.65805938,4505.0,4490.0,4505.0
2023-11-20,4547.379883,4547.379883,4475.0,-6117570.277747939,4495.0,4495.0,4495.0
2023-11-21,4538.189941,4538.189941,4420.0,-439319.4166136172,4535.0,4530.0,4535.0
2023-11-22,4556.620117,4556.620117,4420.0,-384422.9106790538,4495.0,4495.0,4495.0
2023-11-24,4559.339844,4559.339844,4495.0,-5454050.978531769,4560.0,4545.0,4560.0
2023-11-27,4550.430176,4550.430176,4495.0,-5128483.202622477,4555.0,4545.0,4555.0
2023-11-28,4554.890137,4554.890137,4495.0,-4322870.462559256,4555.0,4545.0,4555.0
2023-11-29,4550.580078,4550.580078,4495.0,-4927883.417990652,4550.0,4545.0,4550.0
2023-11-30,4567.799805,4567.799805,4495.0,-1902450.1452467523,4555.0,4545.0,4555.0
2023-12-01,4594.629883,4594.629883,4495.0,-1172966.8031502424,4545.0,4545.0,4545.0
2023-12-04,4569.779785,4569.779785,4500.0,-6176379.923594086,4575.0,4560.0,4575.0
2023-12-05,4567.180176,4567.180176,4505.0,-37073.982352801046,4565.0,4560.0,4565.0
2023-12-06,4549.339844,4549.339844,4505.0,-1493621.3960167645,4560.0,4545.0,4560.0
2023-12-07,4585.589844,4585.589844,4505.0,-471634.9853942682,4580.0,4560.0,4580.0
2023-12-08,4604.370117,4604.370117,4500.0,-16991488.986165848,4585.0,4585.0,4585.0
2023-12-11,4622.439941,4622.439941,4500.0,-19513667.28638911,4585.0,4585.0,4585.0
2023-12-12,4643.700195,4643.700195,4500.0,-21221252.691750944,4585.0,4585.0,4585.0
2023-12-13,4707.089844,4707.089844,4585.0,-960227.5569631628,4585.0,4585.0,4585.0
2023-12-14,4719.549805,4719.549805,4585.0,-3215376.6619594274,4610.0,4610.0,4610.0
2023-12-15,4719.189941,4719.189941,4595.0,-1124959.1851313922,4720.0,4685.0,4720.0
2023-12-18,4740.560059,4740.560059,4615.0,-1818954.564349315,4715.0,4715.0,4715.0
2023-12-19,4768.370117,4768.370117,4645.0,-4082972.723029437,4735.0,4735.0,4735.0
2023-12-20,4698.350098,4698.350098,4695.0,-2243778.150300067,4695.0,4695.0,4700.0
2023-12-21,4746.75,4746.75,4695.0,-1688572.8843910196,4745.0,4745.0,4745.0
2023-12-22,4754.629883,4754.629883,4695.0,-2302700.1534091374,4740.0,4745.0,4740.0
2023-12-26,4774.75,4774.75,4695.0,-2179358.413814946,4745.0,4745.0,4745.0
2023-12-27,4781.580078,4781.580078,4695.0,-2250960.7682217383,4770.0,4745.0,4770.0
2023-12-28,4783.350098,4783.350098,4745.0,-4590866.299957519,4765.0,4765.0,4765.0
2023-12-29,4769.830078,4769.830078,4745.0,-8633444.755551375,4780.0,4765.0,4780.0
2024-01-02,4742.830078,4742.830078,4765.0,-13290588.05710726,4750.0,4750.0,4750.0
2024-01-03,4704.810059,4704.810059,4745.0,-7987362.597986018,4740.0,4725.0,4740.0
2024-01-04,4688.680176,4688.680176,4720.0,-5437068.12330344,4710.0,4720.0,4710.0
2024-01-05,4697.240234,4697.240234,4720.0,-935008.9744498152,4720.0,4720.0,4715.0
2024-01-08,4763.540039,4763.540039,4705.0,-1865218.0881387067,4720.0,4765.0,4720.0
2024-01-09,4756.5,4756.5,4720.0,-4489292.464054468,4765.0,4765.0,4765.0
2024-01-10,4783.450195,4783.450195,4735.0,-144517.18929090255,4765.0,4770.0,4765.0
2024-01-11,4780.240234,4780.240234,4745.0,-1832924.142302941,4770.0,4770.0,4770.0
2024-01-12,4783.830078,4783.830078,4745.0,-4322553.077442475,4765.0,4765.0,4765.0
2024-01-16,4765.97998,4765.97998,4765.0,-9104500.53648957,4770.0,4770.0,4770.0
2024-01-17,4739.209961,4739.209961,4765.0,-5402391.258437547,4750.0,4750.0,4750.0
2024-01-18,4780.939941,4780.939941,4755.0,-33179561.09208955,4760.0,4765.0,4760.0
2024-01-19,4839.810059,4839.810059,4760.0,-977017.2471146588,4765.0,4765.0,4765.0
2024-01-22,4850.430176,4850.430176,4765.0,-173114.13100577597,4780.0,4780.0,4780.0
2024-01-23,4864.600098,4864.600098,4795.0,-2306883.4339153734,4830.0,4830.0,4830.0
2024-01-24,4868.549805,4868.549805,4795.0,-3027635.072189468,4845.0,4845.0,4845.0
2024-01-25,4894.160156,4894.160156,4795.0,-1853259.571488634,4865.0,4865.0,4865.0
2024-01-26,4890.970215,4890.970215,4795.0,-2045549.691179028,4865.0,4865.0,4865.0
2024-01-29,4927.930176,4927.930176,4795.0,-2199151.5610300875,4865.0,4865.0,4865.0
2024-01-30,4924.970215,4924.970215,4795.0,-2507906.803167873,4890.0,4890.0,4890.0
2024-01-31,4845.649902,4845.649902,4865.0,-8288891.977655755,4870.0,4865.0,4825.0
2024-02-01,4906.189941,4906.189941,4845.0,-3204553.98111689,4895.0,4885.0,4895.0
2024-02-02,4958.609863,4958.609863,4845.0,-1552688.354395233,4885.0,4885.0,4885.0
2024-02-05,4942.810059,4942.810059,4870.0,-3148222.543519969,4945.0,4920.0,4945.0
2024-02-06,4954.22998,4954.22998,4870.0,-4324152.262175674,4945.0,4925.0,4945.0
2024-02-07,4995.060059,4995.060059,4870.0,-3014891.3306403183,4920.0,4920.0,4920.0
2024-02-08,4997.910156,4997.910156,4895.0,-1204435.309991958,4930.0,4930.0,4930.0
2024-02-09,5026.609863,5026.609863,4895.0,-875399.7500027462,4940.0,4940.0,4930.0
2024-02-12,5021.839844,5021.839844,4920.0,-4756088.9890997335,4995.0,4995.0,4995.0
2024-02-13,4953.169922,4953.169922,4945.0,-3714724.303753629,4955.0,4955.0,4955.0
2024-02-14,5000.620117,5000.620117,4945.0,-2189420.8493933366,4970.0,4995.0,4970.0
2024-02-15,5029.72998,5029.72998,4945.0,-2461042.270212254,4995.0,4995.0,4995.0
2024-02-16,5005.569824,5005.569824,4945.0,-4684660.123897902,5010.0,4995.0,5010.0
2024-02-20,4975.509766,4975.509766,4980.0,-14099681.995566392,4985.0,4975.0,4985.0
2024-02-21,4981.799805,4981.799805,4965.0,-3628375.687116472,4985.0,4985.0,4985.0
2024-02-22,5087.029785,5087.029785,4965.0,-974593.4895399512,4995.0,4995.0,4995.0
2024-02-23,5088.799805,5088.799805,4965.0,-1164551.5395155284,4995.0,4995.0,4995.0
2024-02-26,5069.529785,5069.529785,4995.0,-7740001.704287709,5060.0,5065.0,5060.0
2024-02-27,5078.180176,5078.180176,4995.0,-4184962.31502279,5070.0,5065.0,5070.0
2024-02-28,5069.759766,5069.759766,4995.0,-4274964.447927011,5070.0,5065.0,5070.0
2024-02-29,5096.27002,5096.27002,4995.0,-2464205.7517132764,5070.0,5070.0,5070.0
2024-03-01,5137.080078,5137.080078,4995.0,-1624993.7871179238,5065.0,5065.0,5065.0
2024-03-04,5130.950195,5130.950195,4995.0,-2164591.329408729,5095.0,5095.0,5095.0
2024-03-05,5078.649902,5078.649902,5070.0,-12499081.024664504,5080.0,5080.0,5080.0
2024-03-06,5104.759766,5104.759766,5070.0,-8889518.065078532,5095.0,5095.0,5095.0
2024-03-07,5157.359863,5157.359863,5010.0,-3278928.420750449,5095.0,5095.0,5095.0
2024-03-08,5123.689941,5123.689941,5010.0,-2126897.879953484,5135.0,5115.0,5135.0
2024-03-11,5117.939941,5117.939941,5070.0,-2785814.137955385,5130.0,5115.0,5105.0
2024-03-12,5175.27002,5175.27002,5095.0,-1999501.8197366395,5115.0,5115.0,5115.0
2024-03-13,5165.310059,5165.310059,5095.0,-2588347.454798499,5155.0,5110.0,5155.0
2024-03-14,5150.47998,5150.47998,5095.0,-3159324.249494147,5145.0,5145.0,5145.0
2024-03-15,5117.089844,5117.089844,5140.0,-2395652.641630841,5145.0,5115.0,5145.0
2024-03-18,5149.419922,5149.419922,5110.0,-14834988.26267916,5140.0,5140.0,5140.0
2024-03-19,5178.509766,5178.509766,5130.0,-3306356.8631665823,5155.0,5155.0,5155.0
2024-03-20,5224.620117,5224.620117,5130.0,-2600501.1642736765,5155.0,5155.0,5155.0
2024-03-21,5241.529785,5241.529785,5130.0,-1307046.8428702203,5155.0,5155.0,5155.0
2024-03-22,5234.180176,5234.180176,5155.0,-1653437.018262833,5185.0,5185.0,5185.0
2024-03-25,5218.189941,5218.189941,5190.0,-2941774.299357527,5215.0,5235.0,5215.0
2024-03-26,5203.580078,5203.580078,5190.0,-9906630.130609931,5200.0,5205.0,5200.0
2024-03-27,5248.490234,5248.490234,5165.0,-2149494.5240991763,5215.0,5245.0,5215.0
2024-03-28,5254.350098,5254.350098,5195.0,-2671459.4289830066,5245.0,5220.0,5245.0
2024-04-01,5243.77002,5243.77002,5195.0,-3696120.0826498736,5245.0,5245.0,5245.0
2024-04-02,5205.810059,5205.810059,5245.0,-871295.986492128,5230.0,5230.0,5240.0
2024-04-03,5211.490234,5211.490234,5220.0,-1537956.9016068403,5210.0,5210.0,5210.0
2024-04-04,5147.209961,5147.209961,5195.0,-2312112.265856017,5195.0,5195.0,5210.0
2024-04-05,5204.339844,5204.339844,5195.0,-2483989.985796156,5195.0,5205.0,5200.0
2024-04-08,5202.390137,5202.390137,5195.0,-4269685.571120872,5210.0,5205.0,5210.0
2024-04-09,5209.910156,5209.910156,5195.0,-4061987.4664238286,5205.0,5205.0,5205.0
2024-04-10,5160.640137,5160.640137,5195.0,-3388927.166587692,5195.0,5135.0,5195.0
2024-04-11,5199.060059,5199.060059,5195.0,-2987625.7345323698,5195.0,5195.0,5195.0
2024-04-12,5123.410156,5123.410156,5185.0,-3025195.787901626,5190.0,5115.0,5190.0
2024-04-15,5061.819824,5061.819824,5165.0,-5340082.70787301,5115.0,5115.0,5115.0
2024-04-16,5051.410156,5051.410156,5165.0,-3990175.932713521,5110.0,5110.0,5110.0
2024-04-17,5022.209961,5022.209961,5165.0,-3000033.8730157707,5110.0,5110.0,5110.0
2024-04-18,5011.120117,5011.120117,5165.0,-2338184.3055345616,5105.0,5105.0,5105.0
2024-04-19,4967.22998,4967.22998,5125.0,-9060739.652432015,5095.0,5095.0,5095.0
2024-04-22,5010.600098,5010.600098,5090.0,-4183097.988465461,5005.0,5005.0,5020.0
2024-04-23,5070.549805,5070.549805,5050.0,-18623615.08904852,5055.0,5070.0,5055.0
2024-04-24,5071.629883,5071.629883,5075.0,-14563827.708696973,5075.0,5070.0,5075.0
2024-04-25,5048.419922,5048.419922,5075.0,-1661486.4839916923,5060.0,5055.0,5060.0
2024-04-26,5099.959961,5099.959961,5065.0,-4991254.400725334,5070.0,5090.0,5070.0
2024-04-29,5116.169922,5116.169922,5090.0,-7941411.905049181,5095.0,5095.0,5095.0
2024-04-30,5035.689941,5035.689941,5095.0,-121814.72979766292,5005.0,5005.0,5005.0
2024-05-01,5018.390137,5018.390137,5095.0,-441978.8199184768,5005.0,5005.0,5005.0
2024-05-02,5064.200195,5064.200195,5090.0,-1558003.047610203,5065.0,5080.0,5065.0
2024-05-03,5127.790039,5127.790039,5090.0,-3527369.613061616,5095.0,5110.0,5095.0
2024-05-06,5180.740234,5180.740234,5125.0,-9270027.214970704,5135.0,5135.0,5135.0
2024-05-07,5187.700195,5187.700195,5135.0,-2876081.194015424,5165.0,5165.0,5165.0
2024-05-08,5187.669922,5187.669922,5145.0,-1112508.015401659,5180.0,5165.0,5180.0
2024-05-09,5214.080078,5214.080078,5145.0,-840966.9425236046,5165.0,5165.0,5165.0
2024-05-10,5222.680176,5222.680176,5165.0,-4205888.505668564,5170.0,5170.0,5170.0
2024-05-13,5221.419922,5221.419922,5165.0,-6798100.87827098,5215.0,5195.0,5215.0
2024-05-14,5246.680176,5246.680176,5195.0,-4654396.555774448,5220.0,5220.0,5220.0
2024-05-15,5308.149902,5308.149902,5195.0,-1044684.3932660028,5220.0,5220.0,5220.0
2024-05-16,5297.100098,5297.100098,5195.0,-2536474.27508511,5245.0,5245.0,5245.0
2024-05-17,5303.27002,5303.27002,5195.0,-1359663.4082087583,5255.0,5295.0,5255.0
2024-05-20,5308.129883,5308.129883,5270.0,-3356697.3722082074,5295.0,5295.0,5295.0
2024-05-21,5321.410156,5321.410156,5295.0,-7181453.83593628,5315.0,5315.0,5315.0
2024-05-23,5267.839844,5267.839844,5295.0,-8168114.444799619,5295.0,5275.0,5295.0
2024-05-24,5304.720215,5304.720215,5295.0,-3865123.262515938,5290.0,5295.0,5290.0
2024-05-28,5306.040039,5306.040039,5295.0,-5895480.634326962,5295.0,5295.0,5295.0
2024-05-29,5266.950195,5266.950195,5295.0,-4475538.441303239,5295.0,5280.0,5295.0
2024-05-30,5235.47998,5235.47998,5295.0,-1585459.0675216012,5280.0,5280.0,5280.0
2024-05-31,5277.509766,5277.509766,5275.0,-8765418.483397815,5275.0,5280.0,5275.0
2024-06-03,5283.399902,5283.399902,5240.0,-9883789.012854597,5260.0,5265.0,5260.0
2024-06-04,5291.339844,5291.339844,5265.0,-2935930.9885019725,5270.0,5270.0,5270.0
2024-06-05,5354.029785,5354.029785,5270.0,-2072752.352554185,5270.0,5270.0,5270.0
2024-06-06,5352.959961,5352.959961,5300.0,-25413281.86646432,5325.0,5325.0,5325.0
2024-06-07,5346.990234,5346.990234,5300.0,-35225130.582468994,5315.0,5315.0,5315.0
2024-06-10,5360.790039,5360.790039,5300.0,-39880697.4799778,5345.0,5335.0,5345.0
2024-06-11,5375.319824,5375.319824,5300.0,-43744492.16932527,5315.0,5315.0,5315.0
2024-06-12,5421.029785,5421.029785,5300.0,-37491009.09477244,5345.0,5345.0,5345.0
2024-06-13,5433.740234,5433.740234,5300.0,-14187578.064541455,5355.0,5355.0,5355.0
2024-06-14,5431.600098,5431.600098,5355.0,-439606.96775573696,5415.0,5395.0,5415.0
2024-06-17,5473.22998,5473.22998,5355.0,-1418944.241776765,5395.0,5395.0,5395.0
2024-06-18,5487.029785,5487.029785,5395.0,-930861.989340624,5430.0,5430.0,5445.0
2024-06-20,5473.169922,5473.169922,5395.0,-2787325.2202503043,5445.0,5445.0,5445.0
2024-06-21,5464.620117,5464.620117,5445.0,-3183316.532835331,5465.0,5465.0,5465.0
2024-06-24,5447.870117,5447.870117,5445.0,-5741372.613467567,5445.0,5445.0,5445.0
2024-06-25,5469.299805,5469.299805,5445.0,-9833831.517777998,5460.0,5475.0,5460.0
2024-06-26,5477.899902,5477.899902,5445.0,-3952796.08790348,5465.0,5475.0,5465.0
2024-06-27,5482.870117,5482.870117,5445.0,-6500003.634464026,5475.0,5475.0,5475.0
2024-06-28,5460.47998,5460.47998,5445.0,-9132543.935478907,5465.0,5465.0,5465.0
2024-07-01,5475.089844,5475.089844,5495.0,-4148599.760083085,5480.0,5470.0,5480.0
2024-07-02,5509.009766,5509.009766,5465.0,-2872877.5594962616,5470.0,5495.0,5465.0
2024-07-03,5537.02002,5537.02002,5425.0,-265427.8046844768,5495.0,5495.0,5495.0
2024-07-05,5567.189941,5567.189941,5465.0,-1472552.9621424691,5495.0,5495.0,5495.0
2024-07-08,5572.850098,5572.850098,5495.0,-2685220.871550482,5505.0,5505.0,5510.0
2024-07-09,5576.97998,5576.97998,5495.0,-5474885.177719141,5545.0,5545.0,5545.0
2024-07-11,5584.540039,5584.540039,5545.0,-5968085.105726529,5585.0,5590.0,5585.0
2024-07-12,5615.350098,5615.350098,5535.0,-468842.26159111736,5555.0,5555.0,5555.0
2024-07-15,5631.220215,5631.220215,5545.0,-2237870.9449262866,5595.0,5595.0,5595.0
2024-07-16,5667.200195,5667.200195,5545.0,-1668083.7270266626,5605.0,5605.0,5610.0
2024-07-17,5588.27002,5588.27002,5595.0,-2783418.288668401,5600.0,5595.0,5600.0
2024-07-18,5544.589844,5544.589844,5595.0,-2240793.088069016,5575.0,5550.0,5575.0
2024-07-19,5505.0,5505.0,5595.0,-1551505.0874638336,5575.0,5540.0,5575.0
2024-07-22,5564.410156,5564.410156,5550.0,-8696932.221627044,5565.0,5555.0,5565.0
2024-07-23,5555.740234,5555.740234,5555.0,-1328857.374717244,5570.0,5555.0,5570.0
2024-07-24,5427.129883,5427.129883,5555.0,-835441.1733373969,5530.0,5530.0,5530.0
2024-07-25,5399.220215,5399.220215,5525.0,-8634758.721160678,5530.0,5530.0,5530.0
2024-07-26,5459.100098,5459.100098,5525.0,-8680748.532986762,5500.0,5500.0,5515.0
2024-07-29,5463.540039,5463.540039,5525.0,-5595418.92106703,5485.0,5510.0,5470.0
2024-07-30,5436.439941,5436.439941,5525.0,-6040831.896433757,5510.0,5510.0,5520.0
2024-07-31,5522.299805,5522.299805,5495.0,-13579679.085944451,5500.0,5500.0,5500.0
2024-08-01,5446.680176,5446.680176,5510.0,-1495494.1025642988,5515.0,5515.0,5515.0
2024-08-02,5346.560059,5346.560059,5505.0,-582505.1169403463,5510.0,5510.0,5510.0
2024-08-05,5186.330078,5186.330078,5495.0,-701289.0604593669,5485.0,5485.0,5485.0
2024-08-06,5240.029785,5240.029785,5495.0,-712091.4222588948,5280.0,5485.0,5280.0
2024-08-07,5199.5,5199.5,5495.0,-584538.8225158578,5395.0,5395.0,5395.0
2024-08-08,5319.310059,5319.310059,5495.0,-896713.5850291837,5315.0,5340.0,5315.0
2024-08-09,5344.160156,5344.160156,5480.0,-2821175.2568228533,5345.0,5345.0,5345.0
2024-08-12,5344.390137,5344.390137,5430.0,-90677.01170391844,5345.0,5355.0,5340.0
2024-08-13,5434.430176,5434.430176,5400.0,-11064305.60802036,5405.0,5425.0,5405.0
2024-08-14,5455.209961,5455.209961,5400.0,-29537325.02253704,5425.0,5430.0,5405.0
2024-08-15,5543.220215,5543.220215,5425.0,-2740201.986399911,5445.0,5445.0,5445.0
2024-08-16,5554.25,5554.25,5480.0,-3231935.590270658,5490.0,5490.0,5490.0
2024-08-19,5608.25,5608.25,5495.0,-117893.72080950932,5495.0,5495.0,5500.0
2024-08-20,5597.120117,5597.120117,5500.0,-2281929.007116379,5580.0,5505.0,5585.0
2024-08-21,5620.850098,5620.850098,5510.0,-95904.35511199106,5545.0,5545.0,5545.0
2024-08-22,5570.640137,5570.640137,5510.0,-534579.6451497771,5575.0,5595.0,5575.0
2024-08-23,5634.609863,5634.609863,5500.0,-11804360.10929335,5595.0,5595.0,5595.0
2024-08-26,5616.839844,5616.839844,5505.0,-339465.11349690444,5615.0,5595.0,5615.0
2024-08-27,5625.799805,5625.799805,5560.0,-1031952.3524499038,5595.0,5595.0,5595.0
2024-08-28,5592.180176,5592.180176,5560.0,-1861759.1998640369,5570.0,5590.0,5570.0
2024-08-29,5591.959961,5591.959961,5555.0,-161503.51008849486,5595.0,5590.0,5595.0
2024-08-30,5648.399902,5648.399902,5595.0,-2114937.755859486,5620.0,5640.0,5620.0
2024-09-03,5528.930176,5528.930176,5595.0,-6939476.684683007,5580.0,5580.0,5590.0
2024-09-04,5520.069824,5520.069824,5575.0,-237555.50660849508,5575.0,5575.0,5575.0
2024-09-05,5503.410156,5503.410156,5560.0,-2032495.294566875,5565.0,5565.0,5555.0
2024-09-06,5408.419922,5408.419922,5550.0,-3262994.4314452265,5510.0,5510.0,5530.0
2024-09-09,5471.049805,5471.049805,5500.0,-36572504.6016215,5470.0,5505.0,5470.0
2024-09-10,5495.52002,5495.52002,5500.0,-40539961.56885877,5500.0,5505.0,5500.0
2024-09-11,5554.129883,5554.129883,5500.0,-39466103.91642997,5505.0,5515.0,5505.0
2024-09-12,5595.759766,5595.759766,5515.0,-4184886.632617916,5515.0,5515.0,5515.0
2024-09-13,5626.02002,5626.02002,5530.0,-1268414.8207366734,5530.0,5530.0,5530.0
2024-09-16,5633.089844,5633.089844,5550.0,-9534857.648225222,5590.0,5590.0,5555.0
2024-09-17,5634.580078,5634.580078,5550.0,-13973989.248481851,5620.0,5615.0,5620.0
2024-09-18,5618.259766,5618.259766,5555.0,-412469.9243182172,5620.0,5615.0,5620.0
2024-09-19,5713.640137,5713.640137,5600.0,-2436851.765931938,5615.0,5615.0,5605.0
2024-09-20,5702.549805,5702.549805,5605.0,-924121.816854588,5685.0,5645.0,5685.0
2024-09-23,5718.569824,5718.569824,5645.0,-1890483.635313277,5665.0,5665.0,5665.0
2024-09-24,5732.930176,5732.930176,5645.0,-2085829.1921717825,5685.0,5685.0,5685.0
2024-09-25,5722.259766,5722.259766,5645.0,-2424655.5484663234,5705.0,5685.0,5705.0
2024-09-26,5745.370117,5745.370117,5645.0,-1568838.3991159354,5685.0,5685.0,5685.0
2024-09-27,5738.169922,5738.169922,5685.0,-2639098.411163903,5720.0,5720.0,5720.0
2024-09-30,5762.47998,5762.47998,5685.0,-1707253.3561817163,5735.0,5735.0,5735.0
2024-10-01,5708.75,5708.75,5695.0,-3217784.089307689,5735.0,5705.0,5735.0
2024-10-02,5709.540039,5709.540039,5695.0,-3517784.9931842657,5710.0,5705.0,5710.0
2024-10-03,5699.939941,5699.939941,5695.0,-3118595.8781435653,5705.0,5695.0,5705.0
2024-10-04,5751.069824,5751.069824,5685.0,-341826.1860721534,5695.0,5735.0,5695.0
2024-10-07,5695.939941,5695.939941,5695.0,-1551878.9377605135,5715.0,5695.0,5715.0
2024-10-08,5751.129883,5751.129883,5695.0,-1708035.158268867,5715.0,5735.0,5715.0
2024-10-09,5792.040039,5792.040039,5695.0,-1582016.875132712,5745.0,5745.0,5735.0
2024-10-10,5780.049805,5780.049805,5745.0,-1165129.177777124,5745.0,5745.0,5745.0
2024-10-11,5815.029785,5815.029785,5670.0,-520693.1812144488,5745.0,5745.0,5745.0
