day,ratio_med,r2
2021-12-16,0.2831621148066057,-2.3453815275138217
2021-12-17,0.6566467894746997,-0.10344383244806776
2021-12-20,0.6147119251958059,0.14170875466702693
2021-12-21,0.660825219485323,0.21937108379444026
2021-12-22,0.6925354940614692,-0.12427226045621054
2021-12-23,0.6663311779389811,-2.6547832350408416
2021-12-27,0.5449737000177928,-5.365844873989249
2021-12-28,0.46695891120127897,-6.0759793465454734
2021-12-29,0.520730210345651,-0.7501798622691855
2021-12-30,0.5283391165997405,-3.204918362635911
2021-12-31,0.6248534179248517,0.16490956057444195
2022-01-03,0.6967075640283871,0.2751292155117375
2022-01-04,0.6783178721335866,-0.503418596827863
2022-01-05,0.5469119065374859,0.47178606700823256
2022-01-06,0.5848662370388044,-0.47165113719362783
2022-01-07,0.5628996891129621,0.32963730146418047
2022-01-10,0.4512995324753788,0.08308333762463604
2022-01-11,0.5479717027898988,0.2610681130097382
2022-01-12,0.4654445850801901,-0.10692622902144855
2022-01-13,0.4797380688085315,-0.14379440020090284
2022-01-14,0.5463034738377207,-0.018605637310483925
2022-01-18,0.5057420439079069,-0.1626393238026156
2022-01-19,0.6386040249253525,0.29928825565045813
2022-01-20,0.5918303513547457,-0.05003096384236505
2022-01-21,0.625440112339232,0.022423676649326207
2022-01-24,0.570229227034007,0.0042477547601939
2022-01-25,0.5955446447171623,0.0470501444738749
2022-01-26,0.6218183138491982,-0.19366558496374808
2022-01-27,0.653053119765145,-0.09971687168733712
2022-01-28,0.6981140109719582,0.44453397808453476
2022-01-31,0.694413686331312,0.800083092100631
2022-02-01,0.6420064161184135,0.5795323309784277
2022-02-02,0.5935967398120507,0.6219961779720528
2022-02-03,0.6833263269973736,0.6086329916324381
2022-02-04,0.665590121993819,0.7101528833826324
2022-02-07,0.6839297920169253,0.7086770099950142
2022-02-08,0.53711780363526,0.6231427702632132
2022-02-09,0.6296901716388773,0.7831908378032255
2022-02-10,0.5724782635026479,0.551186721543205
2022-02-11,0.6255799213808966,0.30698452399044385
2022-02-14,0.6018102950024578,0.32052886515526524
2022-02-15,0.6551538926107552,0.8416914111908971
2022-02-16,0.5518777322213458,0.10060904396778247
2022-02-17,0.6091942365334334,0.21173087958249892
2022-02-18,0.6028355365153552,0.0895941320008996
2022-02-22,0.5908571952925111,-0.4764436429920704
2022-02-23,0.6544644200166629,-1.1106258250803043
2022-02-24,0.6617470995831435,-1.513188733205919
2022-02-25,0.6133457920278281,0.45809356396606826
2022-02-28,0.6305454045138897,0.5895590136620248
2022-03-01,0.6112221073683372,0.46616614259042954
2022-03-02,0.6288616860357283,0.6602171025677439
2022-03-03,0.6059672661073408,0.6002322915402216
2022-03-04,0.6388117404112261,0.4816094461178805
2022-03-07,0.6639014260201763,0.4253786014430959
2022-03-08,0.6312700949574772,-0.042538892971678566
2022-03-09,0.6568786534462346,0.5782942392256196
2022-03-10,0.6385758381334543,0.5226031853191404
2022-03-11,0.7201186041748189,0.28071717303831134
2022-03-14,0.6924819474692732,0.2546515771071658
2022-03-15,0.6608188550474046,0.20871713866323716
2022-03-16,0.700542782413236,0.6562340754285865
2022-03-17,0.5758299285430024,0.5172284626704124
2022-03-18,0.6365268685843133,0.5933256897693677
2022-03-21,0.6572409791501848,0.42548860224498963
2022-03-22,0.655195539723616,-0.43407244748446994
2022-03-23,0.6618817029278775,0.6315294581883122
2022-03-24,0.6747837980129325,-0.14943008510280809
2022-03-25,0.7166533291812153,-0.009987105193845158
2022-03-28,0.6197760514515712,-0.578078983126723
2022-03-29,0.6200648989208181,-1.1525410277379846
2022-03-30,0.5933750803881647,0.18001989784783956
2022-03-31,0.5803610622930825,0.404633756285125
2022-04-01,0.6818974787945731,0.7848536762320408
2022-04-04,0.5897623866755944,0.4933452187059042
2022-04-05,0.5754807506227145,0.3803386658436103
2022-04-06,0.5231687660321503,0.15279858830707593
2022-04-07,0.4761992666406969,-0.22125052045547333
2022-04-08,0.5305049042860142,0.18587265984709656
2022-04-11,0.4801573232122195,0.45785003117425005
2022-04-12,0.39675656373201695,-0.18346987960053562
2022-04-13,0.5474845788628114,0.1359151975711872
2022-04-14,0.6718167472307423,0.5001867950056855
2022-04-18,0.638778616080562,0.17472832848809283
2022-04-19,0.7125379750759641,0.6460522060737143
2022-04-20,0.6848587089072135,0.6754974948252543
2022-04-21,0.6739974386138166,0.11994777065822415
2022-04-22,0.6665209459967428,0.08870416700038808
2022-04-25,0.6856768010571034,-0.07262661548220328
2022-04-26,0.6111300862028124,-1.0807296182573776
2022-04-27,0.68653212528629,-0.07555313311878464
2022-04-28,0.6765004190663508,0.20612624082234066
2022-04-29,0.6491297473202908,-0.0029973908787794823
2022-05-02,0.6363540205737822,-0.31710892972430904
2022-05-03,0.6859485130118828,0.4902434699053472
2022-05-04,0.7083000150434647,0.6325805625051756
2022-05-05,0.4212194398338369,-1.3195771554548816
2022-05-06,0.6622246275815696,0.3881262377955369
2022-05-09,0.6773526050533984,-0.0634090535110885
2022-05-10,0.7550144685206635,-0.24127869074053576
2022-05-11,0.7639736726637268,-0.5868197484850315
2022-05-12,0.7374710388802304,-1.02705007661113
2022-05-13,0.9349748347474475,0.5199407825638378
2022-05-16,1.0074108107846573,0.9988917759129962
2022-05-17,0.9913563671451113,0.9945855704044381
2022-05-18,0.9926539457015124,0.9951358284565645
2022-05-19,0.997551115488011,0.9824601595046153
2022-05-20,1.017237134809429,0.9902904088265132
2022-05-23,0.9728563306664679,0.9932983092339739
2022-05-24,1.0055664688757147,0.9996983621824681
2022-05-25,1.1132915961025793,0.9783735337802208
2022-05-26,0.9752139241880384,0.9979412262507652
2022-05-27,1.0127108532364448,0.9936572209433847
2022-05-31,0.9626805166050196,0.997884407464496
2022-06-01,0.9731718977359425,0.998224231357373
2022-06-02,1.0415991265090156,0.9961738715888988
2022-06-03,1.039151865611137,0.9959890773871451
2022-06-06,1.0221759201918097,0.9983143316052976
2022-06-07,0.9998494366049053,0.996644915924611
2022-06-08,0.9827055857555094,0.9993613053199153
2022-06-09,1.0317510542623751,0.9947570106531242
2022-06-10,0.9900316415347793,0.9984304385850384
2022-06-13,1.0026973420469296,0.9997624222520778
2022-06-14,0.9808103107124357,0.9994088468851726
2022-06-15,0.7855861489316539,0.7613545757098379
2022-06-16,1.0179119161804064,0.9821264164148217
2022-06-17,0.9704084876913143,0.9982089118986227
2022-06-21,0.9856119445755126,0.9987374832829214
2022-06-22,0.992375086528703,0.999038741657533
2022-06-23,1.0205199260921796,0.990908421302528
2022-06-24,0.927824293076477,0.9922650815765559
2022-06-27,0.9879746851083732,0.9989190564426368
2022-06-28,0.9820823380013839,0.9986746997636087
2022-06-29,0.9951887002761106,0.9965168677426265
2022-06-30,1.0179868976362694,0.9890303098559955
2022-07-01,1.0117311546254788,0.9963437875348611
2022-07-05,0.941692077403229,0.9941372315852159
2022-07-06,0.999275593860677,0.9995468629391715
2022-07-07,1.0301677896407626,0.9965420358186601
2022-07-08,0.984434669115099,0.9989318427069219
2022-07-11,0.984856467928177,0.9929452224217701
2022-07-12,1.0185231391800869,0.9908240559062871
2022-07-13,0.9961035145861372,0.9978763141944775
2022-07-14,1.0282275036903892,0.9962732166225493
2022-07-15,0.9524383565514218,0.9939203479354137
2022-07-18,0.964579416118418,0.9958774695827339
2022-07-19,0.9824296618694389,0.9965111090518067
2022-07-20,0.9920927410591065,0.9947655686541584
2022-07-21,1.1388266207979296,0.9660525736125428
2022-07-22,1.0650338994714055,0.9931502629111885
2022-07-25,1.0630717580079865,0.9915780233598036
2022-07-26,1.2532526506186765,0.9018536810402257
2022-07-27,1.0016765367456706,0.9932875898506022
2022-07-28,0.9960658351718552,0.8935961912762599
2022-07-29,0.9952072225916468,0.9998521476300878
2022-08-01,0.9771839042721783,0.9993540383702523
2022-08-02,0.9587508218960445,0.9980017821929907
2022-08-03,0.9857850833840671,0.9982923001967658
2022-08-04,1.0675742203586585,0.9937637893914395
2022-08-05,1.0676304766694449,0.9945235853649972
2022-08-08,0.9637560100292062,0.9970055601379447
2022-08-09,1.003703306443913,0.9983549600873048
2022-08-10,0.9728877198993271,0.991686563389398
2022-08-11,1.0264253060936832,0.9942886425877572
2022-08-12,0.9370827600317957,0.9926635654687302
2022-08-15,0.9887240755975355,0.9955212232720313
2022-08-16,1.0070153398736839,0.9984668570296882
2022-08-17,0.9880214051886952,0.9970313188267174
2022-08-18,1.013620240146499,0.9924518319994826
2022-08-19,0.9512472195772111,0.9977362255577548
2022-08-22,0.9779477420695976,0.9958789328136548
2022-08-23,0.9901563833507326,0.9981752532709685
2022-08-24,1.0165265768173863,0.9997168697649306
2022-08-25,1.0846545577688396,0.9926308957283899
2022-08-26,1.0383836947783476,0.984206444804754
2022-08-29,0.9761751914090251,0.9992238183430335
2022-08-30,1.0134862336442918,0.9987347846823172
2022-08-31,0.9663503811398468,0.9975492557136105
2022-09-01,0.9979715530525186,0.9974697245778413
2022-09-02,0.9819393439359978,0.9966185164992163
2022-09-06,1.0044405434571748,0.9964780350613687
2022-09-07,0.9780586884561298,0.9984810889703868
2022-09-08,0.9288873397055776,0.9874712512959425
2022-09-09,0.9972678893328867,0.9990949464189416
2022-09-12,0.9710392103833102,0.998566054394253
2022-09-13,1.0432890071895675,0.9982166168948482
2022-09-14,1.0053879922637297,0.9970787402536141
2022-09-15,1.0120503702215777,0.9794150053083979
2022-09-16,0.9762814804951088,0.998135892640641
2022-09-19,0.9932573715976356,0.9996176387406552
2022-09-20,0.9974080896188224,0.9993942647882715
2022-09-21,0.961597369215019,0.992915884393142
2022-09-22,0.9979014969194768,0.9818409488202012
2022-09-23,0.9957081639179841,0.9972564334166315
2022-09-26,0.9817421674588611,0.9970648775338911
2022-09-27,1.003095856892996,0.9988393065493459
2022-09-28,1.0025563096170276,0.9997727724290486
2022-09-29,0.9729298541511714,0.9979881368643114
2022-09-30,0.9838077198796937,0.9997004665082305
2022-10-03,1.0009050348024853,0.9996136057517521
2022-10-04,0.9858802150104284,0.9949271396598325
2022-10-05,0.98155578642139,0.9990305111198924
2022-10-06,0.9549157356403967,0.9906249547225615
2022-10-07,1.0597723000279704,0.8982422128292319
2022-10-10,0.9189533877319763,0.9879430691971315
2022-10-11,1.0027805165600023,0.9833584223804039
2022-10-12,1.0130696053848414,0.9926653949936276
2022-10-13,0.9077451380141417,0.8729338650430135
2022-10-14,1.0382636120307451,0.8947140395072938
2022-10-17,1.1130197171881153,0.8815164246702165
2022-10-18,0.906613092636215,0.9700488150135453
2022-10-19,0.9721186568743774,0.9805339143272724
2022-10-20,1.0159271464174666,0.9401759049744969
2022-10-21,1.3100569312769386,0.9713406081798494
2022-10-24,1.0377870894259364,0.9883564886771297
2022-10-25,0.7702393933113065,0.9109554671600897
2022-10-26,0.9393588958179886,0.978317693757453
2022-10-27,1.0085309925787547,0.9809319975988088
2022-10-28,0.9516148831744184,0.5675432341876391
2022-10-31,0.9700047387167342,0.942956349021079
2022-11-01,0.9232529852875796,0.9958821986774977
2022-11-02,1.0085494847333822,0.9990484408767399
2022-11-03,0.982501212741748,0.9995086485297425
2022-11-04,0.983332415452479,0.9967588545825553
2022-11-07,0.9965155319050605,0.999138678061039
2022-11-08,0.9875881066976172,0.999434925475631
2022-11-09,0.9995519860801847,0.9979746896472369
2022-11-10,0.9497507351436486,0.9954034658815338
2022-11-11,0.9842801204535236,0.9992514193044897
2022-11-14,0.9523321263485314,0.9829625176270861
2022-11-15,1.0011529786184277,0.999839516183054
2022-11-16,0.9642846908190863,0.9985741274549054
2022-11-17,1.0388047858563467,0.9899700727262515
2022-11-18,0.9567164290566683,0.9992122141556714
2022-11-21,1.039126765689487,0.9751467091380589
2022-11-22,0.9885414358858045,0.9993500968621004
2022-11-23,0.9948658835776567,0.9983711015937398
2022-11-25,0.9978575373261804,0.9993946086051888
2022-11-28,0.9665722342097776,0.9990673663904848
2022-11-29,0.9659065184699801,0.9986764126874245
2022-11-30,0.9820568817731244,0.9945025450656666
2022-12-01,0.9940927645939878,0.9966759765372407
2022-12-02,1.0728586569682976,0.9894953956089513
2022-12-05,0.9419720673149722,0.9962958049066368
2022-12-06,0.965185957867126,0.9976287279769308
2022-12-07,1.0067739546565273,0.997006089745211
2022-12-08,0.9506537490057201,0.9830305672471535
2022-12-09,0.9986287014471277,0.9994019623727056
2022-12-12,1.3526168642638359,0.9330477268275327
2022-12-13,0.5982826788682871,0.6120998210445155
2022-12-14,0.5806780274332419,0.6528693432365003
2022-12-15,1.2483167810783635,-1.5934536039217813
2022-12-16,0.9911049062180326,0.9952152219984843
2022-12-19,1.042984133192413,0.9930909489762966
2022-12-20,0.6377875173896893,-0.7953396870153089
2022-12-21,0.9744878356890876,0.9982967425146768
2022-12-22,0.925625142023191,0.9517606359425461
2022-12-23,0.9409490183281769,0.9946131091642705
2022-12-27,1.0194743474356853,0.9996363235339663
2022-12-28,0.7767092333555918,-1.174256247050495
2022-12-29,0.9770417705156726,0.9988033061420106
2022-12-30,0.9423775997774732,0.9887817544834251
2023-01-03,0.9344985919893032,0.992826995732204
2023-01-04,1.1904293562513115,0.9867965490171803
2023-01-05,0.996527920320605,0.9998505244755714
2023-01-06,0.9773985795075877,0.9983813007869892
2023-01-09,0.9718254153467203,0.999194268300583
2023-01-10,1.0541656047585244,0.9950907753029558
2023-01-11,1.0183211403102241,0.9949848628267247
2023-01-12,0.957674647257892,0.9930900330337091
2023-01-13,1.0051498235288585,0.9968930247315131
2023-01-17,1.0096389323162123,0.9991989886059475
2023-01-19,0.0,-inf
2023-01-23,0.6709543567159206,-0.051526988197139856
2023-01-24,0.6235188356640071,-0.1046920146814001
2023-01-25,0.5752905740668391,-0.07564627030752313
2023-01-26,0.6507898950438503,0.35473077599651726
2023-01-27,0.6233693238555688,0.12342150821004472
2023-01-30,0.6503062424034657,0.6489565316240156
2023-01-31,0.5881123754161376,0.5122496247626835
2023-02-01,0.5886796097406662,-0.2675423135001991
2023-02-03,0.9887641897585517,0.9911738065068108
2023-02-06,0.972753920771865,0.9982704702996185
2023-02-07,1.0195227403764298,0.8631832718398971
2023-02-08,1.2239716253515416,0.7522326833831611
2023-02-09,0.9904669014280515,0.9990606893819057
2023-02-10,0.9577930279125614,0.9974775398257036
2023-02-13,0.9984514375769651,0.9987359108900672
2023-02-14,0.9684905458819626,0.997647563558809
2023-02-15,0.9869402175055995,0.995630199055807
2023-02-16,0.97095261527026,0.9916578594232007
2023-02-17,0.9154473274608983,0.995220964462768
2023-02-21,0.737592314664444,-0.05471010276424293
2023-02-22,1.0206375868286317,0.98982421732103
2023-02-23,1.0057392704408556,0.9959493145552816
2023-02-24,1.0528583850692776,0.9888507503793087
2023-02-27,0.996964418523923,0.9976255839500612
2023-02-28,0.9826808304778467,0.998779974790742
2023-03-01,1.129396926822693,0.9589183646145907
2023-03-02,0.9707987068079477,0.99904235754198
2023-03-03,0.9763980037567658,0.9981981746923417
2023-03-06,0.9967847831613065,0.9997594392446408
2023-03-07,0.9967854729108048,0.9996129187490743
2023-03-08,0.9890594637630046,0.9989052202772477
2023-03-09,1.0201816482273787,0.9961774407295336
2023-03-10,1.0096149154706915,0.9958697149223076
2023-03-13,0.985795836843507,0.9985626791288829
2023-03-14,1.0474364183227765,0.9656905936150239
2023-03-15,1.0455052020821185,0.958516743030744
2023-03-16,0.9882435737598346,0.9991131441007247
2023-03-17,0.9735154910212934,0.9966658278021631
2023-03-20,1.0007819111773586,0.998483751892969
2023-03-21,0.646521103637031,0.8787630653066294
2023-03-22,1.0115553676309335,0.9917468818357056
2023-03-23,0.9468048290597474,0.994166428921748
2023-03-24,1.0575278860700899,0.9893887074277959
2023-03-27,1.117834986585509,0.9199573629458464
2023-03-28,1.0075326736378267,0.9846799939801929
2023-03-29,0.3780992972433871,0.010859756474878912
2023-03-30,0.30369394373988745,-0.24104686384144824
2023-03-31,0.3169834274980564,0.06459609928333143
2023-04-03,0.25417586564269695,0.03298033518587473
2023-04-04,0.3612012197119075,0.06907519067451873
2023-04-05,0.39463409858558135,0.17785705243964567
2023-04-06,0.3705357186395404,0.20442512642710808
2023-04-10,0.35082774713575526,0.05805413674403759
2023-04-11,0.9065195509990163,0.9905994487240195
2023-04-12,0.9886393026928256,0.985562184608752
2023-04-13,0.9602621026037108,0.9912509867560995
2023-04-14,0.9662754834512071,0.9984822518036264
2023-04-17,0.9762583920984039,0.9973055178060269
2023-04-18,0.9430627000568799,0.9945213057335959
2023-04-19,0.9973844805991716,0.9916805161687258
2023-04-20,1.0848830950979695,0.9738442362937354
2023-04-21,1.0739996025995233,0.9927765082927056
2023-04-24,0.983808291007943,0.9991614342272646
2023-04-25,0.9509322697385759,0.9894509031156166
2023-04-26,1.0153771422071436,0.9972276921890416
2023-04-27,0.4966025371705413,0.31238462990376514
2023-04-28,0.9745564100878945,0.9943636892134528
2023-05-01,0.9807841478558991,0.9990108472683829
2023-05-02,0.9667317268692881,0.9976979984923143
2023-05-03,0.9783832586320881,0.9987588449807704
2023-05-04,1.0447964772914011,0.9843542600920728
2023-05-05,1.0006728140814873,0.9987849683608399
2023-05-08,0.9984065041174986,0.9993320920547597
2023-05-09,0.9817989090626807,0.9992237451340186
2023-05-10,0.9379223475135813,0.9960196433349177
2023-05-11,1.0453029759585357,0.9968158202209007
2023-05-12,1.0906904015237102,0.9928835144110535
2023-05-15,1.011818225460097,0.9986784753531895
2023-05-16,1.119794039080413,0.8644115822240696
2023-05-17,1.0183663418273836,0.9960863378180272
2023-05-18,0.9865735812013086,0.9805957380775069
2023-05-19,0.9924977836314136,0.9973260761691186
2023-05-22,0.9676089275872545,0.9979030742577565
2023-05-23,1.0877132889341183,0.9956415187228168
2023-05-24,0.9791277727683722,0.9988744847915164
2023-05-25,0.9951263935116816,0.996109959486097
2023-05-26,0.9923971565768285,0.9976559097095693
2023-05-30,0.9664632757052648,0.9980532944404515
2023-05-31,0.9356398639090827,0.9889615325443856
2023-06-01,0.9915286150700368,0.9976823824889673
2023-06-02,0.9806997863804621,0.978853979396896
2023-06-05,0.9820270194007162,0.9971814021186842
2023-06-06,1.0690488194839813,0.941364597122749
2023-06-07,0.9607181411291725,0.9977786228710098
2023-06-08,0.9918633507087034,0.9987903259198636
2023-06-09,0.9240728402698533,0.9854658729463579
2023-06-12,0.9471359644602018,0.9935381704712394
2023-06-13,0.9542456865119772,0.9972586449378946
2023-06-14,0.997416354480016,0.9954271393694657
2023-06-15,1.004404183475777,0.994945867777094
2023-06-16,0.9963096790102633,0.9795921921470839
2023-06-20,0.9564744409112637,0.9976679884642197
2023-06-21,0.9214959322928373,0.9850425362846926
2023-06-22,0.9905653671970021,0.9966459653881368
2023-06-23,0.9687057028968609,0.9968355078598575
2023-07-17,1.0036633919461222,0.9958384005756518
2023-07-18,1.0287984029131243,0.9963466332678501
2023-07-19,0.9708744736503077,0.9956008398031384
2023-07-20,1.0206990681013624,0.9978030604870236
2023-07-21,1.006083410231408,0.9988841220999859
2023-07-24,0.9712107906077012,0.9985616959222902
2023-07-25,0.9478700771569999,0.9962432280533816
2023-07-26,0.9804831988561284,0.9990592080700588
2023-07-27,1.0342102639993602,0.9831447021145042
2023-07-28,1.00754824247398,0.994676373917222
2023-07-31,1.1083086364668184,0.8700655874999066
2023-08-01,0.964806406151353,0.9976098740961479
2023-08-02,0.9956760441113193,0.9983664915583108
2023-08-03,0.8848002671731455,0.9894623955053776
2023-08-04,1.0047169360174102,0.9995909579068472
2023-08-07,0.9232040189328669,0.9939850418268371
2023-08-08,0.9877738768564082,0.9988542635929263
2023-08-09,1.05750835498308,0.9878733029797528
2023-08-10,1.0016713413127643,0.9837007287153118
2023-08-11,0.9819169862603715,0.998662578779238
2023-08-14,0.9856455348980688,0.9951422128924472
2023-08-15,1.0140114839332721,0.9936074760427132
2023-08-16,0.9444719627010191,0.9943421537245201
2023-08-17,0.9942472317716348,0.9723502601012288
2023-08-18,0.9790782965025715,0.9974493624699596
2023-08-21,0.9663812823216708,0.9964759285387781
2023-08-22,0.9755926198201659,0.9973131929274766
2023-08-23,0.960605953537694,0.9986230533384655
2023-08-24,0.9775382690682959,0.9674793743389983
2023-08-25,0.9749137865744676,0.9974602941329924
2023-08-28,0.9645697911167387,0.9983668703994873
2023-08-29,1.0059946420575725,0.9976720184795159
2023-08-30,0.9658482320724242,0.9975355738964565
2023-08-31,1.0108796280676116,0.9816010089259303
2023-09-01,0.9721045823266472,0.9975897755298642
2023-09-05,0.9098599477997542,0.9842990497679482
2023-09-06,0.9723167398698586,0.9949310893719335
2023-09-07,1.0120758439889765,0.9962558948468804
2023-09-08,0.9862444351442291,0.9715151272990142
2023-09-11,1.0007680980926557,0.9989961736909215
2023-09-12,0.9866689911993547,0.9931821123951884
2023-09-13,0.9706206274637272,0.991664458628524
2023-09-14,0.9687792200163923,0.9686982898320261
2023-09-15,0.9832567002923054,0.9969979059959112
2023-09-18,0.9563133933300879,0.9963937987132808
2023-09-19,0.9869165985610716,0.9966749618487069
2023-09-20,0.9714953403156108,0.9952975080534673
2023-09-21,0.8943576944785964,0.9837279321778407
2023-09-22,0.9361832310251958,0.9941203218245791
2023-09-25,0.9776876497141193,0.9936075572982758
2023-09-26,0.9651015965751178,0.9932258906666009
2023-09-27,1.0089129180755347,0.9915240470101322
2023-09-28,1.124794378114374,0.9056900368443217
2023-09-29,0.9895752115936901,0.9959268104966091
2023-10-02,0.9696285878331051,0.9916623282952561
2023-10-03,1.0011933165626403,0.995375441114496
2023-10-04,1.022782632491876,0.9949753527417966
2023-10-05,0.9950573960822412,0.9968939043124899
2023-10-06,0.9815508730227887,0.9983475901857098
2023-10-09,0.9613355194728639,0.9985339786161572
2023-10-10,0.9673946644007636,0.997907480670873
2023-10-11,0.9757420779661486,0.9977770407763956
2023-10-12,0.9708231025936157,0.9990128501760747
2023-10-13,1.0833743892791061,0.9910635814038266
2023-10-16,1.0171880303951268,0.9966468402235222
2023-10-17,1.0100508647680453,0.9959787086579306
2023-10-18,1.030378977367704,0.9932990989792737
2023-10-19,1.048496899469149,0.946822138970148
2023-10-20,0.9882272545319342,0.9945346958855282
2023-10-23,0.967534283022449,0.9976239036190251
2023-10-24,0.9462832504830521,0.9981917138140988
2023-10-25,0.9711381625883299,0.9946224950694547
2023-10-26,0.9296894544090046,0.9766813877213772
2023-10-27,1.041283176206967,0.9853766017192662
2023-10-30,0.9882077693838093,0.994336129172654
2023-10-31,1.0273339117356433,0.9900107728162841
2023-11-01,0.9482120602865975,0.993869491977441
2023-11-02,0.9557716085651811,0.997166334539303
2023-11-03,0.9959505359712452,0.9955248089291904
2023-11-06,0.9860273059674403,0.9944725479481176
2023-11-07,0.9598143871414209,0.9925896109802268
2023-11-08,1.0096458193150726,0.9982411159522816
2023-11-09,0.9951824596862227,0.9986834991023487
2023-11-10,0.984894752148049,0.9959695427132591
2023-11-13,0.9741543772126148,0.9973023852788758
2023-11-14,1.0340584930310361,0.9879780758607906
2023-11-15,0.9865138717285461,0.9894619340760038
2023-11-16,0.97188442945596,0.9900922104403348
2023-11-17,1.0233883609864853,0.9952268819645852
2023-11-20,0.15175582616582556,-12.995066690391548
2023-11-21,1.0245987742862135,0.9959643889789888
2023-11-22,0.9581905131585895,0.9963076966895725
2023-11-24,1.090386474886868,0.9930098723022165
2023-11-27,0.9450541756178412,0.993659193850767
2023-11-28,0.9753179119792363,0.9989796248128651
2023-11-29,0.9666241674483754,0.9962728385704668
2023-11-30,1.052504981747828,0.9916303186443078
2023-12-01,0.9992823109550104,0.9989503337141161
2023-12-04,0.9796676425220926,0.9988464392563404
2023-12-05,0.9890307109692965,0.9995289936479973
2023-12-06,1.0005908390452791,0.9991877657037909
2023-12-07,1.0111552354894486,0.9994788423320734
2023-12-08,1.0039661500883155,0.9959555054514087
2023-12-11,0.9854318346869807,0.9971849254929567
2023-12-12,0.9816390693618006,0.9967711785226264
2023-12-13,0.9301603998002522,0.99536419748533
2023-12-14,1.0319905559488545,0.9791548918328036
2023-12-15,0.9674445949015259,0.9955289618007379
2023-12-18,0.9272484312075845,0.9914734144753746
2023-12-19,0.9973432891706926,0.9894449281844582
2023-12-20,0.9547397268517368,0.9711077815977808
2023-12-21,0.9999161909515768,0.9984480343347356
2023-12-22,1.003364110284642,0.9969317126053958
2023-12-26,0.9137223563750273,0.9764856555350857
2023-12-27,1.0210017090106955,0.9938074179345651
2023-12-28,0.9196424672921973,0.96385421172753
2023-12-29,0.9783293498781115,0.998301627701272
2024-01-02,0.9527789263315252,0.9938259718864665
2024-01-03,0.9748740770010784,0.9889391296408703
2024-01-04,1.100141564467306,0.9711025690551495
2024-01-05,0.971723832731047,0.9981875132627857
2024-01-08,0.9557826062401583,0.9967855693995356
2024-01-09,1.0294512469851114,0.9968989002060733
2024-01-10,0.966294442753165,0.9961543067900727
2024-01-11,1.0446283627459618,0.994503271869143
2024-01-12,1.027747904613425,0.9930550727081169
2024-01-16,1.0435496810653895,0.9946981786948782
2024-01-17,1.016518913635763,0.9976855297873485
