eod_date,strike,mq,cand,ratio,spot,sign_match
2022-08-10,4240.0,10878608.431128548,21.976675731125624,495007.00489115133,4208.73,True
2022-08-10,4300.0,70492555.078369,58.08821048995014,1213543.2385297003,4208.73,True
2022-08-10,4150.0,39627131.83510287,71.14588346239339,556984.1838572313,4208.73,True
2022-08-10,4275.0,15025041.772255942,20.687494702870026,726286.193087048,4208.73,True
2022-08-10,4125.0,-3255187.2458739937,-7.2724179574250485,447607.28342771996,4208.73,True
2022-08-10,4260.0,14636509.94400317,29.0138889902737,504465.63536896947,4208.73,True
2022-08-11,4250.0,63651756.80029424,107.6825475632213,591105.5991958565,4202.07,True
2022-08-11,4225.0,32921543.495001897,80.96456454684449,406616.6931084295,4202.07,True
2022-08-11,4175.0,17933507.422197025,43.683242363331374,410535.1721155842,4202.07,True
2022-08-11,4185.0,23937549.53739492,47.8955083345063,499786.93973165576,4202.07,True
2022-08-11,4240.0,12677928.947831305,26.69035120310596,475000.4543348224,4202.07,True
2022-08-11,4300.0,72612379.38554461,64.81231540464796,1120348.4851944863,4202.07,True
2022-08-11,4150.0,38895546.20767234,68.55833279424408,567335.0652269344,4202.07,True
2022-08-11,4275.0,18976136.44011721,30.177030424354598,628827.1633514469,4202.07,True
2022-08-11,4260.0,14411010.58348761,28.179711003787816,511396.67761498806,4202.07,True
2022-08-11,4270.0,8675013.035673777,12.787789274938405,678382.5451890364,4202.07,True
2022-08-12,4250.0,56862796.52079698,118.01812554057688,481814.0964393344,4272.61,True
2022-08-12,4325.0,32917519.610075008,55.974939848296344,588076.0157900712,4272.61,True
2022-08-12,4260.0,17345912.182666402,78.37029277952388,221332.74698188237,4272.61,True
2022-08-12,4270.0,11046767.408232903,96.39386189985089,114600.31988042998,4272.61,True
2022-08-12,4240.0,5553345.339116668,13.382428709755914,414972.90660463064,4272.61,True
2022-08-12,4200.0,46779757.61606169,91.10585663257916,513465.9762293854,4272.61,True
2022-08-12,4350.0,58214180.96530078,88.97363095916808,654285.7736357475,4272.61,True
2022-08-12,4225.0,19324768.21715004,46.421464662654444,416289.49792048684,4272.61,True
2022-08-12,4340.0,15835249.47068063,16.88754466851242,937688.0879673503,4272.61,True
2022-08-12,4205.0,6937536.372854799,17.16482900246608,404171.5983222483,4272.61,True
2022-08-15,4250.0,43871590.424600266,75.37145951125683,582071.6582786617,4298.97,True
2022-08-15,4325.0,58644108.87882274,110.89975247078996,528802.8834353718,4298.97,True
2022-08-15,4275.0,24770927.064983662,50.150877310882606,493928.090458518,4298.97,True
2022-08-15,4340.0,20803658.53880129,29.156138024758548,713525.8627577983,4298.97,True
2022-08-15,4260.0,11033249.230336605,24.468906159732292,450908.96823551826,4298.97,True
2022-08-15,4350.0,71405985.57012887,121.90432719094679,585754.314186739,4298.97,True
2022-08-15,4225.0,10656501.82549308,22.92506748480353,464840.5869495048,4298.97,True
2022-08-15,4375.0,16990130.82155003,27.940045194118284,608092.4602486562,4298.97,True
2022-08-15,4205.0,5764824.133967373,13.57532820850857,424654.49419883423,4298.97,True
2022-08-15,4215.0,4750181.78526081,11.484962125040349,413600.1262820117,4298.97,True
2022-08-16,4350.0,86382275.9002087,165.40785825826032,522238.0412261631,4310.42,True
2022-08-16,4275.0,26711375.13750325,48.36967318003383,552233.9387756966,4310.42,True
2022-08-16,4340.0,27871893.39355335,49.78111545060264,559888.8884121205,4310.42,True
2022-08-16,4260.0,9678972.341580331,18.88304256987438,512574.83034126955,4310.42,True
2022-08-16,4310.0,12553646.140993731,60.75462486711331,206628.65038590773,4310.42,True
2022-08-16,4400.0,71339141.199947,74.51190620946,957419.355229028,4310.42,True
2022-08-16,4250.0,29696595.065770324,50.3518672501869,589781.4060840036,4310.42,True
2022-08-16,4375.0,20405728.398672227,35.6096386318095,573039.4686017433,4310.42,True
2022-08-16,4225.0,5958903.959205369,12.673428960062814,470188.76879993454,4310.42,True
2022-08-16,4215.0,4441427.2124556,10.06093963896853,441452.5254930308,4310.42,True
2022-08-17,4250.0,37577079.07734955,62.93922240159955,597037.5489798641,4274.04,True
2022-08-17,4275.0,24040051.15551235,-176.59220824600197,-136133.13630476454,4274.04,False
2022-08-17,4225.0,8529226.609939588,17.754798799723034,480389.93323160836,4274.04,True
2022-08-17,4260.0,11642188.816672783,21.766566367925563,534865.6568005277,4274.04,True
2022-08-17,4310.0,9690427.21160107,15.326137352734804,632281.1148414968,4274.04,True
2022-08-17,4200.0,19686211.7896691,38.8038927115212,507325.69373958965,4274.04,True
2022-08-17,4350.0,59574002.83344344,102.20606299233623,582881.299692666,4274.04,True
2022-08-17,4325.0,41590519.746811286,84.7525462731719,490728.85211917944,4274.04,True
2022-08-17,4340.0,21418605.661402497,34.55888038431294,619771.3995134196,4274.04,True
2022-08-17,4175.0,-5838013.794812434,-8.412384098006893,693978.5115370099,4274.04,True
2022-08-18,4275.0,29937530.40059058,55.9451924872119,535122.4845179286,4288.26,True
2022-08-18,4325.0,40710003.51605724,92.5320192519577,439955.85360789514,4288.26,True
2022-08-18,4260.0,11135089.101411397,22.194816422561416,501697.73380474484,4288.26,True
2022-08-18,4310.0,17016739.903742805,36.324392163531,468465.9230396507,4288.26,True
2022-08-18,4320.0,12792732.719837708,31.54112433603222,405588.9886342269,4288.26,True
2022-08-18,4350.0,55260637.250918575,104.60290415771306,528289.7037696047,4288.26,True
2022-08-18,4200.0,8954324.110238934,8.573706078998512,1044393.6411784344,4288.26,True
2022-08-18,4340.0,18972507.25709772,29.17033767257817,650404.1012501885,4288.26,True
2022-08-18,4375.0,13568324.461349232,17.10394658461155,793286.180720225,4288.26,True
2022-08-18,4225.0,2698621.7189786467,3.8782242940393488,695839.5168444237,4288.26,True
2022-08-19,4275.0,16389432.107887007,27.59282678588827,593974.3772924712,4227.1,True
2022-08-19,4200.0,1161122.5861239794,-5.273111665737815,-220196.8514470127,4227.1,False
2022-08-19,4225.0,-4289853.628818197,-33.3520320286043,128623.45614021398,4227.1,True
2022-08-19,4215.0,1906984.907443774,-14.1417616980616,-134847.76141470144,4227.1,False
2022-08-19,4205.0,1865340.974650804,3.005384230054915,620666.3880101348,4227.1,True
2022-08-19,4325.0,17421631.19073892,24.5557235366432,709473.339881089,4227.1,True
2022-08-19,4150.0,-541072.3025499006,-4.573903260847786,118295.52828137676,4227.1,True
2022-08-19,4175.0,-11026023.378835466,-25.876572664939836,426100.6092887496,4227.1,True
2022-08-19,4140.0,-3115362.3700567978,-4.484229778833086,694737.4518500916,4227.1,True
2022-08-19,4310.0,7703049.106486144,15.607580592739396,493545.3679521335,4227.1,True
2022-08-22,4100.0,-17449318.68053379,-25.807150568237375,676142.7858684197,4133.02,True
2022-08-22,4175.0,-11016799.6695463,-24.257716030986067,454156.51067370793,4133.02,True
2022-08-22,4125.0,-12242592.210885389,-94.16220121376682,130015.99424266095,4133.02,True
2022-08-22,4140.0,-5147458.294185844,-105.49782773223706,48792.078517963,4133.02,True
2022-08-22,4190.0,-2967257.6336986194,-7.41442506153485,400200.63714614866,4133.02,True
2022-08-22,4050.0,-29621664.14601791,-54.47380219735889,543778.164019072,4133.02,True
2022-08-22,4075.0,-18576174.061123617,-42.751458891419965,434515.55906672875,4133.02,True
2022-08-22,4200.0,3239245.5904988125,3.4553779513807967,937450.4427813415,4133.02,True
2022-08-22,4080.0,-9815843.307391072,-23.136368877438493,424260.3218935978,4133.02,True
2022-08-22,4030.0,-6936448.585714273,-14.763042562617846,469852.23786310566,4133.02,True
2022-08-23,4100.0,-18043826.03382839,-27.647957891746955,652627.8036329965,4131.02,True
2022-08-23,4075.0,-18574355.531329937,-39.03083996981197,475889.20826956566,4131.02,True
2022-08-23,4175.0,-8355388.019361563,-18.17953457968896,459604.0664702495,4131.02,True
2022-08-23,4080.0,-12317079.33417931,-26.657144007046224,462055.4749197275,4131.02,True
2022-08-23,4140.0,-5808556.3455148,-22.6517221898539,256428.90623639,4131.02,True
2022-08-23,4200.0,10776455.474102711,18.807975795236416,572972.6362595657,4131.02,True
2022-08-23,4050.0,-29747671.84334743,-53.26778861735144,558455.1680385964,4131.02,True
2022-08-23,4025.0,-4987144.469106566,-10.449679795036102,477253.3289944064,4131.02,True
2022-08-23,4060.0,-11178149.129643992,-26.884552280702177,415783.3469917111,4131.02,True
2022-08-23,4225.0,2361578.7101956066,4.528720638714731,521467.0761554928,4131.02,True
2022-08-24,4125.0,-2985041.128391595,-6.178347871056758,483145.52542037866,4148.23,True
2022-08-24,4140.0,-5930974.608112462,-24.948767249123193,237726.15892758797,4148.23,True
2022-08-24,4120.0,-4593342.227562749,-10.095076856967353,455008.1482928529,4148.23,True
2022-08-24,4110.0,-1036235.6400213192,-2.1727280251241723,476928.37209208356,4148.23,True
2022-08-24,4090.0,-4231388.022917209,-8.480425671723578,498959.3903317843,4148.23,True
2022-08-24,4050.0,-29472821.08526987,-48.18351720819342,611678.4907569622,4148.23,True
2022-08-24,4075.0,-15845538.285478529,-29.858928151194714,530680.0768347245,4148.23,True
2022-08-24,4230.0,7566988.773220749,19.174797841347754,394631.99747032544,4148.23,True
2022-08-24,4225.0,4078516.782966527,8.968514102511108,454759.4770269221,4148.23,True
2022-08-24,4040.0,-4768603.883257914,-9.494882665690575,502228.8374862279,4148.23,True
2022-08-25,4200.0,27942387.515654728,108.91965331404936,256541.28217878277,4191.52,True
2022-08-25,4215.0,10812526.914134003,23.098526153014973,468104.6246200726,4191.52,True
2022-08-25,4230.0,14208806.31008518,30.171566004886195,470933.6700582298,4191.52,True
2022-08-25,4225.0,7069186.408351997,14.60904578294825,483891.04349328455,4191.52,True
2022-08-25,4235.0,6264872.02051161,13.427328405484593,466576.21168725047,4191.52,True
2022-08-25,4150.0,2361460.846440427,0.1944199721234554,12146184.471937455,4191.52,True
2022-08-25,4275.0,21218442.17614355,35.60496929218061,595940.47117472,4191.52,True
2022-08-25,4280.0,6253818.035867034,12.233651782036759,511197.9764741879,4191.52,True
2022-08-25,4140.0,-4115474.332212943,-6.665662135136316,617414.1816338521,4191.52,True
2022-08-25,4135.0,-3100548.4155275263,-8.641163324447298,358811.4584937373,4191.52,True
2022-08-26,4050.0,-28740811.134452723,-172.16513527580537,166937.46436182025,4063.69,True
2022-08-26,4100.0,-16589857.296949584,-19.289533429851872,860044.5084522183,4063.69,True
2022-08-26,4075.0,-21331985.816950675,-130.27163046214264,163750.04858137414,4063.69,True
2022-08-26,4060.0,-18353815.74355487,-151.9493848598795,120789.00984350735,4063.69,True
2022-08-26,4090.0,-5280879.635761752,-11.716253488324583,450731.08404698013,4063.69,True
2022-08-26,4005.0,20394689.27295592,-3.775173504087058,-5402318.39698926,4063.69,False
2022-08-26,4150.0,5239831.627551216,7.1465832815738395,733193.9503260482,4063.69,True
2022-08-26,3975.0,-10348185.996459454,-14.50437951281585,713452.5118648442,4063.69,True
2022-08-26,4140.0,-3907420.508333128,-4.716031937045045,828539.8743040374,4063.69,True
2022-08-26,4130.0,-2725719.215547486,-8.29384606100837,328643.5744644255,4063.69,True
2022-08-29,4050.0,-36312028.285505,-192.8948299601907,188247.8047389814,4043.15,True
2022-08-29,4005.0,22138578.37122423,-5.707666832701037,-3878743.9807077176,4043.15,False
2022-08-29,4075.0,-16671140.080258138,-36.350794213856716,458618.31744801864,4043.15,True
2022-08-29,3975.0,-11929209.164734593,-15.927101239901166,748988.0917469837,4043.15,True
2022-08-29,4040.0,-8904108.292282684,-70.93058507342357,125532.70613890502,4043.15,True
2022-08-29,3950.0,-40583336.90917096,-64.06466351816206,633474.5970790241,4043.15,True
2022-08-29,4100.0,-11107610.846812436,-5.880087856561062,1889021.23875895,4043.15,True
2022-08-29,3925.0,-16484035.478122313,-29.274595340432022,563083.2906973001,4043.15,True
2022-08-29,4140.0,-2943640.411277645,-3.676507881260477,800662.0701893963,4043.15,True
2022-08-29,4090.0,-4274838.516483609,-9.983363349689348,428196.2267372176,4043.15,True
2022-08-30,3950.0,-51641481.45591272,-95.21743937611696,542353.1843985479,3986.18,True
2022-08-30,4005.0,24146217.07071848,-7.139383417659808,-3382115.185324124,3986.18,False
2022-08-30,3975.0,-16871537.52575743,-34.41993377543986,490167.63471509103,3986.18,True
2022-08-30,4025.0,-12288176.166251658,-29.738874570815824,413202.4612091619,3986.18,True
2022-08-30,4010.0,-11239284.414294109,-26.973292631330303,416681.9589996713,3986.18,True
2022-08-30,4050.0,-28998354.08471053,-46.86670698062517,618741.0200741976,3986.18,True
2022-08-30,4075.0,-10712742.22383168,-18.66842085798271,573842.978221206,3986.18,True
2022-08-30,3925.0,-19557806.52731901,-40.02833026755868,488599.109595381,3986.18,True
2022-08-30,3905.0,-15734626.268330812,-24.945762714741925,630753.4649574893,3986.18,True
2022-08-30,3875.0,-13427429.286024105,-17.78800384054542,754858.6905191712,3986.18,True
2022-08-31,4000.0,-72150198.77954975,-107.5686579690082,670736.2547958632,3977.45,True
2022-08-31,3975.0,-18306887.80765639,-66.38479598704726,275769.2862568766,3977.45,True
2022-08-31,3925.0,-22899413.46152952,-41.17693534543254,556122.3357063066,3977.45,True
2022-08-31,3905.0,-9250292.52420995,-5.606182413534961,1650016.3287368321,3977.45,True
2022-08-31,4010.0,-7739414.649976375,-22.052261760720285,350957.8624611603,3977.45,True
2022-08-31,3850.0,-36985452.01133268,-42.02357310021823,880112.0248182946,3977.45,True
2022-08-31,4050.0,-11700701.187736474,-7.769983142847522,1505885.015787619,3977.45,True
2022-08-31,3875.0,-15085673.509726845,-18.014321083796077,837426.7028745504,3977.45,True
2022-08-31,4025.0,-7658721.575914963,-23.230126258648845,329689.1928455848,3977.45,True
2022-08-31,4040.0,-3820365.0413376414,-8.930816070806491,427773.3424413303,3977.45,True
2022-09-01,4000.0,-64470366.87981727,-87.2707941911068,738739.3168284817,3945.97,True
2022-09-01,3950.0,-60660758.37206181,-183.01173601520713,331458.297117193,3945.97,True
2022-09-01,3925.0,-28531381.472498942,-75.04262762027793,380202.3246956404,3945.97,True
2022-09-01,3975.0,-16499560.192474442,-33.750605025328696,488867.0937926024,3945.97,True
2022-09-01,3960.0,-10567768.773374744,-24.546186700230464,430525.8858507551,3945.97,True
2022-09-01,3875.0,-17352345.224714078,-29.709829156919586,584060.754205738,3945.97,True
2022-09-01,4075.0,-5189264.19565407,-8.58430133847287,604506.2948101528,3945.97,True
2022-09-01,3905.0,-9366799.726523276,-6.6549527128387,1407493.0552778977,3945.97,True
2022-09-01,4025.0,-4321164.747385459,-9.997101106656704,432241.77701955556,3945.97,True
2022-09-01,4040.0,-2360848.448810207,-4.473491161828861,527741.838176571,3945.97,True
2022-09-02,3950.0,-48062123.69445261,-88.9890582957305,540090.2607007195,3911.98,True
2022-09-02,3850.0,-36560958.58905829,-58.763067610993886,622175.7997912648,3911.98,True
2022-09-02,3975.0,-14799996.32350246,-26.04903648104562,568159.0693103587,3911.98,True
2022-09-02,3875.0,-19201393.565538183,-34.476475600407866,556941.8924395806,3911.98,True
2022-09-02,3905.0,-9502203.53819646,-28.48786226462107,333552.7057078339,3911.98,True
2022-09-02,3800.0,-70281639.06561047,-99.62244735691283,705479.9488494358,3911.98,True
2022-09-02,4050.0,-8692397.693151947,-3.973268640693277,2187719.6029803944,3911.98,True
2022-09-02,4075.0,-4189827.429196058,-6.008516143891029,697314.8326240138,3911.98,True
2022-09-02,3770.0,-1993137.9751160385,-4.066787901360868,490101.2847139324,3911.98,True
2022-09-02,3780.0,-2095631.9277721816,-3.4868569444264814,601008.8630455332,3911.98,True
2022-09-06,3950.0,-43613122.95744895,-74.07844240202394,588742.440354785,3912.61,True
2022-09-06,3875.0,-17117867.26391518,-31.091217370470986,550569.2189516177,3912.61,True
2022-09-06,3925.0,-13537192.44471486,-107.14013171056286,126350.34350420011,3912.61,True
2022-09-06,3905.0,-8576556.105873184,-30.47404632391408,281438.0477968511,3912.61,True
2022-09-06,3960.0,-3883557.661069581,-8.329938284508899,466216.8588081611,3912.61,True
2022-09-06,3800.0,-73997510.84456654,-100.59449942903692,735601.9589994294,3912.61,True
2022-09-06,3850.0,-40363162.353814736,-62.32848586025028,647587.7248857759,3912.61,True
2022-09-06,3975.0,-13391819.94242113,-23.193698588477417,577390.4447078638,3912.61,True
