entry_dt,exit_dt,entry,exit,pts,bars,mae_pts,pnl
2025-03-19 12:30:00,2025-03-19 13:00:00,5970.5,5984.75,14.0,1,0.0,65.0
2025-03-20 12:30:00,2025-03-20 14:00:00,5989.0,5984.0,-5.25,3,-10.75,-31.25
2025-03-24 13:00:00,2025-03-24 13:30:00,6077.5,6090.25,12.5,1,0.0,57.5
2025-03-25 12:00:00,2025-03-25 14:30:00,6093.75,6105.25,11.25,5,-2.75,51.25
2025-03-26 08:30:00,2025-03-26 14:30:00,6087.75,6037.5,-50.5,12,-63.25,-257.5
2025-04-15 12:00:00,2025-04-15 13:30:00,5708.75,5717.25,8.25,3,-3.25,36.25
2025-04-16 08:30:00,2025-04-16 10:00:00,5627.75,5675.75,47.75,3,0.0,233.75
2025-04-16 11:30:00,2025-04-16 14:30:00,5637.5,5584.5,-53.25,6,-103.5,-271.25
2025-04-23 14:00:00,2025-04-24 08:30:00,5671.0,5718.75,47.5,3,0.0,232.5
2025-04-25 08:30:00,2025-04-25 09:30:00,5771.75,5787.5,15.5,2,-3.5,72.5
2025-04-28 10:00:00,2025-04-28 12:30:00,5794.5,5799.0,4.25,5,-19.25,16.25
2025-04-30 08:30:00,2025-04-30 10:00:00,5738.75,5810.25,71.25,3,0.0,351.25
2025-05-01 14:30:00,2025-05-02 08:30:00,5904.25,5954.75,50.25,2,-15.75,246.25
2025-05-05 14:30:00,2025-05-06 10:00:00,5953.75,5933.75,-20.25,5,-63.25,-106.25
2025-05-06 14:30:00,2025-05-07 08:30:00,5904.75,5930.25,25.25,2,-1.0,121.25
2025-05-08 14:30:00,2025-05-09 10:30:00,5965.75,5970.0,4.0,6,-7.25,15.0
2025-05-09 11:30:00,2025-05-09 12:30:00,5947.75,5966.25,18.25,2,0.0,86.25
2025-05-13 14:30:00,2025-05-14 09:00:00,6183.0,6189.25,6.0,3,-0.75,25.0
2025-05-20 13:00:00,2025-05-20 14:30:00,6218.0,6238.5,20.25,3,0.0,96.25
2025-05-28 09:00:00,2025-05-28 11:00:00,6206.0,6202.0,-4.25,4,-12.0,-26.25
2025-06-04 14:30:00,2025-06-05 09:00:00,6257.5,6259.25,1.5,3,-17.0,2.5
2025-06-09 14:30:00,2025-06-10 08:30:00,6289.5,6299.0,9.25,2,-1.0,41.25
2025-06-16 12:30:00,2025-06-16 14:30:00,6314.75,6319.5,4.5,4,-2.75,17.5
2025-06-25 11:30:00,2025-06-25 12:00:00,6370.5,6373.5,2.75,1,0.0,8.75
2025-06-27 13:00:00,2025-06-27 14:30:00,6425.5,6450.75,25.0,3,-10.75,120.0
2025-07-04 10:00:00,2025-07-04 10:30:00,6514.75,6517.0,2.0,1,0.0,5.0
2025-07-04 11:30:00,2025-07-07 08:30:00,6511.0,6532.75,21.5,1,0.0,102.5
2025-07-07 11:30:00,2025-07-07 13:30:00,6493.5,6497.25,3.5,4,-18.75,12.5
2025-07-10 15:00:00,2025-07-11 10:30:00,6547.75,6528.75,-19.25,5,-24.5,-101.25
2025-07-11 15:00:00,2025-07-14 09:30:00,6524.75,6525.0,0.0,3,-8.25,-5.0
2025-07-15 09:30:00,2025-07-15 10:00:00,6528.5,6540.75,12.0,1,0.0,55.0
2025-07-15 11:00:00,2025-07-15 12:30:00,6532.25,6535.75,3.25,3,-10.5,11.25
2025-07-18 09:00:00,2025-07-18 10:30:00,6560.0,6567.5,7.25,3,-2.75,31.25
2025-07-18 11:00:00,2025-07-18 13:00:00,6555.75,6557.5,1.5,4,-3.0,2.5
2025-07-21 13:30:00,2025-07-22 10:30:00,6589.0,6561.25,-28.0,8,-35.5,-145.0
2025-07-28 12:00:00,2025-07-28 14:30:00,6644.25,6650.5,6.0,5,-3.0,25.0
2025-07-29 10:00:00,2025-07-29 11:30:00,6633.75,6642.5,8.5,3,0.0,37.5
2025-08-07 09:30:00,2025-08-07 13:30:00,6598.75,6576.25,-22.75,8,-28.5,-118.75
2025-08-11 12:30:00,2025-08-12 08:30:00,6636.5,6641.5,4.75,6,-12.0,18.75
2025-08-13 11:30:00,2025-08-13 12:00:00,6697.75,6704.0,6.0,1,0.0,25.0
2025-08-15 10:00:00,2025-08-15 11:30:00,6699.0,6705.0,5.75,3,-2.0,23.75
2025-08-18 08:30:00,2025-08-18 09:30:00,6690.25,6695.75,5.25,2,0.0,21.25
2025-08-25 13:30:00,2025-08-26 09:00:00,6696.25,6687.0,-9.5,5,-14.5,-52.5
2025-08-29 08:30:00,2025-08-29 11:00:00,6706.75,6693.75,-13.25,5,-17.0,-71.25
2025-09-05 09:00:00,2025-09-05 11:00:00,6712.0,6703.5,-8.75,4,-24.0,-48.75
2025-09-08 12:30:00,2025-09-08 13:00:00,6721.25,6729.25,7.75,1,0.0,33.75
2025-09-08 14:00:00,2025-09-08 14:30:00,6721.0,6734.5,13.25,1,0.0,61.25
2025-09-10 12:00:00,2025-09-10 14:30:00,6767.0,6766.5,-0.75,5,-14.75,-8.75
2025-09-15 12:00:00,2025-09-15 12:30:00,6838.0,6847.0,8.75,1,0.0,38.75
2025-09-16 10:00:00,2025-09-16 11:00:00,6836.25,6839.25,2.75,2,0.0,8.75
2025-09-17 09:00:00,2025-09-17 12:30:00,6831.0,6836.25,5.0,7,-8.25,20.0
2025-09-19 10:00:00,2025-09-19 10:30:00,6861.75,6870.75,8.75,1,0.0,38.75
2025-09-23 09:30:00,2025-09-23 14:30:00,6916.5,6886.5,-30.25,10,-42.75,-156.25
2025-10-02 09:30:00,2025-10-02 11:00:00,6920.5,6926.0,5.25,3,0.0,21.25
2025-10-07 09:00:00,2025-10-07 12:00:00,6955.0,6931.5,-23.75,6,-31.25,-123.75
2025-10-07 12:30:00,2025-10-07 13:00:00,6924.5,6927.5,2.75,1,0.0,8.75
2025-10-09 09:00:00,2025-10-09 13:30:00,6952.25,6938.5,-14.0,9,-18.0,-75.0
2025-10-21 15:00:00,2025-10-22 13:30:00,6938.5,6894.0,-44.75,11,-62.5,-228.75
2025-10-24 15:00:00,2025-10-27 08:30:00,6996.25,7057.5,61.0,1,0.0,300.0
2025-10-30 13:00:00,2025-10-30 15:00:00,7053.75,7045.5,-8.5,4,-29.25,-47.5
2025-11-11 09:30:00,2025-11-11 10:30:00,7005.5,7011.75,6.0,2,0.0,25.0
2025-11-26 14:30:00,2025-11-27 11:30:00,6996.0,6998.75,2.5,8,0.0,7.5
2025-12-01 13:30:00,2025-12-02 08:30:00,6998.5,7019.0,20.25,4,-2.0,96.25
2025-12-02 10:00:00,2025-12-02 11:00:00,6995.5,7020.0,24.25,2,0.0,116.25
2025-12-04 08:30:00,2025-12-04 10:30:00,7024.25,7038.0,13.5,4,0.0,62.5
2025-12-08 09:30:00,2025-12-08 11:30:00,7027.0,7031.5,4.25,4,-10.0,16.25
2025-12-12 08:30:00,2025-12-12 11:30:00,7059.75,7011.0,-49.0,6,-69.75,-250.0
2025-12-29 08:30:00,2025-12-29 11:30:00,7062.25,7056.5,-6.0,6,-13.0,-35.0
2025-12-30 09:00:00,2025-12-30 10:00:00,7055.25,7069.25,13.75,2,0.0,63.75
2026-01-07 13:30:00,2026-01-08 09:00:00,7095.25,7073.25,-22.25,5,-36.0,-116.25
2026-01-13 08:30:00,2026-01-13 10:30:00,7116.25,7123.25,6.75,4,-15.25,28.75
2026-01-13 14:00:00,2026-01-13 14:30:00,7094.0,7111.75,17.5,1,0.0,82.5
2026-01-15 13:30:00,2026-01-16 10:00:00,7100.75,7098.25,-2.75,7,-13.75,-18.75
2026-01-22 13:30:00,2026-01-23 09:00:00,7055.5,7057.75,2.0,5,-6.25,5.0
2026-01-26 14:30:00,2026-01-27 08:30:00,7091.75,7116.0,24.0,2,-0.75,115.0
2026-01-28 09:30:00,2026-01-28 12:00:00,7118.5,7114.5,-4.25,5,-8.25,-26.25
2026-01-28 13:00:00,2026-01-28 13:30:00,7104.75,7112.25,7.25,1,0.0,31.25
2026-01-29 08:30:00,2026-01-29 10:30:00,7077.5,7048.5,-29.25,4,-55.75,-151.25
2026-02-03 08:30:00,2026-02-03 13:30:00,7092.5,7025.5,-67.25,10,-87.0,-341.25
2026-02-09 14:30:00,2026-02-10 08:30:00,7091.25,7109.0,17.5,2,0.0,82.5
2026-02-10 12:00:00,2026-02-11 08:30:00,7085.75,7092.0,6.0,7,-13.5,25.0
2026-02-26 08:30:00,2026-02-26 12:30:00,7045.5,7012.75,-33.0,8,-52.75,-170.0
2026-04-01 13:00:00,2026-04-01 14:00:00,6671.0,6689.5,18.25,2,0.0,86.25
2026-04-07 08:30:00,2026-04-07 10:30:00,6664.0,6662.0,-2.25,4,-14.25,-16.25
2026-04-08 13:30:00,2026-04-08 14:30:00,6855.25,6884.75,29.25,2,0.0,141.25
2026-04-10 10:30:00,2026-04-10 12:30:00,6918.0,6918.0,-0.25,4,-8.5,-6.25
2026-04-17 14:00:00,2026-04-17 14:30:00,7215.0,7222.75,7.5,1,0.0,32.5
2026-04-21 09:30:00,2026-04-21 13:30:00,7196.5,7183.25,-13.5,8,-29.75,-72.5
2026-04-23 12:00:00,2026-04-23 14:00:00,7178.25,7202.5,24.0,4,0.0,115.0
2026-04-28 09:00:00,2026-04-28 12:30:00,7227.75,7225.75,-2.25,7,-13.75,-16.25
2026-05-01 13:30:00,2026-05-01 14:00:00,7324.0,7336.5,12.25,1,0.0,56.25
2026-05-01 14:30:00,2026-05-04 09:00:00,7318.75,7323.5,4.5,3,-3.25,17.5
2026-05-04 10:30:00,2026-05-04 12:00:00,7286.5,7296.5,9.75,3,-10.25,43.75
2026-05-07 11:30:00,2026-05-07 14:30:00,7429.75,7425.5,-4.5,6,-14.5,-27.5
2026-05-11 13:30:00,2026-05-12 12:00:00,7492.5,7450.0,-42.75,11,-65.0,-218.75
2026-05-15 08:30:00,2026-05-15 11:00:00,7493.5,7515.25,21.5,5,0.0,102.5
2026-05-22 14:00:00,2026-05-25 08:30:00,7551.0,7626.25,75.0,3,0.0,370.0
2026-05-26 10:30:00,2026-05-26 13:00:00,7584.5,7591.25,6.5,5,-3.5,27.5
2026-05-29 13:30:00,2026-05-29 14:00:00,7646.5,7660.5,13.75,1,0.0,63.75
2026-06-03 10:30:00,2026-06-03 12:30:00,7640.5,7644.25,3.5,4,-9.25,12.5
2026-06-15 14:00:00,2026-06-15 14:30:00,7625.0,7630.0,4.75,1,0.0,18.75
2026-06-16 09:00:00,2026-06-16 11:00:00,7612.25,7616.25,3.75,4,-4.25,13.75
2026-06-16 13:30:00,2026-06-17 09:00:00,7602.0,7599.25,-3.0,5,-21.0,-20.0
2026-06-17 14:00:00,2026-06-18 08:30:00,7500.25,7544.0,43.5,3,-8.0,212.5
2026-06-19 11:30:00,2026-06-22 08:30:00,7556.25,7596.25,39.75,1,0.0,193.75
2026-06-30 14:30:00,2026-07-01 09:00:00,7544.75,7551.75,6.75,3,-8.5,28.75
2026-07-01 13:30:00,2026-07-02 08:30:00,7553.5,7588.75,35.0,4,-18.25,170.0
2026-07-02 10:00:00,2026-07-02 13:00:00,7529.25,7506.5,-23.0,6,-47.25,-120.0
2026-07-07 08:30:00,2026-07-07 10:30:00,7566.25,7551.0,-15.5,4,-25.75,-82.5
