date,r1h,tempo1h,nclimax1h,rest_range,adr,prev_close,op,last_t,gap_adr,r1h_adr,rest_adr,year
2022-10-06,51.5,66.75984927234927,5.0,43.25,84.4375,4607.0,4585.0,15:14:59.957472,0.26054774241302736,0.6099185788304959,0.5122131754256106,2022
2022-10-07,46.75,54.270738777781034,3.0,62.25,82.90625,4559.5,4518.25,15:14:59.573330,0.4975499434602337,0.5638899359215982,0.7508480964945344,2022
2022-10-10,33.0,37.35927974911026,3.0,53.0,81.3125,4454.0,4467.5,15:14:59.919662,0.1660261337432744,0.40584166026133744,0.6518063028439662,2022
2022-10-11,31.25,45.24228370382217,2.0,74.25,77.125,4430.5,4409.25,15:14:59.348637,0.2755267423014587,0.4051863857374392,0.9627228525121556,2022
2022-10-12,35.25,55.57959206607855,4.0,33.25,76.96875,4406.75,4408.5,15:14:59.886048,0.022736500203004467,0.4579780755176614,0.43199350385708485,2022
2022-10-13,60.5,79.92437892437893,17.0,158.5,70.21875,4396.25,4317.75,15:14:59.898667,1.1179350244770805,0.8615932354250111,2.2572318647085003,2022
2022-10-14,97.25,86.04605789221173,40.0,65.5,82.84375,4483.25,4512.0,15:14:59.931685,0.34703885326291967,1.173896642776311,0.7906450396076952,2022
2022-10-17,41.0,43.72590316068577,1.0,34.0,92.0625,4405.0,4466.75,15:14:59.980958,0.6707399864222675,0.4453496266123557,0.3693143245078072,2022
2022-10-18,35.75,54.143667143667145,4.0,51.5,86.4375,4500.25,4578.0,15:14:59.934804,0.8994938539407086,0.4135936370209689,0.5958062183658713,2022
2022-10-19,40.0,45.27769527769528,1.0,64.0,88.84375,4550.75,4516.5,15:14:59.776643,0.3855082659162856,0.4502286317270489,0.7203658107632782,2022
2022-10-20,57.75,49.35439865576852,4.0,79.75,86.21875,4512.25,4504.75,15:14:59.916312,0.08698803914461761,0.6698079014135556,0.9249728162377673,2022
2022-10-21,71.75,74.67327372181741,19.0,91.75,88.25,4486.5,4476.0,15:14:59.898117,0.11898016997167139,0.8130311614730878,1.0396600566572238,2022
2022-10-24,57.0,54.5565387150753,6.0,59.25,93.21875,4569.75,4584.0,15:14:59.945700,0.15286624203821655,0.6114649681528662,0.6356017432115321,2022
2022-10-25,42.25,30.656112606932282,2.0,35.25,97.59375,4612.0,4613.25,15:14:59.994806,0.012808197246237591,0.4329170669228306,0.3611911623439001,2022
2022-10-26,36.0,46.15059087427508,7.0,61.25,81.53125,4654.75,4641.75,15:14:59.853711,0.15944806439248754,0.4415484860099655,0.7512456880030663,2022
2022-10-27,42.0,39.03703034137817,2.0,94.75,72.6875,4652.75,4655.25,15:14:59.949835,0.034393809114359415,0.5778159931212382,1.3035253654342218,2022
2022-10-28,47.75,47.49774081774082,2.0,58.0,79.40625,4587.75,4623.0,15:14:59.681531,0.44391971664698937,0.6013380558835104,0.7304210940574577,2022
2022-10-31,22.5,27.05204799941642,2.0,31.0,81.90625,4721.0,4688.75,15:14:59.562677,0.39374284624189243,0.2747043113315528,0.3784814956123617,2022
2022-11-01,55.0,48.07926195426196,5.0,34.0,77.9375,4687.0,4726.25,15:14:59.902605,0.5036086607858862,0.7056936647955092,0.4362469927826784,2022
2022-11-02,20.0,10.190591306870376,0.0,146.75,76.6875,4662.0,4663.0,15:14:59.681448,0.013039934800325998,0.26079869600651995,1.9136104319478402,2022
2022-11-03,40.75,53.435616726755974,3.0,33.0,80.78125,4569.0,4536.5,15:14:59.025747,0.402321083172147,0.5044487427466151,0.4085106382978723,2022
2022-11-04,59.25,55.18468050998171,3.0,90.25,78.78125,4535.75,4590.75,15:14:59.921435,0.6981356604522015,0.7520825069416898,1.1455771519238398,2022
2022-11-07,28.75,19.341819322951398,0.0,48.0,81.65625,4579.25,4597.5,15:14:59.419719,0.22349789513968618,0.3520857252200536,0.5878300803673938,2022
2022-11-08,28.0,18.696174636174636,0.0,74.25,80.0625,4619.25,4631.25,15:14:59.684632,0.14988290398126464,0.34972677595628415,0.927400468384075,2022
2022-11-09,30.75,26.717000401210928,0.0,67.0,77.5,4632.0,4618.25,15:14:59.567482,0.1774193548387097,0.3967741935483871,0.864516129032258,2022
2022-11-10,48.75,57.28527415274404,2.0,72.75,74.46875,4562.25,4698.75,15:14:59.947472,1.8329836340746957,0.6546370121695342,0.9769198489299202,2022
2022-11-11,40.25,41.546898068637205,1.0,54.0,82.46875,4765.0,4775.75,15:14:59.949185,0.1303524062144752,0.4880636604774536,0.6547934823796893,2022
2022-11-14,31.0,15.031804308400051,0.0,53.5,80.84375,4805.0,4786.25,15:14:59.812259,0.23192887514495555,0.38345574023965984,0.6617703904136065,2022
2022-11-15,23.75,27.966995841995843,1.0,74.75,69.1875,4780.25,4831.25,15:14:59.906462,0.7371273712737128,0.34327009936766034,1.080397470641373,2022
2022-11-16,20.75,16.567025219199135,1.0,29.25,72.25,4801.5,4787.5,15:14:59.909084,0.19377162629757785,0.28719723183391005,0.40484429065743943,2022
2022-11-17,21.0,15.29980154980155,0.0,47.0,64.8125,4783.25,4721.5,15:14:59.524381,0.95274831243973,0.3240115718418515,0.7251687560270009,2022
2022-11-18,36.0,20.06969176534394,1.0,40.25,64.59375,4757.5,4795.0,15:14:59.634498,0.5805515239477503,0.5573294629898403,0.6231253023705854,2022
2022-11-21,23.25,9.01516448575272,0.0,30.75,61.46875,4774.25,4763.0,15:14:59.803259,0.18301982714794102,0.3782409761057448,0.5002541942043721,2022
2022-11-22,23.0,9.331661978720803,0.0,35.5,56.125,4764.5,4782.0,15:14:58.961849,0.311804008908686,0.40979955456570155,0.6325167037861915,2022
2022-11-23,27.25,12.878551628551628,0.0,36.25,50.3125,4813.75,4810.25,15:14:59.930167,0.06956521739130435,0.5416149068322982,0.7204968944099379,2022
2022-11-28,20.25,15.422809622809622,0.0,44.75,43.59375,4838.75,4805.0,15:14:58.503469,0.7741935483870968,0.4645161290322581,1.0265232974910394,2022
2022-11-29,20.75,15.845367196718549,0.0,38.75,40.9375,4777.0,4773.5,15:14:59.456492,0.08549618320610687,0.5068702290076336,0.9465648854961832,2022
2022-11-30,23.5,22.7777496070179,0.0,145.0,42.15625,4762.5,4767.25,15:14:59.353331,0.11267605633802817,0.5574499629355077,3.439584877687176,2022
2022-12-01,54.25,45.676040412882514,3.0,38.0,54.1875,4892.0,4899.75,15:14:59.477999,0.14302191464821223,1.0011534025374855,0.7012687427912342,2022
2022-12-02,26.5,47.20720720720721,1.0,46.25,54.96875,4884.25,4833.0,15:14:59.976254,0.9323479249573622,0.48209209778283113,0.8413871517907903,2022
2022-12-05,33.5,33.743635943635944,2.0,58.5,58.09375,4875.0,4850.25,15:14:59.601293,0.4260355029585799,0.5766541151156536,1.006993006993007,2022
2022-12-06,42.5,28.907168037602823,0.0,45.25,60.40625,4806.25,4804.5,15:14:59.687128,0.028970512157268494,0.7035695809622349,0.7490946714950854,2022
2022-12-07,33.5,59.559462472505956,9.0,36.0,66.375,4748.25,4738.25,15:14:59.987230,0.15065913370998116,0.504708097928437,0.5423728813559322,2022
2022-12-08,38.0,36.65407951122237,0.0,28.75,68.25,4738.25,4759.5,15:14:59.170958,0.31135531135531136,0.5567765567765568,0.42124542124542125,2022
2022-12-09,28.0,28.80626601556834,1.0,46.0,66.0,4770.0,4756.75,15:14:59.963280,0.20075757575757575,0.42424242424242425,0.696969696969697,2022
2022-12-12,14.75,25.673140307286648,0.0,51.0,66.6875,4741.5,4747.75,15:14:59.906751,0.09372071227741331,0.2211808809746954,0.7647610121836926,2022
2022-12-13,55.25,71.86554909339719,6.0,72.25,55.6875,4791.75,4911.5,15:14:59.927285,2.1503928170594837,0.9921436588103255,1.2974186307519642,2022
2022-12-14,28.75,20.582120582120584,0.0,93.75,63.09375,4827.0,4823.25,15:14:59.927671,0.05943536404160475,0.4556711243189698,1.485884101040119,2022
2022-12-15,51.75,62.45566833802128,1.0,42.5,67.5625,4809.75,4747.5,15:14:59.848413,0.9213691026827012,0.7659574468085106,0.6290471785383904,2022
2022-12-16,40.25,44.95993922917,4.0,40.25,68.6875,4693.5,4670.0,15:14:59.774518,0.3421292083712466,0.5859872611464968,0.5859872611464968,2022
2022-12-19,21.5,27.752012367396983,2.0,53.0,65.34375,4644.5,4651.5,15:14:59.923333,0.10712577714012435,0.32902917264466763,0.8110951697752271,2022
2022-12-20,39.75,44.07484407484408,0.0,34.25,67.71875,4611.75,4608.25,15:14:59.423002,0.05168435625288417,0.5869866174434702,0.5057683433317951,2022
2022-12-21,26.5,24.094539884013567,0.0,24.5,68.3125,4619.25,4648.25,15:14:59.776545,0.42451967063129004,0.3879231473010064,0.3586459286367795,2022
2022-12-22,42.25,41.67735657097359,3.0,68.25,68.59375,4683.0,4644.0,15:14:59.913217,0.5685649202733485,0.6159453302961275,0.99498861047836,2022
2022-12-23,38.5,63.797793059331525,7.0,31.25,72.34375,4616.0,4609.5,15:14:59.005127,0.0898488120950324,0.5321814254859611,0.4319654427645788,2022
2022-12-27,34.75,33.56417017392627,1.0,27.25,64.40625,4640.75,4641.0,15:14:59.473684,0.0038816108685104317,0.53954391072295,0.4230955846676371,2022
2022-12-28,32.25,37.552913138278996,0.0,47.5,57.15625,4629.0,4625.5,15:14:59.712457,0.0612356478950246,0.5642427556041553,0.8310552214324768,2022
2022-12-29,39.0,32.38788238788239,0.0,21.25,56.3125,4581.5,4606.25,15:14:59.781893,0.43951165371809103,0.6925638179800222,0.37735849056603776,2022
2022-12-30,26.25,40.63976563976564,2.0,47.0,55.875,4643.5,4615.5,15:14:59.582998,0.5011185682326622,0.4697986577181208,0.8411633109619687,2022
2023-01-03,63.5,59.954118574808234,5.0,45.5,54.71875,4638.75,4652.5,15:14:59.938614,0.251284980011422,1.160479725870931,0.8315248429468874,2023
2023-01-04,43.5,69.71897831897832,9.0,50.75,60.0625,4611.0,4640.5,15:14:59.929501,0.4911550468262227,0.7242455775234131,0.8449531737773153,2023
2023-01-05,30.0,62.54024354024354,8.0,30.0,61.5,4644.0,4624.25,15:14:59.902158,0.32113821138211385,0.4878048780487805,0.4878048780487805,2023
2023-01-06,46.0,78.37142362142362,12.0,61.25,54.5,4601.5,4632.75,15:14:59.925813,0.573394495412844,0.8440366972477065,1.1238532110091743,2023
2023-01-09,29.0,49.97450280469148,2.0,63.5,60.5625,4685.0,4711.0,15:14:59.024566,0.4293085655314757,0.478844169246646,1.0485036119711042,2023
2023-01-10,30.25,68.02617096734743,9.0,46.5,64.03125,4683.25,4679.0,15:14:59.952836,0.06637384089799903,0.47242557345046365,0.726207906295754,2023
2023-01-11,13.75,29.410273312712338,0.0,42.0,61.03125,4712.25,4729.0,15:14:59.606506,0.27444956477214544,0.22529441884280593,0.6881720430107527,2023
2023-01-12,45.75,75.47690147690147,6.0,42.0,59.5625,4761.25,4771.25,15:14:59.907011,0.16789087093389296,0.7681007345225603,0.7051416579223505,2023
2023-01-13,35.0,46.60562929793699,2.0,39.25,61.34375,4776.0,4739.75,15:14:59.929961,0.5909322465613857,0.5705552725420275,0.6398369842078452,2023
2023-01-17,26.25,34.82803682803683,2.0,27.75,57.78125,4787.25,4786.25,15:14:59.982036,0.017306652244456464,0.45429962141698216,0.48025959978366684,2023
2023-01-18,17.75,41.91086278586278,2.0,79.25,54.375,4780.5,4793.5,15:14:59.914742,0.23908045977011494,0.3264367816091954,1.457471264367816,2023
2023-01-19,20.75,47.45322245322245,3.0,38.5,61.71875,4717.0,4694.5,15:14:59.044994,0.36455696202531646,0.3362025316455696,0.6237974683544304,2023
2023-01-20,28.5,33.62632412632413,1.0,58.0,54.0625,4689.25,4701.25,15:14:59.836749,0.22196531791907514,0.5271676300578034,1.0728323699421964,2023
2023-01-23,38.25,34.82328482328482,1.0,40.0,55.90625,4757.5,4768.0,15:14:58.973354,0.1878144214645053,0.684181106763555,0.7154835103409726,2023
2023-01-24,25.5,56.05846297225607,6.0,34.25,58.90625,4805.5,4789.5,15:14:59.929176,0.2716180371352785,0.43289124668435014,0.5814323607427055,2023
2023-01-25,25.0,50.754110754110755,1.0,76.25,58.9375,4811.0,4759.0,15:14:59.995278,0.8822905620360552,0.4241781548250265,1.293743372216331,2023
2023-01-26,33.0,51.42835142835143,0.0,49.75,60.8125,4800.5,4830.5,15:14:59.494908,0.4933196300102775,0.5426515930113053,0.8180883864337102,2023
2023-01-27,32.0,36.71328671328671,0.0,46.25,59.71875,4842.5,4835.25,15:14:59.942373,0.12140240711669283,0.5358451072736787,0.7744636316064888,2023
2023-01-30,25.0,40.0343487300009,1.0,36.25,61.59375,4855.5,4826.0,15:14:59.252742,0.4789446981227803,0.4058853373921867,0.5885337392186707,2023
2023-01-31,21.25,48.608667839437075,1.0,41.0,56.4375,4809.75,4808.25,15:14:59.910363,0.026578073089700997,0.37652270210409744,0.7264673311184939,2023
2023-02-01,16.5,31.543126616297346,1.0,114.75,58.875,4855.5,4849.25,15:14:59.992538,0.10615711252653928,0.2802547770700637,1.9490445859872612,2023
2023-02-02,22.75,61.89454094292804,2.0,51.25,63.4375,4913.25,4945.25,15:14:59.869526,0.5044334975369458,0.3586206896551724,0.8078817733990148,2023
2023-02-03,44.75,78.65080102727161,14.0,59.0,61.53125,4940.0,4912.0,15:14:59.424210,0.45505332656170644,0.7272727272727273,0.9588623666835957,2023
2023-02-06,24.5,46.99721492174322,2.0,32.5,63.625,4916.75,4892.75,15:14:59.938090,0.37721021611001965,0.3850687622789784,0.5108055009823183,2023
2023-02-07,12.5,26.242203742203742,0.0,90.0,58.15625,4894.0,4882.5,15:14:59.661109,0.19774314884470715,0.21493820526598603,1.5475550779150995,2023
2023-02-08,18.25,43.093555093555096,1.0,31.75,63.1875,4938.5,4925.25,15:14:59.478028,0.20969337289812068,0.2888229475766568,0.5024727992087042,2023
2023-02-09,25.5,45.18772165830989,4.0,75.0,63.09375,4898.25,4937.0,15:14:59.431325,0.6141654284299158,0.40416047548291234,1.188707280832095,2023
2023-02-10,31.0,59.88908688908688,4.0,32.0,68.09375,4863.25,4850.0,15:14:59.022650,0.19458467186782927,0.45525470399265716,0.46994033960532355,2023
2023-02-13,28.5,30.028903199634907,0.0,24.5,65.15625,4870.0,4878.5,15:14:59.957263,0.13045563549160671,0.437410071942446,0.3760191846522782,2023
2023-02-14,56.0,73.06497574497574,5.0,52.5,56.96875,4921.75,4903.0,15:14:59.064070,0.32912781130005486,0.9829950630828305,0.9215578716401536,2023
2023-02-15,21.75,51.73444460944461,2.0,38.75,58.34375,4914.75,4893.5,15:14:59.020888,0.3642206748794858,0.3727905731119443,0.664167113015533,2023
2023-02-16,24.5,60.502260502260505,3.0,49.75,57.0625,4931.5,4875.25,15:14:58.502981,0.9857612267250822,0.4293537787513691,0.8718510405257394,2023
2023-02-17,28.75,64.03011403011404,4.0,34.75,59.21875,4869.0,4847.75,15:14:59.585962,0.35883905013192613,0.48548812664907653,0.5868073878627968,2023
2023-02-21,52.25,46.049640733851255,1.0,76.75,52.3125,4857.5,4852.75,15:14:59.403439,0.0908004778972521,0.998805256869773,1.4671445639187575,2023
2023-02-22,25.75,37.30176494006282,1.0,41.25,56.4375,4780.5,4780.5,15:14:59.931472,0.0,0.45625692137320045,0.7308970099667774,2023
2023-02-23,17.0,44.50287391463862,1.0,54.25,50.53125,4770.75,4800.0,15:14:59.830049,0.5788497217068646,0.3364254792826221,1.0735930735930737,2023
2023-02-24,26.5,57.75535939470366,1.0,36.5,53.71875,4787.0,4736.75,15:14:59.876778,0.9354275741710296,0.49331006399069227,0.6794648051192553,2023
2023-02-27,22.75,25.97738451396988,0.0,42.0,52.125,4746.0,4781.75,15:14:59.978937,0.6858513189448441,0.4364508393285372,0.8057553956834532,2023
2023-02-28,18.5,45.56528474175533,0.0,38.5,49.625,4761.5,4754.25,15:14:58.008998,0.14609571788413098,0.37279596977329976,0.7758186397984886,2023
2023-03-01,26.5,63.75389812889813,6.0,31.0,48.34375,4738.75,4735.25,15:14:59.521280,0.07239819004524888,0.5481577246283129,0.6412411118293472,2023
2023-03-02,18.25,40.52806652806653,2.0,53.0,46.3125,4729.0,4706.5,15:14:59.280804,0.48582995951417,0.3940620782726046,1.1443994601889338,2023
2023-03-03,24.0,45.96852390852391,2.0,40.0,50.0,4756.75,4776.5,15:14:59.962604,0.395,0.48,0.8,2023
2023-03-06,23.0,33.005946912923655,1.0,34.5,46.90625,4822.5,4829.25,15:14:59.523537,0.14390406395736177,0.49033977348434377,0.7355096602265156,2023
2023-03-07,41.75,64.61340956340956,12.0,57.0,46.0625,4824.75,4822.75,15:14:59.946657,0.04341926729986431,0.9063772048846676,1.237449118046133,2023
2023-03-08,24.75,58.24175329175329,12.0,31.75,47.5,4760.0,4761.75,15:14:59.411356,0.03684210526315789,0.5210526315789473,0.6684210526315789,2023
2023-03-09,21.25,42.022105307819594,3.0,106.25,46.90625,4767.0,4774.0,15:14:59.421283,0.1492338441039307,0.4530313124583611,2.2651565622918053,2023
2023-03-10,37.25,71.98812405661721,4.0,88.5,54.90625,4686.25,4685.0,15:14:59.935363,0.022766078542970972,0.678429140580535,1.611838360842345,2023
2023-03-13,67.25,81.70756149407835,14.0,66.75,61.15625,4632.25,4589.25,15:14:59.983935,0.7031170158405723,1.0996423096576393,1.091466530403679,2023
2023-03-14,25.0,63.25975296563532,2.0,67.0,69.4375,4632.25,4680.25,15:14:59.971011,0.6912691269126913,0.36003600360036003,0.9648964896489649,2023
2023-03-15,27.5,77.02552821157472,9.0,61.75,69.78125,4683.75,4627.75,15:14:59.951420,0.8025078369905956,0.39408866995073893,0.8849081952530229,2023
2023-03-16,27.25,47.842139221449564,1.0,90.75,70.625,4658.75,4638.0,15:14:59.358719,0.2938053097345133,0.3858407079646018,1.2849557522123893,2023
2023-03-17,39.25,52.538052554446,2.0,33.25,79.3125,4732.0,4718.5,15:14:59.935807,0.1702127659574468,0.49487785657998423,0.41922773837667454,2023
2023-03-20,27.25,41.54924154924155,1.0,35.5,77.875,4686.25,4691.5,15:14:59.916150,0.06741573033707865,0.34991974317817015,0.45585874799357945,2023
2023-03-21,23.25,28.874955631053194,0.0,39.75,79.25,4721.5,4757.0,15:14:59.925487,0.4479495268138801,0.29337539432176657,0.501577287066246,2023
2023-03-22,18.5,8.64161202622741,0.0,107.5,70.4375,4774.25,4772.75,15:14:59.992814,0.02129547471162378,0.2626441881100266,1.5261756876663708,2023
2023-03-23,23.75,26.111276111276112,0.0,91.0,72.8125,4709.75,4733.5,15:14:59.919708,0.3261802575107296,0.3261802575107296,1.2497854077253219,2023
2023-03-24,33.0,51.728390711441556,3.0,62.25,71.71875,4712.5,4699.5,15:14:59.921951,0.1812636165577342,0.46013071895424834,0.8679738562091504,2023
2023-03-27,21.0,21.857299607299606,0.0,27.5,71.8125,4741.25,4763.0,15:14:59.914065,0.3028720626631854,0.2924281984334204,0.38294168842471715,2023
2023-03-28,15.5,16.736722736722736,0.0,26.75,68.34375,4749.25,4739.25,15:14:59.670601,0.1463191586648377,0.2267946959304984,0.3914037494284408,2023
2023-03-29,10.25,16.198980618335458,1.0,29.25,58.9375,4741.5,4781.5,15:14:59.930384,0.6786850477200425,0.17391304347826086,0.49628844114528103,2023
2023-03-30,15.75,19.66112266112266,0.0,24.75,55.09375,4795.25,4822.0,15:14:59.089566,0.48553601815087916,0.28587634713556437,0.4492342597844583,2023
2023-03-31,15.5,14.956118206118207,0.0,39.25,53.0625,4818.5,4827.25,15:14:59.139423,0.16489988221436985,0.2921083627797409,0.7396937573616019,2023
2023-04-03,26.0,24.50868123841097,0.0,28.75,54.6875,4876.5,4869.5,15:14:59.174669,0.128,0.4754285714285714,0.5257142857142857,2023
2023-04-04,19.75,35.86278586278586,1.0,39.0,45.0,4891.5,4897.25,15:14:59.388066,0.12777777777777777,0.4388888888888889,0.8666666666666667,2023
2023-04-05,15.25,33.344201612494295,0.0,20.5,39.625,4867.75,4857.0,15:14:59.877338,0.27129337539432175,0.38485804416403785,0.5173501577287066,2023
2023-04-06,16.5,21.072996072996073,0.0,34.25,34.75,4854.75,4844.75,15:14:59.335453,0.28776978417266186,0.4748201438848921,0.9856115107913669,2023
2023-04-10,12.25,16.208235530816175,0.0,39.0,35.34375,4868.5,4842.75,15:14:59.940932,0.7285587975243147,0.34659593280282935,1.103448275862069,2023
2023-04-11,9.75,15.09649437235644,0.0,23.0,37.0625,4877.5,4879.25,15:14:59.973002,0.047217537942664416,0.2630691399662732,0.6205733558178752,2023
2023-04-12,20.25,36.121452400522166,0.0,41.0,36.28125,4876.25,4895.25,15:14:59.904550,0.5236864771748493,0.5581395348837209,1.1300602928509906,2023
2023-04-13,22.5,27.935222672064775,0.0,38.25,38.90625,4855.75,4867.25,15:14:59.409744,0.2955823293172691,0.5783132530120482,0.983132530120482,2023
2023-04-14,29.75,52.64880264880265,1.0,28.75,38.875,4909.5,4903.25,15:14:59.927729,0.1607717041800643,0.7652733118971061,0.7395498392282959,2023
2023-04-17,10.0,22.674513880396233,1.0,32.5,41.5,4903.5,4898.0,15:14:59.482170,0.13253012048192772,0.24096385542168675,0.7831325301204819,2023
2023-04-18,27.75,37.10077962577962,1.0,18.5,39.5625,4915.25,4930.5,15:14:59.910534,0.3854660347551343,0.7014218009478673,0.4676145339652449,2023
2023-04-19,9.25,20.725051975051976,0.0,22.5,39.75,4914.75,4895.5,15:14:59.927321,0.48427672955974843,0.23270440251572327,0.5660377358490566,2023
2023-04-20,14.5,23.67989864864865,0.0,34.75,38.625,4910.25,4883.25,15:14:59.777193,0.6990291262135923,0.37540453074433655,0.8996763754045307,2023
2023-04-21,20.5,43.17619542619543,0.0,25.75,37.65625,4890.75,4892.75,15:14:59.439923,0.053112033195020746,0.5443983402489626,0.6838174273858921,2023
2023-04-24,11.5,21.17101468714372,0.0,25.0,38.0,4892.0,4890.5,15:14:59.946084,0.039473684210526314,0.3026315789473684,0.6578947368421053,2023
2023-04-25,17.75,36.36694386694386,2.0,45.0,35.21875,4896.0,4875.5,15:14:59.992777,0.5820763087843833,0.5039929015084295,1.277728482697427,2023
2023-04-26,23.0,45.83620117662671,2.0,41.0,35.25,4845.75,4835.75,15:14:59.299081,0.28368794326241137,0.6524822695035462,1.1631205673758864,2023
2023-04-27,17.75,28.834603834603836,0.0,62.25,34.0,4817.75,4836.75,15:14:59.899430,0.5588235294117647,0.5220588235294118,1.8308823529411764,2023
2023-04-28,34.5,33.23593864134405,0.0,41.0,38.59375,4893.0,4881.5,15:14:59.949391,0.2979757085020243,0.8939271255060729,1.0623481781376518,2023
2023-05-01,13.75,23.726175306820465,1.0,24.0,41.0625,4928.5,4921.25,15:14:59.421770,0.1765601217656012,0.334855403348554,0.5844748858447488,2023
2023-05-02,43.25,49.647473560517035,3.0,38.5,40.34375,4922.5,4914.0,15:14:58.935676,0.21068938807126258,1.0720371804802478,0.95429899302866,2023
2023-05-03,14.5,26.52812952812953,0.0,62.0,44.96875,4873.75,4878.5,15:14:59.833265,0.10562890896455872,0.3224461431549687,1.378735232800556,2023
2023-05-04,33.25,66.54283096655978,7.0,34.75,49.5,4852.0,4832.25,15:14:59.305304,0.398989898989899,0.6717171717171717,0.702020202020202,2023
2023-05-05,25.25,42.45220830586685,1.0,36.0,50.84375,4809.75,4851.5,15:14:59.935534,0.8211432083589428,0.49661954517516904,0.7080516287645974,2023
2023-05-08,14.0,21.774081774081772,0.0,20.0,50.71875,4887.25,4891.75,15:14:59.929180,0.08872458410351201,0.27603203943314847,0.3943314849044978,2023
2023-05-09,11.75,26.617933069545973,0.0,12.75,48.09375,4890.25,4872.5,15:14:59.936600,0.36907082521117607,0.244314489928525,0.2651072124756335,2023
2023-05-10,31.0,63.07076307076307,2.0,50.25,41.21875,4873.75,4899.75,15:14:59.729301,0.6307808946171342,0.7520849128127369,1.2191053828658074,2023
2023-05-11,21.5,49.60782460782461,0.0,24.0,42.125,4891.5,4878.5,15:14:59.970878,0.3086053412462908,0.5103857566765578,0.56973293768546,2023
2023-05-12,20.25,36.376421670539315,0.0,30.0,42.28125,4880.25,4892.75,15:14:59.818133,0.29563932002956395,0.4789356984478936,0.7095343680709535,2023
2023-05-15,21.0,24.4005544005544,0.0,24.75,39.125,4871.0,4880.0,15:14:59.414206,0.23003194888178913,0.536741214057508,0.6325878594249201,2023
2023-05-16,21.75,45.957328482328485,2.0,23.75,35.40625,4887.75,4876.0,15:14:59.720023,0.3318623124448367,0.6142983230361871,0.6707855251544572,2023
2023-05-17,18.5,30.5399369592918,1.0,47.25,34.5,4864.25,4880.75,15:14:59.845662,0.4782608695652174,0.5362318840579711,1.3695652173913044,2023
2023-05-18,23.75,31.950428794178794,0.0,43.0,34.6875,4907.75,4904.25,15:14:59.845377,0.1009009009009009,0.6846846846846847,1.2396396396396396,2023
2023-05-19,9.5,28.066528066528065,1.0,34.25,38.53125,4948.5,4956.75,15:14:59.940715,0.2141119221411192,0.24655312246553124,0.8888888888888888,2023
2023-05-22,30.75,54.54553014553015,6.0,22.25,41.03125,4937.75,4941.5,15:14:59.572051,0.0913937547600914,0.7494287890327495,0.5422696115765423,2023
2023-05-23,13.25,39.979267729267725,1.0,44.25,37.71875,4943.75,4924.75,15:14:59.479504,0.503728251864126,0.3512841756420878,1.1731565865782934,2023
2023-05-24,21.75,51.42065142065142,2.0,29.75,40.25,4895.5,4877.0,15:14:59.471238,0.45962732919254656,0.5403726708074534,0.7391304347826086,2023
2023-05-25,24.25,74.5628457662356,8.0,36.0,38.15625,4867.0,4897.75,15:14:59.962964,0.8058968058968059,0.6355446355446356,0.9434889434889435,2023
2023-05-26,42.25,59.84362288710115,3.0,25.25,38.875,4896.0,4903.25,15:14:59.743739,0.1864951768488746,1.0868167202572347,0.6495176848874598,2023
2023-05-30,24.25,74.87582087582088,6.0,34.25,42.25,4956.5,4958.5,15:14:58.756956,0.047337278106508875,0.5739644970414202,0.8106508875739645,2023
2023-05-31,28.25,74.11885549173684,9.0,29.5,40.40625,4953.25,4931.75,15:14:59.802429,0.5320959010054138,0.6991492652745553,0.7300850734725445,2023
2023-06-01,19.5,76.74990627449644,4.0,51.25,37.875,4926.0,4928.25,15:14:59.951317,0.0594059405940594,0.5148514851485149,1.353135313531353,2023
2023-06-02,24.75,77.73411162641932,9.0,36.75,41.3125,4968.5,4991.75,15:14:59.928271,0.5627836611195158,0.5990922844175491,0.8895612708018155,2023
2023-06-05,18.5,68.27364864864865,5.0,32.75,43.5625,5025.75,5029.0,15:14:59.023039,0.0746054519368723,0.4246771879483501,0.7517934002869441,2023
2023-06-06,16.5,46.736980883322346,1.0,20.25,41.96875,5018.5,5012.5,15:14:59.971330,0.14296351451973194,0.39314966492926284,0.4825018615040953,2023
2023-06-07,16.75,79.34566466919408,11.0,25.75,41.53125,5029.0,5029.75,15:14:59.448441,0.01805869074492099,0.4033107599699022,0.6200150489089541,2023
2023-06-08,18.25,61.010395010395015,3.0,26.75,41.21875,5011.25,5009.5,15:14:59.506355,0.04245640636846096,0.44275966641395,0.6489764973464746,2023
2023-06-09,20.25,45.639986139986135,2.0,31.5,39.0,5033.0,5042.25,15:14:59.970506,0.23717948717948717,0.5192307692307693,0.8076923076923077,2023
2023-06-12,10.0,45.15491100856954,0.0,38.25,38.125,5044.5,5051.5,15:14:59.419106,0.18360655737704917,0.26229508196721313,1.0032786885245901,2023
2023-06-13,25.75,74.56090156090156,5.0,22.75,39.09375,5080.75,5096.0,15:14:59.928132,0.390087929656275,0.6586730615507594,0.5819344524380495,2023
2023-06-14,17.5,27.56882756882757,1.0,56.0,34.78125,5109.0,5111.75,15:14:59.916110,0.07906558849955077,0.5031446540880503,1.610062893081761,2023
2023-06-15,35.0,62.1739300984584,0.0,56.25,35.6875,5115.0,5101.5,15:14:59.660397,0.37828371278458844,0.9807355516637478,1.5761821366024518,2023
