date,year,short,risk,risk_adr,tpct_max,hour,first,with_trend,near_pdhl,gap_day,prior_expand,RR2,RR3,RR2_BE1,RR3_BE1
2022-01-13,2022,False,3.25,0.05228758169934641,96.04989604989605,1,True,False,True,False,False,1,1,1,1
2022-01-13,2022,False,2.75,0.04424333836098542,99.0,2,False,False,True,False,True,1,1,1,1
2022-01-13,2022,False,3.5,0.0563097033685269,99.0,2,False,False,False,False,False,1,1,3,3
2022-01-13,2022,False,5.75,0.09250879839115134,97.77777777777777,3,False,False,False,False,False,2,1,2,3
2022-01-14,2022,True,3.75,0.0544464609800363,98.96049896049897,0,True,,False,True,False,1,1,1,1
2022-01-18,2022,True,5.0,0.07123775601068566,97.92099792099792,0,True,False,False,False,False,1,1,1,1
2022-01-20,2022,True,3.0,0.04059196617336152,97.48603351955308,4,True,False,False,False,False,1,1,1,1
2022-01-20,2022,False,4.5,0.06088794926004228,99.0,6,False,False,False,False,False,1,1,3,3
2022-01-21,2022,False,2.5,0.029706646862235425,98.75259875259876,0,True,,True,False,False,2,2,2,2
2022-01-21,2022,True,10.25,0.12179725213516525,98.12889812889813,0,False,False,False,False,False,2,1,2,3
2022-01-21,2022,False,6.5,0.07723728184181211,96.25779625779626,1,False,True,True,False,True,1,1,1,1
2022-01-21,2022,True,10.0,0.1188265874489417,96.04989604989605,1,False,False,False,False,False,1,1,1,1
2022-01-21,2022,True,3.5,0.0415893056071296,99.0,1,False,False,True,False,False,1,1,1,1
2022-01-21,2022,True,6.5,0.07723728184181211,96.67359667359668,1,False,False,True,False,False,2,1,2,3
2022-01-21,2022,False,4.0,0.04753063497957668,97.0893970893971,1,False,False,True,False,False,2,2,3,3
2022-01-21,2022,False,8.75,0.10397326401782399,99.0,2,False,False,True,False,False,1,1,1,1
2022-01-21,2022,True,9.5,0.11288525807649462,97.0893970893971,2,False,False,False,False,False,1,1,1,1
2022-01-21,2022,True,6.5,0.07723728184181211,99.0,2,False,False,False,False,False,2,2,3,3
2022-01-21,2022,True,4.0,0.04753063497957668,97.38903394255874,4,False,False,False,False,True,1,1,1,1
2022-01-21,2022,True,6.25,0.07426661715558856,96.88311688311688,4,False,False,False,False,True,1,1,1,1
2022-01-21,2022,True,8.75,0.10397326401782399,97.7961432506887,4,False,False,False,False,False,2,2,3,3
2022-01-21,2022,False,3.25,0.038618640920906055,97.5051975051975,5,False,False,False,False,True,1,1,1,1
2022-01-21,2022,True,2.25,0.026735982176011884,96.46569646569647,6,False,False,False,False,False,1,1,1,1
2022-01-21,2022,True,10.0,0.1188265874489417,99.0,6,False,False,False,False,False,1,1,1,1
2022-01-21,2022,False,5.0,0.05941329372447085,99.0,6,False,False,False,False,False,1,1,1,1
2022-01-24,2022,False,3.0,0.034998177178271965,99.0,0,True,,False,True,False,2,2,2,3
2022-01-24,2022,True,3.5,0.04083120670798396,99.0,0,False,,False,True,False,2,1,3,3
2022-01-24,2022,True,5.25,0.06124681006197594,98.33679833679834,0,False,False,False,True,False,2,1,3,3
2022-01-24,2022,True,5.25,0.06124681006197594,97.92099792099792,0,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,2.5,0.029165147648559972,98.75259875259876,0,False,True,False,True,True,1,1,1,1
2022-01-24,2022,True,4.75,0.055413780532263944,99.0,0,False,False,False,True,True,2,2,2,2
2022-01-24,2022,False,5.25,0.06124681006197594,99.0,0,False,False,False,True,False,2,2,2,2
2022-01-24,2022,True,10.5,0.12249362012395187,99.0,0,False,False,False,True,False,2,2,2,2
2022-01-24,2022,False,7.5,0.08749544294567992,96.67359667359668,0,False,False,False,True,False,2,2,2,3
2022-01-24,2022,True,7.75,0.09041195771053591,96.88149688149689,0,False,False,False,True,False,1,1,1,1
2022-01-24,2022,False,1.5,0.017499088589135983,96.67359667359668,1,False,False,False,True,False,1,1,1,1
2022-01-24,2022,False,8.5,0.0991615020051039,96.04989604989605,1,False,False,False,True,False,1,1,1,1
2022-01-24,2022,False,6.75,0.07874589865111192,98.33679833679834,1,False,False,False,True,False,1,1,1,1
2022-01-24,2022,False,4.0,0.04666423623769595,98.33679833679834,1,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,10.25,0.11957710535909588,99.0,2,False,False,False,True,False,2,2,2,2
2022-01-24,2022,False,5.5,0.06416332482683193,99.0,2,False,False,False,True,False,2,2,2,2
2022-01-24,2022,False,7.0,0.08166241341596792,95.01039501039502,2,False,True,False,True,True,1,1,1,1
2022-01-24,2022,False,6.25,0.07291286912139992,96.46569646569647,2,False,False,False,True,False,1,1,1,1
2022-01-24,2022,False,4.25,0.04958075100255195,98.54469854469855,2,False,False,False,True,False,1,1,1,1
2022-01-24,2022,False,6.5,0.07582938388625593,99.0,2,False,False,False,True,False,1,1,1,1
2022-01-24,2022,False,5.5,0.06416332482683193,99.0,2,False,False,False,True,False,2,1,2,3
2022-01-24,2022,False,9.0,0.10499453153481589,98.82352941176471,3,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,9.25,0.1079110462996719,99.0,3,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,5.5,0.06416332482683193,99.0,3,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,7.0,0.08166241341596792,99.0,3,False,False,False,True,False,1,1,1,1
2022-01-24,2022,False,14.25,0.16624134159679183,97.89719626168224,3,False,False,False,True,False,2,2,3,3
2022-01-24,2022,True,8.25,0.09624498724024791,98.74371859296483,3,False,False,False,True,False,2,1,2,3
2022-01-24,2022,True,8.25,0.09624498724024791,98.39572192513369,4,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,7.75,0.09041195771053591,99.0,4,False,False,False,True,False,1,1,1,1
2022-01-24,2022,False,1.5,0.017499088589135983,99.0,4,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,3.5,0.04083120670798396,97.75280898876404,4,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,15.5,0.18082391542107182,97.54464285714286,4,False,False,False,True,False,2,1,2,3
2022-01-24,2022,True,3.75,0.04374772147283996,99.0,5,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,4.75,0.055413780532263944,96.88149688149689,5,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,2.75,0.032081662413415965,98.96049896049897,5,False,False,False,True,False,2,2,2,2
2022-01-24,2022,False,4.5,0.052497265767407944,99.0,5,False,False,False,True,True,2,2,2,2
2022-01-24,2022,False,2.75,0.032081662413415965,99.0,5,False,False,False,True,False,2,2,2,2
2022-01-24,2022,True,9.0,0.10499453153481589,99.0,5,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,6.5,0.07582938388625593,98.96049896049897,6,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,7.5,0.08749544294567992,97.71309771309771,6,False,False,False,True,False,1,1,1,1
2022-01-24,2022,True,11.0,0.12832664965366386,97.5051975051975,6,False,False,False,True,False,1,1,3,3
2022-01-24,2022,True,8.0,0.0933284724753919,97.71309771309771,6,False,False,False,True,False,1,1,3,3
2022-01-25,2022,False,11.75,0.11709747742136406,99.0,0,True,,False,True,False,1,1,1,1
2022-01-25,2022,False,6.0,0.05979445655559016,99.0,0,False,False,False,True,False,1,1,1,1
2022-01-25,2022,True,5.5,0.05481158517595765,99.0,1,False,False,False,True,False,1,1,1,1
2022-01-25,2022,False,6.25,0.06228589224540641,96.46569646569647,1,False,False,False,True,True,1,1,1,1
2022-01-26,2022,True,8.75,0.07898448519040903,99.0,4,True,False,False,True,False,1,1,3,3
2022-01-26,2022,False,9.75,0.08801128349788434,98.75259875259876,4,False,False,False,True,False,1,1,3,3
2022-01-26,2022,False,6.0,0.054160789844851905,99.0,4,False,False,True,True,True,2,2,3,3
2022-01-26,2022,True,7.5,0.06770098730606489,96.67359667359668,4,False,False,True,True,False,2,2,2,2
2022-01-26,2022,False,6.75,0.06093088857545839,99.0,5,False,False,True,True,False,1,1,1,1
2022-01-26,2022,False,4.0,0.03610719322990127,99.0,5,False,False,True,True,False,2,2,2,2
2022-01-26,2022,True,2.5,0.022566995768688293,98.75259875259876,5,False,False,True,True,False,1,1,1,1
2022-01-26,2022,True,2.0,0.018053596614950634,99.0,5,False,False,True,True,False,1,1,1,1
2022-01-26,2022,True,4.0,0.03610719322990127,99.0,5,False,False,True,True,False,2,2,2,2
2022-01-26,2022,False,5.5,0.04964739069111425,99.0,5,False,False,True,True,False,1,1,1,1
2022-01-26,2022,False,7.25,0.06544428772919605,99.0,5,False,False,True,True,False,1,1,1,1
2022-01-26,2022,False,6.0,0.054160789844851905,99.0,5,False,False,False,True,False,1,1,1,1
2022-01-26,2022,False,10.0,0.09026798307475317,99.0,5,False,False,False,True,False,1,1,1,1
2022-01-26,2022,False,2.75,0.024823695345557124,98.75259875259876,5,False,False,False,True,False,1,1,1,1
2022-01-26,2022,True,4.75,0.042877291960507755,97.29729729729729,5,False,False,False,True,False,1,1,3,3
2022-01-26,2022,False,3.5,0.03159379407616361,97.71309771309771,5,False,False,False,True,False,2,2,2,2
2022-01-26,2022,True,14.0,0.12637517630465445,98.33679833679834,5,False,False,False,True,False,1,1,1,1
2022-01-26,2022,True,7.25,0.06544428772919605,96.67359667359668,5,False,False,False,True,False,2,2,3,3
2022-01-26,2022,False,7.5,0.06770098730606489,99.0,5,False,False,False,True,False,1,1,1,1
2022-01-26,2022,False,9.5,0.08575458392101551,99.0,5,False,False,False,True,False,1,1,1,1
2022-01-26,2022,False,1.5,0.013540197461212976,98.33679833679834,5,False,False,False,True,False,1,1,1,1
2022-01-26,2022,False,11.25,0.10155148095909731,98.96049896049897,5,False,False,False,True,False,1,1,1,1
2022-01-26,2022,False,6.5,0.05867418899858956,98.75259875259876,5,False,False,False,True,False,2,2,2,2
2022-01-26,2022,True,10.75,0.09703808180535967,98.96049896049897,5,False,False,False,True,False,2,1,2,3
2022-01-26,2022,True,3.75,0.03385049365303244,97.0893970893971,5,False,False,False,True,False,1,1,3,3
2022-01-26,2022,True,6.0,0.054160789844851905,98.33679833679834,6,False,False,False,True,True,2,2,2,2
2022-01-26,2022,False,1.25,0.011283497884344146,99.0,6,False,False,False,True,False,1,1,1,1
2022-01-27,2022,True,5.5,0.046585494970884066,98.58156028368795,4,True,False,False,True,False,2,1,2,3
2022-01-27,2022,True,5.75,0.048703017469560614,99.0,4,False,False,False,True,False,1,1,1,1
2022-02-04,2022,False,4.75,0.04526503871351995,99.0,0,True,False,True,True,False,1,1,3,3
2022-02-10,2022,False,5.5,0.08270676691729323,98.96049896049897,3,True,False,True,True,False,1,1,1,1
2022-02-10,2022,False,2.5,0.03759398496240601,98.54469854469855,3,False,False,False,True,False,1,1,1,1
2022-02-10,2022,False,6.25,0.09398496240601503,98.54469854469855,3,False,False,False,True,False,1,1,1,1
2022-02-10,2022,False,7.0,0.10526315789473684,99.0,4,False,False,False,True,False,2,1,2,3
2022-02-11,2022,False,4.25,0.06381980290943219,97.92099792099792,4,True,False,False,False,True,1,1,1,1
2022-02-11,2022,False,1.75,0.02627874237447208,99.0,4,False,False,False,False,True,1,1,1,1
2022-02-11,2022,False,6.5,0.09760675739089629,99.0,4,False,False,False,False,True,1,1,1,1
2022-02-11,2022,False,5.5,0.08259033317691225,99.0,4,False,False,False,False,False,1,1,1,1
2022-02-11,2022,False,4.0,0.06006569685593618,99.0,4,False,False,False,False,False,2,2,2,2
2022-02-11,2022,True,4.0,0.06006569685593618,95.73560767590618,4,False,False,False,False,False,2,2,2,2
2022-02-11,2022,True,6.0,0.09009854528390428,99.0,4,False,False,False,False,False,1,1,1,1
2022-02-11,2022,True,4.5,0.0675739089629282,98.33679833679834,4,False,False,False,False,False,2,2,3,3
2022-02-14,2022,True,4.75,0.06408094435075885,99.0,2,True,False,True,False,True,1,1,1,1
2022-02-14,2022,False,4.75,0.06408094435075885,98.11715481171548,4,False,False,False,False,True,1,1,1,1
2022-02-14,2022,False,5.25,0.07082630691399663,98.12889812889813,4,False,False,False,False,False,1,1,1,1
