i,short,en,stop,rk,tg,date,tpct1,tpct2,tempo_ratio,amp1,amp2,amp_sum,dur1,dur2,dur_ratio,vol_ratio,ibs1,ibs2,range1,range2,box_pts,box_abr,overlap,sb_poke_abr,rt_depth_abr,net6_abr,net20_abr,fade_run20,eff10,t10,ncx20,prev_state,sess_net_abr,pos_in_day_range,dayrange_abr,gap_abr,new20,new60,newsess,beyond_pd,room_abr,dist_lvl_abr,session_min,hour_ct,dow,side,n_prior_day,prev_res_day,res,pnl,R,win,year,wedge_same,wedge_any
329,True,6930.5,6940.25,9.75,6911.0,2026-02-05,99.0,96.46569646569648,0.6304797617409094,314.60674157303373,141.99134199134198,456.5980835643757,13.025213936,20.659210218,1.5860937347754898,1.0599468213681411,0.8,0.2439024390243902,17.5,10.25,17.75,2.4588744588744587,0.5857142857142857,-0.2424242424242424,0.4502164502164502,-0.277056277056277,-0.4848484848484848,False,0.0242214532871972,76.84386694386694,1,6,-4.70995670995671,0.225705329153605,11.047619047619047,-9.662337662337665,True,False,False,True,,5.956709956709957,391.1370542776833,15,3,short,7,stop,target,19.5,2.0,True,2026,True,True
118,True,6986.25,6989.5,3.25,6979.75,2026-02-12,98.33679833679834,97.0893970893971,0.9064142076365777,84.21052631578948,68.71165644171779,152.92218275750727,27.783705464,30.652327854,1.1032483731774705,0.9867638310529446,0.7777777777777778,0.1428571428571428,4.5,3.5,5.5,1.0797546012269938,0.6111111111111112,0.147239263803681,-0.147239263803681,-1.4233128834355828,-3.3374233128834354,False,0.3793103448275862,91.995841995842,1,6,-20.858895705521476,0.0187891440501043,23.50920245398773,3.7300613496932513,False,False,False,True,,10.94478527607362,120.11281249685,10,3,short,0,none,stop,-3.25,-1.0,False,2026,False,True
124,True,6995.0,7000.0,5.0,6985.0,2026-02-12,97.92099792099792,96.88149688149689,0.9399859459030072,73.98843930635839,139.53488372093022,213.5233230272886,28.496153482,30.315510148,1.0638456929686746,0.896476510067114,1.0,0.3666666666666666,4.0,7.5,7.75,1.441860465116279,1.0,0.4186046511627907,0.1860465116279069,1.627906976744186,-0.9302325581395348,False,0.0045662100456621,94.76486486486486,5,0,-18.13953488372093,0.0918580375782881,22.27906976744186,3.5348837209302326,False,False,False,True,,8.744186046511627,123.41727108581668,10,3,short,1,stop,eb_scr,-0.75,-0.15,False,2026,False,False
215,True,6974.25,6980.75,6.5,6961.25,2026-02-12,99.0,97.5051975051975,0.3963974878513207,134.03141361256544,98.5781990521327,232.60961266469812,12.069338056,30.447564442,2.522720326560385,0.9026269010468102,0.65625,0.0384615384615384,8.0,6.5,9.75,1.4786729857819905,0.625,0.2274881516587677,0.4928909952606635,-0.7582938388625592,-0.985781990521327,False,0.1485943775100401,64.72328482328483,1,6,-17.933649289099527,0.0244821092278719,20.13270142180095,2.881516587677725,False,False,False,True,,10.274881516587678,238.67109362218332,12,3,short,2,eb_scr,stop,-6.5,-1.0,False,2026,False,False
216,False,6980.75,6972.0,8.75,6998.25,2026-02-12,97.5051975051975,97.0893970893971,0.9580950772753496,98.5781990521327,121.97309417040358,220.5512932225363,30.447564442,31.779272396,1.04373774974799,1.0901531728665208,0.0384615384615384,1.0,6.5,8.5,8.75,1.2556053811659194,1.0,0.2511210762331838,0.6457399103139013,0.0358744394618834,0.2152466367713004,False,0.044280442804428,69.85841995841996,2,0,-16.03587443946188,0.0734463276836158,19.04932735426009,2.726457399103139,False,False,False,True,8.789237668161435,8.789237668161435,239.17867216861663,12,3,long,3,stop,eb_scr,-3.5,-0.4,False,2026,False,False
307,False,6961.75,6958.75,3.0,6967.75,2026-02-12,99.0,96.04989604989603,0.0904727950357448,117.82945736434108,98.46153846153848,216.29099582587955,1.920716866,21.22977261,11.053046383776588,0.5642458100558659,0.3684210526315789,0.6875,4.75,4.0,5.75,1.4153846153846157,0.6842105263157895,0.1846153846153846,-0.4307692307692308,-0.3076923076923077,-3.1384615384615384,True,0.0426829268292682,73.6006237006237,0,2,-32.184615384615384,0.0580431177446102,37.10769230769231,4.676923076923077,False,False,False,True,19.753846153846155,19.753846153846155,390.0009016442834,15,3,long,4,eb_scr,stop,-3.0,-1.0,False,2026,False,False
32,True,6961.75,6966.75,5.0,6951.75,2026-02-13,98.33679833679834,98.54469854469856,1.10799452084795,123.84937238493724,65.3061224489796,189.15549483391683,26.776571218,24.166700028,0.9025315389057144,1.0429564118761845,0.918918918918919,0.05,9.25,5.0,10.0,1.3061224489795915,0.4864864864864865,0.0653061224489796,-0.4897959183673469,2.6448979591836737,0.979591836734694,True,0.4695945945945945,91.72557172557173,3,0,-0.0979591836734693,0.8235294117647058,6.661224489795918,-0.5877551020408164,True,False,False,False,0.1306122448979592,0.1306122448979592,15.962745510216669,8,4,short,0,none,stop,-5.0,-1.0,False,2026,False,False
33,False,6969.0,6961.25,7.75,6984.5,2026-02-13,98.54469854469856,96.67359667359668,0.8187377496558729,65.3061224489796,106.43776824034336,171.74389068932294,24.166700028,29.517021828,1.2213923205816688,1.0345245305875228,0.05,0.967741935483871,5.0,7.75,8.0,1.098712446351931,1.0,0.0,0.5150214592274678,3.811158798283262,2.1974248927038627,False,0.6486486486486487,93.28482328482328,3,0,0.8927038626609443,0.965686274509804,7.0042918454935625,-0.6180257510729614,False,False,False,False,3.879828326180257,0.2746781115879828,16.365524599483333,8,4,long,1,stop,stop,-7.75,-1.0,False,2026,False,False
34,True,6963.5,6970.25,6.75,6950.0,2026-02-13,96.67359667359668,98.96049896049897,1.4539141700802332,106.43776824034336,129.82456140350877,236.26232964385213,29.517021828,20.301763636,0.6877985101038087,1.0378610460577673,0.967741935483871,0.2972972972972973,7.75,9.25,9.5,1.3333333333333333,1.0,0.1052631578947368,-0.2456140350877192,2.1403508771929824,1.1578947368421053,True,0.4584717607973422,94.65696465696466,4,0,0.1403508771929824,0.8578431372549019,7.157894736842105,-0.631578947368421,True,False,False,False,0.3859649122807017,0.3859649122807017,16.85761468515,8,4,short,2,stop,rev,-4.75,-0.7037037037037037,False,2026,False,False
35,False,6968.25,6960.5,7.75,6983.75,2026-02-13,98.96049896049897,96.67359667359668,0.6918234768641076,129.82456140350877,90.82969432314412,220.65425572665288,20.301763636,29.34529445,1.445455428215291,0.8599097405039489,0.2972972972972973,0.8076923076923077,9.25,6.5,9.5,1.327510917030568,0.7027027027027027,-0.314410480349345,-0.1048034934497816,1.921397379912664,2.864628820960699,False,0.4467353951890034,95.53014553014552,5,0,0.8034934497816595,0.9509803921568628,7.1266375545851535,-0.62882096069869,False,False,False,False,4.052401746724891,0.1746724890829694,17.19597760795,8,4,long,3,rev,stop,-7.75,-1.0,False,2026,False,False
42,False,6947.75,6944.0,3.75,6955.25,2026-02-13,98.75259875259876,99.0,1.290586390900128,123.57723577235772,79.05138339920948,202.6286191715672,22.827855236,17.68797145,0.7748415813547697,0.8367670364500792,0.3157894736842105,0.56,9.5,6.25,10.25,1.2964426877470356,0.6052631578947368,0.0632411067193675,-0.6956521739130435,-3.1620553359683794,2.624505928853755,False,0.1812297734627831,96.46964656964656,10,0,-1.865612648221344,0.5185185185185185,6.830039525691699,-0.5691699604743083,False,False,False,True,0.6640316205533597,0.6640316205533597,20.602236641483334,8,4,long,4,stop,stop,-3.75,-1.0,False,2026,False,False
45,True,6944.5,6955.25,10.75,6923.0,2026-02-13,96.46569646569648,95.42619542619542,0.9342135212036002,125.42372881355932,157.429718875502,282.85344768906134,27.398223004,29.32758131,1.0704191036666255,0.9393678778757256,0.945945945945946,0.1428571428571428,9.25,12.25,12.5,1.606425702811245,1.0,0.0642570281124498,0.4176706827309236,-2.216867469879518,1.1244979919678717,True,0.2950310559006211,95.908316008316,12,6,-2.3132530120481927,0.4583333333333333,6.9397590361445785,-0.5783132530120482,False,False,False,True,,1.0923694779116466,21.85853129448333,8,4,short,5,stop,eb_scr,-7.0,-0.6511627906976745,False,2026,False,False
45,False,6998.0,6992.5,5.5,7009.0,2026-02-20,97.5051975051975,97.5051975051975,1.0287493057950772,210.1960784313725,79.47019867549669,289.66627710686925,20.769452058,20.18903142,0.9720541188867604,0.8988529718456726,0.1044776119402985,0.7,16.75,7.5,18.75,1.9867549668874167,0.3432835820895522,0.1854304635761589,-1.3774834437086092,-1.8013245033112584,1.509933774834437,False,0.3835227272727273,96.3825363825364,9,6,3.629139072847682,0.5112540192926045,8.23841059602649,-2.7019867549668874,False,False,False,False,0.7947019867549668,0.4768211920529801,35.348218351216666,9,4,long,0,none,eb_scr,-2.0,-0.3636363636363636,False,2026,False,False
175,False,7012.0,7002.25,9.75,7031.5,2026-02-20,98.54469854469856,97.0893970893971,0.8906646823916549,190.9090909090909,88.59060402684564,279.49969493593653,39.202187962,44.01453065,1.1227569923562624,0.9364697802197802,0.1428571428571428,0.9696969696969696,15.75,8.25,16.0,1.7181208053691277,0.5238095238095238,-0.1610738255033557,-0.6711409395973155,1.3691275167785235,2.6577181208053693,False,0.1555555555555555,72.55717255717255,0,1,5.181208053691275,0.6913183279742765,8.348993288590604,-2.738255033557047,False,False,False,True,,0.697986577181208,205.17721885688331,11,4,long,1,eb_scr,stop,-9.75,-1.0,False,2026,False,False
198,True,7022.0,7030.25,8.25,7005.5,2026-02-20,95.42619542619542,98.54469854469856,1.2634885665522655,105.80645161290325,83.66013071895425,189.46658233185747,59.572538342,47.149250036,0.7914594769375254,0.983239268000684,0.975609756097561,0.0,10.25,8.0,14.5,1.5163398692810457,0.3902439024390244,0.4183006535947712,-0.5751633986928104,1.8562091503267972,0.5228758169934641,True,0.1018276762402088,87.17255717255718,1,2,6.091503267973856,0.819935691318328,8.130718954248366,-2.6666666666666665,True,False,False,True,1.7254901960784317,1.7254901960784317,243.51456078765003,12,4,short,2,stop,target,16.5,2.0,True,2026,False,False
202,False,7011.5,7005.0,6.5,7024.5,2026-02-20,99.0,99.0,0.7111048515063607,91.42857142857144,77.74294670846395,169.17151813703538,21.332331616,29.998855402,1.406262378721874,0.9695952615992104,0.1388888888888889,0.8064516129032258,9.0,7.75,12.0,1.2037617554858937,0.5555555555555556,0.2758620689655172,-0.2758620689655172,-0.4764890282131661,-0.5517241379310345,True,0.0759162303664921,93.0095634095634,5,0,4.789968652037618,0.684887459807074,7.799373040752351,-2.5579937304075235,False,False,False,True,,0.6018808777429467,245.63968214831667,12,4,long,3,target,target,13.0,2.0,True,2026,True,True
159,True,7006.25,7009.25,3.0,7000.25,2026-02-26,98.33679833679834,96.88149688149689,0.8833508213056658,134.7826086956522,57.7319587628866,192.5145674585388,41.914530726,47.449472752,1.1320530596461291,1.004366812227074,0.967741935483871,0.2142857142857142,7.75,3.5,9.5,1.5670103092783505,0.2580645161290322,0.2474226804123711,-0.9484536082474226,1.8144329896907216,0.7422680412371134,True,0.3449781659388646,46.92307692307692,0,6,-10.845360824742269,0.2768361581920904,14.597938144329897,-0.1237113402061855,False,False,False,True,,5.690721649484536,244.49450874715,12,3,short,0,none,stop,-3.0,-1.0,False,2026,False,False
180,False,6991.75,6986.75,5.0,7001.75,2026-03-02,98.54469854469856,95.21829521829522,0.7706892402209725,102.32558139534883,90.8108108108108,193.13639220615968,38.87974751,50.448021694,1.2975398485040213,0.9854444100340662,0.1363636363636363,0.9047619047619048,5.5,5.25,7.75,1.3405405405405406,0.5909090909090909,0.3459459459459459,-0.2594594594594595,-2.983783783783784,-4.108108108108108,True,0.5069767441860465,72.61954261954261,3,0,12.02162162162162,0.7142857142857143,18.464864864864865,-12.8,True,False,False,False,0.2594594594594595,0.2594594594594595,340.82315999035,14,0,long,0,none,eb_scr,-1.25,-0.25,False,2026,False,False
185,False,6994.25,6983.5,10.75,7015.75,2026-03-02,97.71309771309772,99.0,1.1685205819114548,81.63265306122449,201.0928961748634,282.7255492360879,41.271695168,35.31961337,0.855782957938327,1.0634517766497462,0.35,0.8913043478260869,5.0,11.5,12.0,2.098360655737705,0.95,-0.0437158469945355,1.092896174863388,0.7868852459016393,-4.1530054644808745,True,0.2061068702290076,94.95197505197504,5,1,12.59016393442623,0.7377049180327869,18.666666666666668,-12.939890710382514,True,True,False,False,0.3497267759562841,0.174863387978142,345.52323280585,14,0,long,1,eb_scr,rev,0.5,0.0465116279069767,True,2026,False,False
186,True,6994.75,6999.75,5.0,6984.75,2026-03-02,99.0,99.0,1.1596104015652302,201.0928961748634,92.3076923076923,293.4005884825557,35.31961337,30.458172264,0.8623585978965093,0.8663484486873508,0.8913043478260869,0.2083333333333333,11.5,6.0,15.75,2.423076923076923,0.1739130434782608,0.6153846153846154,-1.4230769230769231,0.4615384615384615,-3.769230769230769,False,0.0830039525691699,95.51725571725572,6,0,11.153846153846152,0.7423887587822015,16.423076923076923,-11.384615384615383,False,False,False,False,0.2307692307692307,0.2307692307692307,346.11194278938336,14,0,short,2,rev,stop,-5.0,-1.0,False,2026,False,False
160,True,6898.25,6903.0,4.75,6888.75,2026-03-03,99.0,96.67359667359668,0.4031234291063958,123.8095238095238,90.0,213.8095238095238,16.774090572,41.610309302,2.4806298215330758,0.9906942117997396,0.6410256410256411,0.4444444444444444,9.75,6.75,10.0,1.3333333333333333,0.6923076923076923,-0.1,-0.5666666666666667,0.7333333333333333,1.6666666666666667,True,0.1666666666666666,80.17027027027027,1,0,1.9333333333333331,0.9102990033222592,10.033333333333331,-14.7,True,True,False,True,,2.3,133.95396426635,10,1,short,0,none,stop,-4.75,-1.0,False,2026,False,False
257,False,6950.75,6940.5,10.25,6971.25,2026-03-03,96.88149688149689,96.25779625779626,0.8993997054876485,86.48648648648648,130.97345132743362,217.4599378139201,20.667134432,22.978809428,1.1118527100893445,1.0764695043302008,0.4166666666666667,0.8378378378378378,6.0,9.25,11.75,1.663716814159292,0.625,-0.3185840707964602,1.238938053097345,1.8053097345132745,0.1415929203539823,False,0.0318021201413427,64.11642411642411,0,6,9.486725663716816,0.9758064516129032,17.557522123893804,-15.610619469026547,False,False,False,False,2.5132743362831858,2.5132743362831858,307.70299627848334,13,1,long,1,stop,stop,-10.25,-1.0,False,2026,False,False
1,True,6963.0,6969.0,6.0,6951.0,2026-03-04,98.96049896049897,95.42619542619542,0.8439301532570239,208.4033613445378,189.92805755395685,398.3314188984947,18.180257398,21.542372112,1.18493218442385,0.8655413271245634,0.935483870967742,0.303030303030303,7.75,8.25,15.5,3.568345323741007,0.0967741935483871,1.7266187050359711,-1.9568345323741008,,,False,,,0,-1,3.050359712230216,0.6229508196721312,3.5107913669064748,4.028776978417266,False,False,False,True,0.5179856115107914,0.5179856115107914,0.4316190912833333,8,2,short,0,none,eb_scr,0.25,0.0416666666666666,True,2026,False,False
137,True,6915.0,6918.75,3.75,6907.5,2026-03-05,99.0,96.46569646569648,0.6090662611426697,93.02325581395348,96.61835748792272,189.6416133018762,22.214392922,36.472867304,1.6418574854629109,1.0914189568143575,0.56,0.44,6.25,6.25,9.75,1.5072463768115942,0.48,0.5024154589371981,-0.2318840579710145,1.1594202898550725,-3.8260869565217392,False,0.1735849056603773,86.76070686070686,0,6,-5.913043478260869,0.1428571428571428,13.256038647342995,-5.603864734299517,False,False,False,True,,2.1256038647343,187.83659358011667,11,3,short,0,none,target,7.5,2.0,True,2026,False,False
213,True,6909.5,6914.25,4.75,6900.0,2026-03-05,99.0,99.0,0.40348748743146,121.21212121212122,116.98113207547168,238.1932532875929,7.13977883,17.695167886,2.4783916011022997,0.9958374958374958,0.9333333333333332,0.4193548387096774,7.5,7.75,13.0,1.962264150943396,0.3333333333333333,0.7924528301886793,-1.1320754716981132,1.660377358490566,0.7547169811320755,True,0.1042471042471042,61.8997920997921,0,6,-6.60377358490566,0.2139303482587064,15.169811320754716,-5.471698113207547,False,False,False,True,,2.9056603773584904,334.7134595962833,14,3,short,1,target,target,9.5,2.0,True,2026,False,False
219,True,6879.25,6883.5,4.25,6870.75,2026-03-09,98.33679833679834,98.33679833679834,1.0838046213034798,80.3088803088803,86.15384615384616,166.4627264627265,21.322159202,19.673434476,0.9226755268835366,0.8864509051014811,1.0,0.4285714285714285,6.5,7.0,12.75,1.5692307692307692,0.1538461538461538,0.7384615384615385,-0.5538461538461539,3.169230769230769,5.015384615384615,True,0.5335463258785943,95.9904365904366,7,0,10.676923076923076,0.9695238095238096,16.153846153846153,-7.261538461538461,True,True,True,False,2.477538461538475,0.1538461538461538,351.0724691502834,14,0,short,0,none,rev,1.0,0.2352941176470588,True,2026,False,False
220,False,6878.25,6874.0,4.25,6886.75,2026-03-09,98.33679833679834,98.12889812889811,0.9662219882284488,86.15384615384616,73.5632183908046,159.71706454465075,19.673434476,20.361195166,1.034958852295923,1.0773514851485149,0.4285714285714285,0.6666666666666666,7.0,6.0,9.25,1.1340996168582376,0.5714285714285714,0.2452107279693486,0.1226053639846743,1.7777777777777777,4.597701149425287,False,0.5160256410256411,95.9033264033264,8,0,10.513409961685824,0.961904761904762,16.091954022988507,-7.233716475095785,False,False,False,False,0.2758620689655172,0.2758620689655172,351.4007992364833,14,0,long,1,rev,rev,-3.0,-0.7058823529411765,False,2026,False,False
222,True,6875.25,6882.25,7.0,6861.25,2026-03-09,97.5051975051975,97.71309771309772,1.0576492717588382,65.3061224489796,101.31004366812228,166.61616611710187,27.284503074,25.797307106,0.9454930161650194,0.977790652761684,0.55,0.1379310344827586,5.0,7.25,8.0,1.1179039301310043,0.9,-0.0698689956331877,0.4192139737991266,0.6637554585152838,5.729257641921397,True,0.3639455782312925,98.4981288981289,10,0,11.563318777292576,0.939047619047619,18.34061135371179,-8.244541484716157,False,False,False,False,2.2539737991266526,0.7336244541484717,352.19546927821665,14,0,short,2,rev,rev,-3.5,-0.5,False,2026,False,False
223,False,6878.75,6871.0,7.75,6894.25,2026-03-09,97.71309771309772,97.71309771309772,1.05339397454427,101.31004366812228,160.0,261.31004366812226,25.797307106,24.48970445,0.9493124359598032,1.0430574758048587,0.1379310344827586,0.7142857142857143,7.25,10.5,10.75,1.638095238095238,1.0,0.4571428571428571,-0.1904761904761904,0.6095238095238096,7.314285714285714,False,0.3366666666666666,98.36943866943868,11,0,13.142857142857142,0.9657142857142856,20.0,-8.99047619047619,False,False,False,False,0.2666666666666666,0.2666666666666666,352.62550057375,14,0,long,3,rev,target,15.5,2.0,True,2026,False,False
233,False,6901.0,6886.0,15.0,6931.0,2026-03-09,98.33679833679834,95.84199584199584,0.5603586524624966,138.39662447257385,158.02469135802468,296.42131583059853,19.189257352,34.244599004,1.7845713555157914,1.0377498149518876,0.3658536585365853,0.9166666666666666,10.25,12.0,16.0,2.1069958847736627,0.6341463414634146,-0.4938271604938271,1.0864197530864197,3.1604938271604937,6.255144032921811,False,0.2730061349693251,96.17463617463618,19,6,14.2880658436214,0.9933333333333332,19.753086419753085,-7.769547325102881,False,False,False,True,,1.2510288065843622,358.27507260234995,14,0,long,4,target,rev,11.25,0.75,True,2026,False,False
243,True,6912.25,6916.75,4.5,6903.25,2026-03-09,96.04989604989603,97.92099792099792,1.207311514129276,100.0,92.8,192.8,53.533549516,44.341123968,0.8282866420943639,1.06887613404925,0.8666666666666667,0.4137931034482758,7.5,7.25,9.0,1.152,0.8,0.16,0.0,1.792,4.288,True,0.1505016722408027,97.30519750519753,18,0,15.328,0.9741641337386018,21.056,-7.552,True,True,True,True,2.656,2.656,365.00938677101664,14,0,short,5,rev,target,9.0,2.0,True,2026,True,True
245,False,6912.0,6902.0,10.0,6932.0,2026-03-09,98.75259875259876,97.29729729729728,0.7336507349287478,131.76470588235293,104.21455938697318,235.9792652693261,33.638892554,45.851371712,1.3630464094023158,0.8407599309153714,0.2857142857142857,0.8529411764705882,10.5,8.5,11.25,1.3793103448275863,0.7619047619047619,-0.3065134099616858,-0.0613026819923371,0.7049808429118773,3.4942528735632186,False,0.1268882175226586,97.9912681912682,18,0,14.651340996168582,0.972644376899696,20.168582375478927,-7.233716475095785,False,False,False,True,,2.513409961685824,366.3094594773833,14,0,long,6,target,rev,8.5,0.85,True,2026,False,True
248,True,6920.5,6929.75,9.25,6902.0,2026-03-09,99.0,97.71309771309772,0.6803317047027106,107.46268656716418,96.7032967032967,204.16598327046088,28.41585799,41.767652152,1.4698712305888744,0.8839832420238479,0.8055555555555556,0.1212121212121212,9.0,8.25,10.25,1.2014652014652014,0.8055555555555556,-0.2051282051282051,0.0293040293040293,0.7326007326007326,4.571428571428571,True,0.2403560830860534,97.50914760914762,18,0,15.003663003663004,0.9492957746478872,20.805860805860807,-6.915750915750916,True,True,True,True,3.399267399267399,3.399267399267399,368.4298079431167,14,0,short,7,rev,rev,-6.5,-0.7027027027027027,False,2026,False,False
249,False,6927.0,6919.25,7.75,6942.5,2026-03-09,97.71309771309772,95.84199584199584,0.8538676008205823,96.7032967032967,87.27272727272727,183.97602397602395,41.767652152,48.915841416,1.1711417543410498,0.93073277433467,0.1212121212121212,0.9666666666666668,8.25,7.5,8.5,0.9890909090909092,0.9090909090909092,-0.029090909090909,-0.0872727272727272,1.7163636363636363,5.003636363636364,False,0.2470238095238095,97.28045738045738,18,0,15.65090909090909,0.9859154929577464,20.654545454545456,-6.865454545454545,False,False,False,True,,4.130909090909091,369.1259415324833,14,0,long,8,rev,stop,-7.75,-1.0,False,2026,False,False
250,True,6915.75,6927.5,11.75,6892.25,2026-03-09,95.84199584199584,99.0,1.5895202466388558,87.27272727272727,146.5201465201465,233.79287379287376,48.915841416,30.773965616,0.6291206432346899,1.026831179005092,0.9666666666666668,0.08,7.5,12.5,12.75,1.4945054945054943,1.0,0.0,0.5567765567765568,1.2307692307692308,2.8424908424908426,True,0.0647887323943662,97.34677754677756,18,0,14.446886446886449,0.9225352112676056,20.805860805860807,-6.915750915750916,False,False,False,True,2.8424908424908426,2.8424908424908426,369.94212082955,14,0,short,9,stop,rev,11.25,0.9574468085106383,True,2026,False,False
255,False,6904.5,6899.25,5.25,6915.0,2026-03-09,97.92099792099792,96.25779625779626,0.7865829729237386,101.76678445229682,65.71428571428571,167.48107016658253,33.64458205,42.773087148,1.2713216970397767,0.9967811158798284,0.25,0.8695652173913043,9.0,5.75,10.25,1.1714285714285717,0.5277777777777778,0.1142857142857142,0.4285714285714285,-2.571428571428572,0.3428571428571428,False,0.087719298245614,97.49230769230768,19,0,12.8,0.8591549295774648,20.285714285714285,-6.742857142857143,False,False,False,True,,1.4857142857142858,372.8475662276167,14,0,long,10,rev,eb_scr,-0.5,-0.0952380952380952,False,2026,False,False
173,False,6918.0,6912.0,6.0,6930.0,2026-03-10,99.0,99.0,1.00378348124632,121.51898734177216,78.74015748031496,200.2591448220871,15.623115296,15.56422833,0.9962307795286464,0.982607198209058,0.0555555555555555,0.92,9.0,6.25,11.75,1.4803149606299213,0.4166666666666667,0.3149606299212598,-0.6614173228346457,-3.590551181102362,-2.7086614173228347,True,0.4295302013422818,76.95966735966735,3,0,1.5118110236220472,0.4827586206896552,10.960629921259844,0.4409448818897638,True,True,False,False,1.4488188976377954,0.8188976377952756,284.9594277614167,13,1,long,0,none,rev,0.5,0.0833333333333333,True,2026,True,True
176,True,6918.5,6927.0,8.5,6901.5,2026-03-10,97.0893970893971,96.46569646569648,0.8671427104523171,73.80073800738008,99.62264150943396,173.42337951681404,27.941783442,32.222819964,1.1532127156767336,0.9661487236403996,0.88,0.0,6.25,8.25,8.5,1.0264150943396226,1.0,0.120754716981132,0.3622641509433962,-1.0867924528301889,-2.958490566037736,False,0.2735562310030395,94.54802494802496,6,0,1.509433962264151,0.4885057471264368,10.50566037735849,0.4226415094339623,False,False,False,False,0.8452830188679246,0.8452830188679246,286.09998149218336,13,1,short,1,rev,rev,8.5,1.0,True,2026,False,False
182,False,6910.0,6905.0,5.0,6920.0,2026-03-10,95.21829521829522,95.42619542619542,1.0415287712644157,169.5852534562212,80.67226890756302,250.25752236378423,37.744668744,36.239679388,0.9601271012283228,1.035992801439712,0.108695652173913,0.7916666666666666,11.5,6.0,14.0,1.8823529411764703,0.3260869565217391,0.3025210084033613,-1.0084033613445378,-1.1428571428571428,-5.142857142857143,True,0.073170731707317,96.82307692307693,12,0,0.5378151260504201,0.3908045977011494,11.697478991596638,0.4705882352941176,True,True,False,False,0.2016806722689075,0.2016806722689075,289.07392625728335,13,1,long,2,rev,stop,-5.0,-1.0,False,2026,False,False
183,True,6905.5,6913.5,8.0,6889.5,2026-03-10,95.42619542619542,95.01039501039502,0.9102012980275632,80.67226890756302,134.5132743362832,215.1855432438462,36.239679388,39.815016158,1.098658068459179,1.0627292028565911,0.7916666666666666,0.1842105263157894,6.0,9.5,9.75,1.3805309734513274,1.0,0.2831858407079646,0.4601769911504424,-1.592920353982301,-6.300884955752212,False,0.1666666666666666,96.42411642411642,13,0,-0.0707964601769911,0.3390804597701149,12.31858407079646,0.495575221238938,False,False,False,False,0.4247787610619469,0.4247787610619469,289.6783728372833,13,1,short,3,stop,stop,-8.0,-1.0,False,2026,False,False
239,True,6908.0,6912.0,4.0,6900.0,2026-03-10,99.0,98.12889812889811,0.6370488539808583,171.1627906976744,80.0,251.1627906976744,20.487778146,32.160450518,1.5697383234442603,1.0159878188047202,1.0,0.3478260869565217,11.5,5.75,15.25,2.121739130434783,0.1956521739130435,0.4869565217391304,-1.2869565217391303,1.2869565217391303,-1.0782608695652174,False,0.0176056338028169,82.31164241164241,0,6,0.2782608695652174,0.367816091954023,12.104347826086956,0.4869565217391304,False,False,False,False,0.7652173913043478,0.4869565217391304,370.88918899605,14,1,short,4,stop,target,8.0,2.0,True,2026,False,False
150,False,6870.25,6860.5,9.75,6889.75,2026-03-11,98.96049896049897,98.96049896049897,1.0646103611468856,97.07112970711296,143.93305439330544,241.0041841004184,34.264175102,32.184709404,0.9393107905907644,0.8996376240743659,0.2413793103448276,0.8604651162790697,7.25,10.75,11.25,1.506276150627615,0.9655172413793104,-0.0334728033472803,0.3682008368200837,-2.9456066945606696,-2.2426778242677825,True,0.2218649517684887,58.902079002079006,2,0,-4.451882845188284,0.1391941391941392,9.138075313807532,-0.9707112970711296,True,True,True,True,0.7698744769874477,0.7698744769874477,248.78385071338332,12,2,long,0,none,target,19.5,2.0,True,2026,False,False
74,True,6827.0,6832.5,5.5,6816.0,2026-03-12,99.0,99.0,0.7417769657272274,87.8048780487805,84.03361344537815,171.83849149415863,19.0887216,25.733775086,1.3481141181293148,0.98784911135292,1.0,0.16,6.75,6.25,9.75,1.3109243697478992,0.5185185185185185,0.3697478991596639,-0.2352941176470588,3.294117647058824,0.2352941176470588,True,0.2348993288590604,64.06590436590436,1,0,-1.4453781512605042,0.6342857142857142,5.882352941176471,-6.756302521008403,True,False,False,True,,4.53781512605042,76.48007290181665,9,3,short,0,none,target,11.0,2.0,True,2026,False,False
111,True,6820.75,6827.0,6.25,6808.25,2026-03-12,99.0,98.75259875259876,0.708559731857089,98.80478087649402,84.55284552845528,183.3576264049493,19.963178852,28.174306208,1.4113136197834233,0.8143261074458058,0.967741935483871,0.0769230769230769,7.75,6.5,8.5,1.105691056910569,0.7741935483870968,0.065040650406504,-0.2276422764227642,2.016260162601626,2.601626016260162,True,0.0909090909090909,74.19064449064449,2,0,-2.211382113821138,0.531578947368421,6.178861788617885,-6.536585365853658,True,False,False,True,,5.203252032520324,129.92622961988334,10,3,short,1,target,stop,-6.25,-1.0,False,2026,False,False
251,False,6788.0,6784.75,3.25,6794.5,2026-03-12,99.0,98.54469854469856,0.1450897741599659,100.0,126.3157894736842,226.31578947368425,2.016752542,13.900032264,6.892284489308456,0.6054502369668247,0.0,0.5714285714285714,4.5,5.25,5.5,1.3233082706766917,1.0,0.0,-0.2406015037593984,0.1804511278195488,-6.015037593984962,True,0.1202185792349726,63.30956340956341,0,3,-11.969924812030076,0.0517241379310344,13.954887218045112,-12.090225563909774,True,True,True,True,17.50375939849624,17.50375939849624,390.0009234289166,15,3,long,2,stop,eb_scr,0.75,0.2307692307692307,True,2026,False,False
