date,level,side,grp,label,szpct,session_min
2022-06-28,PDH,1,PLAIN,reject,46.15384615384615,45.08188926891667
2022-06-28,PDL,-1,PLAIN,break,64.65696465696466,75.24518745165
2022-06-28,PDL,-1,PLAIN,break,83.36798336798337,113.16793302654999
2022-06-29,PDL,-1,PLAIN,break,40.33264033264033,7.531192908816666
2022-06-29,PDL,1,PLAIN,break,29.52182952182952,16.92954081535
2022-06-29,PDL,-1,PLAIN,break,3.1185031185031185,30.134992974583334
2022-06-29,PDL,-1,PLAIN,break,8.93970893970894,51.523008019483335
2022-06-29,PDL,1,PLAIN,break,1.0,57.08425652381666
2022-06-29,PDL,-1,PLAIN,break,1.0,83.75485716351666
2022-06-29,PDL,1,PLAIN,reject,86.27858627858627,110.80875728201666
2022-06-29,PDL,-1,PLAIN,break,43.24324324324324,116.96501031915
2022-06-29,PDL,1,PLAIN,reject,66.52806652806653,153.28169762301667
2022-06-29,PDL,-1,PLAIN,break,40.12474012474012,158.86940920438335
2022-06-29,PDL,1,PLAIN,break,24.74012474012474,207.00874894168334
2022-06-29,PDL,1,PLAIN,break,62.78586278586278,263.26918599365
2022-06-29,PDL,-1,PLAIN,break,43.45114345114345,297.87382485305
2022-06-29,PDL,1,PLAIN,break,81.08108108108108,340.43536709144996
2022-06-29,PDL,-1,PLAIN,break,80.87318087318087,379.10400015815
2022-06-29,PDL,1,PLAIN,unresolved,92.93139293139293,384.93910017521665
2022-06-30,PDL,1,DRIVE,reject,84.4074844074844,116.53810561838333
2022-06-30,PDL,1,PLAIN,break,87.31808731808732,151.46687130668334
2022-06-30,PDL,1,PLAIN,break,58.41995841995842,187.21181673115
2022-06-30,PDL,-1,PLAIN,break,36.7983367983368,199.69941783518334
2022-06-30,PDL,1,PLAIN,break,49.896049896049895,243.10411783308334
2022-06-30,PDL,-1,PLAIN,reject,57.7962577962578,254.32273857538334
2022-06-30,PDL,-1,DRIVE,break,58.62785862785863,297.30758443101666
2022-06-30,PDL,1,PLAIN,reject,10.602910602910603,314.96202930875
2022-06-30,PDL,1,PLAIN,reject,55.92515592515593,361.39359736575
2022-06-30,PDL,-1,PLAIN,break,91.68399168399168,378.17008517408334
2022-06-30,PDL,1,DRIVE,reject,99.0,389.94981081398333
2022-07-01,PDH,1,DRIVE,reject,1.0,30.355373641916668
2022-07-01,PDH,1,PLAIN,break,70.47817047817048,316.47878150075
2022-07-01,PDH,1,PLAIN,break,66.32016632016632,361.37632371141666
2022-07-01,PDH,-1,PLAIN,unresolved,52.5987525987526,380.00721324575
2022-07-01,PDH,1,PLAIN,unresolved,98.12889812889813,390.07419198275
2022-07-05,PDL,-1,PLAIN,break,57.38045738045738,2.0828042782166665
2022-07-05,PDL,1,PLAIN,break,45.32224532224532,17.54733968495
2022-07-05,PDL,-1,PLAIN,break,8.108108108108109,19.050041231816667
2022-07-05,PDL,1,PLAIN,break,29.93762993762994,35.04086186791667
2022-07-05,PDL,-1,PLAIN,reject,4.573804573804574,39.137241476916664
2022-07-05,PDL,1,PLAIN,break,18.08731808731809,60.89827482621667
2022-07-05,PDL,-1,DRIVE,reject,74.84407484407484,62.12823872428333
2022-07-05,PDL,-1,PLAIN,break,15.176715176715177,86.11451975335
2022-07-05,PDL,1,PLAIN,break,51.975051975051976,106.13005742171667
2022-07-05,PDL,-1,PLAIN,reject,64.03326403326403,124.83459891078334
2022-07-05,PDH,1,PLAIN,unresolved,80.66528066528066,354.18824480855
2022-07-05,PDH,1,PLAIN,unresolved,94.8024948024948,387.51843447041665
2022-07-06,PDH,-1,PLAIN,break,79.002079002079,6.710052569016667
2022-07-06,PDH,1,PLAIN,break,24.74012474012474,17.10498981815
2022-07-06,PDH,-1,DRIVE,break,24.324324324324323,37.11436862965
2022-07-06,PDH,1,PLAIN,break,72.97297297297297,40.331592984483336
2022-07-06,PDH,1,PLAIN,reject,15.176715176715177,62.768158970483334
2022-07-06,PDH,-1,PLAIN,break,9.563409563409563,65.56737507425001
2022-07-06,PDH,1,PLAIN,reject,94.38669438669439,106.67452595364999
2022-07-06,PDH,1,PLAIN,break,82.12058212058211,215.67203486358332
2022-07-06,PDH,-1,PLAIN,break,22.453222453222452,278.13824560324997
2022-07-06,PDH,1,PLAIN,break,27.234927234927234,280.26229560214995
2022-07-06,PDH,-1,PLAIN,unresolved,95.21829521829522,382.00069533618336
2022-07-07,PDH,-1,ABSORB,reject,86.48648648648648,30.86967488745
2022-07-07,PDH,-1,PLAIN,reject,58.83575883575884,73.86786911701667
2022-07-08,PDL,-1,PLAIN,reject,47.817047817047815,21.19627149178333
2022-07-08,PDH,1,DRIVE,break,83.78378378378379,57.64785396585
2022-07-08,PDH,1,PLAIN,break,70.68607068607069,99.76598041718333
2022-07-08,PDH,-1,PLAIN,break,50.51975051975052,139.44846497491665
2022-07-08,PDH,1,PLAIN,reject,25.987525987525988,160.00170826548336
2022-07-08,PDH,1,PLAIN,unresolved,61.33056133056133,322.36600532778334
2022-07-08,PDH,-1,PLAIN,break,77.75467775467776,362.63476393305
2022-07-11,PDL,-1,PLAIN,break,36.38253638253638,7.496307486116667
2022-07-11,PDL,1,PLAIN,reject,69.64656964656965,41.51385699281666
2022-07-11,PDL,1,PLAIN,break,75.05197505197505,70.78028240108333
2022-07-11,PDL,1,PLAIN,break,23.7006237006237,118.63321752605
2022-07-11,PDL,1,PLAIN,break,17.671517671517673,186.36694650675
2022-07-11,PDL,-1,PLAIN,break,89.1891891891892,272.17501872838335
2022-07-11,PDL,1,PLAIN,reject,88.35758835758836,319.6090514894167
2022-07-12,PDL,-1,PLAIN,break,13.513513513513514,27.808097263416666
2022-07-12,PDL,1,PLAIN,break,75.46777546777547,41.422344129016665
2022-07-12,PDL,-1,PLAIN,break,22.245322245322246,55.28739623788333
2022-07-12,PDL,1,PLAIN,break,74.22037422037423,75.00765919665
2022-07-12,PDL,-1,PLAIN,reject,43.65904365904366,94.16016901861667
2022-07-12,PDL,-1,PLAIN,reject,75.88357588357589,143.91060382071666
2022-07-12,PDL,-1,PLAIN,break,78.37837837837837,217.24292308565
2022-07-12,PDL,-1,PLAIN,break,96.46569646569647,294.96688679755
2022-07-13,PDL,1,DRIVE,break,69.85446985446985,71.90109946535
2022-07-13,PDL,-1,PLAIN,reject,36.17463617463618,83.40022797478333
2022-07-13,PDL,-1,PLAIN,break,57.7962577962578,113.72611504475
2022-07-13,PDL,1,PLAIN,break,10.187110187110187,138.96325536751667
2022-07-13,PDL,-1,PLAIN,reject,34.0956340956341,161.85950906878332
2022-07-13,PDL,-1,DRIVE,reject,26.611226611226613,270.52675818951667
2022-07-13,PDL,1,PLAIN,break,35.13513513513514,285.9767705766166
2022-07-13,PDL,-1,PLAIN,unresolved,82.74428274428274,360.62278021455
2022-07-13,PDL,-1,ABSORB,unresolved,99.0,389.98334843081665
2022-07-14,PDL,1,PLAIN,break,89.1891891891892,111.18751719295
2022-07-14,PDL,1,PLAIN,break,64.03326403326403,140.31011079391666
2022-07-14,PDL,-1,PLAIN,break,66.11226611226611,144.40163094208336
2022-07-14,PDL,-1,DRIVE,break,31.80873180873181,194.13024649431665
2022-07-14,PDL,1,PLAIN,break,1.6632016632016633,209.56872465021667
2022-07-14,PDL,-1,PLAIN,reject,95.42619542619542,257.0259504428167
2022-07-18,PDH,-1,PLAIN,break,82.95218295218295,248.11315693781668
2022-07-18,PDH,1,PLAIN,reject,56.96465696465697,284.34445120255
2022-07-18,PDL,-1,PLAIN,reject,93.76299376299376,375.0031720207167
2022-07-19,PDH,1,ABSORB,break,90.43659043659044,79.66585700071667
2022-07-19,PDH,-1,PLAIN,reject,83.78378378378379,119.43200231458333
2022-07-20,PDH,1,PLAIN,reject,6.444906444906445,16.86966475745
2022-07-20,PDH,1,PLAIN,break,4.98960498960499,50.20746597868333
2022-07-20,PDH,-1,ABSORB,reject,89.3970893970894,196.22147105621667
2022-07-20,PDH,-1,DRIVE,reject,12.88981288981289,225.30575045531666
2022-07-20,PDH,1,PLAIN,break,24.74012474012474,236.63494858221665
2022-07-20,PDH,-1,PLAIN,reject,47.817047817047815,267.3750682107167
2022-07-20,PDH,1,PLAIN,break,29.313929313929314,288.0447143628167
2022-07-21,PDH,1,DRIVE,reject,16.632016632016633,30.887910115616666
2022-07-21,PDL,-1,DRIVE,reject,88.98128898128898,56.13554440465
2022-07-21,PDH,1,PLAIN,break,81.28898128898129,122.83364957338334
2022-07-21,PDH,1,PLAIN,break,90.64449064449065,172.78254295705
2022-07-21,PDH,-1,PLAIN,reject,34.0956340956341,197.18126572111666
2022-07-21,PDH,-1,PLAIN,reject,93.97089397089397,253.10741205341668
2022-07-21,PDH,1,PLAIN,break,63.61746361746362,255.53380986201668
2022-07-21,PDH,-1,PLAIN,reject,44.28274428274428,313.73520353391666
2022-07-22,PDH,-1,PLAIN,break,14.345114345114345,6.780404951083333
2022-07-22,PDH,1,DRIVE,break,83.78378378378379,8.88966421065
2022-07-22,PDH,-1,PLAIN,break,64.86486486486487,26.26421102115
2022-07-22,PDH,1,PLAIN,reject,35.96673596673597,41.999536996950006
2022-07-22,PDH,1,PLAIN,reject,82.53638253638253,80.19347604061666
2022-07-25,PDL,-1,PLAIN,reject,72.14137214137214,333.76464833721667
2022-07-26,PDL,-1,PLAIN,break,17.671517671517673,8.561293836183333
2022-07-26,PDL,1,PLAIN,reject,63.61746361746362,14.722128275283334
2022-07-26,PDL,-1,PLAIN,break,47.817047817047815,35.00164313801667
2022-07-26,PDL,1,PLAIN,reject,79.62577962577963,42.286959589783336
2022-07-26,PDL,1,PLAIN,reject,76.2993762993763,83.82990828681666
2022-07-28,PDH,1,PLAIN,reject,24.116424116424117,7.596674531916666
2022-07-28,PDH,1,PLAIN,break,83.16008316008316,95.28288236188334
2022-07-28,PDH,1,PLAIN,break,79.002079002079,124.33962547718333
2022-07-28,PDH,-1,PLAIN,reject,50.103950103950105,126.38170411138334
2022-07-28,PDH,-1,PLAIN,reject,62.78586278586278,167.62065239448333
2022-07-29,PDH,-1,PLAIN,reject,15.8004158004158,6.56132590155
2022-07-29,PDH,1,PLAIN,break,16.424116424116423,7.501174245683333
2022-07-29,PDH,-1,ABSORB,reject,56.75675675675676,116.96659437295001
2022-08-01,PDH,1,DRIVE,reject,41.58004158004158,35.483509337983335
2022-08-01,PDH,1,PLAIN,reject,63.2016632016632,78.33404116448334
2022-08-01,PDH,1,PLAIN,reject,66.94386694386695,111.45092824878334
2022-08-02,PDL,-1,PLAIN,break,6.652806652806653,7.218539829349999
2022-08-02,PDL,1,PLAIN,break,29.72972972972973,17.036861040850003
2022-08-02,PDL,-1,PLAIN,break,56.75675675675676,27.54493452631667
2022-08-02,PDL,1,ABSORB,break,29.106029106029105,41.287076481983334
2022-08-02,PDL,-1,PLAIN,reject,77.96257796257797,62.00165269408333
2022-08-02,PDL,1,PLAIN,break,24.532224532224532,66.67237194951666
2022-08-02,PDH,1,PLAIN,reject,76.2993762993763,189.65213884905
2022-08-02,PDL,-1,DRIVE,reject,71.72557172557173,255.60582538261667
2022-08-02,PDL,-1,PLAIN,break,38.66943866943867,340.05913497841664
2022-08-02,PDL,-1,PLAIN,break,78.79417879417879,380.24728739101664
2022-08-03,PDH,1,PLAIN,break,89.60498960498961,101.65010416098333
2022-08-03,PDH,1,PLAIN,break,69.43866943866944,144.81664905261667
2022-08-03,PDH,-1,PLAIN,reject,26.403326403326403,152.37489433841665
2022-08-05,PDL,1,PLAIN,break,48.232848232848234,9.505633873716667
2022-08-05,PDL,1,PLAIN,break,87.73388773388774,35.721791548283335
2022-08-05,PDL,-1,PLAIN,break,68.1912681912682,59.06070487181667
2022-08-05,PDL,-1,PLAIN,break,84.4074844074844,106.74267136618333
2022-08-05,PDL,1,PLAIN,break,66.32016632016632,167.07436715051665
2022-08-05,PDL,1,PLAIN,break,89.3970893970894,225.72577561548331
2022-08-05,PDL,-1,PLAIN,break,84.4074844074844,231.01602960095
2022-08-05,PDL,1,PLAIN,break,70.06237006237006,299.61496537628335
2022-08-05,PDL,-1,PLAIN,break,94.38669438669439,324.77934832578336
2022-08-05,PDL,1,PLAIN,break,87.31808731808732,374.54591739721667
2022-08-08,PDH,-1,DRIVE,break,67.77546777546777,129.05169596241666
2022-08-08,PDH,1,PLAIN,break,46.56964656964657,148.23583514345
2022-08-08,PDH,-1,PLAIN,break,56.13305613305613,163.51080203465
2022-08-08,PDH,1,PLAIN,reject,19.95841995841996,199.16396449628334
2022-08-09,PDL,-1,PLAIN,break,25.363825363825363,15.62963702215
2022-08-09,PDL,1,PLAIN,reject,48.648648648648646,75.14483770091667
2022-08-09,PDL,-1,PLAIN,break,86.48648648648648,90.02509565208334
2022-08-09,PDL,1,PLAIN,reject,40.12474012474012,151.96839928038335
2022-08-09,PDL,1,PLAIN,reject,56.75675675675676,265.7841412620833
2022-08-09,PDL,1,PLAIN,unresolved,98.54469854469855,388.4775076220833
2022-08-11,PDH,-1,PLAIN,break,40.95634095634096,301.2308989825833
2022-08-11,PDH,1,PLAIN,unresolved,35.343035343035346,345.30166822875
2022-08-11,PDH,1,DRIVE,unresolved,99.0,389.9841870556833
2022-08-12,PDH,1,PLAIN,break,84.61538461538461,259.01808982448335
2022-08-15,PDH,1,PLAIN,reject,80.66528066528066,23.939585550449998
2022-08-15,PDH,1,PLAIN,break,88.98128898128898,131.38765392991667
2022-08-16,PDH,1,PLAIN,break,72.14137214137214,108.25441291598332
2022-08-16,PDH,-1,PLAIN,break,66.73596673596674,307.06952158121663
2022-08-16,PDH,1,PLAIN,break,80.87318087318087,327.52527758428334
2022-08-16,PDH,-1,PLAIN,unresolved,96.67359667359668,388.37226674105
2022-08-17,PDL,1,PLAIN,break,41.99584199584199,10.22216027315
2022-08-17,PDL,-1,PLAIN,break,22.86902286902287,42.222260054383334
2022-08-17,PDL,1,PLAIN,reject,16.83991683991684,47.30590806105
2022-08-17,PDL,1,PLAIN,reject,25.363825363825363,119.87642775021666
2022-08-17,PDL,1,PLAIN,break,73.8045738045738,185.98373364921665
2022-08-17,PDL,1,DRIVE,break,1.0,270.33135594221665
2022-08-17,PDL,-1,DRIVE,reject,2.7027027027027026,272.4713805277833
2022-08-17,PDL,-1,DRIVE,break,59.25155925155925,340.87147760945004
2022-08-17,PDL,1,PLAIN,unresolved,44.28274428274428,362.8594898419833
2022-08-17,PDL,-1,PLAIN,unresolved,92.0997920997921,387.5945834274833
2022-08-23,PDL,-1,DRIVE,reject,1.0,14.700548506416668
2022-08-23,PDL,-1,PLAIN,break,37.83783783783784,86.79332119235
2022-08-23,PDL,-1,PLAIN,break,3.5343035343035343,131.57085168701667
2022-08-23,PDL,1,PLAIN,break,35.75883575883576,191.97522592298336
2022-08-23,PDL,-1,PLAIN,unresolved,14.553014553014552,220.44967746918334
2022-08-23,PDL,-1,PLAIN,unresolved,63.82536382536382,374.57242372651666
2022-08-24,PDL,1,PLAIN,break,7.276507276507276,15.938053836649999
2022-08-24,PDL,-1,PLAIN,reject,8.316008316008316,21.450684381983333
2022-08-24,PDH,1,PLAIN,reject,91.26819126819127,143.99179229901665
2022-08-25,PDH,1,PLAIN,break,29.106029106029105,10.376981900683335
2022-08-25,PDH,-1,DRIVE,break,62.57796257796258,105.71862336178333
2022-08-25,PDH,-1,PLAIN,break,46.777546777546775,161.64933217828332
2022-08-26,PDH,1,DRIVE,reject,3.5343035343035343,39.841691069183334
2022-08-26,PDL,-1,DRIVE,break,17.463617463617464,57.60553388588333
2022-08-29,PDL,1,DRIVE,reject,45.945945945945944,46.59331303141666
2022-08-29,PDL,1,DRIVE,reject,12.681912681912682,151.81370360655
2022-08-29,PDL,1,ABSORB,break,73.38877338877339,201.47791125018333
2022-08-29,PDL,-1,PLAIN,break,27.027027027027028,225.95137126568335
2022-08-29,PDL,1,DRIVE,break,62.57796257796258,255.64346852901664
2022-08-29,PDL,-1,PLAIN,break,8.731808731808732,280.06346546885
2022-08-29,PDL,1,PLAIN,break,7.0686070686070686,313.49818350441666
2022-08-29,PDL,-1,PLAIN,break,12.474012474012474,333.13455860911665
2022-08-29,PDL,1,PLAIN,reject,60.29106029106029,373.35601306858337
2022-08-30,PDL,-1,PLAIN,break,61.12266112266112,25.26448045298333
2022-08-31,PDL,-1,PLAIN,break,79.41787941787942,236.67870047871665
2022-08-31,PDL,-1,PLAIN,break,44.6985446985447,289.3504089677833
2022-08-31,PDL,1,PLAIN,break,83.36798336798337,329.14266495265
2022-08-31,PDL,-1,PLAIN,reject,87.52598752598753,354.4126326277167
2022-08-31,PDL,-1,PLAIN,break,96.25779625779626,384.01192605781665
2022-08-31,PDL,1,DRIVE,unresolved,98.96049896049897,389.68400501275
2022-09-01,PDL,1,DRIVE,break,59.04365904365904,297.62186253705
2022-09-01,PDL,1,PLAIN,break,31.185031185031185,332.10699985688336
2022-09-01,PDL,-1,PLAIN,break,73.18087318087318,355.16254879595
2022-09-01,PDL,1,PLAIN,break,50.103950103950105,369.50478078675
2022-09-02,PDH,-1,PLAIN,reject,13.305613305613306,31.713815153816665
2022-09-02,PDH,-1,DRIVE,break,13.513513513513514,186.73174807285002
2022-09-02,PDH,1,ABSORB,reject,63.2016632016632,205.58888853408334
2022-09-02,PDL,-1,DRIVE,reject,89.1891891891892,367.35235554275
2022-09-06,PDL,-1,PLAIN,break,15.176715176715177,22.402312657716667
2022-09-06,PDL,1,DRIVE,break,61.53846153846154,55.44996379698333
2022-09-06,PDL,-1,PLAIN,break,25.987525987525988,170.8107253393167
2022-09-06,PDL,-1,PLAIN,break,59.87525987525988,217.16901787655
2022-09-06,PDL,1,PLAIN,break,70.47817047817048,237.62187440071665
2022-09-06,PDL,1,PLAIN,break,65.28066528066527,281.42338122148334
2022-09-06,PDL,-1,PLAIN,unresolved,8.523908523908524,293.37373240285
2022-09-06,PDL,-1,PLAIN,unresolved,79.41787941787942,338.14063862061664
2022-09-06,PDL,1,PLAIN,break,42.61954261954262,341.25502053765
2022-09-06,PDL,-1,PLAIN,unresolved,86.27858627858627,372.56909933214996
2022-09-06,PDL,1,PLAIN,unresolved,31.6008316008316,377.5668721510834
2022-09-07,PDH,1,PLAIN,break,84.61538461538461,92.57368063845
2022-09-07,PDH,-1,PLAIN,break,67.98336798336798,121.31693589225
2022-09-07,PDH,1,PLAIN,break,60.91476091476091,134.01061395921667
2022-09-07,PDH,1,DRIVE,break,93.13929313929314,190.79251674951666
2022-09-07,PDH,-1,PLAIN,reject,81.4968814968815,211.00274502845002
2022-09-08,PDH,1,DRIVE,break,88.77338877338877,49.23593901981667
2022-09-08,PDH,1,PLAIN,break,30.56133056133056,71.32449849275001
2022-09-08,PDH,-1,PLAIN,reject,8.93970893970894,80.80985276835001
2022-09-08,PDH,-1,PLAIN,break,71.51767151767152,130.43745844635
2022-09-08,PDH,1,PLAIN,break,53.84615384615385,193.80662170191667
2022-09-08,PDH,1,PLAIN,break,69.02286902286902,233.01950553405
2022-09-08,PDH,-1,PLAIN,break,76.92307692307692,240.26888469931666
2022-09-08,PDH,1,PLAIN,break,58.21205821205821,286.42196733898334
2022-09-08,PDH,-1,PLAIN,break,55.3014553014553,296.1916512732167
2022-09-08,PDH,-1,DRIVE,reject,85.86278586278586,333.63202373278335
2022-09-08,PDH,1,PLAIN,break,80.45738045738045,334.51901014304997
2022-09-14,PDL,-1,ABSORB,reject,56.54885654885655,56.91824156951667
2022-09-14,PDL,-1,PLAIN,reject,77.96257796257797,273.62487620328335
2022-09-14,PDL,-1,PLAIN,break,28.066528066528065,323.47068971595
2022-09-14,PDL,-1,DRIVE,break,88.35758835758836,357.91794708061667
2022-09-14,PDL,1,PLAIN,break,75.88357588357589,359.0743066505833
2022-09-15,PDH,1,DRIVE,reject,60.29106029106029,30.00186359305
2022-09-15,PDL,-1,DRIVE,break,84.82328482328482,82.24963568938333
2022-09-15,PDL,-1,PLAIN,break,61.53846153846154,104.74388927628334
2022-09-15,PDL,1,DRIVE,break,61.12266112266112,111.19204000245
2022-09-15,PDL,-1,PLAIN,break,61.12266112266112,134.46357998418333
2022-09-15,PDL,1,PLAIN,break,85.44698544698545,158.59945000058332
2022-09-15,PDL,1,PLAIN,break,54.67775467775468,201.05938392375
2022-09-15,PDL,-1,PLAIN,reject,57.38045738045738,206.86888586011668
2022-09-15,PDL,-1,PLAIN,break,87.52598752598753,271.7211166973167
2022-09-15,PDL,-1,PLAIN,break,60.91476091476091,312.43183218315
2022-09-15,PDL,1,PLAIN,reject,29.72972972972973,337.0901313560167
2022-09-15,PDL,1,PLAIN,unresolved,82.74428274428274,379.36435369188337
2022-09-19,PDH,1,DRIVE,reject,40.33264033264033,42.84515915914999
2022-09-19,PDH,1,PLAIN,break,25.363825363825363,67.65467667591666
2022-09-19,PDH,-1,PLAIN,break,22.453222453222452,77.58883319821666
2022-09-19,PDH,1,PLAIN,break,35.96673596673597,98.92527963888332
2022-09-19,PDH,-1,DRIVE,break,88.14968814968815,110.57519807325001
2022-09-19,PDH,1,DRIVE,reject,71.1018711018711,185.97665368165
2022-09-19,PDH,1,PLAIN,reject,84.1995841995842,254.98555237385
2022-09-19,PDH,1,PLAIN,break,95.63409563409563,307.5407245921833
2022-09-20,PDL,-1,DRIVE,break,80.66528066528066,238.65373526494997
2022-09-20,PDL,1,ABSORB,break,93.13929313929314,260.58559495618334
2022-09-20,PDL,-1,PLAIN,break,84.1995841995842,275.61695708205
2022-09-20,PDL,1,PLAIN,break,35.55093555093555,298.43995702161664
2022-09-20,PDL,-1,DRIVE,reject,75.05197505197505,314.3937841753167
2022-09-21,PDH,-1,PLAIN,break,8.93970893970894,9.058882816716666
2022-09-21,PDH,1,PLAIN,break,1.0,16.194340132183335
2022-09-21,PDH,-1,PLAIN,break,1.0,38.874381860983334
2022-09-21,PDH,-1,PLAIN,break,22.86902286902287,77.65086333378333
2022-09-21,PDH,1,PLAIN,break,29.313929313929314,93.48099507751667
2022-09-21,PDH,1,PLAIN,break,20.997920997920996,195.55133843205002
2022-09-21,PDH,-1,PLAIN,break,60.08316008316008,224.08780488481668
2022-09-21,PDL,-1,DRIVE,break,4.158004158004158,281.8303212492834
2022-09-21,PDL,1,DRIVE,break,1.0395010395010396,290.4889201998167
2022-09-21,PDL,-1,DRIVE,reject,1.0,298.4932280423167
2022-09-21,PDH,1,DRIVE,reject,3.5343035343035343,305.59184534675
2022-09-21,PDH,1,DRIVE,break,12.681912681912682,313.26375925011666
2022-09-21,PDH,-1,DRIVE,break,13.92931392931393,318.30604737548333
2022-09-21,PDH,1,DRIVE,break,10.187110187110187,326.0577734791833
2022-09-21,PDH,-1,DRIVE,reject,10.395010395010395,329.1631734788833
2022-09-21,PDH,1,DRIVE,reject,19.75051975051975,344.38422149751665
2022-09-21,PDL,-1,DRIVE,break,33.264033264033266,357.00836915955
2022-09-21,PDL,1,DRIVE,reject,45.945945945945944,366.46673684045
2022-09-22,PDL,1,DRIVE,reject,37.21413721413722,4.766507815083333
2022-09-22,PDL,-1,DRIVE,break,48.856548856548855,5.307501296050001
2022-09-22,PDL,1,DRIVE,reject,39.91683991683992,45.01436944141667
2022-09-22,PDL,1,DRIVE,reject,95.42619542619542,331.4566637971833
2022-09-22,PDL,1,DRIVE,reject,69.23076923076923,359.5753095474833
2022-09-26,PDH,1,DRIVE,reject,69.23076923076923,46.27791658455
2022-09-26,PDL,-1,PLAIN,reject,81.91268191268192,192.85835341321666
2022-09-26,PDL,-1,PLAIN,reject,65.28066528066527,224.37088819195
2022-09-26,PDL,1,DRIVE,break,22.245322245322246,250.05559610055
2022-09-26,PDL,-1,PLAIN,reject,47.60914760914761,265.78673031811667
2022-09-26,PDL,-1,PLAIN,reject,65.9043659043659,300.17424807321663
2022-09-26,PDL,-1,DRIVE,unresolved,97.5051975051975,390.17586344595003
2022-09-27,PDH,1,PLAIN,reject,13.721413721413722,6.821129884783333
2022-09-27,PDL,-1,DRIVE,break,96.67359667359668,151.06639724531667
2022-09-27,PDL,1,DRIVE,reject,91.47609147609148,177.72024679485
2022-09-27,PDL,1,ABSORB,reject,85.86278586278586,204.98071366051667
2022-09-27,PDL,1,PLAIN,reject,43.65904365904366,228.60020851125
2022-09-27,PDL,1,DRIVE,reject,69.23076923076923,273.03544674805
2022-09-27,PDL,1,DRIVE,break,54.46985446985447,310.43142669545
2022-09-27,PDL,-1,DRIVE,break,43.86694386694387,329.9136646671167
2022-09-27,PDL,1,PLAIN,break,50.935550935550935,344.6154825613833
2022-09-27,PDL,-1,PLAIN,break,40.12474012474012,358.0051458873833
2022-09-27,PDL,1,DRIVE,break,56.34095634095634,374.13406356748334
2022-09-27,PDL,-1,PLAIN,unresolved,97.5051975051975,385.23697990861666
2022-09-28,PDH,1,ABSORB,reject,73.8045738045738,219.60972166581666
2022-09-28,PDH,1,PLAIN,break,63.82536382536382,306.14857619355
2022-09-28,PDH,1,PLAIN,break,92.93139293139293,345.9480087194833
2022-09-28,PDH,-1,PLAIN,reject,70.47817047817048,352.1857863608833
2022-09-28,PDH,-1,PLAIN,unresolved,93.97089397089397,386.4425866364833
2022-09-29,PDL,-1,PLAIN,break,46.15384615384615,14.21736649365
2022-09-29,PDL,-1,DRIVE,break,16.424116424116423,29.71606351315
2022-09-29,PDL,1,PLAIN,reject,36.7983367983368,37.128313057116664
2022-09-29,PDL,1,DRIVE,break,37.00623700623701,51.82710656681666
2022-09-29,PDL,1,PLAIN,break,78.58627858627858,72.76112065595
2022-09-29,PDL,1,ABSORB,break,51.351351351351354,95.26486914818334
2022-09-29,PDL,-1,DRIVE,reject,56.13305613305613,96.35419606931667
2022-09-29,PDL,-1,PLAIN,reject,37.42203742203742,118.09957616198334
2022-09-29,PDL,1,DRIVE,break,10.81081081081081,123.00519407041666
2022-09-29,PDL,-1,ABSORB,break,50.727650727650726,165.82387041651666
2022-09-29,PDL,1,PLAIN,reject,21.205821205821206,192.71625188538334
2022-09-29,PDL,-1,PLAIN,break,29.313929313929314,207.86757299635002
2022-09-29,PDL,1,ABSORB,reject,76.5072765072765,237.28034145914998
2022-09-29,PDL,1,ABSORB,break,89.1891891891892,346.2007633066833
2022-09-29,PDL,1,PLAIN,break,76.92307692307692,371.86394269495
2022-09-29,PDL,-1,PLAIN,unresolved,74.84407484407484,378.18270925995
2022-09-29,PDL,1,ABSORB,break,99.0,389.9435921642167
2022-09-29,PDL,-1,PLAIN,unresolved,92.72349272349273,392.73993207501667
2022-09-30,PDL,-1,PLAIN,reject,26.403326403326403,8.283907814716667
2022-09-30,PDL,-1,DRIVE,break,71.72557172557173,299.2866227305833
2022-09-30,PDL,-1,PLAIN,break,41.78794178794179,329.2558808005167
2022-09-30,PDL,1,PLAIN,break,39.70893970893971,330.77421837951664
2022-09-30,PDL,1,ABSORB,break,73.38877338877339,357.99200683275
2022-09-30,PDL,-1,DRIVE,break,63.82536382536382,358.78233582235003
2022-09-30,PDL,1,PLAIN,reject,49.48024948024948,379.55055832551665
2022-10-03,PDH,1,PLAIN,reject,45.11434511434511,97.59288486081667
2022-10-03,PDH,1,PLAIN,break,64.44906444906445,229.18754783638332
2022-10-03,PDH,-1,PLAIN,reject,85.65488565488566,272.51353339951663
2022-10-03,PDH,1,PLAIN,break,84.4074844074844,288.93552387255
2022-10-03,PDH,-1,PLAIN,unresolved,37.00623700623701,380.0622116822167
2022-10-05,PDL,-1,DRIVE,break,1.4553014553014554,30.422563501750002
2022-10-05,PDL,-1,PLAIN,break,23.908523908523907,46.094044249983334
2022-10-05,PDL,1,PLAIN,break,9.355509355509355,46.98656036711667
2022-10-05,PDL,1,PLAIN,break,7.0686070686070686,69.02587493145
2022-10-05,PDL,1,PLAIN,break,9.771309771309772,97.47973068534999
2022-10-05,PDL,-1,PLAIN,reject,76.92307692307692,126.48207444161667
2022-10-05,PDH,1,PLAIN,break,41.58004158004158,321.59164089215
