rule,date,event,v_close,v_chg,v_chg2,ratio5,ratio10,ic_pnl,fly_pnl,puts_band_pnl,combined_pnl
skip_vix>25,2022-07-06,,27.54,0.00999999999999801,0.8399999999999999,0.9932198499711483,0.9864603481624759,467.0,-446.0,268.0,289.0
skip_vix>25,2022-07-07,,26.73,-0.8099999999999987,-0.8000000000000007,0.9740543692150718,0.9651213171577124,337.0,690.0,0.0,1027.0
skip_vix>25,2022-07-08,NFP,26.08,-0.6500000000000021,-1.4600000000000009,0.9689404071927479,0.9518595569181356,387.0,187.0,338.0,912.0
skip_vix>25,2022-07-12,,26.17,1.5300000000000011,0.09000000000000341,0.9976364745349193,0.9670386519843323,177.0,-1486.0,158.0,-1151.0
skip_vix>25,2022-07-13,CPI,27.29,1.1199999999999974,2.6499999999999986,1.0423191505614544,1.0124281209423112,897.0,-1466.0,122.0,-447.0
skip_vix>25,2022-07-14,,26.82,-0.46999999999999886,0.6499999999999986,1.0236641221374045,0.9999627157824094,-16.0,565.0,0.0,549.0
skip_vix>25,2022-07-15,,26.4,-0.4200000000000017,-0.8900000000000006,1.0051781906792567,0.9928544565626174,29.0,455.0,0.0,484.0
skip_vix>25,2022-07-19,,25.3,1.0700000000000003,-1.0999999999999979,0.9727776068901877,0.9686064318529863,-1445.0,240.0,0.0,-1205.0
skip_vix>25,2022-08-29,,25.56,3.7799999999999976,2.7399999999999984,1.0824087405776233,1.1737153877944622,452.0,197.0,132.0,781.0
skip_vix>25,2022-08-30,,26.21,0.6500000000000021,4.43,1.0877324037184595,1.169932598312726,-521.0,247.0,-642.0,-916.0
skip_vix>25,2022-08-31,,26.21,0.0,0.6500000000000021,1.0690977320933268,1.1368466710041207,282.0,-23.0,128.0,387.0
skip_vix>25,2022-09-01,,25.87,-0.33999999999999986,-0.33999999999999986,1.029610761760726,1.093776424826653,387.0,-1338.0,363.0,-588.0
skip_vix>25,2022-09-02,NFP,25.56,-0.3100000000000023,-0.6500000000000021,0.9875589212580171,1.0539336961900048,-351.0,-1786.0,-732.0,-2869.0
skip_vix>25,2022-09-06,,25.99,0.5199999999999996,0.4299999999999997,1.0065840433772268,1.0413494671047359,742.0,-736.0,47.0,53.0
skip_vix>25,2022-09-07,,26.91,0.9200000000000017,1.4400000000000013,1.0365947611710324,1.066249306601157,-1295.0,-113.0,168.0,-1240.0
skip_vix>25,2022-09-14,,27.27,3.3999999999999986,4.48,1.1159764282206581,1.0822287483133581,467.0,-1486.0,233.0,-786.0
skip_vix>25,2022-09-15,,26.16,-1.1099999999999994,2.289999999999999,1.0573969280517381,1.036984183612796,437.0,-103.0,212.0,546.0
skip_vix>25,2022-09-16,,26.27,0.10999999999999943,-1.0,1.0394903450459005,1.0384220096450312,1082.0,-668.0,0.0,414.0
skip_vix>25,2022-09-19,,26.3,0.030000000000001137,0.14000000000000057,1.0125510125510127,1.0362081872266657,642.0,2.0,67.0,711.0
skip_vix>25,2022-09-20,,25.76,-0.5399999999999991,-0.509999999999998,0.9775349119611416,1.0158529852512028,-316.0,-283.0,217.0,-382.0
skip_vix>25,2022-09-21,FOMC,27.16,1.3999999999999986,0.8599999999999994,1.0315229775921002,1.0700074853248236,403.0,-786.0,0.0,-383.0
skip_vix>25,2022-09-22,,27.99,0.8299999999999983,2.229999999999997,1.048471681150734,1.0883427949296212,692.0,-63.0,202.0,831.0
skip_vix>25,2022-09-23,,27.35,-0.639999999999997,0.19000000000000128,1.0162752675386446,1.0482140119576882,-920.0,1030.0,0.0,110.0
skip_vix>25,2022-09-26,,29.92,2.5700000000000003,1.9300000000000033,1.0826458242871617,1.1162096623764224,672.0,-696.0,67.0,43.0
skip_vix>25,2022-09-27,,32.26,2.3399999999999963,4.909999999999997,1.1148742051423832,1.1669801765301693,572.0,-1736.0,82.0,-1082.0
skip_vix>25,2022-09-28,,32.6,0.3400000000000034,2.6799999999999997,1.0857980282440713,1.1569719984384428,-995.0,1060.0,258.0,323.0
skip_vix>25,2022-09-29,,30.18,-2.4200000000000017,-2.0799999999999983,0.9907425645065984,1.0560201546590153,-1085.0,-533.0,0.0,-1618.0
skip_vix>25,2022-09-30,,31.84,1.6600000000000001,-0.7600000000000016,1.0153061224489797,1.0928061504667763,732.0,-1276.0,378.0,-166.0
skip_vix>25,2022-10-03,,31.62,-0.21999999999999886,1.4400000000000013,0.9974763406940064,1.0657947957395173,-1310.0,1210.0,0.0,-100.0
skip_vix>25,2022-10-04,,30.1,-1.5199999999999996,-1.7399999999999984,0.9626455161826788,0.9999335592319446,-126.0,-448.0,0.0,-574.0
skip_vix>25,2022-10-05,,29.07,-1.0300000000000011,-2.5500000000000007,0.9511812054184935,0.9596276367477635,607.0,-906.0,142.0,-157.0
skip_vix>25,2022-10-06,,28.55,-0.5199999999999996,-1.5500000000000007,0.944238655906866,0.9407229233253155,377.0,-243.0,318.0,452.0
skip_vix>25,2022-10-07,NFP,30.52,1.9699999999999989,1.4499999999999993,1.0182837314827171,0.995239026935368,-1405.0,-293.0,0.0,-1698.0
skip_vix>25,2022-10-10,,31.36,0.8399999999999999,2.8099999999999987,1.0481283422459893,1.017851346965271,342.0,297.0,213.0,852.0
skip_vix>25,2022-10-11,,32.45,1.0900000000000034,1.9300000000000033,1.0677854557420206,1.052580362645561,302.0,-163.0,288.0,427.0
skip_vix>25,2022-10-12,,33.63,1.1799999999999997,2.270000000000003,1.0743722445850106,1.0872235872235874,402.0,-636.0,157.0,-77.0
skip_vix>25,2022-10-13,CPI,33.57,-0.060000000000002274,1.1199999999999974,1.0391258589735655,1.0735185955038216,-1515.0,-1533.0,77.0,-2971.0
skip_vix>25,2022-10-14,,31.94,-1.629999999999999,-1.6900000000000013,0.9800552316661554,1.0210671014353763,-1215.0,-513.0,-887.0,-2615.0
skip_vix>25,2022-10-17,,32.02,0.08000000000000185,-1.5499999999999972,0.9785465436098039,1.0223172951055202,-191.0,-918.0,0.0,-1109.0
skip_vix>25,2022-10-18,,31.37,-0.6500000000000021,-0.5700000000000003,0.9650526056727987,0.9975197150852201,1292.0,365.0,67.0,1724.0
skip_vix>25,2022-10-19,,30.5,-0.870000000000001,-1.5200000000000031,0.9567126725219572,0.9654648475831724,442.0,-836.0,323.0,-71.0
skip_vix>25,2022-10-20,,30.76,0.26000000000000156,-0.6099999999999994,0.982182770291845,0.9669307179680624,372.0,-1356.0,117.0,-867.0
skip_vix>25,2022-10-21,,29.98,-0.7800000000000011,-0.5199999999999996,0.9694108517105346,0.9440141066817809,-1370.0,-693.0,0.0,-2063.0
skip_vix>25,2022-10-24,,29.69,-0.28999999999999915,-1.0700000000000003,0.9747209455022982,0.9398246335981767,472.0,-63.0,198.0,607.0
skip_vix>25,2022-10-25,,29.85,0.16000000000000014,-0.129999999999999,0.9898527656187824,0.9527305224857171,392.0,1320.0,67.0,1779.0
skip_vix>25,2022-10-26,,28.46,-1.3900000000000006,-1.2300000000000004,0.9567029716283447,0.9236061530473161,465.0,-1046.0,0.0,-581.0
skip_vix>25,2022-10-27,,27.28,-1.1799999999999997,-2.5700000000000003,0.9390059204185598,0.9037601457677654,407.0,-1306.0,143.0,-756.0
skip_vix>25,2022-10-28,,27.39,0.10999999999999943,-1.0700000000000003,0.9599074787972243,0.9212916246215943,-1730.0,750.0,107.0,-873.0
skip_vix>25,2022-10-31,,25.75,-1.6400000000000006,-1.5300000000000011,0.9280617025877603,0.8847885097756246,617.0,377.0,122.0,1116.0
skip_vix>25,2022-11-01,,25.88,0.129999999999999,-1.5100000000000016,0.9602255862273672,0.906352875253905,687.0,-213.0,242.0,716.0
skip_vix>25,2022-11-02,FOMC,25.81,-0.07000000000000028,0.05999999999999872,0.9768374839149194,0.91899590528752,-1290.0,-906.0,0.0,-2196.0
skip_vix>25,2022-11-03,,25.86,0.05000000000000071,-0.019999999999999574,0.9893641441579311,0.9371262909947454,877.0,700.0,187.0,1764.0
skip_vix>25,2022-11-04,NFP,25.3,-0.5599999999999987,-0.509999999999998,0.9836702954898912,0.9326501271795629,199.0,-1451.0,187.0,-1065.0
skip_vix>25,2022-11-09,,25.54,1.1899999999999977,0.9899999999999984,1.01671974522293,0.9910364363043729,-439.0,-343.0,-21.0,-803.0
skip_vix>25,2022-11-10,CPI,26.09,0.5500000000000007,1.7399999999999984,1.0367162044027656,1.0170746920318106,-385.0,-788.0,0.0,-1173.0
skip_vix>25,2023-03-14,CPI,26.52,1.7199999999999989,3.91,1.1773062239190266,1.2592592592592593,4.0,-333.0,52.0,-277.0
skip_vix>25,2023-03-16,,26.14,2.41,-0.379999999999999,1.055735056542811,1.1925726538619463,-1510.0,-1596.0,102.0,-3004.0
skip_vix>25,2023-03-20,,25.51,2.520000000000003,-0.629999999999999,1.0212987428937466,1.1110143286442227,647.0,327.0,213.0,1187.0
skip_vix>25,2024-08-06,,38.57,15.18,19.98,1.6828097731239091,1.9400432573814195,382.0,1470.0,67.0,1919.0
skip_vix>25,2024-08-07,,27.71,-10.86,4.32,1.111779810624298,1.3083097261567518,672.0,-1411.0,0.0,-739.0
skip_vix>25,2024-08-08,,27.85,0.14000000000000057,-10.719999999999999,1.023069576078172,1.2567122422273365,-376.0,7.0,77.0,-292.0
skip_vix>25,2024-12-19,,27.62,11.750000000000002,12.930000000000001,1.6074962169712492,1.7915288318090419,222.0,-645.0,77.0,-346.0
skip_vix>25,2025-03-11,,27.86,4.489999999999998,2.9899999999999984,1.1461247325983215,1.2459192343812888,827.0,-896.0,0.0,-69.0
skip_vix>25,2025-03-12,CPI,26.92,-0.9399999999999977,3.5500000000000007,1.0772308923569427,1.1648636953699698,1107.0,-1586.0,62.0,-417.0
skip_vix>25,2025-04-04,NFP,30.02,8.509999999999998,8.25,1.2803889789303078,1.4421598770176787,-1140.0,360.0,0.0,-780.0
skip_vix>25,2025-04-07,,45.31,15.290000000000003,23.8,1.607992050535879,1.9347538323583415,364.0,-2473.0,0.0,-2109.0
skip_vix>25,2025-04-08,,46.98,1.6699999999999946,16.959999999999997,1.4185639229422065,1.7816375289165307,-1365.0,-2336.0,-1477.0,-5178.0
skip_vix>25,2025-04-09,,52.33,5.350000000000001,7.019999999999996,1.3339281162375731,1.7509284973399806,-3250.0,-2286.0,147.0,-5389.0
skip_vix>25,2025-04-10,CPI,33.62,-18.71,-13.36,0.8071641217708633,1.0701553348612172,-920.0,-443.0,0.0,-1363.0
skip_vix>25,2025-04-11,,40.72,7.100000000000001,-11.61,0.9298502009499453,1.2112198459204617,1327.0,-1266.0,0.0,61.0
skip_vix>25,2025-04-14,,37.56,-3.1599999999999966,3.940000000000005,0.8891624449599925,1.0667424027264985,952.0,1180.0,127.0,2259.0
skip_vix>25,2025-04-15,,30.89,-6.670000000000002,-9.829999999999998,0.7915641656416564,0.8563666102963601,352.0,-1026.0,163.0,-511.0
skip_vix>25,2025-04-16,,30.12,-0.7699999999999996,-7.440000000000001,0.8709733387311318,0.8161274589497644,-1900.0,-623.0,-997.0,-3520.0
skip_vix>25,2025-04-17,,32.64,2.5199999999999996,1.75,0.9492235212004885,0.8585181093663696,407.0,-986.0,198.0,-381.0
skip_vix>25,2025-04-21,,29.65,-2.990000000000002,-0.4700000000000024,0.921608852418252,0.7806329313885525,-1320.0,990.0,0.0,-330.0
skip_vix>25,2025-04-22,,33.82,4.170000000000002,1.1799999999999997,1.0762474541751528,0.918198354736242,-1116.0,890.0,0.0,-226.0
skip_vix>25,2025-04-23,,30.57,-3.25,0.9200000000000017,0.9748086734693877,0.8686633325755854,424.0,-543.0,77.0,-42.0
skip_vix>25,2025-04-24,,28.45,-2.120000000000001,-5.370000000000001,0.9169728614710243,0.8672722838678211,-1290.0,970.0,218.0,-102.0
skip_vix>25,2025-04-25,,26.47,-1.9800000000000004,-4.100000000000001,0.8884935553168635,0.824893265605036,592.0,-1106.0,383.0,-131.0
skip_vix>25,2025-04-29,,25.15,0.3099999999999987,-1.3200000000000003,0.9281812813699439,0.8595352016404647,417.0,-876.0,227.0,-232.0
skip_vix>25,2025-10-17,,25.31,4.669999999999998,4.5,1.1777570963238715,1.3290275152278932,507.0,-786.0,353.0,74.0
skip_vix>25,2025-11-21,,26.42,2.7600000000000016,1.7300000000000004,1.1292528637373913,1.2674502278723914,-486.0,-73.0,263.0,-296.0
skip_vix>25,2026-03-09,,29.49,5.739999999999998,8.34,1.2349246231155777,1.36288011831038,492.0,-3376.0,117.0,-2767.0
skip_vix>25,2026-03-10,,25.5,-3.9899999999999984,1.75,1.0327231491981208,1.1545252863675466,207.0,-1426.0,198.0,-1021.0
skip_vix>25,2026-03-13,,27.29,3.0599999999999987,2.3599999999999994,1.0381162507608033,1.1313792960490858,262.0,-283.0,0.0,-21.0
skip_vix>25,2026-03-16,,27.19,-0.09999999999999787,2.960000000000001,1.052733467554592,1.0939888951476624,287.0,-803.0,0.0,-516.0
skip_vix>25,2026-03-19,,25.09,2.719999999999999,1.5799999999999983,1.0,0.9903295835800275,572.0,-323.0,0.0,249.0
skip_vix>25,2026-03-23,,26.78,2.7200000000000024,1.6900000000000013,1.0992529348986126,1.0671448495716278,-41.0,-713.0,0.0,-754.0
skip_vix>25,2026-03-24,,26.15,-0.6300000000000026,2.09,1.0506227400562473,1.0393481717011128,357.0,-103.0,52.0,306.0
skip_vix>25,2026-03-25,,26.95,0.8000000000000007,0.16999999999999815,1.0443307757885762,1.0626133585679363,362.0,-493.0,57.0,-74.0
skip_vix>25,2026-03-26,,25.33,-1.620000000000001,-0.8200000000000003,0.9797323431577319,0.9944252512562813,-251.0,-378.0,0.0,-629.0
skip_vix>25,2026-03-27,,27.44,2.110000000000003,0.490000000000002,1.0343007915567286,1.0766273001922548,367.0,-33.0,318.0,652.0
skip_vix>25,2026-03-30,,31.05,3.6099999999999994,5.720000000000002,1.13387379491674,1.2000927607931047,212.0,-1206.0,62.0,-932.0
skip_vix>25,2026-03-31,,30.61,-0.4400000000000013,3.169999999999998,1.0825434997878058,1.151487792950382,-2070.0,-958.0,0.0,-3028.0
skip_vix>25,2026-04-01,,25.25,-5.359999999999999,-5.800000000000001,0.9038516609392898,0.9396747422872241,182.0,-313.0,0.0,-131.0
skip_vix>25,2026-04-08,,25.78,1.6099999999999994,1.9100000000000001,1.0427958903001375,0.9728669006377598,-33.0,-293.0,0.0,-326.0
skip_vix>30,2022-05-19,,30.96,4.859999999999999,3.490000000000002,1.0663360198388097,1.0089291533598383,228.0,-1346.0,0.0,-1118.0
skip_vix>30,2022-06-14,,34.02,6.270000000000003,7.930000000000003,1.2522084805653713,1.2969881814715976,587.0,267.0,148.0,1002.0
skip_vix>30,2022-06-15,FOMC,32.69,-1.3300000000000054,4.939999999999998,1.1310635942149332,1.216145833333333,-186.0,27.0,433.0,274.0
skip_vix>30,2022-06-17,,32.95,3.330000000000002,0.2600000000000051,1.0491625803986497,1.172764806378132,672.0,-1336.0,183.0,-481.0
skip_vix>30,2022-06-21,,31.03,-0.09999999999999787,-1.9200000000000017,0.9855799771312412,1.0581054354497716,174.0,-468.0,0.0,-294.0
skip_vix>30,2022-06-22,,30.19,-0.8399999999999999,-0.9399999999999977,0.9743738703847147,1.00824900644558,637.0,-1273.0,0.0,-636.0
skip_vix>30,2022-09-27,,32.26,2.3399999999999963,4.909999999999997,1.1148742051423832,1.1669801765301693,572.0,-1736.0,82.0,-1082.0
skip_vix>30,2022-09-28,,32.6,0.3400000000000034,2.6799999999999997,1.0857980282440713,1.1569719984384428,-995.0,1060.0,258.0,323.0
skip_vix>30,2022-09-29,,30.18,-2.4200000000000017,-2.0799999999999983,0.9907425645065984,1.0560201546590153,-1085.0,-533.0,0.0,-1618.0
skip_vix>30,2022-09-30,,31.84,1.6600000000000001,-0.7600000000000016,1.0153061224489797,1.0928061504667763,732.0,-1276.0,378.0,-166.0
skip_vix>30,2022-10-03,,31.62,-0.21999999999999886,1.4400000000000013,0.9974763406940064,1.0657947957395173,-1310.0,1210.0,0.0,-100.0
skip_vix>30,2022-10-04,,30.1,-1.5199999999999996,-1.7399999999999984,0.9626455161826788,0.9999335592319446,-126.0,-448.0,0.0,-574.0
skip_vix>30,2022-10-07,NFP,30.52,1.9699999999999989,1.4499999999999993,1.0182837314827171,0.995239026935368,-1405.0,-293.0,0.0,-1698.0
skip_vix>30,2022-10-10,,31.36,0.8399999999999999,2.8099999999999987,1.0481283422459893,1.017851346965271,342.0,297.0,213.0,852.0
skip_vix>30,2022-10-11,,32.45,1.0900000000000034,1.9300000000000033,1.0677854557420206,1.052580362645561,302.0,-163.0,288.0,427.0
skip_vix>30,2022-10-12,,33.63,1.1799999999999997,2.270000000000003,1.0743722445850106,1.0872235872235874,402.0,-636.0,157.0,-77.0
skip_vix>30,2022-10-13,CPI,33.57,-0.060000000000002274,1.1199999999999974,1.0391258589735655,1.0735185955038216,-1515.0,-1533.0,77.0,-2971.0
skip_vix>30,2022-10-14,,31.94,-1.629999999999999,-1.6900000000000013,0.9800552316661554,1.0210671014353763,-1215.0,-513.0,-887.0,-2615.0
skip_vix>30,2022-10-17,,32.02,0.08000000000000185,-1.5499999999999972,0.9785465436098039,1.0223172951055202,-191.0,-918.0,0.0,-1109.0
skip_vix>30,2022-10-18,,31.37,-0.6500000000000021,-0.5700000000000003,0.9650526056727987,0.9975197150852201,1292.0,365.0,67.0,1724.0
skip_vix>30,2022-10-19,,30.5,-0.870000000000001,-1.5200000000000031,0.9567126725219572,0.9654648475831724,442.0,-836.0,323.0,-71.0
skip_vix>30,2022-10-20,,30.76,0.26000000000000156,-0.6099999999999994,0.982182770291845,0.9669307179680624,372.0,-1356.0,117.0,-867.0
skip_vix>30,2024-08-06,,38.57,15.18,19.98,1.6828097731239091,1.9400432573814195,382.0,1470.0,67.0,1919.0
skip_vix>30,2025-04-04,NFP,30.02,8.509999999999998,8.25,1.2803889789303078,1.4421598770176787,-1140.0,360.0,0.0,-780.0
skip_vix>30,2025-04-07,,45.31,15.290000000000003,23.8,1.607992050535879,1.9347538323583415,364.0,-2473.0,0.0,-2109.0
skip_vix>30,2025-04-08,,46.98,1.6699999999999946,16.959999999999997,1.4185639229422065,1.7816375289165307,-1365.0,-2336.0,-1477.0,-5178.0
skip_vix>30,2025-04-09,,52.33,5.350000000000001,7.019999999999996,1.3339281162375731,1.7509284973399806,-3250.0,-2286.0,147.0,-5389.0
skip_vix>30,2025-04-10,CPI,33.62,-18.71,-13.36,0.8071641217708633,1.0701553348612172,-920.0,-443.0,0.0,-1363.0
skip_vix>30,2025-04-11,,40.72,7.100000000000001,-11.61,0.9298502009499453,1.2112198459204617,1327.0,-1266.0,0.0,61.0
skip_vix>30,2025-04-14,,37.56,-3.1599999999999966,3.940000000000005,0.8891624449599925,1.0667424027264985,952.0,1180.0,127.0,2259.0
skip_vix>30,2025-04-15,,30.89,-6.670000000000002,-9.829999999999998,0.7915641656416564,0.8563666102963601,352.0,-1026.0,163.0,-511.0
skip_vix>30,2025-04-16,,30.12,-0.7699999999999996,-7.440000000000001,0.8709733387311318,0.8161274589497644,-1900.0,-623.0,-997.0,-3520.0
skip_vix>30,2025-04-17,,32.64,2.5199999999999996,1.75,0.9492235212004885,0.8585181093663696,407.0,-986.0,198.0,-381.0
skip_vix>30,2025-04-22,,33.82,4.170000000000002,1.1799999999999997,1.0762474541751528,0.918198354736242,-1116.0,890.0,0.0,-226.0
skip_vix>30,2025-04-23,,30.57,-3.25,0.9200000000000017,0.9748086734693877,0.8686633325755854,424.0,-543.0,77.0,-42.0
skip_vix>30,2026-03-30,,31.05,3.6099999999999994,5.720000000000002,1.13387379491674,1.2000927607931047,212.0,-1206.0,62.0,-932.0
skip_vix>30,2026-03-31,,30.61,-0.4400000000000013,3.169999999999998,1.0825434997878058,1.151487792950382,-2070.0,-958.0,0.0,-3028.0
skip_vix>35,2024-08-06,,38.57,15.18,19.98,1.6828097731239091,1.9400432573814195,382.0,1470.0,67.0,1919.0
skip_vix>35,2025-04-07,,45.31,15.290000000000003,23.8,1.607992050535879,1.9347538323583415,364.0,-2473.0,0.0,-2109.0
skip_vix>35,2025-04-08,,46.98,1.6699999999999946,16.959999999999997,1.4185639229422065,1.7816375289165307,-1365.0,-2336.0,-1477.0,-5178.0
skip_vix>35,2025-04-09,,52.33,5.350000000000001,7.019999999999996,1.3339281162375731,1.7509284973399806,-3250.0,-2286.0,147.0,-5389.0
skip_vix>35,2025-04-11,,40.72,7.100000000000001,-11.61,0.9298502009499453,1.2112198459204617,1327.0,-1266.0,0.0,61.0
skip_vix>35,2025-04-14,,37.56,-3.1599999999999966,3.940000000000005,0.8891624449599925,1.0667424027264985,952.0,1180.0,127.0,2259.0
skip_vixchg>2,2022-05-19,,30.96,4.859999999999999,3.490000000000002,1.0663360198388097,1.0089291533598383,228.0,-1346.0,0.0,-1118.0
skip_vixchg>2,2022-06-10,CPI,26.09,2.129999999999999,2.0700000000000003,1.0526103445493424,1.0320819652676132,-525.0,-723.0,0.0,-1248.0
skip_vixchg>2,2022-06-14,,34.02,6.270000000000003,7.930000000000003,1.2522084805653713,1.2969881814715976,587.0,267.0,148.0,1002.0
skip_vixchg>2,2022-06-17,,32.95,3.330000000000002,0.2600000000000051,1.0491625803986497,1.172764806378132,672.0,-1336.0,183.0,-481.0
skip_vixchg>2,2022-08-23,,23.8,3.1999999999999993,4.240000000000002,1.1492032834379526,1.1624499365048355,142.0,-1356.0,72.0,-1142.0
skip_vixchg>2,2022-08-29,,25.56,3.7799999999999976,2.7399999999999984,1.0824087405776233,1.1737153877944622,452.0,197.0,132.0,781.0
skip_vixchg>2,2022-09-14,,27.27,3.3999999999999986,4.48,1.1159764282206581,1.0822287483133581,467.0,-1486.0,233.0,-786.0
skip_vixchg>2,2022-09-26,,29.92,2.5700000000000003,1.9300000000000033,1.0826458242871617,1.1162096623764224,672.0,-696.0,67.0,43.0
skip_vixchg>2,2022-09-27,,32.26,2.3399999999999963,4.909999999999997,1.1148742051423832,1.1669801765301693,572.0,-1736.0,82.0,-1082.0
skip_vixchg>2,2022-12-13,CPI,25.0,2.1700000000000017,2.710000000000001,1.0872401496042445,1.1515961122115255,-630.0,570.0,-967.0,-1027.0
skip_vixchg>2,2023-03-10,NFP,22.61,3.5,3.0199999999999996,1.1487653693730313,1.1198613174839027,-1290.0,-1366.0,0.0,-2656.0
skip_vixchg>2,2023-03-13,,24.8,2.1900000000000013,5.690000000000001,1.1841100076394195,1.2095790859874165,1397.0,-2306.0,142.0,-767.0
skip_vixchg>2,2023-03-16,,26.14,2.41,-0.379999999999999,1.055735056542811,1.1925726538619463,-1510.0,-1596.0,102.0,-3004.0
skip_vixchg>2,2023-03-20,,25.51,2.520000000000003,-0.629999999999999,1.0212987428937466,1.1110143286442227,647.0,327.0,213.0,1187.0
skip_vixchg>2,2023-08-03,,16.09,2.16,2.459999999999999,1.1269085306065274,1.1497784764899244,272.0,-966.0,227.0,-467.0
skip_vixchg>2,2023-09-22,,17.54,2.3999999999999986,3.4299999999999997,1.1759184768034325,1.2287215411558667,147.0,-661.0,47.0,-467.0
skip_vixchg>2,2023-09-27,,18.94,2.0400000000000027,1.740000000000002,1.104759682687821,1.2305093555093556,162.0,-486.0,0.0,-324.0
