date,strat,center,short_k,long_k,credit,exit_kind,exit_val,pnl,note
2023-10-12,eodfly_p,4376.95,4375.0,4350.0,6.6,stop,8.7,-216.52,
2023-10-12,eodfly_c,4376.95,4375.0,4400.0,9.7,stop,9.0,63.48,
2023-10-12,openfly_p,4366.95,4365.0,4340.0,7.55,stop,11.9,-441.52,
2023-10-12,openfly_c,4366.95,4365.0,4390.0,8.8,stop,11.7,-296.52,
