date,strat,center,short_k,long_k,credit,exit_kind,exit_val,pnl,note
2026-03-09,eodfly_p,6740.02,6740.0,6715.0,15.6,stop,22.6,-706.52,
2026-03-09,eodfly_c,6740.02,6740.0,6765.0,5.2,stop,22.8,-1766.52,
2026-03-09,openfly_p,6670.25,6670.0,6645.0,9.5,stop,14.9,-546.52,
2026-03-09,openfly_c,6670.25,6670.0,6695.0,11.0,stop,14.5,-356.52,
