date,strat,center,short_k,long_k,credit,exit_kind,exit_val,pnl,note
2024-12-20,eodfly_p,5867.08,5865.0,5840.0,14.0,stop,15.0,-106.52,
2024-12-20,eodfly_c,5867.08,5865.0,5890.0,6.1,stop,13.2,-716.52,
2024-12-20,openfly_p,5856.75,5855.0,5830.0,9.0,settle,0.0,896.74,
2024-12-20,openfly_c,5856.75,5855.0,5880.0,10.5,stop,14.2,-376.52,
