date,strat,center,short_k,long_k,credit,exit_kind,exit_val,pnl,note
2023-03-27,eodfly_p,3970.99,3970.0,3945.0,3.5,settle,0.0,346.74,
2023-03-27,eodfly_c,3970.99,3970.0,3995.0,16.5,stop,16.5,-6.52,
2023-03-27,openfly_p,3982.93,3985.0,3960.0,5.7,stop,9.8,-416.52,
2023-03-27,openfly_c,3982.93,3985.0,4010.0,12.5,stop,11.9,53.48,
2023-03-28,eodfly_p,3977.53,3980.0,3955.0,10.9,stop,10.9,-6.52,
2023-03-28,eodfly_c,3977.53,3980.0,4005.0,6.5,settle,0.0,646.74,
2023-03-28,openfly_p,3974.13,3975.0,3950.0,8.7,stop,10.1,-146.52,
2023-03-28,openfly_c,3974.13,3975.0,4000.0,7.95,stop,10.05,-216.52,
2023-03-29,eodfly_p,3971.27,3970.0,3945.0,1.05,settle,0.0,101.74,
2023-03-29,eodfly_c,3971.27,3970.0,3995.0,20.0,stop,22.1,-216.52,
2023-03-29,openfly_p,3999.53,4000.0,3975.0,3.25,settle,0.0,321.74,
2023-03-29,openfly_c,3999.53,4000.0,4025.0,15.2,stop,13.0,213.48,
2023-03-30,eodfly_p,4027.81,4030.0,4005.0,2.45,settle,0.0,241.74,
2023-03-30,eodfly_c,4027.81,4030.0,4055.0,16.6,stop,17.2,-66.52,
2023-03-30,openfly_p,4046.74,4045.0,4020.0,4.6,stop,7.1,-256.52,
2023-03-30,openfly_c,4046.74,4045.0,4070.0,10.5,stop,11.2,-76.52,
2023-03-31,eodfly_p,4050.83,4050.0,4025.0,3.25,settle,0.0,321.74,
2023-03-31,eodfly_c,4050.83,4050.0,4075.0,13.4,stop,16.9,-356.52,
2023-03-31,openfly_p,4056.18,4055.0,4030.0,2.55,settle,0.0,251.74,
2023-03-31,openfly_c,4056.18,4055.0,4080.0,14.6,stop,14.7,-16.52,
2023-04-03,eodfly_p,4109.31,4110.0,4085.0,9.5,stop,8.95,48.48,
2023-04-03,eodfly_c,4109.31,4110.0,4135.0,6.2,stop,10.25,-411.52,
2023-04-03,openfly_p,4102.2,4100.0,4075.0,2.6,settle,0.0,256.74,
2023-04-03,openfly_c,4102.2,4100.0,4125.0,16.0,stop,17.2,-126.52,
2023-04-04,eodfly_p,4124.51,4125.0,4100.0,5.95,stop,8.2,-231.52,
2023-04-04,eodfly_c,4124.51,4125.0,4150.0,9.1,stop,9.1,-6.52,
2023-04-04,openfly_p,4128.03,4130.0,4105.0,7.25,stop,12.4,-521.52,
2023-04-04,openfly_c,4128.03,4130.0,4155.0,6.75,settle,0.0,671.74,
2023-04-05,eodfly_p,4100.6,4100.0,4075.0,9.1,stop,10.1,-106.52,
2023-04-05,eodfly_c,4100.6,4100.0,4125.0,6.3,settle,0.0,626.74,
2023-04-05,openfly_p,4094.5,4095.0,4070.0,8.6,stop,8.9,-36.52,
2023-04-05,openfly_c,4094.5,4095.0,4120.0,5.9,settle,0.0,586.74,
2023-04-06,eodfly_p,4090.38,4090.0,4065.0,10.5,stop,14.0,-356.52,
2023-04-06,eodfly_c,4090.38,4090.0,4115.0,5.25,stop,7.95,-276.52,
2023-04-06,openfly_p,4081.15,4080.0,4055.0,8.1,stop,7.0,103.48,
2023-04-06,openfly_c,4081.15,4080.0,4105.0,6.7,stop,8.85,-221.52,
2023-04-10,eodfly_p,4105.02,4105.0,4080.0,16.0,stop,17.6,-166.52,
2023-04-10,eodfly_c,4105.02,4105.0,4130.0,1.4,settle,4.109999999999673,-274.26,
2023-04-10,openfly_p,4085.2,4085.0,4060.0,8.9,stop,8.6,23.48,
2023-04-10,openfly_c,4085.2,4085.0,4110.0,6.2,stop,7.65,-151.52,
2023-04-11,eodfly_p,4109.11,4110.0,4085.0,6.45,stop,7.45,-106.52,
2023-04-11,eodfly_c,4109.11,4110.0,4135.0,8.35,stop,7.25,103.48,
2023-04-11,openfly_p,4110.29,4110.0,4085.0,7.2,stop,7.45,-31.52,
2023-04-11,openfly_c,4110.29,4110.0,4135.0,7.05,stop,7.25,-26.52,
2023-04-12,eodfly_p,4108.94,4110.0,4085.0,4.0,stop,9.9,-596.52,
2023-04-12,eodfly_c,4108.94,4110.0,4135.0,13.9,stop,15.0,-116.52,
2023-04-12,openfly_p,4121.72,4120.0,4095.0,6.5,stop,10.3,-386.52,
2023-04-12,openfly_c,4121.72,4120.0,4145.0,9.9,stop,11.1,-126.52,
2023-04-13,eodfly_p,4091.95,4090.0,4065.0,3.3,settle,0.0,326.74,
2023-04-13,eodfly_c,4091.95,4090.0,4115.0,13.6,stop,14.4,-86.52,
2023-04-13,openfly_p,4100.04,4100.0,4075.0,5.15,settle,0.0,511.74,
2023-04-13,openfly_c,4100.04,4100.0,4125.0,9.9,stop,14.9,-506.52,
2023-04-14,eodfly_p,4146.22,4145.0,4120.0,7.6,stop,10.9,-336.52,
2023-04-14,eodfly_c,4146.22,4145.0,4170.0,7.15,stop,13.0,-591.52,
2023-04-14,openfly_p,4140.11,4140.0,4115.0,2.45,stop,8.2,-581.52,
2023-04-14,openfly_c,4140.11,4140.0,4165.0,16.3,stop,10.3,593.48,
2023-04-17,eodfly_p,4137.64,4140.0,4115.0,8.25,stop,7.45,73.48,
2023-04-17,eodfly_c,4137.64,4140.0,4165.0,5.55,stop,8.05,-256.52,
2023-04-17,openfly_p,4137.17,4135.0,4110.0,6.0,stop,10.4,-446.52,
2023-04-17,openfly_c,4137.17,4135.0,4160.0,8.1,stop,9.15,-111.52,
2023-04-18,eodfly_p,4151.32,4150.0,4125.0,2.9,stop,9.45,-661.52,
2023-04-18,eodfly_c,4151.32,4150.0,4175.0,13.4,stop,15.0,-166.52,
2023-04-18,openfly_p,4164.26,4165.0,4140.0,12.3,stop,11.6,63.48,
2023-04-18,openfly_c,4164.26,4165.0,4190.0,3.75,settle,0.0,371.74,
2023-04-19,eodfly_p,4154.87,4155.0,4130.0,13.6,stop,15.8,-226.52,
2023-04-19,eodfly_c,4154.87,4155.0,4180.0,2.7,stop,5.15,-251.52,
2023-04-19,openfly_p,4139.33,4140.0,4115.0,7.4,settle,0.0,736.74,
2023-04-19,openfly_c,4139.33,4140.0,4165.0,6.55,stop,8.2,-171.52,
2023-04-20,eodfly_p,4154.52,4155.0,4130.0,18.2,stop,18.1,3.48,
2023-04-20,eodfly_c,4154.52,4155.0,4180.0,0.9,settle,0.0,86.74,
2023-04-20,openfly_p,4130.48,4130.0,4105.0,7.5,stop,6.95,48.48,
2023-04-20,openfly_c,4130.48,4130.0,4155.0,6.35,stop,9.55,-326.52,
2023-04-21,eodfly_p,4129.79,4130.0,4105.0,6.85,stop,10.7,-391.52,
2023-04-21,eodfly_c,4129.79,4130.0,4155.0,7.5,stop,9.7,-226.52,
2023-04-21,openfly_p,4132.14,4130.0,4105.0,11.6,stop,8.2,333.48,
2023-04-21,openfly_c,4132.14,4130.0,4155.0,3.95,stop,9.7,-581.52,
2023-04-24,eodfly_p,4133.52,4135.0,4110.0,5.8,stop,8.85,-311.52,
2023-04-24,eodfly_c,4133.52,4135.0,4160.0,7.6,stop,9.6,-206.52,
2023-04-24,openfly_p,4132.07,4130.0,4105.0,4.15,stop,7.2,-311.52,
2023-04-24,openfly_c,4132.07,4130.0,4155.0,11.0,stop,11.75,-81.52,
2023-04-25,eodfly_p,4137.04,4135.0,4110.0,13.0,stop,12.5,43.48,
2023-04-25,eodfly_c,4137.04,4135.0,4160.0,2.15,settle,0.0,211.74,
2023-04-25,openfly_p,4126.43,4125.0,4100.0,11.0,stop,14.2,-326.52,
2023-04-25,openfly_c,4126.43,4125.0,4150.0,3.4,settle,0.0,336.74,
2023-04-26,eodfly_p,4071.63,4070.0,4045.0,4.4,stop,10.1,-576.52,
2023-04-26,eodfly_c,4071.63,4070.0,4095.0,12.5,stop,12.5,-6.52,
2023-04-26,openfly_p,4087.78,4090.0,4065.0,11.0,stop,13.9,-296.52,
2023-04-26,openfly_c,4087.78,4090.0,4115.0,3.65,settle,0.0,361.74,
2023-04-27,eodfly_p,4055.99,4055.0,4030.0,1.85,settle,0.0,181.74,
2023-04-27,eodfly_c,4055.99,4055.0,4080.0,17.9,stop,20.6,-276.52,
2023-04-27,openfly_p,4075.29,4075.0,4050.0,2.9,settle,0.0,286.74,
2023-04-27,openfly_c,4075.29,4075.0,4100.0,14.0,stop,17.6,-366.52,
2023-04-28,eodfly_p,4135.35,4135.0,4110.0,8.8,stop,7.5,123.48,
2023-04-28,eodfly_c,4135.35,4135.0,4160.0,6.15,stop,9.1,-301.52,
2023-04-28,openfly_p,4129.63,4130.0,4105.0,3.3,settle,0.0,326.74,
2023-04-28,openfly_c,4129.63,4130.0,4155.0,12.2,stop,16.8,-466.52,
2023-05-01,eodfly_p,4169.48,4170.0,4145.0,7.5,stop,3.55,388.48,
2023-05-01,eodfly_c,4169.48,4170.0,4195.0,6.45,stop,10.5,-411.52,
2023-05-01,openfly_p,4166.79,4165.0,4140.0,4.35,settle,0.0,431.74,
2023-05-01,openfly_c,4166.79,4165.0,4190.0,9.95,stop,11.5,-161.52,
2023-05-02,eodfly_p,4167.87,4170.0,4145.0,12.5,stop,15.2,-276.52,
2023-05-02,eodfly_c,4167.87,4170.0,4195.0,2.65,settle,0.0,261.74,
2023-05-02,openfly_p,4164.1,4165.0,4140.0,15.8,stop,19.9,-416.52,
2023-05-02,openfly_c,4164.1,4165.0,4190.0,1.5,settle,0.0,146.74,
2023-05-03,eodfly_p,4119.58,4120.0,4095.0,8.4,stop,11.3,-296.52,
2023-05-03,eodfly_c,4119.58,4120.0,4145.0,11.6,stop,12.1,-56.52,
2023-05-03,openfly_p,4122.25,4120.0,4095.0,7.8,stop,11.3,-356.52,
2023-05-03,openfly_c,4122.25,4120.0,4145.0,12.6,stop,12.1,43.48,
2023-05-04,eodfly_p,4090.75,4090.0,4065.0,10.8,stop,14.4,-366.52,
2023-05-04,eodfly_c,4090.75,4090.0,4115.0,6.55,settle,0.0,651.74,
2023-05-04,openfly_p,4082.55,4085.0,4060.0,12.7,stop,14.1,-146.52,
2023-05-04,openfly_c,4082.55,4085.0,4110.0,4.75,settle,0.0,471.74,
2023-05-05,eodfly_p,4061.22,4060.0,4035.0,1.65,settle,0.0,161.74,
2023-05-05,eodfly_c,4061.22,4060.0,4085.0,19.5,stop,22.6,-316.52,
2023-05-05,openfly_p,4084.73,4085.0,4060.0,1.75,settle,0.0,171.74,
2023-05-05,openfly_c,4084.73,4085.0,4110.0,18.4,stop,20.9,-256.52,
2023-05-08,eodfly_p,4136.25,4135.0,4110.0,5.35,stop,8.05,-276.52,
2023-05-08,eodfly_c,4136.25,4135.0,4160.0,9.15,stop,9.15,-6.52,
2023-05-08,openfly_p,4136.98,4135.0,4110.0,6.35,stop,8.8,-251.52,
2023-05-08,openfly_c,4136.98,4135.0,4160.0,7.25,stop,7.6,-41.52,
2023-05-09,eodfly_p,4138.12,4140.0,4115.0,14.8,stop,16.1,-136.52,
2023-05-09,eodfly_c,4138.12,4140.0,4165.0,1.8,settle,0.0,176.74,
2023-05-09,openfly_p,4124.25,4125.0,4100.0,6.75,stop,8.75,-206.52,
2023-05-09,openfly_c,4124.25,4125.0,4150.0,6.65,stop,6.2,38.48,
2023-05-10,eodfly_p,4119.17,4120.0,4095.0,1.8,stop,8.05,-631.52,
2023-05-10,eodfly_c,4119.17,4120.0,4145.0,18.2,stop,14.9,323.48,
2023-05-10,openfly_p,4143.74,4145.0,4120.0,7.6,stop,8.6,-106.52,
2023-05-10,openfly_c,4143.74,4145.0,4170.0,7.6,settle,0.0,756.74,
2023-05-11,eodfly_p,4137.64,4140.0,4115.0,11.7,stop,14.1,-246.52,
2023-05-11,eodfly_c,4137.64,4140.0,4165.0,4.45,settle,0.0,441.74,
2023-05-11,openfly_p,4132.24,4130.0,4105.0,14.1,stop,13.2,83.48,
2023-05-11,openfly_c,4132.24,4130.0,4155.0,2.85,settle,0.6199999999998909,219.74,
2023-05-12,eodfly_p,4130.62,4130.0,4105.0,3.6,stop,8.95,-541.52,
2023-05-12,eodfly_c,4130.62,4130.0,4155.0,12.5,stop,13.0,-56.52,
2023-05-12,openfly_p,4138.54,4140.0,4115.0,10.7,stop,10.6,3.48,
2023-05-12,openfly_c,4138.54,4140.0,4165.0,4.05,settle,0.0,401.74,
2023-05-15,eodfly_p,4124.08,4125.0,4100.0,5.2,stop,7.6,-246.52,
2023-05-15,eodfly_c,4124.08,4125.0,4150.0,9.1,stop,7.45,158.48,
2023-05-15,openfly_p,4126.65,4125.0,4100.0,9.0,stop,12.4,-346.52,
2023-05-15,openfly_c,4126.65,4125.0,4150.0,4.75,stop,7.45,-276.52,
2023-05-16,eodfly_p,4136.28,4135.0,4110.0,9.5,stop,10.8,-136.52,
2023-05-16,eodfly_c,4136.28,4135.0,4160.0,4.4,settle,0.0,436.74,
2023-05-16,openfly_p,4127.95,4130.0,4105.0,8.7,stop,13.1,-446.52,
2023-05-16,openfly_c,4127.95,4130.0,4155.0,4.8,settle,0.0,476.74,
2023-05-17,eodfly_p,4109.9,4110.0,4085.0,2.3,settle,0.0,226.74,
2023-05-17,eodfly_c,4109.9,4110.0,4135.0,15.9,stop,15.4,43.48,
2023-05-17,openfly_p,4122.85,4125.0,4100.0,10.2,stop,8.7,143.48,
2023-05-17,openfly_c,4122.85,4125.0,4150.0,3.95,stop,7.6,-371.52,
2023-05-18,eodfly_p,4158.77,4160.0,4135.0,8.5,stop,7.85,58.48,
2023-05-18,eodfly_c,4158.77,4160.0,4185.0,6.0,stop,9.55,-361.52,
2023-05-18,openfly_p,4157.68,4160.0,4135.0,8.05,settle,0.0,801.74,
2023-05-18,openfly_c,4157.68,4160.0,4185.0,6.0,stop,9.55,-361.52,
2023-05-19,eodfly_p,4198.05,4200.0,4175.0,5.05,stop,11.6,-661.52,
2023-05-19,eodfly_c,4198.05,4200.0,4225.0,10.6,stop,12.3,-176.52,
2023-05-19,openfly_p,4204.15,4205.0,4180.0,6.5,stop,7.9,-146.52,
2023-05-19,openfly_c,4204.15,4205.0,4230.0,8.85,stop,10.3,-151.52,
2023-05-22,eodfly_p,4191.98,4190.0,4165.0,5.8,settle,0.0,576.74,
2023-05-22,eodfly_c,4191.98,4190.0,4215.0,9.55,stop,15.6,-611.52,
2023-05-22,openfly_p,4190.78,4190.0,4165.0,6.25,settle,0.0,621.74,
2023-05-22,openfly_c,4190.78,4190.0,4215.0,9.0,stop,9.95,-101.52,
2023-05-23,eodfly_p,4192.63,4195.0,4170.0,14.5,stop,13.6,83.48,
2023-05-23,eodfly_c,4192.63,4195.0,4220.0,2.85,settle,0.0,281.74,
2023-05-23,openfly_p,4176.8,4175.0,4150.0,4.75,stop,10.75,-606.52,
2023-05-23,openfly_c,4176.8,4175.0,4200.0,10.5,stop,10.4,3.48,
2023-05-24,eodfly_p,4145.58,4145.0,4120.0,13.3,stop,15.3,-206.52,
2023-05-24,eodfly_c,4145.58,4145.0,4170.0,3.95,settle,0.0,391.74,
2023-05-24,openfly_p,4132.96,4135.0,4110.0,14.7,stop,15.1,-46.52,
2023-05-24,openfly_c,4132.96,4135.0,4160.0,3.0,settle,0.0,296.74,
2023-05-25,eodfly_p,4115.24,4115.0,4090.0,2.95,settle,0.0,291.74,
2023-05-25,eodfly_c,4115.24,4115.0,4140.0,17.0,stop,15.6,133.48,
2023-05-25,openfly_p,4155.71,4155.0,4130.0,12.4,stop,16.2,-386.52,
2023-05-25,openfly_c,4155.71,4155.0,4180.0,4.3,stop,7.4,-316.52,
2023-05-26,eodfly_p,4151.28,4150.0,4125.0,6.0,settle,0.0,596.74,
2023-05-26,eodfly_c,4151.28,4150.0,4175.0,11.9,stop,16.5,-466.52,
2023-05-26,openfly_p,4156.16,4155.0,4130.0,2.45,settle,0.0,241.74,
2023-05-26,openfly_c,4156.16,4155.0,4180.0,16.5,stop,18.9,-246.52,
2023-05-30,eodfly_p,4205.45,4205.0,4180.0,2.7,stop,7.5,-486.52,
2023-05-30,eodfly_c,4205.45,4205.0,4230.0,16.4,stop,16.1,23.48,
2023-05-30,openfly_p,4226.71,4225.0,4200.0,12.3,stop,11.4,83.48,
2023-05-30,openfly_c,4226.71,4225.0,4250.0,3.5,settle,0.0,346.74,
2023-05-31,eodfly_p,4205.52,4205.0,4180.0,13.4,stop,13.2,13.48,
2023-05-31,eodfly_c,4205.52,4205.0,4230.0,3.55,settle,0.0,351.74,
2023-05-31,openfly_p,4190.74,4190.0,4165.0,8.7,stop,12.0,-336.52,
2023-05-31,openfly_c,4190.74,4190.0,4215.0,5.65,settle,0.0,561.74,
2023-06-01,eodfly_p,4179.83,4180.0,4155.0,7.0,stop,8.4,-146.52,
2023-06-01,eodfly_c,4179.83,4180.0,4205.0,8.25,stop,9.85,-166.52,
2023-06-01,openfly_p,4183.03,4185.0,4160.0,7.95,stop,7.35,53.48,
2023-06-01,openfly_c,4183.03,4185.0,4210.0,5.95,stop,13.55,-766.52,
2023-06-02,eodfly_p,4221.02,4220.0,4195.0,1.3,settle,0.0,126.74,
2023-06-02,eodfly_c,4221.02,4220.0,4245.0,19.5,stop,22.2,-276.52,
2023-06-02,openfly_p,4241.01,4240.0,4215.0,4.55,settle,0.0,451.74,
2023-06-02,openfly_c,4241.01,4240.0,4265.0,11.6,stop,16.2,-466.52,
2023-06-05,eodfly_p,4282.37,4280.0,4255.0,4.75,stop,7.35,-266.52,
2023-06-05,eodfly_c,4282.37,4280.0,4305.0,9.85,stop,12.7,-291.52,
2023-06-05,openfly_p,4282.99,4285.0,4260.0,5.0,stop,7.4,-246.52,
2023-06-05,openfly_c,4282.99,4285.0,4310.0,9.0,stop,9.2,-26.52,
2023-06-06,eodfly_p,4273.79,4275.0,4250.0,9.5,stop,10.9,-146.52,
2023-06-06,eodfly_c,4273.79,4275.0,4300.0,5.15,stop,7.9,-281.52,
2023-06-06,openfly_p,4271.34,4270.0,4245.0,7.05,settle,0.0,701.74,
2023-06-06,openfly_c,4271.34,4270.0,4295.0,6.6,stop,9.35,-281.52,
2023-06-07,eodfly_p,4283.85,4285.0,4260.0,5.05,stop,9.75,-476.52,
2023-06-07,eodfly_c,4283.85,4285.0,4310.0,8.95,stop,12.55,-366.52,
2023-06-07,openfly_p,4285.47,4285.0,4260.0,4.0,stop,9.75,-581.52,
2023-06-07,openfly_c,4285.47,4285.0,4310.0,9.3,stop,8.8,43.48,
2023-06-08,eodfly_p,4267.52,4270.0,4245.0,7.05,stop,9.7,-271.52,
2023-06-08,eodfly_c,4267.52,4270.0,4295.0,6.7,stop,9.5,-286.52,
2023-06-08,openfly_p,4268.69,4270.0,4245.0,6.65,settle,0.0,661.74,
2023-06-08,openfly_c,4268.69,4270.0,4295.0,6.45,stop,9.5,-311.52,
2023-06-09,eodfly_p,4293.93,4295.0,4270.0,4.75,settle,0.0,471.74,
2023-06-09,eodfly_c,4293.93,4295.0,4320.0,9.95,stop,14.0,-411.52,
2023-06-09,openfly_p,4304.88,4305.0,4280.0,3.3,stop,8.65,-541.52,
2023-06-09,openfly_c,4304.88,4305.0,4330.0,11.9,stop,13.6,-176.52,
2023-06-12,eodfly_p,4298.86,4300.0,4275.0,4.05,settle,0.0,401.74,
2023-06-12,eodfly_c,4298.86,4300.0,4325.0,11.7,stop,13.2,-156.52,
2023-06-12,openfly_p,4308.32,4310.0,4285.0,6.55,stop,6.5,-1.52,
2023-06-12,openfly_c,4308.32,4310.0,4335.0,6.5,stop,6.65,-21.52,
2023-06-13,eodfly_p,4338.93,4340.0,4315.0,3.9,settle,0.0,386.74,
2023-06-13,eodfly_c,4338.93,4340.0,4365.0,14.0,stop,17.8,-386.52,
2023-06-13,openfly_p,4352.61,4355.0,4330.0,5.8,settle,0.0,576.74,
2023-06-13,openfly_c,4352.61,4355.0,4380.0,9.9,stop,7.85,198.48,
2023-06-14,eodfly_p,4369.01,4370.0,4345.0,9.6,stop,13.8,-426.52,
2023-06-14,eodfly_c,4369.01,4370.0,4395.0,9.0,stop,11.2,-226.52,
2023-06-14,openfly_p,4366.29,4365.0,4340.0,6.0,stop,12.2,-626.52,
2023-06-14,openfly_c,4366.29,4365.0,4390.0,12.9,stop,13.7,-86.52,
2023-06-15,eodfly_p,4372.59,4375.0,4350.0,10.3,stop,7.75,248.48,
2023-06-15,eodfly_c,4372.59,4375.0,4400.0,5.85,stop,12.4,-661.52,
2023-06-15,openfly_p,4365.33,4365.0,4340.0,1.9,settle,0.0,186.74,
2023-06-15,openfly_c,4365.33,4365.0,4390.0,17.6,stop,18.8,-126.52,
2023-06-16,eodfly_p,4425.84,4425.0,4400.0,3.3,stop,6.0,-276.52,
2023-06-16,eodfly_c,4425.84,4425.0,4450.0,14.1,stop,11.0,303.48,
2023-06-16,openfly_p,4440.95,4440.0,4415.0,9.7,stop,11.0,-136.52,
2023-06-16,openfly_c,4440.95,4440.0,4465.0,6.1,settle,0.0,606.74,
2023-06-20,eodfly_p,4409.59,4410.0,4385.0,14.7,stop,13.9,73.48,
2023-06-20,eodfly_c,4409.59,4410.0,4435.0,2.35,settle,0.0,231.74,
2023-06-20,openfly_p,4396.11,4395.0,4370.0,9.45,stop,11.25,-186.52,
2023-06-20,openfly_c,4396.11,4395.0,4420.0,4.35,stop,6.7,-241.52,
2023-06-21,eodfly_p,4388.71,4390.0,4365.0,13.8,stop,14.5,-76.52,
2023-06-21,eodfly_c,4388.71,4390.0,4415.0,3.05,settle,0.0,301.74,
2023-06-21,openfly_p,4380.01,4380.0,4355.0,13.6,stop,11.9,163.48,
2023-06-21,openfly_c,4380.01,4380.0,4405.0,2.9,stop,6.0,-316.52,
2023-06-22,eodfly_p,4365.69,4365.0,4340.0,11.3,stop,10.6,63.48,
2023-06-22,eodfly_c,4365.69,4365.0,4390.0,4.25,stop,9.25,-506.52,
2023-06-22,openfly_p,4355.4,4355.0,4330.0,3.3,settle,0.0,326.74,
2023-06-22,openfly_c,4355.4,4355.0,4380.0,12.05,stop,15.9,-391.52,
2023-06-23,eodfly_p,4381.89,4380.0,4355.0,19.6,stop,19.6,-6.52,
2023-06-23,eodfly_c,4381.89,4380.0,4405.0,0.85,settle,0.0,81.74,
2023-06-23,openfly_p,4354.17,4355.0,4330.0,7.85,stop,7.45,33.48,
2023-06-23,openfly_c,4354.17,4355.0,4380.0,5.9,stop,8.15,-231.52,
2023-06-26,eodfly_p,4348.33,4350.0,4325.0,8.75,stop,7.65,103.48,
2023-06-26,eodfly_c,4348.33,4350.0,4375.0,5.95,stop,10.75,-486.52,
2023-06-26,openfly_p,4344.84,4345.0,4320.0,2.7,stop,7.75,-511.52,
2023-06-26,openfly_c,4344.84,4345.0,4370.0,12.6,stop,13.6,-106.52,
2023-06-27,eodfly_p,4328.82,4330.0,4305.0,3.3,settle,0.0,326.74,
2023-06-27,eodfly_c,4328.82,4330.0,4355.0,11.8,stop,14.0,-226.52,
2023-06-27,openfly_p,4337.36,4335.0,4310.0,3.55,settle,0.0,351.74,
2023-06-27,openfly_c,4337.36,4335.0,4360.0,10.8,stop,9.05,168.48,
2023-06-28,eodfly_p,4378.41,4380.0,4355.0,12.3,stop,12.8,-56.52,
2023-06-28,eodfly_c,4378.41,4380.0,4405.0,3.1,stop,7.0,-396.52,
2023-06-28,openfly_p,4367.48,4365.0,4340.0,6.7,settle,0.0,666.74,
2023-06-28,openfly_c,4367.48,4365.0,4390.0,6.35,stop,8.75,-246.52,
2023-06-29,eodfly_p,4376.86,4375.0,4350.0,7.5,settle,0.0,746.74,
2023-06-29,eodfly_c,4376.86,4375.0,4400.0,6.95,stop,11.2,-431.52,
2023-06-29,openfly_p,4374.94,4375.0,4350.0,3.25,settle,0.0,321.74,
2023-06-29,openfly_c,4374.94,4375.0,4400.0,11.9,stop,10.35,148.48,
2023-06-30,eodfly_p,4396.44,4395.0,4370.0,0.9,settle,0.0,86.74,
2023-06-30,eodfly_c,4396.44,4395.0,4420.0,19.1,stop,22.3,-326.52,
2023-06-30,openfly_p,4422.44,4420.0,4395.0,1.85,settle,0.0,181.74,
2023-06-30,openfly_c,4422.44,4420.0,4445.0,16.7,stop,18.3,-166.52,
2023-07-03,eodfly_p,4450.38,4450.0,4425.0,9.35,stop,7.8,148.48,
2023-07-03,eodfly_c,4450.38,4450.0,4475.0,3.6,stop,6.0,-246.52,
2023-07-03,openfly_p,4450.48,4450.0,4425.0,4.8,stop,5.1,-36.52,
2023-07-03,openfly_c,4450.48,4450.0,4475.0,5.25,stop,3.25,193.48,
2023-07-05,eodfly_p,4455.59,4455.0,4430.0,14.1,stop,12.5,153.48,
2023-07-05,eodfly_c,4455.59,4455.0,4480.0,1.95,settle,0.0,191.74,
2023-07-05,openfly_p,4442.04,4440.0,4415.0,3.55,settle,0.0,351.74,
2023-07-05,openfly_c,4442.04,4440.0,4465.0,9.75,stop,10.45,-76.52,
2023-07-06,eodfly_p,4446.82,4445.0,4420.0,19.7,stop,21.6,-196.52,
2023-07-06,eodfly_c,4446.82,4445.0,4470.0,0.55,settle,0.0,51.74,
2023-07-06,openfly_p,4422.62,4425.0,4400.0,18.8,stop,20.4,-166.52,
2023-07-06,openfly_c,4422.62,4425.0,4450.0,0.9,settle,0.0,86.74,
2023-07-07,eodfly_p,4411.59,4410.0,4385.0,10.8,stop,9.15,158.48,
2023-07-07,eodfly_c,4411.59,4410.0,4435.0,5.0,stop,9.4,-446.52,
2023-07-07,openfly_p,4404.54,4405.0,4380.0,3.2,settle,6.050000000000182,-288.26,
2023-07-07,openfly_c,4404.54,4405.0,4430.0,11.25,stop,11.1,8.48,
2023-07-10,eodfly_p,4398.95,4400.0,4375.0,6.3,stop,7.2,-96.52,
2023-07-10,eodfly_c,4398.95,4400.0,4425.0,8.0,stop,9.95,-201.52,
2023-07-10,openfly_p,4394.23,4395.0,4370.0,2.2,stop,6.7,-456.52,
2023-07-10,openfly_c,4394.23,4395.0,4420.0,12.9,stop,14.5,-166.52,
2023-07-11,eodfly_p,4409.53,4410.0,4385.0,4.3,settle,0.0,426.74,
2023-07-11,eodfly_c,4409.53,4410.0,4435.0,10.45,stop,11.6,-121.52,
2023-07-11,openfly_p,4415.55,4415.0,4390.0,8.0,stop,9.25,-131.52,
2023-07-11,openfly_c,4415.55,4415.0,4440.0,5.5,stop,7.25,-181.52,
2023-07-12,eodfly_p,4439.26,4440.0,4415.0,1.1,settle,0.0,106.74,
2023-07-12,eodfly_c,4439.26,4440.0,4465.0,19.9,stop,21.3,-146.52,
2023-07-12,openfly_p,4467.69,4470.0,4445.0,3.3,stop,7.9,-466.52,
2023-07-12,openfly_c,4467.69,4470.0,4495.0,12.4,stop,14.6,-226.52,
2023-07-13,eodfly_p,4472.16,4470.0,4445.0,2.15,settle,0.0,211.74,
2023-07-13,eodfly_c,4472.16,4470.0,4495.0,15.0,stop,19.6,-466.52,
2023-07-13,openfly_p,4491.5,4490.0,4465.0,3.9,settle,0.0,386.74,
2023-07-13,openfly_c,4491.5,4490.0,4515.0,9.6,stop,9.4,13.48,
2023-07-14,eodfly_p,4510.04,4510.0,4485.0,4.3,stop,5.1,-86.52,
2023-07-14,eodfly_c,4510.04,4510.0,4535.0,10.4,stop,13.4,-306.52,
2023-07-14,openfly_p,4514.61,4515.0,4490.0,4.05,stop,7.1,-311.52,
2023-07-14,openfly_c,4514.61,4515.0,4540.0,9.5,stop,11.45,-201.52,
2023-07-17,eodfly_p,4505.42,4505.0,4480.0,5.15,settle,0.0,511.74,
2023-07-17,eodfly_c,4505.42,4505.0,4530.0,8.8,stop,8.5,23.48,
2023-07-17,openfly_p,4508.86,4510.0,4485.0,4.8,settle,0.0,476.74,
2023-07-17,openfly_c,4508.86,4510.0,4535.0,7.4,stop,7.5,-16.52,
2023-07-18,eodfly_p,4522.79,4525.0,4500.0,11.05,stop,7.9,308.48,
