day,t5,Open,Close,High,Low,delta,vol,poc,hi_minfrac,lo_minfrac,cvd,kind,delta_flip,delta_close_mismatch,churn_absorption,cvd_div_local,vol_climax,finished_rej
2026-07-15,2026-07-15 09:55:00,7602.25,7605.75,7606.75,7598.25,-92,12000,7602.0,0.3055555555555556,0.25,504,control,0,1,1,0,0,
2026-07-15,2026-07-15 10:00:00,7605.75,7602.75,7606.5,7600.0,-190,8000,7602.0,0.0,0.0,314,control,0,0,1,0,0,
2026-07-15,2026-07-15 10:05:00,7602.75,7609.5,7611.5,7599.5,1008,10000,7610.0,0.0,0.0,1322,HIGH,1,0,0,1,0,1.0
2026-07-15,2026-07-15 10:10:00,7609.5,7600.5,7609.5,7600.5,-662,7996,7607.5,0.4444444444444444,0.0,660,control,1,0,0,0,0,
2026-07-15,2026-07-15 10:15:00,7600.5,7599.75,7603.5,7592.0,-394,18002,7596.0,0.3333333333333333,0.23387096774193547,266,LOW,0,0,1,1,1,1.0
2026-07-15,2026-07-15 10:20:00,7599.75,7598.0,7602.25,7594.25,250,12000,7596.25,0.0,0.0,516,control,1,1,1,0,0,
2026-07-15,2026-07-15 10:25:00,7598.25,7605.75,7606.75,7598.25,222,16002,7600.5,0.32558139534883723,0.0,738,control,0,0,1,0,0,
2026-07-15,2026-07-15 10:30:00,7605.75,7604.25,7608.5,7601.5,82,14000,7604.75,0.0,0.0,820,control,0,1,1,0,0,
2026-07-15,2026-07-15 10:35:00,7604.25,7605.25,7607.75,7601.0,-556,10000,7605.75,0.0,0.2992125984251969,264,control,1,1,1,0,0,
2026-07-15,2026-07-15 10:40:00,7605.25,7600.75,7606.25,7599.25,-572,8000,7601.0,0.0,0.0,-308,control,0,0,1,0,0,
2026-07-15,2026-07-15 10:45:00,7600.75,7596.0,7602.5,7596.0,266,8000,7600.5,0.0,0.0,-42,control,1,1,1,0,0,
2026-07-15,2026-07-15 10:50:00,7596.0,7596.0,7597.5,7592.75,-156,10000,7595.5,0.0,0.0,-198,control,1,0,1,0,0,
2026-07-15,2026-07-15 10:55:00,7596.0,7597.25,7597.75,7592.5,62,8000,7596.75,0.0,0.0,-136,control,1,0,1,0,0,
2026-07-15,2026-07-15 11:00:00,7597.25,7589.75,7598.0,7587.25,-272,14000,7590.5,0.30158730158730157,0.0,-408,control,1,0,1,0,0,
2026-07-15,2026-07-15 11:05:00,7589.75,7587.5,7590.5,7583.25,26,16000,7585.0,0.2727272727272727,0.0,-382,control,1,1,1,0,0,
2026-07-15,2026-07-15 11:10:00,7587.5,7581.5,7590.5,7580.25,-317,9999,7587.5,0.0,0.0,-699,control,1,0,1,0,0,
2026-07-15,2026-07-15 11:15:00,7581.75,7581.0,7583.25,7578.25,1251,16001,7582.0,0.23333333333333334,0.0,552,control,1,1,1,0,1,
2026-07-15,2026-07-15 11:20:00,7581.0,7574.5,7581.25,7573.75,-634,14000,7578.0,0.35,0.0,-82,control,1,0,1,0,0,
2026-07-15,2026-07-15 11:25:00,7574.5,7580.0,7580.0,7574.0,902,12000,7577.75,0.0,0.21739130434782608,820,control,1,0,1,0,0,
2026-07-15,2026-07-15 11:30:00,7580.0,7572.5,7581.5,7572.5,-684,12000,7578.0,0.30275229357798167,0.0,136,control,1,0,1,0,0,
2026-07-15,2026-07-15 11:35:00,7572.5,7573.25,7576.0,7572.5,298,8000,7574.0,0.3157894736842105,0.28888888888888886,434,control,1,0,1,0,0,
2026-07-15,2026-07-15 11:40:00,7573.25,7578.75,7579.75,7571.75,828,10000,7575.0,0.2529411764705882,0.0,1262,LOW,0,0,0,1,0,1.0
2026-07-15,2026-07-15 11:45:00,7578.75,7586.0,7593.25,7577.0,1426,21982,7582.5,0.20652173913043478,0.18518518518518517,2688,control,0,0,1,0,1,
2026-07-15,2026-07-15 11:50:00,7586.0,7585.5,7588.5,7583.75,168,10016,7586.5,0.0,0.24848484848484848,2856,control,0,1,1,0,0,
2026-07-15,2026-07-15 11:55:00,7585.5,7587.0,7587.25,7579.5,476,8000,7584.25,0.0,0.0,3332,control,0,0,1,0,0,
2026-07-15,2026-07-15 12:00:00,7586.75,7588.5,7590.75,7586.0,1186,10002,7589.5,0.0,0.12413793103448276,4518,control,0,0,0,0,0,
2026-07-15,2026-07-15 12:05:00,7588.5,7592.0,7594.25,7588.25,1298,10000,7592.0,0.0,0.48936170212765956,5816,control,0,0,0,0,0,
2026-07-15,2026-07-15 12:10:00,7592.0,7588.75,7592.5,7587.5,-180,6000,7591.0,0.4260869565217391,0.0,5636,control,1,0,1,0,0,
2026-07-15,2026-07-15 12:15:00,7588.75,7595.0,7595.0,7588.25,739,5999,7593.5,0.01,0.46715328467153283,6375,control,1,0,0,0,0,
2026-07-15,2026-07-15 12:20:00,7595.0,7595.75,7596.0,7592.25,143,8001,7595.5,0.0,0.0,6518,control,0,0,1,0,0,
2026-07-15,2026-07-15 12:25:00,7595.75,7598.5,7598.75,7593.5,386,6000,7595.0,0.0,0.15384615384615385,6904,control,0,0,1,0,0,
2026-07-15,2026-07-15 12:30:00,7598.5,7601.5,7602.5,7598.5,682,14000,7599.5,0.0,0.44155844155844154,7586,control,0,0,1,0,0,
2026-07-15,2026-07-15 12:35:00,7601.5,7602.75,7605.0,7601.5,-6,10000,7604.0,0.0,0.34054054054054056,7580,control,1,1,1,0,0,
2026-07-15,2026-07-15 12:40:00,7602.75,7604.5,7604.75,7602.25,555,7999,7603.0,0.3008849557522124,0.0,8135,control,1,0,1,0,0,
2026-07-15,2026-07-15 12:45:00,7604.5,7610.5,7611.25,7604.25,1867,14001,7609.25,0.0,0.0,10002,control,0,0,0,0,1,
2026-07-15,2026-07-15 12:50:00,7610.25,7613.5,7616.25,7608.75,1308,13998,7613.25,0.0,0.0,11310,control,0,0,0,0,0,
2026-07-15,2026-07-15 12:55:00,7613.5,7612.5,7614.25,7611.25,-303,10001,7612.5,0.0,0.0,11007,control,1,0,1,0,0,
2026-07-15,2026-07-15 13:00:00,7612.75,7613.75,7616.0,7612.25,-219,10001,7614.75,0.1503267973856209,0.14925373134328357,10788,control,0,1,1,0,0,
2026-07-15,2026-07-15 13:05:00,7613.75,7616.5,7617.75,7613.5,261,7999,7615.75,0.0,0.0,11049,control,1,0,1,0,0,
2026-07-15,2026-07-15 13:10:00,7616.5,7614.75,7618.25,7614.5,-53,8001,7617.0,0.0,0.28205128205128205,10996,control,1,0,1,0,0,
2026-07-15,2026-07-15 13:15:00,7614.75,7614.5,7615.25,7612.75,-682,8000,7613.5,0.0,0.08888888888888889,10314,control,0,0,0,0,0,
2026-07-15,2026-07-15 13:20:00,7614.5,7617.5,7619.0,7614.5,688,8000,7617.0,0.0,0.2894736842105263,11002,control,1,0,0,0,0,
2026-07-15,2026-07-15 13:25:00,7617.5,7617.0,7618.5,7616.0,198,4000,7616.75,0.0,0.0,11200,control,0,1,1,0,0,
2026-07-15,2026-07-15 13:30:00,7617.0,7617.5,7619.75,7615.75,406,6000,7618.0,0.0,0.2777777777777778,11606,HIGH,0,0,1,0,0,1.0
2026-07-15,2026-07-15 13:35:00,7617.5,7615.5,7617.75,7614.75,-302,6000,7616.25,0.0,0.0,11304,control,1,0,1,0,0,
2026-07-15,2026-07-15 13:40:00,7615.5,7609.25,7616.25,7609.25,-900,7998,7613.25,0.288135593220339,0.0,10404,control,0,0,0,0,0,
2026-07-15,2026-07-15 13:45:00,7609.25,7606.0,7610.5,7604.5,-896,14002,7608.0,0.0,0.0,9508,control,0,0,1,0,1,
2026-07-15,2026-07-15 13:50:00,7606.0,7605.0,7607.5,7601.75,20,12000,7602.75,0.0,0.0,9528,control,1,1,1,0,0,
2026-07-15,2026-07-15 13:55:00,7605.0,7601.75,7605.0,7601.0,-134,8000,7602.0,0.2616822429906542,0.0,9394,control,1,0,1,0,0,
2026-07-15,2026-07-15 14:00:00,7601.75,7605.5,7607.5,7600.5,792,10000,7606.5,0.0,0.16981132075471697,10186,LOW,1,0,1,1,0,1.0
2026-07-15,2026-07-15 14:05:00,7605.5,7607.75,7608.5,7604.75,-292,8000,7605.75,0.0,0.0,9894,control,1,1,1,0,0,
2026-07-15,2026-07-15 14:10:00,7607.75,7606.75,7609.0,7605.5,146,8000,7608.0,0.0,0.0,10040,control,1,1,1,0,0,
2026-07-15,2026-07-15 14:15:00,7606.75,7604.25,7608.5,7603.0,-642,6000,7607.25,0.0,0.0,9398,control,1,0,0,0,0,
2026-07-15,2026-07-15 14:20:00,7604.25,7602.5,7604.25,7601.75,-127,7999,7603.0,0.39285714285714285,0.3389830508474576,9271,control,0,0,1,0,0,
2026-07-15,2026-07-15 14:25:00,7602.5,7607.0,7608.0,7602.5,597,6001,7606.25,0.0,0.35,9868,control,1,0,0,0,0,
2026-07-15,2026-07-15 14:30:00,7607.0,7601.75,7609.5,7601.25,202,16000,7609.0,0.0,0.0,10070,LOW,0,1,1,1,1,1.0
2026-07-15,2026-07-15 14:35:00,7601.75,7610.25,7610.5,7601.5,1620,10000,7605.5,0.0,0.0,11690,control,0,0,0,0,0,
2026-07-15,2026-07-15 14:40:00,7610.25,7611.0,7612.75,7609.5,248,10000,7611.75,0.0,0.0,11938,control,0,0,1,0,0,
2026-07-15,2026-07-15 14:45:00,7611.0,7610.0,7611.75,7605.25,-554,10000,7607.75,0.0,0.0,11384,control,1,0,1,0,0,
2026-07-15,2026-07-15 14:50:00,7610.0,7612.5,7612.75,7607.75,71,13999,7610.75,0.248,0.0,11455,control,1,0,1,0,0,
2026-07-15,2026-07-15 14:55:00,7612.5,7617.5,7618.0,7612.5,3133,64001,7614.25,0.0,0.24813895781637718,14588,control,0,0,1,0,1,
2026-07-16,2026-07-16 08:30:00,7596.75,7591.5,7604.25,7589.75,-2188,30000,7600.5,0.0,0.0392156862745098,-2188,control,0,0,1,0,1,
2026-07-16,2026-07-16 08:35:00,7591.5,7585.5,7594.25,7584.25,-570,24000,7588.75,0.23529411764705882,0.18072289156626506,-2758,control,0,0,1,0,0,
2026-07-16,2026-07-16 08:40:00,7585.5,7582.25,7592.0,7579.75,-900,26000,7582.5,0.0,0.24074074074074073,-3658,control,0,0,1,0,0,
2026-07-16,2026-07-16 08:45:00,7582.25,7580.75,7586.25,7575.5,-1177,23999,7582.5,0.0,0.4166666666666667,-4835,control,0,0,1,0,0,
2026-07-16,2026-07-16 08:50:00,7580.75,7581.25,7591.5,7580.25,13,26001,7586.0,0.0,0.0,-4822,control,1,0,1,0,0,
2026-07-16,2026-07-16 08:55:00,7581.25,7588.5,7590.0,7580.25,216,16000,7585.75,0.0,0.08333333333333333,-4606,control,0,0,1,0,0,
2026-07-16,2026-07-16 09:00:00,7588.25,7596.0,7598.25,7587.75,896,22000,7594.0,0.0,0.0,-3710,control,0,0,1,0,0,
2026-07-16,2026-07-16 09:05:00,7596.0,7603.25,7604.75,7595.0,1062,18000,7598.75,0.0,0.38961038961038963,-2648,control,0,0,1,0,0,
2026-07-16,2026-07-16 09:10:00,7603.25,7603.25,7605.5,7601.0,476,18000,7604.0,0.0,0.0,-2172,control,0,0,1,0,0,
2026-07-16,2026-07-16 09:15:00,7603.25,7605.75,7608.75,7601.25,406,16000,7602.5,0.0,0.43373493975903615,-1766,control,0,0,1,0,0,
2026-07-16,2026-07-16 09:20:00,7605.75,7602.5,7607.25,7600.0,-154,14000,7604.0,0.0,0.10666666666666667,-1920,control,1,0,1,0,0,
2026-07-16,2026-07-16 09:25:00,7602.5,7610.75,7613.0,7602.0,940,16000,7611.5,0.0658682634730539,0.0,-980,control,1,0,1,0,0,
2026-07-16,2026-07-16 09:30:00,7610.75,7612.0,7613.5,7608.75,278,14000,7612.0,0.0,0.0,-702,control,0,0,1,0,0,
2026-07-16,2026-07-16 09:35:00,7612.0,7607.5,7613.75,7606.5,-502,14000,7611.5,0.0,0.0,-1204,control,1,0,1,0,0,
2026-07-16,2026-07-16 09:40:00,7607.5,7610.75,7613.5,7607.0,652,8000,7610.25,0.0,0.0,-552,control,1,0,0,0,0,
2026-07-16,2026-07-16 09:45:00,7610.75,7609.0,7615.0,7609.0,448,14000,7613.0,0.0,0.0,-104,HIGH,0,1,1,1,0,1.0
2026-07-16,2026-07-16 09:50:00,7609.0,7603.25,7610.5,7603.25,-864,14000,7607.0,0.0,0.05660377358490566,-968,control,1,0,1,0,1,
2026-07-16,2026-07-16 09:55:00,7603.25,7611.5,7612.0,7602.75,928,14000,7604.25,0.0,0.0,-40,control,1,0,1,0,1,
2026-07-16,2026-07-16 10:00:00,7611.5,7604.5,7613.25,7604.0,-470,14000,7610.5,0.0,0.0,-510,control,1,0,1,0,1,
2026-07-16,2026-07-16 10:05:00,7604.5,7605.5,7607.25,7600.25,373,13999,7601.75,0.2967032967032967,0.056910569105691054,-137,control,1,0,1,0,0,
2026-07-16,2026-07-16 10:10:00,7605.5,7602.25,7606.75,7599.75,-1072,12000,7605.75,0.0,0.0,-1209,control,1,0,0,0,0,
2026-07-16,2026-07-16 10:15:00,7602.5,7602.5,7605.5,7598.75,423,11997,7603.0,0.0,0.1839080459770115,-786,LOW,1,0,1,1,0,1.0
2026-07-16,2026-07-16 10:20:00,7602.5,7607.5,7608.0,7599.25,872,10002,7601.5,0.2542372881355932,0.45535714285714285,86,control,0,0,0,0,0,
2026-07-16,2026-07-16 10:25:00,7607.5,7604.5,7613.5,7604.25,30,18002,7613.0,0.2815533980582524,0.0,116,HIGH,0,1,1,1,1,0.0
2026-07-16,2026-07-16 10:30:00,7604.5,7609.5,7611.5,7601.75,520,12000,7610.5,0.4,0.13793103448275862,636,control,0,0,1,0,0,
2026-07-16,2026-07-16 10:35:00,7609.5,7612.0,7613.25,7607.5,1444,9998,7612.5,0.0,0.1891891891891892,2080,control,0,0,0,0,0,
2026-07-16,2026-07-16 10:40:00,7612.0,7604.25,7612.25,7604.0,-1236,10002,7606.5,0.0,0.0,844,control,1,0,0,0,0,
2026-07-16,2026-07-16 10:45:00,7604.25,7606.25,7606.5,7599.25,862,12000,7601.75,0.0,0.2727272727272727,1706,control,1,0,1,0,0,
2026-07-16,2026-07-16 10:50:00,7606.25,7603.5,7610.25,7602.75,118,10000,7606.5,0.0,0.35802469135802467,1824,control,0,1,1,0,0,
2026-07-16,2026-07-16 10:55:00,7603.5,7602.75,7607.0,7602.0,20,6000,7604.75,0.0,0.0,1844,control,0,1,1,0,0,
2026-07-16,2026-07-16 11:00:00,7602.75,7595.5,7603.75,7594.75,-841,9997,7602.0,0.32926829268292684,0.0,1003,control,1,0,0,0,0,
2026-07-16,2026-07-16 11:05:00,7595.5,7594.75,7599.25,7592.0,255,14003,7596.5,0.37349397590361444,0.0,1258,control,1,1,1,0,0,
2026-07-16,2026-07-16 11:10:00,7594.75,7588.75,7595.25,7588.5,-1332,12000,7592.25,0.20253164556962025,0.0,-74,control,1,0,0,0,0,
2026-07-16,2026-07-16 11:15:00,7588.75,7589.5,7594.25,7587.5,-438,12000,7591.0,0.16049382716049382,0.0,-512,control,0,1,1,0,0,
2026-07-16,2026-07-16 11:20:00,7589.5,7583.0,7589.75,7583.0,-547,17999,7585.0,0.4126984126984127,0.0,-1059,LOW,0,0,1,0,1,1.0
2026-07-16,2026-07-16 11:25:00,7583.25,7590.0,7590.25,7583.25,780,10000,7587.5,0.0,0.3333333333333333,-279,control,1,0,1,0,0,
2026-07-16,2026-07-16 11:30:00,7590.0,7589.75,7594.25,7588.25,-67,12001,7592.25,0.15306122448979592,0.3230769230769231,-346,control,1,0,1,0,0,
2026-07-16,2026-07-16 11:35:00,7589.75,7588.0,7592.5,7586.75,92,10000,7589.5,0.336734693877551,0.0,-254,control,1,1,1,0,0,
2026-07-16,2026-07-16 11:40:00,7588.0,7588.75,7591.25,7586.75,-48,6000,7588.25,0.14492753623188406,0.0,-302,control,1,1,1,0,0,
2026-07-16,2026-07-16 11:45:00,7588.75,7591.5,7592.25,7586.0,70,6000,7588.5,0.0,0.24113475177304963,-232,control,1,0,1,0,0,
2026-07-16,2026-07-16 11:50:00,7591.5,7598.25,7598.5,7591.0,794,8000,7594.25,0.0,0.19545454545454546,562,control,0,0,0,0,0,
2026-07-16,2026-07-16 11:55:00,7598.25,7597.0,7599.25,7595.75,-188,8000,7598.0,0.0,0.0,374,HIGH,1,0,1,1,0,1.0
2026-07-16,2026-07-16 12:00:00,7597.0,7593.25,7597.5,7591.5,-642,8000,7593.0,0.0,0.20212765957446807,-268,control,0,0,0,0,1,
2026-07-16,2026-07-16 12:05:00,7593.25,7596.0,7597.75,7591.25,206,4000,7596.25,0.0,0.0,-62,control,1,0,1,0,0,
2026-07-16,2026-07-16 12:10:00,7596.0,7591.25,7596.5,7590.5,-712,4000,7595.75,0.0,0.04878048780487805,-774,control,1,0,0,0,0,
2026-07-16,2026-07-16 12:15:00,7591.25,7591.0,7594.25,7590.25,60,6000,7592.0,0.37755102040816324,0.1375,-714,control,1,1,1,0,0,
2026-07-16,2026-07-16 12:20:00,7590.75,7590.25,7592.25,7589.25,90,4000,7590.75,0.16,0.0,-624,control,0,1,1,0,0,
2026-07-16,2026-07-16 12:25:00,7590.25,7596.75,7597.25,7589.25,662,6000,7596.25,0.4083333333333333,0.0,38,control,0,0,0,0,0,
2026-07-16,2026-07-16 12:30:00,7596.75,7590.5,7597.25,7589.0,-334,8000,7589.75,0.35135135135135137,0.16853932584269662,-296,control,1,0,1,1,0,
2026-07-16,2026-07-16 12:35:00,7590.5,7583.25,7590.75,7583.25,163,9999,7585.0,0.34375,0.0,-133,control,1,1,1,0,0,
2026-07-16,2026-07-16 12:40:00,7583.5,7582.5,7584.0,7579.5,167,12001,7580.75,0.21568627450980393,0.0,34,control,0,1,1,0,1,
2026-07-16,2026-07-16 12:45:00,7582.5,7585.75,7588.0,7579.75,-15,9999,7585.5,0.0,0.24242424242424243,19,control,1,1,1,0,0,
2026-07-16,2026-07-16 12:50:00,7585.75,7581.25,7587.75,7581.25,-275,6001,7583.75,0.0,0.32222222222222224,-256,control,0,0,1,0,0,
2026-07-16,2026-07-16 12:55:00,7581.25,7582.0,7583.25,7579.75,-150,6000,7581.25,0.0,0.0,-406,control,0,1,1,0,0,
2026-07-16,2026-07-16 13:00:00,7582.0,7576.5,7584.0,7576.25,-667,7999,7582.25,0.0,0.0,-1073,control,0,0,0,0,0,
2026-07-16,2026-07-16 13:05:00,7576.5,7579.25,7579.5,7573.25,11,12001,7576.75,0.0,0.0,-1062,LOW,1,0,1,1,1,1.0
2026-07-16,2026-07-16 13:10:00,7579.25,7574.5,7583.75,7573.75,392,12000,7580.0,0.0,0.0,-670,control,0,1,1,0,0,
2026-07-16,2026-07-16 13:15:00,7574.5,7583.0,7584.25,7574.0,520,10000,7581.75,0.0,0.0,-150,control,0,0,1,0,0,
2026-07-16,2026-07-16 13:20:00,7583.0,7583.0,7586.5,7581.75,280,10000,7583.25,0.0,0.0,130,HIGH,0,0,1,0,0,1.0
2026-07-16,2026-07-16 13:25:00,7583.0,7576.0,7584.5,7575.25,-692,10000,7579.0,0.0,0.0,-562,control,1,0,1,0,0,
2026-07-16,2026-07-16 13:30:00,7576.0,7575.25,7577.75,7574.5,140,8000,7576.0,0.0,0.0,-422,control,1,1,1,0,0,
2026-07-16,2026-07-16 13:35:00,7575.25,7573.0,7575.75,7572.75,-788,6000,7574.75,0.0,0.0,-1210,control,1,0,0,0,0,
2026-07-16,2026-07-16 13:40:00,7573.0,7576.25,7576.75,7568.0,-52,14000,7570.0,0.0,0.0,-1262,LOW,0,1,1,1,1,1.0
2026-07-16,2026-07-16 13:45:00,7576.25,7578.25,7578.75,7574.25,48,6000,7576.5,0.0,0.0,-1214,control,1,0,1,0,0,
2026-07-16,2026-07-16 13:50:00,7578.25,7570.75,7578.5,7570.5,-840,6000,7572.5,0.0,0.0,-2054,control,1,0,0,0,0,
2026-07-16,2026-07-16 13:55:00,7570.75,7572.5,7573.75,7570.0,-122,6000,7571.75,0.2777777777777778,0.0,-2176,control,0,1,1,0,0,
2026-07-16,2026-07-16 14:00:00,7572.5,7575.75,7576.25,7570.75,342,8000,7574.25,0.0,0.40476190476190477,-1834,control,1,0,1,0,0,
2026-07-16,2026-07-16 14:05:00,7575.75,7566.0,7576.0,7565.25,-1396,9998,7568.5,0.0,0.0,-3230,control,1,0,0,0,0,
2026-07-16,2026-07-16 14:10:00,7566.0,7565.25,7567.75,7564.75,349,8001,7566.0,0.0,0.0,-2881,control,1,1,1,0,0,
2026-07-16,2026-07-16 14:15:00,7565.25,7567.0,7568.0,7563.0,-384,9996,7567.0,0.4125,0.0,-3265,control,1,1,1,0,0,
2026-07-16,2026-07-16 14:20:00,7566.75,7562.75,7569.5,7562.5,-825,10005,7566.75,0.0,0.12121212121212122,-4090,control,0,0,0,0,0,
2026-07-16,2026-07-16 14:25:00,7562.75,7558.5,7563.25,7558.0,-571,9999,7561.0,0.0,0.0,-4661,control,0,0,1,0,0,
2026-07-16,2026-07-16 14:30:00,7558.5,7555.5,7561.0,7553.5,-682,16000,7557.0,0.46296296296296297,0.0,-5343,control,0,0,1,0,0,
2026-07-16,2026-07-16 14:35:00,7555.5,7558.25,7561.0,7553.0,-275,14001,7557.25,0.17054263565891473,0.0,-5618,control,0,1,1,0,0,
2026-07-16,2026-07-16 14:40:00,7558.25,7553.25,7561.25,7552.5,-626,10000,7559.5,0.08571428571428572,0.0,-6244,control,0,0,1,0,0,
2026-07-16,2026-07-16 14:45:00,7553.0,7553.5,7555.75,7548.25,-458,13998,7550.0,0.0,0.0,-6702,control,0,1,1,1,0,
2026-07-16,2026-07-16 14:50:00,7553.5,7570.5,7571.25,7552.75,1762,32000,7566.0,0.0,0.18461538461538463,-4940,control,1,0,1,0,0,
2026-07-16,2026-07-16 14:55:00,7570.75,7577.0,7579.5,7570.25,-2452,70002,7577.75,0.042735042735042736,0.125,-7392,control,1,1,1,1,1,
2026-07-17,2026-07-17 08:30:00,7485.0,7477.0,7491.25,7474.75,-2308,50000,7488.5,0.0,0.0,-2308,control,0,0,1,0,1,
2026-07-17,2026-07-17 08:35:00,7477.0,7479.25,7482.0,7473.0,666,36000,7475.75,0.0,0.0,-1642,control,1,0,1,1,0,
2026-07-17,2026-07-17 08:40:00,7479.25,7476.0,7492.25,7473.5,-568,34000,7487.75,0.0,0.0,-2210,control,1,0,1,0,0,
2026-07-17,2026-07-17 08:45:00,7476.0,7496.75,7497.5,7475.0,1872,32000,7495.25,0.0,0.41379310344827586,-338,control,1,0,1,0,0,
2026-07-17,2026-07-17 08:50:00,7496.75,7503.0,7507.75,7495.5,1034,23998,7497.0,0.2711864406779661,0.0,696,control,0,0,1,0,0,
2026-07-17,2026-07-17 08:55:00,7503.0,7516.0,7516.75,7501.5,1978,24002,7507.25,0.0,0.17272727272727273,2674,control,0,0,0,0,0,
2026-07-17,2026-07-17 09:00:00,7516.0,7522.75,7523.75,7512.5,-474,37998,7520.0,0.0,0.33980582524271846,2200,control,1,1,1,0,1,
2026-07-17,2026-07-17 09:05:00,7523.0,7530.25,7530.5,7522.5,216,28002,7528.5,0.0,0.0,2416,control,1,0,1,0,0,
2026-07-17,2026-07-17 09:10:00,7530.0,7529.75,7533.75,7525.0,-2050,28000,7532.5,0.0,0.0,366,control,1,0,1,0,0,
2026-07-17,2026-07-17 09:15:00,7529.75,7532.25,7539.0,7527.5,-316,26000,7533.75,0.0,0.0,50,HIGH,0,1,1,1,0,1.0
2026-07-17,2026-07-17 09:20:00,7532.5,7535.5,7536.5,7527.75,-200,20000,7532.0,0.26666666666666666,0.0,-150,control,0,1,1,0,0,
2026-07-17,2026-07-17 09:25:00,7535.5,7528.75,7538.0,7527.5,-1278,20000,7533.75,0.0,0.0,-1428,control,0,0,1,0,0,
2026-07-17,2026-07-17 09:30:00,7528.75,7523.75,7532.5,7521.75,-1542,24000,7526.75,0.0,0.0,-2970,control,0,0,1,0,0,
2026-07-17,2026-07-17 09:35:00,7523.75,7532.5,7534.0,7523.25,1228,18000,7532.0,0.0,0.18055555555555555,-1742,control,1,0,1,0,0,
2026-07-17,2026-07-17 09:40:00,7532.5,7523.5,7532.75,7523.0,-458,16000,7530.75,0.2571428571428571,0.1375,-2200,control,1,0,1,0,0,
2026-07-17,2026-07-17 09:45:00,7523.5,7522.5,7531.5,7518.5,605,19999,7523.5,0.1111111111111111,0.0,-1595,control,1,1,1,0,0,
2026-07-17,2026-07-17 09:50:00,7522.5,7520.75,7524.25,7517.25,275,14001,7518.75,0.2777777777777778,0.0,-1320,control,0,1,1,0,0,
2026-07-17,2026-07-17 09:55:00,7520.75,7517.25,7527.5,7514.25,-302,16000,7515.0,0.2631578947368421,0.0,-1622,control,1,0,1,0,0,
2026-07-17,2026-07-17 10:00:00,7517.25,7509.0,7517.5,7506.75,-716,18000,7510.0,0.4,0.21052631578947367,-2338,control,0,0,1,0,0,
2026-07-17,2026-07-17 10:05:00,7509.0,7515.5,7517.75,7507.75,916,16000,7511.25,0.0,0.12,-1422,control,1,0,1,0,0,
2026-07-17,2026-07-17 10:10:00,7515.5,7507.0,7516.5,7506.25,-742,14000,7508.75,0.375,0.3211009174311927,-2164,control,1,0,1,0,0,
2026-07-17,2026-07-17 10:15:00,7507.0,7506.75,7514.25,7505.25,-796,16000,7506.75,0.0,0.0,-2960,control,0,0,1,0,0,
2026-07-17,2026-07-17 10:20:00,7506.75,7509.0,7514.75,7504.75,-576,16000,7513.5,0.0,0.0,-3536,LOW,0,1,1,0,0,1.0
2026-07-17,2026-07-17 10:25:00,7509.0,7521.0,7521.75,7509.0,966,20000,7515.0,0.12727272727272726,0.058823529411764705,-2570,control,1,0,1,0,0,
2026-07-17,2026-07-17 10:30:00,7521.0,7511.5,7525.0,7511.0,322,24000,7522.0,0.0,0.0,-2248,control,0,1,1,0,1,
2026-07-17,2026-07-17 10:35:00,7511.5,7523.25,7523.5,7510.0,870,14000,7514.5,0.0,0.0,-1378,control,0,0,1,0,0,
2026-07-17,2026-07-17 10:40:00,7523.25,7518.5,7524.5,7515.25,-472,12000,7519.75,0.17391304347826086,0.0,-1850,control,1,0,1,0,0,
2026-07-17,2026-07-17 10:45:00,7518.5,7519.25,7521.75,7514.5,338,14000,7520.75,0.0,0.17142857142857143,-1512,control,1,0,1,0,0,
2026-07-17,2026-07-17 10:50:00,7519.25,7526.25,7526.75,7517.25,734,10000,7519.25,0.0,0.0,-778,control,0,0,1,0,0,
2026-07-17,2026-07-17 10:55:00,7526.25,7534.75,7536.5,7525.5,778,16000,7530.25,0.0,0.43902439024390244,0,control,0,0,1,0,0,
2026-07-17,2026-07-17 11:00:00,7534.5,7518.75,7536.75,7517.0,-1408,28000,7526.25,0.3918918918918919,0.0,-1408,HIGH,1,0,1,1,1,0.0
2026-07-17,2026-07-17 11:05:00,7518.75,7525.0,7525.25,7513.5,2100,16000,7517.25,0.4329896907216495,0.0,692,LOW,1,0,0,1,0,1.0
2026-07-17,2026-07-17 11:10:00,7525.0,7528.0,7529.5,7522.5,150,12000,7527.5,0.0,0.3076923076923077,842,control,0,0,1,0,0,
2026-07-17,2026-07-17 11:15:00,7528.0,7530.0,7531.0,7525.25,136,10000,7528.5,0.0,0.0,978,control,0,0,1,0,0,
2026-07-17,2026-07-17 11:20:00,7530.0,7518.25,7530.25,7516.5,-800,12000,7518.5,0.3333333333333333,0.0,178,control,1,0,1,0,0,
2026-07-17,2026-07-17 11:25:00,7518.25,7523.25,7529.5,7518.25,141,11999,7528.0,0.4772727272727273,0.44036697247706424,319,control,1,0,1,0,0,
2026-07-17,2026-07-17 11:30:00,7523.25,7524.0,7525.0,7520.75,149,8001,7521.5,0.0,0.0,468,control,0,0,1,0,0,
2026-07-17,2026-07-17 11:35:00,7524.0,7524.75,7526.25,7520.75,-94,6000,7523.5,0.14285714285714285,0.0,374,control,1,1,1,0,0,
