BarIdx,BarTime,Open,Close,High,Low,MinDelta,MaxDelta,Delta,DurationSec,DeltaRate,UnfHigh,UnfLow
18,2026-07-30 00:36:24,7368.25,7366.75,7377,7365.25,-9,553,402,1736.1,0.23,7377,7365.25
19,2026-07-30 01:05:20,7366.75,7364.25,7369,7359,-310,33,-72,1481.1,-0.05,7369,0
20,2026-07-30 01:30:02,7364.25,7360.75,7364.5,7358.5,-406,15,-368,1750.1,-0.21,7364.5,7358.5
21,2026-07-30 01:59:12,7360.75,7379,7380.25,7360.75,0,725,488,274.1,1.78,7380.25,7360.75
22,2026-07-30 02:03:47,7379,7375,7382.25,7370.75,-503,114,-306,505.0,-0.61,0,0
23,2026-07-30 02:12:14,7375.25,7366,7378,7362.5,-252,108,-129,717.7,-0.18,0,7362.5
24,2026-07-30 02:24:11,7366,7355,7369,7355,-663,75,-663,784.6,-0.85,7369,0
25,2026-07-30 02:37:16,7355,7365.5,7368,7354.25,-268,108,-250,861.0,-0.29,7368,7354.25
26,2026-07-30 02:51:37,7365.5,7357.75,7366.5,7351.5,-586,25,-358,801.3,-0.45,0,0
27,2026-07-30 03:04:58,7357.75,7367.75,7371.5,7354.5,-19,473,266,802.9,0.33,0,0
28,2026-07-30 03:18:21,7367.75,7377.25,7378.75,7366.25,-18,566,529,1152.6,0.46,7378.75,7366.25
29,2026-07-30 03:37:34,7377.25,7377.5,7378.25,7368.5,-119,181,130,1921.8,0.07,7378.25,7368.5
30,2026-07-30 04:09:35,7377.5,7385,7385,7375.75,-37,805,690,1124.3,0.61,7385,7375.75
31,2026-07-30 04:28:20,7385,7379.25,7388,7379,-132,470,369,1790.5,0.21,0,0
32,2026-07-30 04:58:10,7379.25,7386.25,7386.25,7371.5,-217,372,306,1497.8,0.20,7386.25,7371.5
33,2026-07-30 05:23:10,7386,7389,7391.5,7384,-50,620,397,1312.3,0.30,7391.5,0
34,2026-07-30 05:45:02,7389,7388.25,7392.5,7383.75,-4,996,977,965.1,1.01,0,7383.75
35,2026-07-30 06:01:07,7388.25,7396.5,7397,7387.5,-27,1032,1022,1444.4,0.71,0,7387.5
36,2026-07-30 06:25:12,7396.5,7397.75,7399.25,7393.75,-61,590,520,1129.5,0.46,7399.25,0
37,2026-07-30 06:44:01,7397.75,7400.5,7402,7395,-113,782,774,865.1,0.89,0,0
38,2026-07-30 06:58:26,7400.5,7404.25,7404.25,7395.75,-189,342,130,737.4,0.18,7404.25,0
39,2026-07-30 07:10:44,7404.25,7400.25,7404.75,7398.25,-275,126,-170,775.0,-0.22,7404.75,7398.25
40,2026-07-30 07:23:39,7400.25,7399,7406,7396,-610,195,-414,490.0,-0.84,0,7396
41,2026-07-30 07:31:49,7399,7395.25,7400.75,7393.25,-320,98,24,434.3,0.06,7400.75,7393.25
42,2026-07-30 07:39:03,7395.25,7394.75,7397.75,7393,-15,477,456,461.4,0.99,0,0
43,2026-07-30 07:46:45,7394.75,7400,7400.75,7392.75,-78,184,152,719.9,0.21,0,0
44,2026-07-30 07:58:45,7400,7403.75,7404.75,7397.75,-14,491,360,379.3,0.95,7404.75,0
45,2026-07-30 08:05:04,7403.75,7404.5,7410,7403.5,-111,541,363,225.0,1.61,7410,0
46,2026-07-30 08:08:49,7404.5,7403.5,7406,7400.25,-338,33,-115,451.2,-0.25,7406,7400.25
47,2026-07-30 08:16:20,7403.5,7406.75,7408,7402.25,-13,782,630,403.9,1.56,0,7402.25
48,2026-07-30 08:23:04,7406.75,7408,7410,7405.25,-49,640,640,295.5,2.17,7410,0
49,2026-07-30 08:28:00,7408,7413.5,7413.75,7406,-93,921,921,118.1,7.80,0,7406
50,2026-07-30 08:29:58,7413.5,7411.5,7416.25,7410.5,0,534,253,10.5,23.99,0,7410.5
51,2026-07-30 08:30:08,7411.5,7407,7414.5,7405.75,-15,309,238,32.5,7.32,7414.5,7405.75
52,2026-07-30 08:30:41,7407,7408.75,7411.5,7406,-38,637,552,51.6,10.70,0,0
53,2026-07-30 08:31:32,7408.75,7408.25,7411,7407,-231,192,-140,59.2,-2.37,0,0
54,2026-07-30 08:32:31,7408.25,7406.75,7411.75,7405.25,-96,278,48,58.4,0.82,7411.75,0
55,2026-07-30 08:33:30,7406.75,7405.75,7411.25,7403.75,-179,449,216,57.0,3.79,0,0
56,2026-07-30 08:34:27,7405.75,7409.75,7410,7404.25,-432,159,-64,70.3,-0.91,0,7404.25
57,2026-07-30 08:35:37,7409.75,7409.75,7412.25,7407.75,-101,301,146,52.3,2.79,0,0
58,2026-07-30 08:36:30,7409.75,7407.25,7412.25,7405.75,-88,190,18,71.3,0.25,0,0
59,2026-07-30 08:37:41,7407.25,7410,7414.5,7407,-27,791,552,47.1,11.72,0,7407
60,2026-07-30 08:38:28,7410,7404,7411.5,7404,-337,141,-330,63.6,-5.19,0,0
61,2026-07-30 08:39:32,7404,7403.5,7408.25,7400.75,-494,294,-370,51.2,-7.23,7408.25,0
62,2026-07-30 08:40:23,7403.5,7404.5,7405.5,7399.75,-382,166,-142,59.1,-2.40,7405.5,0
63,2026-07-30 08:41:22,7404.5,7413.75,7414,7402.5,-57,524,414,71.1,5.82,7414,7402.5
64,2026-07-30 08:42:33,7414,7415,7415.75,7410.75,-153,224,-144,70.8,-2.03,0,0
65,2026-07-30 08:43:44,7415,7417.5,7421.5,7415,-10,676,386,55.8,6.92,0,7415
66,2026-07-30 08:44:40,7417.5,7421.25,7421.5,7416.75,-53,773,754,66.0,11.43,7421.5,0
67,2026-07-30 08:45:46,7421.25,7424.75,7425.25,7420.25,-12,1112,1084,54.5,19.90,0,7420.25
68,2026-07-30 08:46:40,7424.75,7422.5,7427.25,7422,-18,1070,578,48.5,11.91,7427.25,7422
69,2026-07-30 08:47:29,7422.5,7425.25,7426.5,7421.75,-171,271,232,79.8,2.91,7426.5,0
70,2026-07-30 08:48:48,7425.25,7425.5,7427.75,7424.25,-45,330,-16,90.9,-0.18,7427.75,7424.25
71,2026-07-30 08:50:19,7425.5,7434.5,7434.5,7424,-80,2795,2795,34.8,80.32,0,0
72,2026-07-30 08:50:54,7434.5,7434.75,7437.25,7432.25,0,623,471,28.0,16.84,7437.25,0
73,2026-07-30 08:51:22,7434.75,7427.5,7435,7427.5,-738,0,-738,59.8,-12.34,0,0
74,2026-07-30 08:52:22,7427.5,7434,7434,7425.75,-192,259,230,61.8,3.72,7434,0
75,2026-07-30 08:53:24,7434,7433.25,7435,7429,-158,255,246,92.7,2.65,0,0
76,2026-07-30 08:54:56,7433.25,7433.25,7434.25,7429.25,-361,81,-8,82.6,-0.10,7434.25,0
77,2026-07-30 08:56:19,7433.25,7433.5,7434.75,7429.75,-26,487,268,83.5,3.21,7434.75,0
78,2026-07-30 08:57:43,7433.5,7434.5,7435,7430.5,-138,320,299,82.8,3.61,0,7430.5
79,2026-07-30 08:59:05,7434.5,7439,7440,7434.5,-12,765,678,54.5,12.45,0,7434.5
80,2026-07-30 09:00:00,7439,7441.75,7441.75,7436.25,-174,735,735,59.8,12.30,0,7436.25
81,2026-07-30 09:01:00,7441.75,7440.5,7442.5,7437.75,-18,255,204,60.0,3.40,0,0
82,2026-07-30 09:02:00,7440.5,7437.5,7443.75,7437.25,-331,110,-298,66.9,-4.46,0,7437.25
83,2026-07-30 09:03:06,7437.25,7438.25,7438.75,7434.25,-73,518,497,68.4,7.27,0,7434.25
84,2026-07-30 09:04:15,7438.25,7437.5,7442.25,7436.75,0,1196,927,66.3,13.98,0,0
85,2026-07-30 09:05:21,7437.5,7440.25,7440.25,7436,-3,809,800,80.4,9.95,7440.25,0
86,2026-07-30 09:06:42,7440.25,7436.25,7443,7435.75,-2,377,68,72.1,0.94,0,0
87,2026-07-30 09:07:54,7436.25,7431.25,7436.25,7430,-615,1,-566,62.7,-9.03,7436.25,0
88,2026-07-30 09:08:56,7431.25,7432.25,7432.25,7428.75,-84,431,431,68.8,6.27,0,7428.75
89,2026-07-30 09:10:05,7432.25,7428.25,7433.25,7428,-99,262,111,64.6,1.72,0,7428
90,2026-07-30 09:11:10,7428.25,7432,7435.25,7427.5,-76,1032,832,77.7,10.70,0,0
91,2026-07-30 09:12:27,7432,7430,7433.5,7428.75,-272,162,42,87.0,0.48,0,7428.75
92,2026-07-30 09:13:55,7430,7433,7434.5,7429.75,-30,286,237,111.7,2.12,0,7429.75
93,2026-07-30 09:15:46,7433,7436.25,7438.25,7432.25,-17,725,415,97.2,4.27,0,7432.25
94,2026-07-30 09:17:24,7436.25,7427.75,7436.25,7427.75,-434,46,-434,62.5,-6.94,0,0
95,2026-07-30 09:18:26,7428.25,7428.5,7432.25,7426.75,-29,647,442,69.3,6.38,7432.25,0
96,2026-07-30 09:19:35,7428.5,7432.5,7432.75,7428.25,-2,378,246,88.9,2.77,0,0
97,2026-07-30 09:21:04,7432.5,7432.25,7437,7432.25,0,873,618,92.1,6.71,0,7432.25
98,2026-07-30 09:22:36,7432.25,7433.75,7439.25,7431.75,-24,416,78,116.1,0.67,0,0
99,2026-07-30 09:24:32,7433.75,7433,7434.75,7430.5,-603,16,-392,101.4,-3.87,0,0
100,2026-07-30 09:26:14,7433,7440,7440,7430.5,-79,628,626,96.4,6.49,0,0
101,2026-07-30 09:27:50,7439.75,7443.75,7446.5,7439.25,-128,730,545,71.8,7.59,0,0
102,2026-07-30 09:29:02,7443.75,7435.5,7444.5,7434.75,-83,219,-37,91.2,-0.41,0,0
103,2026-07-30 09:30:33,7435.5,7440.5,7442,7434.75,-30,532,428,105.0,4.08,7442,0
104,2026-07-30 09:32:18,7440.5,7437,7440.75,7436.25,-96,157,8,124.5,0.06,7440.75,7436.25
105,2026-07-30 09:34:23,7437,7434,7437.25,7433,-519,11,-76,107.9,-0.70,7437.25,0
106,2026-07-30 09:36:11,7434.25,7439.75,7442.25,7434,0,1166,1100,76.7,14.34,0,7434
107,2026-07-30 09:37:28,7439.75,7438.75,7442.75,7438,0,774,652,113.1,5.76,0,7438
108,2026-07-30 09:39:21,7438.75,7442.25,7443.25,7438.75,0,498,428,124.9,3.43,0,7438.75
109,2026-07-30 09:41:26,7442.25,7436.75,7444.5,7436.75,-126,269,-126,107.6,-1.17,7444.5,0
110,2026-07-30 09:43:13,7436.75,7431,7437.5,7430,-110,258,188,93.1,2.02,0,7430
111,2026-07-30 09:44:46,7431,7433.25,7434.5,7428.5,-11,696,662,89.6,7.39,7434.5,7428.5
112,2026-07-30 09:46:16,7433.25,7427.75,7433.75,7427.75,-76,159,-45,102.7,-0.44,7433.75,0
113,2026-07-30 09:47:59,7427.75,7421.75,7427.75,7421.25,-870,0,-627,67.4,-9.31,7427.75,0
114,2026-07-30 09:49:06,7421.75,7424.25,7427,7421.5,-4,741,498,81.9,6.08,7427,7421.5
115,2026-07-30 09:50:28,7424.25,7422,7425,7420,-452,7,-244,105.9,-2.30,7425,0
116,2026-07-30 09:52:14,7422,7418.25,7422.5,7418.25,-1165,29,-1032,87.4,-11.81,0,7418.25
117,2026-07-30 09:53:41,7418.25,7415.75,7418.5,7413.75,-1263,0,-837,71.2,-11.75,0,7413.75
118,2026-07-30 09:54:52,7415.75,7414.25,7416.25,7411.5,-791,28,-743,71.5,-10.39,0,0
119,2026-07-30 09:56:04,7414.25,7409.75,7414.5,7408.75,-510,139,-150,76.1,-1.97,0,0
120,2026-07-30 09:57:20,7409.75,7413.75,7415.75,7409.75,-14,404,202,89.5,2.26,7415.75,7409.75
121,2026-07-30 09:58:50,7413.75,7414.5,7418.75,7413.25,0,781,232,64.9,3.57,0,7413.25
122,2026-07-30 09:59:55,7414.5,7407.5,7415.75,7406,-971,55,-937,65.9,-14.22,7415.75,7406
123,2026-07-30 10:01:00,7407.5,7406.5,7410,7406,-257,176,67,67.6,0.99,0,0
124,2026-07-30 10:02:08,7406.5,7412.5,7414,7405.25,-151,364,343,77.4,4.43,0,0
125,2026-07-30 10:03:25,7412.5,7415,7419,7412,-14,345,157,95.5,1.64,7419,0
126,2026-07-30 10:05:01,7415,7414,7417,7411.5,-143,194,84,94.3,0.89,7417,7411.5
127,2026-07-30 10:06:35,7414,7409.25,7414.5,7408,-111,115,52,85.8,0.61,7414.5,7408
128,2026-07-30 10:08:01,7409.25,7415.25,7415.25,7406.75,-124,405,144,67.2,2.14,0,7406.75
129,2026-07-30 10:09:08,7415.25,7415,7421.25,7415,-301,214,-276,89.7,-3.08,0,7415
130,2026-07-30 10:10:38,7415,7407,7415.5,7406.25,-362,0,-210,90.0,-2.33,7415.5,0
131,2026-07-30 10:12:08,7407,7405,7409,7402.25,-219,229,-48,89.9,-0.53,7409,7402.25
132,2026-07-30 10:13:38,7405,7399.25,7405.5,7399.25,-127,184,-124,88.5,-1.40,7405.5,0
133,2026-07-30 10:15:06,7399.25,7407,7408.25,7399,-86,811,724,80.8,8.96,7408.25,7399
134,2026-07-30 10:16:27,7407,7403.75,7410.25,7402.5,-31,308,94,93.0,1.01,0,0
135,2026-07-30 10:18:00,7403.75,7407.5,7408,7403.5,-7,581,544,125.4,4.34,7408,7403.5
136,2026-07-30 10:20:06,7407.5,7412.75,7412.75,7405,-28,938,938,86.8,10.81,7412.75,7405
137,2026-07-30 10:21:32,7412.75,7413,7414.5,7409.5,0,1374,1314,76.6,17.16,7414.5,7409.5
138,2026-07-30 10:22:49,7413,7407.25,7413,7405,-804,42,-356,103.0,-3.46,7413,7405
139,2026-07-30 10:24:33,7407.25,7400.25,7411.5,7400.25,-625,300,-625,96.3,-6.49,0,0
140,2026-07-30 10:26:09,7400.25,7404.25,7407,7399,-118,457,431,87.0,4.96,0,7399
141,2026-07-30 10:27:36,7404.25,7402,7405.5,7401,-182,102,-8,112.7,-0.07,7405.5,7401
142,2026-07-30 10:29:29,7401.75,7402.25,7403,7399.25,-246,18,-104,96.8,-1.07,7403,0
143,2026-07-30 10:31:06,7402.25,7404,7406,7400.5,-29,347,300,122.0,2.46,7406,7400.5
144,2026-07-30 10:33:08,7404,7409,7409,7402,-7,941,941,93.9,10.02,0,7402
145,2026-07-30 10:34:42,7409,7411.25,7415.5,7408.75,0,1547,1273,73.4,17.33,0,7408.75
146,2026-07-30 10:35:55,7411,7409,7417.75,7409,-74,184,-18,120.9,-0.15,0,7409
147,2026-07-30 10:37:56,7409,7412.25,7412.5,7407.25,-71,567,556,124.5,4.47,0,0
148,2026-07-30 10:40:01,7412.25,7413.75,7416.25,7410.5,-86,238,50,142.5,0.35,0,0
149,2026-07-30 10:42:23,7413.75,7422,7422,7413,-25,880,880,103.3,8.52,0,7413
150,2026-07-30 10:44:06,7422,7421.75,7422.75,7419,0,1260,1176,128.4,9.16,0,7419
151,2026-07-30 10:46:15,7421.75,7424,7425.75,7421.75,-8,1708,1642,105.8,15.53,0,7421.75
152,2026-07-30 10:48:01,7424,7420.75,7425.25,7420,-308,80,-308,171.0,-1.80,7425.25,0
153,2026-07-30 10:50:51,7420.75,7421.5,7424,7416.25,-455,189,-18,135.0,-0.13,0,0
154,2026-07-30 10:53:06,7421.5,7426.75,7427.75,7419.5,0,759,708,122.6,5.78,0,0
155,2026-07-30 10:55:09,7426.75,7427,7430,7425.75,-124,508,92,111.8,0.82,0,0
156,2026-07-30 10:57:01,7427,7424.75,7428.75,7424,-713,10,-688,156.4,-4.40,7428.75,0
157,2026-07-30 10:59:37,7424.75,7426.25,7426.75,7421.75,-816,51,-712,136.5,-5.22,7426.75,0
158,2026-07-30 11:01:54,7426.25,7431.25,7432,7425.75,0,1324,1180,93.4,12.63,0,0
159,2026-07-30 11:03:27,7431.25,7435.75,7435.75,7430,-20,2310,2302,57.8,39.79,7435.75,7430
160,2026-07-30 11:04:25,7435.75,7434.5,7437.5,7433.25,-676,83,-511,110.5,-4.62,7437.5,7433.25
161,2026-07-30 11:06:16,7434.5,7434.5,7435.75,7432,-300,101,-97,193.6,-0.50,7435.75,7432
162,2026-07-30 11:09:29,7434.5,7439,7439.5,7433.75,-115,119,-86,159.5,-0.54,7439.5,7433.75
163,2026-07-30 11:12:09,7439,7442.75,7443,7438.5,-162,1484,1464,108.4,13.50,7443,7438.5
164,2026-07-30 11:13:57,7442.75,7443,7443.5,7440.5,-144,90,-50,159.8,-0.31,0,7440.5
165,2026-07-30 11:16:37,7443,7445.25,7445.5,7441.5,-237,248,224,165.7,1.35,7445.5,7441.5
166,2026-07-30 11:19:23,7445.25,7444,7445.5,7442,-357,38,-128,169.3,-0.76,0,7442
167,2026-07-30 11:22:12,7444,7440.25,7444.5,7439.25,-850,55,-768,134.1,-5.73,0,0
168,2026-07-30 11:24:26,7440.25,7442,7442,7439,-239,41,-160,186.0,-0.86,7442,7439
169,2026-07-30 11:27:32,7441.75,7440,7443.25,7440,-289,9,-289,178.1,-1.62,7443.25,0
170,2026-07-30 11:30:31,7440,7440.25,7441.75,7436.75,-584,0,-393,166.5,-2.36,7441.75,0
171,2026-07-30 11:33:17,7440.25,7443.75,7444.25,7439.75,-523,59,-341,131.8,-2.59,7444.25,7439.75
172,2026-07-30 11:35:29,7443.75,7439.75,7444,7438.5,-511,15,-425,232.6,-1.83,7444,0
173,2026-07-30 11:39:21,7439.75,7435,7440.25,7432.25,-1146,34,-978,151.6,-6.45,7440.25,0
174,2026-07-30 11:41:53,7435,7433.25,7436,7431.25,-706,42,-440,114.7,-3.84,0,7431.25
175,2026-07-30 11:43:48,7433.25,7439.25,7440.25,7433,-474,69,-392,142.7,-2.75,0,7433
176,2026-07-30 11:46:11,7439.25,7439.75,7441.5,7437.75,-676,225,-676,230.8,-2.93,7441.5,7437.75
177,2026-07-30 11:50:01,7439.75,7445.25,7445.25,7436.5,-494,76,-4,163.5,-0.02,0,7436.5
178,2026-07-30 11:52:45,7445.25,7445,7445.75,7442.5,-496,31,-419,239.3,-1.75,0,0
179,2026-07-30 11:56:44,7445,7448,7448,7441.75,-296,1033,1033,201.7,5.12,0,7441.75
180,2026-07-30 12:00:06,7448,7454,7454.5,7447.75,0,1107,914,105.7,8.64,7454.5,0
181,2026-07-30 12:01:52,7454,7452.75,7454.75,7451.25,-866,20,-862,211.4,-4.08,0,0
182,2026-07-30 12:05:23,7452.75,7451.25,7455.5,7450.25,-284,138,-255,186.1,-1.37,0,0
183,2026-07-30 12:08:29,7451.25,7450.5,7454,7449.5,-728,139,-671,226.1,-2.97,0,7449.5
184,2026-07-30 12:12:15,7450.5,7454,7455,7450,-425,34,-290,312.5,-0.93,0,7450
185,2026-07-30 12:17:28,7454,7453.25,7456.5,7452.25,-156,212,-114,302.6,-0.38,0,7452.25
186,2026-07-30 12:22:30,7453.25,7451,7454.25,7450.5,-324,5,-298,373.4,-0.80,0,0
187,2026-07-30 12:28:44,7451,7449.5,7454.25,7449.5,-661,92,-660,276.1,-2.39,0,7449.5
188,2026-07-30 12:33:20,7449.25,7447.75,7453.25,7447.75,-354,7,-330,283.2,-1.17,7453.25,0
189,2026-07-30 12:38:03,7447.75,7450,7451.75,7445.75,-293,0,-232,218.3,-1.06,7451.75,7445.75
190,2026-07-30 12:41:41,7450,7453.25,7455.5,7449.75,0,1203,853,198.1,4.31,0,7449.75
191,2026-07-30 12:45:00,7453.25,7453,7455.5,7452.25,-372,31,-347,311.5,-1.11,7455.5,0
192,2026-07-30 12:50:11,7453,7453.75,7457.75,7452,-92,573,48,273.2,0.18,0,0
193,2026-07-30 12:54:44,7453.75,7455.25,7455.5,7450.25,-530,0,-336,394.6,-0.85,0,0
194,2026-07-30 13:01:19,7455.25,7454.25,7456.75,7450.5,-599,139,-522,339.1,-1.54,0,0
195,2026-07-30 13:06:58,7454.25,7455.5,7455.75,7452.75,-130,104,70,299.6,0.23,7455.75,0
196,2026-07-30 13:11:58,7455.5,7454.75,7456.75,7453.5,-367,105,-358,351.5,-1.02,7456.75,7453.5
197,2026-07-30 13:17:49,7454.75,7457.25,7458,7454.25,-140,129,-140,319.4,-0.44,7458,7454.25
198,2026-07-30 13:23:08,7457.25,7457.5,7458.25,7455,-402,24,-127,412.5,-0.31,0,7455
199,2026-07-30 13:30:01,7457.5,7456.25,7459.75,7455.5,-108,346,-94,336.1,-0.28,0,0
200,2026-07-30 13:35:37,7456.25,7456.75,7457.25,7454,-441,70,-349,287.8,-1.21,0,7454
201,2026-07-30 13:40:25,7456.75,7457.5,7458,7454.5,-216,178,58,321.6,0.18,0,0
202,2026-07-30 13:45:46,7457.5,7459.75,7460.75,7457.25,-147,177,63,307.9,0.20,0,0
203,2026-07-30 13:50:54,7459.75,7459.5,7460.25,7457.75,-625,10,-405,293.9,-1.38,0,7457.75
204,2026-07-30 13:55:48,7459.5,7462,7462.5,7457.5,-252,676,592,253.2,2.34,0,0
205,2026-07-30 14:00:01,7462,7466,7467.5,7461.5,-38,576,472,156.6,3.01,7467.5,7461.5
206,2026-07-30 14:02:38,7466,7467.75,7467.75,7464.5,-50,336,332,255.6,1.30,0,0
207,2026-07-30 14:06:54,7467.75,7470.75,7471.75,7467.25,-1,508,248,147.1,1.69,0,7467.25
208,2026-07-30 14:09:21,7470.75,7475.5,7477,7470.5,-43,1095,856,127.0,6.74,0,0
209,2026-07-30 14:11:28,7475.75,7475.5,7477.75,7473.75,-153,694,550,154.5,3.56,0,0
210,2026-07-30 14:14:02,7475.5,7475.75,7476.5,7471.5,-664,40,-312,205.3,-1.52,7476.5,0
211,2026-07-30 14:17:28,7475.75,7475.5,7478.5,7475.25,-26,287,146,252.0,0.58,0,0
212,2026-07-30 14:21:40,7475.75,7474,7476,7473.25,-288,31,-280,256.6,-1.09,7476,0
213,2026-07-30 14:25:56,7474,7471.25,7475.75,7471.25,-540,152,-513,249.9,-2.05,0,7471.25
214,2026-07-30 14:30:06,7471.25,7471,7473.5,7470.25,-48,312,261,208.5,1.25,7473.5,7470.25
215,2026-07-30 14:33:35,7471,7468.25,7472.75,7468.25,-958,16,-958,170.2,-5.63,7472.75,0
216,2026-07-30 14:36:25,7468.25,7471.75,7472.75,7468,-215,588,474,189.8,2.50,7472.75,0
217,2026-07-30 14:39:35,7471.75,7470,7472.25,7468.5,-220,125,-16,199.2,-0.08,0,0
218,2026-07-30 14:42:54,7470,7471,7472.75,7469.75,-10,586,520,188.0,2.77,7472.75,7469.75
219,2026-07-30 14:46:02,7471,7468,7472.5,7468,-68,555,473,178.0,2.66,7472.5,0
220,2026-07-30 14:49:00,7468,7469.25,7471.25,7466.75,-211,210,201,81.7,2.46,0,0
221,2026-07-30 14:50:22,7469.25,7468.25,7469.5,7465.5,-422,96,-280,107.8,-2.60,0,0
222,2026-07-30 14:52:10,7468.25,7468,7470,7467,-241,145,-60,91.3,-0.66,7470,7467
223,2026-07-30 14:53:41,7468,7468.25,7470,7465.75,-283,198,-214,77.9,-2.75,0,0
224,2026-07-30 14:54:59,7468,7466.25,7468.5,7464.25,-525,32,-182,63.9,-2.85,7468.5,0
225,2026-07-30 14:56:03,7466.25,7468.25,7471.5,7466.25,0,1174,1096,63.5,17.25,0,7466.25
226,2026-07-30 14:57:06,7468.25,7470.25,7471,7468,-42,1058,1058,61.6,17.18,0,7468
227,2026-07-30 14:58:08,7470.25,7470.5,7472.5,7468.5,-12,1403,1388,36.2,38.30,0,0
228,2026-07-30 14:58:44,7470.5,7473.75,7473.75,7469.5,0,1707,1707,20.4,83.59,0,7469.5
229,2026-07-30 14:59:05,7473.75,7475.25,7475.75,7473,0,1404,1351,9.5,141.91,0,7473
230,2026-07-30 14:59:14,7475.25,7473.75,7476,7472.75,-172,640,500,10.4,48.15,0,0
231,2026-07-30 14:59:24,7473.75,7475.75,7476,7473.25,-92,1308,1289,10.1,127.78,7476,0
232,2026-07-30 14:59:35,7475.75,7474.75,7476.5,7474.75,-209,534,421,7.5,55.84,0,7474.75
233,2026-07-30 14:59:42,7474.75,7474.25,7476,7474.25,-17,993,889,6.6,133.80,0,7474.25
234,2026-07-30 14:59:49,7474.25,7473,7474.25,7472.25,-134,1064,1064,5.7,185.24,7474.25,7472.25
235,2026-07-30 14:59:54,7473,7468.25,7473,7468,-211,513,-49,2.8,-17.35,0,0
236,2026-07-30 14:59:57,7468.5,7469.75,7469.75,7467.75,-122,652,490,1.6,314.91,7469.75,0
237,2026-07-30 14:59:59,7469.75,7473.75,7474.5,7469.25,-649,911,578,0.7,840.12,0,0
238,2026-07-30 15:00:00,7473.5,7469.75,7474.75,7468,-798,0,-726,6.0,-120.28,0,7468
239,2026-07-30 15:00:06,7470.25,7480.5,7485,7470,-11,651,644,54.1,11.91,0,0
240,2026-07-30 15:01:00,7481,7488.75,7492,7479.75,-5,895,668,69.3,9.63,0,0
241,2026-07-30 15:02:09,7488.5,7485.5,7490.5,7484,-299,3,-280,119.7,-2.34,7490.5,0
242,2026-07-30 15:04:09,7485.5,7490.25,7492,7484.75,-124,320,-57,158.0,-0.36,7492,0
243,2026-07-30 15:06:47,7490.25,7481.5,7490.75,7480.5,-316,308,-311,231.9,-1.34,0,0
244,2026-07-30 15:10:39,7481.5,7487.25,7488.75,7480,-117,670,478,269.5,1.77,7488.75,0
245,2026-07-30 15:15:08,7487.25,7489.5,7492,7485.25,-10,673,556,363.2,1.53,7492,7485.25
246,2026-07-30 15:21:11,7489.5,7486.75,7498,7483.75,-96,589,256,549.0,0.47,7498,0
247,2026-07-30 15:30:20,7486.5,7481.5,7487.75,7479.25,-593,67,-572,364.1,-1.57,7487.75,0
248,2026-07-30 15:36:24,7481.5,7479.75,7482.75,7476.25,-1217,2,-1184,604.8,-1.96,0,7476.25
249,2026-07-30 15:46:29,7479.75,7476,7480.25,7472.5,-998,26,-926,565.7,-1.64,7480.25,0
250,2026-07-30 15:55:55,7476,7479.75,7480.25,7468.25,-297,22,-114,4830.4,-0.02,0,0
251,2026-07-30 17:16:25,7479.75,7485.5,7487,7472.5,-122,178,140,2658.6,0.05,0,0
