BarIdx,BarTime,Open,Close,High,Low,MinDelta,MaxDelta,Delta,DurationSec,DeltaRate,UnfHigh,UnfLow
81,2026-07-24 09:51:53,7451.75,7450,7452,7444.75,-781,26,-772,133.1,-5.80,7452,0
82,2026-07-24 09:54:06,7450,7451.75,7453.25,7445.75,-442,0,-210,135.8,-1.55,7453.25,7445.75
83,2026-07-24 09:56:22,7451.75,7459.75,7460,7451.5,-45,627,460,87.9,5.23,7460,7451.5
84,2026-07-24 09:57:50,7459.75,7466,7466,7457.25,-447,366,366,74.6,4.91,0,7457.25
85,2026-07-24 09:59:05,7466,7463,7466.5,7463,-395,113,-395,57.4,-6.88,0,0
86,2026-07-24 10:00:02,7463,7467.5,7468.75,7462.25,-39,906,830,61.5,13.49,7468.75,7462.25
87,2026-07-24 10:01:04,7467.5,7463.75,7467.5,7461.5,-365,46,-313,97.0,-3.23,7467.5,0
88,2026-07-24 10:02:41,7463.75,7461.5,7465,7461,-904,25,-880,137.8,-6.38,0,0
89,2026-07-24 10:04:59,7461.5,7457.5,7464.5,7457.25,-873,52,-858,135.0,-6.35,7464.5,0
90,2026-07-24 10:07:14,7457.5,7458.75,7465.5,7457.5,-84,587,-80,138.1,-0.58,0,7457.5
91,2026-07-24 10:09:32,7458.75,7465.25,7465.5,7454.75,-696,91,80,81.8,0.98,0,7454.75
92,2026-07-24 10:10:54,7465.25,7473.25,7474.25,7465,-14,986,948,12.8,73.81,0,7465
93,2026-07-24 10:11:06,7473.25,7475.25,7476.5,7472.25,-6,541,7,16.6,0.42,7476.5,7472.25
94,2026-07-24 10:11:23,7475.25,7471,7475.25,7465.5,-536,1,-247,57.0,-4.33,7475.25,7465.5
95,2026-07-24 10:12:20,7471,7471.5,7471.75,7466.75,-705,7,-416,107.9,-3.85,7471.75,0
96,2026-07-24 10:14:08,7471.5,7480.5,7480.5,7471,-55,1344,1340,43.2,31.05,7480.5,0
97,2026-07-24 10:14:51,7480.5,7480.25,7486.75,7476,-84,1027,929,28.9,32.17,0,0
98,2026-07-24 10:15:20,7480.5,7487.75,7489.5,7480,0,875,743,39.0,19.05,0,7480
99,2026-07-24 10:15:59,7487.75,7482.5,7489.5,7481,-632,218,-606,67.0,-9.04,0,7481
100,2026-07-24 10:17:06,7482.5,7477.25,7484,7477,-693,51,-686,78.1,-8.78,0,0
101,2026-07-24 10:18:24,7477.25,7475.5,7479.5,7472.25,-1104,0,-1061,101.1,-10.49,0,0
102,2026-07-24 10:20:05,7475.5,7480.75,7482.75,7475.25,0,662,491,96.5,5.09,0,7475.25
103,2026-07-24 10:21:42,7480.75,7484.25,7486,7480.25,-312,15,-182,143.7,-1.27,0,0
104,2026-07-24 10:24:06,7484.25,7486.75,7487.5,7482.5,-299,66,-90,141.4,-0.64,7487.5,7482.5
105,2026-07-24 10:26:27,7486.75,7490.5,7491,7484.75,-178,180,152,115.8,1.31,0,0
106,2026-07-24 10:28:23,7490.5,7484.5,7491,7484.25,-690,6,-690,97.7,-7.06,0,0
107,2026-07-24 10:30:00,7484.5,7487.5,7488.5,7482.75,-295,72,-12,112.4,-0.11,0,7482.75
108,2026-07-24 10:31:53,7487.5,7482.5,7487.5,7481.5,-526,52,-472,142.5,-3.31,7487.5,7481.5
109,2026-07-24 10:34:15,7482.5,7483.5,7484.25,7479.5,-589,13,-162,142.0,-1.14,7484.25,7479.5
110,2026-07-24 10:36:38,7483.25,7489.25,7489.75,7480.75,-309,635,600,141.6,4.24,0,0
111,2026-07-24 10:38:59,7489.25,7489.25,7492,7489,-66,258,76,124.3,0.61,0,7489
112,2026-07-24 10:41:04,7489.25,7484,7489.75,7483.75,-837,73,-832,79.9,-10.42,7489.75,0
113,2026-07-24 10:42:23,7484,7483.5,7486.5,7479.5,-509,140,-8,122.6,-0.07,7486.5,7479.5
114,2026-07-24 10:44:26,7483.5,7481.5,7485.75,7481.5,-63,330,38,204.5,0.19,7485.75,0
115,2026-07-24 10:47:51,7481.5,7483,7483.75,7478,-738,0,-133,157.9,-0.84,0,0
116,2026-07-24 10:50:28,7483,7481.5,7487,7481,-444,388,-421,164.8,-2.56,0,0
117,2026-07-24 10:53:14,7481.5,7487.75,7488.25,7481.5,-6,633,573,242.6,2.36,0,7481.5
118,2026-07-24 10:57:16,7487.75,7489.75,7491,7485.75,-3,1721,1521,150.4,10.11,0,7485.75
119,2026-07-24 10:59:47,7489.75,7488.25,7490.5,7485.75,-285,76,-94,194.7,-0.48,0,0
120,2026-07-24 11:03:01,7488.25,7490,7492.25,7487.25,-81,302,-81,221.4,-0.37,0,0
121,2026-07-24 11:06:43,7490,7493.5,7495,7488.75,-143,2185,2041,113.3,18.02,0,7488.75
122,2026-07-24 11:08:36,7493.5,7496,7496.5,7492,-554,72,-175,151.9,-1.15,7496.5,7492
123,2026-07-24 11:11:08,7496,7488.25,7496,7488.25,-1323,39,-1323,161.1,-8.21,7496,0
124,2026-07-24 11:13:49,7488.25,7490,7490.25,7487.25,-578,0,-394,170.3,-2.31,7490.25,0
125,2026-07-24 11:16:39,7490,7492.5,7492.75,7488.25,-27,1116,1110,236.0,4.70,0,7488.25
126,2026-07-24 11:20:35,7492.5,7492.75,7494.5,7490.5,-24,211,4,307.9,0.01,0,7490.5
127,2026-07-24 11:25:44,7493,7490,7495.25,7489.75,-410,198,-358,264.5,-1.35,0,0
128,2026-07-24 11:30:09,7490,7486,7490.25,7484,-480,196,-136,44.9,-3.03,0,0
129,2026-07-24 11:30:53,7486,7484.75,7487.5,7484.75,-121,912,606,90.0,6.73,0,0
130,2026-07-24 11:32:23,7484.75,7484.25,7486.5,7482.5,-154,886,872,152.0,5.74,7486.5,0
131,2026-07-24 11:34:55,7484.25,7483,7487,7483,-111,347,39,236.2,0.17,0,0
132,2026-07-24 11:38:52,7483,7480,7483.75,7478.25,-526,8,-389,189.5,-2.05,7483.75,0
133,2026-07-24 11:42:01,7480,7475.75,7480,7475.5,-256,97,-241,167.8,-1.44,7480,0
134,2026-07-24 11:44:49,7475.75,7474.75,7477.5,7473.5,-247,226,87,150.6,0.58,0,0
135,2026-07-24 11:47:19,7474.75,7470,7474.75,7468.25,-490,0,-390,140.0,-2.79,7474.75,0
136,2026-07-24 11:49:40,7470,7469.75,7471.5,7469.25,-96,244,-40,161.3,-0.25,0,0
137,2026-07-24 11:52:21,7469.75,7471,7471.5,7466.25,-222,486,444,149.3,2.97,0,7466.25
138,2026-07-24 11:54:50,7471,7473.25,7474.25,7467.5,-87,732,673,177.1,3.80,0,7467.5
139,2026-07-24 11:57:48,7473.25,7471.75,7476.5,7471.75,-239,386,-239,194.2,-1.23,7476.5,7471.75
140,2026-07-24 12:01:02,7471.75,7471,7472.75,7469,-393,145,-8,189.7,-0.04,0,0
141,2026-07-24 12:04:12,7471,7468.25,7472.25,7464,-480,364,-300,119.6,-2.51,7472.25,0
142,2026-07-24 12:06:11,7468.25,7465.5,7469.25,7464.25,-241,145,-114,94.3,-1.21,7469.25,7464.25
143,2026-07-24 12:07:46,7465.5,7464,7466.5,7461,-182,122,-117,156.4,-0.75,7466.5,0
144,2026-07-24 12:10:22,7464,7467.25,7468.25,7462,0,843,736,192.0,3.83,7468.25,0
145,2026-07-24 12:13:34,7467.25,7471,7471,7465.5,-6,781,769,266.9,2.88,7471,0
146,2026-07-24 12:18:01,7471,7471,7474,7469.25,-249,178,-246,246.6,-1.00,0,0
147,2026-07-24 12:22:07,7471,7474.75,7475,7467.75,-261,393,392,297.1,1.32,0,0
148,2026-07-24 12:27:05,7474.75,7476.75,7477.5,7474.25,-33,390,160,205.6,0.78,7477.5,0
149,2026-07-24 12:30:30,7477,7479.25,7481,7475.25,-95,192,-53,293.2,-0.18,0,7475.25
150,2026-07-24 12:35:23,7479.25,7473.75,7480.5,7473.5,-847,93,-815,285.8,-2.85,0,7473.5
151,2026-07-24 12:40:09,7473.75,7469.25,7474,7468.25,-422,81,-406,301.4,-1.35,0,0
152,2026-07-24 12:45:11,7469.25,7472.75,7474.5,7468.25,-4,420,376,386.8,0.97,7474.5,0
153,2026-07-24 12:51:37,7472.75,7471.75,7473.25,7468.75,-223,107,102,413.7,0.25,0,7468.75
154,2026-07-24 12:58:31,7471.75,7468.5,7472,7467,-229,72,-120,345.3,-0.35,0,7467
155,2026-07-24 13:04:16,7468.5,7470.75,7472.25,7466,-280,9,-100,305.0,-0.33,0,0
156,2026-07-24 13:09:22,7470.75,7464.5,7470.75,7464.5,-608,0,-565,291.0,-1.94,7470.75,7464.5
157,2026-07-24 13:14:13,7464.5,7463.75,7466.25,7462,-328,252,-189,283.3,-0.67,0,7462
158,2026-07-24 13:18:56,7463.75,7457.5,7464.5,7456.75,-724,115,-569,180.8,-3.15,7464.5,0
159,2026-07-24 13:21:57,7457.5,7454,7458.75,7453.75,-520,38,-491,218.5,-2.25,7458.75,0
160,2026-07-24 13:25:35,7454.25,7451,7455.5,7450.5,-73,299,124,178.8,0.69,0,0
161,2026-07-24 13:28:34,7451,7449.5,7452.75,7448.75,-145,251,100,128.5,0.78,0,0
162,2026-07-24 13:30:43,7449.5,7446.5,7450,7444.5,-398,132,40,101.0,0.40,0,0
163,2026-07-24 13:32:24,7446.5,7439.5,7447.25,7439.5,-264,191,-245,128.6,-1.90,0,0
164,2026-07-24 13:34:32,7439.5,7441.25,7442,7437,-38,492,353,93.7,3.77,0,0
165,2026-07-24 13:36:06,7441.25,7440.75,7445.25,7440,-78,662,534,109.3,4.88,0,7440
166,2026-07-24 13:37:56,7440.75,7439.5,7444.25,7439,-270,195,-76,107.4,-0.71,0,0
167,2026-07-24 13:39:43,7439.5,7436.75,7442.5,7436.25,-136,475,-36,115.9,-0.31,0,0
168,2026-07-24 13:41:39,7436.75,7439.75,7439.75,7435.5,-275,251,236,105.2,2.24,7439.75,7435.5
169,2026-07-24 13:43:24,7439.75,7441.75,7443,7436.75,-113,502,420,132.2,3.18,7443,0
170,2026-07-24 13:45:37,7441.75,7443.75,7446,7441.5,-80,288,-30,173.3,-0.17,7446,7441.5
171,2026-07-24 13:48:30,7443.75,7442,7444.25,7439.5,-280,15,-144,294.9,-0.49,0,7439.5
172,2026-07-24 13:53:25,7442,7445.25,7446.25,7439.5,-225,214,42,260.5,0.16,7446.25,0
173,2026-07-24 13:57:45,7445.25,7444.5,7446,7442,-83,347,310,190.1,1.63,7446,7442
174,2026-07-24 14:00:56,7444.25,7441.5,7448.5,7441.5,-180,435,-162,149.0,-1.09,0,0
175,2026-07-24 14:03:25,7441.75,7443.25,7445.75,7440.75,-114,257,166,191.1,0.87,7445.75,0
176,2026-07-24 14:06:37,7443,7436.75,7443.25,7436.5,-498,19,-166,158.3,-1.05,7443.25,7436.5
177,2026-07-24 14:09:15,7436.75,7435.75,7437,7434,-272,5,-212,150.1,-1.41,7437,0
178,2026-07-24 14:11:45,7435.75,7436.5,7441.75,7435.75,-1,632,230,150.4,1.53,7441.75,7435.75
179,2026-07-24 14:14:15,7436.5,7436.75,7437,7433.75,-195,138,106,197.2,0.54,7437,7433.75
180,2026-07-24 14:17:33,7436.75,7435.75,7437.5,7434.75,-94,185,-94,167.4,-0.56,7437.5,0
181,2026-07-24 14:20:20,7435.75,7436.25,7439.5,7435,-103,472,422,219.9,1.92,0,0
182,2026-07-24 14:24:00,7436.25,7433.5,7436.75,7432,-686,23,-228,166.6,-1.37,7436.75,0
183,2026-07-24 14:26:47,7433.5,7435.75,7437.75,7433.25,-11,821,716,191.4,3.74,7437.75,7433.25
184,2026-07-24 14:29:58,7435.75,7440,7440.25,7435.25,-23,587,570,125.3,4.55,0,0
185,2026-07-24 14:32:03,7440,7442.5,7442.75,7439,-14,1001,950,92.7,10.25,0,0
186,2026-07-24 14:33:36,7442.5,7444.5,7445.5,7439,-186,976,918,101.3,9.06,0,0
187,2026-07-24 14:35:17,7444.5,7443,7445.5,7441,-113,680,300,109.0,2.75,7445.5,7441
188,2026-07-24 14:37:07,7442.75,7441.5,7445.75,7441,-346,274,-268,158.0,-1.70,7445.75,0
189,2026-07-24 14:39:45,7441.5,7439,7442.5,7438.5,-394,33,-380,169.4,-2.24,7442.5,7438.5
190,2026-07-24 14:42:34,7439,7442.75,7443.5,7437,-430,173,3,165.6,0.02,7443.5,0
191,2026-07-24 14:45:19,7442.75,7437.5,7442.75,7437,-268,39,-79,199.2,-0.40,7442.75,0
192,2026-07-24 14:48:39,7437.5,7439.75,7444.75,7436.75,-102,1286,1076,95.2,11.30,0,0
193,2026-07-24 14:50:14,7439.75,7436.75,7440,7435.5,-404,13,-188,162.6,-1.16,7440,0
194,2026-07-24 14:52:56,7436.75,7443.25,7444.25,7436,-2,1220,1202,113.1,10.63,0,7436
195,2026-07-24 14:54:50,7443.25,7440.5,7445.5,7439.75,-79,414,310,70.3,4.41,0,0
196,2026-07-24 14:56:00,7440.5,7444.25,7444.5,7440,0,921,884,106.6,8.29,0,0
197,2026-07-24 14:57:47,7444.25,7443.5,7445,7442.75,-150,618,304,74.3,4.09,7445,0
198,2026-07-24 14:59:01,7443.5,7440.75,7445.25,7440.75,-734,448,-713,28.5,-25.05,0,7440.75
199,2026-07-24 14:59:29,7440.75,7446.75,7447.5,7440.25,-95,1493,1392,9.5,146.37,0,0
200,2026-07-24 14:59:39,7446.75,7446.75,7448,7446,-376,199,-307,6.2,-49.67,0,7446
201,2026-07-24 14:59:45,7446.75,7449.25,7449.75,7446.75,-27,599,450,8.1,55.64,0,7446.75
202,2026-07-24 14:59:53,7449.25,7448.75,7451,7448.25,-195,393,71,4.4,16.03,0,0
203,2026-07-24 14:59:58,7448.75,7448.25,7449.5,7447.75,-255,301,-51,1.5,-33.36,7449.5,0
204,2026-07-24 14:59:59,7448.25,7447.25,7449,7446.75,-432,293,-310,3.2,-97.48,7449,0
205,2026-07-24 15:00:02,7447.25,7446.5,7447.25,7443.25,-190,245,-96,43.2,-2.22,7447.25,0
206,2026-07-24 15:00:45,7446.5,7444.25,7449,7444.25,-327,182,-273,189.5,-1.44,7449,7444.25
207,2026-07-24 15:03:55,7444.25,7443.25,7445.25,7441.75,-84,235,-75,378.2,-0.20,0,0
208,2026-07-24 15:10:13,7443.25,7447.75,7448,7441.75,-546,92,-402,508.0,-0.79,7448,7441.75
209,2026-07-24 15:18:41,7447.75,7439.75,7450,7439.5,-532,267,-512,765.4,-0.67,7450,0
210,2026-07-24 15:31:26,7439.75,7445.25,7446,7439.25,-95,421,386,1403.2,0.28,0,0
211,2026-07-24 15:54:50,7445.25,7501.5,7509.5,7443,-171,796,436,176791.1,0.00,0,0
212,2026-07-26 17:01:21,7501.5,7494,7502,7490,-484,24,-236,1095.7,-0.22,0,0
213,2026-07-26 17:19:37,7494,7496.5,7498.5,7491,-577,119,-352,2739.6,-0.13,7498.5,0
214,2026-07-26 18:05:16,7496.5,7506.5,7507,7495,-54,658,604,2564.9,0.24,7507,0
215,2026-07-26 18:48:01,7506.25,7503.25,7512,7500.75,-343,102,-306,1212.5,-0.25,7512,7500.75
216,2026-07-26 19:08:14,7503.25,7501,7510,7496.25,-111,167,101,1163.6,0.09,7510,0
217,2026-07-26 19:27:38,7501,7494.5,7502.25,7492.5,-411,108,-403,1825.8,-0.22,0,7492.5
218,2026-07-26 19:58:04,7494.5,7489.75,7496.5,7487,-810,2,-740,1651.3,-0.45,7496.5,0
219,2026-07-26 20:25:35,7489.75,7498.75,7499.5,7488,-101,189,186,2109.7,0.09,0,0
220,2026-07-26 21:00:45,7498.75,7499,7502.5,7495.75,-27,335,208,3144.4,0.07,0,0
221,2026-07-26 21:53:09,7499,7503.75,7503.75,7498,-21,192,150,5340.6,0.03,0,7498
222,2026-07-26 23:22:10,7503.75,7509.5,7510.25,7499.5,-89,791,696,3704.8,0.19,7510.25,0
223,2026-07-27 00:23:54,7509.5,7517,7517,7509.25,-182,534,244,2238.1,0.11,0,7509.25
224,2026-07-27 01:01:13,7517.25,7514.5,7520,7514,-880,52,-875,1399.3,-0.63,0,0
225,2026-07-27 01:24:32,7514.5,7511.5,7516.75,7510.75,-411,52,-371,2144.2,-0.17,7516.75,7510.75
226,2026-07-27 02:00:16,7511.5,7516.25,7517.25,7511,-22,494,448,1152.5,0.39,0,7511
227,2026-07-27 02:19:29,7516.25,7510,7516.75,7508.75,-433,8,-420,2007.0,-0.21,7516.75,7508.75
228,2026-07-27 02:52:56,7510,7509.25,7511.5,7505.5,-353,0,-343,1207.7,-0.28,0,7505.5
229,2026-07-27 03:13:04,7509,7517,7517,7508.5,-135,200,200,1729.6,0.12,7517,7508.5
230,2026-07-27 03:41:55,7517,7517,7520,7516.5,-10,359,247,1946.5,0.13,7520,7516.5
231,2026-07-27 04:14:21,7517,7523,7523.25,7516.5,-26,362,196,2011.7,0.10,0,7516.5
232,2026-07-27 04:47:53,7523,7520.5,7524.75,7518.5,-353,235,-280,2149.8,-0.13,0,7518.5
233,2026-07-27 05:23:43,7520.5,7519.25,7524.25,7519,-92,626,212,2375.4,0.09,7524.25,7519
234,2026-07-27 06:03:18,7519.25,7509.5,7520,7509.25,-1033,12,-1024,1599.0,-0.64,0,7509.25
235,2026-07-27 06:29:57,7509.5,7510,7515,7507.75,-155,280,-20,790.3,-0.03,7515,0
236,2026-07-27 06:43:08,7510,7513,7515.25,7509.25,-122,387,280,1341.6,0.21,0,7509.25
237,2026-07-27 07:05:29,7513,7506.25,7514.75,7504.5,-745,44,-718,855.4,-0.84,0,7504.5
238,2026-07-27 07:19:45,7506.25,7511.5,7511.75,7505,-427,182,-234,1223.6,-0.19,0,0
239,2026-07-27 07:40:08,7511.5,7513.5,7514.25,7509.25,-350,26,-330,845.3,-0.39,0,0
240,2026-07-27 07:54:14,7513.5,7510.5,7514.5,7510,-317,55,-299,761.3,-0.39,0,7510
241,2026-07-27 08:06:55,7510.5,7509,7515.25,7509,-13,491,313,758.4,0.41,0,0
242,2026-07-27 08:19:33,7509,7511,7511.75,7508,-61,288,138,568.3,0.24,7511.75,0
243,2026-07-27 08:29:02,7511,7506.75,7511,7505.75,-460,224,158,63.0,2.51,7511,7505.75
244,2026-07-27 08:30:05,7506.5,7505.5,7510.5,7505,-25,524,408,56.4,7.23,7510.5,7505
245,2026-07-27 08:31:01,7505.75,7507.5,7507.75,7502.75,-415,120,-244,62.6,-3.90,0,0
246,2026-07-27 08:32:04,7507.5,7503.75,7507.75,7502.25,-342,27,-254,85.8,-2.96,7507.75,0
247,2026-07-27 08:33:29,7503.75,7503.25,7504.25,7498,-576,57,38,79.4,0.48,0,7498
248,2026-07-27 08:34:49,7503.25,7512.75,7513.25,7503.25,0,867,866,66.6,13.00,0,7503.25
249,2026-07-27 08:35:55,7512.75,7512,7514,7510.5,-107,355,277,73.8,3.75,7514,0
