BarIdx,BarTime,Open,Close,High,Low,MinDelta,MaxDelta,Delta,DurationSec,DeltaRate,UnfHigh,UnfLow
132,2026-07-10 12:50:00,7614,7616,7616.25,7613.75,0,389,321,299.0,1.07,0,0
133,2026-07-10 12:55:00,7615.75,7615.5,7616.75,7615.25,-2,264,124,299.0,0.41,0,0
134,2026-07-10 13:00:00,7615.5,7612.75,7615.75,7612,-672,133,-591,299.3,-1.97,7615.75,0
135,2026-07-10 13:05:00,7612.75,7613.5,7614.75,7612,-69,383,270,299.1,0.90,0,0
136,2026-07-10 13:10:00,7613.75,7615.5,7616.25,7613.5,-8,395,181,299.8,0.60,0,0
137,2026-07-10 13:15:00,7615.5,7616,7619,7615.25,-53,867,286,299.3,0.96,0,7615.25
138,2026-07-10 13:20:00,7616,7615,7616.75,7614.25,-756,78,-619,299.5,-2.07,0,7614.25
139,2026-07-10 13:25:00,7615,7616.25,7617,7613.75,-162,160,29,299.0,0.10,0,0
140,2026-07-10 13:30:00,7616.25,7617.25,7620,7616.25,0,702,465,299.0,1.56,0,7616.25
141,2026-07-10 13:35:00,7617.5,7618.5,7619,7616.75,-79,149,11,299.6,0.04,0,0
142,2026-07-10 13:40:00,7618.5,7617.25,7618.75,7616.25,-258,42,-51,299.0,-0.17,0,0
143,2026-07-10 13:45:00,7617.25,7618.5,7619.5,7617,-66,392,136,298.6,0.46,7619.5,7617
144,2026-07-10 13:50:00,7618.25,7618.75,7619.5,7618,-142,208,-141,296.0,-0.48,0,0
145,2026-07-10 13:55:00,7618.5,7619.5,7619.75,7618,-153,315,229,298.1,0.77,7619.75,0
146,2026-07-10 14:00:00,7619.25,7618.5,7620.25,7618.25,-128,201,-106,299.5,-0.35,0,0
147,2026-07-10 14:05:00,7618.5,7623.25,7624.25,7618.25,-84,991,703,298.9,2.35,0,7618.25
148,2026-07-10 14:10:00,7623.5,7622.75,7625.5,7622,-606,353,-494,298.2,-1.66,0,0
149,2026-07-10 14:15:00,7622.75,7624.75,7625,7622.75,0,903,841,299.0,2.81,0,7622.75
150,2026-07-10 14:20:00,7624.5,7623.5,7625.25,7622.75,-320,145,-153,299.6,-0.51,7625.25,0
151,2026-07-10 14:25:00,7623.5,7622.75,7624,7622.25,-515,27,-241,299.6,-0.80,7624,7622.25
152,2026-07-10 14:30:00,7622.75,7622.75,7624.25,7622.5,-497,32,-483,299.9,-1.61,0,0
153,2026-07-10 14:35:00,7622.75,7622.5,7624.75,7621.25,-523,546,235,299.8,0.78,0,7621.25
154,2026-07-10 14:40:00,7622.75,7623.25,7624.5,7621.75,-132,179,-99,299.5,-0.33,0,7621.75
155,2026-07-10 14:45:00,7623.25,7623.5,7625.25,7623,-11,536,140,299.5,0.47,0,0
156,2026-07-10 14:50:00,7623.5,7623.75,7624.75,7622.5,-345,117,-184,299.6,-0.61,0,7622.5
157,2026-07-10 14:55:00,7624,7623,7627.25,7622.5,-1051,684,-1022,299.9,-3.41,0,0
158,2026-07-10 15:00:00,7623,7626,7626,7617.75,-237,2062,1304,300.0,4.35,0,0
159,2026-07-10 15:05:00,7621,7622.5,7624.75,7618,-274,591,-72,298.5,-0.24,0,0
160,2026-07-10 15:10:00,7622.75,7621.75,7623,7620.5,-438,33,-221,299.9,-0.74,0,0
161,2026-07-10 15:15:00,7622,7622.5,7623.25,7621.5,-117,272,-85,298.5,-0.28,7623.25,0
162,2026-07-13 08:35:00,7595.5,7605,7609.75,7594.5,-157,1802,1646,299.9,5.49,0,0
163,2026-07-13 08:40:00,7605.25,7603,7608.75,7601,-6,729,697,300.0,2.32,0,0
164,2026-07-13 08:45:00,7602.75,7601,7603,7595.75,-1502,13,-1389,299.9,-4.63,7603,0
165,2026-07-13 08:50:00,7601.25,7599.5,7602.25,7593.75,-819,34,-392,299.8,-1.31,0,7593.75
166,2026-07-13 08:55:00,7599.75,7597,7600.5,7590.25,-661,167,-143,300.0,-0.48,0,7590.25
167,2026-07-13 09:00:00,7597,7607.5,7608.75,7595,-49,1384,1200,300.0,4.00,0,0
168,2026-07-13 09:05:00,7607.5,7598.75,7610.5,7597.5,-519,700,-166,299.9,-0.55,0,7597.5
169,2026-07-13 09:10:00,7598.75,7599.25,7600.5,7593.5,-243,741,740,300.0,2.47,7600.5,0
170,2026-07-13 09:15:00,7599,7603.5,7604.25,7597.5,-100,1094,1073,299.2,3.59,7604.25,0
171,2026-07-13 09:20:00,7603.75,7589.75,7604.75,7573.5,-4314,223,-3394,300.0,-11.31,7604.75,0
172,2026-07-13 09:25:00,7590,7598.5,7600,7585.25,-194,930,894,300.0,2.98,7600,0
173,2026-07-13 09:30:00,7598.5,7602,7602.75,7596.25,-400,263,142,299.9,0.47,0,7596.25
174,2026-07-13 09:35:00,7601.75,7597.5,7603.75,7596.5,-1266,252,-1258,299.9,-4.19,7603.75,0
175,2026-07-13 09:40:00,7597.5,7592.75,7598,7590.75,-697,12,-509,299.9,-1.70,7598,0
176,2026-07-13 09:45:00,7593,7585.75,7593.25,7583.25,-1730,9,-1439,300.0,-4.80,0,7583.25
177,2026-07-13 09:50:00,7585.75,7594.75,7595.5,7580.75,-665,1023,995,299.8,3.32,7595.5,7580.75
178,2026-07-13 09:55:00,7594.75,7588,7595.75,7586,-1009,56,-889,299.9,-2.96,7595.75,7586
179,2026-07-13 10:00:00,7588,7598.5,7599,7586.25,-87,1081,1067,299.8,3.56,0,0
180,2026-07-13 10:05:00,7598.5,7594.25,7601.75,7593.75,-349,327,-344,299.3,-1.15,0,0
181,2026-07-13 10:10:00,7594,7593.5,7597,7592.5,-349,122,-325,299.5,-1.08,0,7592.5
182,2026-07-13 10:15:00,7593.5,7592,7596.75,7590.25,-714,316,-619,299.5,-2.07,0,0
183,2026-07-13 10:20:00,7592,7593.25,7594.25,7589.75,-346,1,-298,299.9,-0.99,0,0
184,2026-07-13 10:25:00,7593.25,7595.5,7597,7591.75,-62,600,592,299.9,1.97,0,0
185,2026-07-13 10:30:00,7595.5,7594.75,7596,7590.75,-175,263,204,299.7,0.68,7596,7590.75
186,2026-07-13 10:35:00,7595,7592.25,7596.5,7591,-331,221,71,299.9,0.24,0,7591
187,2026-07-13 10:40:00,7592.25,7592,7593.75,7589.25,-181,177,148,299.3,0.49,7593.75,0
188,2026-07-13 10:45:00,7592,7588,7592.5,7587.75,-386,95,-307,299.8,-1.02,7592.5,0
189,2026-07-13 10:50:00,7588,7588,7589,7585.75,-206,43,39,299.5,0.13,0,0
190,2026-07-13 10:55:00,7588,7586.5,7588.75,7582.25,-741,31,-537,299.5,-1.79,0,0
191,2026-07-13 11:00:00,7586.5,7583.25,7586.75,7581.75,-882,74,-759,299.8,-2.53,0,0
192,2026-07-13 11:05:00,7583.25,7582.5,7585.75,7580.5,-452,15,-238,298.7,-0.80,0,7580.5
193,2026-07-13 11:10:00,7582.5,7585.75,7586,7581.5,-225,165,51,298.1,0.17,7586,0
194,2026-07-13 11:15:00,7585.75,7585.5,7589,7583.5,-22,733,730,299.0,2.44,7589,7583.5
195,2026-07-13 11:20:00,7585.25,7579.75,7585.5,7577.75,-753,17,-563,299.8,-1.88,7585.5,0
196,2026-07-13 11:25:00,7579.75,7577.5,7580.25,7577,-243,13,-135,300.0,-0.45,0,0
197,2026-07-13 11:30:00,7577.5,7574,7578,7570.25,-1194,16,-831,299.9,-2.77,0,0
198,2026-07-13 11:35:00,7574,7567.25,7574,7566.75,-1187,2,-558,299.9,-1.86,7574,0
199,2026-07-13 11:40:00,7567.25,7571.25,7573.5,7560,-809,958,705,299.8,2.35,7573.5,0
200,2026-07-13 11:45:00,7571,7575,7576.25,7566.75,-233,1071,1000,299.9,3.33,7576.25,0
201,2026-07-13 11:50:00,7574.75,7571.25,7578,7571,-382,327,-381,299.9,-1.27,0,7571
202,2026-07-13 11:55:00,7571.25,7565.75,7572,7563.25,-841,6,-543,299.8,-1.81,0,0
203,2026-07-13 12:00:00,7565.5,7570.25,7572.75,7564.25,-55,562,547,299.9,1.82,0,7564.25
204,2026-07-13 12:05:00,7570.25,7569.75,7574.25,7569,-32,804,584,299.9,1.95,7574.25,7569
205,2026-07-13 12:10:00,7570,7575.75,7576.5,7569.25,-407,104,18,299.4,0.06,7576.5,7569.25
206,2026-07-13 12:15:00,7575.75,7572,7578,7570.75,-209,242,-205,299.6,-0.68,0,0
207,2026-07-13 12:20:00,7572,7573.25,7574.5,7568,-159,333,305,299.8,1.02,0,0
208,2026-07-13 12:25:00,7573,7568.5,7575.25,7568.25,-114,79,-23,299.8,-0.08,0,0
209,2026-07-13 12:30:00,7568.75,7569.75,7571.25,7566.75,-113,164,121,299.9,0.40,7571.25,7566.75
210,2026-07-13 12:35:00,7569.75,7570.75,7572.5,7568,-23,504,482,299.8,1.61,7572.5,0
211,2026-07-13 12:40:00,7571,7568.25,7571,7566,-363,1,-111,298.7,-0.37,0,0
212,2026-07-13 12:45:00,7568.25,7571.5,7572.75,7566.25,-130,919,917,299.9,3.06,0,7566.25
213,2026-07-13 12:50:00,7571.5,7568,7574.25,7567.5,-190,400,-187,299.4,-0.62,0,0
214,2026-07-13 12:55:00,7568,7566,7568.75,7563.5,-217,118,118,299.0,0.39,0,0
215,2026-07-13 13:00:00,7566.25,7563.5,7567,7563.25,-18,639,621,300.0,2.07,0,0
216,2026-07-13 13:05:00,7563.75,7568,7570.25,7563,-36,891,832,299.9,2.77,0,0
217,2026-07-13 13:10:00,7567.75,7568,7574,7567.25,-19,777,563,299.6,1.88,0,0
218,2026-07-13 13:15:00,7567.75,7569,7569.75,7562.75,-277,519,486,300.0,1.62,0,0
219,2026-07-13 13:20:00,7569,7563.25,7569.5,7561.75,-481,185,-214,299.9,-0.71,7569.5,0
220,2026-07-13 13:25:00,7563.5,7566.25,7566.75,7561.5,-180,453,424,299.7,1.41,0,0
221,2026-07-13 13:30:00,7566.25,7563.5,7567,7563,-66,182,9,299.0,0.03,0,0
222,2026-07-13 13:35:00,7563.75,7563.75,7566.75,7561,-319,300,232,297.4,0.78,0,0
223,2026-07-13 13:40:00,7563.75,7568.25,7569,7563.25,-37,653,604,298.2,2.03,7569,7563.25
224,2026-07-13 13:45:00,7568,7570.25,7572,7567.25,-37,843,779,299.3,2.60,7572,7567.25
225,2026-07-13 13:50:00,7570.25,7569,7570.75,7566.75,-268,169,129,297.6,0.43,0,0
226,2026-07-13 13:55:00,7569,7569.25,7572.25,7566.75,-160,739,602,299.5,2.01,0,7566.75
227,2026-07-13 14:00:00,7569.5,7567.25,7570.5,7566,-50,380,-42,299.2,-0.14,7570.5,0
228,2026-07-13 14:05:00,7567.25,7570,7570.5,7563,-386,99,34,299.1,0.11,0,0
229,2026-07-13 14:10:00,7570,7566.5,7571.25,7566.5,-553,96,-553,299.9,-1.84,0,7566.5
230,2026-07-13 14:15:00,7566.5,7564.25,7566.75,7562.25,-1011,7,-893,299.6,-2.98,7566.75,7562.25
231,2026-07-13 14:20:00,7564.25,7564,7565.75,7562.5,-247,82,-131,297.8,-0.44,0,7562.5
232,2026-07-13 14:25:00,7563.75,7560.5,7564.25,7558.25,-2116,21,-1885,299.5,-6.29,7564.25,7558.25
233,2026-07-13 14:30:00,7560.5,7555,7560.75,7551.75,-3249,43,-3086,298.9,-10.33,0,0
234,2026-07-13 14:35:00,7555,7558,7560.25,7554.25,-176,881,-133,299.9,-0.44,7560.25,7554.25
235,2026-07-13 14:40:00,7558,7554,7558,7551,-722,261,-176,299.3,-0.59,0,0
236,2026-07-13 14:45:00,7554,7561,7561.5,7553.25,-32,1621,1535,299.9,5.12,0,7553.25
237,2026-07-13 14:50:00,7561.25,7560.75,7562.25,7557.5,-131,678,650,300.0,2.17,0,7557.5
238,2026-07-13 14:55:00,7560.75,7562.5,7566.5,7559.75,-132,1778,1193,300.0,3.98,0,0
239,2026-07-13 15:00:00,7562.5,7563,7568.25,7561,-138,3532,1174,300.0,3.91,0,0
240,2026-07-13 15:05:00,7563.25,7561.25,7563.5,7559,-1425,391,-1358,299.6,-4.53,7563.5,7559
241,2026-07-13 15:10:00,7561.25,7561,7563,7560,-778,249,-740,299.9,-2.47,7563,7560
242,2026-07-13 15:15:00,7561,7559.5,7561.5,7557.5,-1097,8,-1048,299.5,-3.50,0,0
243,2026-07-14 08:35:00,7579.5,7566.5,7581.25,7565.25,-337,783,567,299.7,1.89,0,0
244,2026-07-14 08:40:00,7566.25,7581.75,7584,7564.25,-490,1832,1660,300.0,5.53,0,0
245,2026-07-14 08:45:00,7582,7583.25,7585.5,7575.75,-635,36,14,299.9,0.05,0,7575.75
246,2026-07-14 08:50:00,7583,7579.75,7588.25,7576.25,-303,608,-7,299.9,-0.02,0,7576.25
247,2026-07-14 08:55:00,7579.75,7581,7586.5,7576,-61,751,590,300.0,1.97,0,0
248,2026-07-14 09:00:00,7581.25,7583.5,7586,7577.25,-29,677,614,299.8,2.05,0,0
249,2026-07-14 09:05:00,7583.5,7574.5,7585.25,7572,-520,315,-479,299.9,-1.60,0,0
250,2026-07-14 09:10:00,7574.5,7572.75,7577.25,7568.75,-539,1,-310,299.5,-1.04,0,0
251,2026-07-14 09:15:00,7572.5,7574.5,7575.25,7567.75,-153,144,113,299.9,0.38,7575.25,0
