BarIdx,BarTime,Price,BidVol,AskVol,BidVolLarge,AskVolLarge
0,2026-08-05 17:00:00,7756.75,2,19,0,11
0,2026-08-05 17:00:00,7757,20,6,0,0
0,2026-08-05 17:00:00,7757.75,98,128,0,0
0,2026-08-05 17:00:00,7758,140,122,0,0
0,2026-08-05 17:00:00,7757.25,89,26,0,0
0,2026-08-05 17:00:00,7757.5,103,111,0,12
0,2026-08-05 17:00:00,7758.25,88,127,0,0
0,2026-08-05 17:00:00,7758.5,69,109,0,19
0,2026-08-05 17:00:00,7758.75,103,80,40,0
0,2026-08-05 17:00:00,7759,80,78,0,0
0,2026-08-05 17:00:00,7759.25,92,127,0,12
0,2026-08-05 17:00:00,7759.5,152,91,50,0
0,2026-08-05 17:00:00,7759.75,77,106,0,10
0,2026-08-05 17:00:00,7760,109,91,29,0
0,2026-08-05 17:00:00,7760.25,38,52,0,0
0,2026-08-05 17:00:00,7760.5,25,54,0,0
0,2026-08-05 17:00:00,7760.75,1,9,0,0
0,2026-08-05 17:00:00,7761,12,30,0,10
0,2026-08-05 17:00:00,7761.25,23,36,0,0
0,2026-08-05 17:00:00,7761.5,27,44,0,0
0,2026-08-05 17:00:00,7761.75,6,31,0,0
0,2026-08-05 17:00:00,7762,28,76,0,0
0,2026-08-05 17:00:00,7762.25,9,58,0,0
0,2026-08-05 17:00:00,7762.5,64,35,23,0
0,2026-08-05 17:00:00,7762.75,18,20,0,0
0,2026-08-05 17:00:00,7763,9,20,0,0
0,2026-08-05 17:00:00,7763.25,14,19,0,0
0,2026-08-05 17:00:00,7763.5,12,17,0,0
0,2026-08-05 17:00:00,7763.75,21,27,0,0
0,2026-08-05 17:00:00,7764,14,47,0,0
0,2026-08-05 17:00:00,7764.25,4,18,0,0
0,2026-08-05 17:00:00,7764.5,20,26,0,0
0,2026-08-05 17:00:00,7764.75,28,26,24,0
0,2026-08-05 17:00:00,7765,0,19,0,0
0,2026-08-05 17:00:00,7765.25,11,4,0,0
0,2026-08-05 17:00:00,7765.5,26,28,0,0
0,2026-08-05 17:00:00,7765.75,8,17,0,0
0,2026-08-05 17:00:00,7766,25,21,0,0
0,2026-08-05 17:00:00,7766.25,58,43,0,0
0,2026-08-05 17:00:00,7766.5,80,75,0,0
0,2026-08-05 17:00:00,7766.75,157,160,0,0
0,2026-08-05 17:00:00,7767,186,195,54,0
0,2026-08-05 17:00:00,7767.25,52,96,0,0
0,2026-08-05 17:00:00,7767.5,17,20,0,0
0,2026-08-05 17:00:00,7767.75,32,22,0,0
0,2026-08-05 17:00:00,7768,49,57,0,0
0,2026-08-05 17:00:00,7768.25,34,39,0,0
0,2026-08-05 17:00:00,7768.5,46,38,0,0
0,2026-08-05 17:00:00,7768.75,79,70,0,0
0,2026-08-05 17:00:00,7769,88,82,0,0
0,2026-08-05 17:00:00,7769.25,72,62,0,0
0,2026-08-05 17:00:00,7769.5,91,103,0,0
0,2026-08-05 17:00:00,7769.75,95,102,0,0
0,2026-08-05 17:00:00,7770,99,132,0,0
0,2026-08-05 17:00:00,7770.5,75,124,21,21
0,2026-08-05 17:00:00,7770.25,46,95,0,0
0,2026-08-05 17:00:00,7770.75,0,9,0,0
1,2026-08-05 17:49:55,7768,23,25,0,0
1,2026-08-05 17:49:55,7767.75,30,28,0,0
1,2026-08-05 17:49:55,7767.5,40,22,0,0
1,2026-08-05 17:49:55,7767.25,57,35,0,0
1,2026-08-05 17:49:55,7767,34,14,0,0
1,2026-08-05 17:49:55,7766.75,44,48,0,0
1,2026-08-05 17:49:55,7766.5,94,75,0,0
1,2026-08-05 17:49:55,7766.25,139,85,0,0
1,2026-08-05 17:49:55,7766,88,56,10,0
1,2026-08-05 17:49:55,7765.75,96,84,0,0
1,2026-08-05 17:49:55,7765.5,118,110,0,0
1,2026-08-05 17:49:55,7765.25,114,132,0,20
1,2026-08-05 17:49:55,7765,212,228,13,43
1,2026-08-05 17:49:55,7764.75,158,90,12,0
1,2026-08-05 17:49:55,7764.5,115,83,0,0
1,2026-08-05 17:49:55,7764.25,111,85,0,0
1,2026-08-05 17:49:55,7764,114,99,0,0
1,2026-08-05 17:49:55,7763.75,108,77,0,0
1,2026-08-05 17:49:55,7763.5,77,73,0,0
1,2026-08-05 17:49:55,7763.25,98,87,0,0
1,2026-08-05 17:49:55,7763,96,54,0,0
1,2026-08-05 17:49:55,7762.75,79,53,0,10
1,2026-08-05 17:49:55,7762.5,35,52,0,0
1,2026-08-05 17:49:55,7762.25,66,91,0,0
1,2026-08-05 17:49:55,7762,121,136,0,10
1,2026-08-05 17:49:55,7761.75,111,123,0,0
1,2026-08-05 17:49:55,7761.5,153,234,0,18
1,2026-08-05 17:49:55,7761.25,147,123,0,0
1,2026-08-05 17:49:55,7761,142,139,0,0
1,2026-08-05 17:49:55,7760.75,126,90,0,26
1,2026-08-05 17:49:55,7760.5,51,27,0,0
1,2026-08-05 17:49:55,7760.25,48,19,0,16
1,2026-08-05 17:49:55,7760,36,22,0,0
1,2026-08-05 17:49:55,7759.75,14,29,0,0
1,2026-08-05 17:49:55,7759.5,23,31,0,0
1,2026-08-05 17:49:55,7759.25,38,46,0,0
1,2026-08-05 17:49:55,7759,33,30,0,0
1,2026-08-05 17:49:55,7758.75,39,69,0,0
1,2026-08-05 17:49:55,7758.5,63,90,0,0
1,2026-08-05 17:49:55,7758.25,57,56,0,0
1,2026-08-05 17:49:55,7758,35,18,0,0
1,2026-08-05 17:49:55,7757.75,41,8,0,0
2,2026-08-05 19:02:42,7762.5,15,53,0,0
2,2026-08-05 19:02:42,7762.25,87,88,0,0
2,2026-08-05 19:02:42,7762,109,175,0,0
2,2026-08-05 19:02:42,7761.75,113,139,0,0
2,2026-08-05 19:02:42,7761.5,213,153,0,0
2,2026-08-05 19:02:42,7761.25,126,141,0,10
2,2026-08-05 19:02:42,7761,195,190,0,0
2,2026-08-05 19:02:42,7760.75,196,180,0,13
2,2026-08-05 19:02:42,7762.75,5,7,0,0
2,2026-08-05 19:02:42,7763,4,10,0,0
2,2026-08-05 19:02:42,7763.25,3,4,0,0
2,2026-08-05 19:02:42,7760.5,104,105,0,0
2,2026-08-05 19:02:42,7760.25,97,113,0,0
2,2026-08-05 19:02:42,7760,145,160,0,0
2,2026-08-05 19:02:42,7759.75,99,93,0,0
2,2026-08-05 19:02:42,7759.5,106,148,0,0
2,2026-08-05 19:02:42,7759.25,107,158,0,0
2,2026-08-05 19:02:42,7759,184,224,0,20
2,2026-08-05 19:02:42,7758.75,182,247,0,0
2,2026-08-05 19:02:42,7758.5,198,195,0,0
2,2026-08-05 19:02:42,7758.25,167,194,0,0
2,2026-08-05 19:02:42,7758,194,150,0,0
2,2026-08-05 19:02:42,7757.75,87,153,0,48
